ID;Geslacht;Leeftijd;Perioden;Bevolking_1
2561;Totaal mannen en vrouwen;61 jaar;2039;197759
2562;Totaal mannen en vrouwen;61 jaar;2040;200634
2563;Totaal mannen en vrouwen;61 jaar;2041;200712
2564;Totaal mannen en vrouwen;61 jaar;2042;207183
2565;Totaal mannen en vrouwen;61 jaar;2043;204869
2566;Totaal mannen en vrouwen;61 jaar;2044;200818
2567;Totaal mannen en vrouwen;61 jaar;2045;200208
2568;Totaal mannen en vrouwen;61 jaar;2046;205303
2569;Totaal mannen en vrouwen;61 jaar;2047;208710
2570;Totaal mannen en vrouwen;61 jaar;2048;213868
2571;Totaal mannen en vrouwen;61 jaar;2049;215552
2572;Totaal mannen en vrouwen;61 jaar;2050;215602
2573;Totaal mannen en vrouwen;61 jaar;2051;218133
2574;Totaal mannen en vrouwen;61 jaar;2052;225520
2575;Totaal mannen en vrouwen;61 jaar;2053;225656
2576;Totaal mannen en vrouwen;61 jaar;2054;223934
2577;Totaal mannen en vrouwen;61 jaar;2055;222956
2578;Totaal mannen en vrouwen;61 jaar;2056;224067
2579;Totaal mannen en vrouwen;61 jaar;2057;219768
2580;Totaal mannen en vrouwen;61 jaar;2058;219706
2581;Totaal mannen en vrouwen;61 jaar;2059;221709
2582;Totaal mannen en vrouwen;61 jaar;2060;228848
2583;Totaal mannen en vrouwen;62 jaar;2020;223107
2584;Totaal mannen en vrouwen;62 jaar;2021;227452
2585;Totaal mannen en vrouwen;62 jaar;2022;233275
2586;Totaal mannen en vrouwen;62 jaar;2023;234925
2587;Totaal mannen en vrouwen;62 jaar;2024;241320
2588;Totaal mannen en vrouwen;62 jaar;2025;243399
2589;Totaal mannen en vrouwen;62 jaar;2026;247844
2590;Totaal mannen en vrouwen;62 jaar;2027;251607
2591;Totaal mannen en vrouwen;62 jaar;2028;247234
2592;Totaal mannen en vrouwen;62 jaar;2029;243910
2593;Totaal mannen en vrouwen;62 jaar;2030;242706
2594;Totaal mannen en vrouwen;62 jaar;2031;245178
2595;Totaal mannen en vrouwen;62 jaar;2032;255726
2596;Totaal mannen en vrouwen;62 jaar;2033;250481
2597;Totaal mannen en vrouwen;62 jaar;2034;240799
2598;Totaal mannen en vrouwen;62 jaar;2035;230335
2599;Totaal mannen en vrouwen;62 jaar;2036;213693
2600;Totaal mannen en vrouwen;62 jaar;2037;206885
2601;Totaal mannen en vrouwen;62 jaar;2038;198904
2602;Totaal mannen en vrouwen;62 jaar;2039;198051
2603;Totaal mannen en vrouwen;62 jaar;2040;196555
2604;Totaal mannen en vrouwen;62 jaar;2041;199420
2605;Totaal mannen en vrouwen;62 jaar;2042;199499
2606;Totaal mannen en vrouwen;62 jaar;2043;205941
2607;Totaal mannen en vrouwen;62 jaar;2044;203647
2608;Totaal mannen en vrouwen;62 jaar;2045;199614
2609;Totaal mannen en vrouwen;62 jaar;2046;199010
2610;Totaal mannen en vrouwen;62 jaar;2047;204085
2611;Totaal mannen en vrouwen;62 jaar;2048;207488
2612;Totaal mannen en vrouwen;62 jaar;2049;212634
2613;Totaal mannen en vrouwen;62 jaar;2050;214323
2614;Totaal mannen en vrouwen;62 jaar;2051;214378
2615;Totaal mannen en vrouwen;62 jaar;2052;216907
2616;Totaal mannen en vrouwen;62 jaar;2053;224277
2617;Totaal mannen en vrouwen;62 jaar;2054;224423
2618;Totaal mannen en vrouwen;62 jaar;2055;222718
2619;Totaal mannen en vrouwen;62 jaar;2056;221761
2620;Totaal mannen en vrouwen;62 jaar;2057;222877
2621;Totaal mannen en vrouwen;62 jaar;2058;218604
2622;Totaal mannen en vrouwen;62 jaar;2059;218553
2623;Totaal mannen en vrouwen;62 jaar;2060;220557
2624;Totaal mannen en vrouwen;63 jaar;2020;218086
2625;Totaal mannen en vrouwen;63 jaar;2021;221519
2626;Totaal mannen en vrouwen;63 jaar;2022;225849
2627;Totaal mannen en vrouwen;63 jaar;2023;231637
2628;Totaal mannen en vrouwen;63 jaar;2024;233267
2629;Totaal mannen en vrouwen;63 jaar;2025;239661
2630;Totaal mannen en vrouwen;63 jaar;2026;241723
2631;Totaal mannen en vrouwen;63 jaar;2027;246153
2632;Totaal mannen en vrouwen;63 jaar;2028;249890
2633;Totaal mannen en vrouwen;63 jaar;2029;245564
2634;Totaal mannen en vrouwen;63 jaar;2030;242285
2635;Totaal mannen en vrouwen;63 jaar;2031;241111
2636;Totaal mannen en vrouwen;63 jaar;2032;243562
2637;Totaal mannen en vrouwen;63 jaar;2033;254059
2638;Totaal mannen en vrouwen;63 jaar;2034;248851
2639;Totaal mannen en vrouwen;63 jaar;2035;239243
2640;Totaal mannen en vrouwen;63 jaar;2036;228852
2641;Totaal mannen en vrouwen;63 jaar;2037;212316
2642;Totaal mannen en vrouwen;63 jaar;2038;205546
2643;Totaal mannen en vrouwen;63 jaar;2039;197627
2644;Totaal mannen en vrouwen;63 jaar;2040;196794
2645;Totaal mannen en vrouwen;63 jaar;2041;195307
2646;Totaal mannen en vrouwen;63 jaar;2042;198164
2647;Totaal mannen en vrouwen;63 jaar;2043;198250
2648;Totaal mannen en vrouwen;63 jaar;2044;204663
2649;Totaal mannen en vrouwen;63 jaar;2045;202396
2650;Totaal mannen en vrouwen;63 jaar;2046;198382
2651;Totaal mannen en vrouwen;63 jaar;2047;197783
2652;Totaal mannen en vrouwen;63 jaar;2048;202841
2653;Totaal mannen en vrouwen;63 jaar;2049;206243
2654;Totaal mannen en vrouwen;63 jaar;2050;211379
2655;Totaal mannen en vrouwen;63 jaar;2051;213077
2656;Totaal mannen en vrouwen;63 jaar;2052;213137
2657;Totaal mannen en vrouwen;63 jaar;2053;215668
2658;Totaal mannen en vrouwen;63 jaar;2054;223019
2659;Totaal mannen en vrouwen;63 jaar;2055;223179
2660;Totaal mannen en vrouwen;63 jaar;2056;221494
2661;Totaal mannen en vrouwen;63 jaar;2057;220553
2662;Totaal mannen en vrouwen;63 jaar;2058;221676
2663;Totaal mannen en vrouwen;63 jaar;2059;217431
2664;Totaal mannen en vrouwen;63 jaar;2060;217392
2665;Totaal mannen en vrouwen;64 jaar;2020;211593
2666;Totaal mannen en vrouwen;64 jaar;2021;216356
2667;Totaal mannen en vrouwen;64 jaar;2022;219808
2668;Totaal mannen en vrouwen;64 jaar;2023;224115
2669;Totaal mannen en vrouwen;64 jaar;2024;229875
2670;Totaal mannen en vrouwen;64 jaar;2025;231482
2671;Totaal mannen en vrouwen;64 jaar;2026;237873
2672;Totaal mannen en vrouwen;64 jaar;2027;239924
2673;Totaal mannen en vrouwen;64 jaar;2028;244342
2674;Totaal mannen en vrouwen;64 jaar;2029;248051
2675;Totaal mannen en vrouwen;64 jaar;2030;243774
2676;Totaal mannen en vrouwen;64 jaar;2031;240543
2677;Totaal mannen en vrouwen;64 jaar;2032;239407
2678;Totaal mannen en vrouwen;64 jaar;2033;241838
2679;Totaal mannen en vrouwen;64 jaar;2034;252283
2680;Totaal mannen en vrouwen;64 jaar;2035;247117
2681;Totaal mannen en vrouwen;64 jaar;2036;237589
2682;Totaal mannen en vrouwen;64 jaar;2037;227279
2683;Totaal mannen en vrouwen;64 jaar;2038;210859
2684;Totaal mannen en vrouwen;64 jaar;2039;204134
2685;Totaal mannen en vrouwen;64 jaar;2040;196282
2686;Totaal mannen en vrouwen;64 jaar;2041;195466
2687;Totaal mannen en vrouwen;64 jaar;2042;193994
2688;Totaal mannen en vrouwen;64 jaar;2043;196841
2689;Totaal mannen en vrouwen;64 jaar;2044;196937
2690;Totaal mannen en vrouwen;64 jaar;2045;203321
2691;Totaal mannen en vrouwen;64 jaar;2046;201082
2692;Totaal mannen en vrouwen;64 jaar;2047;197090
2693;Totaal mannen en vrouwen;64 jaar;2048;196504
2694;Totaal mannen en vrouwen;64 jaar;2049;201542
2695;Totaal mannen en vrouwen;64 jaar;2050;204941
2696;Totaal mannen en vrouwen;64 jaar;2051;210071
2697;Totaal mannen en vrouwen;64 jaar;2052;211773
2698;Totaal mannen en vrouwen;64 jaar;2053;211841
2699;Totaal mannen en vrouwen;64 jaar;2054;214375
2700;Totaal mannen en vrouwen;64 jaar;2055;221707
2701;Totaal mannen en vrouwen;64 jaar;2056;221880
2702;Totaal mannen en vrouwen;64 jaar;2057;220215
2703;Totaal mannen en vrouwen;64 jaar;2058;219292
2704;Totaal mannen en vrouwen;64 jaar;2059;220421
2705;Totaal mannen en vrouwen;64 jaar;2060;216207
2706;Totaal mannen en vrouwen;65 jaar;2020;207138
2707;Totaal mannen en vrouwen;65 jaar;2021;209730
2708;Totaal mannen en vrouwen;65 jaar;2022;214468
2709;Totaal mannen en vrouwen;65 jaar;2023;217926
2710;Totaal mannen en vrouwen;65 jaar;2024;222218
2711;Totaal mannen en vrouwen;65 jaar;2025;227940
2712;Totaal mannen en vrouwen;65 jaar;2026;229529
2713;Totaal mannen en vrouwen;65 jaar;2027;235917
2714;Totaal mannen en vrouwen;65 jaar;2028;237957
2715;Totaal mannen en vrouwen;65 jaar;2029;242362
2716;Totaal mannen en vrouwen;65 jaar;2030;246042
2717;Totaal mannen en vrouwen;65 jaar;2031;241821
2718;Totaal mannen en vrouwen;65 jaar;2032;238639
2719;Totaal mannen en vrouwen;65 jaar;2033;237541
2720;Totaal mannen en vrouwen;65 jaar;2034;239957
2721;Totaal mannen en vrouwen;65 jaar;2035;250345
2722;Totaal mannen en vrouwen;65 jaar;2036;245225
2723;Totaal mannen en vrouwen;65 jaar;2037;235785
2724;Totaal mannen en vrouwen;65 jaar;2038;225560
2725;Totaal mannen en vrouwen;65 jaar;2039;209263
2726;Totaal mannen en vrouwen;65 jaar;2040;202588
2727;Totaal mannen en vrouwen;65 jaar;2041;194805
2728;Totaal mannen en vrouwen;65 jaar;2042;194007
2729;Totaal mannen en vrouwen;65 jaar;2043;192549
2730;Totaal mannen en vrouwen;65 jaar;2044;195387
2731;Totaal mannen en vrouwen;65 jaar;2045;195489
2732;Totaal mannen en vrouwen;65 jaar;2046;201841
2733;Totaal mannen en vrouwen;65 jaar;2047;199632
2734;Totaal mannen en vrouwen;65 jaar;2048;195665
2735;Totaal mannen en vrouwen;65 jaar;2049;195090
2736;Totaal mannen en vrouwen;65 jaar;2050;200108
2737;Totaal mannen en vrouwen;65 jaar;2051;203503
2738;Totaal mannen en vrouwen;65 jaar;2052;208621
2739;Totaal mannen en vrouwen;65 jaar;2053;210329
2740;Totaal mannen en vrouwen;65 jaar;2054;210405
2741;Totaal mannen en vrouwen;65 jaar;2055;212939
2742;Totaal mannen en vrouwen;65 jaar;2056;220250
2743;Totaal mannen en vrouwen;65 jaar;2057;220438
2744;Totaal mannen en vrouwen;65 jaar;2058;218795
2745;Totaal mannen en vrouwen;65 jaar;2059;217891
2746;Totaal mannen en vrouwen;65 jaar;2060;219026
2747;Totaal mannen en vrouwen;66 jaar;2020;202701
2748;Totaal mannen en vrouwen;66 jaar;2021;205140
2749;Totaal mannen en vrouwen;66 jaar;2022;207746
2750;Totaal mannen en vrouwen;66 jaar;2023;212454
2751;Totaal mannen en vrouwen;66 jaar;2024;215924
2752;Totaal mannen en vrouwen;66 jaar;2025;220198
2753;Totaal mannen en vrouwen;66 jaar;2026;225887
2754;Totaal mannen en vrouwen;66 jaar;2027;227461
2755;Totaal mannen en vrouwen;66 jaar;2028;233848
2756;Totaal mannen en vrouwen;66 jaar;2029;235881
2757;Totaal mannen en vrouwen;66 jaar;2030;240272
2758;Totaal mannen en vrouwen;66 jaar;2031;243930
2759;Totaal mannen en vrouwen;66 jaar;2032;239769
2760;Totaal mannen en vrouwen;66 jaar;2033;236644
2761;Totaal mannen en vrouwen;66 jaar;2034;235591
2762;Totaal mannen en vrouwen;66 jaar;2035;237994
2763;Totaal mannen en vrouwen;66 jaar;2036;248327
2764;Totaal mannen en vrouwen;66 jaar;2037;243260
2765;Totaal mannen en vrouwen;66 jaar;2038;233913
2766;Totaal mannen en vrouwen;66 jaar;2039;223781
2767;Totaal mannen en vrouwen;66 jaar;2040;207617
2768;Totaal mannen en vrouwen;66 jaar;2041;200997
2769;Totaal mannen en vrouwen;66 jaar;2042;193291
2770;Totaal mannen en vrouwen;66 jaar;2043;192513
2771;Totaal mannen en vrouwen;66 jaar;2044;191073
2772;Totaal mannen en vrouwen;66 jaar;2045;193907
2773;Totaal mannen en vrouwen;66 jaar;2046;194019
2774;Totaal mannen en vrouwen;66 jaar;2047;200342
2775;Totaal mannen en vrouwen;66 jaar;2048;198165
2776;Totaal mannen en vrouwen;66 jaar;2049;194230
2777;Totaal mannen en vrouwen;66 jaar;2050;193667
2778;Totaal mannen en vrouwen;66 jaar;2051;198665
2779;Totaal mannen en vrouwen;66 jaar;2052;202058
2780;Totaal mannen en vrouwen;66 jaar;2053;207165
2781;Totaal mannen en vrouwen;66 jaar;2054;208879
2782;Totaal mannen en vrouwen;66 jaar;2055;208964
2783;Totaal mannen en vrouwen;66 jaar;2056;211501
2784;Totaal mannen en vrouwen;66 jaar;2057;218793
2785;Totaal mannen en vrouwen;66 jaar;2058;218998
2786;Totaal mannen en vrouwen;66 jaar;2059;217377
2787;Totaal mannen en vrouwen;66 jaar;2060;216493
2788;Totaal mannen en vrouwen;67 jaar;2020;201594
2789;Totaal mannen en vrouwen;67 jaar;2021;200600
2790;Totaal mannen en vrouwen;67 jaar;2022;203053
2791;Totaal mannen en vrouwen;67 jaar;2023;205666
2792;Totaal mannen en vrouwen;67 jaar;2024;210349
2793;Totaal mannen en vrouwen;67 jaar;2025;213829
2794;Totaal mannen en vrouwen;67 jaar;2026;218086
2795;Totaal mannen en vrouwen;67 jaar;2027;223745
2796;Totaal mannen en vrouwen;67 jaar;2028;225310
2797;Totaal mannen en vrouwen;67 jaar;2029;231695
2798;Totaal mannen en vrouwen;67 jaar;2030;233720
2799;Totaal mannen en vrouwen;67 jaar;2031;238102
2800;Totaal mannen en vrouwen;67 jaar;2032;241739
2801;Totaal mannen en vrouwen;67 jaar;2033;237642
2802;Totaal mannen en vrouwen;67 jaar;2034;234577
2803;Totaal mannen en vrouwen;67 jaar;2035;233576
2804;Totaal mannen en vrouwen;67 jaar;2036;235967
2805;Totaal mannen en vrouwen;67 jaar;2037;246247
2806;Totaal mannen en vrouwen;67 jaar;2038;241236
2807;Totaal mannen en vrouwen;67 jaar;2039;231987
2808;Totaal mannen en vrouwen;67 jaar;2040;221956
2809;Totaal mannen en vrouwen;67 jaar;2041;205927
2810;Totaal mannen en vrouwen;67 jaar;2042;199365
2811;Totaal mannen en vrouwen;67 jaar;2043;191742
2812;Totaal mannen en vrouwen;67 jaar;2044;190988
2813;Totaal mannen en vrouwen;67 jaar;2045;189569
2814;Totaal mannen en vrouwen;67 jaar;2046;192398
2815;Totaal mannen en vrouwen;67 jaar;2047;192527
2816;Totaal mannen en vrouwen;67 jaar;2048;198825
2817;Totaal mannen en vrouwen;67 jaar;2049;196682
2818;Totaal mannen en vrouwen;67 jaar;2050;192779
2819;Totaal mannen en vrouwen;67 jaar;2051;192232
2820;Totaal mannen en vrouwen;67 jaar;2052;197210
2821;Totaal mannen en vrouwen;67 jaar;2053;200604
2822;Totaal mannen en vrouwen;67 jaar;2054;205707
2823;Totaal mannen en vrouwen;67 jaar;2055;207429
2824;Totaal mannen en vrouwen;67 jaar;2056;207524
2825;Totaal mannen en vrouwen;67 jaar;2057;210067
2826;Totaal mannen en vrouwen;67 jaar;2058;217342
2827;Totaal mannen en vrouwen;67 jaar;2059;217568
2828;Totaal mannen en vrouwen;67 jaar;2060;215968
2829;Totaal mannen en vrouwen;68 jaar;2020;192747
2830;Totaal mannen en vrouwen;68 jaar;2021;199306
2831;Totaal mannen en vrouwen;68 jaar;2022;198376
2832;Totaal mannen en vrouwen;68 jaar;2023;200840
2833;Totaal mannen en vrouwen;68 jaar;2024;203468
2834;Totaal mannen en vrouwen;68 jaar;2025;208127
2835;Totaal mannen en vrouwen;68 jaar;2026;211617
2836;Totaal mannen en vrouwen;68 jaar;2027;215859
2837;Totaal mannen en vrouwen;68 jaar;2028;221493
2838;Totaal mannen en vrouwen;68 jaar;2029;223052
2839;Totaal mannen en vrouwen;68 jaar;2030;229436
2840;Totaal mannen en vrouwen;68 jaar;2031;231457
2841;Totaal mannen en vrouwen;68 jaar;2032;235830
2842;Totaal mannen en vrouwen;68 jaar;2033;239453
2843;Totaal mannen en vrouwen;68 jaar;2034;235425
2844;Totaal mannen en vrouwen;68 jaar;2035;232426
2845;Totaal mannen en vrouwen;68 jaar;2036;231478
2846;Totaal mannen en vrouwen;68 jaar;2037;233861
2847;Totaal mannen en vrouwen;68 jaar;2038;244085
2848;Totaal mannen en vrouwen;68 jaar;2039;239135
2849;Totaal mannen en vrouwen;68 jaar;2040;229990
2850;Totaal mannen en vrouwen;68 jaar;2041;220066
2851;Totaal mannen en vrouwen;68 jaar;2042;204178
2852;Totaal mannen en vrouwen;68 jaar;2043;197680
2853;Totaal mannen en vrouwen;68 jaar;2044;190142
2854;Totaal mannen en vrouwen;68 jaar;2045;189418
2855;Totaal mannen en vrouwen;68 jaar;2046;188022
2856;Totaal mannen en vrouwen;68 jaar;2047;190852
2857;Totaal mannen en vrouwen;68 jaar;2048;190997
2858;Totaal mannen en vrouwen;68 jaar;2049;197269
2859;Totaal mannen en vrouwen;68 jaar;2050;195165
2860;Totaal mannen en vrouwen;68 jaar;2051;191296
2861;Totaal mannen en vrouwen;68 jaar;2052;190767
2862;Totaal mannen en vrouwen;68 jaar;2053;195729
2863;Totaal mannen en vrouwen;68 jaar;2054;199122
2864;Totaal mannen en vrouwen;68 jaar;2055;204224
2865;Totaal mannen en vrouwen;68 jaar;2056;205953
2866;Totaal mannen en vrouwen;68 jaar;2057;206064
2867;Totaal mannen en vrouwen;68 jaar;2058;208612
2868;Totaal mannen en vrouwen;68 jaar;2059;215872
2869;Totaal mannen en vrouwen;68 jaar;2060;216116
2870;Totaal mannen en vrouwen;69 jaar;2020;192050
2871;Totaal mannen en vrouwen;69 jaar;2021;190381
2872;Totaal mannen en vrouwen;69 jaar;2022;196902
2873;Totaal mannen en vrouwen;69 jaar;2023;196030
2874;Totaal mannen en vrouwen;69 jaar;2024;198509
2875;Totaal mannen en vrouwen;69 jaar;2025;201149
2876;Totaal mannen en vrouwen;69 jaar;2026;205782
2877;Totaal mannen en vrouwen;69 jaar;2027;209287
2878;Totaal mannen en vrouwen;69 jaar;2028;213521
2879;Totaal mannen en vrouwen;69 jaar;2029;219130
2880;Totaal mannen en vrouwen;69 jaar;2030;220690
2881;Totaal mannen en vrouwen;69 jaar;2031;227069
2882;Totaal mannen en vrouwen;69 jaar;2032;229093
2883;Totaal mannen en vrouwen;69 jaar;2033;233459
2884;Totaal mannen en vrouwen;69 jaar;2034;237072
2885;Totaal mannen en vrouwen;69 jaar;2035;233120
2886;Totaal mannen en vrouwen;69 jaar;2036;230190
2887;Totaal mannen en vrouwen;69 jaar;2037;229299
2888;Totaal mannen en vrouwen;69 jaar;2038;231678
2889;Totaal mannen en vrouwen;69 jaar;2039;241846
2890;Totaal mannen en vrouwen;69 jaar;2040;236965
2891;Totaal mannen en vrouwen;69 jaar;2041;227931
2892;Totaal mannen en vrouwen;69 jaar;2042;218118
2893;Totaal mannen en vrouwen;69 jaar;2043;202381
2894;Totaal mannen en vrouwen;69 jaar;2044;195954
2895;Totaal mannen en vrouwen;69 jaar;2045;188507
2896;Totaal mannen en vrouwen;69 jaar;2046;187816
2897;Totaal mannen en vrouwen;69 jaar;2047;186447
2898;Totaal mannen en vrouwen;69 jaar;2048;189278
2899;Totaal mannen en vrouwen;69 jaar;2049;189444
2900;Totaal mannen en vrouwen;69 jaar;2050;195690
2901;Totaal mannen en vrouwen;69 jaar;2051;193625
2902;Totaal mannen en vrouwen;69 jaar;2052;189791
2903;Totaal mannen en vrouwen;69 jaar;2053;189288
2904;Totaal mannen en vrouwen;69 jaar;2054;194232
2905;Totaal mannen en vrouwen;69 jaar;2055;197628
2906;Totaal mannen en vrouwen;69 jaar;2056;202725
2907;Totaal mannen en vrouwen;69 jaar;2057;204468
2908;Totaal mannen en vrouwen;69 jaar;2058;204595
2909;Totaal mannen en vrouwen;69 jaar;2059;207154
2910;Totaal mannen en vrouwen;69 jaar;2060;214395
2911;Totaal mannen en vrouwen;70 jaar;2020;192413
2912;Totaal mannen en vrouwen;70 jaar;2021;189463
2913;Totaal mannen en vrouwen;70 jaar;2022;187887
2914;Totaal mannen en vrouwen;70 jaar;2023;194365
2915;Totaal mannen en vrouwen;70 jaar;2024;193559
2916;Totaal mannen en vrouwen;70 jaar;2025;196051
2917;Totaal mannen en vrouwen;70 jaar;2026;198705
2918;Totaal mannen en vrouwen;70 jaar;2027;203318
2919;Totaal mannen en vrouwen;70 jaar;2028;206843
2920;Totaal mannen en vrouwen;70 jaar;2029;211069
2921;Totaal mannen en vrouwen;70 jaar;2030;216654
2922;Totaal mannen en vrouwen;70 jaar;2031;218217
2923;Totaal mannen en vrouwen;70 jaar;2032;224591
2924;Totaal mannen en vrouwen;70 jaar;2033;226619
2925;Totaal mannen en vrouwen;70 jaar;2034;230978
2926;Totaal mannen en vrouwen;70 jaar;2035;234588
2927;Totaal mannen en vrouwen;70 jaar;2036;230715
2928;Totaal mannen en vrouwen;70 jaar;2037;227859
2929;Totaal mannen en vrouwen;70 jaar;2038;227026
2930;Totaal mannen en vrouwen;70 jaar;2039;229405
2931;Totaal mannen en vrouwen;70 jaar;2040;239515
2932;Totaal mannen en vrouwen;70 jaar;2041;234709
2933;Totaal mannen en vrouwen;70 jaar;2042;225793
2934;Totaal mannen en vrouwen;70 jaar;2043;216100
2935;Totaal mannen en vrouwen;70 jaar;2044;200524
2936;Totaal mannen en vrouwen;70 jaar;2045;194174
2937;Totaal mannen en vrouwen;70 jaar;2046;186819
2938;Totaal mannen en vrouwen;70 jaar;2047;186165
2939;Totaal mannen en vrouwen;70 jaar;2048;184828
2940;Totaal mannen en vrouwen;70 jaar;2049;187664
2941;Totaal mannen en vrouwen;70 jaar;2050;187852
2942;Totaal mannen en vrouwen;70 jaar;2051;194074
2943;Totaal mannen en vrouwen;70 jaar;2052;192051
2944;Totaal mannen en vrouwen;70 jaar;2053;188258
2945;Totaal mannen en vrouwen;70 jaar;2054;187780
2946;Totaal mannen en vrouwen;70 jaar;2055;192707
2947;Totaal mannen en vrouwen;70 jaar;2056;196107
2948;Totaal mannen en vrouwen;70 jaar;2057;201203
2949;Totaal mannen en vrouwen;70 jaar;2058;202956
2950;Totaal mannen en vrouwen;70 jaar;2059;203103
2951;Totaal mannen en vrouwen;70 jaar;2060;205671
2952;Totaal mannen en vrouwen;71 jaar;2020;195629
2953;Totaal mannen en vrouwen;71 jaar;2021;189543
2954;Totaal mannen en vrouwen;71 jaar;2022;186684
2955;Totaal mannen en vrouwen;71 jaar;2023;185199
2956;Totaal mannen en vrouwen;71 jaar;2024;191634
2957;Totaal mannen en vrouwen;71 jaar;2025;190895
2958;Totaal mannen en vrouwen;71 jaar;2026;193400
2959;Totaal mannen en vrouwen;71 jaar;2027;196075
2960;Totaal mannen en vrouwen;71 jaar;2028;200668
2961;Totaal mannen en vrouwen;71 jaar;2029;204211
2962;Totaal mannen en vrouwen;71 jaar;2030;208425
2963;Totaal mannen en vrouwen;71 jaar;2031;213987
2964;Totaal mannen en vrouwen;71 jaar;2032;215555
2965;Totaal mannen en vrouwen;71 jaar;2033;221922
2966;Totaal mannen en vrouwen;71 jaar;2034;223957
2967;Totaal mannen en vrouwen;71 jaar;2035;228309
2968;Totaal mannen en vrouwen;71 jaar;2036;231917
2969;Totaal mannen en vrouwen;71 jaar;2037;228127
2970;Totaal mannen en vrouwen;71 jaar;2038;225351
2971;Totaal mannen en vrouwen;71 jaar;2039;224581
2972;Totaal mannen en vrouwen;71 jaar;2040;226960
2973;Totaal mannen en vrouwen;71 jaar;2041;237010
2974;Totaal mannen en vrouwen;71 jaar;2042;232282
2975;Totaal mannen en vrouwen;71 jaar;2043;223491
2976;Totaal mannen en vrouwen;71 jaar;2044;213926
2977;Totaal mannen en vrouwen;71 jaar;2045;198524
2978;Totaal mannen en vrouwen;71 jaar;2046;192253
2979;Totaal mannen en vrouwen;71 jaar;2047;185000
2980;Totaal mannen en vrouwen;71 jaar;2048;184383
2981;Totaal mannen en vrouwen;71 jaar;2049;183082
2982;Totaal mannen en vrouwen;71 jaar;2050;185920
2983;Totaal mannen en vrouwen;71 jaar;2051;186133
2984;Totaal mannen en vrouwen;71 jaar;2052;192330
2985;Totaal mannen en vrouwen;71 jaar;2053;190354
2986;Totaal mannen en vrouwen;71 jaar;2054;186606
2987;Totaal mannen en vrouwen;71 jaar;2055;186153
2988;Totaal mannen en vrouwen;71 jaar;2056;191066
2989;Totaal mannen en vrouwen;71 jaar;2057;194471
2990;Totaal mannen en vrouwen;71 jaar;2058;199564
2991;Totaal mannen en vrouwen;71 jaar;2059;201328
2992;Totaal mannen en vrouwen;71 jaar;2060;201496
2993;Totaal mannen en vrouwen;72 jaar;2020;202926
2994;Totaal mannen en vrouwen;72 jaar;2021;192420
2995;Totaal mannen en vrouwen;72 jaar;2022;186495
2996;Totaal mannen en vrouwen;72 jaar;2023;183731
2997;Totaal mannen en vrouwen;72 jaar;2024;182346
2998;Totaal mannen en vrouwen;72 jaar;2025;188735
2999;Totaal mannen en vrouwen;72 jaar;2026;188067
3000;Totaal mannen en vrouwen;72 jaar;2027;190591
3001;Totaal mannen en vrouwen;72 jaar;2028;193290
3002;Totaal mannen en vrouwen;72 jaar;2029;197863
3003;Totaal mannen en vrouwen;72 jaar;2030;201419
3004;Totaal mannen en vrouwen;72 jaar;2031;205627
3005;Totaal mannen en vrouwen;72 jaar;2032;211162
3006;Totaal mannen en vrouwen;72 jaar;2033;212739
3007;Totaal mannen en vrouwen;72 jaar;2034;219093
3008;Totaal mannen en vrouwen;72 jaar;2035;221143
3009;Totaal mannen en vrouwen;72 jaar;2036;225491
3010;Totaal mannen en vrouwen;72 jaar;2037;229095
3011;Totaal mannen en vrouwen;72 jaar;2038;225396
3012;Totaal mannen en vrouwen;72 jaar;2039;222702
3013;Totaal mannen en vrouwen;72 jaar;2040;222000
3014;Totaal mannen en vrouwen;72 jaar;2041;224383
3015;Totaal mannen en vrouwen;72 jaar;2042;234366
3016;Totaal mannen en vrouwen;72 jaar;2043;229726
3017;Totaal mannen en vrouwen;72 jaar;2044;221068
3018;Totaal mannen en vrouwen;72 jaar;2045;211641
3019;Totaal mannen en vrouwen;72 jaar;2046;196422
3020;Totaal mannen en vrouwen;72 jaar;2047;190241
3021;Totaal mannen en vrouwen;72 jaar;2048;183099
3022;Totaal mannen en vrouwen;72 jaar;2049;182521
3023;Totaal mannen en vrouwen;72 jaar;2050;181257
3024;Totaal mannen en vrouwen;72 jaar;2051;184098
3025;Totaal mannen en vrouwen;72 jaar;2052;184340
3026;Totaal mannen en vrouwen;72 jaar;2053;190513
3027;Totaal mannen en vrouwen;72 jaar;2054;188585
3028;Totaal mannen en vrouwen;72 jaar;2055;184888
3029;Totaal mannen en vrouwen;72 jaar;2056;184462
3030;Totaal mannen en vrouwen;72 jaar;2057;189359
3031;Totaal mannen en vrouwen;72 jaar;2058;192769
3032;Totaal mannen en vrouwen;72 jaar;2059;197859
3033;Totaal mannen en vrouwen;72 jaar;2060;199637
3034;Totaal mannen en vrouwen;73 jaar;2020;205990
3035;Totaal mannen en vrouwen;73 jaar;2021;199238
3036;Totaal mannen en vrouwen;73 jaar;2022;188976
3037;Totaal mannen en vrouwen;73 jaar;2023;183220
3038;Totaal mannen en vrouwen;73 jaar;2024;180560
3039;Totaal mannen en vrouwen;73 jaar;2025;179275
3040;Totaal mannen en vrouwen;73 jaar;2026;185616
3041;Totaal mannen en vrouwen;73 jaar;2027;185024
