ID;Inkomensbegrippen;Inkomensgroepen;KenmerkenVanHetHuishouden;Perioden;HoogsteInkomen_1;GemiddeldInkomen_2;Aantal_3;PercentageVanHetTotaal_4;TotaalAantal_5;GemiddeldPerHuishouden_6;TotaalAantal_7;GemiddeldPerHuishouden_8
46;15;1;24;2001;;26.1;868.0;100.0;868.0;1.0;866.0;1.0
47;15;1;24;2002;;26.6;886.0;100.0;886.0;1.0;883.0;1.0
48;15;1;24;2003;;26.1;896.0;100.0;896.0;1.0;893.0;1.0
49;15;1;24;2004;;26.4;900.0;100.0;900.0;1.0;898.0;1.0
50;15;1;24;2005;;27.1;927.0;100.0;927.0;1.0;925.0;1.0
51;15;1;24;2006;;29.1;941.0;100.0;941.0;1.0;940.0;1.0
52;15;1;24;2007;;30.2;958.0;100.0;958.0;1.0;955.0;1.0
53;15;1;24;2008;;31.2;985.0;100.0;985.0;1.0;982.0;1.0
54;15;1;24;2009;;30.1;994.0;100.0;994.0;1.0;992.0;1.0
55;15;1;24;2010;;29.8;1007.0;100.0;1007.0;1.0;1004.0;1.0
56;15;1;24;2011;;29.5;1033.0;100.0;1033.0;1.0;1030.0;1.0
57;15;1;24;2012;;30.1;1044.0;100.0;1044.0;1.0;1042.0;1.0
58;15;1;24;2013;;29.9;1040.0;100.0;1040.0;1.0;1037.0;1.0
59;15;1;24;2014;;30.7;1056.0;100.0;1056.0;1.0;1053.0;1.0
60;15;1;25;2000;;2.6;157.0;100.0;157.0;1.0;157.0;1.0
61;15;1;25;2001;;2.7;160.0;100.0;160.0;1.0;160.0;1.0
62;15;1;25;2002;;3.2;164.0;100.0;164.0;1.0;164.0;1.0
63;15;1;25;2003;;3.1;167.0;100.0;167.0;1.0;167.0;1.0
64;15;1;25;2004;;3.2;172.0;100.0;172.0;1.0;172.0;1.0
65;15;1;25;2005;;3.5;179.0;100.0;179.0;1.0;179.0;1.0
66;15;1;25;2006;;3.1;185.0;100.0;185.0;1.0;185.0;1.0
67;15;1;25;2007;;3.7;191.0;100.0;191.0;1.0;191.0;1.0
68;15;1;25;2008;;4.4;198.0;100.0;198.0;1.0;198.0;1.0
69;15;1;25;2009;;3.8;209.0;100.0;209.0;1.0;209.0;1.0
70;15;1;25;2010;;3.6;210.0;100.0;210.0;1.0;210.0;1.0
71;15;1;25;2011;;3.0;221.0;100.0;221.0;1.0;221.0;1.0
72;15;1;25;2012;;2.9;235.0;100.0;235.0;1.0;235.0;1.0
73;15;1;25;2013;;3.2;243.0;100.0;243.0;1.0;243.0;1.0
74;15;1;25;2014;;3.9;255.0;100.0;255.0;1.0;255.0;1.0
75;15;1;26;2000;;10.0;1241.0;100.0;1241.0;1.0;1240.0;1.0
76;15;1;26;2001;;10.9;1260.0;100.0;1260.0;1.0;1257.0;1.0
77;15;1;26;2002;;11.6;1276.0;100.0;1276.0;1.0;1274.0;1.0
78;15;1;26;2003;;11.5;1279.0;100.0;1279.0;1.0;1277.0;1.0
79;15;1;26;2004;;11.7;1296.0;100.0;1296.0;1.0;1295.0;1.0
80;15;1;26;2005;;12.2;1331.0;100.0;1331.0;1.0;1330.0;1.0
81;15;1;26;2006;;12.7;1347.0;100.0;1347.0;1.0;1346.0;1.0
82;15;1;26;2007;;13.2;1362.0;100.0;1362.0;1.0;1361.0;1.0
83;15;1;26;2008;;13.4;1378.0;100.0;1378.0;1.0;1376.0;1.0
84;15;1;26;2009;;13.3;1395.0;100.0;1395.0;1.0;1393.0;1.0
85;15;1;26;2010;;13.5;1399.0;100.0;1399.0;1.0;1398.0;1.0
86;15;1;26;2011;;13.5;1425.0;100.0;1425.0;1.0;1423.0;1.0
87;15;1;26;2012;;13.8;1439.0;100.0;1439.0;1.0;1437.0;1.0
88;15;1;26;2013;;13.8;1432.0;100.0;1432.0;1.0;1430.0;1.0
89;15;1;26;2014;;14.1;1463.0;100.0;1463.0;1.0;1461.0;1.0
90;15;1;27;2000;;16.6;681.0;100.0;681.0;1.0;680.0;1.0
91;15;1;27;2001;;18.0;696.0;100.0;696.0;1.0;694.0;1.0
92;15;1;27;2002;;18.9;707.0;100.0;707.0;1.0;705.0;1.0
93;15;1;27;2003;;18.7;708.0;100.0;708.0;1.0;706.0;1.0
94;15;1;27;2004;;19.2;720.0;100.0;720.0;1.0;719.0;1.0
95;15;1;27;2005;;19.8;746.0;100.0;746.0;1.0;745.0;1.0
96;15;1;27;2006;;20.8;758.0;100.0;758.0;1.0;757.0;1.0
97;15;1;27;2007;;21.3;768.0;100.0;768.0;1.0;767.0;1.0
98;15;1;27;2008;;21.8;778.0;100.0;778.0;1.0;777.0;1.0
99;15;1;27;2009;;21.7;786.0;100.0;786.0;1.0;785.0;1.0
100;15;1;27;2010;;21.9;792.0;100.0;792.0;1.0;791.0;1.0
101;15;1;27;2011;;22.5;801.0;100.0;801.0;1.0;799.0;1.0
102;15;1;27;2012;;23.1;800.0;100.0;800.0;1.0;798.0;1.0
103;15;1;27;2013;;23.2;796.0;100.0;796.0;1.0;793.0;1.0
104;15;1;27;2014;;23.5;813.0;100.0;813.0;1.0;810.0;1.0
105;15;1;28;2000;;2.0;560.0;100.0;560.0;1.0;560.0;1.0
106;15;1;28;2001;;2.3;564.0;100.0;564.0;1.0;563.0;1.0
107;15;1;28;2002;;2.6;569.0;100.0;569.0;1.0;568.0;1.0
108;15;1;28;2003;;2.6;571.0;100.0;571.0;1.0;571.0;1.0
109;15;1;28;2004;;2.4;576.0;100.0;576.0;1.0;575.0;1.0
110;15;1;28;2005;;2.6;585.0;100.0;585.0;1.0;585.0;1.0
111;15;1;28;2006;;2.4;589.0;100.0;589.0;1.0;589.0;1.0
112;15;1;28;2007;;2.7;594.0;100.0;594.0;1.0;594.0;1.0
113;15;1;28;2008;;2.6;599.0;100.0;599.0;1.0;599.0;1.0
114;15;1;28;2009;;2.5;609.0;100.0;609.0;1.0;608.0;1.0
115;15;1;28;2010;;2.5;607.0;100.0;607.0;1.0;607.0;1.0
116;15;1;28;2011;;2.0;624.0;100.0;624.0;1.0;624.0;1.0
117;15;1;28;2012;;2.1;639.0;100.0;639.0;1.0;639.0;1.0
118;15;1;28;2013;;2.2;636.0;100.0;636.0;1.0;636.0;1.0
119;15;1;28;2014;;2.3;651.0;100.0;651.0;1.0;651.0;1.0
120;15;1;29;2000;;42.3;4542.0;100.0;13401.0;3.0;9375.0;2.1
121;15;1;29;2001;;45.0;4574.0;100.0;13497.0;3.0;9451.0;2.1
122;15;1;29;2002;;46.4;4594.0;100.0;13538.0;2.9;9514.0;2.1
123;15;1;29;2003;;46.9;4607.0;100.0;13564.0;2.9;9515.0;2.1
124;15;1;29;2004;;48.5;4622.0;100.0;13586.0;2.9;9533.0;2.1
125;15;1;29;2005;;49.5;4626.0;100.0;13570.0;2.9;9560.0;2.1
126;15;1;29;2006;;51.6;4636.0;100.0;13561.0;2.9;9620.0;2.1
127;15;1;29;2007;;55.1;4655.0;100.0;13579.0;2.9;9738.0;2.1
128;15;1;29;2008;;56.2;4681.0;100.0;13625.0;2.9;9855.0;2.1
129;15;1;29;2009;;56.1;4704.0;100.0;13659.0;2.9;9895.0;2.1
130;15;1;29;2010;;56.2;4721.0;100.0;13687.0;2.9;9984.0;2.1
131;15;1;29;2011;;57.1;4737.0;100.0;13713.0;2.9;10038.0;2.1
132;15;1;29;2012;;57.6;4753.0;100.0;13725.0;2.9;10069.0;2.1
133;15;1;29;2013;;57.7;4772.0;100.0;13736.0;2.9;10104.0;2.1
134;15;1;29;2014;;59.7;4783.0;100.0;13749.0;2.9;10156.0;2.1
135;15;1;30;2000;;44.4;3952.0;100.0;11671.0;3.0;8186.0;2.1
136;15;1;30;2001;;47.2;3968.0;100.0;11711.0;3.0;8228.0;2.1
137;15;1;30;2002;;48.7;3966.0;100.0;11691.0;2.9;8258.0;2.1
138;15;1;30;2003;;49.4;3962.0;100.0;11663.0;2.9;8238.0;2.1
139;15;1;30;2004;;51.2;3970.0;100.0;11673.0;2.9;8249.0;2.1
140;15;1;30;2005;;52.2;3971.0;100.0;11638.0;2.9;8256.0;2.1
141;15;1;30;2006;;54.4;3969.0;100.0;11596.0;2.9;8290.0;2.1
142;15;1;30;2007;;58.0;3983.0;100.0;11602.0;2.9;8386.0;2.1
143;15;1;30;2008;;59.1;3998.0;100.0;11629.0;2.9;8487.0;2.1
144;15;1;30;2009;;59.1;4002.0;100.0;11613.0;2.9;8496.0;2.1
145;15;1;30;2010;;59.1;4107.0;100.0;11950.0;2.9;8784.0;2.1
146;15;1;30;2011;;60.2;4106.0;100.0;11942.0;2.9;8816.0;2.1
147;15;1;30;2012;;60.9;4115.0;100.0;11941.0;2.9;8844.0;2.1
148;15;1;30;2013;;61.1;4127.0;100.0;11942.0;2.9;8878.0;2.2
149;15;1;30;2014;;63.2;4123.0;100.0;11916.0;2.9;8893.0;2.2
150;15;1;31;2000;;33.6;1970.0;100.0;3940.0;2.0;3548.0;1.8
151;15;1;31;2001;;35.3;1983.0;100.0;3965.0;2.0;3575.0;1.8
152;15;1;31;2002;;36.3;1984.0;100.0;3968.0;2.0;3588.0;1.8
153;15;1;31;2003;;36.7;1990.0;100.0;3980.0;2.0;3603.0;1.8
154;15;1;31;2004;;37.7;2001.0;100.0;4002.0;2.0;3638.0;1.8
155;15;1;31;2005;;38.0;2019.0;100.0;4039.0;2.0;3688.0;1.8
156;15;1;31;2006;;39.2;2034.0;100.0;4069.0;2.0;3732.0;1.8
157;15;1;31;2007;;41.9;2057.0;100.0;4113.0;2.0;3790.0;1.8
158;15;1;31;2008;;42.2;2070.0;100.0;4139.0;2.0;3837.0;1.9
159;15;1;31;2009;;42.2;2083.0;100.0;4165.0;2.0;3872.0;1.9
160;15;1;31;2010;;41.3;2114.0;100.0;4229.0;2.0;3954.0;1.9
161;15;1;31;2011;;41.4;2116.0;100.0;4231.0;2.0;3974.0;1.9
162;15;1;31;2012;;41.6;2125.0;100.0;4249.0;2.0;4006.0;1.9
163;15;1;31;2013;;41.8;2143.0;100.0;4286.0;2.0;4055.0;1.9
164;15;1;31;2014;;43.3;2147.0;100.0;4294.0;2.0;4070.0;1.9
165;15;1;32;2000;;46.3;1366.0;100.0;2731.0;2.0;2423.0;1.8
166;15;1;32;2001;;48.9;1366.0;100.0;2731.0;2.0;2427.0;1.8
167;15;1;32;2002;;50.8;1359.0;100.0;2718.0;2.0;2421.0;1.8
168;15;1;32;2003;;51.7;1352.0;100.0;2703.0;2.0;2411.0;1.8
169;15;1;32;2004;;53.5;1346.0;100.0;2693.0;2.0;2411.0;1.8
170;15;1;32;2005;;54.2;1348.0;100.0;2697.0;2.0;2425.0;1.8
171;15;1;32;2006;;56.2;1346.0;100.0;2692.0;2.0;2436.0;1.8
172;15;1;32;2007;;59.9;1350.0;100.0;2699.0;2.0;2457.0;1.8
173;15;1;32;2008;;61.2;1339.0;100.0;2678.0;2.0;2457.0;1.8
174;15;1;32;2009;;62.0;1327.0;100.0;2654.0;2.0;2443.0;1.8
175;15;1;32;2010;;61.5;1333.0;100.0;2666.0;2.0;2470.0;1.9
176;15;1;32;2011;;63.3;1290.0;100.0;2579.0;2.0;2400.0;1.9
177;15;1;32;2012;;65.0;1263.0;100.0;2527.0;2.0;2358.0;1.9
178;15;1;32;2013;;66.2;1256.0;100.0;2512.0;2.0;2352.0;1.9
179;15;1;32;2014;;69.0;1235.0;100.0;2469.0;2.0;2319.0;1.9
180;15;1;33;2000;;4.9;604.0;100.0;1209.0;2.0;1125.0;1.9
181;15;1;33;2001;;5.0;617.0;100.0;1234.0;2.0;1148.0;1.9
182;15;1;33;2002;;4.9;625.0;100.0;1249.0;2.0;1168.0;1.9
183;15;1;33;2003;;5.0;638.0;100.0;1276.0;2.0;1193.0;1.9
184;15;1;33;2004;;5.1;654.0;100.0;1309.0;2.0;1227.0;1.9
185;15;1;33;2005;;5.4;671.0;100.0;1342.0;2.0;1263.0;1.9
186;15;1;33;2006;;6.0;688.0;100.0;1377.0;2.0;1296.0;1.9
187;15;1;33;2007;;7.4;707.0;100.0;1414.0;2.0;1333.0;1.9
188;15;1;33;2008;;7.4;731.0;100.0;1462.0;2.0;1380.0;1.9
189;15;1;33;2009;;7.6;755.0;100.0;1511.0;2.0;1429.0;1.9
190;15;1;33;2010;;6.9;781.0;100.0;1563.0;2.0;1484.0;1.9
191;15;1;33;2011;;7.1;826.0;100.0;1652.0;2.0;1574.0;1.9
192;15;1;33;2012;;7.4;861.0;100.0;1722.0;2.0;1648.0;1.9
193;15;1;33;2013;;7.3;887.0;100.0;1774.0;2.0;1703.0;1.9
194;15;1;33;2014;;8.6;913.0;100.0;1825.0;2.0;1751.0;1.9
195;15;1;34;2000;;50.6;1331.0;100.0;5262.0;4.0;2578.0;1.9
196;15;1;34;2001;;55.0;1340.0;100.0;5293.0;3.9;2604.0;1.9
197;15;1;34;2002;;56.9;1347.0;100.0;5316.0;3.9;2644.0;2.0
198;15;1;34;2003;;58.3;1347.0;100.0;5304.0;3.9;2633.0;2.0
199;15;1;34;2004;;61.1;1346.0;100.0;5302.0;3.9;2622.0;1.9
200;15;1;34;2005;;63.4;1344.0;100.0;5288.0;3.9;2624.0;2.0
201;15;1;34;2006;;67.3;1333.0;100.0;5240.0;3.9;2618.0;2.0
202;15;1;34;2007;;72.1;1333.0;100.0;5227.0;3.9;2655.0;2.0
203;15;1;34;2008;;73.9;1326.0;100.0;5197.0;3.9;2665.0;2.0
204;15;1;34;2009;;74.3;1321.0;100.0;5172.0;3.9;2660.0;2.0
205;15;1;34;2010;;75.6;1345.0;100.0;5263.0;3.9;2703.0;2.0
206;15;1;34;2011;;77.6;1341.0;100.0;5247.0;3.9;2706.0;2.0
207;15;1;34;2012;;79.2;1331.0;100.0;5203.0;3.9;2684.0;2.0
208;15;1;34;2013;;79.8;1322.0;100.0;5158.0;3.9;2660.0;2.0
209;15;1;34;2014;;82.9;1306.0;100.0;5092.0;3.9;2633.0;2.0
210;15;1;35;2000;;64.6;652.0;100.0;2468.0;3.8;2060.0;3.2
211;15;1;35;2001;;67.5;645.0;100.0;2453.0;3.8;2049.0;3.2
212;15;1;35;2002;;70.2;635.0;100.0;2407.0;3.8;2025.0;3.2
213;15;1;35;2003;;70.7;625.0;100.0;2380.0;3.8;2001.0;3.2
214;15;1;35;2004;;73.5;623.0;100.0;2370.0;3.8;1989.0;3.2
215;15;1;35;2005;;74.5;608.0;100.0;2312.0;3.8;1944.0;3.2
216;15;1;35;2006;;77.1;601.0;100.0;2287.0;3.8;1941.0;3.2
217;15;1;35;2007;;82.4;594.0;100.0;2261.0;3.8;1942.0;3.3
218;15;1;35;2008;;84.6;602.0;100.0;2293.0;3.8;1985.0;3.3
219;15;1;35;2009;;84.1;598.0;100.0;2277.0;3.8;1964.0;3.3
220;15;1;35;2010;;83.1;648.0;100.0;2458.0;3.8;2127.0;3.3
221;15;1;35;2011;;85.7;649.0;100.0;2463.0;3.8;2136.0;3.3
222;15;1;35;2012;;86.1;659.0;100.0;2489.0;3.8;2154.0;3.3
223;15;1;35;2013;;86.2;662.0;100.0;2498.0;3.8;2163.0;3.3
224;15;1;35;2014;;88.6;670.0;100.0;2530.0;3.8;2190.0;3.3
225;15;1;36;2000;;21.0;402.0;100.0;1018.0;2.5;684.0;1.7
226;15;1;36;2001;;23.0;409.0;100.0;1038.0;2.5;696.0;1.7
227;15;1;36;2002;;24.0;425.0;100.0;1075.0;2.5;715.0;1.7
228;15;1;36;2003;;23.6;437.0;100.0;1106.0;2.5;726.0;1.7
229;15;1;36;2004;;24.1;439.0;100.0;1108.0;2.5;723.0;1.6
230;15;1;36;2005;;24.7;437.0;100.0;1108.0;2.5;719.0;1.6
231;15;1;36;2006;;26.0;445.0;100.0;1129.0;2.5;731.0;1.6
232;15;1;36;2007;;28.0;449.0;100.0;1140.0;2.5;746.0;1.7
233;15;1;36;2008;;29.4;463.0;100.0;1167.0;2.5;770.0;1.7
234;15;1;36;2009;;30.0;475.0;100.0;1198.0;2.5;787.0;1.7
235;15;1;36;2010;;29.8;475.0;100.0;1195.0;2.5;797.0;1.7
236;15;1;36;2011;;30.1;494.0;100.0;1237.0;2.5;825.0;1.7
237;15;1;36;2012;;30.0;502.0;100.0;1254.0;2.5;835.0;1.7
238;15;1;36;2013;;30.4;515.0;100.0;1285.0;2.5;853.0;1.7
239;15;1;36;2014;;30.8;526.0;100.0;1310.0;2.5;876.0;1.7
240;15;1;37;2000;;13.1;227.0;100.0;590.0;2.6;289.0;1.3
241;15;1;37;2001;;14.8;230.0;100.0;602.0;2.6;294.0;1.3
242;15;1;37;2002;;14.9;238.0;100.0;617.0;2.6;295.0;1.2
243;15;1;37;2003;;15.4;242.0;100.0;629.0;2.6;293.0;1.2
244;15;1;37;2004;;16.2;246.0;100.0;636.0;2.6;295.0;1.2
245;15;1;37;2005;;17.1;247.0;100.0;641.0;2.6;296.0;1.2
246;15;1;37;2006;;18.5;249.0;100.0;647.0;2.6;295.0;1.2
247;15;1;37;2007;;20.8;255.0;100.0;658.0;2.6;310.0;1.2
248;15;1;37;2008;;21.7;261.0;100.0;668.0;2.6;317.0;1.2
249;15;1;37;2009;;23.2;267.0;100.0;680.0;2.5;322.0;1.2
250;15;1;37;2010;;23.4;259.0;100.0;661.0;2.6;314.0;1.2
251;15;1;37;2011;;23.2;269.0;100.0;684.0;2.5;322.0;1.2
252;15;1;37;2012;;23.4;276.0;100.0;697.0;2.5;333.0;1.2
253;15;1;37;2013;;24.0;280.0;100.0;708.0;2.5;333.0;1.2
254;15;1;37;2014;;24.4;283.0;100.0;716.0;2.5;337.0;1.2
255;15;1;38;2000;;31.3;175.0;100.0;429.0;2.5;396.0;2.3
256;15;1;38;2001;;33.7;178.0;100.0;436.0;2.4;402.0;2.3
257;15;1;38;2002;;35.6;187.0;100.0;458.0;2.4;420.0;2.2
258;15;1;38;2003;;33.8;195.0;100.0;477.0;2.4;433.0;2.2
259;15;1;38;2004;;34.2;193.0;100.0;472.0;2.5;428.0;2.2
260;15;1;38;2005;;34.6;190.0;100.0;468.0;2.5;423.0;2.2
261;15;1;38;2006;;35.5;195.0;100.0;481.0;2.5;436.0;2.2
262;15;1;38;2007;;37.3;195.0;100.0;481.0;2.5;436.0;2.2
263;15;1;38;2008;;39.3;202.0;100.0;498.0;2.5;453.0;2.2
264;15;1;38;2009;;38.8;208.0;100.0;518.0;2.5;465.0;2.2
265;15;1;38;2010;;37.5;216.0;100.0;534.0;2.5;483.0;2.2
266;15;1;38;2011;;38.5;224.0;100.0;553.0;2.5;503.0;2.2
267;15;1;38;2012;;38.0;225.0;100.0;557.0;2.5;502.0;2.2
268;15;1;38;2013;;38.1;234.0;100.0;577.0;2.5;521.0;2.2
269;15;1;38;2014;;38.3;242.0;100.0;594.0;2.5;539.0;2.2
270;15;1;39;2000;;43.6;187.0;100.0;712.0;3.8;504.0;2.7
271;15;1;39;2001;;45.6;198.0;100.0;749.0;3.8;527.0;2.7
272;15;1;39;2002;;47.7;203.0;100.0;772.0;3.8;541.0;2.7
273;15;1;39;2003;;47.3;207.0;100.0;795.0;3.8;551.0;2.7
274;15;1;39;2004;;48.6;213.0;100.0;805.0;3.8;561.0;2.6
275;15;1;39;2005;;51.2;218.0;100.0;823.0;3.8;585.0;2.7
276;15;1;39;2006;;52.7;222.0;100.0;836.0;3.8;598.0;2.7
277;15;1;39;2007;;57.3;222.0;100.0;837.0;3.8;606.0;2.7
278;15;1;39;2008;;58.5;221.0;100.0;829.0;3.8;598.0;2.7
279;15;1;39;2009;;58.0;227.0;100.0;848.0;3.7;612.0;2.7
280;15;1;39;2010;;59.1;139.0;100.0;542.0;3.9;402.0;2.9
281;15;1;39;2011;;59.0;137.0;100.0;534.0;3.9;398.0;2.9
282;15;1;39;2012;;59.1;136.0;100.0;530.0;3.9;390.0;2.9
283;15;1;39;2013;;59.3;130.0;100.0;509.0;3.9;373.0;2.9
284;15;1;39;2014;;62.8;134.0;100.0;523.0;3.9;387.0;2.9
285;15;1;42;2000;;6.7;1509.0;100.0;2469.0;1.6;2321.0;1.5
286;15;1;42;2001;;6.9;1530.0;100.0;2498.0;1.6;2346.0;1.5
287;15;1;42;2002;;7.1;1547.0;100.0;2527.0;1.6;2377.0;1.5
288;15;1;42;2003;;7.1;1567.0;100.0;2559.0;1.6;2405.0;1.5
289;15;1;42;2004;;7.2;1595.0;100.0;2608.0;1.6;2455.0;1.5
290;15;1;42;2005;;7.5;1629.0;100.0;2660.0;1.6;2510.0;1.5
291;15;1;42;2006;;7.7;1656.0;100.0;2707.0;1.6;2555.0;1.5
292;15;1;42;2007;;8.8;1689.0;100.0;2756.0;1.6;2608.0;1.5
293;15;1;42;2008;;8.8;1728.0;100.0;2831.0;1.6;2676.0;1.5
294;15;1;42;2009;;8.7;1775.0;100.0;2902.0;1.6;2749.0;1.5
295;15;1;42;2010;;8.6;1807.0;100.0;2980.0;1.6;2828.0;1.6
296;15;1;42;2011;;8.7;1891.0;100.0;3127.0;1.7;2975.0;1.6
297;15;1;42;2012;;8.9;1962.0;100.0;3239.0;1.7;3091.0;1.6
298;15;1;42;2013;;8.9;1997.0;100.0;3301.0;1.7;3157.0;1.6
299;15;1;42;2014;;9.8;2053.0;100.0;3391.0;1.7;3244.0;1.6
300;15;1;43;2000;;2.1;717.0;100.0;717.0;1.0;717.0;1.0
301;15;1;43;2001;;2.4;724.0;100.0;724.0;1.0;723.0;1.0
302;15;1;43;2002;;2.7;733.0;100.0;733.0;1.0;733.0;1.0
303;15;1;43;2003;;2.7;738.0;100.0;738.0;1.0;738.0;1.0
304;15;1;43;2004;;2.6;748.0;100.0;748.0;1.0;747.0;1.0
305;15;1;43;2005;;2.8;764.0;100.0;764.0;1.0;764.0;1.0
306;15;1;43;2006;;2.5;774.0;100.0;774.0;1.0;773.0;1.0
307;15;1;43;2007;;2.9;786.0;100.0;786.0;1.0;785.0;1.0
308;15;1;43;2008;;3.0;798.0;100.0;798.0;1.0;797.0;1.0
309;15;1;43;2009;;2.8;818.0;100.0;818.0;1.0;818.0;1.0
310;15;1;43;2010;;2.8;818.0;100.0;818.0;1.0;817.0;1.0
311;15;1;43;2011;;2.2;845.0;100.0;845.0;1.0;845.0;1.0
312;15;1;43;2012;;2.3;874.0;100.0;874.0;1.0;873.0;1.0
313;15;1;43;2013;;2.4;880.0;100.0;880.0;1.0;880.0;1.0
314;15;1;43;2014;;2.7;906.0;100.0;906.0;1.0;906.0;1.0
315;15;1;44;2000;;2.6;157.0;100.0;157.0;1.0;157.0;1.0
316;15;1;44;2001;;2.7;160.0;100.0;160.0;1.0;160.0;1.0
317;15;1;44;2002;;3.2;164.0;100.0;164.0;1.0;164.0;1.0
318;15;1;44;2003;;3.1;167.0;100.0;167.0;1.0;167.0;1.0
319;15;1;44;2004;;3.2;172.0;100.0;172.0;1.0;172.0;1.0
320;15;1;44;2005;;3.5;179.0;100.0;179.0;1.0;179.0;1.0
321;15;1;44;2006;;3.1;185.0;100.0;185.0;1.0;185.0;1.0
322;15;1;44;2007;;3.7;191.0;100.0;191.0;1.0;191.0;1.0
323;15;1;44;2008;;4.4;198.0;100.0;198.0;1.0;198.0;1.0
324;15;1;44;2009;;3.8;209.0;100.0;209.0;1.0;209.0;1.0
325;15;1;44;2010;;3.6;210.0;100.0;210.0;1.0;210.0;1.0
326;15;1;44;2011;;3.0;221.0;100.0;221.0;1.0;221.0;1.0
327;15;1;44;2012;;2.9;235.0;100.0;235.0;1.0;235.0;1.0
328;15;1;44;2013;;3.2;243.0;100.0;243.0;1.0;243.0;1.0
