ID;Warmtepompen;Sector;Perioden;InGebruikGenomenWarmtepompen_1;UitGebruikGenomenWarmtepompen_2;OpgesteldeWarmtepompenEindeVanJaar_3;InGebruikGenomenThermischVermogen_4;UitGebruikGenomenThermischVermogen_5;OpgesteldThermischVermogenEindeJaar_6;BrutoWarmteproductieWarmtepompen_7;VerbruikVanElektriciteitEnAardgas_8;OnttrekkingWarmteUitBodemOfLucht_9;VermedenVerbruikVanFossieleEnergie_10;VermedenEmissieKooldioxideCO2_11
210;"Warmtepompen bodemwarmte; gesloten";Woningen;2008;1313.0;5.0;6606.0;12.0;0.0;59.0;233.0;60.0;173.0;101.0;4.0
211;"Warmtepompen bodemwarmte; gesloten";Woningen;2009;2223.0;5.0;8824.0;21.0;0.0;80.0;316.0;80.0;236.0;141.0;6.0
212;"Warmtepompen bodemwarmte; gesloten";Woningen;2010;2393.0;9.0;11208.0;20.0;0.0;100.0;397.0;102.0;295.0;183.0;8.0
213;"Warmtepompen bodemwarmte; gesloten";Woningen;2011;3686.0;33.0;14861.0;31.0;0.0;131.0;517.0;132.0;386.0;246.0;11.0
214;"Warmtepompen bodemwarmte; gesloten";Woningen;2012;3785.0;246.0;18400.0;28.0;2.0;157.0;624.0;158.0;465.0;284.0;11.0
215;"Warmtepompen bodemwarmte; gesloten";Woningen;2013;1783.0;189.0;19994.0;12.0;3.0;167.0;661.0;168.0;494.0;306.0;11.0
216;"Warmtepompen bodemwarmte; gesloten";Woningen;2014;1768.0;140.0;21622.0;15.0;1.0;180.0;714.0;181.0;534.0;321.0;11.0
217;"Warmtepompen bodemwarmte; gesloten";Woningen;2015;1493.0;227.0;22888.0;16.0;2.0;194.0;769.0;194.0;575.0;345.0;10.0
218;"Warmtepompen bodemwarmte; gesloten";Woningen;2016;3394.0;90.0;26193.0;29.0;1.0;223.0;881.0;222.0;659.0;413.0;14.0
219;"Warmtepompen bodemwarmte; gesloten";Woningen;2017;4421.0;259.0;30355.0;37.0;2.0;257.0;1017.0;256.0;762.0;500.0;19.0
220;"Warmtepompen bodemwarmte; gesloten";Woningen;2018;5877.0;376.0;35856.0;49.0;4.0;302.0;1196.0;301.0;896.0;600.0;25.0
221;"Warmtepompen bodemwarmte; gesloten";Woningen;2019;10633.0;354.0;46136.0;77.0;4.0;376.0;1487.0;373.0;1114.0;772.0;38.0
222;"Warmtepompen bodemwarmte; gesloten";Woningen;2020;16955.0;741.0;62350.0;110.0;5.0;480.0;1902.0;477.0;1425.0;1011.0;57.0
223;"Warmtepompen bodemwarmte; gesloten";Woningen;2021;19413.0;1283.0;80481.0;127.0;11.0;596.0;2361.0;592.0;1769.0;1255.0;70.0
224;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;1994;;;;;;;;;;;
225;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;1995;;;;;;;;;;;
226;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;1996;;;;;;;;;;;
227;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;1997;;;;;;;;;;;
228;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;1998;;;;;;;;;;;
229;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;1999;;;;;;;;;;;
230;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2000;;;;;;;;;;;
231;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2001;;;;;;;;;;;
232;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2002;;;;;;;;;;;
233;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2003;;;;;;;;;;;
234;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2004;;;;;;;;;;;
235;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2005;;;;;;;;;;;
236;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2006;;;;;;;;;;;
237;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2007;;;;;;;;;;;
238;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2008;175.0;;175.0;4.0;;4.0;14.0;4.0;11.0;6.0;0.0
239;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2009;366.0;0.0;541.0;15.0;0.0;19.0;74.0;18.0;55.0;33.0;1.0
240;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2010;257.0;0.0;798.0;18.0;0.0;36.0;144.0;37.0;107.0;66.0;3.0
241;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2011;567.0;0.0;1365.0;15.0;0.0;52.0;205.0;53.0;153.0;97.0;4.0
242;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2012;545.0;0.0;1910.0;16.0;0.0;68.0;270.0;69.0;200.0;121.0;5.0
243;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2013;197.0;0.0;2107.0;21.0;0.0;89.0;354.0;90.0;263.0;162.0;6.0
244;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2014;200.0;0.0;2307.0;14.0;0.0;103.0;408.0;104.0;304.0;181.0;6.0
245;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2015;136.0;0.0;2443.0;10.0;0.0;113.0;448.0;114.0;334.0;199.0;5.0
246;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2016;90.0;0.0;2533.0;4.0;0.0;117.0;463.0;118.0;345.0;214.0;7.0
247;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2017;89.0;0.0;2622.0;3.0;0.0;120.0;476.0;122.0;355.0;231.0;9.0
248;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2018;83.0;0.0;2705.0;6.0;0.0;126.0;499.0;127.0;372.0;247.0;10.0
249;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2019;130.0;0.0;2835.0;10.0;0.0;136.0;540.0;138.0;402.0;277.0;14.0
250;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2020;234.0;0.0;3069.0;17.0;0.0;153.0;606.0;155.0;451.0;317.0;18.0
251;"Warmtepompen bodemwarmte; gesloten";Utiliteitsgebouwen, kassen en stallen;2021;136.0;0.0;3205.0;6.0;0.0;159.0;631.0;161.0;470.0;330.0;19.0
252;"Warmtepompen bodemwarmte; open";Totaal gebouwen;1994;0.0;0.0;66.0;0.0;0.0;13.0;51.0;26.0;25.0;20.0;1.0
253;"Warmtepompen bodemwarmte; open";Totaal gebouwen;1995;32.0;0.0;98.0;1.0;0.0;14.0;55.0;27.0;28.0;21.0;1.0
254;"Warmtepompen bodemwarmte; open";Totaal gebouwen;1996;67.0;0.0;165.0;2.0;0.0;15.0;61.0;29.0;32.0;24.0;1.0
255;"Warmtepompen bodemwarmte; open";Totaal gebouwen;1997;335.0;0.0;500.0;5.0;0.0;21.0;82.0;34.0;47.0;33.0;1.0
256;"Warmtepompen bodemwarmte; open";Totaal gebouwen;1998;238.0;0.0;738.0;9.0;0.0;30.0;117.0;44.0;73.0;47.0;2.0
257;"Warmtepompen bodemwarmte; open";Totaal gebouwen;1999;267.0;0.0;1005.0;8.0;0.0;38.0;150.0;54.0;96.0;59.0;2.0
258;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2000;438.0;0.0;1442.0;12.0;0.0;49.0;196.0;66.0;129.0;75.0;3.0
259;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2001;439.0;0.0;1882.0;10.0;0.0;59.0;235.0;77.0;159.0;88.0;3.0
260;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2002;644.0;0.0;2526.0;17.0;0.0;77.0;304.0;95.0;209.0;114.0;4.0
261;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2003;619.0;0.0;3145.0;20.0;0.0;96.0;381.0;117.0;265.0;142.0;5.0
262;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2004;1073.0;0.0;4218.0;46.0;0.0;142.0;562.0;167.0;394.0;213.0;8.0
263;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2005;1405.0;13.0;5609.0;59.0;3.0;198.0;786.0;229.0;556.0;297.0;11.0
264;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2006;2164.0;13.0;7760.0;66.0;3.0;262.0;1038.0;303.0;735.0;398.0;14.0
265;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2007;2240.0;13.0;9986.0;93.0;3.0;352.0;1396.0;392.0;1004.0;562.0;21.0
266;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2008;2612.0;13.0;12585.0;103.0;3.0;453.0;1794.0;490.0;1304.0;722.0;27.0
267;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2009;2720.0;13.0;15292.0;84.0;3.0;535.0;2117.0;568.0;1549.0;889.0;35.0
268;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2010;3027.0;32.0;18287.0;79.0;1.0;613.0;2426.0;645.0;1781.0;1063.0;44.0
269;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2011;1606.0;67.0;19826.0;75.0;2.0;686.0;2718.0;718.0;2000.0;1238.0;53.0
270;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2012;1456.0;335.0;20947.0;68.0;5.0;749.0;2967.0;781.0;2186.0;1294.0;47.0
271;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2013;1072.0;238.0;21781.0;77.0;9.0;818.0;3239.0;849.0;2390.0;1440.0;48.0
272;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2014;542.0;267.0;22056.0;67.0;8.0;877.0;3473.0;906.0;2566.0;1504.0;48.0
273;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2015;457.0;438.0;22076.0;65.0;12.0;930.0;3684.0;959.0;2725.0;1594.0;42.0
274;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2016;581.0;439.0;22217.0;53.0;10.0;973.0;3853.0;1001.0;2852.0;1747.0;57.0
275;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2017;320.0;644.0;21893.0;55.0;17.0;1011.0;4003.0;1038.0;2964.0;1913.0;71.0
276;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2018;544.0;619.0;21818.0;70.0;20.0;1061.0;4202.0;1086.0;3116.0;2057.0;83.0
277;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2019;992.0;1073.0;21737.0;72.0;46.0;1088.0;4308.0;1109.0;3199.0;2191.0;107.0
278;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2020;2167.0;1405.0;22500.0;65.0;59.0;1094.0;4331.0;1108.0;3222.0;2263.0;127.0
279;"Warmtepompen bodemwarmte; open";Totaal gebouwen;2021;2243.0;2164.0;22579.0;82.0;66.0;1109.0;4392.0;1111.0;3281.0;2315.0;130.0
280;"Warmtepompen bodemwarmte; open";Woningen;1994;;;24.0;;;2.0;7.0;4.0;3.0;3.0;0.0
281;"Warmtepompen bodemwarmte; open";Woningen;1995;9.0;0.0;33.0;0.0;0.0;2.0;7.0;4.0;3.0;3.0;0.0
282;"Warmtepompen bodemwarmte; open";Woningen;1996;33.0;0.0;66.0;0.0;0.0;2.0;8.0;4.0;4.0;3.0;0.0
283;"Warmtepompen bodemwarmte; open";Woningen;1997;246.0;0.0;312.0;2.0;0.0;4.0;14.0;6.0;9.0;6.0;0.0
284;"Warmtepompen bodemwarmte; open";Woningen;1998;189.0;0.0;501.0;3.0;0.0;6.0;26.0;8.0;17.0;11.0;0.0
285;"Warmtepompen bodemwarmte; open";Woningen;1999;140.0;0.0;641.0;1.0;0.0;8.0;30.0;10.0;21.0;13.0;1.0
286;"Warmtepompen bodemwarmte; open";Woningen;2000;227.0;0.0;868.0;2.0;0.0;10.0;38.0;12.0;26.0;16.0;1.0
287;"Warmtepompen bodemwarmte; open";Woningen;2001;90.0;0.0;957.0;1.0;0.0;10.0;41.0;13.0;29.0;17.0;1.0
288;"Warmtepompen bodemwarmte; open";Woningen;2002;259.0;0.0;1216.0;2.0;0.0;13.0;51.0;15.0;35.0;21.0;1.0
289;"Warmtepompen bodemwarmte; open";Woningen;2003;376.0;0.0;1592.0;4.0;0.0;17.0;66.0;19.0;47.0;28.0;1.0
290;"Warmtepompen bodemwarmte; open";Woningen;2004;354.0;0.0;1945.0;4.0;0.0;20.0;81.0;23.0;58.0;34.0;1.0
291;"Warmtepompen bodemwarmte; open";Woningen;2005;741.0;5.0;2681.0;5.0;0.0;25.0;98.0;27.0;71.0;42.0;2.0
292;"Warmtepompen bodemwarmte; open";Woningen;2006;1283.0;5.0;3959.0;11.0;0.0;36.0;142.0;38.0;104.0;62.0;2.0
293;"Warmtepompen bodemwarmte; open";Woningen;2007;1344.0;5.0;5297.0;11.0;0.0;47.0;185.0;48.0;137.0;82.0;3.0
294;"Warmtepompen bodemwarmte; open";Woningen;2008;2010.0;5.0;7303.0;28.0;0.0;74.0;294.0;75.0;219.0;128.0;5.0
295;"Warmtepompen bodemwarmte; open";Woningen;2009;2337.0;5.0;9635.0;34.0;0.0;108.0;428.0;108.0;320.0;191.0;8.0
296;"Warmtepompen bodemwarmte; open";Woningen;2010;2647.0;9.0;12273.0;25.0;0.0;133.0;528.0;133.0;395.0;244.0;10.0
297;"Warmtepompen bodemwarmte; open";Woningen;2011;1204.0;33.0;13444.0;14.0;0.0;147.0;581.0;146.0;435.0;277.0;12.0
298;"Warmtepompen bodemwarmte; open";Woningen;2012;1058.0;246.0;14256.0;10.0;2.0;155.0;615.0;155.0;460.0;280.0;11.0
299;"Warmtepompen bodemwarmte; open";Woningen;2013;639.0;189.0;14706.0;7.0;3.0;159.0;631.0;159.0;472.0;292.0;10.0
300;"Warmtepompen bodemwarmte; open";Woningen;2014;242.0;140.0;14808.0;3.0;1.0;162.0;640.0;161.0;479.0;288.0;10.0
301;"Warmtepompen bodemwarmte; open";Woningen;2015;155.0;227.0;14736.0;1.0;2.0;161.0;636.0;160.0;476.0;285.0;8.0
302;"Warmtepompen bodemwarmte; open";Woningen;2016;244.0;90.0;14891.0;2.0;1.0;162.0;641.0;161.0;480.0;300.0;10.0
303;"Warmtepompen bodemwarmte; open";Woningen;2017;47.0;259.0;14679.0;2.0;2.0;161.0;639.0;160.0;478.0;314.0;12.0
304;"Warmtepompen bodemwarmte; open";Woningen;2018;201.0;376.0;14504.0;1.0;4.0;158.0;627.0;157.0;470.0;314.0;13.0
305;"Warmtepompen bodemwarmte; open";Woningen;2019;599.0;354.0;14750.0;10.0;4.0;165.0;653.0;165.0;487.0;334.0;16.0
306;"Warmtepompen bodemwarmte; open";Woningen;2020;1898.0;741.0;15907.0;14.0;5.0;174.0;690.0;177.0;514.0;359.0;20.0
307;"Warmtepompen bodemwarmte; open";Woningen;2021;1887.0;1283.0;16512.0;12.0;11.0;175.0;692.0;177.0;515.0;359.0;20.0
308;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;1994;;;42.0;;;11.0;44.0;22.0;22.0;17.0;1.0
309;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;1995;23.0;0.0;65.0;1.0;0.0;12.0;48.0;23.0;25.0;19.0;1.0
310;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;1996;34.0;0.0;99.0;1.0;0.0;13.0;53.0;25.0;28.0;21.0;1.0
311;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;1997;89.0;0.0;188.0;4.0;0.0;17.0;68.0;29.0;39.0;27.0;1.0
312;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;1998;49.0;0.0;237.0;6.0;0.0;23.0;91.0;35.0;56.0;36.0;1.0
313;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;1999;127.0;0.0;364.0;7.0;0.0;30.0;119.0;44.0;76.0;46.0;2.0
314;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2000;211.0;0.0;575.0;10.0;0.0;40.0;158.0;54.0;103.0;59.0;2.0
315;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2001;350.0;0.0;925.0;9.0;0.0;49.0;194.0;64.0;130.0;71.0;2.0
316;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2002;386.0;0.0;1311.0;15.0;0.0;64.0;253.0;79.0;173.0;93.0;3.0
317;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2003;242.0;0.0;1553.0;16.0;0.0;80.0;315.0;97.0;218.0;115.0;4.0
318;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2004;720.0;0.0;2273.0;42.0;0.0;121.0;481.0;144.0;337.0;178.0;6.0
319;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2005;664.0;8.0;2928.0;54.0;2.0;174.0;687.0;202.0;485.0;255.0;9.0
320;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2006;881.0;8.0;3801.0;55.0;2.0;226.0;896.0;265.0;631.0;336.0;11.0
321;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2007;896.0;8.0;4689.0;82.0;2.0;306.0;1211.0;344.0;867.0;479.0;18.0
322;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2008;602.0;8.0;5283.0;75.0;2.0;379.0;1500.0;415.0;1086.0;594.0;22.0
323;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2009;383.0;8.0;5657.0;50.0;2.0;427.0;1689.0;460.0;1229.0;698.0;27.0
324;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2010;380.0;23.0;6014.0;54.0;1.0;479.0;1898.0;512.0;1386.0;819.0;34.0
325;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2011;402.0;34.0;6382.0;62.0;1.0;540.0;2137.0;572.0;1565.0;962.0;41.0
326;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2012;398.0;89.0;6691.0;58.0;4.0;594.0;2352.0;626.0;1726.0;1014.0;36.0
327;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2013;433.0;49.0;7075.0;70.0;6.0;658.0;2607.0;690.0;1917.0;1148.0;38.0
328;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2014;300.0;127.0;7248.0;64.0;7.0;715.0;2832.0;745.0;2087.0;1216.0;39.0
329;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2015;302.0;211.0;7339.0;64.0;10.0;770.0;3048.0;799.0;2249.0;1309.0;34.0
330;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2016;337.0;350.0;7327.0;51.0;9.0;811.0;3212.0;840.0;2372.0;1447.0;47.0
331;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2017;273.0;386.0;7214.0;53.0;15.0;849.0;3364.0;878.0;2486.0;1600.0;59.0
332;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2018;343.0;242.0;7314.0;69.0;16.0;903.0;3574.0;929.0;2646.0;1743.0;70.0
333;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2019;393.0;720.0;6988.0;62.0;42.0;923.0;3656.0;944.0;2712.0;1857.0;90.0
334;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2020;269.0;664.0;6593.0;51.0;54.0;919.0;3640.0;932.0;2709.0;1904.0;107.0
335;"Warmtepompen bodemwarmte; open";Utiliteitsgebouwen, kassen en stallen;2021;356.0;881.0;6067.0;70.0;55.0;934.0;3700.0;934.0;2766.0;1955.0;110.0
336;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;1994;0.0;0.0;1653.0;0.0;0.0;2.0;12.0;4.0;7.0;0.0;0.0
337;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;1995;26.0;0.0;1679.0;0.0;0.0;2.0;12.0;5.0;7.0;0.0;0.0
338;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;1996;46.0;0.0;1725.0;0.0;0.0;2.0;12.0;5.0;8.0;1.0;0.0
339;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;1997;827.0;0.0;2552.0;1.0;0.0;3.0;19.0;7.0;12.0;2.0;0.0
340;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;1998;1242.0;0.0;3794.0;2.0;0.0;5.0;30.0;12.0;19.0;3.0;0.0
341;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;1999;474.0;0.0;4268.0;1.0;0.0;6.0;34.0;13.0;21.0;3.0;0.0
342;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2000;273.0;0.0;4541.0;0.0;0.0;6.0;37.0;14.0;23.0;3.0;0.0
343;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2001;949.0;0.0;5490.0;1.0;0.0;8.0;45.0;17.0;28.0;3.0;0.0
344;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2002;3003.0;0.0;8493.0;4.0;0.0;12.0;71.0;27.0;44.0;5.0;-1.0
345;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2003;2978.0;0.0;11471.0;4.0;0.0;16.0;96.0;37.0;59.0;7.0;-1.0
346;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2004;2422.0;0.0;13893.0;4.0;0.0;20.0;117.0;45.0;72.0;10.0;-1.0
347;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2005;1848.0;331.0;15410.0;3.0;0.0;22.0;131.0;50.0;81.0;12.0;-1.0
348;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2006;2048.0;331.0;17128.0;3.0;0.0;25.0;146.0;56.0;90.0;16.0;-1.0
349;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2007;1695.0;331.0;18492.0;5.0;0.0;29.0;172.0;66.0;106.0;20.0;-1.0
350;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2008;3255.0;331.0;21417.0;27.0;0.0;56.0;328.0;133.0;195.0;36.0;-2.0
351;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2009;11415.0;331.0;32501.0;205.0;0.0;261.0;585.0;234.0;351.0;73.0;-2.0
352;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2010;12276.0;26.0;44751.0;239.0;0.0;499.0;902.0;367.0;536.0;133.0;-1.0
353;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2011;38513.0;46.0;83218.0;305.0;0.0;804.0;1263.0;526.0;737.0;215.0;1.0
354;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2012;36959.0;827.0;119350.0;274.0;1.0;1077.0;1648.0;688.0;961.0;232.0;-7.0
355;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2013;37486.0;1242.0;155594.0;273.0;2.0;1348.0;2102.0;872.0;1230.0;316.0;-13.0
356;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2014;44028.0;474.0;199148.0;333.0;1.0;1681.0;2703.0;1111.0;1592.0;355.0;-20.0
357;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2015;49176.0;273.0;248051.0;354.0;0.0;2035.0;3412.0;1393.0;2019.0;439.0;-39.0
358;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2016;69797.0;949.0;316899.0;474.0;1.0;2507.0;4436.0;1800.0;2635.0;697.0;-29.0
359;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2017;92470.0;3003.0;406366.0;612.0;4.0;3114.0;5899.0;2370.0;3529.0;1129.0;-17.0
360;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2018;106273.0;2978.0;509661.0;700.0;4.0;3810.0;7762.0;3094.0;4668.0;1598.0;1.0
361;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2019;154255.0;2422.0;661494.0;987.0;4.0;4793.0;10207.0;4039.0;6168.0;2370.0;74.0
362;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2020;360401.0;1848.0;1020047.0;1888.0;3.0;6678.0;13763.0;5407.0;8357.0;3451.0;191.0
363;"Warmtepompen buitenluchtwarmte; totaal";Totaal gebouwen;2021;346350.0;2048.0;1364349.0;1880.0;3.0;8555.0;17541.0;6860.0;10681.0;4401.0;244.0
364;"Warmtepompen buitenluchtwarmte; totaal";Woningen;1994;0.0;0.0;1652.0;0.0;0.0;2.0;12.0;4.0;7.0;0.0;0.0
365;"Warmtepompen buitenluchtwarmte; totaal";Woningen;1995;25.0;0.0;1677.0;0.0;0.0;2.0;12.0;5.0;7.0;0.0;0.0
366;"Warmtepompen buitenluchtwarmte; totaal";Woningen;1996;43.0;0.0;1720.0;0.0;0.0;2.0;12.0;5.0;8.0;1.0;0.0
367;"Warmtepompen buitenluchtwarmte; totaal";Woningen;1997;805.0;0.0;2525.0;1.0;0.0;3.0;19.0;7.0;11.0;2.0;0.0
368;"Warmtepompen buitenluchtwarmte; totaal";Woningen;1998;1169.0;0.0;3694.0;2.0;0.0;5.0;29.0;11.0;18.0;3.0;0.0
369;"Warmtepompen buitenluchtwarmte; totaal";Woningen;1999;474.0;0.0;4168.0;1.0;0.0;6.0;33.0;13.0;20.0;3.0;0.0
370;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2000;273.0;0.0;4441.0;0.0;0.0;6.0;35.0;14.0;22.0;3.0;0.0
371;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2001;949.0;0.0;5390.0;1.0;0.0;7.0;44.0;17.0;27.0;3.0;0.0
372;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2002;3001.0;0.0;8391.0;4.0;0.0;12.0;70.0;27.0;43.0;5.0;-1.0
373;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2003;2965.0;0.0;11356.0;4.0;0.0;16.0;95.0;37.0;58.0;7.0;-1.0
374;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2004;2412.0;0.0;13768.0;4.0;0.0;20.0;116.0;45.0;71.0;10.0;-1.0
375;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2005;1848.0;330.0;15286.0;3.0;0.0;22.0;130.0;50.0;80.0;11.0;-1.0
376;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2006;2048.0;330.0;17003.0;3.0;0.0;24.0;145.0;56.0;89.0;16.0;-1.0
377;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2007;1655.0;330.0;18328.0;2.0;0.0;27.0;157.0;60.0;97.0;18.0;-1.0
378;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2008;3071.0;330.0;21068.0;10.0;0.0;36.0;215.0;83.0;132.0;22.0;-1.0
379;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2009;3504.0;330.0;24242.0;13.0;0.0;49.0;271.0;104.0;167.0;33.0;-1.0
380;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2010;3360.0;25.0;27577.0;20.0;0.0;68.0;338.0;135.0;202.0;49.0;0.0
