ID;Wintervogels;Perioden;Index1980100_1;Index1981100_2;Index1983100_3;TrendGehelePeriode_4;TrendLaatste10Jaar_5
104;14790;1980;100.0;;;.                             ;.                             
105;14790;1981;187.0;;;.                             ;.                             
106;14790;1982;205.0;;;.                             ;.                             
107;14790;1983;221.0;;;.                             ;.                             
108;14790;1984;183.0;;;.                             ;.                             
109;14790;1985;161.0;;;.                             ;.                             
110;14790;1986;245.0;;;.                             ;.                             
111;14790;1987;349.0;;;.                             ;.                             
112;14790;1988;275.0;;;.                             ;.                             
113;14790;1989;247.0;;;.                             ;.                             
114;14790;1990;391.0;;;.                             ;.                             
115;14790;1991;272.0;;;.                             ;.                             
116;14790;1992;276.0;;;.                             ;.                             
117;14790;1993;238.0;;;.                             ;.                             
118;14790;1994;174.0;;;.                             ;.                             
119;14790;1995;304.0;;;.                             ;.                             
120;14790;1996;242.0;;;.                             ;.                             
121;14790;1997;263.0;;;.                             ;.                             
122;14790;1998;326.0;;;.                             ;.                             
123;14790;1999;241.0;;;.                             ;.                             
124;14790;2000;458.0;;;.                             ;.                             
125;14790;2001;358.0;;;.                             ;.                             
126;14790;2002;438.0;;;.                             ;.                             
127;14790;2003;383.0;;;.                             ;.                             
128;14790;2004;524.0;;;.                             ;.                             
129;14790;2005;456.0;;;Matige toename                ;Sterke  toename               
130;14870;1980;100.0;;;.                             ;.                             
131;14870;1981;94.0;;;.                             ;.                             
132;14870;1982;109.0;;;.                             ;.                             
133;14870;1983;100.0;;;.                             ;.                             
134;14870;1984;98.0;;;.                             ;.                             
135;14870;1985;92.0;;;.                             ;.                             
136;14870;1986;82.0;;;.                             ;.                             
137;14870;1987;125.0;;;.                             ;.                             
138;14870;1988;129.0;;;.                             ;.                             
139;14870;1989;118.0;;;.                             ;.                             
140;14870;1990;149.0;;;.                             ;.                             
141;14870;1991;119.0;;;.                             ;.                             
142;14870;1992;122.0;;;.                             ;.                             
143;14870;1993;128.0;;;.                             ;.                             
144;14870;1994;124.0;;;.                             ;.                             
145;14870;1995;133.0;;;.                             ;.                             
146;14870;1996;112.0;;;.                             ;.                             
147;14870;1997;115.0;;;.                             ;.                             
148;14870;1998;130.0;;;.                             ;.                             
149;14870;1999;136.0;;;.                             ;.                             
150;14870;2000;144.0;;;.                             ;.                             
151;14870;2001;138.0;;;.                             ;.                             
152;14870;2002;163.0;;;.                             ;.                             
153;14870;2003;138.0;;;.                             ;.                             
154;14870;2004;156.0;;;.                             ;.                             
155;14870;2005;149.0;;;Matige toename                ;Matige toename                
156;2870;1980;100.0;;;.                             ;.                             
157;2870;1981;126.0;;;.                             ;.                             
158;2870;1982;112.0;;;.                             ;.                             
159;2870;1983;91.0;;;.                             ;.                             
160;2870;1984;123.0;;;.                             ;.                             
161;2870;1985;103.0;;;.                             ;.                             
162;2870;1986;91.0;;;.                             ;.                             
163;2870;1987;98.0;;;.                             ;.                             
164;2870;1988;98.0;;;.                             ;.                             
165;2870;1989;107.0;;;.                             ;.                             
166;2870;1990;130.0;;;.                             ;.                             
167;2870;1991;137.0;;;.                             ;.                             
168;2870;1992;134.0;;;.                             ;.                             
169;2870;1993;132.0;;;.                             ;.                             
170;2870;1994;162.0;;;.                             ;.                             
171;2870;1995;175.0;;;.                             ;.                             
172;2870;1996;181.0;;;.                             ;.                             
173;2870;1997;221.0;;;.                             ;.                             
174;2870;1998;210.0;;;.                             ;.                             
175;2870;1999;217.0;;;.                             ;.                             
176;2870;2000;184.0;;;.                             ;.                             
177;2870;2001;209.0;;;.                             ;.                             
178;2870;2002;194.0;;;.                             ;.                             
179;2870;2003;185.0;;;.                             ;.                             
180;2870;2004;191.0;;;.                             ;.                             
181;2870;2005;202.0;;;Matige toename                ;Stabiel                       
182;70;1980;100.0;;;.                             ;.                             
183;70;1981;188.0;;;.                             ;.                             
184;70;1982;219.0;;;.                             ;.                             
185;70;1983;192.0;;;.                             ;.                             
186;70;1984;200.0;;;.                             ;.                             
187;70;1985;49.0;;;.                             ;.                             
188;70;1986;93.0;;;.                             ;.                             
189;70;1987;73.0;;;.                             ;.                             
190;70;1988;119.0;;;.                             ;.                             
191;70;1989;125.0;;;.                             ;.                             
192;70;1990;118.0;;;.                             ;.                             
193;70;1991;83.0;;;.                             ;.                             
194;70;1992;121.0;;;.                             ;.                             
195;70;1993;85.0;;;.                             ;.                             
196;70;1994;122.0;;;.                             ;.                             
197;70;1995;182.0;;;.                             ;.                             
198;70;1996;54.0;;;.                             ;.                             
199;70;1997;64.0;;;.                             ;.                             
200;70;1998;72.0;;;.                             ;.                             
201;70;1999;110.0;;;.                             ;.                             
202;70;2000;162.0;;;.                             ;.                             
203;70;2001;139.0;;;.                             ;.                             
204;70;2002;127.0;;;.                             ;.                             
205;70;2003;118.0;;;.                             ;.                             
206;70;2004;160.0;;;.                             ;.                             
207;70;2005;176.0;;;Stabiel                       ;Sterke  toename               
208;15490;1980;100.0;;;.                             ;.                             
209;15490;1981;89.0;;;.                             ;.                             
210;15490;1982;101.0;;;.                             ;.                             
211;15490;1983;98.0;;;.                             ;.                             
212;15490;1984;100.0;;;.                             ;.                             
213;15490;1985;95.0;;;.                             ;.                             
214;15490;1986;83.0;;;.                             ;.                             
215;15490;1987;92.0;;;.                             ;.                             
216;15490;1988;87.0;;;.                             ;.                             
217;15490;1989;78.0;;;.                             ;.                             
218;15490;1990;73.0;;;.                             ;.                             
219;15490;1991;60.0;;;.                             ;.                             
220;15490;1992;57.0;;;.                             ;.                             
221;15490;1993;55.0;;;.                             ;.                             
222;15490;1994;51.0;;;.                             ;.                             
223;15490;1995;51.0;;;.                             ;.                             
224;15490;1996;48.0;;;.                             ;.                             
225;15490;1997;50.0;;;.                             ;.                             
226;15490;1998;50.0;;;.                             ;.                             
227;15490;1999;48.0;;;.                             ;.                             
228;15490;2000;46.0;;;.                             ;.                             
229;15490;2001;46.0;;;.                             ;.                             
230;15490;2002;47.0;;;.                             ;.                             
231;15490;2003;46.0;;;.                             ;.                             
232;15490;2004;49.0;;;.                             ;.                             
233;15490;2005;46.0;;;Matige afname                 ;Stabiel                       
234;3940;1980;100.0;;;.                             ;.                             
235;3940;1981;101.0;;;.                             ;.                             
236;3940;1982;85.0;;;.                             ;.                             
237;3940;1983;79.0;;;.                             ;.                             
238;3940;1984;86.0;;;.                             ;.                             
239;3940;1985;56.0;;;.                             ;.                             
240;3940;1986;55.0;;;.                             ;.                             
241;3940;1987;59.0;;;.                             ;.                             
242;3940;1988;93.0;;;.                             ;.                             
243;3940;1989;80.0;;;.                             ;.                             
244;3940;1990;73.0;;;.                             ;.                             
245;3940;1991;74.0;;;.                             ;.                             
246;3940;1992;93.0;;;.                             ;.                             
247;3940;1993;93.0;;;.                             ;.                             
248;3940;1994;73.0;;;.                             ;.                             
249;3940;1995;68.0;;;.                             ;.                             
250;3940;1996;60.0;;;.                             ;.                             
251;3940;1997;68.0;;;.                             ;.                             
252;3940;1998;58.0;;;.                             ;.                             
253;3940;1999;61.0;;;.                             ;.                             
254;3940;2000;50.0;;;.                             ;.                             
255;3940;2001;49.0;;;.                             ;.                             
256;3940;2002;46.0;;;.                             ;.                             
257;3940;2003;59.0;;;.                             ;.                             
258;3940;2004;61.0;;;.                             ;.                             
259;3940;2005;48.0;;;Matige afname                 ;Matige afname                 
260;16620;1980;100.0;;;.                             ;.                             
261;16620;1981;142.0;;;.                             ;.                             
262;16620;1982;204.0;;;.                             ;.                             
263;16620;1983;207.0;;;.                             ;.                             
264;16620;1984;65.0;;;.                             ;.                             
265;16620;1985;156.0;;;.                             ;.                             
266;16620;1986;225.0;;;.                             ;.                             
267;16620;1987;53.0;;;.                             ;.                             
268;16620;1988;67.0;;;.                             ;.                             
269;16620;1989;60.0;;;.                             ;.                             
270;16620;1990;80.0;;;.                             ;.                             
271;16620;1991;59.0;;;.                             ;.                             
272;16620;1992;7.0;;;.                             ;.                             
273;16620;1993;19.0;;;.                             ;.                             
274;16620;1994;31.0;;;.                             ;.                             
275;16620;1995;34.0;;;.                             ;.                             
276;16620;1996;81.0;;;.                             ;.                             
277;16620;1997;44.0;;;.                             ;.                             
278;16620;1998;73.0;;;.                             ;.                             
279;16620;1999;59.0;;;.                             ;.                             
280;16620;2000;61.0;;;.                             ;.                             
281;16620;2001;28.0;;;.                             ;.                             
282;16620;2002;19.0;;;.                             ;.                             
283;16620;2003;30.0;;;.                             ;.                             
284;16620;2004;17.0;;;.                             ;.                             
285;16620;2005;16.0;;;Sterke afname                 ;Sterke afname                 
286;90;1980;100.0;;;.                             ;.                             
287;90;1981;177.0;;;.                             ;.                             
288;90;1982;445.0;;;.                             ;.                             
289;90;1983;312.0;;;.                             ;.                             
290;90;1984;579.0;;;.                             ;.                             
291;90;1985;482.0;;;.                             ;.                             
292;90;1986;487.0;;;.                             ;.                             
293;90;1987;437.0;;;.                             ;.                             
294;90;1988;694.0;;;.                             ;.                             
295;90;1989;1092.0;;;.                             ;.                             
296;90;1990;514.0;;;.                             ;.                             
297;90;1991;724.0;;;.                             ;.                             
298;90;1992;1434.0;;;.                             ;.                             
299;90;1993;2134.0;;;.                             ;.                             
300;90;1994;835.0;;;.                             ;.                             
301;90;1995;2408.0;;;.                             ;.                             
302;90;1996;554.0;;;.                             ;.                             
303;90;1997;1660.0;;;.                             ;.                             
304;90;1998;3060.0;;;.                             ;.                             
305;90;1999;885.0;;;.                             ;.                             
306;90;2000;1173.0;;;.                             ;.                             
307;90;2001;847.0;;;.                             ;.                             
308;90;2002;612.0;;;.                             ;.                             
309;90;2003;965.0;;;.                             ;.                             
310;90;2004;1032.0;;;.                             ;.                             
311;90;2005;643.0;;;Matige toename                ;Matige afname                 
312;15390;1980;100.0;;;.                             ;.                             
313;15390;1981;110.0;;;.                             ;.                             
314;15390;1982;108.0;;;.                             ;.                             
315;15390;1983;125.0;;;.                             ;.                             
316;15390;1984;101.0;;;.                             ;.                             
317;15390;1985;96.0;;;.                             ;.                             
318;15390;1986;99.0;;;.                             ;.                             
319;15390;1987;97.0;;;.                             ;.                             
320;15390;1988;98.0;;;.                             ;.                             
321;15390;1989;93.0;;;.                             ;.                             
322;15390;1990;111.0;;;.                             ;.                             
323;15390;1991;122.0;;;.                             ;.                             
324;15390;1992;113.0;;;.                             ;.                             
325;15390;1993;125.0;;;.                             ;.                             
326;15390;1994;113.0;;;.                             ;.                             
327;15390;1995;123.0;;;.                             ;.                             
328;15390;1996;148.0;;;.                             ;.                             
329;15390;1997;127.0;;;.                             ;.                             
330;15390;1998;122.0;;;.                             ;.                             
331;15390;1999;154.0;;;.                             ;.                             
332;15390;2000;123.0;;;.                             ;.                             
333;15390;2001;120.0;;;.                             ;.                             
334;15390;2002;124.0;;;.                             ;.                             
335;15390;2003;127.0;;;.                             ;.                             
336;15390;2004;154.0;;;.                             ;.                             
337;15390;2005;145.0;;;Matige toename                ;Stabiel                       
338;18570;1980;100.0;;;.                             ;.                             
339;18570;1981;193.0;;;.                             ;.                             
340;18570;1982;94.0;;;.                             ;.                             
341;18570;1983;219.0;;;.                             ;.                             
342;18570;1984;120.0;;;.                             ;.                             
343;18570;1985;95.0;;;.                             ;.                             
344;18570;1986;152.0;;;.                             ;.                             
345;18570;1987;216.0;;;.                             ;.                             
346;18570;1988;194.0;;;.                             ;.                             
347;18570;1989;131.0;;;.                             ;.                             
348;18570;1990;229.0;;;.                             ;.                             
349;18570;1991;158.0;;;.                             ;.                             
350;18570;1992;184.0;;;.                             ;.                             
351;18570;1993;119.0;;;.                             ;.                             
352;18570;1994;220.0;;;.                             ;.                             
353;18570;1995;269.0;;;.                             ;.                             
354;18570;1996;386.0;;;.                             ;.                             
355;18570;1997;421.0;;;.                             ;.                             
356;18570;1998;300.0;;;.                             ;.                             
357;18570;1999;388.0;;;.                             ;.                             
358;18570;2000;370.0;;;.                             ;.                             
359;18570;2001;238.0;;;.                             ;.                             
360;18570;2002;205.0;;;.                             ;.                             
361;18570;2003;418.0;;;.                             ;.                             
362;18570;2004;434.0;;;.                             ;.                             
363;18570;2005;518.0;;;Matige toename                ;Stabiel                       
364;14400;1980;100.0;;;.                             ;.                             
365;14400;1981;73.0;;;.                             ;.                             
366;14400;1982;73.0;;;.                             ;.                             
367;14400;1983;100.0;;;.                             ;.                             
368;14400;1984;89.0;;;.                             ;.                             
369;14400;1985;91.0;;;.                             ;.                             
370;14400;1986;105.0;;;.                             ;.                             
371;14400;1987;131.0;;;.                             ;.                             
372;14400;1988;113.0;;;.                             ;.                             
373;14400;1989;113.0;;;.                             ;.                             
374;14400;1990;176.0;;;.                             ;.                             
375;14400;1991;105.0;;;.                             ;.                             
376;14400;1992;132.0;;;.                             ;.                             
377;14400;1993;102.0;;;.                             ;.                             
378;14400;1994;109.0;;;.                             ;.                             
379;14400;1995;143.0;;;.                             ;.                             
380;14400;1996;83.0;;;.                             ;.                             
381;14400;1997;84.0;;;.                             ;.                             
382;14400;1998;121.0;;;.                             ;.                             
383;14400;1999;88.0;;;.                             ;.                             
384;14400;2000;136.0;;;.                             ;.                             
385;14400;2001;114.0;;;.                             ;.                             
386;14400;2002;132.0;;;.                             ;.                             
387;14400;2003;97.0;;;.                             ;.                             
388;14400;2004;136.0;;;.                             ;.                             
389;14400;2005;101.0;;;Matige toename                ;Matige toename                
390;13140;1980;100.0;;;.                             ;.                             
391;13140;1981;91.0;;;.                             ;.                             
392;13140;1982;108.0;;;.                             ;.                             
393;13140;1983;125.0;;;.                             ;.                             
394;13140;1984;74.0;;;.                             ;.                             
395;13140;1985;84.0;;;.                             ;.                             
396;13140;1986;72.0;;;.                             ;.                             
397;13140;1987;44.0;;;.                             ;.                             
398;13140;1988;66.0;;;.                             ;.                             
399;13140;1989;155.0;;;.                             ;.                             
400;13140;1990;100.0;;;.                             ;.                             
401;13140;1991;74.0;;;.                             ;.                             
402;13140;1992;73.0;;;.                             ;.                             
403;13140;1993;75.0;;;.                             ;.                             
404;13140;1994;62.0;;;.                             ;.                             
405;13140;1995;82.0;;;.                             ;.                             
406;13140;1996;61.0;;;.                             ;.                             
407;13140;1997;76.0;;;.                             ;.                             
408;13140;1998;57.0;;;.                             ;.                             
409;13140;1999;62.0;;;.                             ;.                             
410;13140;2000;90.0;;;.                             ;.                             
411;13140;2001;61.0;;;.                             ;.                             
412;13140;2002;54.0;;;.                             ;.                             
413;13140;2003;75.0;;;.                             ;.                             
414;13140;2004;49.0;;;.                             ;.                             
415;13140;2005;81.0;;;Matige afname                 ;Stabiel                       
416;4850;1980;100.0;;;.                             ;.                             
417;4850;1981;88.0;;;.                             ;.                             
418;4850;1982;92.0;;;.                             ;.                             
419;4850;1983;189.0;;;.                             ;.                             
420;4850;1984;340.0;;;.                             ;.                             
421;4850;1985;63.0;;;.                             ;.                             
422;4850;1986;74.0;;;.                             ;.                             
423;4850;1987;10.0;;;.                             ;.                             
424;4850;1988;133.0;;;.                             ;.                             
425;4850;1989;47.0;;;.                             ;.                             
426;4850;1990;101.0;;;.                             ;.                             
427;4850;1991;92.0;;;.                             ;.                             
428;4850;1992;127.0;;;.                             ;.                             
429;4850;1993;34.0;;;.                             ;.                             
430;4850;1994;153.0;;;.                             ;.                             
431;4850;1995;17.0;;;.                             ;.                             
432;4850;1996;16.0;;;.                             ;.                             
433;4850;1997;16.0;;;.                             ;.                             
434;4850;1998;58.0;;;.                             ;.                             
435;4850;1999;135.0;;;.                             ;.                             
436;4850;2000;121.0;;;.                             ;.                             
437;4850;2001;26.0;;;.                             ;.                             
438;4850;2002;53.0;;;.                             ;.                             
439;4850;2003;31.0;;;.                             ;.                             
440;4850;2004;129.0;;;.                             ;.                             
441;4850;2005;160.0;;;Matige afname                 ;Sterke  toename               
442;17100;1980;100.0;;;.                             ;.                             
443;17100;1981;106.0;;;.                             ;.                             
444;17100;1982;112.0;;;.                             ;.                             
445;17100;1983;72.0;;;.                             ;.                             
446;17100;1984;51.0;;;.                             ;.                             
447;17100;1985;95.0;;;.                             ;.                             
448;17100;1986;81.0;;;.                             ;.                             
449;17100;1987;77.0;;;.                             ;.                             
450;17100;1988;108.0;;;.                             ;.                             
451;17100;1989;104.0;;;.                             ;.                             
452;17100;1990;119.0;;;.                             ;.                             
453;17100;1991;75.0;;;.                             ;.                             
454;17100;1992;82.0;;;.                             ;.                             
455;17100;1993;82.0;;;.                             ;.                             
456;17100;1994;70.0;;;.                             ;.                             
457;17100;1995;75.0;;;.                             ;.                             
458;17100;1996;75.0;;;.                             ;.                             
459;17100;1997;86.0;;;.                             ;.                             
460;17100;1998;86.0;;;.                             ;.                             
461;17100;1999;110.0;;;.                             ;.                             
462;17100;2000;87.0;;;.                             ;.                             
463;17100;2001;116.0;;;.                             ;.                             
464;17100;2002;83.0;;;.                             ;.                             
465;17100;2003;100.0;;;.                             ;.                             
466;17100;2004;158.0;;;.                             ;.                             
467;17100;2005;117.0;;;Matige toename                ;Matige toename                
468;10110;1980;100.0;;;.                             ;.                             
469;10110;1981;52.0;;;.                             ;.                             
470;10110;1982;284.0;;;.                             ;.                             
471;10110;1983;329.0;;;.                             ;.                             
472;10110;1984;495.0;;;.                             ;.                             
473;10110;1985;126.0;;;.                             ;.                             
474;10110;1986;189.0;;;.                             ;.                             
475;10110;1987;177.0;;;.                             ;.                             
476;10110;1988;336.0;;;.                             ;.                             
477;10110;1989;339.0;;;.                             ;.                             
478;10110;1990;291.0;;;.                             ;.                             
479;10110;1991;128.0;;;.                             ;.                             
480;10110;1992;246.0;;;.                             ;.                             
481;10110;1993;174.0;;;.                             ;.                             
482;10110;1994;283.0;;;.                             ;.                             
483;10110;1995;357.0;;;.                             ;.                             
484;10110;1996;219.0;;;.                             ;.                             
485;10110;1997;293.0;;;.                             ;.                             
486;10110;1998;245.0;;;.                             ;.                             
487;10110;1999;310.0;;;.                             ;.                             
488;10110;2000;550.0;;;.                             ;.                             
489;10110;2001;381.0;;;.                             ;.                             
490;10110;2002;295.0;;;.                             ;.                             
491;10110;2003;242.0;;;.                             ;.                             
492;10110;2004;353.0;;;.                             ;.                             
493;10110;2005;295.0;;;Matige toename                ;Stabiel                       
494;8560;1980;100.0;;;.                             ;.                             
495;8560;1981;27.0;;;.                             ;.                             
496;8560;1982;95.0;;;.                             ;.                             
497;8560;1983;67.0;;;.                             ;.                             
498;8560;1984;81.0;;;.                             ;.                             
499;8560;1985;76.0;;;.                             ;.                             
500;8560;1986;79.0;;;.                             ;.                             
501;8560;1987;65.0;;;.                             ;.                             
502;8560;1988;103.0;;;.                             ;.                             
503;8560;1989;104.0;;;.                             ;.                             
504;8560;1990;123.0;;;.                             ;.                             
505;8560;1991;107.0;;;.                             ;.                             
506;8560;1992;111.0;;;.                             ;.                             
507;8560;1993;128.0;;;.                             ;.                             
508;8560;1994;97.0;;;.                             ;.                             
509;8560;1995;151.0;;;.                             ;.                             
510;8560;1996;110.0;;;.                             ;.                             
511;8560;1997;91.0;;;.                             ;.                             
512;8560;1998;135.0;;;.                             ;.                             
513;8560;1999;162.0;;;.                             ;.                             
514;8560;2000;147.0;;;.                             ;.                             
515;8560;2001;154.0;;;.                             ;.                             
516;8560;2002;139.0;;;.                             ;.                             
517;8560;2003;170.0;;;.                             ;.                             
518;8560;2004;221.0;;;.                             ;.                             
519;8560;2005;201.0;;;Matige toename                ;Sterke  toename               
520;16490;1980;100.0;;;.                             ;.                             
521;16490;1981;98.0;;;.                             ;.                             
522;16490;1982;129.0;;;.                             ;.                             
523;16490;1983;124.0;;;.                             ;.                             
524;16490;1984;118.0;;;.                             ;.                             
525;16490;1985;143.0;;;.                             ;.                             
526;16490;1986;336.0;;;.                             ;.                             
527;16490;1987;171.0;;;.                             ;.                             
528;16490;1988;277.0;;;.                             ;.                             
529;16490;1989;243.0;;;.                             ;.                             
530;16490;1990;285.0;;;.                             ;.                             
531;16490;1991;313.0;;;.                             ;.                             
532;16490;1992;219.0;;;.                             ;.                             
533;16490;1993;242.0;;;.                             ;.                             
534;16490;1994;321.0;;;.                             ;.                             
535;16490;1995;554.0;;;.                             ;.                             
536;16490;1996;229.0;;;.                             ;.                             
