ID;Landen;GN;Perioden;TotaleInvoerwaarde_1;TotaleInvoerhoeveelheid_2;TotaleUitvoerwaarde_3;TotaleUitvoerhoeveelheid_4;EenheidHoeveelheid_5
58;Totaal landen;84021910 Vlampijpketels (m.u.v. ketel...;2019;0.0;0.0;9.0;1.0;mln kg                   
59;Totaal landen;84021910 Vlampijpketels (m.u.v. ketel...;2020;0.0;0.0;2.0;0.0;mln kg                   
60;Totaal landen;84021910 Vlampijpketels (m.u.v. ketel...;2021;;;;;mln kg                   
61;Totaal landen;84021910 Vlampijpketels (m.u.v. ketel...;2022;0.0;0.0;3.0;0.0;mln kg                   
62;Totaal landen;84021910 Vlampijpketels (m.u.v. ketel...;2023;0.0;0.0;3.0;0.0;mln kg                   
63;Totaal landen;84021990 Stoomketels, incl. hybride k...;2015;4.0;0.0;16.0;0.0;mln kg                   
64;Totaal landen;84021990 Stoomketels, incl. hybride k...;2016;4.0;0.0;16.0;0.0;mln kg                   
65;Totaal landen;84021990 Stoomketels, incl. hybride k...;2017;5.0;0.0;14.0;0.0;mln kg                   
66;Totaal landen;84021990 Stoomketels, incl. hybride k...;2018;4.0;0.0;17.0;0.0;mln kg                   
67;Totaal landen;84021990 Stoomketels, incl. hybride k...;2019;5.0;0.0;9.0;0.0;mln kg                   
68;Totaal landen;84021990 Stoomketels, incl. hybride k...;2020;7.0;0.0;11.0;0.0;mln kg                   
69;Totaal landen;84021990 Stoomketels, incl. hybride k...;2021;;;;;mln kg                   
70;Totaal landen;84021990 Stoomketels, incl. hybride k...;2022;3.0;0.0;12.0;0.0;mln kg                   
71;Totaal landen;84021990 Stoomketels, incl. hybride k...;2023;6.0;0.0;10.0;0.0;mln kg                   
72;Totaal landen;84022000 Ketels voor oververhit water;2015;4.0;0.0;0.0;0.0;mln kg                   
73;Totaal landen;84022000 Ketels voor oververhit water;2016;5.0;0.0;0.0;0.0;mln kg                   
74;Totaal landen;84022000 Ketels voor oververhit water;2017;4.0;0.0;0.0;0.0;mln kg                   
75;Totaal landen;84022000 Ketels voor oververhit water;2018;4.0;0.0;2.0;0.0;mln kg                   
76;Totaal landen;84022000 Ketels voor oververhit water;2019;8.0;0.0;1.0;0.0;mln kg                   
77;Totaal landen;84022000 Ketels voor oververhit water;2020;4.0;0.0;1.0;0.0;mln kg                   
78;Totaal landen;84022000 Ketels voor oververhit water;2021;;;;;mln kg                   
79;Totaal landen;84022000 Ketels voor oververhit water;2022;0.0;0.0;1.0;0.0;mln kg                   
80;Totaal landen;84022000 Ketels voor oververhit water;2023;2.0;0.0;1.0;0.0;mln kg                   
81;Totaal landen;84029000 Delen van stoomketels en van...;2015;11.0;0.0;20.0;1.0;mln kg                   
82;Totaal landen;84029000 Delen van stoomketels en van...;2016;12.0;0.0;23.0;1.0;mln kg                   
83;Totaal landen;84029000 Delen van stoomketels en van...;2017;12.0;0.0;11.0;1.0;mln kg                   
84;Totaal landen;84029000 Delen van stoomketels en van...;2018;11.0;0.0;13.0;0.0;mln kg                   
85;Totaal landen;84029000 Delen van stoomketels en van...;2019;13.0;0.0;16.0;1.0;mln kg                   
86;Totaal landen;84029000 Delen van stoomketels en van...;2020;19.0;0.0;7.0;0.0;mln kg                   
87;Totaal landen;84029000 Delen van stoomketels en van...;2021;;;;;mln kg                   
88;Totaal landen;84029000 Delen van stoomketels en van...;2022;6.0;0.0;12.0;1.0;mln kg                   
89;Totaal landen;84029000 Delen van stoomketels en van...;2023;8.0;0.0;20.0;1.0;mln kg                   
90;Totaal landen;84031010 Ketels voor centrale verwarm...;2015;22.0;3.0;3.0;0.0;mln kg                   
91;Totaal landen;84031010 Ketels voor centrale verwarm...;2016;17.0;1.0;4.0;0.0;mln kg                   
92;Totaal landen;84031010 Ketels voor centrale verwarm...;2017;3.0;1.0;3.0;0.0;mln kg                   
93;Totaal landen;84031010 Ketels voor centrale verwarm...;2018;1.0;0.0;3.0;0.0;mln kg                   
94;Totaal landen;84031010 Ketels voor centrale verwarm...;2019;1.0;0.0;1.0;0.0;mln kg                   
95;Totaal landen;84031010 Ketels voor centrale verwarm...;2020;0.0;0.0;1.0;0.0;mln kg                   
96;Totaal landen;84031010 Ketels voor centrale verwarm...;2021;;;;;mln kg                   
97;Totaal landen;84031010 Ketels voor centrale verwarm...;2022;0.0;0.0;2.0;1.0;mln kg                   
98;Totaal landen;84031010 Ketels voor centrale verwarm...;2023;2.0;0.0;2.0;2.0;mln kg                   
99;Totaal landen;84031090 Niet-elektrische ketels voor...;2015;34.0;3.0;193.0;13.0;mln kg                   
100;Totaal landen;84031090 Niet-elektrische ketels voor...;2016;25.0;2.0;200.0;15.0;mln kg                   
101;Totaal landen;84031090 Niet-elektrische ketels voor...;2017;22.0;2.0;200.0;16.0;mln kg                   
102;Totaal landen;84031090 Niet-elektrische ketels voor...;2018;22.0;2.0;210.0;17.0;mln kg                   
103;Totaal landen;84031090 Niet-elektrische ketels voor...;2019;27.0;2.0;208.0;16.0;mln kg                   
104;Totaal landen;84031090 Niet-elektrische ketels voor...;2020;34.0;2.0;196.0;17.0;mln kg                   
105;Totaal landen;84031090 Niet-elektrische ketels voor...;2021;;;;;mln kg                   
106;Totaal landen;84031090 Niet-elektrische ketels voor...;2022;36.0;2.0;285.0;19.0;mln kg                   
107;Totaal landen;84031090 Niet-elektrische ketels voor...;2023;46.0;3.0;187.0;10.0;mln kg                   
108;Totaal landen;84039010 Delen van ketels voor centra...;2015;0.0;0.0;1.0;0.0;mln kg                   
109;Totaal landen;84039010 Delen van ketels voor centra...;2016;0.0;0.0;0.0;0.0;mln kg                   
110;Totaal landen;84039010 Delen van ketels voor centra...;2017;0.0;0.0;0.0;0.0;mln kg                   
111;Totaal landen;84039010 Delen van ketels voor centra...;2018;0.0;0.0;0.0;0.0;mln kg                   
112;Totaal landen;84039010 Delen van ketels voor centra...;2019;0.0;0.0;0.0;0.0;mln kg                   
113;Totaal landen;84039010 Delen van ketels voor centra...;2020;0.0;0.0;0.0;0.0;mln kg                   
114;Totaal landen;84039010 Delen van ketels voor centra...;2021;;;;;mln kg                   
115;Totaal landen;84039010 Delen van ketels voor centra...;2022;0.0;0.0;1.0;0.0;mln kg                   
116;Totaal landen;84039010 Delen van ketels voor centra...;2023;0.0;0.0;1.0;0.0;mln kg                   
117;Totaal landen;84039090 Delen van ketels voor centra...;2015;166.0;15.0;121.0;6.0;mln kg                   
118;Totaal landen;84039090 Delen van ketels voor centra...;2016;195.0;18.0;133.0;8.0;mln kg                   
119;Totaal landen;84039090 Delen van ketels voor centra...;2017;209.0;19.0;141.0;9.0;mln kg                   
120;Totaal landen;84039090 Delen van ketels voor centra...;2018;195.0;17.0;142.0;11.0;mln kg                   
121;Totaal landen;84039090 Delen van ketels voor centra...;2019;208.0;19.0;144.0;9.0;mln kg                   
122;Totaal landen;84039090 Delen van ketels voor centra...;2020;211.0;20.0;131.0;9.0;mln kg                   
123;Totaal landen;84039090 Delen van ketels voor centra...;2021;;;;;mln kg                   
124;Totaal landen;84039090 Delen van ketels voor centra...;2022;337.0;23.0;194.0;16.0;mln kg                   
125;Totaal landen;84039090 Delen van ketels voor centra...;2023;227.0;12.0;153.0;10.0;mln kg                   
126;Totaal landen;84041000 Hulptoestellen voor ketels b...;2015;8.0;1.0;21.0;1.0;mln kg                   
127;Totaal landen;84041000 Hulptoestellen voor ketels b...;2016;6.0;0.0;15.0;1.0;mln kg                   
128;Totaal landen;84041000 Hulptoestellen voor ketels b...;2017;7.0;0.0;25.0;1.0;mln kg                   
129;Totaal landen;84041000 Hulptoestellen voor ketels b...;2018;7.0;0.0;18.0;1.0;mln kg                   
130;Totaal landen;84041000 Hulptoestellen voor ketels b...;2019;4.0;0.0;22.0;1.0;mln kg                   
131;Totaal landen;84041000 Hulptoestellen voor ketels b...;2020;4.0;0.0;23.0;1.0;mln kg                   
132;Totaal landen;84041000 Hulptoestellen voor ketels b...;2021;;;;;mln kg                   
133;Totaal landen;84041000 Hulptoestellen voor ketels b...;2022;14.0;1.0;21.0;1.0;mln kg                   
134;Totaal landen;84041000 Hulptoestellen voor ketels b...;2023;11.0;1.0;21.0;1.0;mln kg                   
135;Totaal landen;84042000 Condensors voor stoommachines;2015;0.0;0.0;0.0;0.0;mln kg                   
136;Totaal landen;84042000 Condensors voor stoommachines;2016;0.0;0.0;1.0;0.0;mln kg                   
137;Totaal landen;84042000 Condensors voor stoommachines;2017;1.0;0.0;0.0;0.0;mln kg                   
138;Totaal landen;84042000 Condensors voor stoommachines;2018;0.0;0.0;1.0;0.0;mln kg                   
139;Totaal landen;84042000 Condensors voor stoommachines;2019;1.0;0.0;1.0;0.0;mln kg                   
140;Totaal landen;84042000 Condensors voor stoommachines;2020;0.0;0.0;2.0;0.0;mln kg                   
141;Totaal landen;84042000 Condensors voor stoommachines;2021;;;;;mln kg                   
142;Totaal landen;84042000 Condensors voor stoommachines;2022;0.0;0.0;1.0;0.0;mln kg                   
143;Totaal landen;84042000 Condensors voor stoommachines;2023;0.0;0.0;21.0;0.0;mln kg                   
144;Totaal landen;84049000 Delen van hulptoestellen voo...;2015;22.0;4.0;15.0;0.0;mln kg                   
145;Totaal landen;84049000 Delen van hulptoestellen voo...;2016;19.0;3.0;11.0;0.0;mln kg                   
146;Totaal landen;84049000 Delen van hulptoestellen voo...;2017;23.0;3.0;26.0;0.0;mln kg                   
147;Totaal landen;84049000 Delen van hulptoestellen voo...;2018;21.0;3.0;15.0;0.0;mln kg                   
148;Totaal landen;84049000 Delen van hulptoestellen voo...;2019;22.0;3.0;16.0;0.0;mln kg                   
149;Totaal landen;84049000 Delen van hulptoestellen voo...;2020;22.0;3.0;19.0;0.0;mln kg                   
150;Totaal landen;84049000 Delen van hulptoestellen voo...;2021;;;;;mln kg                   
151;Totaal landen;84049000 Delen van hulptoestellen voo...;2022;18.0;2.0;19.0;5.0;mln kg                   
152;Totaal landen;84049000 Delen van hulptoestellen voo...;2023;16.0;2.0;14.0;4.0;mln kg                   
153;Totaal landen;84051000 Generatoren voor watergas of...;2015;8.0;1.0;28.0;1.0;mln kg                   
154;Totaal landen;84051000 Generatoren voor watergas of...;2016;3.0;0.0;28.0;1.0;mln kg                   
155;Totaal landen;84051000 Generatoren voor watergas of...;2017;4.0;1.0;12.0;1.0;mln kg                   
156;Totaal landen;84051000 Generatoren voor watergas of...;2018;3.0;0.0;13.0;1.0;mln kg                   
157;Totaal landen;84051000 Generatoren voor watergas of...;2019;16.0;0.0;15.0;1.0;mln kg                   
158;Totaal landen;84051000 Generatoren voor watergas of...;2020;6.0;0.0;15.0;1.0;mln kg                   
159;Totaal landen;84051000 Generatoren voor watergas of...;2021;;;;;mln kg                   
160;Totaal landen;84051000 Generatoren voor watergas of...;2022;23.0;0.0;14.0;1.0;mln kg                   
161;Totaal landen;84051000 Generatoren voor watergas of...;2023;26.0;0.0;11.0;0.0;mln kg                   
162;Totaal landen;84059000 Delen van generatoren voor w...;2015;5.0;0.0;9.0;0.0;mln kg                   
163;Totaal landen;84059000 Delen van generatoren voor w...;2016;15.0;0.0;12.0;0.0;mln kg                   
164;Totaal landen;84059000 Delen van generatoren voor w...;2017;1.0;0.0;25.0;1.0;mln kg                   
165;Totaal landen;84059000 Delen van generatoren voor w...;2018;18.0;1.0;81.0;2.0;mln kg                   
166;Totaal landen;84059000 Delen van generatoren voor w...;2019;50.0;4.0;238.0;4.0;mln kg                   
167;Totaal landen;84059000 Delen van generatoren voor w...;2020;22.0;1.0;122.0;2.0;mln kg                   
168;Totaal landen;84059000 Delen van generatoren voor w...;2021;;;;;mln kg                   
169;Totaal landen;84059000 Delen van generatoren voor w...;2022;10.0;0.0;19.0;0.0;mln kg                   
170;Totaal landen;84059000 Delen van generatoren voor w...;2023;10.0;0.0;19.0;0.0;mln kg                   
171;Totaal landen;84061000 Stoomturbines en andere damp...;2015;0.0;0.0;0.0;0.0;mln kg                   
172;Totaal landen;84061000 Stoomturbines en andere damp...;2016;0.0;0.0;1.0;0.0;mln kg                   
173;Totaal landen;84061000 Stoomturbines en andere damp...;2017;0.0;0.0;0.0;0.0;mln kg                   
174;Totaal landen;84061000 Stoomturbines en andere damp...;2018;2.0;0.0;0.0;0.0;mln kg                   
175;Totaal landen;84061000 Stoomturbines en andere damp...;2019;1.0;0.0;8.0;0.0;mln kg                   
176;Totaal landen;84061000 Stoomturbines en andere damp...;2020;0.0;0.0;0.0;0.0;mln kg                   
177;Totaal landen;84061000 Stoomturbines en andere damp...;2021;;;;;mln kg                   
178;Totaal landen;84061000 Stoomturbines en andere damp...;2022;0.0;0.0;0.0;0.0;mln kg                   
179;Totaal landen;84061000 Stoomturbines en andere damp...;2023;0.0;0.0;0.0;0.0;mln kg                   
180;Totaal landen;84068100 Stoomturbines en andere damp...;2015;1.0;0.0;0.0;0.0;mln kg                   
181;Totaal landen;84068100 Stoomturbines en andere damp...;2016;3.0;0.0;1.0;0.0;mln kg                   
182;Totaal landen;84068100 Stoomturbines en andere damp...;2017;0.0;0.0;0.0;0.0;mln kg                   
183;Totaal landen;84068100 Stoomturbines en andere damp...;2018;1.0;0.0;0.0;0.0;mln kg                   
184;Totaal landen;84068100 Stoomturbines en andere damp...;2019;1.0;0.0;8.0;0.0;mln kg                   
185;Totaal landen;84068100 Stoomturbines en andere damp...;2020;1.0;0.0;9.0;0.0;mln kg                   
186;Totaal landen;84068100 Stoomturbines en andere damp...;2021;;;;;mln kg                   
187;Totaal landen;84068100 Stoomturbines en andere damp...;2022;0.0;0.0;0.0;0.0;mln kg                   
188;Totaal landen;84068100 Stoomturbines en andere damp...;2023;0.0;0.0;24.0;1.0;mln kg                   
189;Totaal landen;84068200 Stoomturbines en andere damp...;2015;11.0;0.0;0.0;0.0;mln kg                   
190;Totaal landen;84068200 Stoomturbines en andere damp...;2016;25.0;0.0;0.0;0.0;mln kg                   
191;Totaal landen;84068200 Stoomturbines en andere damp...;2017;16.0;0.0;1.0;0.0;mln kg                   
192;Totaal landen;84068200 Stoomturbines en andere damp...;2018;4.0;0.0;2.0;0.0;mln kg                   
193;Totaal landen;84068200 Stoomturbines en andere damp...;2019;1.0;0.0;2.0;0.0;mln kg                   
194;Totaal landen;84068200 Stoomturbines en andere damp...;2020;0.0;0.0;1.0;0.0;mln kg                   
195;Totaal landen;84068200 Stoomturbines en andere damp...;2021;;;;;mln kg                   
196;Totaal landen;84068200 Stoomturbines en andere damp...;2022;0.0;0.0;0.0;0.0;mln kg                   
197;Totaal landen;84068200 Stoomturbines en andere damp...;2023;3.0;0.0;3.0;0.0;mln kg                   
198;Totaal landen;84069010 Loopschoepen, leischoepen en...;2015;3.0;0.0;7.0;0.0;mln kg                   
199;Totaal landen;84069010 Loopschoepen, leischoepen en...;2016;4.0;0.0;1.0;0.0;mln kg                   
200;Totaal landen;84069010 Loopschoepen, leischoepen en...;2017;1.0;0.0;2.0;0.0;mln kg                   
201;Totaal landen;84069010 Loopschoepen, leischoepen en...;2018;0.0;0.0;18.0;1.0;mln kg                   
202;Totaal landen;84069010 Loopschoepen, leischoepen en...;2019;1.0;0.0;1.0;0.0;mln kg                   
203;Totaal landen;84069010 Loopschoepen, leischoepen en...;2020;1.0;0.0;5.0;0.0;mln kg                   
204;Totaal landen;84069010 Loopschoepen, leischoepen en...;2021;;;;;mln kg                   
205;Totaal landen;84069010 Loopschoepen, leischoepen en...;2022;0.0;0.0;20.0;0.0;mln kg                   
206;Totaal landen;84069010 Loopschoepen, leischoepen en...;2023;1.0;0.0;51.0;1.0;mln kg                   
207;Totaal landen;84069090 Delen van stoomturbines en a...;2015;10.0;0.0;5.0;0.0;mln kg                   
208;Totaal landen;84069090 Delen van stoomturbines en a...;2016;6.0;0.0;8.0;0.0;mln kg                   
209;Totaal landen;84069090 Delen van stoomturbines en a...;2017;8.0;0.0;7.0;0.0;mln kg                   
210;Totaal landen;84069090 Delen van stoomturbines en a...;2018;13.0;0.0;17.0;1.0;mln kg                   
211;Totaal landen;84069090 Delen van stoomturbines en a...;2019;23.0;0.0;15.0;0.0;mln kg                   
212;Totaal landen;84069090 Delen van stoomturbines en a...;2020;20.0;0.0;36.0;1.0;mln kg                   
213;Totaal landen;84069090 Delen van stoomturbines en a...;2021;;;;;mln kg                   
214;Totaal landen;84069090 Delen van stoomturbines en a...;2022;7.0;0.0;22.0;0.0;mln kg                   
215;Totaal landen;84069090 Delen van stoomturbines en a...;2023;15.0;0.0;29.0;1.0;mln kg                   
216;Totaal landen;84071000 Zuigermotoren met vonkontste...;2015;3.0;0.0;5.0;0.0;1 000 stuks              
217;Totaal landen;84071000 Zuigermotoren met vonkontste...;2016;7.0;0.0;3.0;0.0;1 000 stuks              
218;Totaal landen;84071000 Zuigermotoren met vonkontste...;2017;36.0;0.0;9.0;0.0;1 000 stuks              
219;Totaal landen;84071000 Zuigermotoren met vonkontste...;2018;1.0;0.0;10.0;0.0;1 000 stuks              
220;Totaal landen;84071000 Zuigermotoren met vonkontste...;2019;2.0;0.0;0.0;0.0;1 000 stuks              
221;Totaal landen;84071000 Zuigermotoren met vonkontste...;2020;18.0;0.0;3.0;0.0;1 000 stuks              
222;Totaal landen;84071000 Zuigermotoren met vonkontste...;2021;;;;;1 000 stuks              
223;Totaal landen;84071000 Zuigermotoren met vonkontste...;2022;4.0;1.0;9.0;0.0;1 000 stuks              
224;Totaal landen;84071000 Zuigermotoren met vonkontste...;2023;1.0;2.0;3.0;3.0;1 000 stuks              
225;Totaal landen;84072110 Buitenboordmotoren met vonko...;2015;2.0;3.0;1.0;1.0;1 000 stuks              
226;Totaal landen;84072110 Buitenboordmotoren met vonko...;2016;3.0;6.0;1.0;1.0;1 000 stuks              
227;Totaal landen;84072110 Buitenboordmotoren met vonko...;2017;3.0;4.0;1.0;1.0;1 000 stuks              
228;Totaal landen;84072110 Buitenboordmotoren met vonko...;2018;3.0;4.0;1.0;2.0;1 000 stuks              
229;Totaal landen;84072110 Buitenboordmotoren met vonko...;2019;4.0;4.0;1.0;3.0;1 000 stuks              
230;Totaal landen;84072110 Buitenboordmotoren met vonko...;2020;5.0;6.0;2.0;2.0;1 000 stuks              
231;Totaal landen;84072110 Buitenboordmotoren met vonko...;2021;;;;;1 000 stuks              
232;Totaal landen;84072110 Buitenboordmotoren met vonko...;2022;6.0;6.0;2.0;7.0;1 000 stuks              
233;Totaal landen;84072110 Buitenboordmotoren met vonko...;2023;3.0;3.0;1.0;4.0;1 000 stuks              
234;Totaal landen;84072191 Buitenboordmotoren met vonko...;2015;1.0;0.0;0.0;0.0;1 000 stuks              
235;Totaal landen;84072191 Buitenboordmotoren met vonko...;2016;6.0;2.0;0.0;0.0;1 000 stuks              
236;Totaal landen;84072191 Buitenboordmotoren met vonko...;2017;5.0;2.0;2.0;0.0;1 000 stuks              
237;Totaal landen;84072191 Buitenboordmotoren met vonko...;2018;7.0;3.0;0.0;0.0;1 000 stuks              
238;Totaal landen;84072191 Buitenboordmotoren met vonko...;2019;3.0;2.0;0.0;0.0;1 000 stuks              
239;Totaal landen;84072191 Buitenboordmotoren met vonko...;2020;5.0;2.0;0.0;0.0;1 000 stuks              
240;Totaal landen;84072191 Buitenboordmotoren met vonko...;2021;;;;;1 000 stuks              
241;Totaal landen;84072191 Buitenboordmotoren met vonko...;2022;6.0;3.0;0.0;0.0;1 000 stuks              
242;Totaal landen;84072191 Buitenboordmotoren met vonko...;2023;3.0;2.0;1.0;0.0;1 000 stuks              
243;Totaal landen;84072199 Buitenboordmotoren met vonko...;2015;5.0;1.0;6.0;2.0;1 000 stuks              
244;Totaal landen;84072199 Buitenboordmotoren met vonko...;2016;6.0;1.0;3.0;1.0;1 000 stuks              
245;Totaal landen;84072199 Buitenboordmotoren met vonko...;2017;4.0;1.0;3.0;0.0;1 000 stuks              
246;Totaal landen;84072199 Buitenboordmotoren met vonko...;2018;7.0;2.0;2.0;0.0;1 000 stuks              
247;Totaal landen;84072199 Buitenboordmotoren met vonko...;2019;15.0;3.0;3.0;0.0;1 000 stuks              
248;Totaal landen;84072199 Buitenboordmotoren met vonko...;2020;26.0;5.0;4.0;1.0;1 000 stuks              
249;Totaal landen;84072199 Buitenboordmotoren met vonko...;2021;;;;;1 000 stuks              
250;Totaal landen;84072199 Buitenboordmotoren met vonko...;2022;17.0;3.0;8.0;1.0;1 000 stuks              
251;Totaal landen;84072199 Buitenboordmotoren met vonko...;2023;13.0;3.0;6.0;0.0;1 000 stuks              
252;Totaal landen;84072900 Zuigermotoren met vonkontste...;2015;0.0;0.0;0.0;0.0;1 000 stuks              
253;Totaal landen;84072900 Zuigermotoren met vonkontste...;2016;0.0;0.0;1.0;0.0;1 000 stuks              
254;Totaal landen;84072900 Zuigermotoren met vonkontste...;2017;1.0;0.0;2.0;0.0;1 000 stuks              
255;Totaal landen;84072900 Zuigermotoren met vonkontste...;2018;4.0;3.0;1.0;0.0;1 000 stuks              
256;Totaal landen;84072900 Zuigermotoren met vonkontste...;2019;6.0;2.0;1.0;1.0;1 000 stuks              
257;Totaal landen;84072900 Zuigermotoren met vonkontste...;2020;6.0;2.0;5.0;2.0;1 000 stuks              
258;Totaal landen;84072900 Zuigermotoren met vonkontste...;2021;;;;;1 000 stuks              
259;Totaal landen;84072900 Zuigermotoren met vonkontste...;2022;10.0;7.0;1.0;0.0;1 000 stuks              
