ID;RegioS;Periode;TotaleVaarweglengte_1;Rivier_2;RivierGekanaliseerd_3;Vaargeul_4;Kanaal_5;Voorhaven_6;MeerPlassengebied_7;VaarwegenInHavens_8;VaarwegkarakterOnbekend_9;Rijk_10;Provincies_11;Waterschappen_12;Gemeenten_13;Havenbedrijven_14;ParticuliereBeheerders_15;BeheerderOnbekend_16;Hoofdtransportas_17;Hoofdvaarweg_18;OverigeVaarweg_19;EconomischBelangOnbekend_20;KleineVaartuigenEnRecreatievaart0_21;SpitsI_22;KempenaarII_23;DortmundEemskanaalIII_24;RijnHernekanaalschipEenbaksduwstIV_25;GrootRijnschipEenbaksduwstelVa_26;TweebaksduwstelLangeFormatieVb_27;TweebaksduwstelBredeFormatieVla_28;VierbaksduwstelVlb_29;ZesbaksduwstelVlc_30;BevaarbaarheidOnbekend_31;VerbindingVoorMotorbotenAM_32;VerbindingVoorZeilMotorbotenAZM_33;OntsluitingVoorMotorbotenBM_34;OntsluitingVoorZeilMotorbotenBZM_35;BeperkteOntslVoorMotorbotenCM_36;BeperkteOntslVZeilMotorbotenCZM_37;BeperkteOntslVoorMotorbotenDM_38;RecreatievaartklasseOnbekend_39
202;Zeeland (PV);2011;563;0;1;378;82;12;24;51;15;472;16;0;32;0;0;43;153;0;367;43;24;2;38;42;17;124;0;0;232;62;22;0;189;37;14;0;0;0;323
203;Zeeland (PV);2012;563;0;1;378;82;12;24;51;15;471;16;0;32;0;0;44;153;0;366;44;23;2;38;42;17;124;0;0;232;62;23;0;189;37;14;0;0;0;323
204;Zeeland (PV);2013;565;0;1;379;83;12;24;50;17;465;16;0;32;0;0;52;154;0;367;44;23;2;38;42;17;123;0;0;218;62;40;0;189;38;14;0;0;0;324
205;Zeeland (PV);2014;569;0;1;381;83;12;24;50;19;484;16;0;32;0;0;38;154;0;368;47;23;2;38;42;17;122;0;0;234;65;27;0;189;38;14;0;0;0;328
206;Zeeland (PV);2015;569;0;1;381;83;12;24;50;19;484;16;0;32;0;0;38;154;0;368;47;23;2;38;42;17;122;0;0;234;65;27;0;189;38;14;0;0;0;328
207;Zeeland (PV);2016;569;0;1;381;83;12;24;50;19;484;16;0;32;0;0;38;154;0;368;47;23;2;38;42;17;122;0;0;234;65;27;0;189;38;14;0;0;0;328
208;Zeeland (PV);2017;569;0;1;381;83;12;24;50;19;484;16;0;32;0;0;38;154;0;368;47;23;2;38;42;17;122;0;0;234;65;27;0;189;38;14;0;0;0;328
209;Zeeland (PV);2018;570;0;1;366;75;12;24;74;18;484;16;0;32;0;0;38;154;0;368;47;23;2;38;42;17;122;0;0;234;65;27;0;189;38;14;0;0;0;329
210;Noord-Brabant (PV);2005;563;119;120;65;197;9;4;43;7;414;0;71;48;0;1;29;64;183;288;29;38;23;140;17;55;175;0;1;28;59;26;120;21;244;56;34;0;0;89
211;Noord-Brabant (PV);2006;564;119;121;65;197;9;4;43;7;414;0;72;48;0;1;28;64;183;288;28;38;23;147;17;60;181;0;1;28;62;5;120;21;244;56;35;0;0;88
212;Noord-Brabant (PV);2007;564;119;121;65;197;9;4;43;7;414;0;72;48;0;1;28;64;183;288;28;38;23;147;17;60;181;0;1;28;63;5;120;21;244;56;35;0;0;88
213;Noord-Brabant (PV);2008;564;119;121;65;197;9;4;43;7;409;0;72;53;0;1;28;64;183;288;28;38;23;147;17;60;181;0;1;28;63;5;120;21;244;56;35;0;0;88
214;Noord-Brabant (PV);2009;564;119;121;65;197;9;4;43;7;413;0;72;49;0;1;28;64;183;288;28;38;23;147;17;60;181;0;1;28;63;5;120;21;244;56;35;0;0;88
215;Noord-Brabant (PV);2010;564;119;121;65;197;9;4;43;7;413;0;72;49;0;1;28;64;183;288;28;38;23;147;17;60;181;0;1;28;63;5;120;21;244;56;35;0;0;88
216;Noord-Brabant (PV);2011;564;119;121;65;196;9;4;44;7;413;0;72;49;0;1;29;65;183;287;29;38;23;147;17;60;181;0;1;28;63;5;137;21;226;56;34;0;0;89
217;Noord-Brabant (PV);2012;564;119;121;65;196;9;4;44;7;413;0;72;49;0;1;29;65;183;287;29;38;23;147;17;60;181;0;1;28;63;5;137;21;226;56;34;0;0;89
218;Noord-Brabant (PV);2013;556;113;121;63;196;9;4;43;7;405;0;72;49;0;1;29;57;183;287;29;38;23;147;17;60;181;0;1;28;55;5;137;18;226;50;34;0;0;89
219;Noord-Brabant (PV);2014;556;113;121;63;196;9;4;43;7;406;0;72;49;0;1;29;57;183;287;29;38;23;147;17;60;181;0;1;28;55;5;137;18;226;50;34;0;0;89
220;Noord-Brabant (PV);2015;564;113;121;63;196;9;4;43;15;406;0;72;49;0;1;37;57;183;287;37;38;23;147;17;60;181;0;1;28;55;13;137;18;226;50;34;0;0;97
221;Noord-Brabant (PV);2016;564;113;121;63;196;9;4;43;15;414;0;72;49;0;1;29;57;183;287;37;38;23;130;17;75;181;0;1;28;55;15;137;18;226;50;34;0;0;97
222;Noord-Brabant (PV);2017;564;113;121;63;196;9;4;43;15;414;0;72;54;0;1;23;57;180;299;29;38;23;130;17;84;181;0;1;28;55;6;137;18;226;50;34;0;0;97
223;Noord-Brabant (PV);2018;564;113;121;61;124;6;4;66;69;414;0;72;53;0;1;23;57;180;261;66;38;23;91;17;84;181;0;1;28;55;45;137;18;226;50;34;0;0;98
224;Limburg (PV);2005;245;11;103;0;101;2;14;14;1;210;0;0;15;0;11;10;0;129;107;10;11;0;46;11;0;167;0;0;0;0;10;133;0;36;28;0;0;0;49
225;Limburg (PV);2006;246;11;104;0;99;2;14;16;0;211;0;0;15;0;11;10;0;129;107;10;11;0;46;11;0;174;1;0;0;0;2;134;0;36;28;0;0;0;48
226;Limburg (PV);2007;248;11;104;0;101;2;14;16;0;211;0;0;14;0;11;12;0;129;107;12;11;0;46;11;0;172;1;0;0;0;6;134;0;36;28;0;0;0;51
227;Limburg (PV);2008;248;11;104;0;101;2;14;16;0;211;0;0;14;0;11;12;0;129;107;12;11;0;46;11;0;172;1;0;0;0;6;134;0;36;28;0;0;0;51
228;Limburg (PV);2009;248;11;104;0;101;2;14;16;0;211;0;0;14;0;11;12;0;129;107;12;11;0;46;11;0;172;1;0;0;0;6;134;0;36;28;0;0;0;51
229;Limburg (PV);2010;248;11;104;0;101;2;14;16;0;211;0;0;14;0;11;13;0;129;107;12;11;0;46;11;0;172;1;0;0;0;6;134;0;36;28;0;0;0;51
230;Limburg (PV);2011;248;11;104;0;101;2;13;16;0;212;0;0;13;0;9;13;0;129;106;12;11;0;46;11;0;171;1;0;0;0;6;134;0;36;28;0;0;0;50
231;Limburg (PV);2012;248;11;104;0;101;2;13;16;0;211;0;0;12;0;9;16;0;129;106;12;11;0;46;11;0;171;1;0;0;0;6;134;0;36;28;0;0;0;50
232;Limburg (PV);2013;248;11;104;0;101;2;13;16;0;211;0;0;12;0;9;14;0;130;106;12;11;0;46;11;0;171;1;0;0;0;6;134;0;36;28;0;0;0;50
233;Limburg (PV);2014;248;11;104;0;101;2;13;16;0;211;0;0;12;0;9;13;0;130;106;12;12;0;46;11;0;171;1;0;0;0;6;134;0;36;28;0;0;0;50
234;Limburg (PV);2015;248;11;104;0;101;2;13;16;0;211;0;0;12;0;9;13;0;130;106;12;12;0;46;11;0;171;1;0;0;0;6;134;0;36;28;0;0;0;50
235;Limburg (PV);2016;248;11;104;0;101;2;13;16;0;211;0;0;12;0;9;13;0;130;106;12;12;0;46;11;0;171;1;0;0;0;6;134;0;36;28;0;0;0;50
236;Limburg (PV);2017;249;11;104;0;101;2;13;16;1;211;0;0;12;0;9;14;0;130;106;13;12;0;46;11;0;171;1;0;0;0;7;134;0;36;28;0;0;0;51
237;Limburg (PV);2018;249;11;104;0;80;2;13;17;22;211;0;0;12;0;9;14;0;130;86;34;12;0;26;11;0;171;1;0;0;0;28;134;0;36;28;0;0;0;51
