ID;PrognoseInterval;Perioden;BevolkingOp1Januari_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;TotaleDruk_8;GroeneDruk_9;GrijzeDruk_10;LevendGeborenKinderen_11;TotaalVruchtbaarheidscijfer_12;Overledenen_13;Totaal_14;Mannen_15;Vrouwen_16;Totaal_17;Mannen_18;Vrouwen_19;Immigratie_20;EmigratieInclusiefCorrecties_21;MigratiesaldoInclusiefCorrecties_22
39;Prognose;2061;20195945.0;4098901.0;11019270.0;5077774.0;20.3;54.6;25.1;83.3;37.2;46.1;207329;1.7;206770;88.22;86.49;89.94;24.64;23.28;25.98;294306;244534;49772
40;Prognose;2062;20246275.0;4108295.0;11041788.0;5096192.0;20.3;54.5;25.2;83.4;37.2;46.2;209091;1.7;205246;88.34;86.61;90.06;24.74;23.37;26.08;294422;244686;49736
41;Prognose;2063;20299855.0;4121051.0;11055843.0;5122960.0;20.3;54.5;25.2;83.6;37.3;46.3;210615;1.7;203564;88.46;86.73;90.18;24.83;23.47;26.17;294504;244825;49679
42;Prognose;2064;20356585.0;4136745.0;11063206.0;5156634.0;20.3;54.3;25.3;84.0;37.4;46.6;211866;1.7;201774;88.58;86.85;90.3;24.93;23.56;26.27;294584;244929;49655
43;Prognose;2065;20416332.0;4154909.0;11059139.0;5202283.0;20.4;54.2;25.5;84.6;37.6;47.0;212819;1.7;199956;88.7;86.97;90.42;25.02;23.66;26.37;294666;245048;49618
44;Prognose;2066;20478812.0;4175055.0;11045759.0;5257998.0;20.4;53.9;25.7;85.4;37.8;47.6;213477;1.7;198176;88.82;87.09;90.53;25.12;23.75;26.46;294757;245144;49613
45;Prognose;2067;20543726.0;4196718.0;11040960.0;5306049.0;20.4;53.7;25.8;86.1;38.0;48.1;213859;1.7;196487;88.93;87.21;90.65;25.21;23.84;26.55;294834;245239;49595
46;Prognose;2068;20610692.0;4219432.0;11035965.0;5355296.0;20.5;53.5;26.0;86.8;38.2;48.5;213988;1.7;194953;89.05;87.32;90.76;25.3;23.93;26.65;294897;245317;49580
47;Prognose;2069;20679308.0;4242748.0;11014627.0;5421933.0;20.5;53.3;26.2;87.7;38.5;49.2;213899;1.7;193615;89.16;87.44;90.87;25.39;24.03;26.74;294968;245382;49586
48;Prognose;2070;20749178.0;4266215.0;11012570.0;5470392.0;20.6;53.1;26.4;88.4;38.7;49.7;213631;1.7;192564;89.27;87.55;90.98;25.48;24.12;26.83;294968;245565;49403
49;Ondergrens 95%-prognose-interval;2022;;;;;;;;;;;158993;1.41;156212;80.94;79.42;82.43;19.2;18.06;20.28;347839;157070;169978
50;Ondergrens 95%-prognose-interval;2023;17755122.0;3741526.0;10413175.0;3589971.0;21.1;58.6;20.1;70.2;35.9;34.3;161882;1.4;146445;81.18;79.6;82.73;19.37;18.18;20.49;301643;170428;104046
51;Ondergrens 95%-prognose-interval;2024;17876088.0;3724277.0;10465275.0;3660351.0;20.8;58.5;20.3;70.0;35.4;34.5;166910;1.42;141664;81.3;79.69;82.87;19.44;18.24;20.57;253567;180908;39905
52;Ondergrens 95%-prognose-interval;2025;17944589.0;3703551.0;10460410.0;3730922.0;20.6;58.2;20.5;70.2;35.1;35.0;170502;1.44;139529;81.35;79.74;82.94;19.46;18.26;20.6;240981;190776;13201
53;Ondergrens 95%-prognose-interval;2026;17992543.0;3693051.0;10435988.0;3799159.0;20.4;57.9;20.8;70.7;34.9;35.5;171609;1.44;139228;81.37;79.77;82.96;19.47;18.28;20.61;225002;196838;-9617
54;Ondergrens 95%-prognose-interval;2027;18031441.0;3679213.0;10393598.0;3870071.0;20.2;57.5;21.1;71.2;34.8;36.1;171820;1.43;140173;81.4;79.79;82.99;19.47;18.29;20.6;223484;197502;-13019
55;Ondergrens 95%-prognose-interval;2028;18048701.0;3667680.0;10341432.0;3934716.0;20.1;57.1;21.4;72.0;34.7;36.8;171643;1.43;141046;81.43;79.83;83.02;19.48;18.3;20.61;221562;196500;-13952
56;Ondergrens 95%-prognose-interval;2029;18074471.0;3652390.0;10278794.0;3999822.0;20.0;56.6;21.6;72.6;34.6;37.4;172606;1.43;142241;81.45;79.84;83.05;19.48;18.31;20.62;218900;196140;-16301
57;Ondergrens 95%-prognose-interval;2030;18099099.0;3638948.0;10217788.0;4066720.0;19.8;56.2;21.9;73.3;34.6;38.1;173256;1.43;143157;81.47;79.87;83.08;19.49;18.32;20.63;215754;194587;-17227
58;Ondergrens 95%-prognose-interval;2031;18107310.0;3629557.0;10154542.0;4129268.0;19.7;55.7;22.1;74.0;34.6;38.6;173320;1.43;145230;81.51;79.9;83.12;19.5;18.33;20.65;214832;193508;-16686
59;Ondergrens 95%-prognose-interval;2032;18130934.0;3622444.0;10091329.0;4184896.0;19.6;55.3;22.3;74.7;34.5;39.1;172734;1.43;147485;81.55;79.93;83.17;19.52;18.35;20.68;213535;192583;-17438
60;Ondergrens 95%-prognose-interval;2033;18157113.0;3615266.0;10046336.0;4231225.0;19.6;54.9;22.5;75.5;34.5;39.6;171869;1.43;149532;81.6;79.97;83.23;19.55;18.37;20.71;210204;190988;-18064
61;Ondergrens 95%-prognose-interval;2034;18183748.0;3610718.0;10002922.0;4276628.0;19.5;54.4;22.6;76.2;34.7;40.2;171054;1.42;150835;81.65;80.01;83.29;19.58;18.39;20.74;206345;189424;-18859
62;Ondergrens 95%-prognose-interval;2035;18170591.0;3606636.0;9949461.0;4330879.0;19.5;54.0;22.8;77.1;34.8;40.7;169207;1.42;152038;81.7;80.06;83.35;19.61;18.42;20.78;203446;189022;-19586
63;Ondergrens 95%-prognose-interval;2036;18188916.0;3606350.0;9885468.0;4379640.0;19.4;53.5;22.9;77.9;34.9;41.1;166751;1.41;153260;81.76;80.11;83.42;19.64;18.45;20.82;201320;188266;-22458
64;Ondergrens 95%-prognose-interval;2037;18196358.0;3600354.0;9841822.0;4409638.0;19.4;53.1;23.0;78.4;34.9;41.4;163468;1.4;154696;81.82;80.16;83.48;19.68;18.48;20.86;200637;188085;-23519
65;Ondergrens 95%-prognose-interval;2038;18183948.0;3601117.0;9800970.0;4421980.0;19.3;52.8;23.1;78.8;35.0;41.6;160638;1.39;156160;81.88;80.21;83.55;19.71;18.51;20.91;199672;187993;-25129
66;Ondergrens 95%-prognose-interval;2039;18174068.0;3584093.0;9792715.0;4436052.0;19.3;52.6;23.0;78.8;35.0;41.6;158765;1.38;157449;81.94;80.27;83.62;19.75;18.54;20.95;199790;187620;-26095
67;Ondergrens 95%-prognose-interval;2040;18186309.0;3569646.0;9763011.0;4426675.0;19.2;52.4;22.9;78.9;34.9;41.3;156528;1.37;158728;82.0;80.32;83.68;19.79;18.58;20.99;198229;186512;-27207
68;Ondergrens 95%-prognose-interval;2041;18189067.0;3554976.0;9757526.0;4396945.0;19.2;52.2;22.8;78.7;34.9;41.1;154008;1.36;159821;82.06;80.38;83.75;19.83;18.61;21.03;196918;185664;-28483
69;Ondergrens 95%-prognose-interval;2042;18165121.0;3528765.0;9763345.0;4371886.0;19.1;52.2;22.6;78.3;34.6;40.9;151756;1.35;161114;82.13;80.44;83.82;19.87;18.65;21.07;195832;184317;-29747
70;Ondergrens 95%-prognose-interval;2043;18142328.0;3517836.0;9756972.0;4347526.0;19.0;52.0;22.5;78.2;34.5;40.6;149968;1.35;162315;82.19;80.5;83.89;19.91;18.69;21.12;195404;183681;-29564
71;Ondergrens 95%-prognose-interval;2044;18108190.0;3509794.0;9736705.0;4326591.0;18.9;51.9;22.3;77.9;34.4;40.2;148592;1.34;163367;82.26;80.56;83.96;19.95;18.73;21.16;194993;182639;-30202
72;Ondergrens 95%-prognose-interval;2045;18106904.0;3485721.0;9717119.0;4297613.0;18.8;51.9;22.1;77.5;34.1;40.0;146047;1.33;164241;82.32;80.62;84.02;19.99;18.77;21.21;194588;181955;-30685
73;Ondergrens 95%-prognose-interval;2046;18101990.0;3462877.0;9703441.0;4281043.0;18.7;51.8;22.0;77.3;33.8;39.7;144760;1.32;165223;82.39;80.68;84.09;20.04;18.8;21.25;193755;181200;-30271
74;Ondergrens 95%-prognose-interval;2047;18093368.0;3445053.0;9680796.0;4271203.0;18.5;51.8;21.9;77.0;33.5;39.4;143472;1.32;165412;82.45;80.74;84.16;20.08;18.84;21.29;193179;180945;-30201
75;Ondergrens 95%-prognose-interval;2048;18072990.0;3422148.0;9680032.0;4260419.0;18.4;51.8;21.8;76.4;33.2;39.2;142621;1.31;165771;82.52;80.8;84.23;20.12;18.88;21.34;192400;180177;-30549
76;Ondergrens 95%-prognose-interval;2049;18020040.0;3393721.0;9696307.0;4238906.0;18.3;51.9;21.6;75.9;33.0;38.9;141708;1.3;166417;82.58;80.87;84.3;20.17;18.92;21.38;191738;180101;-30388
77;Ondergrens 95%-prognose-interval;2050;18001584.0;3358493.0;9714119.0;4226171.0;18.2;52.0;21.5;75.5;32.6;38.8;140666;1.29;167811;82.65;80.93;84.36;20.21;18.97;21.42;190889;180032;-30125
78;Ondergrens 95%-prognose-interval;2051;17978312.0;3324255.0;9716996.0;4190165.0;18.0;52.0;21.5;75.2;32.2;38.6;139766;1.29;168750;82.71;80.99;84.43;20.25;19.01;21.47;189969;180045;-29996
79;Ondergrens 95%-prognose-interval;2052;17963401.0;3293859.0;9729310.0;4171093.0;17.8;52.1;21.5;74.8;32.0;38.3;138817;1.28;168472;82.78;81.05;84.5;20.29;19.05;21.51;190368;180122;-30120
80;Ondergrens 95%-prognose-interval;2053;17921471.0;3266835.0;9704538.0;4147265.0;17.7;52.1;21.4;74.4;31.6;38.1;138204;1.27;168273;82.84;81.12;84.56;20.33;19.09;21.55;190690;180095;-30120
81;Ondergrens 95%-prognose-interval;2054;17836903.0;3240330.0;9703456.0;4139139.0;17.5;52.2;21.3;73.9;31.3;37.8;137652;1.27;168599;82.91;81.18;84.63;20.38;19.13;21.6;191205;179735;-30287
82;Ondergrens 95%-prognose-interval;2055;17771647.0;3215767.0;9678824.0;4134690.0;17.4;52.1;21.2;73.7;31.0;37.6;137556;1.26;169341;82.97;81.24;84.69;20.42;19.17;21.64;190308;179084;-30770
83;Ondergrens 95%-prognose-interval;2056;17711820.0;3201305.0;9656213.0;4140213.0;17.3;52.1;21.2;73.5;30.8;37.7;137749;1.25;170033;83.04;81.3;84.76;20.46;19.21;21.68;190959;178362;-31494
84;Ondergrens 95%-prognose-interval;2057;17674632.0;3169617.0;9637308.0;4150451.0;17.1;52.1;21.3;73.3;30.6;37.6;138532;1.25;170884;83.1;81.37;84.82;20.5;19.26;21.72;191928;177588;-32589
85;Ondergrens 95%-prognose-interval;2058;17679948.0;3142554.0;9631036.0;4162162.0;16.9;52.0;21.3;73.3;30.3;37.6;138262;1.24;171262;83.16;81.43;84.88;20.54;19.3;21.76;192150;177157;-33808
86;Ondergrens 95%-prognose-interval;2059;17673719.0;3117035.0;9622319.0;4170663.0;16.8;51.9;21.2;73.4;29.9;37.7;138256;1.23;171216;83.23;81.49;84.95;20.58;19.34;21.81;191735;176493;-33773
87;Ondergrens 95%-prognose-interval;2060;17662180.0;3077040.0;9605429.0;4194217.0;16.7;51.8;21.2;73.4;29.9;37.7;137655;1.23;170580;83.29;81.55;85.01;20.62;19.38;21.85;190041;175877;-33716
88;Ondergrens 95%-prognose-interval;2061;17622184.0;3065527.0;9606823.0;4194590.0;16.6;51.8;21.2;73.5;29.6;37.6;138042;1.22;169368;83.35;81.62;85.07;20.67;19.42;21.89;188904;175319;-33667
89;Ondergrens 95%-prognose-interval;2062;17600069.0;3023111.0;9600876.0;4201849.0;16.6;51.8;21.1;73.4;29.4;37.4;138179;1.22;167834;83.41;81.68;85.13;20.71;19.46;21.93;188067;175417;-33375
90;Ondergrens 95%-prognose-interval;2063;17584076.0;3017574.0;9583090.0;4201256.0;16.5;51.7;21.1;73.2;29.4;37.6;139005;1.21;165834;83.47;81.74;85.19;20.75;19.51;21.97;189581;175419;-33376
91;Ondergrens 95%-prognose-interval;2064;17589006.0;3016185.0;9548242.0;4219864.0;16.5;51.5;21.1;73.4;29.3;37.7;138852;1.21;164428;83.53;81.8;85.25;20.79;19.55;22.01;191804;175331;-33591
92;Ondergrens 95%-prognose-interval;2065;17558182.0;3010042.0;9510546.0;4246765.0;16.4;51.3;21.2;73.7;29.3;37.8;138697;1.2;162899;83.59;81.86;85.31;20.83;19.59;22.05;193228;175798;-33460
93;Ondergrens 95%-prognose-interval;2066;17524668.0;3005805.0;9481460.0;4284209.0;16.4;51.0;21.3;74.5;29.4;38.3;137741;1.19;161784;83.65;81.92;85.37;20.87;19.63;22.08;194191;175952;-31715
94;Ondergrens 95%-prognose-interval;2067;17529138.0;2981287.0;9450786.0;4316905.0;16.5;50.8;21.3;75.1;29.4;38.6;137081;1.19;160370;83.71;81.98;85.42;20.9;19.67;22.12;194921;174972;-31254
95;Ondergrens 95%-prognose-interval;2068;17478930.0;2986547.0;9406197.0;4357308.0;16.4;50.5;21.3;75.7;29.6;38.8;135627;1.18;159592;83.77;82.04;85.48;20.94;19.71;22.16;195698;175165;-30405
96;Ondergrens 95%-prognose-interval;2069;17502545.0;2974929.0;9360334.0;4396061.0;16.3;50.2;21.5;76.2;29.7;39.2;133982;1.18;158313;83.82;82.1;85.53;20.98;19.75;22.2;195867;174703;-30193
97;Ondergrens 95%-prognose-interval;2070;17502491.0;2956735.0;9323140.0;4444833.0;16.2;50.0;21.6;76.8;29.9;39.5;132764;1.17;157548;83.88;82.16;85.59;21.02;19.79;22.23;196164;174906;-32121
98;Bovengrens 95%-prognose-interval;2022;;;;;;;;;;;175993;1.57;183485;82.48;80.96;83.97;20.37;19.2;21.48;474347;195978;299659
99;Bovengrens 95%-prognose-interval;2023;17887166.0;3778362.0;10506824.0;3614292.0;21.1;58.8;20.3;70.6;36.0;34.6;185516;1.62;182615;83.36;81.78;84.91;21.04;19.81;22.2;442501;224800;246432
100;Bovengrens 95%-prognose-interval;2024;18136052.0;3792673.0;10657022.0;3711340.0;21.0;58.8;20.6;70.9;35.8;35.3;196752;1.69;185062;83.96;82.36;85.54;21.5;20.25;22.69;402281;248818;188050
101;Bovengrens 95%-prognose-interval;2025;18333505.0;3807097.0;10751878.0;3815295.0;20.9;58.7;21.1;71.7;35.8;36.2;205743;1.74;189216;84.43;82.82;86.02;21.85;20.6;23.06;390231;268154;161038
102;Bovengrens 95%-prognose-interval;2026;18495262.0;3830460.0;10807262.0;3917801.0;20.8;58.6;21.5;72.8;35.9;37.2;211734;1.78;193276;84.82;83.21;86.41;22.15;20.9;23.36;379664;283963;137624
103;Bovengrens 95%-prognose-interval;2027;18654372.0;3851032.0;10857439.0;4029322.0;20.8;58.4;22.0;74.0;36.1;38.3;216640;1.8;197507;85.17;83.57;86.76;22.42;21.17;23.63;382885;291156;134834
104;Bovengrens 95%-prognose-interval;2028;18796407.0;3883972.0;10888319.0;4137059.0;20.9;58.2;22.5;75.2;36.4;39.4;221963;1.83;200282;85.5;83.9;87.1;22.68;21.42;23.9;387426;295479;135617
105;Bovengrens 95%-prognose-interval;2029;18954703.0;3915278.0;10912072.0;4247434.0;20.9;57.9;23.0;76.6;36.7;40.6;227897;1.86;204160;85.8;84.2;87.4;22.92;21.66;24.14;389071;299677;134451
106;Bovengrens 95%-prognose-interval;2030;19116125.0;3953846.0;10935262.0;4358102.0;21.0;57.7;23.5;78.1;37.1;41.8;233581;1.89;208164;86.1;84.49;87.7;23.14;21.88;24.38;390514;301465;134178
107;Bovengrens 95%-prognose-interval;2031;19291023.0;3995697.0;10969176.0;4461544.0;21.1;57.5;23.9;79.5;37.5;42.8;237903;1.91;212957;86.38;84.77;88.0;23.37;22.09;24.61;394923;301893;134452
108;Bovengrens 95%-prognose-interval;2032;19478481.0;4051698.0;11003109.0;4562729.0;21.2;57.2;24.4;80.8;38.0;43.9;242079;1.93;216618;86.66;85.04;88.28;23.59;22.31;24.85;398230;304191;135324
109;Bovengrens 95%-prognose-interval;2033;19650722.0;4109555.0;11029812.0;4661733.0;21.4;57.0;24.7;82.2;38.5;45.0;245249;1.95;219979;86.93;85.31;88.57;23.8;22.51;25.08;400799;306527;135441
110;Bovengrens 95%-prognose-interval;2034;19790429.0;4178704.0;11048113.0;4756267.0;21.6;56.7;25.1;83.7;39.2;46.0;248532;1.97;222690;87.2;85.57;88.84;24.02;22.72;25.3;402577;307332;137503
111;Bovengrens 95%-prognose-interval;2035;19933940.0;4250756.0;11061371.0;4867232.0;21.8;56.5;25.5;85.3;39.8;47.2;249606;1.98;226433;87.46;85.82;89.12;24.23;22.92;25.53;405215;308974;138742
112;Bovengrens 95%-prognose-interval;2036;20082860.0;4300605.0;11075955.0;4961092.0;22.0;56.2;25.9;86.8;40.6;48.4;250222;1.99;230356;87.72;86.07;89.38;24.44;23.12;25.75;408511;311285;139610
113;Bovengrens 95%-prognose-interval;2037;20249823.0;4382521.0;11105720.0;5044168.0;22.2;56.0;26.3;88.2;41.2;49.4;249784;2.0;233807;87.98;86.32;89.64;24.65;23.32;25.97;408696;312843;139269
114;Bovengrens 95%-prognose-interval;2038;20358240.0;4462859.0;11134078.0;5117460.0;22.5;55.9;26.5;89.4;41.8;50.1;249479;2.01;237003;88.23;86.56;89.9;24.85;23.51;26.18;408293;313424;138443
115;Bovengrens 95%-prognose-interval;2039;20485957.0;4537386.0;11180896.0;5172907.0;22.7;55.9;26.8;90.2;42.4;50.6;249671;2.02;239288;88.47;86.8;90.15;25.05;23.7;26.39;407748;314555;137511
116;Bovengrens 95%-prognose-interval;2040;20634805.0;4609353.0;11257421.0;5217117.0;22.9;55.9;26.8;90.9;42.8;51.0;248826;2.03;241724;88.72;87.04;90.4;25.25;23.89;26.6;407970;315743;136269
117;Bovengrens 95%-prognose-interval;2041;20785741.0;4674718.0;11297707.0;5243629.0;23.1;55.9;26.9;91.4;43.3;51.2;248182;2.04;242515;88.95;87.27;90.64;25.45;24.08;26.8;410410;317065;137274
118;Bovengrens 95%-prognose-interval;2042;20908846.0;4731519.0;11368958.0;5266494.0;23.3;56.1;27.0;91.7;43.8;51.3;246665;2.05;243920;89.19;87.5;90.88;25.64;24.27;27.0;409452;317854;138455
119;Bovengrens 95%-prognose-interval;2043;21046558.0;4811560.0;11435114.0;5300228.0;23.5;56.1;27.1;92.2;44.3;51.4;245865;2.05;246172;89.42;87.72;91.11;25.83;24.45;27.2;410604;318968;138914
120;Bovengrens 95%-prognose-interval;2044;21189142.0;4886341.0;11480476.0;5330929.0;23.6;56.2;27.2;92.5;44.6;51.6;246080;2.06;247627;89.64;87.94;91.34;26.02;24.63;27.4;409471;320957;139299
121;Bovengrens 95%-prognose-interval;2045;21318851.0;4936186.0;11566680.0;5351082.0;23.8;56.3;27.3;92.7;45.0;51.6;245774;2.07;249407;89.87;88.16;91.57;26.21;24.81;27.59;410636;321966;140339
122;Bovengrens 95%-prognose-interval;2046;21429860.0;4977003.0;11643993.0;5380310.0;23.8;56.4;27.4;92.9;45.1;51.8;245655;2.08;249824;90.09;88.38;91.79;26.4;24.99;27.78;409423;322665;138560
123;Bovengrens 95%-prognose-interval;2047;21560580.0;5023395.0;11688876.0;5402453.0;23.9;56.5;27.5;92.9;45.1;52.0;246162;2.08;250882;90.31;88.59;92.01;26.58;25.17;27.97;410255;322928;137066
