ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
85;Totaal mannen en vrouwen;0 jaar;2054;163
86;Totaal mannen en vrouwen;0 jaar;2055;159
87;Totaal mannen en vrouwen;0 jaar;2056;154
88;Totaal mannen en vrouwen;0 jaar;2057;149
89;Totaal mannen en vrouwen;0 jaar;2058;145
90;Totaal mannen en vrouwen;0 jaar;2059;142
91;Totaal mannen en vrouwen;0 jaar;2060;137
92;Totaal mannen en vrouwen;0 jaar;2061;133
93;Totaal mannen en vrouwen;0 jaar;2062;129
94;Totaal mannen en vrouwen;0 jaar;2063;125
95;Totaal mannen en vrouwen;0 jaar;2064;121
96;Totaal mannen en vrouwen;0 jaar;2065;116
97;Totaal mannen en vrouwen;0 jaar;2066;112
98;Totaal mannen en vrouwen;0 jaar;2067;109
99;Totaal mannen en vrouwen;0 jaar;2068;104
100;Totaal mannen en vrouwen;0 jaar;2069;100
101;Totaal mannen en vrouwen;0 jaar;2070;95
102;Totaal mannen en vrouwen;1 jaar;2020;62
103;Totaal mannen en vrouwen;1 jaar;2021;60
104;Totaal mannen en vrouwen;1 jaar;2022;54
105;Totaal mannen en vrouwen;1 jaar;2023;54
106;Totaal mannen en vrouwen;1 jaar;2024;54
107;Totaal mannen en vrouwen;1 jaar;2025;54
108;Totaal mannen en vrouwen;1 jaar;2026;54
109;Totaal mannen en vrouwen;1 jaar;2027;53
110;Totaal mannen en vrouwen;1 jaar;2028;52
111;Totaal mannen en vrouwen;1 jaar;2029;52
112;Totaal mannen en vrouwen;1 jaar;2030;50
113;Totaal mannen en vrouwen;1 jaar;2031;48
114;Totaal mannen en vrouwen;1 jaar;2032;47
115;Totaal mannen en vrouwen;1 jaar;2033;46
116;Totaal mannen en vrouwen;1 jaar;2034;44
117;Totaal mannen en vrouwen;1 jaar;2035;42
118;Totaal mannen en vrouwen;1 jaar;2036;40
119;Totaal mannen en vrouwen;1 jaar;2037;38
120;Totaal mannen en vrouwen;1 jaar;2038;37
121;Totaal mannen en vrouwen;1 jaar;2039;35
122;Totaal mannen en vrouwen;1 jaar;2040;34
123;Totaal mannen en vrouwen;1 jaar;2041;32
124;Totaal mannen en vrouwen;1 jaar;2042;31
125;Totaal mannen en vrouwen;1 jaar;2043;29
126;Totaal mannen en vrouwen;1 jaar;2044;29
127;Totaal mannen en vrouwen;1 jaar;2045;27
128;Totaal mannen en vrouwen;1 jaar;2046;26
129;Totaal mannen en vrouwen;1 jaar;2047;25
130;Totaal mannen en vrouwen;1 jaar;2048;23
131;Totaal mannen en vrouwen;1 jaar;2049;23
132;Totaal mannen en vrouwen;1 jaar;2050;23
133;Totaal mannen en vrouwen;1 jaar;2051;21
134;Totaal mannen en vrouwen;1 jaar;2052;21
135;Totaal mannen en vrouwen;1 jaar;2053;19
136;Totaal mannen en vrouwen;1 jaar;2054;19
137;Totaal mannen en vrouwen;1 jaar;2055;19
138;Totaal mannen en vrouwen;1 jaar;2056;18
139;Totaal mannen en vrouwen;1 jaar;2057;17
140;Totaal mannen en vrouwen;1 jaar;2058;17
141;Totaal mannen en vrouwen;1 jaar;2059;17
142;Totaal mannen en vrouwen;1 jaar;2060;16
143;Totaal mannen en vrouwen;1 jaar;2061;16
144;Totaal mannen en vrouwen;1 jaar;2062;15
145;Totaal mannen en vrouwen;1 jaar;2063;15
146;Totaal mannen en vrouwen;1 jaar;2064;15
147;Totaal mannen en vrouwen;1 jaar;2065;14
148;Totaal mannen en vrouwen;1 jaar;2066;13
149;Totaal mannen en vrouwen;1 jaar;2067;13
150;Totaal mannen en vrouwen;1 jaar;2068;13
151;Totaal mannen en vrouwen;1 jaar;2069;12
152;Totaal mannen en vrouwen;1 jaar;2070;11
153;Totaal mannen en vrouwen;2 jaar;2020;33
154;Totaal mannen en vrouwen;2 jaar;2021;32
155;Totaal mannen en vrouwen;2 jaar;2022;30
156;Totaal mannen en vrouwen;2 jaar;2023;28
157;Totaal mannen en vrouwen;2 jaar;2024;28
158;Totaal mannen en vrouwen;2 jaar;2025;28
159;Totaal mannen en vrouwen;2 jaar;2026;28
160;Totaal mannen en vrouwen;2 jaar;2027;28
161;Totaal mannen en vrouwen;2 jaar;2028;28
162;Totaal mannen en vrouwen;2 jaar;2029;26
163;Totaal mannen en vrouwen;2 jaar;2030;26
164;Totaal mannen en vrouwen;2 jaar;2031;26
165;Totaal mannen en vrouwen;2 jaar;2032;25
166;Totaal mannen en vrouwen;2 jaar;2033;24
167;Totaal mannen en vrouwen;2 jaar;2034;24
168;Totaal mannen en vrouwen;2 jaar;2035;22
169;Totaal mannen en vrouwen;2 jaar;2036;22
170;Totaal mannen en vrouwen;2 jaar;2037;21
171;Totaal mannen en vrouwen;2 jaar;2038;20
172;Totaal mannen en vrouwen;2 jaar;2039;19
173;Totaal mannen en vrouwen;2 jaar;2040;18
174;Totaal mannen en vrouwen;2 jaar;2041;17
175;Totaal mannen en vrouwen;2 jaar;2042;17
176;Totaal mannen en vrouwen;2 jaar;2043;16
177;Totaal mannen en vrouwen;2 jaar;2044;15
178;Totaal mannen en vrouwen;2 jaar;2045;15
179;Totaal mannen en vrouwen;2 jaar;2046;15
180;Totaal mannen en vrouwen;2 jaar;2047;13
181;Totaal mannen en vrouwen;2 jaar;2048;13
182;Totaal mannen en vrouwen;2 jaar;2049;13
183;Totaal mannen en vrouwen;2 jaar;2050;12
184;Totaal mannen en vrouwen;2 jaar;2051;11
185;Totaal mannen en vrouwen;2 jaar;2052;11
186;Totaal mannen en vrouwen;2 jaar;2053;11
187;Totaal mannen en vrouwen;2 jaar;2054;11
188;Totaal mannen en vrouwen;2 jaar;2055;10
189;Totaal mannen en vrouwen;2 jaar;2056;10
190;Totaal mannen en vrouwen;2 jaar;2057;9
191;Totaal mannen en vrouwen;2 jaar;2058;9
192;Totaal mannen en vrouwen;2 jaar;2059;9
193;Totaal mannen en vrouwen;2 jaar;2060;9
194;Totaal mannen en vrouwen;2 jaar;2061;8
195;Totaal mannen en vrouwen;2 jaar;2062;8
196;Totaal mannen en vrouwen;2 jaar;2063;8
197;Totaal mannen en vrouwen;2 jaar;2064;8
198;Totaal mannen en vrouwen;2 jaar;2065;8
199;Totaal mannen en vrouwen;2 jaar;2066;7
200;Totaal mannen en vrouwen;2 jaar;2067;7
201;Totaal mannen en vrouwen;2 jaar;2068;7
202;Totaal mannen en vrouwen;2 jaar;2069;6
203;Totaal mannen en vrouwen;2 jaar;2070;6
204;Totaal mannen en vrouwen;3 jaar;2020;20
205;Totaal mannen en vrouwen;3 jaar;2021;18
206;Totaal mannen en vrouwen;3 jaar;2022;18
207;Totaal mannen en vrouwen;3 jaar;2023;18
208;Totaal mannen en vrouwen;3 jaar;2024;16
209;Totaal mannen en vrouwen;3 jaar;2025;16
210;Totaal mannen en vrouwen;3 jaar;2026;16
211;Totaal mannen en vrouwen;3 jaar;2027;16
212;Totaal mannen en vrouwen;3 jaar;2028;16
213;Totaal mannen en vrouwen;3 jaar;2029;16
214;Totaal mannen en vrouwen;3 jaar;2030;15
215;Totaal mannen en vrouwen;3 jaar;2031;15
216;Totaal mannen en vrouwen;3 jaar;2032;14
217;Totaal mannen en vrouwen;3 jaar;2033;14
218;Totaal mannen en vrouwen;3 jaar;2034;14
219;Totaal mannen en vrouwen;3 jaar;2035;13
220;Totaal mannen en vrouwen;3 jaar;2036;13
221;Totaal mannen en vrouwen;3 jaar;2037;12
222;Totaal mannen en vrouwen;3 jaar;2038;11
223;Totaal mannen en vrouwen;3 jaar;2039;11
224;Totaal mannen en vrouwen;3 jaar;2040;11
225;Totaal mannen en vrouwen;3 jaar;2041;11
226;Totaal mannen en vrouwen;3 jaar;2042;9
227;Totaal mannen en vrouwen;3 jaar;2043;9
228;Totaal mannen en vrouwen;3 jaar;2044;9
229;Totaal mannen en vrouwen;3 jaar;2045;9
230;Totaal mannen en vrouwen;3 jaar;2046;9
231;Totaal mannen en vrouwen;3 jaar;2047;8
232;Totaal mannen en vrouwen;3 jaar;2048;7
233;Totaal mannen en vrouwen;3 jaar;2049;7
234;Totaal mannen en vrouwen;3 jaar;2050;7
235;Totaal mannen en vrouwen;3 jaar;2051;7
236;Totaal mannen en vrouwen;3 jaar;2052;7
237;Totaal mannen en vrouwen;3 jaar;2053;6
238;Totaal mannen en vrouwen;3 jaar;2054;6
239;Totaal mannen en vrouwen;3 jaar;2055;6
240;Totaal mannen en vrouwen;3 jaar;2056;6
241;Totaal mannen en vrouwen;3 jaar;2057;5
242;Totaal mannen en vrouwen;3 jaar;2058;5
243;Totaal mannen en vrouwen;3 jaar;2059;5
244;Totaal mannen en vrouwen;3 jaar;2060;5
245;Totaal mannen en vrouwen;3 jaar;2061;5
246;Totaal mannen en vrouwen;3 jaar;2062;5
247;Totaal mannen en vrouwen;3 jaar;2063;5
248;Totaal mannen en vrouwen;3 jaar;2064;4
249;Totaal mannen en vrouwen;3 jaar;2065;4
250;Totaal mannen en vrouwen;3 jaar;2066;4
251;Totaal mannen en vrouwen;3 jaar;2067;4
252;Totaal mannen en vrouwen;3 jaar;2068;4
253;Totaal mannen en vrouwen;3 jaar;2069;4
254;Totaal mannen en vrouwen;3 jaar;2070;4
255;Totaal mannen en vrouwen;4 jaar;2020;15
256;Totaal mannen en vrouwen;4 jaar;2021;14
257;Totaal mannen en vrouwen;4 jaar;2022;13
258;Totaal mannen en vrouwen;4 jaar;2023;13
259;Totaal mannen en vrouwen;4 jaar;2024;13
260;Totaal mannen en vrouwen;4 jaar;2025;11
261;Totaal mannen en vrouwen;4 jaar;2026;11
262;Totaal mannen en vrouwen;4 jaar;2027;11
263;Totaal mannen en vrouwen;4 jaar;2028;11
264;Totaal mannen en vrouwen;4 jaar;2029;11
265;Totaal mannen en vrouwen;4 jaar;2030;11
266;Totaal mannen en vrouwen;4 jaar;2031;11
267;Totaal mannen en vrouwen;4 jaar;2032;11
268;Totaal mannen en vrouwen;4 jaar;2033;11
269;Totaal mannen en vrouwen;4 jaar;2034;10
270;Totaal mannen en vrouwen;4 jaar;2035;10
271;Totaal mannen en vrouwen;4 jaar;2036;9
272;Totaal mannen en vrouwen;4 jaar;2037;9
273;Totaal mannen en vrouwen;4 jaar;2038;9
274;Totaal mannen en vrouwen;4 jaar;2039;9
275;Totaal mannen en vrouwen;4 jaar;2040;8
276;Totaal mannen en vrouwen;4 jaar;2041;8
277;Totaal mannen en vrouwen;4 jaar;2042;7
278;Totaal mannen en vrouwen;4 jaar;2043;7
279;Totaal mannen en vrouwen;4 jaar;2044;7
280;Totaal mannen en vrouwen;4 jaar;2045;6
281;Totaal mannen en vrouwen;4 jaar;2046;6
282;Totaal mannen en vrouwen;4 jaar;2047;6
283;Totaal mannen en vrouwen;4 jaar;2048;6
284;Totaal mannen en vrouwen;4 jaar;2049;6
285;Totaal mannen en vrouwen;4 jaar;2050;5
286;Totaal mannen en vrouwen;4 jaar;2051;5
287;Totaal mannen en vrouwen;4 jaar;2052;5
288;Totaal mannen en vrouwen;4 jaar;2053;4
289;Totaal mannen en vrouwen;4 jaar;2054;4
290;Totaal mannen en vrouwen;4 jaar;2055;4
291;Totaal mannen en vrouwen;4 jaar;2056;4
292;Totaal mannen en vrouwen;4 jaar;2057;4
293;Totaal mannen en vrouwen;4 jaar;2058;4
294;Totaal mannen en vrouwen;4 jaar;2059;4
295;Totaal mannen en vrouwen;4 jaar;2060;4
296;Totaal mannen en vrouwen;4 jaar;2061;4
297;Totaal mannen en vrouwen;4 jaar;2062;4
298;Totaal mannen en vrouwen;4 jaar;2063;4
299;Totaal mannen en vrouwen;4 jaar;2064;4
300;Totaal mannen en vrouwen;4 jaar;2065;4
301;Totaal mannen en vrouwen;4 jaar;2066;3
302;Totaal mannen en vrouwen;4 jaar;2067;3
303;Totaal mannen en vrouwen;4 jaar;2068;3
304;Totaal mannen en vrouwen;4 jaar;2069;3
305;Totaal mannen en vrouwen;4 jaar;2070;2
306;Totaal mannen en vrouwen;5 jaar;2020;13
307;Totaal mannen en vrouwen;5 jaar;2021;13
308;Totaal mannen en vrouwen;5 jaar;2022;12
309;Totaal mannen en vrouwen;5 jaar;2023;11
310;Totaal mannen en vrouwen;5 jaar;2024;11
311;Totaal mannen en vrouwen;5 jaar;2025;11
312;Totaal mannen en vrouwen;5 jaar;2026;10
313;Totaal mannen en vrouwen;5 jaar;2027;10
314;Totaal mannen en vrouwen;5 jaar;2028;10
315;Totaal mannen en vrouwen;5 jaar;2029;10
316;Totaal mannen en vrouwen;5 jaar;2030;10
317;Totaal mannen en vrouwen;5 jaar;2031;10
318;Totaal mannen en vrouwen;5 jaar;2032;10
319;Totaal mannen en vrouwen;5 jaar;2033;9
320;Totaal mannen en vrouwen;5 jaar;2034;9
321;Totaal mannen en vrouwen;5 jaar;2035;8
322;Totaal mannen en vrouwen;5 jaar;2036;8
323;Totaal mannen en vrouwen;5 jaar;2037;8
324;Totaal mannen en vrouwen;5 jaar;2038;8
325;Totaal mannen en vrouwen;5 jaar;2039;8
326;Totaal mannen en vrouwen;5 jaar;2040;8
327;Totaal mannen en vrouwen;5 jaar;2041;7
328;Totaal mannen en vrouwen;5 jaar;2042;6
329;Totaal mannen en vrouwen;5 jaar;2043;6
330;Totaal mannen en vrouwen;5 jaar;2044;6
331;Totaal mannen en vrouwen;5 jaar;2045;6
332;Totaal mannen en vrouwen;5 jaar;2046;6
333;Totaal mannen en vrouwen;5 jaar;2047;6
334;Totaal mannen en vrouwen;5 jaar;2048;5
335;Totaal mannen en vrouwen;5 jaar;2049;5
336;Totaal mannen en vrouwen;5 jaar;2050;4
337;Totaal mannen en vrouwen;5 jaar;2051;4
338;Totaal mannen en vrouwen;5 jaar;2052;4
339;Totaal mannen en vrouwen;5 jaar;2053;4
340;Totaal mannen en vrouwen;5 jaar;2054;4
341;Totaal mannen en vrouwen;5 jaar;2055;4
342;Totaal mannen en vrouwen;5 jaar;2056;4
343;Totaal mannen en vrouwen;5 jaar;2057;4
344;Totaal mannen en vrouwen;5 jaar;2058;4
345;Totaal mannen en vrouwen;5 jaar;2059;4
346;Totaal mannen en vrouwen;5 jaar;2060;4
347;Totaal mannen en vrouwen;5 jaar;2061;4
348;Totaal mannen en vrouwen;5 jaar;2062;4
349;Totaal mannen en vrouwen;5 jaar;2063;2
350;Totaal mannen en vrouwen;5 jaar;2064;3
351;Totaal mannen en vrouwen;5 jaar;2065;2
352;Totaal mannen en vrouwen;5 jaar;2066;2
353;Totaal mannen en vrouwen;5 jaar;2067;2
354;Totaal mannen en vrouwen;5 jaar;2068;2
355;Totaal mannen en vrouwen;5 jaar;2069;2
356;Totaal mannen en vrouwen;5 jaar;2070;2
357;Totaal mannen en vrouwen;6 jaar;2020;12
358;Totaal mannen en vrouwen;6 jaar;2021;11
359;Totaal mannen en vrouwen;6 jaar;2022;10
360;Totaal mannen en vrouwen;6 jaar;2023;10
361;Totaal mannen en vrouwen;6 jaar;2024;10
362;Totaal mannen en vrouwen;6 jaar;2025;10
363;Totaal mannen en vrouwen;6 jaar;2026;9
364;Totaal mannen en vrouwen;6 jaar;2027;8
365;Totaal mannen en vrouwen;6 jaar;2028;8
366;Totaal mannen en vrouwen;6 jaar;2029;8
367;Totaal mannen en vrouwen;6 jaar;2030;8
368;Totaal mannen en vrouwen;6 jaar;2031;8
369;Totaal mannen en vrouwen;6 jaar;2032;8
370;Totaal mannen en vrouwen;6 jaar;2033;8
371;Totaal mannen en vrouwen;6 jaar;2034;8
372;Totaal mannen en vrouwen;6 jaar;2035;8
373;Totaal mannen en vrouwen;6 jaar;2036;8
374;Totaal mannen en vrouwen;6 jaar;2037;8
375;Totaal mannen en vrouwen;6 jaar;2038;6
376;Totaal mannen en vrouwen;6 jaar;2039;6
377;Totaal mannen en vrouwen;6 jaar;2040;6
378;Totaal mannen en vrouwen;6 jaar;2041;6
379;Totaal mannen en vrouwen;6 jaar;2042;6
380;Totaal mannen en vrouwen;6 jaar;2043;6
381;Totaal mannen en vrouwen;6 jaar;2044;6
382;Totaal mannen en vrouwen;6 jaar;2045;5
383;Totaal mannen en vrouwen;6 jaar;2046;5
384;Totaal mannen en vrouwen;6 jaar;2047;4
385;Totaal mannen en vrouwen;6 jaar;2048;4
386;Totaal mannen en vrouwen;6 jaar;2049;4
387;Totaal mannen en vrouwen;6 jaar;2050;4
388;Totaal mannen en vrouwen;6 jaar;2051;4
389;Totaal mannen en vrouwen;6 jaar;2052;4
390;Totaal mannen en vrouwen;6 jaar;2053;4
391;Totaal mannen en vrouwen;6 jaar;2054;4
392;Totaal mannen en vrouwen;6 jaar;2055;4
393;Totaal mannen en vrouwen;6 jaar;2056;4
394;Totaal mannen en vrouwen;6 jaar;2057;3
395;Totaal mannen en vrouwen;6 jaar;2058;4
396;Totaal mannen en vrouwen;6 jaar;2059;3
397;Totaal mannen en vrouwen;6 jaar;2060;3
398;Totaal mannen en vrouwen;6 jaar;2061;2
399;Totaal mannen en vrouwen;6 jaar;2062;2
400;Totaal mannen en vrouwen;6 jaar;2063;2
401;Totaal mannen en vrouwen;6 jaar;2064;2
402;Totaal mannen en vrouwen;6 jaar;2065;2
403;Totaal mannen en vrouwen;6 jaar;2066;2
404;Totaal mannen en vrouwen;6 jaar;2067;2
405;Totaal mannen en vrouwen;6 jaar;2068;2
406;Totaal mannen en vrouwen;6 jaar;2069;2
407;Totaal mannen en vrouwen;6 jaar;2070;2
408;Totaal mannen en vrouwen;7 jaar;2020;10
409;Totaal mannen en vrouwen;7 jaar;2021;10
410;Totaal mannen en vrouwen;7 jaar;2022;10
411;Totaal mannen en vrouwen;7 jaar;2023;10
412;Totaal mannen en vrouwen;7 jaar;2024;10
413;Totaal mannen en vrouwen;7 jaar;2025;8
414;Totaal mannen en vrouwen;7 jaar;2026;8
415;Totaal mannen en vrouwen;7 jaar;2027;8
416;Totaal mannen en vrouwen;7 jaar;2028;8
417;Totaal mannen en vrouwen;7 jaar;2029;8
418;Totaal mannen en vrouwen;7 jaar;2030;8
419;Totaal mannen en vrouwen;7 jaar;2031;8
420;Totaal mannen en vrouwen;7 jaar;2032;8
421;Totaal mannen en vrouwen;7 jaar;2033;7
422;Totaal mannen en vrouwen;7 jaar;2034;7
423;Totaal mannen en vrouwen;7 jaar;2035;7
424;Totaal mannen en vrouwen;7 jaar;2036;6
425;Totaal mannen en vrouwen;7 jaar;2037;6
426;Totaal mannen en vrouwen;7 jaar;2038;6
427;Totaal mannen en vrouwen;7 jaar;2039;6
428;Totaal mannen en vrouwen;7 jaar;2040;6
429;Totaal mannen en vrouwen;7 jaar;2041;6
430;Totaal mannen en vrouwen;7 jaar;2042;6
431;Totaal mannen en vrouwen;7 jaar;2043;6
432;Totaal mannen en vrouwen;7 jaar;2044;5
433;Totaal mannen en vrouwen;7 jaar;2045;4
434;Totaal mannen en vrouwen;7 jaar;2046;4
435;Totaal mannen en vrouwen;7 jaar;2047;4
436;Totaal mannen en vrouwen;7 jaar;2048;4
437;Totaal mannen en vrouwen;7 jaar;2049;4
438;Totaal mannen en vrouwen;7 jaar;2050;4
439;Totaal mannen en vrouwen;7 jaar;2051;4
440;Totaal mannen en vrouwen;7 jaar;2052;4
441;Totaal mannen en vrouwen;7 jaar;2053;4
442;Totaal mannen en vrouwen;7 jaar;2054;4
443;Totaal mannen en vrouwen;7 jaar;2055;4
444;Totaal mannen en vrouwen;7 jaar;2056;3
445;Totaal mannen en vrouwen;7 jaar;2057;3
446;Totaal mannen en vrouwen;7 jaar;2058;3
447;Totaal mannen en vrouwen;7 jaar;2059;2
448;Totaal mannen en vrouwen;7 jaar;2060;2
449;Totaal mannen en vrouwen;7 jaar;2061;2
450;Totaal mannen en vrouwen;7 jaar;2062;2
451;Totaal mannen en vrouwen;7 jaar;2063;2
452;Totaal mannen en vrouwen;7 jaar;2064;2
453;Totaal mannen en vrouwen;7 jaar;2065;2
454;Totaal mannen en vrouwen;7 jaar;2066;2
455;Totaal mannen en vrouwen;7 jaar;2067;2
456;Totaal mannen en vrouwen;7 jaar;2068;2
457;Totaal mannen en vrouwen;7 jaar;2069;2
458;Totaal mannen en vrouwen;7 jaar;2070;2
459;Totaal mannen en vrouwen;8 jaar;2020;10
460;Totaal mannen en vrouwen;8 jaar;2021;10
461;Totaal mannen en vrouwen;8 jaar;2022;10
462;Totaal mannen en vrouwen;8 jaar;2023;9
463;Totaal mannen en vrouwen;8 jaar;2024;8
464;Totaal mannen en vrouwen;8 jaar;2025;8
465;Totaal mannen en vrouwen;8 jaar;2026;8
466;Totaal mannen en vrouwen;8 jaar;2027;8
467;Totaal mannen en vrouwen;8 jaar;2028;8
468;Totaal mannen en vrouwen;8 jaar;2029;6
469;Totaal mannen en vrouwen;8 jaar;2030;6
470;Totaal mannen en vrouwen;8 jaar;2031;6
471;Totaal mannen en vrouwen;8 jaar;2032;6
472;Totaal mannen en vrouwen;8 jaar;2033;6
473;Totaal mannen en vrouwen;8 jaar;2034;6
474;Totaal mannen en vrouwen;8 jaar;2035;6
475;Totaal mannen en vrouwen;8 jaar;2036;6
476;Totaal mannen en vrouwen;8 jaar;2037;6
477;Totaal mannen en vrouwen;8 jaar;2038;6
478;Totaal mannen en vrouwen;8 jaar;2039;6
479;Totaal mannen en vrouwen;8 jaar;2040;6
480;Totaal mannen en vrouwen;8 jaar;2041;6
481;Totaal mannen en vrouwen;8 jaar;2042;6
482;Totaal mannen en vrouwen;8 jaar;2043;5
483;Totaal mannen en vrouwen;8 jaar;2044;4
484;Totaal mannen en vrouwen;8 jaar;2045;4
485;Totaal mannen en vrouwen;8 jaar;2046;4
486;Totaal mannen en vrouwen;8 jaar;2047;4
487;Totaal mannen en vrouwen;8 jaar;2048;4
488;Totaal mannen en vrouwen;8 jaar;2049;4
489;Totaal mannen en vrouwen;8 jaar;2050;4
490;Totaal mannen en vrouwen;8 jaar;2051;4
491;Totaal mannen en vrouwen;8 jaar;2052;4
492;Totaal mannen en vrouwen;8 jaar;2053;4
493;Totaal mannen en vrouwen;8 jaar;2054;4
494;Totaal mannen en vrouwen;8 jaar;2055;3
495;Totaal mannen en vrouwen;8 jaar;2056;3
496;Totaal mannen en vrouwen;8 jaar;2057;3
497;Totaal mannen en vrouwen;8 jaar;2058;2
498;Totaal mannen en vrouwen;8 jaar;2059;2
499;Totaal mannen en vrouwen;8 jaar;2060;2
500;Totaal mannen en vrouwen;8 jaar;2061;2
501;Totaal mannen en vrouwen;8 jaar;2062;2
502;Totaal mannen en vrouwen;8 jaar;2063;2
503;Totaal mannen en vrouwen;8 jaar;2064;2
504;Totaal mannen en vrouwen;8 jaar;2065;2
505;Totaal mannen en vrouwen;8 jaar;2066;2
506;Totaal mannen en vrouwen;8 jaar;2067;2
507;Totaal mannen en vrouwen;8 jaar;2068;2
508;Totaal mannen en vrouwen;8 jaar;2069;2
509;Totaal mannen en vrouwen;8 jaar;2070;2
510;Totaal mannen en vrouwen;9 jaar;2020;10
511;Totaal mannen en vrouwen;9 jaar;2021;9
512;Totaal mannen en vrouwen;9 jaar;2022;9
513;Totaal mannen en vrouwen;9 jaar;2023;9
514;Totaal mannen en vrouwen;9 jaar;2024;8
515;Totaal mannen en vrouwen;9 jaar;2025;8
