ID;BelastingschijfElektriciteit;SBI2008;Perioden;AantalDoorDeSchijfGehaaldeEenheden_1;LeveringVoorEigenGebruik_2;ElektriciteitsproductieTotaal_3;ElektriciteitsproductieAflevering_4;ElektriciteitsproductieVerbruik_5
251;Schijf 1: 0 t/m 10 000 kWh;2013 Overige anorganische basischemie;2022;20;200.0;0.0;0.0;0.0
252;Schijf 1: 0 t/m 10 000 kWh;Overige chemie, farmaceutische industrie;2019;520;5200.0;300.0;300.0;0.0
253;Schijf 1: 0 t/m 10 000 kWh;Overige chemie, farmaceutische industrie;2020;555;5500.0;200.0;200.0;0.0
254;Schijf 1: 0 t/m 10 000 kWh;Overige chemie, farmaceutische industrie;2022;550;5500.0;1300.0;1300.0;0.0
255;Schijf 1: 0 t/m 10 000 kWh;22 Rubber- en kunststofproductindustrie;2019;1055;10500.0;200.0;200.0;0.0
256;Schijf 1: 0 t/m 10 000 kWh;22 Rubber- en kunststofproductindustrie;2020;1045;10400.0;700.0;700.0;0.0
257;Schijf 1: 0 t/m 10 000 kWh;22 Rubber- en kunststofproductindustrie;2022;1075;10700.0;5500.0;5500.0;0.0
258;Schijf 1: 0 t/m 10 000 kWh;23 Bouwmaterialenindustrie;2019;995;9900.0;100.0;100.0;0.0
259;Schijf 1: 0 t/m 10 000 kWh;23 Bouwmaterialenindustrie;2020;965;9600.0;200.0;200.0;0.0
260;Schijf 1: 0 t/m 10 000 kWh;23 Bouwmaterialenindustrie;2022;1000;10000.0;2700.0;2700.0;0.0
261;Schijf 1: 0 t/m 10 000 kWh;231-234 Glas- en glaswerkindustrie, voor;2019;345;3400.0;100.0;100.0;0.0
262;Schijf 1: 0 t/m 10 000 kWh;231-234 Glas- en glaswerkindustrie, voor;2020;330;3300.0;100.0;100.0;0.0
263;Schijf 1: 0 t/m 10 000 kWh;231-234 Glas- en glaswerkindustrie, voor;2022;350;3500.0;800.0;800.0;0.0
264;Schijf 1: 0 t/m 10 000 kWh;235-239 Overige bouwmaterialenindustrie;2019;650;6500.0;0.0;0.0;0.0
265;Schijf 1: 0 t/m 10 000 kWh;235-239 Overige bouwmaterialenindustrie;2020;630;6300.0;100.0;100.0;0.0
266;Schijf 1: 0 t/m 10 000 kWh;235-239 Overige bouwmaterialenindustrie;2022;645;6500.0;1800.0;1800.0;0.0
267;Schijf 1: 0 t/m 10 000 kWh;24 Basismetaalindustrie;2019;265;2600.0;0.0;0.0;0.0
268;Schijf 1: 0 t/m 10 000 kWh;24 Basismetaalindustrie;2020;185;1900.0;100.0;0.0;0.0
269;Schijf 1: 0 t/m 10 000 kWh;24 Basismetaalindustrie;2022;230;2300.0;300.0;300.0;0.0
270;Schijf 1: 0 t/m 10 000 kWh;IJzer- en staalindustrie;2019;155;1500.0;0.0;0.0;0.0
271;Schijf 1: 0 t/m 10 000 kWh;IJzer- en staalindustrie;2020;150;1500.0;0.0;0.0;0.0
272;Schijf 1: 0 t/m 10 000 kWh;IJzer- en staalindustrie;2022;135;1400.0;300.0;300.0;0.0
273;Schijf 1: 0 t/m 10 000 kWh;Non-ferrometaalindustrie;2019;110;1100.0;0.0;0.0;0.0
274;Schijf 1: 0 t/m 10 000 kWh;Non-ferrometaalindustrie;2020;35;400.0;0.0;0.0;0.0
275;Schijf 1: 0 t/m 10 000 kWh;Non-ferrometaalindustrie;2022;95;900.0;0.0;0.0;0.0
276;Schijf 1: 0 t/m 10 000 kWh;25 Metaalproductenindustrie;2019;6605;66000.0;2700.0;2700.0;0.0
277;Schijf 1: 0 t/m 10 000 kWh;25 Metaalproductenindustrie;2020;6730;67100.0;24700.0;24700.0;0.0
278;Schijf 1: 0 t/m 10 000 kWh;25 Metaalproductenindustrie;2022;6900;69000.0;54100.0;54100.0;0.0
279;Schijf 1: 0 t/m 10 000 kWh;26-28 Elektrotechn. en machine-industrie;2019;4000;40000.0;800.0;800.0;0.0
280;Schijf 1: 0 t/m 10 000 kWh;26-28 Elektrotechn. en machine-industrie;2020;3790;37800.0;1200.0;1200.0;0.0
281;Schijf 1: 0 t/m 10 000 kWh;26-28 Elektrotechn. en machine-industrie;2022;3730;37300.0;9700.0;9700.0;0.0
282;Schijf 1: 0 t/m 10 000 kWh;29 Auto- en aanhangwagenindustrie;2019;490;4900.0;1900.0;1900.0;0.0
283;Schijf 1: 0 t/m 10 000 kWh;29 Auto- en aanhangwagenindustrie;2020;480;4800.0;100.0;100.0;0.0
284;Schijf 1: 0 t/m 10 000 kWh;29 Auto- en aanhangwagenindustrie;2022;505;5100.0;3000.0;3000.0;0.0
285;Schijf 1: 0 t/m 10 000 kWh;29-30 Transportmiddelenindustrie;2019;1110;11100.0;1900.0;1900.0;0.0
286;Schijf 1: 0 t/m 10 000 kWh;29-30 Transportmiddelenindustrie;2020;1080;10800.0;300.0;300.0;0.0
287;Schijf 1: 0 t/m 10 000 kWh;29-30 Transportmiddelenindustrie;2022;1100;11000.0;4500.0;4500.0;0.0
288;Schijf 1: 0 t/m 10 000 kWh;30 Overige transportmiddelenindustrie;2019;620;6200.0;0.0;0.0;0.0
289;Schijf 1: 0 t/m 10 000 kWh;30 Overige transportmiddelenindustrie;2020;600;6000.0;200.0;100.0;0.0
290;Schijf 1: 0 t/m 10 000 kWh;30 Overige transportmiddelenindustrie;2022;595;6000.0;1400.0;1400.0;0.0
291;Schijf 1: 0 t/m 10 000 kWh;31-33 Overige industrie en reparatie;2019;8715;86900.0;200.0;100.0;0.0
292;Schijf 1: 0 t/m 10 000 kWh;31-33 Overige industrie en reparatie;2020;8835;88200.0;1400.0;1300.0;0.0
293;Schijf 1: 0 t/m 10 000 kWh;31-33 Overige industrie en reparatie;2022;9590;95800.0;16100.0;16100.0;0.0
294;Schijf 1: 0 t/m 10 000 kWh;31 Meubelindustrie;2019;3070;30700.0;100.0;100.0;0.0
295;Schijf 1: 0 t/m 10 000 kWh;31 Meubelindustrie;2020;3090;30900.0;1000.0;1000.0;0.0
296;Schijf 1: 0 t/m 10 000 kWh;31 Meubelindustrie;2022;3330;33300.0;9900.0;9900.0;0.0
297;Schijf 1: 0 t/m 10 000 kWh;32 Overige industrie;2019;2040;20400.0;0.0;0.0;0.0
298;Schijf 1: 0 t/m 10 000 kWh;32 Overige industrie;2020;2030;20300.0;0.0;0.0;0.0
299;Schijf 1: 0 t/m 10 000 kWh;32 Overige industrie;2022;2105;21100.0;2400.0;2400.0;0.0
300;Schijf 1: 0 t/m 10 000 kWh;33 Reparatie en installatie van machines;2019;3605;35800.0;100.0;100.0;0.0
301;Schijf 1: 0 t/m 10 000 kWh;33 Reparatie en installatie van machines;2020;3715;37000.0;300.0;300.0;0.0
302;Schijf 1: 0 t/m 10 000 kWh;33 Reparatie en installatie van machines;2022;4155;41500.0;3800.0;3800.0;0.0
303;Schijf 1: 0 t/m 10 000 kWh;D Energievoorziening;2019;20;200.0;;;
304;Schijf 1: 0 t/m 10 000 kWh;D Energievoorziening;2020;15;200.0;;;
305;Schijf 1: 0 t/m 10 000 kWh;D Energievoorziening;2022;15;100.0;;;
306;Schijf 1: 0 t/m 10 000 kWh;E Waterbedrijven en afvalbeheer;2019;1195;11900.0;2300.0;2100.0;100.0
307;Schijf 1: 0 t/m 10 000 kWh;E Waterbedrijven en afvalbeheer;2020;1170;11700.0;3800.0;3600.0;200.0
308;Schijf 1: 0 t/m 10 000 kWh;E Waterbedrijven en afvalbeheer;2022;1180;11800.0;6000.0;5900.0;200.0
309;Schijf 1: 0 t/m 10 000 kWh;F Bouwnijverheid;2019;51610;284600.0;;;
310;Schijf 1: 0 t/m 10 000 kWh;F Bouwnijverheid;2020;58325;320600.0;;;
311;Schijf 1: 0 t/m 10 000 kWh;F Bouwnijverheid;2022;65440;327500.0;;;
312;Schijf 1: 0 t/m 10 000 kWh;G Handel;2019;199960;1428700.0;;;
313;Schijf 1: 0 t/m 10 000 kWh;G Handel;2020;196080;1398000.0;;;
314;Schijf 1: 0 t/m 10 000 kWh;G Handel;2022;185505;1304200.0;;;
315;Schijf 1: 0 t/m 10 000 kWh;H Vervoer en opslag;2019;50850;237000.0;;;
316;Schijf 1: 0 t/m 10 000 kWh;H Vervoer en opslag;2020;56095;276100.0;;;
317;Schijf 1: 0 t/m 10 000 kWh;H Vervoer en opslag;2022;65740;390400.0;;;
318;Schijf 1: 0 t/m 10 000 kWh;I Horeca;2019;97125;559400.0;;;
319;Schijf 1: 0 t/m 10 000 kWh;I Horeca;2020;98630;561200.0;;;
320;Schijf 1: 0 t/m 10 000 kWh;I Horeca;2022;98885;559200.0;;;
321;Schijf 1: 0 t/m 10 000 kWh;J Informatie en communicatie;2019;45155;299500.0;;;
322;Schijf 1: 0 t/m 10 000 kWh;J Informatie en communicatie;2020;46325;315400.0;;;
323;Schijf 1: 0 t/m 10 000 kWh;J Informatie en communicatie;2022;45025;297000.0;;;
324;Schijf 1: 0 t/m 10 000 kWh;K Financiële dienstverlening;2019;36570;229000.0;;;
325;Schijf 1: 0 t/m 10 000 kWh;K Financiële dienstverlening;2020;34955;221900.0;;;
326;Schijf 1: 0 t/m 10 000 kWh;K Financiële dienstverlening;2022;35500;214500.0;;;
327;Schijf 1: 0 t/m 10 000 kWh;L Verhuur en handel van onroerend goed;2019;20585;121700.0;;;
328;Schijf 1: 0 t/m 10 000 kWh;L Verhuur en handel van onroerend goed;2020;20205;119100.0;;;
329;Schijf 1: 0 t/m 10 000 kWh;L Verhuur en handel van onroerend goed;2022;23680;133500.0;;;
330;Schijf 1: 0 t/m 10 000 kWh;M Specialistische zakelijke diensten;2019;46875;272600.0;;;
331;Schijf 1: 0 t/m 10 000 kWh;M Specialistische zakelijke diensten;2020;46785;268800.0;;;
332;Schijf 1: 0 t/m 10 000 kWh;M Specialistische zakelijke diensten;2022;48530;272600.0;;;
333;Schijf 1: 0 t/m 10 000 kWh;N Verhuur en overige zakelijke diensten;2019;17080;107400.0;;;
334;Schijf 1: 0 t/m 10 000 kWh;N Verhuur en overige zakelijke diensten;2020;15925;99600.0;;;
335;Schijf 1: 0 t/m 10 000 kWh;N Verhuur en overige zakelijke diensten;2022;15510;93500.0;;;
336;Schijf 1: 0 t/m 10 000 kWh;O Openbaar bestuur en overheidsdiensten;2019;103980;493700.0;;;
337;Schijf 1: 0 t/m 10 000 kWh;O Openbaar bestuur en overheidsdiensten;2020;103050;485500.0;;;
338;Schijf 1: 0 t/m 10 000 kWh;O Openbaar bestuur en overheidsdiensten;2022;102590;458400.0;;;
339;Schijf 1: 0 t/m 10 000 kWh;P Onderwijs;2019;16830;135600.0;;;
340;Schijf 1: 0 t/m 10 000 kWh;P Onderwijs;2020;16415;133000.0;;;
341;Schijf 1: 0 t/m 10 000 kWh;P Onderwijs;2022;17080;137400.0;;;
342;Schijf 1: 0 t/m 10 000 kWh;Q Gezondheids- en welzijnszorg;2019;82050;422000.0;;;
343;Schijf 1: 0 t/m 10 000 kWh;Q Gezondheids- en welzijnszorg;2020;80260;407400.0;;;
344;Schijf 1: 0 t/m 10 000 kWh;Q Gezondheids- en welzijnszorg;2022;70955;372500.0;;;
345;Schijf 1: 0 t/m 10 000 kWh;R Cultuur, sport en recreatie;2019;28355;191800.0;;;
346;Schijf 1: 0 t/m 10 000 kWh;R Cultuur, sport en recreatie;2020;27125;183100.0;;;
347;Schijf 1: 0 t/m 10 000 kWh;R Cultuur, sport en recreatie;2022;27975;183700.0;;;
348;Schijf 1: 0 t/m 10 000 kWh;S Overige dienstverlening;2019;35785;209300.0;;;
349;Schijf 1: 0 t/m 10 000 kWh;S Overige dienstverlening;2020;33750;191400.0;;;
350;Schijf 1: 0 t/m 10 000 kWh;S Overige dienstverlening;2022;33180;183000.0;;;
351;Schijf 1: 0 t/m 10 000 kWh;U Extraterritoriale organisaties;2019;560;3600.0;;;
352;Schijf 1: 0 t/m 10 000 kWh;U Extraterritoriale organisaties;2020;570;3600.0;;;
353;Schijf 1: 0 t/m 10 000 kWh;U Extraterritoriale organisaties;2022;560;3500.0;;;
354;Schijf 2: 10 001 t/m 50 000 kWh;A-U Alle economische activiteiten;2019;405460;8374500.0;;;
355;Schijf 2: 10 001 t/m 50 000 kWh;A-U Alle economische activiteiten;2020;398435;8177700.0;;;
356;Schijf 2: 10 001 t/m 50 000 kWh;A-U Alle economische activiteiten;2022;388925;7901600.0;;;
357;Schijf 2: 10 001 t/m 50 000 kWh;A Landbouw, bosbouw en visserij;2019;46970;1129800.0;;;
358;Schijf 2: 10 001 t/m 50 000 kWh;A Landbouw, bosbouw en visserij;2020;45995;1098700.0;;;
359;Schijf 2: 10 001 t/m 50 000 kWh;A Landbouw, bosbouw en visserij;2022;41715;1000700.0;;;
360;Schijf 2: 10 001 t/m 50 000 kWh;B Delfstoffenwinning;2019;540;13400.0;;;
361;Schijf 2: 10 001 t/m 50 000 kWh;B Delfstoffenwinning;2020;515;13200.0;;;
362;Schijf 2: 10 001 t/m 50 000 kWh;B Delfstoffenwinning;2022;505;12500.0;;;
363;Schijf 2: 10 001 t/m 50 000 kWh;C Industrie;2019;32880;1028300.0;14100.0;8100.0;6000.0
364;Schijf 2: 10 001 t/m 50 000 kWh;C Industrie;2020;32610;1007900.0;21200.0;11100.0;10100.0
365;Schijf 2: 10 001 t/m 50 000 kWh;C Industrie;2022;33410;1020900.0;50500.0;30500.0;20000.0
366;Schijf 2: 10 001 t/m 50 000 kWh;10-12 Voedings-, genotmiddelenindustrie;2019;4505;179900.0;1300.0;1200.0;100.0
367;Schijf 2: 10 001 t/m 50 000 kWh;10-12 Voedings-, genotmiddelenindustrie;2020;4395;175800.0;1900.0;1800.0;100.0
368;Schijf 2: 10 001 t/m 50 000 kWh;10-12 Voedings-, genotmiddelenindustrie;2022;4625;180600.0;4100.0;3400.0;600.0
369;Schijf 2: 10 001 t/m 50 000 kWh;101 Slachterijen en vleeswarenindustrie;2019;330;13200.0;0.0;0.0;0.0
370;Schijf 2: 10 001 t/m 50 000 kWh;101 Slachterijen en vleeswarenindustrie;2020;330;13200.0;100.0;100.0;0.0
371;Schijf 2: 10 001 t/m 50 000 kWh;101 Slachterijen en vleeswarenindustrie;2022;330;13200.0;200.0;200.0;0.0
372;Schijf 2: 10 001 t/m 50 000 kWh;103 Groente-, fruitverwerkende industrie;2019;140;5600.0;200.0;200.0;0.0
373;Schijf 2: 10 001 t/m 50 000 kWh;103 Groente-, fruitverwerkende industrie;2020;135;5400.0;200.0;200.0;0.0
374;Schijf 2: 10 001 t/m 50 000 kWh;103 Groente-, fruitverwerkende industrie;2022;150;6100.0;400.0;400.0;0.0
375;Schijf 2: 10 001 t/m 50 000 kWh;104 Spijsoliën- en -vettenindustrie e.d.;2019;30;1200.0;200.0;200.0;0.0
376;Schijf 2: 10 001 t/m 50 000 kWh;104 Spijsoliën- en -vettenindustrie e.d.;2020;30;1100.0;200.0;200.0;0.0
377;Schijf 2: 10 001 t/m 50 000 kWh;104 Spijsoliën- en -vettenindustrie e.d.;2022;25;1100.0;200.0;200.0;0.0
378;Schijf 2: 10 001 t/m 50 000 kWh;105 Zuivelindustrie;2019;175;7000.0;100.0;100.0;0.0
379;Schijf 2: 10 001 t/m 50 000 kWh;105 Zuivelindustrie;2020;180;7100.0;200.0;200.0;0.0
380;Schijf 2: 10 001 t/m 50 000 kWh;105 Zuivelindustrie;2022;190;7600.0;400.0;400.0;0.0
381;Schijf 2: 10 001 t/m 50 000 kWh;106 Meelindustrie;2019;65;2700.0;200.0;200.0;0.0
382;Schijf 2: 10 001 t/m 50 000 kWh;106 Meelindustrie;2020;70;2800.0;200.0;200.0;0.0
383;Schijf 2: 10 001 t/m 50 000 kWh;106 Meelindustrie;2022;70;2700.0;200.0;200.0;0.0
384;Schijf 2: 10 001 t/m 50 000 kWh;108 Overige voedingsmiddelenindustrie;2019;3295;131700.0;300.0;200.0;0.0
385;Schijf 2: 10 001 t/m 50 000 kWh;108 Overige voedingsmiddelenindustrie;2020;3160;126500.0;400.0;400.0;0.0
386;Schijf 2: 10 001 t/m 50 000 kWh;108 Overige voedingsmiddelenindustrie;2022;3275;131000.0;1200.0;1200.0;0.0
387;Schijf 2: 10 001 t/m 50 000 kWh;109 Diervoederindustrie;2019;165;6600.0;200.0;200.0;0.0
388;Schijf 2: 10 001 t/m 50 000 kWh;109 Diervoederindustrie;2020;165;6600.0;300.0;300.0;0.0
389;Schijf 2: 10 001 t/m 50 000 kWh;109 Diervoederindustrie;2022;160;6500.0;600.0;600.0;0.0
390;Schijf 2: 10 001 t/m 50 000 kWh;11-12 Dranken- en tabaksindustrie;2019;300;12000.0;200.0;200.0;0.0
391;Schijf 2: 10 001 t/m 50 000 kWh;11-12 Dranken- en tabaksindustrie;2020;330;13200.0;300.0;200.0;0.0
392;Schijf 2: 10 001 t/m 50 000 kWh;11-12 Dranken- en tabaksindustrie;2022;420;12400.0;900.0;300.0;600.0
393;Schijf 2: 10 001 t/m 50 000 kWh;13 Textielindustrie;2019;860;34200.0;;;0.0
394;Schijf 2: 10 001 t/m 50 000 kWh;13 Textielindustrie;2020;870;34800.0;;;0.0
395;Schijf 2: 10 001 t/m 50 000 kWh;13 Textielindustrie;2022;930;37100.0;800.0;600.0;200.0
396;Schijf 2: 10 001 t/m 50 000 kWh;13-15 Textiel-, kleding-, lederindustrie;2019;1655;43600.0;;;0.0
397;Schijf 2: 10 001 t/m 50 000 kWh;13-15 Textiel-, kleding-, lederindustrie;2020;1630;43200.0;;;0.0
398;Schijf 2: 10 001 t/m 50 000 kWh;13-15 Textiel-, kleding-, lederindustrie;2022;1145;45700.0;1900.0;1700.0;200.0
399;Schijf 2: 10 001 t/m 50 000 kWh;14 Kledingindustrie;2019;595;1500.0;0.0;0.0;0.0
400;Schijf 2: 10 001 t/m 50 000 kWh;14 Kledingindustrie;2020;570;700.0;0.0;0.0;0.0
401;Schijf 2: 10 001 t/m 50 000 kWh;14 Kledingindustrie;2022;10;300.0;100.0;100.0;0.0
402;Schijf 2: 10 001 t/m 50 000 kWh;15 Leer- en schoenenindustrie;2019;200;7900.0;700.0;700.0;0.0
403;Schijf 2: 10 001 t/m 50 000 kWh;15 Leer- en schoenenindustrie;2020;195;7700.0;0.0;0.0;0.0
404;Schijf 2: 10 001 t/m 50 000 kWh;15 Leer- en schoenenindustrie;2022;210;8300.0;1000.0;1000.0;0.0
405;Schijf 2: 10 001 t/m 50 000 kWh;16 Houtindustrie;2019;1340;28400.0;700.0;400.0;200.0
406;Schijf 2: 10 001 t/m 50 000 kWh;16 Houtindustrie;2020;1385;55500.0;700.0;400.0;200.0
407;Schijf 2: 10 001 t/m 50 000 kWh;16 Houtindustrie;2022;1500;60000.0;1000.0;800.0;200.0
408;Schijf 2: 10 001 t/m 50 000 kWh;17-18 Papier- en grafische industrie;2019;1890;75700.0;500.0;500.0;0.0
409;Schijf 2: 10 001 t/m 50 000 kWh;17-18 Papier- en grafische industrie;2020;1835;71500.0;1100.0;800.0;300.0
410;Schijf 2: 10 001 t/m 50 000 kWh;17-18 Papier- en grafische industrie;2022;1705;68100.0;1800.0;1700.0;100.0
411;Schijf 2: 10 001 t/m 50 000 kWh;17 Papierindustrie;2019;305;12200.0;400.0;400.0;0.0
412;Schijf 2: 10 001 t/m 50 000 kWh;17 Papierindustrie;2020;310;11000.0;1000.0;700.0;300.0
413;Schijf 2: 10 001 t/m 50 000 kWh;17 Papierindustrie;2022;285;11500.0;900.0;800.0;100.0
414;Schijf 2: 10 001 t/m 50 000 kWh;18 Grafische industrie;2019;1585;63400.0;100.0;100.0;0.0
415;Schijf 2: 10 001 t/m 50 000 kWh;18 Grafische industrie;2020;1520;60600.0;100.0;100.0;0.0
416;Schijf 2: 10 001 t/m 50 000 kWh;18 Grafische industrie;2022;1420;56700.0;900.0;900.0;0.0
417;Schijf 2: 10 001 t/m 50 000 kWh;19 Aardolie-industrie;2019;10;400.0;100.0;100.0;0.0
418;Schijf 2: 10 001 t/m 50 000 kWh;19 Aardolie-industrie;2020;10;400.0;100.0;100.0;0.0
419;Schijf 2: 10 001 t/m 50 000 kWh;19 Aardolie-industrie;2022;10;400.0;100.0;100.0;0.0
420;Schijf 2: 10 001 t/m 50 000 kWh;20-21 Chemie en farmaceutische industrie;2019;790;31600.0;900.0;900.0;0.0
421;Schijf 2: 10 001 t/m 50 000 kWh;20-21 Chemie en farmaceutische industrie;2020;810;32300.0;1000.0;900.0;200.0
422;Schijf 2: 10 001 t/m 50 000 kWh;20-21 Chemie en farmaceutische industrie;2022;815;32500.0;1600.0;1600.0;100.0
423;Schijf 2: 10 001 t/m 50 000 kWh;Basischemie, excl. ov. anorg basischemie;2019;250;10000.0;300.0;;
424;Schijf 2: 10 001 t/m 50 000 kWh;Basischemie, excl. ov. anorg basischemie;2020;240;9600.0;400.0;;
425;Schijf 2: 10 001 t/m 50 000 kWh;Basischemie, excl. ov. anorg basischemie;2022;245;9700.0;600.0;500.0;100.0
426;Schijf 2: 10 001 t/m 50 000 kWh;2013 Overige anorganische basischemie;2019;20;900.0;200.0;200.0;0.0
427;Schijf 2: 10 001 t/m 50 000 kWh;2013 Overige anorganische basischemie;2020;15;700.0;200.0;200.0;0.0
428;Schijf 2: 10 001 t/m 50 000 kWh;2013 Overige anorganische basischemie;2022;20;800.0;200.0;200.0;0.0
429;Schijf 2: 10 001 t/m 50 000 kWh;Overige chemie, farmaceutische industrie;2019;520;20700.0;400.0;;
430;Schijf 2: 10 001 t/m 50 000 kWh;Overige chemie, farmaceutische industrie;2020;550;22000.0;500.0;;
431;Schijf 2: 10 001 t/m 50 000 kWh;Overige chemie, farmaceutische industrie;2022;550;22000.0;900.0;900.0;0.0
432;Schijf 2: 10 001 t/m 50 000 kWh;22 Rubber- en kunststofproductindustrie;2019;1050;41900.0;200.0;200.0;0.0
433;Schijf 2: 10 001 t/m 50 000 kWh;22 Rubber- en kunststofproductindustrie;2020;1040;41700.0;600.0;600.0;0.0
434;Schijf 2: 10 001 t/m 50 000 kWh;22 Rubber- en kunststofproductindustrie;2022;1075;42800.0;1600.0;1600.0;0.0
435;Schijf 2: 10 001 t/m 50 000 kWh;23 Bouwmaterialenindustrie;2019;990;39500.0;300.0;300.0;0.0
436;Schijf 2: 10 001 t/m 50 000 kWh;23 Bouwmaterialenindustrie;2020;960;37200.0;600.0;500.0;100.0
437;Schijf 2: 10 001 t/m 50 000 kWh;23 Bouwmaterialenindustrie;2022;1000;39700.0;1300.0;1300.0;0.0
438;Schijf 2: 10 001 t/m 50 000 kWh;231-234 Glas- en glaswerkindustrie, voor;2019;340;13400.0;100.0;100.0;0.0
439;Schijf 2: 10 001 t/m 50 000 kWh;231-234 Glas- en glaswerkindustrie, voor;2020;330;11900.0;200.0;100.0;100.0
440;Schijf 2: 10 001 t/m 50 000 kWh;231-234 Glas- en glaswerkindustrie, voor;2022;350;13900.0;400.0;400.0;0.0
441;Schijf 2: 10 001 t/m 50 000 kWh;235-239 Overige bouwmaterialenindustrie;2019;650;26000.0;200.0;200.0;0.0
442;Schijf 2: 10 001 t/m 50 000 kWh;235-239 Overige bouwmaterialenindustrie;2020;630;25300.0;400.0;400.0;0.0
443;Schijf 2: 10 001 t/m 50 000 kWh;235-239 Overige bouwmaterialenindustrie;2022;645;25900.0;900.0;900.0;0.0
444;Schijf 2: 10 001 t/m 50 000 kWh;24 Basismetaalindustrie;2019;265;10500.0;100.0;100.0;0.0
445;Schijf 2: 10 001 t/m 50 000 kWh;24 Basismetaalindustrie;2020;185;7400.0;200.0;100.0;0.0
446;Schijf 2: 10 001 t/m 50 000 kWh;24 Basismetaalindustrie;2022;230;9100.0;300.0;300.0;0.0
447;Schijf 2: 10 001 t/m 50 000 kWh;IJzer- en staalindustrie;2019;155;6200.0;100.0;100.0;0.0
448;Schijf 2: 10 001 t/m 50 000 kWh;IJzer- en staalindustrie;2020;150;6000.0;;100.0;
449;Schijf 2: 10 001 t/m 50 000 kWh;IJzer- en staalindustrie;2022;135;5400.0;300.0;300.0;0.0
450;Schijf 2: 10 001 t/m 50 000 kWh;Non-ferrometaalindustrie;2019;110;4300.0;100.0;0.0;0.0
451;Schijf 2: 10 001 t/m 50 000 kWh;Non-ferrometaalindustrie;2020;35;1400.0;;0.0;
452;Schijf 2: 10 001 t/m 50 000 kWh;Non-ferrometaalindustrie;2022;95;3700.0;0.0;0.0;0.0
453;Schijf 2: 10 001 t/m 50 000 kWh;25 Metaalproductenindustrie;2019;6605;264100.0;1100.0;1100.0;0.0
454;Schijf 2: 10 001 t/m 50 000 kWh;25 Metaalproductenindustrie;2020;6700;267500.0;3900.0;3600.0;300.0
455;Schijf 2: 10 001 t/m 50 000 kWh;25 Metaalproductenindustrie;2022;6900;275600.0;7600.0;7400.0;100.0
456;Schijf 2: 10 001 t/m 50 000 kWh;26-28 Elektrotechn. en machine-industrie;2019;4000;92600.0;3700.0;1100.0;2600.0
457;Schijf 2: 10 001 t/m 50 000 kWh;26-28 Elektrotechn. en machine-industrie;2020;3775;85000.0;3300.0;800.0;2500.0
458;Schijf 2: 10 001 t/m 50 000 kWh;26-28 Elektrotechn. en machine-industrie;2022;3730;89500.0;8100.0;5600.0;2500.0
459;Schijf 2: 10 001 t/m 50 000 kWh;29 Auto- en aanhangwagenindustrie;2019;490;19600.0;1000.0;1000.0;0.0
460;Schijf 2: 10 001 t/m 50 000 kWh;29 Auto- en aanhangwagenindustrie;2020;480;14900.0;1800.0;500.0;1300.0
461;Schijf 2: 10 001 t/m 50 000 kWh;29 Auto- en aanhangwagenindustrie;2022;505;10100.0;4400.0;1600.0;2800.0
462;Schijf 2: 10 001 t/m 50 000 kWh;29-30 Transportmiddelenindustrie;2019;1110;44200.0;1100.0;1000.0;100.0
463;Schijf 2: 10 001 t/m 50 000 kWh;29-30 Transportmiddelenindustrie;2020;1080;38700.0;2000.0;600.0;1400.0
464;Schijf 2: 10 001 t/m 50 000 kWh;29-30 Transportmiddelenindustrie;2022;1100;33800.0;5200.0;2400.0;2800.0
465;Schijf 2: 10 001 t/m 50 000 kWh;30 Overige transportmiddelenindustrie;2019;620;24600.0;100.0;0.0;100.0
466;Schijf 2: 10 001 t/m 50 000 kWh;30 Overige transportmiddelenindustrie;2020;595;23700.0;200.0;200.0;0.0
467;Schijf 2: 10 001 t/m 50 000 kWh;30 Overige transportmiddelenindustrie;2022;595;23700.0;800.0;800.0;0.0
468;Schijf 2: 10 001 t/m 50 000 kWh;31-33 Overige industrie en reparatie;2019;8675;176000.0;3300.0;500.0;2900.0
469;Schijf 2: 10 001 t/m 50 000 kWh;31-33 Overige industrie en reparatie;2020;8795;151800.0;5800.0;700.0;5100.0
470;Schijf 2: 10 001 t/m 50 000 kWh;31-33 Overige industrie en reparatie;2022;9575;142800.0;15900.0;2500.0;13400.0
471;Schijf 2: 10 001 t/m 50 000 kWh;31 Meubelindustrie;2019;3070;88400.0;300.0;300.0;0.0
472;Schijf 2: 10 001 t/m 50 000 kWh;31 Meubelindustrie;2020;3085;70400.0;2000.0;300.0;1700.0
473;Schijf 2: 10 001 t/m 50 000 kWh;31 Meubelindustrie;2022;3330;81700.0;11500.0;1200.0;10300.0
474;Schijf 2: 10 001 t/m 50 000 kWh;32 Overige industrie;2019;2040;34000.0;1500.0;0.0;1500.0
475;Schijf 2: 10 001 t/m 50 000 kWh;32 Overige industrie;2020;2020;33000.0;2200.0;100.0;2100.0
476;Schijf 2: 10 001 t/m 50 000 kWh;32 Overige industrie;2022;2105;21400.0;3400.0;300.0;3100.0
477;Schijf 2: 10 001 t/m 50 000 kWh;33 Reparatie en installatie van machines;2019;3565;53600.0;1500.0;200.0;1300.0
478;Schijf 2: 10 001 t/m 50 000 kWh;33 Reparatie en installatie van machines;2020;3685;48400.0;1600.0;300.0;1300.0
