ID;Gezichtspunten;Fase;Perioden;TotaleKostenVoorGebouwen_1;KostenNietNieuwbouw_2;TotaalKostenNieuwbouw_3;WoningenWaarde_4;WoningenAantal_5;AgrarischeGebouwen_6;IndustrieEnBouwnijverheid_7;HandelEnHoreca_8;VervoerEnCommunicatie_9;ZakelijkeDienstverlening_10;OpenbaarBestuur_11;Onderwijs_12;GezondheidsEnWelzijnszorg_13;OverigeDienstverlening_14
23;0;Netto ontvangen opdrachten;1999 4e kwartaal;5521.0;893.0;4629.0;2500.0;23922.0;134.0;237.0;349.0;53.0;934.0;47.0;140.0;167.0;68.0
24;0;Netto ontvangen opdrachten;1999;19442.0;3228.0;16214.0;8459.0;86849.0;579.0;957.0;1128.0;900.0;2753.0;290.0;360.0;471.0;317.0
25;0;Netto ontvangen opdrachten;2000 1e kwartaal;5405.0;873.0;4532.0;2505.0;23957.0;120.0;213.0;260.0;79.0;806.0;78.0;159.0;96.0;216.0
26;0;Netto ontvangen opdrachten;2000 2e kwartaal;4787.0;781.0;4006.0;1925.0;19779.0;131.0;324.0;184.0;148.0;804.0;79.0;75.0;191.0;145.0
27;0;Netto ontvangen opdrachten;2000 3e kwartaal;4220.0;849.0;3372.0;2021.0;20126.0;128.0;125.0;426.0;76.0;264.0;50.0;167.0;76.0;39.0
28;0;Netto ontvangen opdrachten;2000 4e kwartaal;7024.0;1538.0;5486.0;2737.0;28613.0;139.0;324.0;571.0;73.0;1012.0;73.0;163.0;163.0;231.0
29;0;Netto ontvangen opdrachten;2000;21437.0;4041.0;17397.0;9189.0;92475.0;517.0;986.0;1441.0;376.0;2887.0;280.0;564.0;526.0;631.0
30;0;Netto ontvangen opdrachten;2001 1e kwartaal;4783.0;1145.0;3639.0;1655.0;12280.0;120.0;276.0;224.0;121.0;643.0;111.0;61.0;218.0;210.0
31;0;Netto ontvangen opdrachten;2001 2e kwartaal;4518.0;557.0;3961.0;1519.0;11148.0;122.0;166.0;340.0;300.0;560.0;719.0;94.0;56.0;85.0
32;0;Netto ontvangen opdrachten;2001 3e kwartaal;3255.0;864.0;2390.0;1591.0;10273.0;115.0;217.0;180.0;130.0;432.0;-624.0;143.0;130.0;76.0
33;0;Netto ontvangen opdrachten;2001 4e kwartaal;5989.0;1278.0;4712.0;2975.0;22620.0;154.0;212.0;202.0;99.0;455.0;159.0;77.0;257.0;122.0
34;0;Netto ontvangen opdrachten;2001;18544.0;3844.0;14701.0;7740.0;56321.0;511.0;871.0;945.0;649.0;2090.0;366.0;375.0;661.0;493.0
35;0;Netto ontvangen opdrachten;2002 1e kwartaal;4604.0;1050.0;3554.0;1698.0;10013.0;112.0;60.0;1005.0;76.0;187.0;69.0;102.0;172.0;73.0
36;0;Netto ontvangen opdrachten;2002 2e kwartaal;4313.0;661.0;3652.0;2599.0;19021.0;138.0;357.0;-655.0;74.0;349.0;200.0;59.0;81.0;450.0
37;0;Netto ontvangen opdrachten;2002 3e kwartaal;6925.0;1651.0;5272.0;3759.0;20701.0;160.0;79.0;42.0;97.0;436.0;148.0;194.0;139.0;218.0
38;0;Netto ontvangen opdrachten;2002 4e kwartaal;6740.0;1401.0;5339.0;3623.0;29312.0;153.0;92.0;273.0;160.0;530.0;58.0;110.0;260.0;80.0
39;0;Netto ontvangen opdrachten;2002;22581.0;4763.0;17818.0;11679.0;79047.0;564.0;587.0;665.0;407.0;1502.0;475.0;466.0;652.0;821.0
40;0;Netto ontvangen opdrachten;2003 1e kwartaal;2778.0;600.0;2177.0;1146.0;15216.0;95.0;202.0;82.0;64.0;-1.0;196.0;58.0;186.0;149.0
41;0;Netto ontvangen opdrachten;2003 2e kwartaal;4907.0;1253.0;3654.0;2451.0;17715.0;107.0;128.0;270.0;98.0;160.0;17.0;177.0;210.0;36.0
42;0;Netto ontvangen opdrachten;2003 3e kwartaal;4496.0;1153.0;3344.0;2605.0;21817.0;65.0;136.0;166.0;41.0;41.0;-132.0;142.0;220.0;60.0
43;0;Netto ontvangen opdrachten;2003 4e kwartaal;5440.0;1037.0;4401.0;2870.0;23510.0;127.0;116.0;557.0;87.0;240.0;34.0;147.0;186.0;37.0
44;0;Netto ontvangen opdrachten;2003;17621.0;4044.0;13576.0;9073.0;78258.0;394.0;581.0;1076.0;290.0;439.0;115.0;524.0;802.0;282.0
45;0;Netto ontvangen opdrachten;2004 1e kwartaal;4518.0;898.0;3619.0;1940.0;14699.0;101.0;81.0;317.0;55.0;72.0;97.0;186.0;322.0;448.0
46;0;Netto ontvangen opdrachten;2004 2e kwartaal;3792.0;350.0;3442.0;2268.0;21025.0;119.0;137.0;-156.0;19.0;34.0;191.0;258.0;436.0;136.0
47;0;Netto ontvangen opdrachten;2004 3e kwartaal;4229.0;1164.0;3065.0;1744.0;14401.0;134.0;100.0;147.0;44.0;279.0;30.0;59.0;166.0;362.0
48;0;Netto ontvangen opdrachten;2004 4e kwartaal;6300.0;1433.0;4868.0;3592.0;40489.0;135.0;207.0;189.0;-3.0;198.0;51.0;168.0;268.0;63.0
49;0;Netto ontvangen opdrachten;2004;18839.0;3845.0;14995.0;9544.0;90614.0;489.0;525.0;497.0;114.0;584.0;370.0;671.0;1191.0;1010.0
50;0;Netto ontvangen opdrachten;2005 1e kwartaal;4155.0;939.0;3214.0;2056.0;16742.0;95.0;139.0;176.0;203.0;94.0;-13.0;75.0;149.0;240.0
51;0;Onderhanden ontwerpen;1995 1e kwartaal;14931.0;3107.0;11825.0;6107.0;115081.0;17.0;480.0;1184.0;393.0;1335.0;436.0;429.0;967.0;477.0
52;0;Onderhanden ontwerpen;1995 2e kwartaal;14699.0;3044.0;11656.0;6157.0;114884.0;25.0;477.0;1210.0;393.0;1167.0;381.0;398.0;915.0;533.0
53;0;Onderhanden ontwerpen;1995 3e kwartaal;14717.0;2996.0;11721.0;6341.0;117188.0;21.0;477.0;1207.0;389.0;1082.0;338.0;355.0;949.0;562.0
54;0;Onderhanden ontwerpen;1995 4e kwartaal;15090.0;3057.0;12033.0;6552.0;118198.0;19.0;486.0;1254.0;505.0;951.0;383.0;335.0;944.0;604.0
55;0;Onderhanden ontwerpen;1995;15090.0;3057.0;12033.0;6552.0;118198.0;19.0;486.0;1254.0;505.0;951.0;383.0;335.0;944.0;604.0
56;0;Onderhanden ontwerpen;1996 1e kwartaal;15403.0;3029.0;12375.0;6868.0;121177.0;19.0;549.0;1227.0;507.0;927.0;396.0;302.0;952.0;628.0
57;0;Onderhanden ontwerpen;1996 2e kwartaal;15172.0;2970.0;12201.0;7007.0;122240.0;16.0;537.0;1054.0;473.0;949.0;352.0;308.0;911.0;594.0
58;0;Onderhanden ontwerpen;1996 3e kwartaal;15157.0;3024.0;12134.0;7220.0;124934.0;21.0;497.0;1051.0;452.0;853.0;355.0;276.0;867.0;542.0
59;0;Onderhanden ontwerpen;1996 4e kwartaal;15710.0;3125.0;12586.0;7350.0;125442.0;20.0;535.0;1113.0;455.0;905.0;381.0;297.0;928.0;602.0
60;0;Onderhanden ontwerpen;1996;15710.0;3125.0;12586.0;7350.0;125442.0;20.0;535.0;1113.0;455.0;905.0;381.0;297.0;928.0;602.0
61;0;Onderhanden ontwerpen;1997 1e kwartaal;16183.0;3410.0;12774.0;7335.0;124236.0;23.0;511.0;1098.0;422.0;1022.0;434.0;340.0;985.0;604.0
62;0;Onderhanden ontwerpen;1997 2e kwartaal;16933.0;3596.0;13338.0;7486.0;124312.0;21.0;496.0;1141.0;536.0;1224.0;469.0;354.0;1013.0;598.0
63;0;Onderhanden ontwerpen;1997 3e kwartaal;17260.0;3725.0;13533.0;7403.0;121955.0;21.0;510.0;1188.0;552.0;1407.0;460.0;401.0;1016.0;575.0
64;0;Onderhanden ontwerpen;1997 4e kwartaal;17421.0;3829.0;13590.0;7466.0;120572.0;26.0;525.0;1263.0;340.0;1491.0;458.0;415.0;1022.0;584.0
65;0;Onderhanden ontwerpen;1997;17421.0;3829.0;13590.0;7466.0;120572.0;26.0;525.0;1263.0;340.0;1491.0;458.0;415.0;1022.0;584.0
66;0;Onderhanden ontwerpen;1998 1e kwartaal;17974.0;3947.0;14027.0;7573.0;121339.0;32.0;527.0;1303.0;475.0;1566.0;493.0;404.0;1078.0;576.0
67;0;Onderhanden ontwerpen;1998 2e kwartaal;18671.0;4014.0;14657.0;8020.0;126991.0;36.0;560.0;1300.0;431.0;1780.0;479.0;419.0;1130.0;502.0
68;0;Onderhanden ontwerpen;1998 3e kwartaal;19596.0;4114.0;15484.0;8404.0;130696.0;46.0;608.0;1304.0;449.0;2040.0;519.0;403.0;1142.0;569.0
69;0;Onderhanden ontwerpen;1998 4e kwartaal;20431.0;4244.0;16187.0;8617.0;132552.0;44.0;628.0;1473.0;472.0;2275.0;465.0;419.0;1211.0;583.0
70;0;Onderhanden ontwerpen;1998;20431.0;4244.0;16187.0;8617.0;132552.0;44.0;628.0;1473.0;472.0;2275.0;465.0;419.0;1211.0;583.0
71;0;Onderhanden ontwerpen;1999 1e kwartaal;21661.0;4432.0;17229.0;9106.0;136676.0;46.0;680.0;1558.0;554.0;2458.0;478.0;497.0;1225.0;627.0
72;0;Onderhanden ontwerpen;1999 2e kwartaal;22509.0;4510.0;18001.0;9230.0;135879.0;62.0;751.0;1630.0;804.0;2642.0;461.0;439.0;1334.0;648.0
73;0;Onderhanden ontwerpen;1999 3e kwartaal;22724.0;4411.0;18315.0;9327.0;134369.0;74.0;811.0;1638.0;903.0;2715.0;485.0;521.0;1250.0;591.0
74;0;Onderhanden ontwerpen;1999 4e kwartaal;23836.0;4501.0;19336.0;9725.0;135200.0;76.0;879.0;1726.0;806.0;3139.0;493.0;601.0;1316.0;575.0
75;0;Onderhanden ontwerpen;1999;23836.0;4501.0;19336.0;9725.0;135200.0;76.0;879.0;1726.0;806.0;3139.0;493.0;601.0;1316.0;575.0
76;0;Onderhanden ontwerpen;2000 1e kwartaal;25294.0;4649.0;20645.0;10453.0;139467.0;80.0;899.0;1781.0;806.0;3366.0;532.0;717.0;1285.0;726.0
77;0;Onderhanden ontwerpen;2000 2e kwartaal;25952.0;4651.0;21300.0;10528.0;138928.0;86.0;987.0;1718.0;836.0;3610.0;598.0;752.0;1387.0;798.0
78;0;Onderhanden ontwerpen;2000 3e kwartaal;26038.0;4556.0;21483.0;10826.0;139652.0;88.0;944.0;1867.0;803.0;3425.0;565.0;821.0;1359.0;785.0
79;0;Onderhanden ontwerpen;2000 4e kwartaal;28516.0;5252.0;23263.0;11577.0;147329.0;98.0;1027.0;2191.0;744.0;3828.0;595.0;865.0;1443.0;895.0
80;0;Onderhanden ontwerpen;2000;28516.0;5252.0;23263.0;11577.0;147329.0;98.0;1027.0;2191.0;744.0;3828.0;595.0;865.0;1443.0;895.0
81;0;Onderhanden ontwerpen;2001 1e kwartaal;29451.0;5527.0;23923.0;11753.0;145871.0;99.0;1073.0;2222.0;721.0;4023.0;658.0;860.0;1540.0;974.0
82;0;Onderhanden ontwerpen;2001 2e kwartaal;29765.0;5130.0;24634.0;11781.0;143061.0;88.0;1017.0;2305.0;730.0;4081.0;1322.0;902.0;1435.0;973.0
83;0;Onderhanden ontwerpen;2001 3e kwartaal;28196.0;4981.0;23215.0;11363.0;133398.0;69.0;999.0;2218.0;704.0;3781.0;642.0;983.0;1480.0;976.0
84;0;Onderhanden ontwerpen;2001 4e kwartaal;28604.0;5106.0;23496.0;11880.0;133884.0;66.0;931.0;2078.0;684.0;3659.0;696.0;963.0;1549.0;990.0
85;0;Onderhanden ontwerpen;2001;28604.0;5106.0;23496.0;11880.0;133884.0;66.0;931.0;2078.0;684.0;3659.0;696.0;963.0;1549.0;990.0
86;0;Onderhanden ontwerpen;2002 1e kwartaal;29388.0;5338.0;24050.0;11933.0;129671.0;65.0;815.0;2862.0;638.0;3475.0;660.0;992.0;1611.0;999.0
87;0;Onderhanden ontwerpen;2002 2e kwartaal;29098.0;4949.0;24151.0;12434.0;130498.0;63.0;909.0;1992.0;610.0;3464.0;775.0;970.0;1564.0;1370.0
88;0;Onderhanden ontwerpen;2002 3e kwartaal;31270.0;5497.0;25774.0;14084.0;132593.0;93.0;814.0;1809.0;572.0;3437.0;843.0;1025.0;1603.0;1494.0
89;0;Onderhanden ontwerpen;2002 4e kwartaal;31603.0;5559.0;26044.0;14378.0;132813.0;104.0;675.0;1769.0;588.0;3519.0;825.0;1026.0;1713.0;1447.0
90;0;Onderhanden ontwerpen;2002;31603.0;5559.0;26044.0;14378.0;132813.0;104.0;675.0;1769.0;588.0;3519.0;825.0;1026.0;1713.0;1447.0
91;0;Onderhanden ontwerpen;2003 1e kwartaal;30564.0;5451.0;25112.0;13492.0;131523.0;103.0;720.0;1629.0;567.0;3359.0;986.0;982.0;1766.0;1508.0
92;0;Onderhanden ontwerpen;2003 2e kwartaal;31721.0;6009.0;25713.0;13874.0;132775.0;110.0;696.0;1735.0;585.0;3320.0;981.0;1093.0;1841.0;1478.0
93;0;Onderhanden ontwerpen;2003 3e kwartaal;32627.0;6261.0;26366.0;14672.0;139006.0;51.0;718.0;1763.0;550.0;3189.0;813.0;1173.0;1952.0;1485.0
94;0;Onderhanden ontwerpen;2003 4e kwartaal;32702.0;6307.0;26395.0;14652.0;139217.0;50.0;644.0;2084.0;546.0;3153.0;796.0;1160.0;1890.0;1420.0
95;0;Onderhanden ontwerpen;2003;32702.0;6307.0;26395.0;14652.0;139217.0;50.0;644.0;2084.0;546.0;3153.0;796.0;1160.0;1890.0;1420.0
96;0;Onderhanden ontwerpen;2004 1e kwartaal;33520.0;6361.0;27161.0;14912.0;139831.0;47.0;625.0;2164.0;528.0;3045.0;837.0;1254.0;2006.0;1743.0
97;0;Onderhanden ontwerpen;2004 2e kwartaal;33085.0;5836.0;27250.0;15097.0;144277.0;48.0;623.0;1827.0;495.0;2921.0;829.0;1383.0;2231.0;1796.0
98;0;Onderhanden ontwerpen;2004 3e kwartaal;33198.0;5952.0;27246.0;15010.0;144088.0;52.0;621.0;1790.0;494.0;2960.0;806.0;1353.0;2178.0;1982.0
99;0;Onderhanden ontwerpen;2004 4e kwartaal;33041.0;6195.0;26847.0;14903.0;153651.0;52.0;629.0;1745.0;434.0;2940.0;743.0;1338.0;2181.0;1882.0
100;0;Onderhanden ontwerpen;2004;33041.0;6195.0;26847.0;14903.0;153651.0;52.0;629.0;1745.0;434.0;2940.0;743.0;1338.0;2181.0;1882.0
101;0;Onderhanden ontwerpen;2005 1e kwartaal;33435.0;6351.0;27084.0;14985.0;153254.0;48.0;623.0;1708.0;571.0;2914.0;689.0;1299.0;2221.0;2026.0
102;0;Geannuleerde opdrachten;1995 1e kwartaal;376.0;78.0;298.0;150.0;2632.0;1.0;16.0;50.0;9.0;36.0;20.0;0.0;7.0;9.0
103;0;Geannuleerde opdrachten;1995 2e kwartaal;520.0;83.0;436.0;175.0;3480.0;0.0;12.0;118.0;13.0;70.0;5.0;10.0;23.0;10.0
104;0;Geannuleerde opdrachten;1995 3e kwartaal;398.0;91.0;307.0;119.0;2146.0;0.0;13.0;51.0;0.0;55.0;1.0;22.0;6.0;40.0
105;0;Geannuleerde opdrachten;1995 4e kwartaal;487.0;99.0;388.0;191.0;3339.0;2.0;29.0;39.0;0.0;98.0;8.0;11.0;6.0;4.0
106;0;Geannuleerde opdrachten;1995;1782.0;351.0;1430.0;635.0;11597.0;3.0;70.0;259.0;22.0;259.0;34.0;44.0;42.0;62.0
107;0;Geannuleerde opdrachten;1996 1e kwartaal;388.0;93.0;295.0;107.0;1863.0;0.0;25.0;49.0;0.0;40.0;22.0;34.0;7.0;11.0
108;0;Geannuleerde opdrachten;1996 2e kwartaal;588.0;97.0;491.0;145.0;2553.0;0.0;38.0;185.0;12.0;61.0;1.0;3.0;13.0;33.0
109;0;Geannuleerde opdrachten;1996 3e kwartaal;305.0;42.0;262.0;137.0;2497.0;0.0;15.0;29.0;1.0;61.0;1.0;11.0;0.0;7.0
110;0;Geannuleerde opdrachten;1996 4e kwartaal;476.0;140.0;336.0;157.0;2637.0;0.0;30.0;39.0;25.0;29.0;17.0;2.0;21.0;16.0
111;0;Geannuleerde opdrachten;1996;1757.0;372.0;1384.0;545.0;9550.0;1.0;108.0;302.0;38.0;191.0;41.0;49.0;42.0;67.0
112;0;Geannuleerde opdrachten;1997 1e kwartaal;470.0;101.0;369.0;176.0;3365.0;2.0;42.0;54.0;23.0;36.0;13.0;6.0;6.0;11.0
113;0;Geannuleerde opdrachten;1997 2e kwartaal;386.0;86.0;301.0;154.0;2668.0;0.0;18.0;43.0;18.0;25.0;17.0;2.0;8.0;16.0
114;0;Geannuleerde opdrachten;1997 3e kwartaal;454.0;172.0;281.0;177.0;3206.0;0.0;7.0;39.0;6.0;23.0;9.0;0.0;4.0;16.0
115;0;Geannuleerde opdrachten;1997 4e kwartaal;419.0;116.0;305.0;150.0;2193.0;1.0;25.0;37.0;23.0;42.0;8.0;6.0;8.0;5.0
116;0;Geannuleerde opdrachten;1997;1729.0;475.0;1255.0;657.0;11432.0;3.0;92.0;172.0;70.0;127.0;46.0;15.0;25.0;48.0
117;0;Geannuleerde opdrachten;1998 1e kwartaal;476.0;92.0;384.0;162.0;2617.0;0.0;28.0;62.0;7.0;32.0;26.0;14.0;15.0;38.0
118;0;Geannuleerde opdrachten;1998 2e kwartaal;540.0;80.0;458.0;194.0;2554.0;0.0;22.0;54.0;27.0;67.0;11.0;20.0;22.0;41.0
119;0;Geannuleerde opdrachten;1998 3e kwartaal;414.0;118.0;296.0;127.0;1847.0;0.0;48.0;49.0;15.0;37.0;1.0;0.0;4.0;15.0
120;0;Geannuleerde opdrachten;1998 4e kwartaal;496.0;121.0;377.0;198.0;3257.0;2.0;14.0;20.0;5.0;58.0;48.0;14.0;5.0;13.0
121;0;Geannuleerde opdrachten;1998;1925.0;410.0;1516.0;681.0;10275.0;2.0;111.0;185.0;54.0;194.0;87.0;49.0;46.0;107.0
122;0;Geannuleerde opdrachten;1999 1e kwartaal;603.0;137.0;466.0;209.0;2950.0;1.0;28.0;40.0;40.0;72.0;34.0;1.0;16.0;25.0
123;0;Geannuleerde opdrachten;1999 2e kwartaal;579.0;105.0;476.0;169.0;2397.0;2.0;39.0;103.0;10.0;107.0;8.0;10.0;14.0;14.0
124;0;Geannuleerde opdrachten;1999 3e kwartaal;745.0;149.0;597.0;222.0;3427.0;0.0;17.0;65.0;0.0;52.0;15.0;19.0;103.0;104.0
125;0;Geannuleerde opdrachten;1999 4e kwartaal;814.0;174.0;639.0;288.0;4169.0;2.0;31.0;68.0;76.0;91.0;11.0;4.0;42.0;26.0
126;0;Geannuleerde opdrachten;1999;2741.0;564.0;2178.0;889.0;12943.0;5.0;115.0;276.0;127.0;321.0;67.0;34.0;175.0;169.0
127;0;Geannuleerde opdrachten;2000 1e kwartaal;903.0;226.0;676.0;207.0;3053.0;3.0;80.0;75.0;27.0;165.0;14.0;5.0;76.0;24.0
128;0;Geannuleerde opdrachten;2000 2e kwartaal;507.0;113.0;394.0;191.0;2436.0;2.0;25.0;55.0;11.0;57.0;15.0;12.0;8.0;18.0
129;0;Geannuleerde opdrachten;2000 3e kwartaal;734.0;215.0;519.0;172.0;2330.0;7.0;21.0;76.0;10.0;201.0;0.0;2.0;20.0;10.0
130;0;Geannuleerde opdrachten;2000 4e kwartaal;769.0;91.0;678.0;271.0;3457.0;2.0;59.0;91.0;24.0;80.0;6.0;13.0;120.0;12.0
131;0;Geannuleerde opdrachten;2000;2913.0;645.0;2266.0;841.0;11276.0;14.0;185.0;297.0;72.0;502.0;35.0;32.0;224.0;64.0
132;0;Geannuleerde opdrachten;2001 1e kwartaal;566.0;94.0;473.0;144.0;1464.0;3.0;36.0;111.0;23.0;101.0;12.0;10.0;18.0;15.0
133;0;Geannuleerde opdrachten;2001 2e kwartaal;1199.0;596.0;603.0;283.0;2868.0;0.0;43.0;52.0;7.0;104.0;29.0;5.0;53.0;27.0
134;0;Geannuleerde opdrachten;2001 3e kwartaal;852.0;139.0;712.0;246.0;2855.0;21.0;30.0;71.0;4.0;262.0;12.0;5.0;24.0;37.0
135;0;Geannuleerde opdrachten;2001 4e kwartaal;1013.0;138.0;874.0;306.0;3300.0;0.0;79.0;156.0;29.0;183.0;4.0;47.0;38.0;32.0
136;0;Geannuleerde opdrachten;2001;3630.0;967.0;2664.0;979.0;10487.0;26.0;187.0;390.0;63.0;650.0;58.0;67.0;133.0;111.0
137;0;Geannuleerde opdrachten;2002 1e kwartaal;892.0;246.0;646.0;159.0;2021.0;2.0;106.0;86.0;18.0;155.0;73.0;10.0;5.0;32.0
138;0;Geannuleerde opdrachten;2002 2e kwartaal;911.0;256.0;655.0;218.0;2393.0;0.0;22.0;41.0;66.0;167.0;1.0;14.0;55.0;71.0
139;0;Geannuleerde opdrachten;2002 3e kwartaal;947.0;115.0;830.0;410.0;4063.0;2.0;62.0;117.0;19.0;139.0;16.0;26.0;15.0;24.0
140;0;Geannuleerde opdrachten;2002 4e kwartaal;950.0;190.0;761.0;304.0;3515.0;1.0;146.0;79.0;7.0;37.0;26.0;73.0;57.0;31.0
141;0;Geannuleerde opdrachten;2002;3700.0;807.0;2894.0;1091.0;11992.0;5.0;337.0;323.0;110.0;499.0;116.0;122.0;132.0;159.0
142;0;Geannuleerde opdrachten;2003 1e kwartaal;850.0;154.0;697.0;241.0;3229.0;1.0;19.0;187.0;6.0;155.0;2.0;24.0;16.0;46.0
143;0;Geannuleerde opdrachten;2003 2e kwartaal;764.0;213.0;551.0;228.0;2601.0;1.0;60.0;107.0;7.0;79.0;16.0;4.0;14.0;35.0
144;0;Geannuleerde opdrachten;2003 3e kwartaal;654.0;96.0;557.0;183.0;1999.0;50.0;27.0;68.0;7.0;171.0;11.0;0.0;1.0;39.0
145;0;Geannuleerde opdrachten;2003 4e kwartaal;667.0;121.0;545.0;199.0;1694.0;1.0;46.0;81.0;1.0;115.0;3.0;4.0;28.0;67.0
146;0;Geannuleerde opdrachten;2003;2935.0;584.0;2350.0;852.0;9523.0;53.0;151.0;443.0;22.0;520.0;32.0;32.0;59.0;186.0
147;0;Geannuleerde opdrachten;2004 1e kwartaal;883.0;207.0;677.0;342.0;3090.0;2.0;27.0;63.0;4.0;153.0;29.0;9.0;16.0;32.0
148;0;Geannuleerde opdrachten;2004 2e kwartaal;661.0;196.0;468.0;273.0;2249.0;2.0;6.0;43.0;2.0;86.0;3.0;8.0;20.0;25.0
149;0;Geannuleerde opdrachten;2004 3e kwartaal;474.0;112.0;361.0;217.0;1770.0;0.0;2.0;47.0;1.0;46.0;3.0;2.0;18.0;25.0
150;0;Geannuleerde opdrachten;2004 4e kwartaal;714.0;131.0;583.0;291.0;2466.0;3.0;26.0;84.0;22.0;76.0;3.0;36.0;4.0;38.0
151;0;Geannuleerde opdrachten;2004;2733.0;645.0;2088.0;1123.0;9575.0;7.0;61.0;237.0;29.0;361.0;38.0;55.0;58.0;119.0
152;0;Geannuleerde opdrachten;2005 1e kwartaal;582.0;111.0;471.0;192.0;1833.0;0.0;28.0;28.0;1.0;117.0;36.0;10.0;34.0;25.0
153;In opdracht van overheid en woningcorp.;Netto ontvangen opdrachten;1995 1e kwartaal;503.0;10.0;494.0;393.0;8208.0;0.0;9.0;-6.0;49.0;4.0;42.0;-9.0;-15.0;27.0
