ID;Sectoren;Perioden;Totaal_1;Totaal_2;InvoerVanGoederen_3;InvoerVanDiensten_4;Totaal_5;ProductieVanToegerekendeBankdiensten_6;OverigeMarktproductie_7;InvesteringenInEigenBeheer_8;ProductieVoorEigenConsumptie_9;OverigeNietMarktproductie_10;Totaal_11;Lonen_12;SocialePremiesTLVWerkgevers_13;Totaal_14;Totaal_15;BelastingOverToegevoegdeWaardeBtw_16;VerschilToegerekendeEnAfgedragenBtw_17;BelastingOpInvoerExclBtw_18;OverigeProductgebondenBelastingen_19;BelastOpProdEnInvoerNietProductg_20;Totaal_21;SubsidiesProductgebonden_22;SubsidiesNietProductgebonden_23;Totaal_24;RenteConformNationaleRekeningen_25;CorrectieToegerekendeBankdiensten_26;WerkelijkeRente_27;Totaal_28;Dividenden_29;InkomenOnttrokkenAanQuasiVennootsch_30;IngehoudenWinstenOpDirBuitenlInv_31;InkUitVermToegerAanPolishouders_32;InkomenUitGrondEnMineraleReserves_33;Totaal_34;BelastingenOpInkomen_35;BelastingenOpVermogen_36;Totaal_37;Totaal_38;Totaal_39;PremiesWettelijkeSocialeVerzekering_40;Pensioenpremies_41;OverigeParticuliereSocialePremies_42;ToegerekendeSocialePremies_43;Totaal_44;UitkeringenWettelSocialeVerzekering_45;Totaal_46;Pensioenuitkeringen_47;OverigeParticuliereSocialeUitkeringen_48;UitkeringenRechtstreeksDoorWerkgevers_49;UitkeringenSocialeVoorzieningInGeld_50;Totaal_51;Schadeverzekeringspremies_52;Schadeverzekeringsuitkeringen_53;InkomensoverdrachtenBinnenDeOverheid_54;InkOverdrIvmInternatSamenwerking_55;OverigeInkomensoverdrachtenNEG_56;CorrectiePensioenvoorziening_57;Totaal_58;Vermogensheffingen_59;Investeringsbijdragen_60;ToegerekendeKapitaaloverdrachten_61;OverigeKapitaaloverdrachtenOmNiet_62;Totaal_63;Totaal_64;UitvoerVanGoederen_65;UitvoerVanDiensten_66;IntermediairVerbruik_67;Totaal_68;Lonen_69;SocialePremiesTLVWerkgevers_70;Totaal_71;BelastOpProdEnInvoerProductg_72;BelastOpProdEnInvoerNietProductg_73;Totaal_74;SubsidiesProductgebonden_75;SubsidiesNietProductgebonden_76;Totaal_77;RenteConformNationaleRekeningen_78;CorrectieToegerekendeBankdiensten_79;WerkelijkeRente_80;Totaal_81;Dividenden_82;InkomenOnttrokkenAanQuasiVennootsch_83;IngehoudenWinstenOpDirBuitenlInv_84;InkUitVermToegerAanPolishouders_85;InkomenUitGrondEnMineraleReserves_86;Totaal_87;BelastingenOpInkomen_88;BelastingenOpVermogen_89;Totaal_90;Totaal_91;Totaal_92;PremiesWettelijkeSocialeVerzekering_93;Pensioenpremies_94;OverigeParticuliereSocialePremies_95;ToegerekendeSocialePremies_96;Totaal_97;UitkeringenWettelSocialeVerzekering_98;Totaal_99;Pensioenuitkeringen_100;OverigeParticuliereSocialeUitkeringen_101;UitkeringenRechtstreeksDoorWerkgevers_102;UitkeringenSocialeVoorziening_103;Totaal_104;Schadeverzekeringspremies_105;Schadeverzekeringsuitkeringen_106;InkomensoverdrachtenBinnenDeOverheid_107;InkOverdrIvmInternatSamenwerking_108;OverigeInkomensoverdrachtenNEG_109;Totaal_110;CollectieveConsumptie_111;Totaal_112;ConsumptieveBestedingenHuishoudens_113;Totaal_114;Totaal_115;WettUitkSocVerzekeringInNatura_116;UitkeringenSocVoorzieningInNatura_117;SocOverdrIndividueleNietMarktprod_118;Totaal_119;Vermogensheffingen_120;Investeringsbijdragen_121;ToegerekendeKapitaaloverdrachten_122;OverigeKapitaaloverdrachtenOmNiet_123;Totaal_124;Totaal_125;Afschrijvingen_126;InvesteringenInVasteActivaNetto_127;Totaal_128;VeranderingenInVoorraden_129;SaldoAanEnVerkopenKostbaarheden_130;SaldoAVNietGeprodNietFinActiva_131;BbpBrutoToegevoegdeWaarde_132;NbpNettoToegevoegdeWaarde_133;BrutoExploitatieoverschot_134;NettoExploitatieoverschot_135;SaldoPrimaireInkomensBruto_136;SaldoPrimaireInkomensNetto_137;BrutoBeschikbaarInkomen_138;NettoBeschikbaarInkomen_139;BrutoBesparingen_140;NettoBesparingen_141;SaldoNettoBespEnKapitaaloverdr_142;Vorderingensaldo_143
207;Financiële instellingen;2006;313051.0;0.0;0.0;0.0;61117.0;19147.0;41054.0;916.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;208308.0;116407.0;-9725.0;126132.0;90305.0;90167.0;138.0;1593.0;0.0;3.0;0.0;0.0;0.0;49846.0;49846.0;49572.0;0.0;49530.0;42.0;274.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14841.0;13175.0;1666.0;0.0;0.0;0.0;-21250.0;189.0;0.0;0.0;0.0;189.0;302510.0;0.0;0.0;0.0;30040.0;16606.0;12778.0;3828.0;292.0;0.0;292.0;-81.0;0.0;-81.0;203035.0;103472.0;6280.0;97192.0;47794.0;47786.0;8.0;22615.0;29127.0;27.0;5546.0;5546.0;0.0;28596.0;0.0;0.0;0.0;0.0;0.0;0.0;28596.0;0.0;28322.0;28280.0;42.0;274.0;0.0;14841.0;1666.0;13175.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0;0.0;0.0;29.0;29.0;3396.0;3392.0;4647.0;-1255.0;4.0;0.0;4.0;181.0;31077.0;26430.0;14260.0;9613.0;19533.0;14886.0;35237.0;30590.0;13987.0;9340.0;9471.0;10541.0
208;Financiële instellingen;2007 1e kwartaal;78895.0;0.0;0.0;0.0;15001.0;4249.0;10574.0;178.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53461.0;34356.0;-1708.0;36064.0;16596.0;16552.0;44.0;2509.0;0.0;0.0;0.0;0.0;0.0;13003.0;13003.0;12938.0;0.0;12932.0;6.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3615.0;3261.0;354.0;0.0;0.0;0.0;-6222.0;37.0;0.0;0.0;0.0;37.0;74781.0;0.0;0.0;0.0;7753.0;4323.0;3323.0;1000.0;71.0;0.0;71.0;-25.0;0.0;-25.0;50456.0;29313.0;1919.0;27394.0;10625.0;10623.0;2.0;3624.0;6889.0;5.0;1012.0;1012.0;0.0;6781.0;0.0;0.0;0.0;0.0;0.0;0.0;6781.0;0.0;6716.0;6710.0;6.0;65.0;0.0;3615.0;354.0;3261.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;13.0;1.0;766.0;765.0;1207.0;-442.0;1.0;0.0;1.0;15.0;7248.0;6041.0;2879.0;1672.0;5884.0;4677.0;11094.0;9887.0;4872.0;3665.0;3688.0;4114.0
209;Financiële instellingen;2007 2e kwartaal;101245.0;0.0;0.0;0.0;14741.0;4147.0;10303.0;291.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75660.0;35875.0;-1143.0;37018.0;40039.0;40001.0;38.0;-254.0;0.0;0.0;0.0;0.0;0.0;14647.0;14647.0;14575.0;0.0;14570.0;5.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3593.0;3249.0;344.0;0.0;0.0;0.0;-7414.0;18.0;0.0;0.0;0.0;18.0;104203.0;0.0;0.0;0.0;7615.0;4604.0;3535.0;1069.0;80.0;0.0;80.0;-24.0;0.0;-24.0;79441.0;31537.0;2333.0;29204.0;25268.0;25266.0;2.0;12759.0;9869.0;8.0;1539.0;1539.0;0.0;7233.0;0.0;0.0;0.0;0.0;0.0;0.0;7233.0;0.0;7161.0;7156.0;5.0;72.0;0.0;3593.0;344.0;3249.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;13.0;1.0;162.0;161.0;1200.0;-1039.0;1.0;0.0;1.0;-54.0;7126.0;5926.0;2466.0;1266.0;-1315.0;-2515.0;4560.0;3360.0;-2854.0;-4054.0;-4050.0;-2958.0
210;Financiële instellingen;2007 3e kwartaal;88801.0;0.0;0.0;0.0;14618.0;3917.0;10424.0;277.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62888.0;37551.0;-743.0;38294.0;22629.0;22598.0;31.0;2708.0;0.0;0.0;0.0;0.0;0.0;12272.0;12272.0;12203.0;0.0;12198.0;5.0;69.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3610.0;3253.0;357.0;0.0;0.0;0.0;-4606.0;19.0;0.0;0.0;0.0;19.0;85462.0;0.0;0.0;0.0;7667.0;4082.0;3137.0;945.0;88.0;0.0;88.0;-19.0;0.0;-19.0;59783.0;32803.0;2570.0;30233.0;17190.0;17188.0;2.0;2613.0;7170.0;7.0;1225.0;1225.0;0.0;7666.0;0.0;0.0;0.0;0.0;0.0;0.0;7666.0;0.0;7597.0;7592.0;5.0;69.0;0.0;3610.0;357.0;3253.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;14.0;1.0;1274.0;1273.0;1191.0;82.0;1.0;0.0;1.0;71.0;6951.0;5760.0;2800.0;1609.0;5905.0;4714.0;9286.0;8095.0;4680.0;3489.0;3493.0;3339.0
211;Financiële instellingen;2007 4e kwartaal;102510.0;0.0;0.0;0.0;15312.0;3982.0;11080.0;250.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75313.0;40771.0;-1015.0;41786.0;32330.0;32307.0;23.0;2212.0;0.0;0.0;0.0;0.0;0.0;12591.0;12591.0;12519.0;0.0;12515.0;4.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3586.0;3244.0;342.0;0.0;0.0;0.0;-4311.0;19.0;0.0;0.0;0.0;19.0;99913.0;0.0;0.0;0.0;8030.0;4594.0;3586.0;1008.0;89.0;0.0;89.0;-14.0;0.0;-14.0;74332.0;35141.0;2438.0;32703.0;21834.0;21832.0;2.0;10050.0;7299.0;8.0;1308.0;1308.0;0.0;8280.0;0.0;0.0;0.0;0.0;0.0;0.0;8280.0;0.0;8208.0;8204.0;4.0;72.0;0.0;3786.0;342.0;3244.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;14.0;2.0;-198.0;-199.0;1138.0;-1337.0;1.0;0.0;1.0;-310.0;7282.0;6144.0;2613.0;1475.0;3594.0;2456.0;6397.0;5259.0;2086.0;948.0;951.0;2597.0
212;Financiële instellingen;2007;371451.0;0.0;0.0;0.0;59672.0;16295.0;42381.0;996.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;267322.0;148553.0;-4609.0;153162.0;111594.0;111458.0;136.0;7175.0;0.0;0.0;0.0;0.0;0.0;52513.0;52513.0;52235.0;0.0;52215.0;20.0;278.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14404.0;13007.0;1397.0;0.0;0.0;0.0;-22553.0;93.0;0.0;0.0;0.0;93.0;364359.0;0.0;0.0;0.0;31065.0;17603.0;13581.0;4022.0;328.0;0.0;328.0;-82.0;0.0;-82.0;264012.0;128794.0;9260.0;119534.0;74917.0;74909.0;8.0;29046.0;31227.0;28.0;5084.0;5084.0;0.0;29960.0;0.0;0.0;0.0;0.0;0.0;0.0;29960.0;0.0;29682.0;29662.0;20.0;278.0;0.0;14604.0;1397.0;13007.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;0.0;0.0;54.0;5.0;2004.0;2000.0;4736.0;-2736.0;4.0;0.0;4.0;-278.0;28607.0;23871.0;10758.0;6022.0;14068.0;9332.0;31337.0;26601.0;8784.0;4048.0;4082.0;7092.0
213;Financiële instellingen;2008 1e kwartaal;85163.0;0.0;0.0;0.0;15693.0;4769.0;10676.0;248.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58605.0;40998.0;-1675.0;42673.0;11517.0;11484.0;33.0;6090.0;0.0;0.0;0.0;0.0;0.0;13694.0;13694.0;13626.0;0.0;13626.0;0.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3503.0;3126.0;377.0;0.0;0.0;0.0;-6354.0;22.0;0.0;0.0;0.0;22.0;87230.0;0.0;0.0;0.0;7834.0;4436.0;3460.0;976.0;86.0;0.0;86.0;-16.0;0.0;-16.0;62154.0;35398.0;2375.0;33023.0;13627.0;13625.0;2.0;6537.0;6586.0;6.0;881.0;881.0;0.0;7340.0;0.0;0.0;0.0;0.0;0.0;0.0;7340.0;0.0;7272.0;7272.0;0.0;68.0;0.0;3503.0;377.0;3126.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;11.0;1.0;1030.0;1030.0;1167.0;-137.0;0.0;0.0;0.0;-30.0;7859.0;6692.0;3353.0;2186.0;-196.0;-1363.0;5277.0;4110.0;-1077.0;-2244.0;-2234.0;-2067.0
214;Financiële instellingen;2008 2e kwartaal;99368.0;0.0;0.0;0.0;15877.0;4549.0;11006.0;322.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71882.0;42740.0;-845.0;43585.0;34146.0;34110.0;36.0;-5004.0;0.0;0.0;0.0;0.0;0.0;15185.0;15185.0;15109.0;0.0;15109.0;0.0;76.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3830.0;3498.0;332.0;0.0;0.0;0.0;-7426.0;20.0;0.0;0.0;0.0;20.0;102920.0;0.0;0.0;0.0;8475.0;4694.0;3660.0;1034.0;79.0;0.0;79.0;-19.0;0.0;-19.0;75734.0;38133.0;2949.0;35184.0;28904.0;28902.0;2.0;-1509.0;10198.0;8.0;1093.0;1093.0;0.0;7759.0;0.0;0.0;0.0;0.0;0.0;0.0;7759.0;0.0;7683.0;7683.0;0.0;76.0;0.0;3830.0;332.0;3498.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;9.0;1.0;1206.0;1205.0;1258.0;-53.0;1.0;0.0;1.0;59.0;7402.0;6144.0;2648.0;1390.0;-1204.0;-2462.0;5129.0;3871.0;-2297.0;-3555.0;-3545.0;-3552.0
215;Financiële instellingen;2008 3e kwartaal;91337.0;0.0;0.0;0.0;15791.0;4778.0;10643.0;370.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64231.0;42519.0;-1076.0;43595.0;27880.0;27853.0;27.0;-6168.0;0.0;0.0;0.0;0.0;0.0;12977.0;12977.0;12908.0;0.0;12908.0;0.0;69.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3678.0;3336.0;342.0;0.0;0.0;0.0;-5404.0;64.0;0.0;0.0;0.0;64.0;89010.0;0.0;0.0;0.0;8384.0;4139.0;3189.0;950.0;81.0;0.0;81.0;-20.0;0.0;-20.0;63532.0;36673.0;3029.0;33644.0;11001.0;10999.0;2.0;8812.0;7039.0;7.0;1057.0;1057.0;0.0;7573.0;0.0;0.0;0.0;0.0;0.0;0.0;7573.0;0.0;7504.0;7504.0;0.0;69.0;0.0;3678.0;342.0;3336.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;9.0;2.0;649.0;648.0;1264.0;-616.0;1.0;0.0;1.0;-74.0;7407.0;6143.0;3207.0;1943.0;3906.0;2642.0;8253.0;6989.0;2849.0;1585.0;1638.0;2327.0
216;Financiële instellingen;2008 4e kwartaal;87338.0;0.0;0.0;0.0;15643.0;5305.0;10117.0;221.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58449.0;42030.0;-2070.0;44100.0;23672.0;23637.0;35.0;-7253.0;0.0;0.0;0.0;0.0;0.0;13025.0;13025.0;12960.0;0.0;12960.0;0.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3816.0;3478.0;338.0;0.0;0.0;0.0;-4859.0;1264.0;0.0;0.0;0.0;1264.0;92921.0;0.0;0.0;0.0;9166.0;4273.0;3243.0;1030.0;79.0;0.0;79.0;-26.0;0.0;-26.0;64324.0;35753.0;2053.0;33700.0;25796.0;25794.0;2.0;-3976.0;6744.0;7.0;1162.0;1162.0;0.0;8166.0;0.0;0.0;0.0;0.0;0.0;0.0;8166.0;0.0;8101.0;8101.0;0.0;65.0;0.0;3816.0;338.0;3478.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;908.0;0.0;0.0;9.0;899.0;1044.0;1043.0;1159.0;-116.0;1.0;0.0;1.0;9.0;6477.0;5318.0;2151.0;992.0;-3724.0;-4883.0;-27.0;-1186.0;-4886.0;-6045.0;-5689.0;-5583.0
217;Financiële instellingen;2008;363206.0;0.0;0.0;0.0;63004.0;19401.0;42442.0;1161.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;253167.0;168287.0;-5666.0;173953.0;97215.0;97084.0;131.0;-12335.0;0.0;0.0;0.0;0.0;0.0;54881.0;54881.0;54603.0;0.0;54603.0;0.0;278.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14827.0;13438.0;1389.0;0.0;0.0;0.0;-24043.0;1370.0;0.0;0.0;0.0;1370.0;372081.0;0.0;0.0;0.0;33859.0;17542.0;13552.0;3990.0;325.0;0.0;325.0;-81.0;0.0;-81.0;265744.0;145957.0;10406.0;135551.0;79328.0;79320.0;8.0;9864.0;30567.0;28.0;4193.0;4193.0;0.0;30838.0;0.0;0.0;0.0;0.0;0.0;0.0;30838.0;0.0;30560.0;30560.0;0.0;278.0;0.0;14827.0;1389.0;13438.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;941.0;0.0;0.0;38.0;903.0;3929.0;3926.0;4848.0;-922.0;3.0;0.0;3.0;-36.0;29145.0;24297.0;11359.0;6511.0;-1218.0;-6066.0;18632.0;13784.0;-5411.0;-10259.0;-9830.0;-8875.0
218;Financiële instellingen;2009 1e kwartaal;78976.0;0.0;0.0;0.0;17869.0;7439.0;10277.0;153.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49166.0;32569.0;-5307.0;37876.0;13604.0;13583.0;21.0;2993.0;0.0;0.0;0.0;0.0;0.0;13549.0;13549.0;13478.0;0.0;13478.0;0.0;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3907.0;3561.0;346.0;0.0;0.0;0.0;-5708.0;193.0;0.0;0.0;0.0;193.0;79507.0;0.0;0.0;0.0;9596.0;4224.0;3259.0;965.0;88.0;0.0;88.0;-14.0;0.0;-14.0;51570.0;28436.0;188.0;28248.0;4898.0;4897.0;1.0;12553.0;5676.0;7.0;953.0;953.0;0.0;7841.0;0.0;0.0;0.0;0.0;0.0;0.0;7841.0;0.0;7770.0;7770.0;0.0;71.0;0.0;3907.0;346.0;3561.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.0;0.0;0.0;8.0;85.0;1134.0;1134.0;1261.0;-127.0;0.0;0.0;0.0;115.0;8273.0;7012.0;3975.0;2714.0;1571.0;310.0;6326.0;5065.0;618.0;-643.0;-543.0;-531.0
219;Financiële instellingen;2009 2e kwartaal;83365.0;0.0;0.0;0.0;18659.0;7865.0;10515.0;279.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51355.0;31152.0;-5554.0;36706.0;26355.0;26326.0;29.0;-6152.0;0.0;0.0;0.0;0.0;0.0;13635.0;13635.0;13570.0;0.0;13570.0;0.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3226.0;2863.0;363.0;0.0;0.0;0.0;-5750.0;2240.0;0.0;0.0;0.0;2240.0;82225.0;0.0;0.0;0.0;9721.0;4978.0;3808.0;1170.0;77.0;0.0;77.0;-17.0;0.0;-17.0;54590.0;28540.0;211.0;28329.0;17859.0;17857.0;2.0;748.0;7436.0;7.0;735.0;735.0;0.0;7885.0;0.0;0.0;0.0;0.0;0.0;0.0;7885.0;0.0;7820.0;7820.0;0.0;65.0;0.0;3226.0;363.0;2863.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;0.0;0.0;8.0;135.0;867.0;866.0;1204.0;-338.0;1.0;0.0;1.0;20.0;8938.0;7734.0;3900.0;2696.0;665.0;-539.0;5680.0;4476.0;-70.0;-1274.0;823.0;1140.0
220;Financiële instellingen;2009 3e kwartaal;73518.0;0.0;0.0;0.0;19522.0;8453.0;10830.0;239.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41050.0;25362.0;-6149.0;31511.0;15905.0;15861.0;44.0;-217.0;0.0;0.0;0.0;0.0;0.0;11805.0;11805.0;11745.0;0.0;11745.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3938.0;3573.0;365.0;0.0;0.0;0.0;-4061.0;1264.0;0.0;0.0;0.0;1264.0;71476.0;0.0;0.0;0.0;10010.0;3762.0;2922.0;840.0;80.0;0.0;80.0;-24.0;0.0;-24.0;44266.0;22716.0;228.0;22488.0;14034.0;14032.0;2.0;2430.0;5079.0;7.0;701.0;701.0;0.0;7744.0;0.0;0.0;0.0;0.0;0.0;0.0;7744.0;0.0;7684.0;7684.0;0.0;60.0;0.0;3938.0;365.0;3573.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.0;0.0;0.0;8.0;-15.0;990.0;989.0;1162.0;-173.0;1.0;0.0;1.0;16.0;9512.0;8350.0;5694.0;4532.0;2478.0;1316.0;5838.0;4676.0;1777.0;615.0;1886.0;2042.0
221;Financiële instellingen;2009 4e kwartaal;82874.0;0.0;0.0;0.0;19873.0;8746.0;10929.0;198.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49029.0;25807.0;-6302.0;32109.0;32416.0;32375.0;41.0;-9194.0;0.0;0.0;0.0;0.0;0.0;12772.0;12772.0;12706.0;0.0;12706.0;0.0;66.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4234.0;3865.0;369.0;0.0;0.0;0.0;-4682.0;1648.0;0.0;0.0;0.0;1648.0;80048.0;0.0;0.0;0.0;9920.0;4202.0;3236.0;966.0;85.0;0.0;85.0;-26.0;0.0;-26.0;51733.0;23171.0;359.0;22812.0;30487.0;30484.0;3.0;-7974.0;6041.0;8.0;1036.0;1036.0;0.0;8090.0;0.0;0.0;0.0;0.0;0.0;0.0;8090.0;0.0;8024.0;8024.0;0.0;66.0;0.0;4234.0;369.0;3865.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.0;0.0;0.0;8.0;-15.0;741.0;740.0;1230.0;-490.0;1.0;0.0;1.0;40.0;9953.0;8723.0;5692.0;4462.0;2988.0;1758.0;6634.0;5404.0;1952.0;722.0;2377.0;2826.0
222;Financiële instellingen;2009;318733.0;0.0;0.0;0.0;75923.0;32503.0;42551.0;869.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190600.0;114890.0;-23312.0;138202.0;88280.0;88145.0;135.0;-12570.0;0.0;0.0;0.0;0.0;0.0;51761.0;51761.0;51499.0;0.0;51499.0;0.0;262.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15305.0;13862.0;1443.0;0.0;0.0;0.0;-20201.0;5345.0;0.0;0.0;0.0;5345.0;313256.0;0.0;0.0;0.0;39247.0;17166.0;13225.0;3941.0;330.0;0.0;330.0;-81.0;0.0;-81.0;202159.0;102863.0;986.0;101877.0;67278.0;67270.0;8.0;7757.0;24232.0;29.0;3425.0;3425.0;0.0;31560.0;0.0;0.0;0.0;0.0;0.0;0.0;31560.0;0.0;31298.0;31298.0;0.0;262.0;0.0;15305.0;1443.0;13862.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;222.0;0.0;0.0;32.0;190.0;3732.0;3729.0;4857.0;-1128.0;3.0;0.0;3.0;191.0;36676.0;31819.0;19261.0;14404.0;7702.0;2845.0;24478.0;19621.0;4277.0;-580.0;4543.0;5477.0
223;Financiële instellingen;2010 1e kwartaal;84898.0;0.0;0.0;0.0;20029.0;9038.0;10792.0;199.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52154.0;23880.0;-6456.0;30336.0;16462.0;16420.0;42.0;11812.0;0.0;0.0;0.0;0.0;0.0;12749.0;12749.0;12669.0;0.0;12669.0;0.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4015.0;3650.0;365.0;0.0;0.0;0.0;-4531.0;482.0;0.0;0.0;0.0;482.0;82262.0;0.0;0.0;0.0;9763.0;4213.0;3214.0;999.0;90.0;0.0;90.0;-21.0;0.0;-21.0;54056.0;22710.0;546.0;22164.0;11072.0;11070.0;2.0;15939.0;4327.0;8.0;582.0;582.0;0.0;8218.0;0.0;0.0;0.0;0.0;0.0;0.0;8218.0;0.0;8138.0;8138.0;0.0;80.0;0.0;4015.0;365.0;3650.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0;0.0;1410.0;1410.0;1136.0;274.0;0.0;0.0;0.0;-73.0;10266.0;9130.0;5984.0;4848.0;4082.0;2946.0;8031.0;6895.0;3500.0;2364.0;2837.0;2636.0
224;Financiële instellingen;2010 2e kwartaal;87770.0;0.0;0.0;0.0;19905.0;9109.0;10526.0;270.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55089.0;23942.0;-6653.0;30595.0;31777.0;31720.0;57.0;-630.0;0.0;0.0;0.0;0.0;0.0;11855.0;11855.0;11774.0;0.0;11774.0;0.0;81.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3838.0;3474.0;364.0;0.0;0.0;0.0;-3451.0;534.0;0.0;0.0;0.0;534.0;84554.0;0.0;0.0;0.0;9478.0;4980.0;3753.0;1227.0;71.0;0.0;71.0;-24.0;0.0;-24.0;56633.0;23048.0;549.0;22499.0;24024.0;24021.0;3.0;3847.0;5706.0;8.0;855.0;855.0;0.0;8404.0;0.0;0.0;0.0;0.0;0.0;0.0;8404.0;0.0;8323.0;8323.0;0.0;81.0;0.0;3838.0;364.0;3474.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;7.0;0.0;311.0;310.0;1146.0;-836.0;1.0;0.0;1.0;1.0;10427.0;9281.0;5400.0;4254.0;3856.0;2710.0;6452.0;5306.0;3001.0;1855.0;2382.0;3216.0
