ID;BedrijfstakkenBranchesSBI2008;Perioden;WerkendeBevolking_1
0;300025;2010;7137.0
1;301000;2010;
2;300002;2010;591.0
3;350000;2010;948.0
4;300006;2010;2199.0
5;391600;2010;172.0
6;396300;2010;202.0
7;402000;2010;116.0
8;300010;2010;731.0
9;300012;2010;1661.0
10;300014;2010;428.0
11;999999;2010;83.0
