ID;Inkomensbegrippen;Kenmerken;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;MediaanInkomen_3;GemiddeldInkomen_4;Theilcoefficient_5;Ginicoefficient_6;PolarisatieIndex_7;RelatieveInterkwartielafstand_8;Ratio8020_9;k_1eDeciel_10;k_2eDeciel_11;k_3eDeciel_12;k_4eDeciel_13;k_5eDeciel_14;k_6eDeciel_15;k_7eDeciel_16;k_8eDeciel_17;k_9eDeciel_18;k_10Deciel_19
812;17;132;2002;87;3.2;19.7;22.4;0.144;0.292;0.26;0.732;4.743;2.8;5.0;6.4;7.2;8.2;9.5;10.9;12.8;15.3;21.9
813;17;132;2003;92;3.2;19.7;22.2;0.146;0.295;0.253;0.736;4.973;2.6;4.9;6.4;7.4;8.4;9.4;10.9;12.9;15.3;21.8
814;17;132;2004;94;3.2;20.2;22.7;0.16;0.303;0.257;0.726;5.212;2.5;4.7;6.3;7.3;8.4;9.5;11.0;12.8;15.2;22.3
815;17;132;2005;97;3.1;20.1;23.4;0.193;0.309;0.251;0.681;5.217;2.6;4.8;6.3;7.3;8.1;9.3;10.7;12.3;14.9;23.7
816;17;132;2006;100;3.1;21.7;24.2;0.16;0.302;0.245;0.69;5.138;2.6;4.8;6.3;7.4;8.4;9.5;10.8;12.6;15.1;22.6
817;17;132;2007;101;3.1;22.8;25.7;0.161;0.3;0.247;0.705;4.901;2.7;5.0;6.3;7.2;8.3;9.4;10.8;12.6;14.9;22.8
818;17;132;2008;105;3.1;23.4;26.2;0.176;0.313;0.253;0.684;5.55;2.1;4.9;6.3;7.3;8.2;9.5;10.8;12.6;15.0;23.3
819;17;132;2009;111;3.0;23.0;26.5;0.182;0.319;0.271;0.777;5.72;2.1;4.7;6.0;7.2;8.2;9.3;10.9;12.8;15.5;23.3
820;17;132;2010;120;2.9;23.0;25.5;0.157;0.304;0.26;0.776;5.27;2.3;4.8;6.1;7.3;8.4;9.6;11.0;13.1;15.5;21.9
821;17;132;2011;123;2.9;23.2;25.4;0.185;0.318;0.259;0.762;6.238;1.2;4.9;6.1;7.4;8.5;9.7;11.1;13.2;15.7;22.1
822;17;132;2012;124;3.0;23.1;25.9;0.163;0.306;0.262;0.758;5.217;2.2;5.0;6.1;7.3;8.3;9.5;11.0;12.9;15.5;22.2
823;17;132;2013;124;3.0;23.3;26.4;0.175;0.313;0.266;0.759;5.439;2.2;4.9;6.0;7.2;8.2;9.5;10.8;12.8;15.6;22.8
824;17;132;2014;125;3.0;24.1;27.4;0.154;0.299;0.253;0.728;4.965;2.6;5.0;6.3;7.3;8.3;9.4;10.8;12.7;15.4;22.2
825;17;133;2000;150;2.4;15.2;17.7;0.227;0.355;0.29;0.847;7.527;1.2;4.3;5.6;6.9;8.1;9.1;10.7;12.9;16.0;25.2
826;17;133;2001;157;2.4;16.4;19.4;0.217;0.347;0.281;0.802;6.807;1.6;4.4;5.7;7.0;8.0;9.1;10.4;12.6;15.7;25.5
827;17;133;2002;174;2.4;16.9;19.9;0.226;0.353;0.291;0.843;7.495;1.2;4.3;5.7;7.0;8.0;9.1;10.7;12.9;15.9;25.3
828;17;133;2003;177;2.4;16.9;19.6;0.239;0.363;0.297;0.84;8.488;0.8;4.1;5.6;6.9;8.1;9.2;10.8;12.9;16.1;25.5
829;17;133;2004;179;2.4;17.1;19.9;0.271;0.381;0.3;0.874;10.81;-0.3;4.2;5.6;6.9;8.1;9.2;10.8;13.1;16.3;26.1
830;17;133;2005;182;2.4;17.3;20.5;0.252;0.371;0.297;0.854;8.556;0.8;4.2;5.5;6.7;8.0;9.0;10.5;12.7;16.1;26.5
831;17;133;2006;183;2.4;18.3;21.7;0.217;0.348;0.287;0.823;6.772;1.7;4.4;5.8;6.8;7.9;9.0;10.4;12.8;15.8;25.4
832;17;133;2007;188;2.4;19.0;22.9;0.246;0.367;0.295;0.819;7.892;1.1;4.3;5.6;6.8;7.8;8.9;10.4;12.6;15.9;26.7
833;17;133;2008;202;2.3;19.4;23.4;0.244;0.367;0.298;0.849;7.954;1.2;4.2;5.6;6.8;7.8;8.8;10.4;12.7;16.0;26.6
834;17;133;2009;217;2.3;19.9;23.9;0.256;0.37;0.295;0.832;8.195;1.0;4.2;5.6;6.8;7.7;8.9;10.4;12.5;16.0;26.9
835;17;133;2010;220;2.3;20.2;23.8;0.233;0.357;0.284;0.808;7.304;1.3;4.5;5.7;6.8;8.0;9.0;10.4;12.5;15.7;26.2
836;17;133;2011;236;2.3;20.0;24.0;0.259;0.372;0.292;0.829;8.184;1.1;4.2;5.5;6.7;7.8;8.9;10.3;12.5;15.8;27.3
837;17;133;2012;244;2.3;19.9;23.9;0.246;0.366;0.289;0.782;7.486;1.4;4.4;5.6;6.6;7.8;8.9;10.2;12.2;16.0;27.1
838;17;133;2013;252;2.3;20.0;24.1;0.254;0.372;0.3;0.839;7.996;1.3;4.1;5.5;6.6;7.7;8.9;10.3;12.5;16.0;27.2
839;17;133;2014;264;2.3;20.3;25.3;0.287;0.389;0.307;0.842;8.566;1.3;4.0;5.3;6.3;7.5;8.6;9.9;12.1;16.0;29.0
840;17;142;2000;5664;2.3;22.6;25.9;0.251;0.335;0.271;0.771;5.894;2.2;4.6;5.7;6.8;8.0;9.4;10.8;12.5;14.9;25.2
841;17;142;2001;5698;2.3;24.5;28.1;0.198;0.326;0.276;0.784;5.571;2.5;4.6;5.7;6.8;8.1;9.4;10.9;12.6;15.1;24.3
842;17;142;2002;5720;2.3;25.5;29.1;0.202;0.326;0.274;0.778;5.706;2.2;4.7;5.8;6.9;8.1;9.5;10.9;12.6;15.2;24.1
843;17;142;2003;5730;2.3;25.7;29.1;0.195;0.324;0.272;0.774;5.709;2.1;4.7;5.8;6.9;8.2;9.5;11.0;12.7;15.3;23.7
844;17;142;2004;5760;2.3;26.1;29.9;0.202;0.329;0.275;0.779;5.782;2.2;4.7;5.8;6.9;8.1;9.4;10.9;12.6;15.2;24.4
845;17;142;2005;5818;2.3;26.4;30.3;0.202;0.328;0.276;0.785;5.665;2.4;4.6;5.7;6.8;8.1;9.4;10.8;12.6;15.2;24.5
846;17;142;2006;5843;2.2;27.4;31.4;0.195;0.324;0.275;0.78;5.492;2.5;4.7;5.7;6.8;8.1;9.4;10.8;12.6;15.1;24.3
847;17;142;2007;5883;2.2;28.5;33.6;0.223;0.342;0.282;0.797;5.941;2.4;4.5;5.5;6.6;7.8;9.2;10.6;12.3;15.0;26.0
848;17;142;2008;5917;2.2;29.5;34.2;0.203;0.332;0.282;0.803;5.774;2.4;4.6;5.6;6.8;8.0;9.3;10.8;12.6;15.2;24.8
849;17;142;2009;5920;2.2;29.8;34.3;0.2;0.331;0.283;0.806;5.803;2.2;4.6;5.7;6.8;8.0;9.4;10.9;12.7;15.3;24.3
850;17;142;2010;5919;2.2;29.7;34.4;0.197;0.329;0.284;0.808;5.66;2.4;4.6;5.7;6.8;8.0;9.3;10.8;12.7;15.3;24.5
851;17;142;2011;5952;2.2;29.8;34.6;0.198;0.33;0.285;0.816;5.697;2.4;4.6;5.7;6.7;8.0;9.3;10.8;12.7;15.4;24.4
852;17;142;2012;5979;2.2;29.8;34.6;0.198;0.33;0.286;0.813;5.745;2.3;4.6;5.7;6.8;7.9;9.3;10.9;12.7;15.3;24.4
853;17;142;2013;5986;2.2;29.8;34.9;0.202;0.333;0.289;0.827;5.846;2.2;4.6;5.7;6.8;7.9;9.3;10.9;12.8;15.4;24.5
854;17;142;2014;6025;2.2;30.3;36.3;0.22;0.344;0.296;0.842;6.011;2.3;4.5;5.5;6.6;7.7;9.1;10.7;12.6;15.3;25.8
855;17;143;2000;625;2.2;21.0;24.4;0.228;0.343;0.298;0.838;6.333;1.9;4.5;5.6;6.6;7.9;9.4;11.0;12.8;15.5;24.9
856;17;143;2001;637;2.1;22.8;27.3;0.223;0.349;0.306;0.869;6.245;2.3;4.3;5.4;6.5;7.7;9.1;10.8;12.6;15.4;25.9
857;17;143;2002;641;2.1;23.3;27.7;0.223;0.346;0.301;0.851;6.238;2.1;4.4;5.5;6.6;7.8;9.2;10.8;12.7;15.4;25.5
858;17;143;2003;642;2.1;23.4;27.8;0.227;0.347;0.299;0.85;6.304;2.1;4.4;5.5;6.6;7.8;9.1;10.8;12.6;15.4;25.6
859;17;143;2004;648;2.1;23.6;27.9;0.221;0.345;0.296;0.857;6.345;2.0;4.5;5.5;6.6;7.8;9.2;10.8;12.8;15.5;25.3
860;17;143;2005;656;2.1;24.0;28.4;0.236;0.35;0.297;0.847;6.331;2.1;4.4;5.5;6.5;7.8;9.1;10.7;12.6;15.3;26.0
861;17;143;2006;664;2.1;24.8;29.6;0.233;0.35;0.295;0.84;6.369;2.1;4.4;5.5;6.6;7.7;9.0;10.6;12.5;15.3;26.2
862;17;143;2007;670;2.1;25.6;30.9;0.242;0.357;0.3;0.844;6.633;2.0;4.3;5.4;6.5;7.7;9.0;10.6;12.4;15.4;26.7
863;17;143;2008;683;2.1;26.2;31.3;0.23;0.353;0.301;0.852;6.605;1.9;4.4;5.5;6.6;7.7;9.1;10.7;12.6;15.5;26.1
864;17;143;2009;706;2.1;26.3;31.6;0.24;0.361;0.308;0.874;6.997;1.7;4.3;5.4;6.5;7.6;9.0;10.6;12.7;15.7;26.4
865;17;143;2010;720;2.0;25.8;31.4;0.24;0.363;0.311;0.883;7.02;1.8;4.3;5.4;6.4;7.6;8.9;10.6;12.7;15.7;26.7
866;17;143;2011;742;2.0;25.8;31.0;0.244;0.364;0.311;0.87;7.219;1.6;4.3;5.4;6.4;7.6;9.0;10.7;12.7;15.7;26.6
867;17;143;2012;758;2.0;25.8;31.0;0.249;0.365;0.312;0.88;7.3;1.5;4.3;5.4;6.4;7.6;9.0;10.6;12.8;15.8;26.6
868;17;143;2013;759;2.0;26.0;31.4;0.24;0.36;0.309;0.871;6.883;1.8;4.3;5.4;6.4;7.6;8.9;10.6;12.7;15.7;26.5
869;17;143;2014;777;2.0;26.4;32.7;0.263;0.372;0.314;0.888;7.283;1.7;4.2;5.3;6.3;7.5;8.7;10.5;12.5;15.5;27.7
870;17;144;2000;268;2.1;19.7;23.6;0.234;0.352;0.31;0.851;6.528;2.0;4.4;5.5;6.5;7.6;9.2;10.8;12.6;15.7;25.7
871;17;144;2001;276;2.1;21.7;26.5;0.248;0.363;0.314;0.89;6.693;2.1;4.3;5.2;6.3;7.5;8.9;10.6;12.5;15.6;27.0
872;17;144;2002;276;2.1;22.0;26.5;0.246;0.357;0.304;0.853;6.657;1.9;4.4;5.5;6.5;7.6;9.0;10.7;12.5;15.4;26.5
873;17;144;2003;277;2.1;22.1;26.4;0.225;0.35;0.305;0.854;6.477;1.9;4.4;5.5;6.6;7.7;9.1;10.8;12.7;15.6;25.6
874;17;144;2004;275;2.1;22.2;26.8;0.246;0.359;0.303;0.858;6.889;1.6;4.5;5.5;6.5;7.7;9.0;10.7;12.7;15.6;26.3
875;17;144;2005;278;2.1;22.2;27.2;0.26;0.361;0.31;0.868;6.703;1.9;4.4;5.4;6.4;7.5;8.9;10.6;12.6;15.4;26.8
876;17;144;2006;283;2.0;22.8;28.2;0.266;0.367;0.31;0.848;7.059;1.7;4.3;5.4;6.4;7.5;8.8;10.5;12.5;15.5;27.4
877;17;144;2007;286;2.0;23.7;29.1;0.266;0.37;0.312;0.872;7.286;1.6;4.3;5.4;6.4;7.6;8.8;10.5;12.5;15.7;27.3
878;17;144;2008;302;2.0;24.1;29.2;0.25;0.365;0.31;0.86;7.258;1.6;4.3;5.4;6.5;7.6;9.0;10.6;12.6;15.7;26.7
879;17;144;2009;324;2.0;23.9;29.2;0.267;0.375;0.315;0.877;7.848;1.3;4.2;5.3;6.4;7.5;8.8;10.5;12.6;15.9;27.4
880;17;144;2010;339;1.9;23.1;28.4;0.263;0.379;0.321;0.892;8.067;1.3;4.1;5.3;6.3;7.5;8.8;10.4;12.6;16.1;27.6
881;17;144;2011;353;1.9;22.9;28.2;0.272;0.381;0.322;0.877;8.507;1.0;4.1;5.4;6.4;7.5;8.9;10.6;12.6;16.2;27.4
882;17;144;2012;366;1.9;22.7;28.3;0.277;0.384;0.331;0.901;8.564;1.0;4.1;5.3;6.3;7.4;8.8;10.5;12.6;16.2;27.6
883;17;144;2013;370;1.9;23.4;28.8;0.26;0.375;0.319;0.866;7.807;1.4;4.2;5.4;6.3;7.5;8.8;10.4;12.6;16.1;27.3
884;17;144;2014;382;1.9;24.4;30.1;0.287;0.383;0.31;0.856;8.002;1.4;4.2;5.3;6.3;7.4;8.7;10.3;12.3;15.7;28.4
885;17;145;2000;357;2.2;21.9;25.0;0.223;0.336;0.288;0.829;6.145;1.9;4.5;5.6;6.7;8.1;9.5;11.1;12.9;15.3;24.3
886;17;145;2001;361;2.2;23.9;27.8;0.205;0.338;0.295;0.83;5.92;2.5;4.4;5.5;6.6;7.8;9.3;10.9;12.6;15.3;25.1
887;17;145;2002;365;2.2;24.5;28.6;0.205;0.336;0.295;0.843;5.915;2.3;4.4;5.5;6.7;7.9;9.3;10.9;12.8;15.3;24.8
888;17;145;2003;365;2.2;24.3;28.9;0.226;0.343;0.294;0.844;6.13;2.2;4.4;5.5;6.6;7.8;9.2;10.8;12.6;15.3;25.5
889;17;145;2004;373;2.1;24.5;28.7;0.202;0.335;0.291;0.831;5.987;2.2;4.5;5.6;6.8;8.0;9.3;10.9;12.7;15.4;24.7
890;17;145;2005;378;2.1;25.0;29.4;0.218;0.341;0.287;0.825;6.037;2.3;4.4;5.5;6.7;7.9;9.2;10.7;12.6;15.2;25.4
891;17;145;2006;381;2.1;25.9;30.6;0.209;0.337;0.286;0.816;5.889;2.4;4.5;5.6;6.8;7.9;9.2;10.7;12.5;15.2;25.3
892;17;145;2007;384;2.1;27.0;32.1;0.223;0.347;0.287;0.802;6.173;2.3;4.4;5.5;6.6;7.8;9.1;10.5;12.3;15.1;26.3
893;17;145;2008;381;2.1;27.7;33.0;0.213;0.342;0.294;0.827;6.08;2.3;4.5;5.6;6.7;7.8;9.2;10.7;12.5;15.2;25.5
894;17;145;2009;382;2.1;28.2;33.7;0.217;0.345;0.298;0.852;6.26;2.1;4.4;5.5;6.7;7.8;9.1;10.7;12.7;15.4;25.5
895;17;145;2010;381;2.1;28.6;34.1;0.216;0.344;0.293;0.83;6.085;2.3;4.5;5.5;6.7;7.8;9.1;10.6;12.5;15.2;25.9
896;17;145;2011;388;2.1;28.1;33.5;0.216;0.345;0.297;0.839;6.173;2.2;4.5;5.5;6.6;7.8;9.2;10.7;12.5;15.3;25.8
897;17;145;2012;392;2.1;28.4;33.6;0.221;0.344;0.293;0.843;6.179;2.1;4.5;5.5;6.6;7.8;9.2;10.7;12.6;15.3;25.7
898;17;145;2013;390;2.1;28.3;33.8;0.217;0.343;0.294;0.842;6.007;2.3;4.5;5.5;6.6;7.8;9.1;10.7;12.6;15.3;25.7
899;17;145;2014;396;2.1;28.6;35.1;0.239;0.358;0.31;0.89;6.528;2.1;4.3;5.3;6.4;7.5;8.9;10.6;12.6;15.2;26.9
900;17;146;2000;502;2.6;16.6;19.3;0.183;0.324;0.282;0.816;5.841;2.0;4.7;5.9;7.0;8.1;9.3;10.9;13.0;15.7;23.3
901;17;146;2001;526;2.6;18.0;21.0;0.18;0.323;0.283;0.806;5.797;2.1;4.6;6.0;7.1;8.0;9.2;10.9;13.0;15.8;23.3
902;17;146;2002;558;2.6;18.6;21.6;0.202;0.333;0.285;0.828;6.388;1.6;4.6;5.9;7.1;8.1;9.3;10.9;13.0;15.8;23.7
903;17;146;2003;576;2.6;18.6;21.3;0.202;0.335;0.285;0.833;6.819;1.3;4.5;5.9;7.2;8.2;9.5;11.1;13.1;15.9;23.4
904;17;146;2004;582;2.6;18.9;21.7;0.206;0.338;0.286;0.828;6.839;1.3;4.5;5.9;7.1;8.1;9.4;11.1;13.1;15.8;23.7
905;17;146;2005;589;2.6;19.1;22.2;0.206;0.336;0.283;0.814;6.491;1.7;4.5;5.8;7.1;8.0;9.3;10.9;12.8;15.6;24.3
906;17;146;2006;602;2.6;20.2;23.5;0.213;0.335;0.284;0.815;6.21;1.9;4.5;5.8;7.0;8.0;9.3;10.8;12.8;15.6;24.4
907;17;146;2007;614;2.6;20.8;24.7;0.207;0.339;0.292;0.843;6.323;1.8;4.6;5.7;6.9;7.9;9.1;10.8;12.8;15.6;24.7
908;17;146;2008;643;2.5;21.4;25.2;0.211;0.344;0.295;0.843;6.703;1.6;4.4;5.7;6.9;7.9;9.2;10.8;12.9;15.8;24.7
909;17;146;2009;677;2.5;21.7;25.5;0.219;0.347;0.298;0.851;6.977;1.3;4.5;5.7;6.8;7.9;9.2;10.9;13.0;16.1;24.6
910;17;146;2010;698;2.5;21.6;25.3;0.201;0.336;0.288;0.837;6.347;1.7;4.6;5.8;6.9;8.0;9.2;10.8;12.9;15.8;24.2
911;17;146;2011;723;2.4;21.6;25.2;0.212;0.343;0.289;0.841;6.716;1.5;4.5;5.7;6.9;8.0;9.2;10.7;12.9;15.9;24.6
912;17;146;2012;733;2.4;21.6;25.4;0.208;0.342;0.291;0.845;6.494;1.7;4.6;5.7;6.9;7.9;9.1;10.7;12.9;15.9;24.6
913;17;146;2013;742;2.5;21.8;25.7;0.208;0.342;0.293;0.853;6.564;1.7;4.5;5.7;6.9;7.9;9.2;10.7;12.9;16.0;24.5
914;17;146;2014;755;2.5;22.3;26.7;0.219;0.348;0.294;0.864;6.593;1.7;4.5;5.6;6.8;7.8;9.0;10.5;12.7;16.0;25.3
915;17;147;2000;449;2.7;16.9;19.6;0.17;0.313;0.274;0.782;5.325;2.4;4.8;6.1;7.1;8.1;9.3;10.9;12.9;15.5;23.0
916;17;147;2001;469;2.7;18.3;21.3;0.171;0.314;0.276;0.788;5.402;2.4;4.8;6.1;7.1;8.0;9.2;10.9;12.9;15.6;23.0
917;17;147;2002;493;2.7;19.0;21.9;0.192;0.324;0.275;0.798;5.923;1.8;4.8;6.1;7.1;8.1;9.3;10.9;13.0;15.6;23.4
918;17;147;2003;502;2.7;19.1;21.6;0.193;0.326;0.273;0.789;6.327;1.4;4.7;6.1;7.2;8.2;9.5;11.0;13.0;15.7;23.1
919;17;147;2004;498;2.7;19.3;22.2;0.2;0.331;0.278;0.8;6.437;1.4;4.7;6.0;7.2;8.2;9.4;11.0;13.0;15.7;23.5
920;17;147;2005;500;2.7;19.5;22.7;0.194;0.325;0.273;0.769;5.897;2.0;4.7;6.0;7.1;8.1;9.3;10.8;12.7;15.4;24.0
921;17;147;2006;506;2.7;20.7;24.0;0.207;0.326;0.272;0.774;5.753;2.2;4.7;5.9;7.0;8.0;9.2;10.7;12.6;15.4;24.3
922;17;147;2007;510;2.7;21.3;25.1;0.201;0.332;0.281;0.803;5.934;2.0;4.7;5.9;6.9;7.9;9.2;10.7;12.7;15.4;24.6
923;17;147;2008;531;2.6;21.7;25.6;0.205;0.336;0.286;0.807;6.211;1.8;4.7;5.9;6.9;7.9;9.2;10.7;12.8;15.6;24.6
924;17;147;2009;553;2.6;21.9;25.9;0.21;0.338;0.287;0.823;6.372;1.6;4.7;5.8;6.9;8.0;9.2;10.8;12.8;15.8;24.4
925;17;147;2010;562;2.6;22.0;25.7;0.188;0.325;0.275;0.804;5.715;2.1;4.8;5.9;7.0;8.0;9.2;10.7;12.7;15.5;23.9
926;17;147;2011;577;2.6;22.0;25.8;0.205;0.336;0.279;0.823;6.196;1.8;4.7;5.8;7.0;8.0;9.1;10.7;12.8;15.7;24.5
927;17;147;2012;578;2.5;21.9;25.8;0.199;0.333;0.28;0.818;5.918;2.0;4.8;5.8;6.9;7.9;9.1;10.6;12.7;15.7;24.5
928;17;147;2013;582;2.6;22.2;26.0;0.197;0.332;0.282;0.817;5.993;1.9;4.8;5.8;6.9;8.0;9.1;10.6;12.8;15.9;24.2
929;17;147;2014;591;2.5;22.6;27.0;0.211;0.341;0.285;0.84;6.091;2.0;4.7;5.6;6.8;7.8;8.9;10.4;12.6;15.9;25.2
930;17;148;2000;52;1.8;13.1;16.0;0.304;0.415;0.378;1.061;13.484;-0.3;3.6;5.0;5.8;7.4;9.1;11.0;13.5;17.7;27.2
931;17;148;2001;57;1.8;15.5;18.3;0.256;0.388;0.357;1.03;8.996;1.4;3.4;4.8;5.9;7.6;9.0;11.2;13.7;16.7;26.4
932;17;148;2002;65;1.8;15.6;18.8;0.269;0.394;0.369;1.044;10.665;0.8;3.3;4.7;6.3;7.5;9.2;11.0;13.6;17.3;26.2
933;17;148;2003;75;1.9;15.7;19.2;0.259;0.39;0.37;1.093;9.691;1.3;3.2;4.7;6.1;7.6;8.8;10.9;13.8;17.5;26.1
934;17;148;2004;83;1.9;16.0;18.7;0.234;0.371;0.335;0.956;8.555;1.4;3.6;5.1;6.4;8.0;9.2;11.0;13.4;17.0;25.0
935;17;148;2005;89;2.0;16.1;19.3;0.273;0.393;0.359;1.025;10.159;1.0;3.3;4.8;6.0;7.8;9.1;11.0;13.6;17.1;26.3
936;17;148;2006;96;2.0;17.4;20.8;0.239;0.375;0.347;1.045;9.073;1.3;3.4;5.0;6.6;7.8;9.1;11.0;13.8;17.1;25.1
937;17;148;2007;103;2.0;18.7;22.7;0.236;0.372;0.347;1.037;8.387;1.4;3.6;5.1;6.5;7.6;9.0;10.9;13.7;16.7;25.5
938;17;148;2008;112;2.0;19.3;23.1;0.242;0.378;0.358;1.081;9.181;1.3;3.3;4.9;6.5;7.7;9.1;11.3;13.9;16.9;25.1
939;17;148;2009;124;2.0;19.5;23.7;0.256;0.386;0.368;1.058;10.292;0.9;3.3;5.0;6.4;7.6;9.2;11.2;13.7;17.2;25.6
940;17;148;2010;136;2.0;19.4;23.3;0.253;0.383;0.35;1.041;9.917;1.0;3.3;5.1;6.5;7.7;9.1;11.1;13.4;17.1;25.7
941;17;148;2011;146;2.0;19.7;23.1;0.235;0.372;0.337;0.999;8.92;1.3;3.4;5.0;6.6;7.9;9.3;11.1;13.4;16.7;25.1
942;17;148;2012;155;2.0;20.3;23.8;0.24;0.374;0.334;0.952;9.401;1.1;3.4;5.3;6.6;7.9;9.3;11.0;13.5;16.7;25.2
943;17;148;2013;160;2.1;20.3;24.3;0.246;0.376;0.338;0.993;9.172;1.3;3.3;5.2;6.6;7.8;9.1;10.9;13.5;16.7;25.7
944;17;148;2014;165;2.1;21.3;25.4;0.247;0.375;0.329;0.952;8.826;1.2;3.6;5.2;6.6;7.8;9.1;10.9;13.2;16.6;25.9
945;17;182;2000;3839;2.6;25.8;27.6;0.134;0.27;0.22;0.635;4.25;3.0;5.3;6.5;7.7;8.8;9.9;11.0;12.5;14.6;20.7
946;17;182;2001;3862;2.6;28.5;30.8;0.132;0.272;0.22;0.628;4.228;3.1;5.3;6.5;7.6;8.7;9.8;10.9;12.4;14.5;21.1
947;17;182;2002;3891;2.6;29.4;31.6;0.138;0.275;0.22;0.633;4.365;2.8;5.3;6.5;7.7;8.8;9.8;11.0;12.4;14.6;21.0
948;17;182;2003;3838;2.6;29.7;32.0;0.14;0.276;0.221;0.635;4.435;2.7;5.3;6.5;7.7;8.8;9.9;11.0;12.5;14.6;21.0
949;17;182;2004;3794;2.6;30.3;32.6;0.138;0.276;0.22;0.63;4.36;2.9;5.3;6.5;7.7;8.7;9.8;10.9;12.4;14.5;21.3
950;17;182;2005;3801;2.6;30.3;32.8;0.141;0.279;0.224;0.644;4.435;2.9;5.2;6.4;7.6;8.7;9.8;10.9;12.4;14.6;21.5
951;17;182;2006;3844;2.5;31.4;34.1;0.142;0.279;0.224;0.644;4.413;3.0;5.2;6.4;7.6;8.7;9.7;10.9;12.4;14.5;21.6
952;17;182;2007;3892;2.5;32.5;35.3;0.147;0.285;0.229;0.66;4.545;3.0;5.1;6.3;7.5;8.6;9.7;10.9;12.4;14.6;21.9
953;17;182;2008;3951;2.5;33.1;36.1;0.15;0.289;0.236;0.681;4.711;2.8;5.0;6.2;7.5;8.6;9.8;11.0;12.5;14.7;21.9
954;17;182;2009;3944;2.5;34.2;37.3;0.146;0.288;0.238;0.688;4.653;2.8;5.0;6.2;7.5;8.6;9.8;11.0;12.6;14.8;21.7
955;17;182;2010;3888;2.5;34.1;37.1;0.145;0.287;0.238;0.685;4.639;2.9;5.0;6.2;7.4;8.6;9.8;11.0;12.6;14.8;21.7
956;17;182;2011;3886;2.5;34.2;37.4;0.15;0.291;0.241;0.699;4.723;2.8;5.0;6.1;7.4;8.6;9.7;11.0;12.6;14.8;21.9
957;17;182;2012;3876;2.5;34.2;37.3;0.155;0.296;0.246;0.709;4.892;2.6;4.9;6.1;7.3;8.6;9.8;11.1;12.6;14.9;22.1
958;17;182;2013;3823;2.5;34.8;38.2;0.159;0.298;0.249;0.712;4.944;2.6;4.9;6.1;7.3;8.5;9.7;11.1;12.6;14.9;22.3
959;17;182;2014;3796;2.5;35.6;39.1;0.165;0.302;0.251;0.717;5.034;2.5;4.9;6.1;7.2;8.5;9.7;11.1;12.6;14.8;22.6
960;17;183;2000;3308;2.6;25.0;26.8;0.132;0.272;0.224;0.646;4.29;3.0;5.2;6.4;7.7;8.8;9.9;11.0;12.5;14.7;20.7
961;17;183;2001;3331;2.6;27.7;30.0;0.134;0.274;0.222;0.636;4.285;3.1;5.3;6.5;7.6;8.7;9.8;10.9;12.4;14.5;21.2
962;17;183;2002;3338;2.5;28.7;30.8;0.141;0.277;0.222;0.638;4.474;2.7;5.3;6.5;7.7;8.8;9.9;11.0;12.5;14.7;21.0
963;17;183;2003;3277;2.6;29.0;31.0;0.144;0.279;0.223;0.642;4.555;2.6;5.3;6.5;7.7;8.8;9.9;11.0;12.5;14.7;21.0
964;17;183;2004;3235;2.6;29.5;31.8;0.139;0.277;0.222;0.637;4.427;2.9;5.2;6.5;7.7;8.8;9.8;11.0;12.4;14.6;21.3
965;17;183;2005;3238;2.5;29.5;31.9;0.142;0.281;0.226;0.651;4.492;2.9;5.1;6.4;7.6;8.7;9.8;10.9;12.4;14.6;21.5
966;17;183;2006;3282;2.5;30.5;33.1;0.141;0.28;0.225;0.65;4.439;3.0;5.1;6.4;7.6;8.7;9.8;10.9;12.4;14.6;21.5
967;17;183;2007;3341;2.5;31.5;34.3;0.147;0.285;0.23;0.665;4.568;2.9;5.0;6.3;7.5;8.7;9.7;10.9;12.4;14.6;21.8
968;17;183;2008;3365;2.5;32.2;35.0;0.152;0.291;0.237;0.684;4.751;2.8;5.0;6.2;7.4;8.6;9.8;11.0;12.5;14.8;22.0
969;17;183;2009;3334;2.5;33.1;36.1;0.148;0.29;0.241;0.694;4.702;2.8;5.0;6.2;7.4;8.6;9.8;11.0;12.6;14.8;21.8
970;17;183;2010;3266;2.5;32.8;35.8;0.147;0.29;0.242;0.698;4.704;2.8;5.0;6.2;7.4;8.6;9.8;11.0;12.6;14.9;21.8
971;17;183;2011;3256;2.5;33.1;36.2;0.154;0.295;0.245;0.707;4.808;2.8;4.9;6.1;7.3;8.6;9.7;11.0;12.6;14.9;22.1
972;17;183;2012;3224;2.4;32.9;36.0;0.159;0.3;0.251;0.722;5.011;2.5;4.9;6.1;7.3;8.5;9.8;11.1;12.7;14.9;22.3
973;17;183;2013;3159;2.4;33.6;37.0;0.164;0.303;0.253;0.721;5.091;2.5;4.9;6.1;7.2;8.4;9.7;11.0;12.6;14.9;22.6
974;17;183;2014;3153;2.4;34.3;37.9;0.169;0.306;0.257;0.727;5.173;2.5;4.8;6.0;7.2;8.4;9.7;11.1;12.6;15.0;22.8
975;17;184;2000;432;2.7;29.9;30.9;0.068;0.201;0.167;0.481;2.832;4.7;6.3;7.4;8.4;9.3;10.1;11.0;12.1;13.5;17.4
976;17;184;2001;440;2.7;31.8;33.0;0.078;0.216;0.181;0.524;3.074;4.3;6.1;7.2;8.2;9.1;10.1;11.1;12.2;13.8;18.0
