ID;KenmerkenVanPersonen;Perioden;Koopkrachtverandering_1;AandeelInDeBevolking_2;k_1977100_3;k_1980100_4;k_1985100_5;k_1990100_6;k_1995100_7;Sinds1977_8;Sinds1980_9;Sinds1985_10;Sinds1990_11;Sinds1995_12;Sinds1977_13;Sinds1980_14;Sinds1985_15;Sinds1990_16;Sinds1995_17
1076;802;1979;0.8;71;103.3;101.4;114.3;101.0;99.6;3.3;;;;;1.6;;;;
1077;802;1980;-1.4;71;101.9;100.0;112.7;99.6;98.2;1.9;;;;;0.6;;;;
1078;802;1981;-4.1;70;97.7;95.9;108.1;95.5;94.2;-2.3;-4.1;;;;-0.6;-4.1;;;
1079;802;1982;-2.1;69;95.6;93.9;105.8;93.5;92.2;-4.4;-6.1;;;;-0.9;-3.1;;;
1080;802;1983;-3.9;68;91.9;90.2;101.7;89.9;88.6;-8.1;-9.8;;;;-1.4;-3.4;;;
1081;802;1984;-2.3;67;89.8;88.1;99.3;87.8;86.5;-10.2;-11.9;;;;-1.5;-3.1;;;
1082;802;1985;0.7;64;90.4;88.7;100.0;88.4;87.1;-9.6;-11.3;;;;-1.3;-2.4;;;
1083;802;1986;3.7;63;93.7;92.0;103.7;91.7;90.3;-6.3;-8.0;3.7;;;-0.7;-1.4;3.7;;
1084;802;1987;2.4;63;96.0;94.2;106.2;93.8;92.5;-4.0;-5.8;6.2;;;-0.4;-0.9;3.0;;
1085;802;1988;1.4;63;97.3;95.5;107.6;95.1;93.8;-2.7;-4.5;7.6;;;-0.2;-0.6;2.5;;
1086;802;1989;1.6;66;98.8;97.0;109.3;96.6;95.2;-1.2;-3.0;9.3;;;-0.1;-0.3;2.3;;
1087;802;1990;3.5;65;102.3;100.4;113.1;100.0;98.6;2.3;0.4;13.1;;;0.2;0.0;2.5;;
1088;802;1991;0.2;63;102.4;100.5;113.3;100.2;98.7;2.4;0.5;13.3;0.2;;0.2;0.0;2.1;0.2;
1089;802;1992;-0.5;63;102.0;100.1;112.8;99.7;98.3;2.0;0.1;12.8;-0.3;;0.1;0.0;1.7;-0.2;
1090;802;1993;0.8;62;102.8;100.9;113.7;100.5;99.1;2.8;0.9;13.7;0.5;;0.2;0.1;1.6;0.2;
1091;802;1994;-0.2;62;102.6;100.7;113.5;100.3;98.9;2.6;0.7;13.5;0.3;;0.2;0.1;1.4;0.1;
1092;802;1995;1.1;61;103.8;101.8;114.8;101.4;100.0;3.8;1.8;14.8;1.4;;0.2;0.1;1.4;0.3;
1093;802;1996;0.9;61;104.7;102.7;115.8;102.4;100.9;4.7;2.7;15.8;2.4;0.9;0.2;0.2;1.3;0.4;0.9
1094;802;1997;1.1;62;105.9;103.9;117.1;103.5;102.0;5.9;3.9;17.1;3.5;2.0;0.3;0.2;1.3;0.5;1.0
1095;802;1998;1.3;63;107.3;105.3;118.7;104.9;103.4;7.3;5.3;18.7;4.9;3.4;0.3;0.3;1.3;0.6;1.1
1096;802;1999;0.7;64;108.0;106.0;119.5;105.6;104.1;8.0;6.0;19.5;5.6;4.1;0.4;0.3;1.3;0.6;1.0
1097;802;2000;0.9;64;109.0;107.0;120.6;106.6;105.1;9.0;7.0;20.6;6.6;5.1;0.4;0.3;1.3;0.6;1.0
1098;802;2001;5.2;64;114.7;112.5;126.8;112.1;110.5;14.7;12.5;26.8;12.1;10.5;0.6;0.6;1.5;1.0;1.7
1099;802;2002;0.5;65;115.2;113.1;127.5;112.7;111.1;15.2;13.1;27.5;12.7;11.1;0.6;0.6;1.4;1.0;1.5
1100;803;1978;3.3;12;103.3;98.8;106.8;99.8;99.3;3.3;;;;;3.3;;;;
1101;803;1979;1.4;12;104.7;100.2;108.2;101.1;100.6;4.7;;;;;2.3;;;;
1102;803;1980;-0.2;12;104.5;100.0;108.1;101.0;100.5;4.5;;;;;1.5;;;;
1103;803;1981;-2.1;12;102.3;97.9;105.8;98.9;98.4;2.3;-2.1;;;;0.6;-2.1;;;
1104;803;1982;-1.7;12;100.6;96.3;104.1;97.2;96.7;0.6;-3.7;;;;0.1;-1.9;;;
1105;803;1983;-1.9;12;98.7;94.5;102.1;95.4;94.9;-1.3;-5.5;;;;-0.2;-1.9;;;
1106;803;1984;-2.5;13;96.3;92.1;99.6;93.0;92.5;-3.7;-7.9;;;;-0.5;-2.0;;;
1107;803;1985;0.5;14;96.7;92.5;100.0;93.4;93.0;-3.3;-7.5;;;;-0.4;-1.5;;;
1108;803;1986;2.0;15;98.7;94.4;102.0;95.3;94.9;-1.3;-5.6;2.0;;;-0.1;-0.9;2.0;;
1109;803;1987;1.7;14;100.4;96.1;103.8;97.0;96.5;0.4;-3.9;3.8;;;0.0;-0.6;1.9;;
1110;803;1988;0.5;14;100.8;96.5;104.3;97.4;96.9;0.8;-3.5;4.3;;;0.1;-0.4;1.4;;
1111;803;1989;1.0;14;101.8;97.5;105.3;98.4;97.9;1.8;-2.5;5.3;;;0.2;-0.3;1.3;;
1112;803;1990;1.6;15;103.5;99.1;107.0;100.0;99.5;3.5;-0.9;7.0;;;0.3;-0.1;1.4;;
1113;803;1991;0.1;15;103.6;99.1;107.1;100.1;99.6;3.6;-0.9;7.1;0.1;;0.3;-0.1;1.1;0.1;
1114;803;1992;0.3;16;103.9;99.4;107.4;100.4;99.9;3.9;-0.6;7.4;0.4;;0.3;0.0;1.0;0.2;
1115;803;1993;0.0;16;104.0;99.5;107.5;100.4;99.9;4.0;-0.5;7.5;0.4;;0.2;0.0;0.9;0.1;
1116;803;1994;-0.9;16;103.0;98.6;106.6;99.6;99.1;3.0;-1.4;6.6;-0.4;;0.2;-0.1;0.7;-0.1;
1117;803;1995;1.0;16;104.0;99.6;107.6;100.5;100.0;4.0;-0.4;7.6;0.5;;0.2;0.0;0.7;0.1;
1118;803;1996;1.1;16;105.1;100.6;108.7;101.6;101.1;5.1;0.6;8.7;1.6;1.1;0.3;0.0;0.8;0.3;1.1
1119;803;1997;0.7;16;105.8;101.3;109.4;102.2;101.7;5.8;1.3;9.4;2.2;1.7;0.3;0.1;0.8;0.3;0.9
1120;803;1998;2.5;16;108.5;103.8;112.2;104.8;104.3;8.5;3.8;12.2;4.8;4.3;0.4;0.2;0.9;0.6;1.4
1121;803;1999;0.3;16;108.8;104.1;112.5;105.1;104.6;8.8;4.1;12.5;5.1;4.6;0.4;0.2;0.8;0.6;1.1
1122;803;2000;0.7;16;109.5;104.8;113.2;105.8;105.3;9.5;4.8;13.2;5.8;5.3;0.4;0.2;0.8;0.6;1.0
1123;803;2001;2.4;16;112.2;107.3;116.0;108.4;107.8;12.2;7.3;16.0;8.4;7.8;0.5;0.3;0.9;0.7;1.3
1124;803;2002;0.7;16;112.9;108.1;116.8;109.1;108.6;12.9;8.1;16.8;9.1;8.6;0.5;0.4;0.9;0.7;1.2
1125;804;1978;3.9;7;103.9;99.6;115.6;111.7;112.7;3.9;;;;;3.9;;;;
1126;804;1979;1.6;7;105.6;101.2;117.5;113.4;114.5;5.6;;;;;2.7;;;;
1127;804;1980;-1.2;8;104.3;100.0;116.1;112.1;113.1;4.3;;;;;1.4;;;;
1128;804;1981;-3.7;8;100.5;96.3;111.8;108.0;109.0;0.5;-3.7;;;;0.1;-3.7;;;
1129;804;1982;-2.8;9;97.6;93.6;108.7;104.9;105.9;-2.4;-6.4;;;;-0.5;-3.3;;;
1130;804;1983;-2.8;10;94.9;91.0;105.7;102.0;103.0;-5.1;-9.0;;;;-0.9;-3.1;;;
1131;804;1984;-3.4;11;91.8;88.0;102.1;98.6;99.5;-8.2;-12.0;;;;-1.2;-3.2;;;
1132;804;1985;-2.1;12;89.9;86.1;100.0;96.5;97.4;-10.1;-13.9;;;;-1.3;-2.9;;;
1133;804;1986;0.6;12;90.4;86.6;100.6;97.1;98.0;-9.6;-13.4;0.6;;;-1.1;-2.4;0.6;;
1134;804;1987;0.9;13;91.2;87.4;101.5;98.0;98.9;-8.8;-12.6;1.5;;;-0.9;-1.9;0.8;;
1135;804;1988;-0.4;13;90.9;87.1;101.1;97.6;98.6;-9.1;-12.9;1.1;;;-0.9;-1.7;0.4;;
1136;804;1989;0.8;12;91.6;87.8;101.9;98.4;99.3;-8.4;-12.2;1.9;;;-0.7;-1.4;0.5;;
1137;804;1990;1.7;12;93.1;89.2;103.6;100.0;100.9;-6.9;-10.8;3.6;;;-0.6;-1.1;0.7;;
1138;804;1991;-0.1;12;93.0;89.1;103.5;99.9;100.8;-7.0;-10.9;3.5;-0.1;;-0.5;-1.0;0.6;-0.1;
1139;804;1992;0.5;12;93.4;89.6;104.0;100.4;101.3;-6.6;-10.4;4.0;0.4;;-0.5;-0.9;0.6;0.2;
1140;804;1993;-0.1;13;93.4;89.5;103.9;100.3;101.2;-6.6;-10.5;3.9;0.3;;-0.4;-0.9;0.5;0.1;
1141;804;1994;-1.5;13;91.9;88.1;102.3;98.8;99.7;-8.1;-11.9;2.3;-1.2;;-0.5;-0.9;0.3;-0.3;
1142;804;1995;0.3;13;92.2;88.4;102.6;99.1;100.0;-7.8;-11.6;2.6;-0.9;;-0.4;-0.8;0.3;-0.2;
1143;804;1996;-0.2;13;92.1;88.3;102.5;98.9;99.8;-7.9;-11.7;2.5;-1.1;-0.2;-0.4;-0.8;0.2;-0.2;-0.2
1144;804;1997;0.9;12;92.9;89.1;103.4;99.9;100.8;-7.1;-10.9;3.4;-0.1;0.8;-0.4;-0.7;0.3;0.0;0.4
1145;804;1998;1.4;11;94.2;90.3;104.9;101.2;102.2;-5.8;-9.7;4.9;1.2;2.2;-0.3;-0.6;0.4;0.2;0.7
1146;804;1999;0.5;10;94.7;90.7;105.4;101.7;102.7;-5.3;-9.3;5.4;1.7;2.7;-0.2;-0.5;0.4;0.2;0.7
1147;804;2000;0.9;10;95.5;91.6;106.3;102.7;103.6;-4.5;-8.4;6.3;2.7;3.6;-0.2;-0.4;0.4;0.3;0.7
1148;804;2001;2.5;10;97.9;93.9;109.0;105.2;106.2;-2.1;-6.1;9.0;5.2;6.2;-0.1;-0.3;0.5;0.5;1.0
1149;804;2002;0.8;9;98.7;94.6;109.8;106.0;107.0;-1.3;-5.4;9.8;6.0;7.0;-0.1;-0.3;0.6;0.5;1.0
1150;805;1978;0.7;1;100.7;98.7;101.8;92.0;93.4;0.7;;;;;0.7;;;;
1151;805;1979;0.8;1;101.6;99.5;102.6;92.8;94.1;1.6;;;;;0.8;;;;
1152;805;1980;0.5;1;102.1;100.0;103.1;93.3;94.6;2.1;;;;;0.7;;;;
1153;805;1981;-0.2;1;101.8;99.8;102.9;93.0;94.4;1.8;-0.2;;;;0.5;-0.2;;;
1154;805;1982;-0.4;1;101.4;99.4;102.5;92.7;94.0;1.4;-0.6;;;;0.3;-0.3;;;
1155;805;1983;0.3;1;101.8;99.7;102.8;93.0;94.3;1.8;-0.3;;;;0.3;-0.1;;;
1156;805;1984;-3.0;1;98.7;96.7;99.7;90.2;91.5;-1.3;-3.3;;;;-0.2;-0.8;;;
1157;805;1985;0.3;1;99.0;96.9;100.0;90.4;91.7;-1.0;-3.1;;;;-0.1;-0.6;;;
1158;805;1986;2.2;1;101.2;99.1;102.2;92.4;93.8;1.2;-0.9;2.2;;;0.1;-0.2;2.2;;
1159;805;1987;1.3;1;102.5;100.4;103.6;93.7;95.0;2.5;0.4;3.6;;;0.2;0.1;1.8;;
1160;805;1988;1.2;1;103.7;101.6;104.8;94.8;96.1;3.7;1.6;4.8;;;0.3;0.2;1.6;;
1161;805;1989;0.6;1;104.4;102.3;105.5;95.4;96.7;4.4;2.3;5.5;;;0.4;0.2;1.3;;
1162;805;1990;4.9;1;109.5;107.2;110.6;100.0;101.5;9.5;7.2;10.6;;;0.7;0.7;2.0;;
1163;805;1991;-0.3;2;109.1;106.9;110.2;99.7;101.1;9.1;6.9;10.2;-0.3;;0.6;0.6;1.6;-0.3;
1164;805;1992;-1.5;2;107.5;105.3;108.6;98.2;99.6;7.5;5.3;8.6;-1.8;;0.5;0.4;1.2;-0.9;
1165;805;1993;0.4;2;107.9;105.7;109.0;98.6;100.0;7.9;5.7;9.0;-1.4;;0.5;0.4;1.1;-0.5;
1166;805;1994;-0.4;2;107.5;105.3;108.6;98.2;99.6;7.5;5.3;8.6;-1.8;;0.4;0.4;0.9;-0.5;
1167;805;1995;0.4;2;107.9;105.7;109.0;98.6;100.0;7.9;5.7;9.0;-1.4;;0.4;0.4;0.9;-0.3;
1168;805;1996;0.7;2;108.6;106.4;109.7;99.2;100.7;8.6;6.4;9.7;-0.8;0.7;0.4;0.4;0.8;-0.1;0.7
1169;805;1997;0.6;2;109.2;107.0;110.4;99.8;101.2;9.2;7.0;10.4;-0.2;1.2;0.4;0.4;0.8;0.0;0.6
1170;805;1998;0.5;3;109.8;107.6;111.0;100.3;101.8;9.8;7.6;11.0;0.3;1.8;0.4;0.4;0.8;0.0;0.6
1171;805;1999;0.5;3;110.3;108.1;111.5;100.8;102.3;10.3;8.1;11.5;0.8;2.3;0.4;0.4;0.8;0.1;0.6
1172;805;2000;1.2;3;111.6;109.3;112.8;102.0;103.4;11.6;9.3;12.8;2.0;3.4;0.5;0.4;0.8;0.2;0.7
1173;805;2001;6.0;3;118.3;115.9;119.6;108.1;109.7;18.3;15.9;19.6;8.1;9.7;0.7;0.7;1.1;0.7;1.6
1174;805;2002;0.1;3;118.5;116.1;119.7;108.2;109.8;18.5;16.1;19.7;8.2;9.8;0.7;0.7;1.1;0.7;1.3
