ID;Uitvalcategorie;RegioS;Perioden;TotaalMotorvoertuigen_1;Personenauto_2;TotaalBedrijfsmotorvoertuigen_3;Bestelauto_4;VrachtautoExclTrekkerVoorOplegger_5;TrekkerVoorOplegger_6;SpeciaalVoertuig_7;Bus_8;TotaalGewichtMotorvoertuigen_9;Personenauto_10;TotaalGewichtBedrijfsmotorvoertuigen_11;Bestelauto_12;VrachtautoExclTrekkerVoorOplegger_13;TrekkerVoorOplegger_14;SpeciaalVoertuig_15;Bus_16
17;Totaal uitval;Totaal Nederland;2017;520929.0;447680.0;73249.0;55709.0;5080.0;9391.0;2410.0;659.0;777194.0;532682.0;244512.0;93656.0;49204.0;71835.0;22672.0;7145.0
18;Totaal uitval;Totaal Nederland;2018;567854.0;489673.0;78181.0;59978.0;5205.0;9690.0;2413.0;895.0;844113.0;583431.0;260681.0;101350.0;51065.0;74906.0;23318.0;10043.0
19;Totaal uitval;Totaal Nederland;2019;601520.0;515567.0;85953.0;66196.0;5405.0;10740.0;2567.0;1045.0;905876.0;620909.0;284967.0;113238.0;52301.0;83272.0;24707.0;11448.0
20;Totaal uitval;Totaal Nederland;2020;567764.0;483240.0;84524.0;64981.0;5717.0;10482.0;2455.0;889.0;865958.0;584498.0;281460.0;111030.0;55918.0;81357.0;23277.0;9879.0
21;Totaal uitval;Totaal Nederland;2021;602707.0;519628.0;83079.0;64564.0;5425.0;9713.0;2468.0;909.0;902116.0;626202.0;275914.0;111850.0;52928.0;75364.0;25503.0;10269.0
22;Totaal uitval;Noord-Nederland (LD);2000;41223.0;38194.0;3029.0;2482.0;192.0;179.0;129.0;47.0;41956.0;34987.0;6971.0;2999.0;1648.0;1248.0;616.0;460.0
23;Totaal uitval;Noord-Nederland (LD);2001;44643.0;41157.0;3486.0;2899.0;249.0;151.0;148.0;39.0;46176.0;38328.0;7846.0;3665.0;1963.0;1068.0;763.0;387.0
24;Totaal uitval;Noord-Nederland (LD);2002;46089.0;41808.0;4281.0;3593.0;305.0;193.0;157.0;33.0;48692.0;39193.0;9499.0;4654.0;2465.0;1361.0;690.0;329.0
25;Totaal uitval;Noord-Nederland (LD);2003;46262.0;41879.0;4383.0;3720.0;262.0;194.0;167.0;40.0;49392.0;39800.0;9592.0;4872.0;2172.0;1345.0;794.0;409.0
26;Totaal uitval;Noord-Nederland (LD);2004;52332.0;46540.0;5792.0;4934.0;329.0;242.0;204.0;83.0;58609.0;45547.0;13062.0;6642.0;2760.0;1697.0;1081.0;882.0
27;Totaal uitval;Noord-Nederland (LD);2005;49677.0;38275.0;11402.0;10523.0;318.0;252.0;229.0;80.0;59811.0;38224.0;21587.0;14667.0;2922.0;1766.0;1378.0;854.0
28;Totaal uitval;Noord-Nederland (LD);2006;48172.0;39132.0;9040.0;8109.0;400.0;335.0;163.0;33.0;58222.0;39275.0;18947.0;11498.0;3663.0;2408.0;1065.0;313.0
29;Totaal uitval;Noord-Nederland (LD);2007;43184.0;36163.0;7021.0;6023.0;357.0;319.0;248.0;74.0;53615.0;36881.0;16734.0;8886.0;3113.0;2300.0;1569.0;866.0
30;Totaal uitval;Noord-Nederland (LD);2008;42295.0;35488.0;6807.0;5894.0;353.0;317.0;190.0;53.0;53127.0;36802.0;16324.0;9019.0;3047.0;2291.0;1384.0;583.0
31;Totaal uitval;Noord-Nederland (LD);2009;43115.0;36734.0;6381.0;5492.0;279.0;420.0;154.0;36.0;53263.0;38265.0;14998.0;8139.0;2446.0;3034.0;989.0;390.0
32;Totaal uitval;Noord-Nederland (LD);2010;46624.0;38769.0;7855.0;6545.0;384.0;447.0;196.0;283.0;63290.0;42095.0;21195.0;10008.0;3298.0;3233.0;1720.0;2936.0
33;Totaal uitval;Noord-Nederland (LD);2011;56566.0;47695.0;8871.0;7765.0;296.0;547.0;213.0;50.0;73309.0;53250.0;20059.0;11972.0;2287.0;4001.0;1147.0;652.0
34;Totaal uitval;Noord-Nederland (LD);2012;66005.0;55931.0;10074.0;8742.0;404.0;548.0;221.0;159.0;89725.0;64862.0;24864.0;13567.0;3306.0;4023.0;1554.0;2414.0
35;Totaal uitval;Noord-Nederland (LD);2013;58682.0;49648.0;9034.0;7784.0;335.0;622.0;249.0;44.0;79034.0;57579.0;21455.0;12295.0;2659.0;4690.0;1371.0;440.0
36;Totaal uitval;Noord-Nederland (LD);2014;55731.0;47476.0;8255.0;7005.0;339.0;565.0;298.0;48.0;77210.0;56076.0;21134.0;11176.0;2954.0;4297.0;2183.0;523.0
37;Totaal uitval;Noord-Nederland (LD);2015;48095.0;41656.0;6439.0;5310.0;313.0;597.0;172.0;47.0;66964.0;49328.0;17636.0;8754.0;2779.0;4568.0;1052.0;482.0
38;Totaal uitval;Noord-Nederland (LD);2016;49916.0;43043.0;6873.0;5881.0;341.0;442.0;166.0;43.0;67906.0;50832.0;17074.0;9560.0;2879.0;3323.0;915.0;396.0
39;Totaal uitval;Noord-Nederland (LD);2017;53482.0;46047.0;7435.0;6419.0;317.0;447.0;213.0;39.0;72421.0;54094.0;18326.0;10452.0;2858.0;3424.0;1093.0;499.0
40;Totaal uitval;Noord-Nederland (LD);2018;58209.0;49844.0;8365.0;7273.0;368.0;445.0;235.0;44.0;79333.0;58706.0;20627.0;11925.0;3551.0;3430.0;1234.0;488.0
41;Totaal uitval;Noord-Nederland (LD);2019;60783.0;51614.0;9169.0;7936.0;322.0;482.0;280.0;149.0;84096.0;61321.0;22775.0;13118.0;2913.0;3727.0;1592.0;1426.0
42;Totaal uitval;Noord-Nederland (LD);2020;60069.0;51067.0;9002.0;7867.0;347.0;485.0;278.0;25.0;82716.0;61400.0;21316.0;13016.0;2956.0;3680.0;1396.0;267.0
43;Totaal uitval;Noord-Nederland (LD);2021;66602.0;57985.0;8617.0;7529.0;299.0;507.0;256.0;26.0;89907.0;69082.0;20824.0;12648.0;2623.0;3905.0;1371.0;277.0
44;Totaal uitval;Oost-Nederland (LD);2000;108664.0;94524.0;14140.0;9094.0;2245.0;2345.0;346.0;110.0;140512.0;88651.0;51860.0;12703.0;19116.0;16414.0;2464.0;1163.0
45;Totaal uitval;Oost-Nederland (LD);2001;120691.0;104250.0;16441.0;10637.0;2712.0;2505.0;457.0;130.0;159617.0;99398.0;60219.0;15090.0;23022.0;17563.0;3225.0;1319.0
46;Totaal uitval;Oost-Nederland (LD);2002;110131.0;92876.0;17255.0;11255.0;2741.0;2642.0;479.0;138.0;153018.0;88814.0;64203.0;16559.0;23802.0;18689.0;3575.0;1578.0
47;Totaal uitval;Oost-Nederland (LD);2003;111249.0;94033.0;17216.0;11291.0;2547.0;2679.0;486.0;213.0;156013.0;91517.0;64495.0;16813.0;22405.0;19008.0;3906.0;2363.0
48;Totaal uitval;Oost-Nederland (LD);2004;118998.0;99259.0;19739.0;13969.0;2563.0;2468.0;544.0;195.0;167253.0;98834.0;68418.0;21433.0;22572.0;17850.0;4367.0;2196.0
49;Totaal uitval;Oost-Nederland (LD);2005;120692.0;87044.0;33648.0;27416.0;2583.0;2788.0;581.0;280.0;180653.0;88602.0;92051.0;41539.0;23016.0;20163.0;4386.0;2947.0
50;Totaal uitval;Oost-Nederland (LD);2006;115796.0;87455.0;28341.0;22302.0;2396.0;2914.0;613.0;116.0;174532.0;90911.0;83622.0;34333.0;21789.0;21174.0;5105.0;1221.0
51;Totaal uitval;Oost-Nederland (LD);2007;111906.0;87863.0;24043.0;17682.0;2333.0;3264.0;586.0;178.0;173131.0;93932.0;79199.0;27648.0;21100.0;23838.0;4672.0;1941.0
52;Totaal uitval;Oost-Nederland (LD);2008;107588.0;85155.0;22433.0;16595.0;2077.0;3070.0;532.0;159.0;164533.0;90531.0;74001.0;26463.0;18790.0;22572.0;4472.0;1704.0
53;Totaal uitval;Oost-Nederland (LD);2009;115405.0;93755.0;21650.0;15239.0;2112.0;3674.0;542.0;83.0;174831.0;98764.0;76067.0;23903.0;19886.0;27277.0;4224.0;777.0
54;Totaal uitval;Oost-Nederland (LD);2010;116571.0;92056.0;24515.0;17688.0;2491.0;3467.0;693.0;176.0;186809.0;101238.0;85571.0;28405.0;23556.0;25987.0;5759.0;1863.0
55;Totaal uitval;Oost-Nederland (LD);2011;142701.0;114886.0;27815.0;20914.0;2476.0;3494.0;689.0;242.0;225740.0;132462.0;93279.0;33634.0;24006.0;26288.0;6639.0;2712.0
56;Totaal uitval;Oost-Nederland (LD);2012;171625.0;140325.0;31300.0;24205.0;2355.0;3720.0;758.0;262.0;269132.0;168440.0;100692.0;39277.0;22551.0;28002.0;8006.0;2856.0
57;Totaal uitval;Oost-Nederland (LD);2013;156427.0;126720.0;29707.0;21911.0;2522.0;4243.0;789.0;242.0;257522.0;154295.0;103227.0;36286.0;24140.0;32366.0;7645.0;2791.0
58;Totaal uitval;Oost-Nederland (LD);2014;140177.0;115770.0;24407.0;17968.0;1922.0;3562.0;719.0;236.0;228200.0;142877.0;85323.0;30080.0;18503.0;27126.0;6998.0;2617.0
59;Totaal uitval;Oost-Nederland (LD);2015;125983.0;106151.0;19832.0;13185.0;1901.0;3725.0;659.0;362.0;212724.0;131888.0;80836.0;22841.0;18430.0;28670.0;6352.0;4542.0
60;Totaal uitval;Oost-Nederland (LD);2016;128450.0;106967.0;21483.0;14888.0;1882.0;3904.0;648.0;161.0;214106.0;131714.0;82392.0;25783.0;18443.0;30184.0;6140.0;1841.0
61;Totaal uitval;Oost-Nederland (LD);2017;133654.0;111777.0;21877.0;15436.0;1915.0;3667.0;711.0;148.0;219636.0;136358.0;83278.0;26661.0;19339.0;28360.0;7298.0;1619.0
62;Totaal uitval;Oost-Nederland (LD);2018;142510.0;119549.0;22961.0;16384.0;1988.0;3679.0;695.0;215.0;233794.0;146866.0;86928.0;28508.0;20155.0;28748.0;7034.0;2483.0
63;Totaal uitval;Oost-Nederland (LD);2019;154285.0;128413.0;25872.0;18640.0;1994.0;4063.0;833.0;342.0;255557.0;159097.0;96460.0;32688.0;19750.0;31559.0;8684.0;3780.0
64;Totaal uitval;Oost-Nederland (LD);2020;140878.0;116623.0;24255.0;17506.0;2138.0;3727.0;766.0;118.0;236026.0;145049.0;90977.0;30892.0;21840.0;29129.0;7845.0;1271.0
65;Totaal uitval;Oost-Nederland (LD);2021;149598.0;125094.0;24504.0;18107.0;1959.0;3533.0;788.0;117.0;244677.0;154822.0;89855.0;32430.0;19623.0;27142.0;9380.0;1280.0
66;Totaal uitval;West-Nederland (LD);2000;209875.0;186004.0;23871.0;17788.0;2578.0;2455.0;637.0;413.0;250074.0;176126.0;73949.0;23840.0;21423.0;17340.0;7265.0;4081.0
67;Totaal uitval;West-Nederland (LD);2001;223716.0;195869.0;27847.0;20628.0;3038.0;3030.0;706.0;445.0;279326.0;189898.0;89426.0;28558.0;26092.0;21553.0;8731.0;4492.0
68;Totaal uitval;West-Nederland (LD);2002;218812.0;189620.0;29192.0;22022.0;3108.0;2829.0;918.0;315.0;282047.0;185813.0;96234.0;31442.0;26568.0;20127.0;14897.0;3200.0
69;Totaal uitval;West-Nederland (LD);2003;225978.0;196963.0;29015.0;22022.0;2647.0;3115.0;783.0;448.0;289845.0;198347.0;91498.0;31861.0;22437.0;22289.0;10369.0;4542.0
70;Totaal uitval;West-Nederland (LD);2004;257258.0;223684.0;33574.0;26065.0;2728.0;3267.0;941.0;573.0;337116.0;232517.0;104601.0;38671.0;23633.0;23427.0;12930.0;5940.0
71;Totaal uitval;West-Nederland (LD);2005;249250.0;192926.0;56324.0;49383.0;2220.0;3262.0;903.0;556.0;337614.0;204149.0;133465.0;73565.0;19775.0;23618.0;10316.0;6191.0
72;Totaal uitval;West-Nederland (LD);2006;231515.0;187233.0;44282.0;36846.0;2349.0;3662.0;877.0;548.0;318041.0;200407.0;117632.0;54798.0;20183.0;26732.0;9812.0;6107.0
73;Totaal uitval;West-Nederland (LD);2007;228753.0;192479.0;36274.0;29749.0;2245.0;3187.0;881.0;212.0;310286.0;209772.0;100514.0;45049.0;19603.0;23234.0;10363.0;2265.0
74;Totaal uitval;West-Nederland (LD);2008;225748.0;189799.0;35949.0;30133.0;2029.0;2818.0;789.0;180.0;305269.0;209438.0;95832.0;46355.0;17748.0;20555.0;9162.0;2012.0
75;Totaal uitval;West-Nederland (LD);2009;234100.0;199345.0;34755.0;28244.0;2358.0;3289.0;672.0;192.0;318343.0;218757.0;99586.0;43363.0;21664.0;24032.0;8448.0;2079.0
76;Totaal uitval;West-Nederland (LD);2010;236586.0;197358.0;39228.0;32738.0;2453.0;3008.0;862.0;167.0;332389.0;224837.0;107552.0;51159.0;21866.0;22004.0;10678.0;1844.0
77;Totaal uitval;West-Nederland (LD);2011;271636.0;231276.0;40360.0;34378.0;2248.0;2631.0;887.0;216.0;379183.0;273048.0;106135.0;54238.0;20659.0;18682.0;10116.0;2440.0
78;Totaal uitval;West-Nederland (LD);2012;247632.0;213982.0;33650.0;27961.0;2138.0;2656.0;753.0;142.0;347774.0;253756.0;94018.0;44412.0;19129.0;19686.0;9166.0;1625.0
79;Totaal uitval;West-Nederland (LD);2013;221343.0;190899.0;30444.0;24931.0;1830.0;2671.0;851.0;161.0;317989.0;229725.0;88264.0;40235.0;16834.0;19787.0;9643.0;1765.0
80;Totaal uitval;West-Nederland (LD);2014;205603.0;179054.0;26549.0;21600.0;1553.0;2473.0;773.0;150.0;296426.0;217474.0;78952.0;34842.0;14496.0;18500.0;9345.0;1769.0
81;Totaal uitval;West-Nederland (LD);2015;192418.0;169537.0;22881.0;18041.0;1512.0;2597.0;644.0;87.0;277680.0;206189.0;71491.0;29705.0;14438.0;19488.0;6852.0;1008.0
82;Totaal uitval;West-Nederland (LD);2016;187660.0;163608.0;24052.0;19396.0;1324.0;2585.0;676.0;71.0;269840.0;198043.0;71797.0;32302.0;12604.0;19481.0;6587.0;823.0
83;Totaal uitval;West-Nederland (LD);2017;200206.0;175064.0;25142.0;20240.0;1438.0;2634.0;767.0;63.0;285380.0;210019.0;75361.0;33705.0;13862.0;20084.0;6986.0;724.0
84;Totaal uitval;West-Nederland (LD);2018;224265.0;197335.0;26930.0;21947.0;1415.0;2736.0;708.0;124.0;317964.0;237096.0;80868.0;36963.0;13833.0;21179.0;7623.0;1269.0
85;Totaal uitval;West-Nederland (LD);2019;239441.0;210207.0;29234.0;23985.0;1460.0;2930.0;732.0;127.0;342533.0;256281.0;86252.0;40866.0;13677.0;22689.0;7701.0;1318.0
86;Totaal uitval;West-Nederland (LD);2020;225410.0;195656.0;29754.0;24112.0;1597.0;2989.0;755.0;301.0;329504.0;239685.0;89819.0;40947.0;14615.0;23005.0;7875.0;3377.0
87;Totaal uitval;West-Nederland (LD);2021;223526.0;195261.0;28265.0;23634.0;1392.0;2363.0;638.0;238.0;318025.0;236853.0;81171.0;40624.0;12717.0;18348.0;6413.0;3069.0
88;Totaal uitval;Zuid-Nederland (LD);2000;101786.0;90050.0;11736.0;7940.0;1734.0;1587.0;382.0;93.0;122452.0;82897.0;39555.0;11198.0;13798.0;11165.0;2467.0;927.0
89;Totaal uitval;Zuid-Nederland (LD);2001;111530.0;97575.0;13955.0;9393.0;2169.0;1708.0;511.0;174.0;139505.0;91330.0;48175.0;13410.0;17484.0;12067.0;3576.0;1638.0
90;Totaal uitval;Zuid-Nederland (LD);2002;109493.0;95239.0;14254.0;10056.0;1938.0;1594.0;459.0;207.0;136517.0;89574.0;46943.0;14686.0;15572.0;11314.0;3262.0;2109.0
91;Totaal uitval;Zuid-Nederland (LD);2003;112975.0;98242.0;14733.0;10039.0;2173.0;1872.0;476.0;173.0;144155.0;93370.0;50784.0;14821.0;17364.0;13241.0;3571.0;1787.0
92;Totaal uitval;Zuid-Nederland (LD);2004;120747.0;103824.0;16923.0;11878.0;2262.0;1925.0;637.0;221.0;158681.0;100982.0;57700.0;17716.0;18517.0;13752.0;5240.0;2475.0
93;Totaal uitval;Zuid-Nederland (LD);2005;117032.0;92047.0;24985.0;19972.0;1828.0;2174.0;737.0;274.0;159931.0;90771.0;69159.0;29544.0;14952.0;15548.0;5926.0;3189.0
94;Totaal uitval;Zuid-Nederland (LD);2006;114055.0;93030.0;21025.0;15801.0;1770.0;2276.0;766.0;412.0;158560.0;92606.0;65954.0;23413.0;14922.0;16424.0;6375.0;4820.0
95;Totaal uitval;Zuid-Nederland (LD);2007;112753.0;94149.0;18604.0;12870.0;1708.0;2718.0;740.0;568.0;161262.0;95133.0;66130.0;19323.0;14427.0;19700.0;5971.0;6709.0
96;Totaal uitval;Zuid-Nederland (LD);2008;110844.0;93558.0;17286.0;12379.0;1509.0;2250.0;617.0;531.0;155163.0;95648.0;59515.0;18730.0;12416.0;16400.0;5757.0;6212.0
97;Totaal uitval;Zuid-Nederland (LD);2009;117572.0;99919.0;17653.0;11999.0;1733.0;2890.0;503.0;528.0;167021.0;101927.0;65094.0;18249.0;15302.0;21006.0;4325.0;6212.0
98;Totaal uitval;Zuid-Nederland (LD);2010;117039.0;98287.0;18752.0;13605.0;1841.0;2271.0;571.0;464.0;168079.0;104527.0;63552.0;21153.0;16218.0;16565.0;4425.0;5192.0
99;Totaal uitval;Zuid-Nederland (LD);2011;141271.0;119815.0;21456.0;15805.0;1822.0;2651.0;597.0;581.0;205143.0;133567.0;71576.0;24640.0;15469.0;19581.0;5399.0;6488.0
100;Totaal uitval;Zuid-Nederland (LD);2012;165734.0;142352.0;23382.0;17582.0;1807.0;2876.0;622.0;495.0;239913.0;162989.0;76924.0;27958.0;16265.0;21236.0;6008.0;5457.0
101;Totaal uitval;Zuid-Nederland (LD);2013;157310.0;134082.0;23228.0;16754.0;1779.0;3020.0;684.0;991.0;236626.0;154336.0;82290.0;27213.0;16136.0;22414.0;6548.0;9980.0
102;Totaal uitval;Zuid-Nederland (LD);2014;142449.0;121731.0;20718.0;14964.0;1700.0;2822.0;777.0;455.0;214153.0;140939.0;73214.0;24278.0;15220.0;20940.0;7229.0;5547.0
103;Totaal uitval;Zuid-Nederland (LD);2015;130326.0;112923.0;17403.0;12050.0;1350.0;2903.0;581.0;519.0;196030.0;131082.0;64949.0;19927.0;12436.0;21782.0;5275.0;5530.0
104;Totaal uitval;Zuid-Nederland (LD);2016;130993.0;113408.0;17585.0;12692.0;1342.0;2619.0;668.0;264.0;194796.0;131725.0;63071.0;21139.0;12182.0;19870.0;6825.0;3055.0
105;Totaal uitval;Zuid-Nederland (LD);2017;133587.0;114792.0;18795.0;13614.0;1410.0;2643.0;719.0;409.0;199758.0;132211.0;67547.0;22837.0;13146.0;19967.0;7295.0;4303.0
106;Totaal uitval;Zuid-Nederland (LD);2018;142870.0;122945.0;19925.0;14374.0;1434.0;2830.0;775.0;512.0;213022.0;140764.0;72258.0;23954.0;13525.0;21549.0;7427.0;5803.0
107;Totaal uitval;Zuid-Nederland (LD);2019;147011.0;125333.0;21678.0;15635.0;1629.0;3265.0;722.0;427.0;223691.0;144209.0;79481.0;26567.0;15962.0;25298.0;6729.0;4925.0
108;Totaal uitval;Zuid-Nederland (LD);2020;141407.0;119894.0;21513.0;15496.0;1635.0;3281.0;656.0;445.0;217711.0;138363.0;79348.0;26175.0;16507.0;25543.0;6161.0;4963.0
109;Totaal uitval;Zuid-Nederland (LD);2021;162981.0;141288.0;21693.0;15294.0;1775.0;3310.0;786.0;528.0;249508.0;165445.0;84063.0;26149.0;17964.0;25970.0;8338.0;5642.0
110;Totaal uitval;Groningen (PV);2000;14810.0;13821.0;989.0;848.0;22.0;77.0;31.0;11.0;14732.0;12729.0;2004.0;1002.0;201.0;548.0;131.0;122.0
111;Totaal uitval;Groningen (PV);2001;15466.0;14415.0;1051.0;923.0;46.0;33.0;40.0;9.0;15591.0;13495.0;2096.0;1165.0;350.0;240.0;268.0;73.0
112;Totaal uitval;Groningen (PV);2002;15196.0;14021.0;1175.0;1063.0;46.0;19.0;44.0;3.0;15357.0;13224.0;2132.0;1412.0;341.0;136.0;215.0;28.0
113;Totaal uitval;Groningen (PV);2003;16575.0;15260.0;1315.0;1201.0;36.0;29.0;44.0;5.0;16606.0;14300.0;2306.0;1568.0;282.0;199.0;214.0;43.0
114;Totaal uitval;Groningen (PV);2004;17195.0;15544.0;1651.0;1511.0;31.0;40.0;65.0;4.0;18054.0;15092.0;2963.0;1993.0;227.0;290.0;413.0;40.0
115;Totaal uitval;Groningen (PV);2005;17832.0;13933.0;3899.0;3715.0;70.0;31.0;72.0;11.0;20295.0;13834.0;6463.0;5220.0;567.0;216.0;336.0;124.0
116;Totaal uitval;Groningen (PV);2006;17634.0;14466.0;3168.0;2957.0;75.0;60.0;69.0;7.0;20164.0;14266.0;5898.0;4270.0;642.0;438.0;497.0;51.0
117;Totaal uitval;Groningen (PV);2007;16626.0;13810.0;2816.0;2531.0;102.0;72.0;106.0;5.0;19850.0;13907.0;5942.0;3791.0;825.0;525.0;752.0;49.0
118;Totaal uitval;Groningen (PV);2008;16814.0;13914.0;2900.0;2713.0;90.0;31.0;63.0;3.0;19995.0;14293.0;5702.0;4234.0;717.0;219.0;504.0;28.0
119;Totaal uitval;Groningen (PV);2009;16069.0;13443.0;2626.0;2459.0;61.0;48.0;58.0;0.0;18842.0;13814.0;5028.0;3745.0;482.0;346.0;455.0;0.0
120;Totaal uitval;Groningen (PV);2010;16117.0;13221.0;2896.0;2626.0;114.0;88.0;65.0;3.0;20260.0;13957.0;6303.0;4051.0;890.0;612.0;715.0;35.0
121;Totaal uitval;Groningen (PV);2011;18477.0;15181.0;3296.0;3105.0;61.0;45.0;76.0;9.0;22496.0;16284.0;6212.0;4803.0;456.0;318.0;540.0;95.0
122;Totaal uitval;Groningen (PV);2012;19652.0;16358.0;3294.0;3106.0;69.0;44.0;69.0;6.0;24263.0;18077.0;6187.0;4765.0;538.0;307.0;500.0;77.0
123;Totaal uitval;Groningen (PV);2013;18509.0;15532.0;2977.0;2691.0;82.0;91.0;86.0;27.0;23377.0;17140.0;6238.0;4195.0;573.0;654.0;561.0;254.0
124;Totaal uitval;Groningen (PV);2014;17111.0;14669.0;2442.0;2206.0;54.0;36.0;143.0;3.0;22046.0;16459.0;5587.0;3483.0;396.0;260.0;1419.0;29.0
125;Totaal uitval;Groningen (PV);2015;14991.0;13348.0;1643.0;1473.0;87.0;22.0;53.0;8.0;18706.0;14915.0;3791.0;2336.0;839.0;150.0;336.0;130.0
126;Totaal uitval;Groningen (PV);2016;14720.0;12903.0;1817.0;1616.0;114.0;45.0;41.0;1.0;18505.0;14377.0;4127.0;2512.0;1119.0;326.0;166.0;3.0
127;Totaal uitval;Groningen (PV);2017;15131.0;13316.0;1815.0;1626.0;93.0;31.0;56.0;9.0;18895.0;14723.0;4171.0;2538.0;913.0;206.0;360.0;154.0
128;Totaal uitval;Groningen (PV);2018;16300.0;14255.0;2045.0;1778.0;142.0;51.0;73.0;1.0;21084.0;15929.0;5155.0;2816.0;1534.0;370.0;420.0;13.0
129;Totaal uitval;Groningen (PV);2019;15473.0;13378.0;2095.0;1888.0;67.0;64.0;74.0;2.0;19717.0;15058.0;4659.0;3036.0;569.0;481.0;550.0;23.0
130;Totaal uitval;Groningen (PV);2020;14425.0;12421.0;2004.0;1810.0;61.0;63.0;64.0;6.0;18355.0;14066.0;4288.0;2859.0;447.0;490.0;422.0;70.0
131;Totaal uitval;Groningen (PV);2021;15223.0;13193.0;2030.0;1832.0;50.0;70.0;72.0;6.0;19427.0;14988.0;4439.0;3001.0;400.0;507.0;462.0;69.0
132;Totaal uitval;Fryslân (PV);2000;16218.0;14985.0;1233.0;1015.0;80.0;62.0;46.0;30.0;16334.0;13616.0;2718.0;1223.0;564.0;422.0;225.0;284.0
133;Totaal uitval;Fryslân (PV);2001;17616.0;16108.0;1508.0;1247.0;111.0;59.0;63.0;28.0;18060.0;14839.0;3222.0;1537.0;761.0;398.0;232.0;294.0
