ID;Stratum;Weidevogelsoort;Perioden;Index_1;TrendGehelePeriode_2;TrendLaatste10Jaar_3
56;1;4930;1998;94;.                             ;.                             
57;1;4930;1999;99;.                             ;.                             
58;1;4930;2000;95;.                             ;.                             
59;1;4930;2001;92;.                             ;.                             
60;1;4930;2002;89;.                             ;.                             
61;1;4930;2003;93;.                             ;.                             
62;1;4930;2004;91;.                             ;.                             
63;1;4930;2005;76;Matige afname                 ;Matige afname                 
64;1;2030;1990;100;.                             ;.                             
65;1;2030;1991;99;.                             ;.                             
66;1;2030;1992;99;.                             ;.                             
67;1;2030;1993;106;.                             ;.                             
68;1;2030;1994;101;.                             ;.                             
69;1;2030;1995;106;.                             ;.                             
70;1;2030;1996;94;.                             ;.                             
71;1;2030;1997;115;.                             ;.                             
72;1;2030;1998;119;.                             ;.                             
73;1;2030;1999;119;.                             ;.                             
74;1;2030;2000;132;.                             ;.                             
75;1;2030;2001;131;.                             ;.                             
76;1;2030;2002;131;.                             ;.                             
77;1;2030;2003;122;.                             ;.                             
78;1;2030;2004;121;.                             ;.                             
79;1;2030;2005;153;Matige toename                ;Matige toename                
80;1;4500;1990;100;.                             ;.                             
81;1;4500;1991;98;.                             ;.                             
82;1;4500;1992;89;.                             ;.                             
83;1;4500;1993;84;.                             ;.                             
84;1;4500;1994;80;.                             ;.                             
85;1;4500;1995;80;.                             ;.                             
86;1;4500;1996;75;.                             ;.                             
87;1;4500;1997;67;.                             ;.                             
88;1;4500;1998;60;.                             ;.                             
89;1;4500;1999;58;.                             ;.                             
90;1;4500;2000;55;.                             ;.                             
91;1;4500;2001;54;.                             ;.                             
92;1;4500;2002;52;.                             ;.                             
93;1;4500;2003;51;.                             ;.                             
94;1;4500;2004;50;.                             ;.                             
95;1;4500;2005;47;Matige afname                 ;Matige afname                 
96;1;1940;1990;100;.                             ;.                             
97;1;1940;1991;84;.                             ;.                             
98;1;1940;1992;94;.                             ;.                             
99;1;1940;1993;89;.                             ;.                             
100;1;1940;1994;93;.                             ;.                             
101;1;1940;1995;76;.                             ;.                             
102;1;1940;1996;62;.                             ;.                             
103;1;1940;1997;70;.                             ;.                             
104;1;1940;1998;92;.                             ;.                             
105;1;1940;1999;104;.                             ;.                             
106;1;1940;2000;91;.                             ;.                             
107;1;1940;2001;84;.                             ;.                             
108;1;1940;2002;79;.                             ;.                             
109;1;1940;2003;69;.                             ;.                             
110;1;1940;2004;68;.                             ;.                             
111;1;1940;2005;83;Matige afname                 ;Stabiel                       
112;1;5460;1990;100;.                             ;.                             
113;1;5460;1991;88;.                             ;.                             
114;1;5460;1992;89;.                             ;.                             
115;1;5460;1993;95;.                             ;.                             
116;1;5460;1994;99;.                             ;.                             
117;1;5460;1995;96;.                             ;.                             
118;1;5460;1996;102;.                             ;.                             
119;1;5460;1997;106;.                             ;.                             
120;1;5460;1998;113;.                             ;.                             
121;1;5460;1999;107;.                             ;.                             
122;1;5460;2000;114;.                             ;.                             
123;1;5460;2001;114;.                             ;.                             
124;1;5460;2002;114;.                             ;.                             
125;1;5460;2003;108;.                             ;.                             
126;1;5460;2004;108;.                             ;.                             
127;1;5460;2005;100;Matige toename                ;Stabiel                       
128;1;9760;1990;100;.                             ;.                             
129;1;9760;1991;86;.                             ;.                             
130;1;9760;1992;89;.                             ;.                             
131;1;9760;1993;86;.                             ;.                             
132;1;9760;1994;80;.                             ;.                             
133;1;9760;1995;70;.                             ;.                             
134;1;9760;1996;65;.                             ;.                             
135;1;9760;1997;66;.                             ;.                             
136;1;9760;1998;62;.                             ;.                             
137;1;9760;1999;56;.                             ;.                             
138;1;9760;2000;54;.                             ;.                             
139;1;9760;2001;50;.                             ;.                             
140;1;9760;2002;46;.                             ;.                             
141;1;9760;2003;36;.                             ;.                             
142;1;9760;2004;37;.                             ;.                             
143;1;9760;2005;35;Sterke afname                 ;Sterke afname                 
144;6;10171;1990;100;.                             ;.                             
145;6;10171;1991;81;.                             ;.                             
146;6;10171;1992;70;.                             ;.                             
147;6;10171;1993;61;.                             ;.                             
148;6;10171;1994;69;.                             ;.                             
149;6;10171;1995;95;.                             ;.                             
150;6;10171;1996;111;.                             ;.                             
151;6;10171;1997;107;.                             ;.                             
152;6;10171;1998;118;.                             ;.                             
153;6;10171;1999;109;.                             ;.                             
154;6;10171;2000;112;.                             ;.                             
155;6;10171;2001;87;.                             ;.                             
156;6;10171;2002;69;.                             ;.                             
157;6;10171;2003;62;.                             ;.                             
158;6;10171;2004;72;.                             ;.                             
159;6;10171;2005;44;Matige afname                 ;Sterke afname                 
160;6;10110;1990;100;.                             ;.                             
161;6;10110;1991;70;.                             ;.                             
162;6;10110;1992;77;.                             ;.                             
163;6;10110;1993;77;.                             ;.                             
164;6;10110;1994;86;.                             ;.                             
165;6;10110;1995;89;.                             ;.                             
166;6;10110;1996;81;.                             ;.                             
167;6;10110;1997;81;.                             ;.                             
168;6;10110;1998;90;.                             ;.                             
169;6;10110;1999;94;.                             ;.                             
170;6;10110;2000;93;.                             ;.                             
171;6;10110;2001;91;.                             ;.                             
172;6;10110;2002;90;.                             ;.                             
173;6;10110;2003;75;.                             ;.                             
174;6;10110;2004;82;.                             ;.                             
175;6;10110;2005;77;Stabiel                       ;Stabiel                       
176;6;5320;1990;100;.                             ;.                             
177;6;5320;1991;102;.                             ;.                             
178;6;5320;1992;87;.                             ;.                             
179;6;5320;1993;87;.                             ;.                             
180;6;5320;1994;99;.                             ;.                             
181;6;5320;1995;86;.                             ;.                             
182;6;5320;1996;79;.                             ;.                             
183;6;5320;1997;86;.                             ;.                             
184;6;5320;1998;81;.                             ;.                             
185;6;5320;1999;84;.                             ;.                             
186;6;5320;2000;81;.                             ;.                             
187;6;5320;2001;76;.                             ;.                             
188;6;5320;2002;72;.                             ;.                             
189;6;5320;2003;69;.                             ;.                             
190;6;5320;2004;69;.                             ;.                             
191;6;5320;2005;63;Matige afname                 ;Matige afname                 
192;6;4930;1990;100;.                             ;.                             
193;6;4930;1991;103;.                             ;.                             
194;6;4930;1992;86;.                             ;.                             
195;6;4930;1993;95;.                             ;.                             
196;6;4930;1994;102;.                             ;.                             
197;6;4930;1995;93;.                             ;.                             
198;6;4930;1996;99;.                             ;.                             
199;6;4930;1997;100;.                             ;.                             
200;6;4930;1998;93;.                             ;.                             
201;6;4930;1999;94;.                             ;.                             
202;6;4930;2000;92;.                             ;.                             
203;6;4930;2001;89;.                             ;.                             
204;6;4930;2002;86;.                             ;.                             
205;6;4930;2003;93;.                             ;.                             
206;6;4930;2004;97;.                             ;.                             
207;6;4930;2005;88;Stabiel                       ;Stabiel                       
208;6;2030;1990;100;.                             ;.                             
209;6;2030;1991;88;.                             ;.                             
210;6;2030;1992;84;.                             ;.                             
211;6;2030;1993;92;.                             ;.                             
212;6;2030;1994;85;.                             ;.                             
213;6;2030;1995;85;.                             ;.                             
214;6;2030;1996;72;.                             ;.                             
215;6;2030;1997;81;.                             ;.                             
216;6;2030;1998;95;.                             ;.                             
217;6;2030;1999;85;.                             ;.                             
218;6;2030;2000;97;.                             ;.                             
219;6;2030;2001;90;.                             ;.                             
220;6;2030;2002;83;.                             ;.                             
221;6;2030;2003;80;.                             ;.                             
222;6;2030;2004;78;.                             ;.                             
223;6;2030;2005;78;Stabiel                       ;Stabiel                       
224;6;4500;1990;100;.                             ;.                             
225;6;4500;1991;97;.                             ;.                             
226;6;4500;1992;85;.                             ;.                             
227;6;4500;1993;81;.                             ;.                             
228;6;4500;1994;78;.                             ;.                             
229;6;4500;1995;85;.                             ;.                             
230;6;4500;1996;66;.                             ;.                             
231;6;4500;1997;56;.                             ;.                             
232;6;4500;1998;51;.                             ;.                             
233;6;4500;1999;48;.                             ;.                             
234;6;4500;2000;47;.                             ;.                             
235;6;4500;2001;46;.                             ;.                             
236;6;4500;2002;45;.                             ;.                             
237;6;4500;2003;41;.                             ;.                             
238;6;4500;2004;40;.                             ;.                             
239;6;4500;2005;38;Sterke afname                 ;Matige afname                 
240;6;1940;1990;100;.                             ;.                             
241;6;1940;1991;84;.                             ;.                             
242;6;1940;1992;81;.                             ;.                             
243;6;1940;1993;75;.                             ;.                             
244;6;1940;1994;82;.                             ;.                             
245;6;1940;1995;56;.                             ;.                             
246;6;1940;1996;50;.                             ;.                             
247;6;1940;1997;57;.                             ;.                             
248;6;1940;1998;71;.                             ;.                             
249;6;1940;1999;83;.                             ;.                             
250;6;1940;2000;76;.                             ;.                             
251;6;1940;2001;66;.                             ;.                             
252;6;1940;2002;58;.                             ;.                             
253;6;1940;2003;52;.                             ;.                             
254;6;1940;2004;50;.                             ;.                             
255;6;1940;2005;62;Matige afname                 ;Stabiel                       
256;6;5460;1990;100;.                             ;.                             
257;6;5460;1991;88;.                             ;.                             
258;6;5460;1992;90;.                             ;.                             
259;6;5460;1993;91;.                             ;.                             
260;6;5460;1994;101;.                             ;.                             
261;6;5460;1995;92;.                             ;.                             
262;6;5460;1996;100;.                             ;.                             
263;6;5460;1997;100;.                             ;.                             
264;6;5460;1998;106;.                             ;.                             
265;6;5460;1999;101;.                             ;.                             
266;6;5460;2000;103;.                             ;.                             
267;6;5460;2001;103;.                             ;.                             
268;6;5460;2002;103;.                             ;.                             
269;6;5460;2003;98;.                             ;.                             
270;6;5460;2004;97;.                             ;.                             
271;6;5460;2005;89;Stabiel                       ;Matige afname                 
272;6;9760;1990;100;.                             ;.                             
273;6;9760;1991;87;.                             ;.                             
274;6;9760;1992;81;.                             ;.                             
275;6;9760;1993;86;.                             ;.                             
276;6;9760;1994;85;.                             ;.                             
277;6;9760;1995;71;.                             ;.                             
278;6;9760;1996;64;.                             ;.                             
279;6;9760;1997;66;.                             ;.                             
280;6;9760;1998;57;.                             ;.                             
281;6;9760;1999;49;.                             ;.                             
282;6;9760;2000;51;.                             ;.                             
283;6;9760;2001;46;.                             ;.                             
284;6;9760;2002;43;.                             ;.                             
285;6;9760;2003;33;.                             ;.                             
286;6;9760;2004;33;.                             ;.                             
287;6;9760;2005;32;Sterke afname                 ;Sterke afname                 
288;5;10171;1990;100;.                             ;.                             
289;5;10171;1991;65;.                             ;.                             
290;5;10171;1992;74;.                             ;.                             
291;5;10171;1993;75;.                             ;.                             
292;5;10171;1994;83;.                             ;.                             
293;5;10171;1995;92;.                             ;.                             
294;5;10171;1996;91;.                             ;.                             
295;5;10171;1997;71;.                             ;.                             
296;5;10171;1998;95;.                             ;.                             
297;5;10171;1999;70;.                             ;.                             
298;5;10171;2000;79;.                             ;.                             
299;5;10171;2001;58;.                             ;.                             
300;5;10171;2002;43;.                             ;.                             
301;5;10171;2003;33;.                             ;.                             
302;5;10171;2004;45;.                             ;.                             
303;5;10171;2005;21;Matige afname                 ;Sterke afname                 
304;5;10110;1990;100;.                             ;.                             
305;5;10110;1991;81;.                             ;.                             
306;5;10110;1992;79;.                             ;.                             
307;5;10110;1993;84;.                             ;.                             
308;5;10110;1994;71;.                             ;.                             
309;5;10110;1995;73;.                             ;.                             
310;5;10110;1996;63;.                             ;.                             
311;5;10110;1997;48;.                             ;.                             
312;5;10110;1998;61;.                             ;.                             
313;5;10110;1999;55;.                             ;.                             
314;5;10110;2000;64;.                             ;.                             
315;5;10110;2001;56;.                             ;.                             
316;5;10110;2002;51;.                             ;.                             
317;5;10110;2003;50;.                             ;.                             
318;5;10110;2004;45;.                             ;.                             
319;5;10110;2005;62;Matige afname                 ;Stabiel                       
320;5;5320;1990;100;.                             ;.                             
321;5;5320;1991;100;.                             ;.                             
322;5;5320;1992;92;.                             ;.                             
323;5;5320;1993;100;.                             ;.                             
324;5;5320;1994;121;.                             ;.                             
325;5;5320;1995;116;.                             ;.                             
326;5;5320;1996;116;.                             ;.                             
327;5;5320;1997;114;.                             ;.                             
328;5;5320;1998;109;.                             ;.                             
329;5;5320;1999;109;.                             ;.                             
330;5;5320;2000;112;.                             ;.                             
331;5;5320;2001;110;.                             ;.                             
332;5;5320;2002;108;.                             ;.                             
333;5;5320;2003;98;.                             ;.                             
334;5;5320;2004;99;.                             ;.                             
335;5;5320;2005;78;Stabiel                       ;Matige afname                 
336;5;4930;1990;100;.                             ;.                             
337;5;4930;1991;103;.                             ;.                             
338;5;4930;1992;91;.                             ;.                             
339;5;4930;1993;99;.                             ;.                             
340;5;4930;1994;123;.                             ;.                             
341;5;4930;1995;126;.                             ;.                             
342;5;4930;1996;136;.                             ;.                             
343;5;4930;1997;129;.                             ;.                             
344;5;4930;1998;109;.                             ;.                             
345;5;4930;1999;122;.                             ;.                             
346;5;4930;2000;128;.                             ;.                             
347;5;4930;2001;122;.                             ;.                             
348;5;4930;2002;117;.                             ;.                             
349;5;4930;2003;119;.                             ;.                             
350;5;4930;2004;111;.                             ;.                             
351;5;4930;2005;93;Stabiel                       ;Matige afname                 
352;5;2030;1990;100;.                             ;.                             
353;5;2030;1991;114;.                             ;.                             
354;5;2030;1992;109;.                             ;.                             
355;5;2030;1993;132;.                             ;.                             
356;5;2030;1994;137;.                             ;.                             
357;5;2030;1995;138;.                             ;.                             
358;5;2030;1996;135;.                             ;.                             
359;5;2030;1997;169;.                             ;.                             
360;5;2030;1998;153;.                             ;.                             
361;5;2030;1999;179;.                             ;.                             
362;5;2030;2000;199;.                             ;.                             
363;5;2030;2001;193;.                             ;.                             
364;5;2030;2002;191;.                             ;.                             
365;5;2030;2003;170;.                             ;.                             
366;5;2030;2004;164;.                             ;.                             
367;5;2030;2005;265;Matige toename                ;Matige toename                
368;5;4500;1990;100;.                             ;.                             
369;5;4500;1991;106;.                             ;.                             
370;5;4500;1992;99;.                             ;.                             
371;5;4500;1993;96;.                             ;.                             
372;5;4500;1994;100;.                             ;.                             
373;5;4500;1995;106;.                             ;.                             
374;5;4500;1996;115;.                             ;.                             
375;5;4500;1997;99;.                             ;.                             
376;5;4500;1998;100;.                             ;.                             
377;5;4500;1999;102;.                             ;.                             
378;5;4500;2000;97;.                             ;.                             
379;5;4500;2001;97;.                             ;.                             
380;5;4500;2002;96;.                             ;.                             
381;5;4500;2003;89;.                             ;.                             
382;5;4500;2004;94;.                             ;.                             
383;5;4500;2005;94;Matige afname                 ;Matige afname                 
384;5;1940;1990;100;.                             ;.                             
385;5;1940;1991;97;.                             ;.                             
386;5;1940;1992;105;.                             ;.                             
387;5;1940;1993;110;.                             ;.                             
388;5;1940;1994;102;.                             ;.                             
389;5;1940;1995;94;.                             ;.                             
390;5;1940;1996;84;.                             ;.                             
391;5;1940;1997;96;.                             ;.                             
392;5;1940;1998;122;.                             ;.                             
393;5;1940;1999;136;.                             ;.                             
394;5;1940;2000;111;.                             ;.                             
395;5;1940;2001;104;.                             ;.                             
396;5;1940;2002;98;.                             ;.                             
397;5;1940;2003;89;.                             ;.                             
398;5;1940;2004;94;.                             ;.                             
399;5;1940;2005;109;Stabiel                       ;Stabiel                       
400;5;5460;1990;100;.                             ;.                             
401;5;5460;1991;101;.                             ;.                             
402;5;5460;1992;99;.                             ;.                             
403;5;5460;1993;107;.                             ;.                             
404;5;5460;1994;116;.                             ;.                             
405;5;5460;1995;121;.                             ;.                             
406;5;5460;1996;124;.                             ;.                             
407;5;5460;1997;135;.                             ;.                             
408;5;5460;1998;150;.                             ;.                             
409;5;5460;1999;138;.                             ;.                             
410;5;5460;2000;156;.                             ;.                             
411;5;5460;2001;157;.                             ;.                             
412;5;5460;2002;158;.                             ;.                             
413;5;5460;2003;148;.                             ;.                             
414;5;5460;2004;143;.                             ;.                             
415;5;5460;2005;135;Matige toename                ;Stabiel                       
416;5;9760;1990;100;.                             ;.                             
417;5;9760;1991;101;.                             ;.                             
418;5;9760;1992;96;.                             ;.                             
419;5;9760;1993;97;.                             ;.                             
420;5;9760;1994;90;.                             ;.                             
421;5;9760;1995;89;.                             ;.                             
422;5;9760;1996;69;.                             ;.                             
423;5;9760;1997;82;.                             ;.                             
424;5;9760;1998;79;.                             ;.                             
425;5;9760;1999;72;.                             ;.                             
426;5;9760;2000;71;.                             ;.                             
427;5;9760;2001;62;.                             ;.                             
428;5;9760;2002;54;.                             ;.                             
429;5;9760;2003;41;.                             ;.                             
430;5;9760;2004;33;.                             ;.                             
431;5;9760;2005;31;Sterke afname                 ;Sterke afname                 
432;7;10171;1990;100;.                             ;.                             
433;7;10171;1991;57;.                             ;.                             
434;7;10171;1992;71;.                             ;.                             
435;7;10171;1993;62;.                             ;.                             
436;7;10171;1994;59;.                             ;.                             
437;7;10171;1995;62;.                             ;.                             
438;7;10171;1996;86;.                             ;.                             
439;7;10171;1997;90;.                             ;.                             
440;7;10171;1998;85;.                             ;.                             
441;7;10171;1999;85;.                             ;.                             
442;7;10171;2000;97;.                             ;.                             
443;7;10171;2001;91;.                             ;.                             
444;7;10171;2002;86;.                             ;.                             
445;7;10171;2003;82;.                             ;.                             
446;7;10171;2004;113;.                             ;.                             
447;7;10171;2005;90;Matige toename                ;Stabiel                       
448;7;10110;1990;100;.                             ;.                             
449;7;10110;1991;83;.                             ;.                             
450;7;10110;1992;107;.                             ;.                             
451;7;10110;1993;97;.                             ;.                             
452;7;10110;1994;95;.                             ;.                             
453;7;10110;1995;97;.                             ;.                             
454;7;10110;1996;90;.                             ;.                             
455;7;10110;1997;82;.                             ;.                             
456;7;10110;1998;99;.                             ;.                             
457;7;10110;1999;96;.                             ;.                             
458;7;10110;2000;99;.                             ;.                             
459;7;10110;2001;98;.                             ;.                             
460;7;10110;2002;98;.                             ;.                             
461;7;10110;2003;97;.                             ;.                             
462;7;10110;2004;109;.                             ;.                             
463;7;10110;2005;111;Stabiel                       ;Matige toename                
464;7;5320;1990;100;.                             ;.                             
465;7;5320;1991;88;.                             ;.                             
466;7;5320;1992;78;.                             ;.                             
467;7;5320;1993;84;.                             ;.                             
468;7;5320;1994;90;.                             ;.                             
469;7;5320;1995;74;.                             ;.                             
470;7;5320;1996;71;.                             ;.                             
471;7;5320;1997;68;.                             ;.                             
472;7;5320;1998;62;.                             ;.                             
473;7;5320;1999;57;.                             ;.                             
474;7;5320;2000;60;.                             ;.                             
475;7;5320;2001;57;.                             ;.                             
476;7;5320;2002;53;.                             ;.                             
477;7;5320;2003;48;.                             ;.                             
478;7;5320;2004;49;.                             ;.                             
479;7;5320;2005;43;Matige afname                 ;Matige afname                 
480;7;4930;1990;100;.                             ;.                             
481;7;4930;1991;92;.                             ;.                             
482;7;4930;1992;86;.                             ;.                             
483;7;4930;1993;99;.                             ;.                             
484;7;4930;1994;96;.                             ;.                             
485;7;4930;1995;99;.                             ;.                             
486;7;4930;1996;110;.                             ;.                             
487;7;4930;1997;98;.                             ;.                             
488;7;4930;1998;90;.                             ;.                             
489;7;4930;1999;95;.                             ;.                             
490;7;4930;2000;89;.                             ;.                             
491;7;4930;2001;85;.                             ;.                             
492;7;4930;2002;82;.                             ;.                             
493;7;4930;2003;86;.                             ;.                             
494;7;4930;2004;83;.                             ;.                             
495;7;4930;2005;65;Matige afname                 ;Matige afname                 
496;7;2030;1990;100;.                             ;.                             
497;7;2030;1991;104;.                             ;.                             
498;7;2030;1992;114;.                             ;.                             
499;7;2030;1993;110;.                             ;.                             
500;7;2030;1994;99;.                             ;.                             
501;7;2030;1995;114;.                             ;.                             
502;7;2030;1996;96;.                             ;.                             
503;7;2030;1997;126;.                             ;.                             
504;7;2030;1998;131;.                             ;.                             
505;7;2030;1999;125;.                             ;.                             
506;7;2030;2000;137;.                             ;.                             
507;7;2030;2001;148;.                             ;.                             
508;7;2030;2002;161;.                             ;.                             
509;7;2030;2003;151;.                             ;.                             
510;7;2030;2004;158;.                             ;.                             
511;7;2030;2005;187;Matige toename                ;Matige toename                
512;7;4500;1990;100;.                             ;.                             
513;7;4500;1991;97;.                             ;.                             
514;7;4500;1992;91;.                             ;.                             
515;7;4500;1993;84;.                             ;.                             
516;7;4500;1994;77;.                             ;.                             
517;7;4500;1995;68;.                             ;.                             
518;7;4500;1996;75;.                             ;.                             
519;7;4500;1997;71;.                             ;.                             
520;7;4500;1998;62;.                             ;.                             
521;7;4500;1999;60;.                             ;.                             
522;7;4500;2000;55;.                             ;.                             
523;7;4500;2001;53;.                             ;.                             
524;7;4500;2002;51;.                             ;.                             
525;7;4500;2003;54;.                             ;.                             
526;7;4500;2004;52;.                             ;.                             
527;7;4500;2005;48;Matige afname                 ;Matige afname                 
528;7;1940;1990;100;.                             ;.                             
529;7;1940;1991;63;.                             ;.                             
530;7;1940;1992;98;.                             ;.                             
531;7;1940;1993;78;.                             ;.                             
532;7;1940;1994;97;.                             ;.                             
533;7;1940;1995;81;.                             ;.                             
534;7;1940;1996;45;.                             ;.                             
535;7;1940;1997;49;.                             ;.                             
536;7;1940;1998;80;.                             ;.                             
537;7;1940;1999;90;.                             ;.                             
538;7;1940;2000;82;.                             ;.                             
539;7;1940;2001;83;.                             ;.                             
540;7;1940;2002;83;.                             ;.                             
541;7;1940;2003;64;.                             ;.                             
542;7;1940;2004;57;.                             ;.                             
543;7;1940;2005;74;Stabiel                       ;Onzeker                       
544;7;5460;1990;100;.                             ;.                             
545;7;5460;1991;74;.                             ;.                             
546;7;5460;1992;77;.                             ;.                             
547;7;5460;1993;89;.                             ;.                             
548;7;5460;1994;77;.                             ;.                             
549;7;5460;1995;77;.                             ;.                             
550;7;5460;1996;81;.                             ;.                             
551;7;5460;1997;84;.                             ;.                             
552;7;5460;1998;82;.                             ;.                             
553;7;5460;1999;82;.                             ;.                             
554;7;5460;2000;89;.                             ;.                             
555;7;5460;2001;88;.                             ;.                             
556;7;5460;2002;86;.                             ;.                             
557;7;5460;2003;81;.                             ;.                             
558;7;5460;2004;90;.                             ;.                             
559;7;5460;2005;83;Stabiel                       ;Stabiel                       
560;7;9760;1990;100;.                             ;.                             
561;7;9760;1991;79;.                             ;.                             
562;7;9760;1992;91;.                             ;.                             
563;7;9760;1993;82;.                             ;.                             
564;7;9760;1994;72;.                             ;.                             
565;7;9760;1995;62;.                             ;.                             
566;7;9760;1996;63;.                             ;.                             
567;7;9760;1997;60;.                             ;.                             
568;7;9760;1998;59;.                             ;.                             
569;7;9760;1999;54;.                             ;.                             
570;7;9760;2000;50;.                             ;.                             
571;7;9760;2001;48;.                             ;.                             
572;7;9760;2002;45;.                             ;.                             
573;7;9760;2003;36;.                             ;.                             
574;7;9760;2004;41;.                             ;.                             
575;7;9760;2005;38;Sterke afname                 ;Matige afname                 
576;9;10171;1990;100;.                             ;.                             
577;9;10171;1991;57;.                             ;.                             
578;9;10171;1992;77;.                             ;.                             
579;9;10171;1993;54;.                             ;.                             
580;9;10171;1994;54;.                             ;.                             
581;9;10171;1995;55;.                             ;.                             
582;9;10171;1996;86;.                             ;.                             
583;9;10171;1997;95;.                             ;.                             
584;9;10171;1998;92;.                             ;.                             
585;9;10171;1999;93;.                             ;.                             
586;9;10171;2000;106;.                             ;.                             
587;9;10171;2001;99;.                             ;.                             
588;9;10171;2002;93;.                             ;.                             
589;9;10171;2003;87;.                             ;.                             
590;9;10171;2004;121;.                             ;.                             
591;9;10171;2005;97;Matige toename                ;Matige toename                
592;9;10110;1990;100;.                             ;.                             
593;9;10110;1991;93;.                             ;.                             
594;9;10110;1992;109;.                             ;.                             
595;9;10110;1993;100;.                             ;.                             
596;9;10110;1994;108;.                             ;.                             
597;9;10110;1995;106;.                             ;.                             
598;9;10110;1996;100;.                             ;.                             
599;9;10110;1997;94;.                             ;.                             
600;9;10110;1998;118;.                             ;.                             
601;9;10110;1999;113;.                             ;.                             
602;9;10110;2000;117;.                             ;.                             
603;9;10110;2001;116;.                             ;.                             
604;9;10110;2002;115;.                             ;.                             
605;9;10110;2003;110;.                             ;.                             
606;9;10110;2004;126;.                             ;.                             
607;9;10110;2005;129;Matige toename                ;Matige toename                
608;9;5320;1990;100;.                             ;.                             
609;9;5320;1991;81;.                             ;.                             
610;9;5320;1992;74;.                             ;.                             
611;9;5320;1993;83;.                             ;.                             
612;9;5320;1994;87;.                             ;.                             
613;9;5320;1995;70;.                             ;.                             
614;9;5320;1996;69;.                             ;.                             
615;9;5320;1997;64;.                             ;.                             
616;9;5320;1998;57;.                             ;.                             
617;9;5320;1999;52;.                             ;.                             
618;9;5320;2000;53;.                             ;.                             
619;9;5320;2001;51;.                             ;.                             
620;9;5320;2002;49;.                             ;.                             
621;9;5320;2003;43;.                             ;.                             
622;9;5320;2004;44;.                             ;.                             
623;9;5320;2005;38;Matige afname                 ;Matige afname                 
624;9;4930;1990;100;.                             ;.                             
625;9;4930;1991;94;.                             ;.                             
626;9;4930;1992;83;.                             ;.                             
627;9;4930;1993;97;.                             ;.                             
628;9;4930;1994;92;.                             ;.                             
629;9;4930;1995;92;.                             ;.                             
630;9;4930;1996;105;.                             ;.                             
631;9;4930;1997;95;.                             ;.                             
632;9;4930;1998;88;.                             ;.                             
633;9;4930;1999;92;.                             ;.                             
634;9;4930;2000;86;.                             ;.                             
635;9;4930;2001;83;.                             ;.                             
636;9;4930;2002;79;.                             ;.                             
637;9;4930;2003;84;.                             ;.                             
638;9;4930;2004;79;.                             ;.                             
639;9;4930;2005;61;Matige afname                 ;Matige afname                 
640;9;2030;1990;100;.                             ;.                             
641;9;2030;1991;118;.                             ;.                             
642;9;2030;1992;169;.                             ;.                             
643;9;2030;1993;184;.                             ;.                             
644;9;2030;1994;119;.                             ;.                             
645;9;2030;1995;177;.                             ;.                             
