ID;Herkomst;Geslacht;Perioden;StandSchooljaar_1;GeenOnderwijsVolgendSchooljaar_2;StandVolgendSchooljaar_3;Basisonderwijs_4;VoortgezetSpeciaalOnderwijs_5;BrugjarenVoortgezetOnderwijs_6;MavoLjr3_7;VboLwooLjr3_8;HavoLjr3_9;VwoLjr3_10;Mbo_11;HboVoltijd_12;HboDeeltijd_13;WoVoltijd_14;WoDeeltijd_15
0;0;Totaal leerlingen;1990/'91;;;3180620;1449300.0;109560.0;378450.0;127830.0;130810.0;123230.0;135040.0;284420.0;204510.0;49510.0;174120.0;13850.0
1;0;Totaal leerlingen;1991/'92;;;3185360;1455830.0;110560.0;380330.0;122900.0;128070.0;120360.0;133710.0;282600.0;214150.0;48910.0;174520.0;13430.0
2;0;Totaal leerlingen;1992/'93;;;3167370;1426530.0;113640.0;383200.0;120730.0;127420.0;118800.0;132590.0;285300.0;222030.0;47560.0;176740.0;12830.0
3;0;Totaal leerlingen;1993/'94;;;3192820;1451060.0;116460.0;375740.0;119650.0;128890.0;119930.0;132180.0;289830.0;227900.0;44360.0;175060.0;11750.0
4;0;Totaal leerlingen;1994/'95;;;3202780;1477050.0;119150.0;361510.0;117870.0;130470.0;123900.0;133770.0;288740.0;230600.0;41560.0;167970.0;10200.0
5;0;Mannen;1990/'91;;;1652810;732100.0;74220.0;192560.0;59950.0;79150.0;56360.0;67740.0;152410.0;108120.0;24640.0;98570.0;6990.0
6;0;Mannen;1991/'92;;;1649390;735170.0;74930.0;193230.0;57270.0;77120.0;55310.0;66370.0;149680.0;112150.0;23840.0;97780.0;6550.0
7;0;Mannen;1992/'93;;;1637270;720820.0;76930.0;194310.0;56350.0;76230.0;54620.0;65360.0;150050.0;115560.0;22790.0;98140.0;6120.0
8;0;Mannen;1993/'94;;;1647200;733540.0;78890.0;190710.0;56100.0;76720.0;55350.0;64670.0;151210.0;117120.0;21200.0;96150.0;5540.0
9;0;Mannen;1994/'95;;;1650400;747830.0;80580.0;183780.0;55470.0;76660.0;57510.0;65030.0;149290.0;117940.0;20200.0;91360.0;4750.0
10;0;Vrouwen;1990/'91;;;1527810;717200.0;35340.0;185890.0;67880.0;51660.0;66870.0;67300.0;132010.0;96390.0;24870.0;75540.0;6860.0
11;0;Vrouwen;1991/'92;;;1535970;720670.0;35640.0;187110.0;65630.0;50940.0;65050.0;67340.0;132910.0;102010.0;25060.0;76740.0;6880.0
12;0;Vrouwen;1992/'93;;;1530100;705720.0;36710.0;188890.0;64380.0;51190.0;64180.0;67230.0;135250.0;106470.0;24770.0;78600.0;6710.0
13;0;Vrouwen;1993/'94;;;1545620;717520.0;37570.0;185040.0;63550.0;52180.0;64580.0;67510.0;138630.0;110780.0;23160.0;78910.0;6200.0
14;0;Vrouwen;1994/'95;;;1552380;729230.0;38570.0;177730.0;62400.0;53800.0;66390.0;68750.0;139450.0;112660.0;21360.0;76610.0;5440.0
15;1;Totaal leerlingen;1990/'91;;;254740;189170.0;2860.0;3760.0;200.0;560.0;700.0;440.0;4520.0;24560.0;16130.0;10120.0;1720.0
16;1;Totaal leerlingen;1991/'92;;;246890;191950.0;3660.0;2240.0;100.0;380.0;420.0;370.0;6130.0;18570.0;15310.0;6100.0;1660.0
17;1;Totaal leerlingen;1992/'93;;;265380;199410.0;4280.0;2770.0;170.0;560.0;490.0;450.0;8570.0;20750.0;14110.0;11140.0;2690.0
18;1;Totaal leerlingen;1993/'94;;;267170;207510.0;4110.0;2300.0;70.0;490.0;400.0;390.0;9230.0;17770.0;12350.0;10260.0;2300.0
19;1;Totaal leerlingen;1994/'95;;;258700;206520.0;3620.0;2820.0;200.0;500.0;450.0;310.0;7780.0;14880.0;11570.0;7860.0;2180.0
20;1;Mannen;1990/'91;;;130470;97310.0;1890.0;2390.0;80.0;310.0;380.0;230.0;2500.0;12390.0;7330.0;4910.0;760.0
21;1;Mannen;1991/'92;;;123800;97350.0;2470.0;1270.0;50.0;200.0;190.0;170.0;2940.0;8810.0;6730.0;2870.0;760.0
22;1;Mannen;1992/'93;;;135090;101970.0;2850.0;1570.0;100.0;360.0;260.0;220.0;4100.0;10360.0;6190.0;5870.0;1250.0
23;1;Mannen;1993/'94;;;136780;106430.0;2770.0;1260.0;40.0;310.0;190.0;170.0;4550.0;9030.0;5540.0;5410.0;1080.0
24;1;Mannen;1994/'95;;;133080;106560.0;2460.0;1760.0;90.0;290.0;190.0;130.0;3810.0;7370.0;5410.0;3990.0;1030.0
25;1;Vrouwen;1990/'91;;;124270;91860.0;970.0;1370.0;120.0;250.0;320.0;210.0;2020.0;12170.0;8810.0;5220.0;950.0
26;1;Vrouwen;1991/'92;;;123090;94610.0;1190.0;970.0;60.0;190.0;220.0;190.0;3200.0;9760.0;8580.0;3230.0;900.0
27;1;Vrouwen;1992/'93;;;130300;97450.0;1430.0;1190.0;80.0;200.0;220.0;230.0;4470.0;10390.0;7920.0;5270.0;1440.0
28;1;Vrouwen;1993/'94;;;130380;101080.0;1340.0;1040.0;40.0;170.0;200.0;220.0;4680.0;8750.0;6810.0;4850.0;1210.0
29;1;Vrouwen;1994/'95;;;125620;99960.0;1160.0;1060.0;120.0;220.0;250.0;190.0;3970.0;7510.0;6170.0;3870.0;1150.0
30;2;Totaal leerlingen;1990/'91;3184290.0;258410.0;2925880;1260130.0;106690.0;374690.0;127630.0;130260.0;122540.0;134600.0;279900.0;179950.0;33380.0;163990.0;12130.0
31;2;Totaal leerlingen;1991/'92;3187310.0;248830.0;2938480;1263880.0;106900.0;378100.0;122800.0;127680.0;119940.0;133340.0;276460.0;195590.0;33590.0;168410.0;11780.0
32;2;Totaal leerlingen;1992/'93;3145740.0;243760.0;2901980;1227120.0;109360.0;380440.0;120550.0;126860.0;118310.0;132150.0;276730.0;201290.0;33460.0;165590.0;10140.0
33;2;Totaal leerlingen;1993/'94;3167860.0;242200.0;2925650;1243550.0;112350.0;373450.0;119580.0;128410.0;119540.0;131790.0;280600.0;210130.0;32010.0;164810.0;9450.0
34;2;Totaal leerlingen;1994/'95;3192510.0;248430.0;2944080;1270530.0;115540.0;358690.0;117670.0;129960.0;123460.0;133460.0;280960.0;215710.0;29980.0;160110.0;8020.0
35;2;Mannen;1990/'91;1659740.0;137410.0;1522340;634790.0;72330.0;190170.0;59870.0;78840.0;55990.0;67510.0;149900.0;95730.0;17310.0;93670.0;6230.0
36;2;Mannen;1991/'92;1656830.0;131240.0;1525590;637820.0;72450.0;191960.0;57220.0;76930.0;55120.0;66190.0;146750.0;103340.0;17110.0;94900.0;5790.0
37;2;Mannen;1992/'93;1629810.0;127630.0;1502180;618850.0;74090.0;192740.0;56250.0;75870.0;54360.0;65140.0;145950.0;105210.0;16600.0;92260.0;4860.0
38;2;Mannen;1993/'94;1637600.0;127180.0;1510420;627110.0;76130.0;189450.0;56070.0;76400.0;55160.0;64500.0;146650.0;108100.0;15660.0;90750.0;4460.0
39;2;Mannen;1994/'95;1647000.0;129680.0;1517330;641270.0;78120.0;182030.0;55380.0;76380.0;57320.0;64900.0;145480.0;110570.0;14790.0;87370.0;3730.0
40;2;Vrouwen;1990/'91;1524550.0;121010.0;1403540;625340.0;34370.0;184520.0;67760.0;51410.0;66550.0;67090.0;130000.0;84220.0;16070.0;70330.0;5900.0
41;2;Vrouwen;1991/'92;1530470.0;117590.0;1412890;626060.0;34450.0;186140.0;65580.0;50760.0;64820.0;67150.0;129720.0;92250.0;16490.0;73510.0;5990.0
42;2;Vrouwen;1992/'93;1515930.0;116130.0;1399800;608270.0;35270.0;187700.0;64300.0;50990.0;63960.0;67000.0;130780.0;96080.0;16850.0;73330.0;5270.0
43;2;Vrouwen;1993/'94;1530260.0;115020.0;1415240;616440.0;36230.0;184000.0;63510.0;52000.0;64370.0;67300.0;133950.0;102040.0;16350.0;74060.0;4990.0
44;2;Vrouwen;1994/'95;1545510.0;118750.0;1426750;629270.0;37410.0;176660.0;62290.0;53580.0;66140.0;68560.0;135480.0;105140.0;15190.0;72730.0;4290.0
45;3;Totaal leerlingen;1990/'91;1442820.0;6580.0;1436240;1259060.0;14450.0;162710.0;;30.0;;;;;;;
46;3;Totaal leerlingen;1991/'92;1451060.0;6300.0;1444760;1262960.0;14500.0;167300.0;;;;;10.0;;;;
47;3;Totaal leerlingen;1992/'93;1414660.0;6040.0;1408620;1226440.0;15380.0;166810.0;;;;;;;;;
48;3;Totaal leerlingen;1993/'94;1426530.0;6560.0;1419970;1242590.0;15660.0;161720.0;;;;;;;;;
49;3;Totaal leerlingen;1994/'95;1451060.0;6460.0;1444600;1269450.0;15230.0;159930.0;;;;;;;;;
50;3;Mannen;1990/'91;727680.0;3670.0;724010;634050.0;9680.0;80260.0;;20.0;;;;;;;
51;3;Mannen;1991/'92;733310.0;3390.0;729920;637190.0;9850.0;82880.0;;;;;0.0;;;;
52;3;Mannen;1992/'93;714490.0;3140.0;711340;618410.0;10570.0;82360.0;;;;;;;;;
53;3;Mannen;1993/'94;720820.0;3570.0;717250;626470.0;10670.0;80120.0;;;;;;;;;
54;3;Mannen;1994/'95;733540.0;3480.0;730060;640510.0;10200.0;79360.0;;;;;;;;;
55;3;Vrouwen;1990/'91;715140.0;2900.0;712240;625010.0;4770.0;82450.0;;10.0;;;;;;;
56;3;Vrouwen;1991/'92;717750.0;2910.0;714840;625760.0;4650.0;84420.0;;;;;0.0;;;;
57;3;Vrouwen;1992/'93;700180.0;2900.0;697280;608020.0;4810.0;84450.0;;;;;;;;;
58;3;Vrouwen;1993/'94;705720.0;3000.0;702720;616120.0;5000.0;81600.0;;;;;;;;;
59;3;Vrouwen;1994/'95;717520.0;2980.0;714540;628940.0;5030.0;80570.0;;;;;;;;;
60;4;Totaal leerlingen;1990/'91;109200.0;8050.0;101150;1060.0;90080.0;9010.0;70.0;680.0;10.0;;230.0;;;;
61;4;Totaal leerlingen;1991/'92;109560.0;7640.0;101920;930.0;90320.0;9900.0;70.0;550.0;10.0;0.0;150.0;;;;
62;4;Totaal leerlingen;1992/'93;110570.0;7280.0;103290;690.0;91760.0;9820.0;90.0;800.0;20.0;10.0;120.0;;;;
63;4;Totaal leerlingen;1993/'94;113640.0;6810.0;106830;960.0;94800.0;10070.0;60.0;770.0;20.0;10.0;150.0;;;;
64;4;Totaal leerlingen;1994/'95;116460.0;7040.0;109420;1090.0;97890.0;9250.0;70.0;870.0;30.0;0.0;230.0;;;;
65;4;Mannen;1990/'91;74210.0;5280.0;68930;740.0;61110.0;6380.0;60.0;500.0;0.0;;140.0;;;;
66;4;Mannen;1991/'92;74220.0;4960.0;69260;630.0;61170.0;6920.0;40.0;410.0;10.0;0.0;90.0;;;;
67;4;Mannen;1992/'93;74930.0;4930.0;69990;440.0;61960.0;6920.0;60.0;540.0;10.0;0.0;70.0;;;;
68;4;Mannen;1993/'94;76930.0;4480.0;72460;640.0;64120.0;6960.0;40.0;600.0;10.0;0.0;80.0;;;;
69;4;Mannen;1994/'95;78900.0;4620.0;74280;760.0;66300.0;6350.0;50.0;660.0;20.0;;140.0;;;;
70;4;Vrouwen;1990/'91;34990.0;2770.0;32220;330.0;28960.0;2640.0;20.0;180.0;0.0;;90.0;;;;
71;4;Vrouwen;1991/'92;35340.0;2680.0;32660;300.0;29150.0;2970.0;30.0;150.0;0.0;0.0;60.0;;;;
72;4;Vrouwen;1992/'93;35640.0;2340.0;33300;250.0;29800.0;2900.0;30.0;260.0;10.0;0.0;50.0;;;;
73;4;Vrouwen;1993/'94;36710.0;2330.0;34380;320.0;30690.0;3110.0;20.0;170.0;10.0;0.0;70.0;;;;
74;4;Vrouwen;1994/'95;37570.0;2420.0;35150;320.0;31590.0;2910.0;20.0;220.0;10.0;0.0;80.0;;;;
75;5;Totaal leerlingen;1990/'91;381740.0;3400.0;378340;;2100.0;202810.0;58380.0;55960.0;27540.0;31480.0;80.0;;;;
76;5;Totaal leerlingen;1991/'92;378490.0;3090.0;375400;;2040.0;200770.0;56160.0;55820.0;28470.0;31890.0;250.0;;;;
77;5;Totaal leerlingen;1992/'93;380350.0;2320.0;378030;;2220.0;203740.0;55710.0;55850.0;28090.0;32020.0;410.0;;;;
78;5;Totaal leerlingen;1993/'94;383210.0;1930.0;381290;;1880.0;201570.0;55740.0;58610.0;29770.0;33220.0;490.0;;;;
79;5;Totaal leerlingen;1994/'95;375750.0;1770.0;373990;;2410.0;189440.0;54290.0;59640.0;32820.0;34920.0;470.0;;;;
80;5;Mannen;1990/'91;195480.0;2070.0;193410;;1480.0;103460.0;27440.0;32760.0;13060.0;15170.0;50.0;;;;
81;5;Mannen;1991/'92;192600.0;1850.0;190750;;1420.0;102080.0;26170.0;32560.0;13440.0;14910.0;180.0;;;;
82;5;Mannen;1992/'93;193240.0;1410.0;191830;;1560.0;103430.0;26050.0;32360.0;13190.0;15000.0;250.0;;;;
83;5;Mannen;1993/'94;194320.0;1150.0;193170;;1340.0;102320.0;26110.0;33650.0;13980.0;15490.0;270.0;;;;
84;5;Mannen;1994/'95;190710.0;1050.0;189670;;1620.0;96280.0;25770.0;33960.0;15550.0;16230.0;270.0;;;;
85;5;Vrouwen;1990/'91;186260.0;1330.0;184930;;620.0;99350.0;30950.0;23200.0;14480.0;16310.0;30.0;;;;
86;5;Vrouwen;1991/'92;185890.0;1240.0;184650;;630.0;98690.0;29990.0;23260.0;15040.0;16980.0;80.0;;;;
87;5;Vrouwen;1992/'93;187110.0;910.0;186200;;660.0;100310.0;29660.0;23490.0;14900.0;17020.0;160.0;;;;
88;5;Vrouwen;1993/'94;188900.0;780.0;188120;;540.0;99240.0;29640.0;24960.0;15790.0;17730.0;210.0;;;;
89;5;Vrouwen;1994/'95;185040.0;720.0;184320;;790.0;93150.0;28530.0;25680.0;17280.0;18690.0;200.0;;;;
90;6;Totaal leerlingen;1990/'91;74510.0;3420.0;71090;;10.0;30.0;67390.0;1330.0;350.0;160.0;1810.0;10.0;;;
