ID;HerkomstBestemming;ResiduProduct;GevaarlijkNietGevaarlijk;Perioden;TotaalAfval_1;ChemischAfval_2;MetaalAfval_3;NietMetaalAfval_4;AfgedanktMateriaal_5;DierlijkEnPlantaardigAfval_6;GemengdAfval_7;Slib_8;MineraalAfval_9
130;1;2;3;2006;749.0;0.0;55.0;694.0;0.0;0.0;0.0;0.0;0.0
131;1;2;3;2007;743.0;0.0;54.0;688.0;0.0;0.0;0.0;0.0;0.0
132;1;2;3;2008;735.0;0.0;57.0;679.0;0.0;0.0;0.0;0.0;0.0
133;1;2;1;1990;;;;;;;;;
134;1;2;1;1991;;;;;;;;;
135;1;2;1;1992;;;;;;;;;
136;1;2;1;1993;;;;;;;;;
137;1;2;1;1994;;;;;;;;;
138;1;2;1;1995;;;;;;;;;
139;1;2;1;1996;;;;;;;;;
140;1;2;1;1997;;;;;;;;;
141;1;2;1;1998;;;;;;;;;
142;1;2;1;1999;;;;;;;;;
143;1;2;1;2000;;;;;;;;;
144;1;2;1;2001;;;;;;;;;
145;1;2;1;2002;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
146;1;2;1;2003;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
147;1;2;1;2004;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
148;1;2;1;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
149;1;2;1;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150;1;2;1;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
151;1;2;1;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
152;1;2;2;1990;;;;;;;;;
153;1;2;2;1991;;;;;;;;;
154;1;2;2;1992;;;;;;;;;
155;1;2;2;1993;;;;;;;;;
156;1;2;2;1994;;;;;;;;;
157;1;2;2;1995;;;;;;;;;
158;1;2;2;1996;;;;;;;;;
159;1;2;2;1997;;;;;;;;;
160;1;2;2;1998;;;;;;;;;
161;1;2;2;1999;;;;;;;;;
162;1;2;2;2000;;;;;;;;;
163;1;2;2;2001;;;;;;;;;
164;1;2;2;2002;455.0;0.0;34.0;420.0;0.0;0.0;1.0;0.0;0.0
165;1;2;2;2003;341.0;0.0;53.0;277.0;0.0;0.0;11.0;0.0;0.0
166;1;2;2;2004;575.0;0.0;55.0;517.0;0.0;0.0;3.0;0.0;0.0
167;1;2;2;2005;431.0;0.0;50.0;381.0;0.0;0.0;0.0;0.0;0.0
168;1;2;2;2006;749.0;0.0;55.0;694.0;0.0;0.0;0.0;0.0;0.0
169;1;2;2;2007;743.0;0.0;54.0;688.0;0.0;0.0;0.0;0.0;0.0
170;1;2;2;2008;735.0;0.0;57.0;679.0;0.0;0.0;0.0;0.0;0.0
171;2;3;3;1990;;;;;;;;;
172;2;3;3;1991;;;;;;;;;
173;2;3;3;1992;;;;;;;;;
174;2;3;3;1993;;;;;;;;;
175;2;3;3;1994;;;;;;;;;
176;2;3;3;1995;;;;;;;;;
177;2;3;3;1996;;;;;;;;;
178;2;3;3;1997;;;;;;;;;
179;2;3;3;1998;;;;;;;;;
180;2;3;3;1999;;;;;;;;;
181;2;3;3;2000;;;;;;;;;
182;2;3;3;2001;;;;;;;;;
183;2;3;3;2002;54232.0;1354.0;1139.0;2791.0;35.0;11784.0;4574.0;606.0;31950.0
184;2;3;3;2003;53525.0;1407.0;1105.0;2769.0;37.0;11735.0;4500.0;527.0;31445.0
185;2;3;3;2004;53251.0;1261.0;1258.0;3673.0;54.0;11129.0;3927.0;511.0;31439.0
186;2;3;3;2005;51702.0;1426.0;1030.0;2972.0;130.0;10878.0;3575.0;507.0;31182.0
187;2;3;3;2006;52612.0;1499.0;1862.0;3574.0;177.0;11512.0;4395.0;518.0;29075.0
188;2;3;3;2007;53664.0;1467.0;1768.0;3702.0;165.0;12604.0;4545.0;508.0;28904.0
189;2;3;3;2008;55054.0;1664.0;1602.0;3739.0;138.0;12745.0;4199.0;459.0;30508.0
190;2;3;1;1990;;;;;;;;;
191;2;3;1;1991;;;;;;;;;
192;2;3;1;1992;;;;;;;;;
193;2;3;1;1993;;;;;;;;;
194;2;3;1;1994;;;;;;;;;
195;2;3;1;1995;;;;;;;;;
196;2;3;1;1996;;;;;;;;;
197;2;3;1;1997;;;;;;;;;
198;2;3;1;1998;;;;;;;;;
199;2;3;1;1999;;;;;;;;;
200;2;3;1;2000;;;;;;;;;
201;2;3;1;2001;;;;;;;;;
202;2;3;1;2002;1593.0;867.0;0.0;25.0;34.0;0.0;205.0;0.0;461.0
203;2;3;1;2003;1612.0;957.0;0.0;9.0;36.0;0.0;190.0;0.0;420.0
204;2;3;1;2004;1510.0;837.0;1.0;3.0;42.0;0.0;157.0;0.0;470.0
205;2;3;1;2005;3559.0;1070.0;10.0;35.0;119.0;0.0;7.0;0.0;2318.0
206;2;3;1;2006;4745.0;1148.0;10.0;52.0;157.0;0.0;135.0;0.0;3243.0
207;2;3;1;2007;3598.0;1122.0;3.0;22.0;146.0;0.0;123.0;0.0;2183.0
208;2;3;1;2008;4245.0;1300.0;6.0;21.0;129.0;0.0;111.0;0.0;2678.0
209;2;3;2;1990;;;;;;;;;
210;2;3;2;1991;;;;;;;;;
211;2;3;2;1992;;;;;;;;;
212;2;3;2;1993;;;;;;;;;
213;2;3;2;1994;;;;;;;;;
214;2;3;2;1995;;;;;;;;;
215;2;3;2;1996;;;;;;;;;
216;2;3;2;1997;;;;;;;;;
217;2;3;2;1998;;;;;;;;;
218;2;3;2;1999;;;;;;;;;
219;2;3;2;2000;;;;;;;;;
220;2;3;2;2001;;;;;;;;;
221;2;3;2;2002;52639.0;486.0;1139.0;2766.0;0.0;11784.0;4368.0;606.0;31489.0
222;2;3;2;2003;51912.0;450.0;1104.0;2761.0;0.0;11735.0;4310.0;527.0;31025.0
223;2;3;2;2004;51740.0;424.0;1257.0;3670.0;12.0;11129.0;3770.0;511.0;30969.0
224;2;3;2;2005;48143.0;357.0;1020.0;2937.0;12.0;10878.0;3568.0;507.0;28865.0
225;2;3;2;2006;47867.0;350.0;1852.0;3522.0;20.0;11512.0;4260.0;518.0;25832.0
226;2;3;2;2007;50065.0;345.0;1765.0;3680.0;20.0;12604.0;4423.0;508.0;26721.0
227;2;3;2;2008;50809.0;364.0;1596.0;3719.0;10.0;12745.0;4087.0;459.0;27831.0
228;2;1;3;1990;;;;;;;;;
229;2;1;3;1991;;;;;;;;;
230;2;1;3;1992;;;;;;;;;
231;2;1;3;1993;;;;;;;;;
232;2;1;3;1994;;;;;;;;;
233;2;1;3;1995;;;;;;;;;
234;2;1;3;1996;;;;;;;;;
235;2;1;3;1997;;;;;;;;;
236;2;1;3;1998;;;;;;;;;
237;2;1;3;1999;;;;;;;;;
238;2;1;3;2000;;;;;;;;;
239;2;1;3;2001;;;;;;;;;
240;2;1;3;2002;44785.0;1118.0;294.0;1906.0;35.0;4728.0;4573.0;606.0;31525.0
241;2;1;3;2003;43850.0;1109.0;115.0;2161.0;37.0;4388.0;4494.0;527.0;31020.0
242;2;1;3;2004;43291.0;1110.0;154.0;2795.0;54.0;3937.0;3925.0;511.0;30806.0
243;2;1;3;2005;42756.0;1401.0;140.0;2263.0;130.0;3843.0;3575.0;507.0;30896.0
244;2;1;3;2006;42606.0;1497.0;226.0;2434.0;177.0;5252.0;4395.0;518.0;28108.0
245;2;1;3;2007;44933.0;1465.0;227.0;2644.0;165.0;7227.0;4545.0;508.0;28152.0
246;2;1;3;2008;46744.0;1663.0;201.0;2715.0;138.0;7432.0;4199.0;459.0;29937.0
247;2;1;1;1990;;;;;;;;;
248;2;1;1;1991;;;;;;;;;
249;2;1;1;1992;;;;;;;;;
250;2;1;1;1993;;;;;;;;;
251;2;1;1;1994;;;;;;;;;
252;2;1;1;1995;;;;;;;;;
253;2;1;1;1996;;;;;;;;;
254;2;1;1;1997;;;;;;;;;
255;2;1;1;1998;;;;;;;;;
256;2;1;1;1999;;;;;;;;;
257;2;1;1;2000;;;;;;;;;
258;2;1;1;2001;;;;;;;;;
259;2;1;1;2002;1359.0;634.0;0.0;25.0;34.0;0.0;205.0;0.0;461.0
260;2;1;1;2003;1314.0;659.0;0.0;9.0;36.0;0.0;190.0;0.0;420.0
261;2;1;1;2004;1360.0;687.0;1.0;3.0;42.0;0.0;157.0;0.0;470.0
262;2;1;1;2005;3538.0;1048.0;10.0;35.0;119.0;0.0;7.0;0.0;2318.0
263;2;1;1;2006;4745.0;1148.0;9.0;52.0;157.0;0.0;135.0;0.0;3243.0
264;2;1;1;2007;3598.0;1122.0;3.0;22.0;146.0;0.0;123.0;0.0;2183.0
265;2;1;1;2008;4245.0;1300.0;6.0;21.0;129.0;0.0;111.0;0.0;2678.0
266;2;1;2;1990;;;;;;;;;
267;2;1;2;1991;;;;;;;;;
268;2;1;2;1992;;;;;;;;;
269;2;1;2;1993;;;;;;;;;
270;2;1;2;1994;;;;;;;;;
271;2;1;2;1995;;;;;;;;;
272;2;1;2;1996;;;;;;;;;
273;2;1;2;1997;;;;;;;;;
274;2;1;2;1998;;;;;;;;;
275;2;1;2;1999;;;;;;;;;
276;2;1;2;2000;;;;;;;;;
277;2;1;2;2001;;;;;;;;;
278;2;1;2;2002;43426.0;484.0;293.0;1881.0;0.0;4728.0;4368.0;606.0;31064.0
279;2;1;2;2003;42536.0;450.0;115.0;2152.0;0.0;4388.0;4303.0;527.0;30600.0
280;2;1;2;2004;41932.0;424.0;153.0;2791.0;12.0;3937.0;3768.0;511.0;30336.0
281;2;1;2;2005;39218.0;353.0;130.0;2228.0;12.0;3843.0;3568.0;507.0;28578.0
282;2;1;2;2006;37862.0;348.0;217.0;2382.0;20.0;5252.0;4260.0;518.0;24864.0
283;2;1;2;2007;41335.0;343.0;224.0;2622.0;20.0;7227.0;4423.0;508.0;25969.0
284;2;1;2;2008;42499.0;363.0;195.0;2694.0;10.0;7432.0;4087.0;459.0;27260.0
285;2;2;3;1990;;;;;;;;;
286;2;2;3;1991;;;;;;;;;
287;2;2;3;1992;;;;;;;;;
288;2;2;3;1993;;;;;;;;;
289;2;2;3;1994;;;;;;;;;
290;2;2;3;1995;;;;;;;;;
291;2;2;3;1996;;;;;;;;;
292;2;2;3;1997;;;;;;;;;
293;2;2;3;1998;;;;;;;;;
294;2;2;3;1999;;;;;;;;;
295;2;2;3;2000;;;;;;;;;
296;2;2;3;2001;;;;;;;;;
297;2;2;3;2002;9447.0;235.0;845.0;885.0;0.0;7056.0;0.0;0.0;425.0
298;2;2;3;2003;9675.0;298.0;989.0;609.0;0.0;7347.0;6.0;0.0;425.0
299;2;2;3;2004;9959.0;151.0;1104.0;878.0;0.0;7191.0;2.0;0.0;633.0
300;2;2;3;2005;8946.0;25.0;890.0;709.0;0.0;7035.0;0.0;0.0;287.0
301;2;2;3;2006;10006.0;2.0;1636.0;1141.0;0.0;6260.0;0.0;0.0;968.0
302;2;2;3;2007;8731.0;2.0;1541.0;1058.0;0.0;5378.0;0.0;0.0;752.0
303;2;2;3;2008;8310.0;1.0;1401.0;1025.0;0.0;5313.0;0.0;0.0;571.0
304;2;2;1;1990;;;;;;;;;
305;2;2;1;1991;;;;;;;;;
306;2;2;1;1992;;;;;;;;;
307;2;2;1;1993;;;;;;;;;
308;2;2;1;1994;;;;;;;;;
309;2;2;1;1995;;;;;;;;;
310;2;2;1;1996;;;;;;;;;
311;2;2;1;1997;;;;;;;;;
312;2;2;1;1998;;;;;;;;;
313;2;2;1;1999;;;;;;;;;
314;2;2;1;2000;;;;;;;;;
315;2;2;1;2001;;;;;;;;;
316;2;2;1;2002;233.0;233.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
317;2;2;1;2003;298.0;298.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
318;2;2;1;2004;151.0;151.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
319;2;2;1;2005;21.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
320;2;2;1;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
321;2;2;1;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
322;2;2;1;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
323;2;2;2;1990;;;;;;;;;
324;2;2;2;1991;;;;;;;;;
325;2;2;2;1992;;;;;;;;;
326;2;2;2;1993;;;;;;;;;
327;2;2;2;1994;;;;;;;;;
328;2;2;2;1995;;;;;;;;;
329;2;2;2;1996;;;;;;;;;
330;2;2;2;1997;;;;;;;;;
331;2;2;2;1998;;;;;;;;;
332;2;2;2;1999;;;;;;;;;
333;2;2;2;2000;;;;;;;;;
334;2;2;2;2001;;;;;;;;;
335;2;2;2;2002;9214.0;2.0;845.0;885.0;0.0;7056.0;0.0;0.0;425.0
336;2;2;2;2003;9376.0;0.0;989.0;609.0;0.0;7347.0;6.0;0.0;425.0
337;2;2;2;2004;9809.0;0.0;1104.0;878.0;0.0;7191.0;2.0;0.0;633.0
338;2;2;2;2005;8924.0;4.0;890.0;709.0;0.0;7035.0;0.0;0.0;287.0
339;2;2;2;2006;10006.0;2.0;1636.0;1141.0;0.0;6260.0;0.0;0.0;968.0
340;2;2;2;2007;8731.0;2.0;1541.0;1058.0;0.0;5378.0;0.0;0.0;752.0
341;2;2;2;2008;8310.0;1.0;1401.0;1025.0;0.0;5313.0;0.0;0.0;571.0
342;3;3;3;1990;;;;;;;;;
343;3;3;3;1991;;;;;;;;;
344;3;3;3;1992;;;;;;;;;
345;3;3;3;1993;;;;;;;;;
346;3;3;3;1994;;;;;;;;;
347;3;3;3;1995;;;;;;;;;
348;3;3;3;1996;;;;;;;;;
349;3;3;3;1997;;;;;;;;;
350;3;3;3;1998;;;;;;;;;
351;3;3;3;1999;;;;;;;;;
352;3;3;3;2000;;;;;;;;;
353;3;3;3;2001;;;;;;;;;
354;3;3;3;2002;4061.0;10.0;0.0;35.0;0.0;4014.0;0.0;0.0;2.0
355;3;3;3;2003;3858.0;6.0;0.0;34.0;0.0;3816.0;0.0;0.0;1.0
356;3;3;3;2004;3868.0;6.0;0.0;39.0;0.0;3817.0;0.0;0.0;6.0
357;3;3;3;2005;3752.0;7.0;0.0;36.0;0.0;3709.0;0.0;0.0;0.0
358;3;3;3;2006;3999.0;5.0;4.0;36.0;3.0;3914.0;24.0;0.0;13.0
359;3;3;3;2007;4513.0;4.0;2.0;40.0;0.0;4444.0;8.0;0.0;15.0
360;3;3;3;2008;4764.0;4.0;1.0;33.0;0.0;4705.0;5.0;0.0;16.0
361;3;3;1;1990;;;;;;;;;
362;3;3;1;1991;;;;;;;;;
363;3;3;1;1992;;;;;;;;;
364;3;3;1;1993;;;;;;;;;
365;3;3;1;1994;;;;;;;;;
366;3;3;1;1995;;;;;;;;;
367;3;3;1;1996;;;;;;;;;
368;3;3;1;1997;;;;;;;;;
369;3;3;1;1998;;;;;;;;;
370;3;3;1;1999;;;;;;;;;
371;3;3;1;2000;;;;;;;;;
372;3;3;1;2001;;;;;;;;;
373;3;3;1;2002;12.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
374;3;3;1;2003;7.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
375;3;3;1;2004;7.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
376;3;3;1;2005;8.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
377;3;3;1;2006;7.0;4.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
378;3;3;1;2007;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
379;3;3;1;2008;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
380;3;3;2;1990;;;;;;;;;
381;3;3;2;1991;;;;;;;;;
382;3;3;2;1992;;;;;;;;;
383;3;3;2;1993;;;;;;;;;
384;3;3;2;1994;;;;;;;;;
385;3;3;2;1995;;;;;;;;;
386;3;3;2;1996;;;;;;;;;
387;3;3;2;1997;;;;;;;;;
388;3;3;2;1998;;;;;;;;;
389;3;3;2;1999;;;;;;;;;
390;3;3;2;2000;;;;;;;;;
391;3;3;2;2001;;;;;;;;;
392;3;3;2;2002;4049.0;0.0;0.0;35.0;0.0;4014.0;0.0;0.0;0.0
393;3;3;2;2003;3851.0;0.0;0.0;34.0;0.0;3816.0;0.0;0.0;0.0
394;3;3;2;2004;3861.0;0.0;0.0;39.0;0.0;3817.0;0.0;0.0;5.0
395;3;3;2;2005;3744.0;0.0;0.0;35.0;0.0;3709.0;0.0;0.0;0.0
396;3;3;2;2006;3992.0;1.0;4.0;36.0;0.0;3914.0;24.0;0.0;13.0
397;3;3;2;2007;4509.0;0.0;2.0;40.0;0.0;4444.0;8.0;0.0;15.0
398;3;3;2;2008;4760.0;0.0;1.0;33.0;0.0;4705.0;5.0;0.0;15.0
399;3;1;3;1990;;;;;;;;;
400;3;1;3;1991;;;;;;;;;
401;3;1;3;1992;;;;;;;;;
402;3;1;3;1993;;;;;;;;;
403;3;1;3;1994;;;;;;;;;
404;3;1;3;1995;;;;;;;;;
405;3;1;3;1996;;;;;;;;;
406;3;1;3;1997;;;;;;;;;
407;3;1;3;1998;;;;;;;;;
408;3;1;3;1999;;;;;;;;;
409;3;1;3;2000;;;;;;;;;
410;3;1;3;2001;;;;;;;;;
411;3;1;3;2002;2460.0;3.0;0.0;11.0;0.0;2443.0;0.0;0.0;2.0
412;3;1;3;2003;2241.0;2.0;0.0;13.0;0.0;2224.0;0.0;0.0;1.0
413;3;1;3;2004;2264.0;4.0;0.0;12.0;0.0;2242.0;0.0;0.0;6.0
414;3;1;3;2005;2164.0;7.0;0.0;11.0;0.0;2147.0;0.0;0.0;0.0
415;3;1;3;2006;2954.0;5.0;1.0;3.0;3.0;2907.0;24.0;0.0;11.0
416;3;1;3;2007;3268.0;4.0;0.0;10.0;0.0;3231.0;8.0;0.0;15.0
417;3;1;3;2008;3395.0;4.0;0.0;12.0;0.0;3359.0;5.0;0.0;16.0
418;3;1;1;1990;;;;;;;;;
419;3;1;1;1991;;;;;;;;;
420;3;1;1;1992;;;;;;;;;
421;3;1;1;1993;;;;;;;;;
422;3;1;1;1994;;;;;;;;;
423;3;1;1;1995;;;;;;;;;
424;3;1;1;1996;;;;;;;;;
425;3;1;1;1997;;;;;;;;;
426;3;1;1;1998;;;;;;;;;
427;3;1;1;1999;;;;;;;;;
428;3;1;1;2000;;;;;;;;;
429;3;1;1;2001;;;;;;;;;
430;3;1;1;2002;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
431;3;1;1;2003;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
432;3;1;1;2004;5.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
433;3;1;1;2005;8.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
434;3;1;1;2006;7.0;4.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
435;3;1;1;2007;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
436;3;1;1;2008;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
437;3;1;2;1990;;;;;;;;;
438;3;1;2;1991;;;;;;;;;
439;3;1;2;1992;;;;;;;;;
440;3;1;2;1993;;;;;;;;;
441;3;1;2;1994;;;;;;;;;
442;3;1;2;1995;;;;;;;;;
443;3;1;2;1996;;;;;;;;;
444;3;1;2;1997;;;;;;;;;
445;3;1;2;1998;;;;;;;;;
446;3;1;2;1999;;;;;;;;;
447;3;1;2;2000;;;;;;;;;
