ID;Classificaties;Perioden;TotaalAanbod_1;ProductieBasisprijzen_2;Invoer_3;TotaalMarges_4;HandelsEnVervoersmarges_5;BelProductgebonden_6;SubsProductgebonden_7;TotaalGebruik_8;Uitvoer_9;IntermediairVerbruik_10;HuishoudensConsumptieveBestedingen_11;OverheidConsumptieveBestedingen_12;IZWConsumptieveBestedingen_13;InvesteringenInVasteActiva_14;VeranderingenInVoorraden_15
0;Macrototaal;1987;500490.0;398163.0;102327.0;15735.0;0.0;23717.0;-7982.0;516225.0;107044.0;205251.0;105702.0;51377.0;1176.0;45826.0;-151.0
1;Macrototaal;1988;528890.0;417495.0;111395.0;16733.0;0.0;24553.0;-7820.0;545623.0;116797.0;216632.0;108179.0;52238.0;1257.0;50945.0;-425.0
2;Macrototaal;1989;572630.0;448007.0;124623.0;17785.0;0.0;24586.0;-6801.0;590415.0;131475.0;235515.0;113483.0;53452.0;1326.0;53089.0;2075.0
3;Macrototaal;1990;598889.0;470618.0;128271.0;19820.0;0.0;26257.0;-6437.0;618709.0;137551.0;246786.0;119719.0;56121.0;1383.0;55328.0;1821.0
4;Macrototaal;1991;634474.0;497936.0;136538.0;20446.0;0.0;27719.0;-7273.0;654920.0;147152.0;261007.0;127353.0;59820.0;1485.0;56927.0;1176.0
5;Macrototaal;1992;651441.0;513027.0;138414.0;22084.0;0.0;29603.0;-7519.0;673525.0;148574.0;266812.0;132186.0;63816.0;1591.0;58773.0;1773.0
6;Macrototaal;1993;655609.0;519935.0;135674.0;23212.0;0.0;30495.0;-7283.0;678821.0;150658.0;267134.0;136129.0;66426.0;1676.0;58302.0;-1504.0
7;Macrototaal;1994;694132.0;545755.0;148377.0;25567.0;0.0;32221.0;-6654.0;719699.0;164709.0;281274.0;142350.0;69254.0;1734.0;59649.0;729.0
8;Macrototaal;1995;737839.0;573963.0;163876.0;29575.0;0.0;33683.0;-4108.0;767414.0;181219.0;298277.0;149298.0;72687.0;1760.0;63500.0;673.0
9;Macrototaal;1996;780914.0;607125.0;173789.0;32676.0;0.0;36162.0;-3486.0;813590.0;190674.0;320046.0;158673.0;72830.0;1985.0;69149.0;233.0
10;Macrototaal;1997;848104.0;650820.0;197284.0;35698.0;0.0;39238.0;-3540.0;883802.0;216691.0;344281.0;167944.0;76472.0;2235.0;75118.0;1061.0
11;Macrototaal;1998;894993.0;685191.0;209802.0;38437.0;0.0;41964.0;-3527.0;933430.0;226766.0;361164.0;180143.0;80489.0;2397.0;80461.0;2010.0
12;Macrototaal;1999;956738.0;729542.0;227196.0;41858.0;0.0;45762.0;-3904.0;998596.0;243457.0;385207.0;193181.0;85867.0;2593.0;88383.0;-92.0
13;Macrototaal;2000;1075893.0;806161.0;269732.0;44545.0;0.0;48772.0;-4227.0;1120438.0;292916.0;432746.0;207311.0;91871.0;3512.0;91652.0;430.0
14;Macrototaal;2001;1128469.0;853164.0;275305.0;50175.0;0.0;54112.0;-3937.0;1178644.0;301216.0;455608.0;220466.0;101385.0;3778.0;94673.0;1518.0
15;Macrototaal;2002;1138539.0;870427.0;268112.0;50840.0;0.0;55020.0;-4180.0;1189379.0;298450.0;456053.0;228924.0;110246.0;4119.0;92862.0;-1275.0
16;Macrototaal;2003;1154030.0;883492.0;270538.0;51689.0;0.0;56125.0;-4436.0;1205719.0;300498.0;458236.0;233912.0;116793.0;4191.0;92848.0;-759.0
17;Macrototaal;2004;1203750.0;913856.0;289894.0;54310.0;0.0;58474.0;-4164.0;1258060.0;326111.0;476982.0;238521.0;118942.0;4260.0;92426.0;818.0
18;Macrototaal;2005;1275695.0;962007.0;313688.0;57225.0;0.0;61331.0;-4106.0;1332920.0;357453.0;505825.0;245996.0;121685.0;4347.0;97016.0;598.0
19;Macrototaal;2006;1373452.0;1021783.0;351669.0;61204.0;0.0;65373.0;-4169.0;1434656.0;393475.0;542771.0;250269.0;135442.0;4606.0;106373.0;1720.0
20;Macrototaal;2007;1462756.0;1085522.0;377234.0;64123.0;0.0;67790.0;-3667.0;1526879.0;424229.0;577872.0;259235.0;143872.0;4864.0;114340.0;2467.0
21;Macrototaal;2008;1559594.0;1151758.0;407836.0;66907.0;0.0;70406.0;-3499.0;1626501.0;456438.0;622439.0;265772.0;152325.0;4979.0;122688.0;1860.0
22;Macrototaal;2009;1447047.0;1092462.0;354585.0;62360.0;0.0;66036.0;-3676.0;1509407.0;395949.0;582843.0;257561.0;162654.0;5024.0;108906.0;-3530.0
23;Totaal productgroepen;1987;439982.0;347968.0;92014.0;37922.0;38291.0;7613.0;-7982.0;477904.0;98990.0;191895.0;93951.0;51297.0;1176.0;40746.0;-151.0
24;Totaal productgroepen;1988;466014.0;365404.0;100610.0;39417.0;39520.0;7717.0;-7820.0;505431.0;108429.0;202265.0;96331.0;52159.0;1257.0;45415.0;-425.0
25;Totaal productgroepen;1989;504226.0;391491.0;112735.0;43862.0;42612.0;8051.0;-6801.0;548088.0;121895.0;219941.0;101766.0;53366.0;1326.0;47719.0;2075.0
26;Totaal productgroepen;1990;526229.0;409964.0;116265.0;48520.0;46294.0;8663.0;-6437.0;574749.0;127806.0;230293.0;107467.0;56020.0;1383.0;49959.0;1821.0
27;Totaal productgroepen;1991;556736.0;433074.0;123662.0;51308.0;49484.0;9097.0;-7273.0;608044.0;136332.0;243530.0;114740.0;59694.0;1485.0;51087.0;1176.0
28;Totaal productgroepen;1992;571312.0;446412.0;124900.0;54296.0;51500.0;10315.0;-7519.0;625608.0;137348.0;249100.0;119387.0;63642.0;1591.0;52767.0;1773.0
29;Totaal productgroepen;1993;574512.0;452260.0;122252.0;56696.0;52590.0;11389.0;-7283.0;631208.0;139990.0;249468.0;123114.0;66242.0;1676.0;52222.0;-1504.0
30;Totaal productgroepen;1994;609535.0;474955.0;134580.0;60613.0;55073.0;12194.0;-6654.0;670148.0;153534.0;262837.0;128953.0;69003.0;1734.0;53358.0;729.0
31;Totaal productgroepen;1995;649486.0;500311.0;149175.0;66605.0;57879.0;12834.0;-4108.0;716091.0;170275.0;278927.0;135240.0;72385.0;1760.0;56831.0;673.0
32;Totaal productgroepen;1996;687048.0;528772.0;158276.0;71525.0;61316.0;13695.0;-3486.0;758573.0;178805.0;299329.0;143323.0;72563.0;1985.0;62335.0;233.0
33;Totaal productgroepen;1997;745387.0;564793.0;180594.0;78976.0;67143.0;15373.0;-3540.0;824363.0;202846.0;322268.0;152254.0;76174.0;2235.0;67525.0;1061.0
34;Totaal productgroepen;1998;783860.0;592032.0;191828.0;85364.0;72513.0;16378.0;-3527.0;869224.0;211819.0;337641.0;163184.0;80169.0;2397.0;72004.0;2010.0
35;Totaal productgroepen;1999;837248.0;628754.0;208494.0;93409.0;79151.0;18162.0;-3904.0;930657.0;228069.0;360636.0;174575.0;85525.0;2593.0;79351.0;-92.0
36;Totaal productgroepen;2000;946343.0;697040.0;249303.0;100969.0;85985.0;19211.0;-4227.0;1047312.0;276512.0;406386.0;187404.0;91512.0;3512.0;81556.0;430.0
37;Totaal productgroepen;2001;993165.0;739011.0;254154.0;107224.0;90566.0;20595.0;-3937.0;1100389.0;284229.0;427878.0;198044.0;101025.0;3778.0;83917.0;1518.0
38;Totaal productgroepen;2002;997843.0;751429.0;246414.0;111178.0;94965.0;20393.0;-4180.0;1109021.0;280277.0;428202.0;205610.0;109856.0;4119.0;82232.0;-1275.0
39;Totaal productgroepen;2003;1016669.0;767208.0;249461.0;109002.0;92778.0;20660.0;-4436.0;1125671.0;282325.0;430824.0;210465.0;116376.0;4191.0;82249.0;-759.0
40;Totaal productgroepen;2004;1063732.0;794439.0;269293.0;113545.0;95480.0;22229.0;-4164.0;1177277.0;308009.0;448845.0;215411.0;118526.0;4260.0;81409.0;817.0
41;Totaal productgroepen;2005;1131994.0;839069.0;292925.0;117377.0;97740.0;23743.0;-4106.0;1249371.0;338043.0;476815.0;222646.0;121263.0;4347.0;85659.0;598.0
42;Totaal productgroepen;2006;1222437.0;892741.0;329696.0;124110.0;102950.0;25329.0;-4169.0;1346547.0;373497.0;511622.0;226056.0;134934.0;4606.0;94113.0;1719.0
43;Totaal productgroepen;2007;1302887.0;948283.0;354604.0;132020.0;110175.0;25512.0;-3667.0;1434907.0;403551.0;544879.0;234539.0;143326.0;4864.0;101281.0;2467.0
44;Totaal productgroepen;2008;1395046.0;1010734.0;384312.0;135492.0;112928.0;26063.0;-3499.0;1530538.0;435311.0;588025.0;239906.0;151781.0;4979.0;108676.0;1860.0
45;Totaal productgroepen;2009;1294361.0;962973.0;331388.0;123151.0;103636.0;23191.0;-3676.0;1417512.0;375614.0;549946.0;232498.0;162070.0;5024.0;95890.0;-3530.0
46;Akker- en tuinbouwprodukten;1987;11389.0;6238.0;5151.0;2786.0;3018.0;214.0;-446.0;14175.0;5484.0;6324.0;2384.0;0.0;0.0;4.0;-21.0
47;Akker- en tuinbouwprodukten;1988;11592.0;6340.0;5252.0;3127.0;3251.0;209.0;-333.0;14719.0;5954.0;6585.0;2393.0;0.0;0.0;4.0;-217.0
48;Akker- en tuinbouwprodukten;1989;12226.0;6856.0;5370.0;3305.0;3418.0;176.0;-289.0;15531.0;6317.0;6816.0;2513.0;0.0;0.0;5.0;-120.0
49;Akker- en tuinbouwprodukten;1990;12716.0;7378.0;5338.0;3544.0;3715.0;174.0;-345.0;16260.0;6842.0;6672.0;2659.0;0.0;0.0;5.0;82.0
50;Akker- en tuinbouwprodukten;1991;13635.0;7937.0;5698.0;3836.0;3901.0;232.0;-297.0;17471.0;7766.0;6911.0;2816.0;0.0;0.0;4.0;-26.0
51;Akker- en tuinbouwprodukten;1992;12857.0;7518.0;5339.0;4166.0;4166.0;198.0;-198.0;17023.0;7623.0;6749.0;2683.0;0.0;0.0;4.0;-36.0
52;Akker- en tuinbouwprodukten;1993;12607.0;7324.0;5283.0;4151.0;4254.0;150.0;-253.0;16758.0;7682.0;6536.0;2628.0;0.0;0.0;4.0;-92.0
53;Akker- en tuinbouwprodukten;1994;13760.0;7862.0;5898.0;4528.0;4548.0;155.0;-175.0;18288.0;8542.0;6941.0;2833.0;0.0;0.0;4.0;-32.0
54;Akker- en tuinbouwprodukten;1995;14635.0;8127.0;6508.0;4717.0;4784.0;144.0;-211.0;19352.0;9307.0;7144.0;2937.0;0.0;0.0;5.0;-41.0
55;Akker- en tuinbouwprodukten;1996;15057.0;8151.0;6906.0;4666.0;4721.0;143.0;-198.0;19723.0;9354.0;7297.0;3059.0;0.0;0.0;5.0;8.0
56;Akker- en tuinbouwprodukten;1997;16197.0;8631.0;7566.0;5022.0;5043.0;137.0;-158.0;21219.0;10244.0;7842.0;3221.0;0.0;0.0;7.0;-95.0
57;Akker- en tuinbouwprodukten;1998;16562.0;8848.0;7714.0;5431.0;5467.0;115.0;-151.0;21993.0;10867.0;7881.0;3390.0;0.0;0.0;8.0;-153.0
58;Akker- en tuinbouwprodukten;1999;16528.0;8845.0;7683.0;5888.0;5897.0;147.0;-156.0;22416.0;11052.0;7652.0;3563.0;0.0;0.0;8.0;141.0
59;Akker- en tuinbouwprodukten;2000;17208.0;9041.0;8167.0;6257.0;6285.0;127.0;-155.0;23465.0;12006.0;7799.0;3598.0;0.0;0.0;8.0;54.0
60;Akker- en tuinbouwprodukten;2001;18354.0;9388.0;8966.0;6558.0;6610.0;121.0;-173.0;24912.0;12427.0;8250.0;3923.0;0.0;0.0;9.0;303.0
61;Akker- en tuinbouwprodukten;2002;18214.0;9589.0;8625.0;6709.0;6804.0;112.0;-207.0;24923.0;12669.0;8095.0;4120.0;0.0;0.0;10.0;29.0
62;Akker- en tuinbouwprodukten;2003;18886.0;10161.0;8725.0;6823.0;6903.0;108.0;-188.0;25709.0;13553.0;8195.0;4084.0;0.0;0.0;11.0;-134.0
63;Akker- en tuinbouwprodukten;2004;18283.0;9465.0;8818.0;7264.0;7198.0;107.0;-41.0;25547.0;13506.0;7913.0;4022.0;0.0;0.0;10.0;96.0
64;Akker- en tuinbouwprodukten;2005;18375.0;9604.0;8771.0;7242.0;7136.0;135.0;-29.0;25617.0;14033.0;7570.0;3963.0;0.0;0.0;10.0;41.0
65;Akker- en tuinbouwprodukten;2006;19981.0;10709.0;9272.0;7370.0;7248.0;142.0;-20.0;27351.0;14950.0;8115.0;4371.0;0.0;0.0;11.0;-96.0
66;Akker- en tuinbouwprodukten;2007;22183.0;11175.0;11008.0;7744.0;7583.0;173.0;-12.0;29927.0;16105.0;9412.0;4557.0;0.0;0.0;13.0;-160.0
67;Akker- en tuinbouwprodukten;2008;23624.0;10884.0;12740.0;8012.0;7838.0;183.0;-9.0;31636.0;16802.0;10131.0;4693.0;0.0;0.0;14.0;-4.0
68;Akker- en tuinbouwprodukten;2009;21955.0;10335.0;11620.0;7642.0;7508.0;146.0;-12.0;29597.0;15892.0;9054.0;4544.0;0.0;0.0;13.0;94.0
69;Veeteeltprodukten;1987;10344.0;10056.0;288.0;481.0;399.0;124.0;-42.0;10825.0;1245.0;9113.0;188.0;0.0;0.0;186.0;93.0
70;Veeteeltprodukten;1988;10590.0;10292.0;298.0;411.0;429.0;95.0;-113.0;11001.0;1193.0;9265.0;172.0;0.0;0.0;225.0;146.0
71;Veeteeltprodukten;1989;11806.0;11434.0;372.0;506.0;460.0;183.0;-137.0;12312.0;1420.0;10270.0;180.0;0.0;0.0;315.0;127.0
72;Veeteeltprodukten;1990;10996.0;10614.0;382.0;461.0;501.0;84.0;-124.0;11457.0;1465.0;9326.0;184.0;0.0;0.0;309.0;173.0
73;Veeteeltprodukten;1991;11132.0;10691.0;441.0;447.0;529.0;88.0;-170.0;11579.0;1416.0;9535.0;196.0;0.0;0.0;339.0;93.0
74;Veeteeltprodukten;1992;11228.0;10745.0;483.0;475.0;558.0;80.0;-163.0;11703.0;1467.0;9702.0;197.0;0.0;0.0;240.0;97.0
75;Veeteeltprodukten;1993;10207.0;9704.0;503.0;503.0;572.0;51.0;-120.0;10710.0;1250.0;9075.0;189.0;0.0;0.0;225.0;-29.0
76;Veeteeltprodukten;1994;10291.0;9731.0;560.0;499.0;610.0;9.0;-120.0;10790.0;1312.0;9090.0;186.0;0.0;0.0;283.0;-81.0
77;Veeteeltprodukten;1995;10211.0;9559.0;652.0;542.0;627.0;21.0;-106.0;10753.0;1478.0;8902.0;172.0;0.0;0.0;250.0;-49.0
78;Veeteeltprodukten;1996;10506.0;9847.0;659.0;568.0;628.0;36.0;-96.0;11074.0;1611.0;9090.0;192.0;0.0;0.0;212.0;-31.0
79;Veeteeltprodukten;1997;11164.0;10446.0;718.0;563.0;580.0;34.0;-51.0;11727.0;1004.0;9146.0;195.0;0.0;0.0;600.0;782.0
80;Veeteeltprodukten;1998;9670.0;9043.0;627.0;561.0;592.0;20.0;-51.0;10231.0;1059.0;8729.0;198.0;0.0;0.0;156.0;89.0
81;Veeteeltprodukten;1999;9181.0;8555.0;626.0;563.0;607.0;27.0;-71.0;9744.0;1210.0;8190.0;198.0;0.0;0.0;222.0;-76.0
82;Veeteeltprodukten;2000;9991.0;9316.0;675.0;569.0;598.0;27.0;-56.0;10560.0;1456.0;8820.0;232.0;0.0;0.0;124.0;-72.0
83;Veeteeltprodukten;2001;10095.0;9502.0;593.0;475.0;578.0;7.0;-110.0;10570.0;1632.0;8613.0;236.0;0.0;0.0;164.0;-75.0
84;Veeteeltprodukten;2002;9259.0;8678.0;581.0;504.0;653.0;26.0;-175.0;9763.0;1698.0;7646.0;253.0;0.0;0.0;172.0;-6.0
85;Veeteeltprodukten;2003;8771.0;8138.0;633.0;477.0;641.0;16.0;-180.0;9248.0;1501.0;7369.0;291.0;0.0;0.0;105.0;-18.0
86;Veeteeltprodukten;2004;9423.0;8706.0;717.0;467.0;756.0;29.0;-318.0;9890.0;1703.0;7684.0;283.0;0.0;0.0;184.0;36.0
87;Veeteeltprodukten;2005;9711.0;8928.0;783.0;387.0;796.0;33.0;-442.0;10098.0;1949.0;7737.0;279.0;0.0;0.0;147.0;-14.0
88;Veeteeltprodukten;2006;10193.0;9368.0;825.0;259.0;789.0;19.0;-549.0;10452.0;2184.0;7863.0;279.0;0.0;0.0;121.0;5.0
89;Veeteeltprodukten;2007;10577.0;9749.0;828.0;728.0;819.0;18.0;-109.0;11305.0;2257.0;8516.0;279.0;0.0;0.0;223.0;30.0
90;Veeteeltprodukten;2008;11351.0;10407.0;944.0;803.0;854.0;48.0;-99.0;12154.0;2579.0;9048.0;289.0;0.0;0.0;174.0;64.0
91;Veeteeltprodukten;2009;10410.0;9383.0;1027.0;805.0;881.0;45.0;-121.0;11215.0;2734.0;8024.0;295.0;0.0;0.0;195.0;-33.0
92;Diensten i.v.m. landbouw en veeteelt;1987;1230.0;1230.0;0.0;-15.0;0.0;0.0;-15.0;1215.0;0.0;1092.0;123.0;0.0;0.0;0.0;0.0
93;Diensten i.v.m. landbouw en veeteelt;1988;1346.0;1346.0;0.0;-23.0;0.0;0.0;-23.0;1323.0;0.0;1171.0;152.0;0.0;0.0;0.0;0.0
94;Diensten i.v.m. landbouw en veeteelt;1989;1425.0;1425.0;0.0;-26.0;0.0;0.0;-26.0;1399.0;0.0;1215.0;184.0;0.0;0.0;0.0;0.0
95;Diensten i.v.m. landbouw en veeteelt;1990;1514.0;1514.0;0.0;-28.0;0.0;0.0;-28.0;1486.0;0.0;1282.0;204.0;0.0;0.0;0.0;0.0
96;Diensten i.v.m. landbouw en veeteelt;1991;1628.0;1628.0;0.0;-31.0;0.0;0.0;-31.0;1597.0;0.0;1372.0;225.0;0.0;0.0;0.0;0.0
97;Diensten i.v.m. landbouw en veeteelt;1992;1721.0;1721.0;0.0;-33.0;0.0;0.0;-33.0;1688.0;0.0;1441.0;247.0;0.0;0.0;0.0;0.0
98;Diensten i.v.m. landbouw en veeteelt;1993;1744.0;1744.0;0.0;-37.0;0.0;0.0;-37.0;1707.0;0.0;1442.0;265.0;0.0;0.0;0.0;0.0
99;Diensten i.v.m. landbouw en veeteelt;1994;1755.0;1755.0;0.0;-39.0;0.0;0.0;-39.0;1716.0;0.0;1435.0;281.0;0.0;0.0;0.0;0.0
100;Diensten i.v.m. landbouw en veeteelt;1995;1757.0;1757.0;0.0;-40.0;0.0;0.0;-40.0;1717.0;0.0;1424.0;293.0;0.0;0.0;0.0;0.0
101;Diensten i.v.m. landbouw en veeteelt;1996;1845.0;1845.0;0.0;-46.0;0.0;0.0;-46.0;1799.0;0.0;1491.0;308.0;0.0;0.0;0.0;0.0
102;Diensten i.v.m. landbouw en veeteelt;1997;1952.0;1952.0;0.0;-43.0;0.0;0.0;-43.0;1909.0;0.0;1587.0;322.0;0.0;0.0;0.0;0.0
103;Diensten i.v.m. landbouw en veeteelt;1998;2062.0;2062.0;0.0;-49.0;0.0;0.0;-49.0;2013.0;0.0;1670.0;343.0;0.0;0.0;0.0;0.0
104;Diensten i.v.m. landbouw en veeteelt;1999;2274.0;2274.0;0.0;-38.0;0.0;0.0;-38.0;2236.0;0.0;1843.0;393.0;0.0;0.0;0.0;0.0
105;Diensten i.v.m. landbouw en veeteelt;2000;2522.0;2522.0;0.0;-40.0;0.0;0.0;-40.0;2482.0;0.0;2017.0;465.0;0.0;0.0;0.0;0.0
106;Diensten i.v.m. landbouw en veeteelt;2001;2829.0;2829.0;0.0;-35.0;0.0;0.0;-35.0;2794.0;0.0;2280.0;513.0;0.0;0.0;0.0;1.0
107;Diensten i.v.m. landbouw en veeteelt;2002;3256.0;3256.0;0.0;-29.0;0.0;0.0;-29.0;3227.0;0.0;2624.0;603.0;0.0;0.0;0.0;0.0
