ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
0;Totaal over alle leeftijden;2010;16571685;8202041;8369640
1;Totaal over alle leeftijden;2011;16631123;8231352;8399776
2;Totaal over alle leeftijden;2012;16683708;8257476;8426231
3;Totaal over alle leeftijden;2013;16731407;8281530;8449879
4;Totaal over alle leeftijden;2014;16777995;8305248;8472750
5;Totaal over alle leeftijden;2015;16823065;8328316;8494750
6;Totaal over alle leeftijden;2016;16866931;8350674;8516261
7;0;2010;182887;93651;89236
8;0;2011;178699;91484;87215
9;0;2012;178324;91294;87030
10;0;2013;178155;91211;86944
11;0;2014;178466;91374;87092
12;0;2015;178305;91293;87012
13;0;2016;178821;91560;87261
14;1;2010;185078;95022;90056
15;1;2011;183385;93862;89523
16;1;2012;179231;91713;87518
17;1;2013;178834;91512;87322
18;1;2014;178681;91437;87244
19;1;2015;178997;91602;87395
20;1;2016;178837;91520;87317
21;2;2010;182155;92862;89292
22;2;2011;185429;95122;90307
23;2;2012;183723;93960;89764
24;2;2013;179564;91809;87755
25;2;2014;179184;91619;87565
26;2;2015;179046;91555;87491
27;2;2016;179364;91720;87644
28;3;2010;185471;95048;90424
29;3;2011;182389;92929;89460
30;3;2012;185654;95182;90472
31;3;2013;183926;94012;89914
32;3;2014;179815;91890;87925
33;3;2015;179451;91709;87742
34;3;2016;179311;91642;87669
35;4;2010;187571;96030;91541
36;4;2011;185519;95048;90470
37;4;2012;182460;92945;89515
38;4;2013;185696;95181;90514
39;4;2014;183999;94032;89968
40;4;2015;179925;91930;87995
41;4;2016;179569;91750;87820
42;5;2010;193376;98759;94617
43;5;2011;187564;96029;91535
44;5;2012;185491;95035;90456
45;5;2013;182426;92932;89494
46;5;2014;185691;95183;90508
47;5;2015;184019;94046;89974
48;5;2016;179976;91958;88019
49;6;2010;200001;102388;97613
50;6;2011;193421;98768;94653
51;6;2012;187600;96032;91569
52;6;2013;185482;95015;90467
53;6;2014;182468;92945;89523
54;6;2015;185750;95200;90550
55;6;2016;184092;94069;90022
56;7;2010;200963;102896;98067
57;7;2011;200080;102408;97672
58;7;2012;193513;98797;94716
59;7;2013;187656;96042;91614
60;7;2014;185546;95034;90512
61;7;2015;182568;92985;89583
62;7;2016;185859;95241;90618
63;8;2010;202783;103670;99112
64;8;2011;201084;102954;98130
65;8;2012;200181;102460;97722
66;8;2013;193600;98842;94758
67;8;2014;187760;96097;91663
68;8;2015;185655;95094;90561
69;8;2016;182704;93059;89645
70;9;2010;206367;105338;101029
71;9;2011;202923;103758;99165
72;9;2012;201221;103038;98182
73;9;2013;200277;102526;97751
74;9;2014;193737;98930;94807
75;9;2015;187905;96190;91715
76;9;2016;185800;95186;90614
77;10;2010;201767;103462;98305
78;10;2011;206510;105411;101098
79;10;2012;203079;103843;99236
80;10;2013;201352;103112;98240
81;10;2014;200419;102606;97813
82;10;2015;193905;99027;94878
83;10;2016;188074;96286;91788
84;11;2010;200537;102631;97906
85;11;2011;202021;103595;98426
86;11;2012;206744;105536;101208
87;11;2013;203305;103965;99339
88;11;2014;201590;103240;98350
89;11;2015;200656;102735;97922
90;11;2016;194155;99162;94993
91;12;2010;194833;99336;95497
92;12;2011;200795;102773;98022
93;12;2012;202270;103736;98534
94;12;2013;206959;105661;101298
95;12;2014;203552;104108;99443
96;12;2015;201841;103384;98457
97;12;2016;200900;102875;98025
98;13;2010;193611;99636;93975
99;13;2011;195109;99488;95621
100;13;2012;201075;102928;98147
101;13;2013;202527;103883;98644
102;13;2014;207218;105812;101406
103;13;2015;203838;104275;99563
104;13;2016;202125;103547;98579
105;14;2010;194255;99404;94851
106;14;2011;193986;99840;94146
107;14;2012;195485;99699;95786
108;14;2013;201434;103129;98306
109;14;2014;202901;104097;98804
110;14;2015;207590;106025;101565
111;14;2016;204217;104494;99723
112;15;2010;199779;102189;97590
113;15;2011;194625;99572;95053
114;15;2012;194347;100002;94345
115;15;2013;195826;99858;95968
116;15;2014;201794;103296;98499
117;15;2015;203272;104275;98997
118;15;2016;207956;106201;101755
119;16;2010;199605;101990;97615
120;16;2011;200202;102383;97819
121;16;2012;195066;99776;95290
122;16;2013;194756;100192;94564
123;16;2014;196254;100063;96191
124;16;2015;202234;103505;98729
125;16;2016;203715;104490;99225
126;17;2010;202029;103529;98500
127;17;2011;200029;102174;97855
128;17;2012;200636;102574;98061
129;17;2013;195494;99966;95528
130;17;2014;195197;100392;94805
131;17;2015;196704;100270;96433
132;17;2016;202688;103714;98974
133;18;2010;205969;105077;100892
134;18;2011;203136;103960;99176
135;18;2012;201139;102613;98526
136;18;2013;201725;103008;98717
137;18;2014;196633;100425;96208
138;18;2015;196338;100854;95484
139;18;2016;197849;100738;97112
140;19;2010;207858;106160;101698
141;19;2011;207552;105588;101964
142;19;2012;204695;104468;100228
143;19;2013;202670;103122;99548
144;19;2014;203283;103536;99747
145;19;2015;198238;100980;97258
146;19;2016;197934;101407;96528
147;20;2010;201848;102204;99644
148;20;2011;209726;106726;103000
149;20;2012;209368;106150;103217
150;20;2013;206454;105014;101440
151;20;2014;204476;103705;100771
152;20;2015;205106;104134;100972
153;20;2016;200105;101598;98508
154;21;2010;201458;101934;99524
155;21;2011;203745;102774;100971
156;21;2012;211466;107234;104232
157;21;2013;211062;106659;104403
158;21;2014;208201;105553;102648
159;21;2015;206266;104269;101997
160;21;2016;206924;104709;102215
161;22;2010;203670;103233;100437
162;22;2011;203279;102556;100723
163;22;2012;205401;103338;102062
164;22;2013;212982;107741;105241
165;22;2014;212646;107215;105431
166;22;2015;209848;106135;103713
167;22;2016;207979;104881;103098
168;23;2010;204015;102540;101475
169;23;2011;205348;103861;101487
170;23;2012;204782;103127;101655
171;23;2013;206780;103868;102912
172;23;2014;214350;108269;106081
173;23;2015;214093;107791;106301
174;23;2016;211378;106742;104635
175;24;2010;200650;101074;99575
176;24;2011;205553;103179;102374
177;24;2012;206699;104445;102254
178;24;2013;206020;103679;102340
179;24;2014;208039;104444;103595
180;24;2015;215605;108837;106768
181;24;2016;215435;108404;107031
182;25;2010;199365;100789;98577
183;25;2011;202000;101589;100411
184;25;2012;206695;103612;103083
185;25;2013;207741;104858;102883
186;25;2014;207094;104125;102969
187;25;2015;209149;104915;104235
188;25;2016;216708;109288;107420
189;26;2010;195363;98351;97011
190;26;2011;200544;101200;99344
191;26;2012;203015;101950;101064
192;26;2013;207595;103937;103657
193;26;2014;208682;105225;103457
194;26;2015;208072;104518;103554
195;26;2016;210155;105319;104836
196;27;2010;197118;99230;97888
197;27;2011;196256;98589;97667
198;27;2012;201165;101308;99857
199;27;2013;203562;102050;101512
200;27;2014;208156;104062;104094
201;27;2015;209292;105385;103907
202;27;2016;208718;104699;104020
203;28;2010;202442;101420;101022
204;28;2011;197744;99386;98358
205;28;2012;196684;98658;98026
206;28;2013;201416;101296;100120
207;28;2014;203866;102095;101771
208;28;2015;208487;104132;104355
209;28;2016;209666;105477;104188
210;29;2010;205513;103126;102387
211;29;2011;203017;101570;101447
212;29;2012;198080;99406;98674
213;29;2013;196911;98640;98271
214;29;2014;201592;101259;100333
215;29;2015;204098;102111;101987
216;29;2016;208744;104166;104578
217;30;2010;199363;99941;99422
218;30;2011;205829;103141;102687
219;30;2012;203126;101478;101648
220;30;2013;198051;99242;98809
221;30;2014;196890;98497;98393
222;30;2015;201544;101106;100438
223;30;2016;204099;101999;102100
224;31;2010;200274;100076;100198
225;31;2011;199625;99932;99693
226;31;2012;205814;102981;102832
227;31;2013;203002;101271;101731
228;31;2014;197907;99025;98882
229;31;2015;196769;98303;98466
230;31;2016;201387;100891;100496
231;32;2010;197845;98998;98847
232;32;2011;200488;100119;100370
233;32;2012;199693;99898;99795
234;32;2013;205705;102858;102847
235;32;2014;202884;101149;101736
236;32;2015;197780;98898;98882
237;32;2016;196657;98186;98471
238;33;2010;200180;100578;99602
239;33;2011;198131;99124;99007
240;33;2012;200570;100147;100424
241;33;2013;199715;99900;99815
242;33;2014;205645;102817;102828
243;33;2015;202829;101114;101715
244;33;2016;197711;98848;98863
245;34;2010;202453;101278;101175
246;34;2011;200423;100671;99753
247;34;2012;198240;99150;99090
248;34;2013;200569;100123;100446
249;34;2014;199720;99882;99838
250;34;2015;205585;102764;102821
251;34;2016;202769;101061;101708
252;35;2010;211605;105814;105790
253;35;2011;202619;101304;101315
254;35;2012;200509;100651;99858
255;35;2013;198269;99109;99160
256;35;2014;200560;100069;100491
257;35;2015;199731;99838;99893
258;35;2016;205527;102681;102846
259;36;2010;219656;109694;109962
260;36;2011;211638;105790;105848
261;36;2012;202592;101243;101349
262;36;2013;200470;100584;99886
263;36;2014;198231;99050;99181
264;36;2015;200491;100002;100490
265;36;2016;199669;99772;99897
266;37;2010;238230;118880;119350
267;37;2011;219603;109639;109964
268;37;2012;211535;105717;105818
269;37;2013;202495;101174;101321
270;37;2014;200402;100531;99872
271;37;2015;198173;99009;99164
272;37;2016;200398;99944;100454
273;38;2010;250080;125703;124376
274;38;2011;237985;118700;119285
275;38;2012;219384;109473;109911
276;38;2013;211324;105568;105756
277;38;2014;202336;101053;101283
278;38;2015;200277;100430;99848
279;38;2016;198046;98909;99137
280;39;2010;261565;131601;129965
281;39;2011;249810;125496;124315
282;39;2012;237685;118490;119196
283;39;2013;219158;109304;109854
284;39;2014;211143;105432;105711
285;39;2015;202201;100941;101259
286;39;2016;200163;100328;99834
287;40;2010;267613;135074;132539
288;40;2011;261129;131278;129851
289;40;2012;249405;125202;124202
290;40;2013;237312;118229;119082
291;40;2014;218900;109113;109787
292;40;2015;210935;105278;105657
293;40;2016;202033;100809;101224
294;41;2010;256689;129495;127194
295;41;2011;267181;134787;132394
296;41;2012;260635;130966;129669
297;41;2013;248980;124939;124041
298;41;2014;236950;118017;118934
299;41;2015;218645;108963;109682
300;41;2016;210716;105151;105565
301;42;2010;254660;128842;125819
302;42;2011;256280;129226;127054
303;42;2012;266673;134458;132216
304;42;2013;260112;130640;129472
305;42;2014;248554;124677;123876
306;42;2015;236581;117800;118781
307;42;2016;218369;108799;109570
308;43;2010;256345;129813;126532
309;43;2011;254187;128523;125664
310;43;2012;255725;128866;126858
311;43;2013;266062;134063;131999
312;43;2014;259522;130269;129254
313;43;2015;248060;124371;123689
314;43;2016;236139;117534;118606
315;44;2010;261033;132386;128646
316;44;2011;255846;129447;126400
317;44;2012;253617;128126;125490
318;44;2013;255120;128455;126665
319;44;2014;265430;133636;131794
320;44;2015;258914;129868;129047
321;44;2016;247531;124024;123507
322;45;2010;265681;134454;131228
323;45;2011;260405;131962;128443
324;45;2012;255207;129013;126194
325;45;2013;252954;127695;125259
326;45;2014;254457;128030;126427
327;45;2015;264735;133192;131543
328;45;2016;258240;129443;128797
329;46;2010;261694;132447;129246
330;46;2011;264940;133953;130987
331;46;2012;259637;131439;128198
332;46;2013;254466;128510;125957
333;46;2014;252224;127210;125014
334;46;2015;253722;127548;126175
335;46;2016;263968;132689;131279
336;47;2010;257309;129644;127666
337;47;2011;260994;131995;128999
338;47;2012;264152;133447;130704
339;47;2013;258857;130936;127921
340;47;2014;253739;128039;125700
341;47;2015;251507;126757;124751
342;47;2016;252994;127090;125904
343;48;2010;254889;128218;126672
344;48;2011;256542;129165;127377
345;48;2012;260152;131469;128683
346;48;2013;263263;132896;130367
347;48;2014;258003;130402;127601
348;48;2015;252936;127534;125401
349;48;2016;250712;126267;124446
350;49;2010;248471;125213;123257
351;49;2011;254112;127739;126374
352;49;2012;255695;128644;127051
353;49;2013;259267;130922;128345
354;49;2014;262353;132334;130018
355;49;2015;257121;129855;127266
356;49;2016;252095;127011;125085
357;50;2010;246345;123808;122537
358;50;2011;247628;124724;122904
359;50;2012;253233;127234;125998
360;50;2013;254778;128116;126663
361;50;2014;258327;130376;127951
362;50;2015;261390;131776;129614
363;50;2016;256183;129307;126876
364;51;2010;239778;120530;119248
365;51;2011;245436;123267;122169
366;51;2012;246640;124130;122510
367;51;2013;252233;126640;125593
368;51;2014;253762;127511;126251
369;51;2015;257290;129758;127532
370;51;2016;260327;131143;129184
371;52;2010;234934;117890;117044
372;52;2011;238827;119972;118854
373;52;2012;244417;122669;121748
374;52;2013;245571;123498;122073
375;52;2014;251164;126014;125150
376;52;2015;252677;126876;125801
377;52;2016;256181;129107;127074
378;53;2010;230983;116221;114762
379;53;2011;233929;117328;116601
380;53;2012;237767;119375;118392
381;53;2013;243313;122049;121265
382;53;2014;244432;122849;121583
383;53;2015;250025;125370;124655
384;53;2016;251516;126218;125298
385;54;2010;225404;112709;112694
386;54;2011;229892;115558;114334
387;54;2012;232804;116653;116150
388;54;2013;236609;118678;117930
389;54;2014;242124;121335;120789
390;54;2015;243215;122118;121097
391;54;2016;248797;124638;124159
392;55;2010;222153;111645;110508
393;55;2011;224277;112058;112219
394;55;2012;228704;114868;113836
395;55;2013;231605;115965;115640
396;55;2014;235392;117978;117414
397;55;2015;240875;120620;120255
398;55;2016;241935;121380;120554
399;56;2010;218840;109915;108925
400;56;2011;220991;110963;110028
401;56;2012;223084;111365;111719
402;56;2013;227472;114151;113321
403;56;2014;230367;115251;115115
404;56;2015;234132;117251;116881
405;56;2016;239579;119874;119705
406;57;2010;218938;110151;108787
407;57;2011;217624;109223;108401
408;57;2012;219744;110257;109487
409;57;2013;221824;110659;111165
410;57;2014;226183;113425;112758
411;57;2015;229069;114527;114542
412;57;2016;232807;116510;116297
413;58;2010;211119;106269;104850
414;58;2011;217593;109359;108235
415;58;2012;216282;108443;107839
416;58;2013;218392;109473;108919
417;58;2014;220463;109878;110585
418;58;2015;224794;112627;112167
419;58;2016;227669;113729;113940
420;59;2010;211771;106471;105300
421;59;2011;209727;105454;104274
422;59;2012;216140;108517;107623
423;59;2013;214852;107623;107230
424;59;2014;216952;108652;108300
425;59;2015;219016;109060;109956
426;59;2016;223315;111789;111526
427;60;2010;214063;107654;106409
428;60;2011;210206;105541;104665
429;60;2012;208190;104545;103646
430;60;2013;214557;107591;106966
431;60;2014;213296;106722;106574
432;60;2015;215388;107751;107637
433;60;2016;217444;108164;109280
434;61;2010;219783;110657;109126
435;61;2011;212330;106606;105724
436;61;2012;208504;104524;103981
437;61;2013;206533;103558;102975
438;61;2014;212854;106586;106268
439;61;2015;211622;105742;105880
440;61;2016;213704;106771;106933
441;62;2010;230572;115398;115175
442;62;2011;217896;109515;108382
443;62;2012;210519;105520;104999
444;62;2013;206739;103480;103259
445;62;2014;204815;102545;102270
446;62;2015;211093;105557;105536
447;62;2016;209885;104737;105148
448;63;2010;236482;118781;117700
449;63;2011;228367;114063;114305
450;63;2012;215824;108268;107555
451;63;2013;208546;104346;104200
452;63;2014;204815;102346;102469
453;63;2015;202945;101448;101497
454;63;2016;209173;104441;104733
455;64;2010;168911;84323;84589
456;64;2011;234145;117341;116804
457;64;2012;226125;112702;113423
458;64;2013;213725;107000;106725
459;64;2014;206543;103146;103396
460;64;2015;202864;101187;101677
461;64;2016;201041;100324;100717
462;65;2010;175211;87163;88047
463;65;2011;167030;83180;83851
464;65;2012;231535;115759;115776
465;65;2013;223626;111207;112419
466;65;2014;211390;105607;105784
467;65;2015;204317;101831;102486
468;65;2016;200694;99914;100780
469;66;2010;164526;81773;82753
470;66;2011;173082;85858;87224
471;66;2012;165008;81946;83062
472;66;2013;228758;114074;114684
473;66;2014;220969;109612;111357
474;66;2015;208905;104119;104786
475;66;2016;201946;100423;101523
476;67;2010;150566;74476;76090
477;67;2011;162380;80428;81951
478;67;2012;170834;84470;86364
479;67;2013;162883;80641;82241
480;67;2014;225848;112295;113553
481;67;2015;218186;107930;110256
482;67;2016;206298;102549;103749
483;68;2010;141957;69814;72143
484;68;2011;148438;73158;75280
485;68;2012;160106;79029;81078
486;68;2013;168468;83030;85438
487;68;2014;160647;79288;81359
488;68;2015;222793;110449;112343
489;68;2016;215263;106183;109080
490;69;2010;143762;69969;73793
491;69;2011;139791;68469;71322
492;69;2012;146188;71773;74415
493;69;2013;157719;77566;80153
494;69;2014;165978;81519;84459
495;69;2015;158297;77868;80430
496;69;2016;219567;108503;111064
497;70;2010;136307;65498;70809
498;70;2011;141332;68457;72875
499;70;2012;137470;67029;70441
500;70;2013;143787;70293;73495
501;70;2014;155164;75996;79168
502;70;2015;163320;79898;83421
503;70;2016;155786;76343;79443
504;71;2010;131098;62693;68406
505;71;2011;133783;63947;69835
506;71;2012;138731;66862;71869
507;71;2013;134990;65511;69480
508;71;2014;141219;68727;72492
509;71;2015;152432;74334;78098
510;71;2016;160472;78179;82293
511;72;2010;120921;57014;63907
512;72;2011;128415;61049;67366
513;72;2012;131081;62302;68780
514;72;2013;135954;65171;70784
515;72;2014;132335;63893;68442
516;72;2015;138468;67057;71411
517;72;2016;149504;72558;76945
518;73;2010;117783;54965;62817
519;73;2011;118191;55363;62829
520;73;2012;125542;59310;66232
521;73;2013;128190;60562;67628
522;73;2014;132980;63377;69602
523;73;2015;129482;62172;67311
524;73;2016;135510;65279;70231
525;74;2010;112142;51612;60531
526;74;2011;114813;53191;61621
527;74;2012;115245;53609;61636
528;74;2013;122443;57465;64978
529;74;2014;125065;58708;66357
530;74;2015;129764;61465;68299
531;74;2016;126399;60334;66065
532;75;2010;107725;48669;59056
533;75;2011;108989;49745;59245
534;75;2012;111618;51301;60317
535;75;2013;112080;51742;60339
536;75;2014;119112;55494;63618
537;75;2015;121703;56728;64976
538;75;2016;126303;59419;66884
539;76;2010;102189;45366;56823
540;76;2011;104348;46700;57649
541;76;2012;105610;47770;57840
542;76;2013;108193;49302;58892
543;76;2014;108680;49758;58923
544;76;2015;115531;53398;62133
545;76;2016;118087;54618;63468
546;77;2010;100567;43709;56858
547;77;2011;98592;43306;55287
548;77;2012;100718;44618;56101
549;77;2013;101974;45679;56296
550;77;2014;104505;47176;57329
551;77;2015;105017;47647;57370
552;77;2016;111666;51163;60504
553;78;2010;94274;40046;54227
554;78;2011;96625;41493;55131
555;78;2012;94770;41151;53619
556;78;2013;96858;42439;54418
557;78;2014;98104;43484;54620
558;78;2015;100579;44946;55633
559;78;2016;101110;45427;55684
560;79;2010;90634;37601;53034
561;79;2011;90136;37770;52366
562;79;2012;92427;39177;53250
563;79;2013;90696;38897;51799
564;79;2014;92739;40153;52586
565;79;2015;93974;41179;52795
566;79;2016;96385;42598;53787
567;80;2010;82279;33121;49158
568;80;2011;86194;35225;50969
569;80;2012;85774;35430;50343
570;80;2013;87997;36795;51202
571;80;2014;86393;36570;49823
572;80;2015;88387;37791;50596
573;80;2016;89605;38794;50812
574;81;2010;77039;30076;46963
575;81;2011;77781;30794;46987
576;81;2012;81527;32796;48731
577;81;2013;81183;33034;48149
578;81;2014;83332;34347;48985
579;81;2015;81860;34177;47682
580;81;2016;83798;35358;48440
581;82;2010;69348;26402;42946
582;82;2011;72320;27726;44594
583;82;2012;73065;28433;44632
584;82;2013;76632;30326;46306
585;82;2014;76362;30589;45773
586;82;2015;78433;31847;46586
587;82;2016;77097;31731;45366
588;83;2010;64272;23510;40762
589;83;2011;64570;24100;40470
590;83;2012;67388;25348;42040
591;83;2013;68132;26036;42095
592;83;2014;71503;27807;43696
593;83;2015;71302;28087;43215
594;83;2016;73288;29284;44004
595;84;2010;58279;20422;37857
596;84;2011;59319;21226;38093
597;84;2012;59634;21795;37839
598;84;2013;62288;22961;39327
599;84;2014;63021;23618;39403
600;84;2015;66184;25258;40926
601;84;2016;66051;25551;40500
602;85;2010;53076;17509;35567
603;85;2011;53254;18210;35044
604;85;2012;54242;18958;35285
605;85;2013;54569;19498;35071
606;85;2014;57045;20571;36474
607;85;2015;57759;21188;36570
608;85;2016;60703;22693;38010
609;86;2010;48251;15459;32792
610;86;2011;47965;15395;32570
611;86;2012;48148;16036;32112
612;86;2013;49080;16723;32357
613;86;2014;49413;17224;32189
614;86;2015;51703;18198;33505
615;86;2016;52390;18770;33620
616;87;2010;41102;12714;28388
617;87;2011;43047;13379;29667
618;87;2012;42838;13345;29493
619;87;2013;43025;13923;29102
620;87;2014;43891;14539;29353
621;87;2015;44225;14996;29229
622;87;2016;46317;15864;30453
623;88;2010;35727;10584;25143
624;88;2011;36152;10821;25330
625;88;2012;37899;11405;26494
626;88;2013;37758;11395;26363
627;88;2014;37945;11904;26041
628;88;2015;38739;12446;26293
629;88;2016;39065;12856;26209
630;89;2010;30413;8518;21895
631;89;2011;30931;8836;22095
632;89;2012;31329;9048;22281
633;89;2013;32877;9552;23325
634;89;2014;32794;9556;23238
635;89;2015;32976;9997;22979
636;89;2016;33696;10468;23228
637;90;2010;21476;5623;15852
638;90;2011;25881;6970;18911
639;90;2012;26346;7242;19103
640;90;2013;26712;7429;19283
641;90;2014;28063;7853;20210
642;90;2015;28028;7867;20160
643;90;2016;28199;8242;19957
644;91;2010;16662;4055;12607
645;91;2011;17935;4498;13437
646;91;2012;21632;5585;16046
647;91;2013;22039;5813;16226
648;91;2014;22370;5971;16399
649;91;2015;23530;6320;17209
650;91;2016;23530;6341;17189
651;92;2010;13613;3151;10461
652;92;2011;13636;3167;10469
653;92;2012;14689;3520;11169
654;92;2013;17729;4378;13351
655;92;2014;18081;4562;13519
656;92;2015;18373;4692;13681
657;92;2016;19350;4975;14375
658;93;2010;10463;2256;8207
659;93;2011;10892;2401;8491
660;93;2012;10923;2418;8505
661;93;2013;11775;2691;9084
662;93;2014;14226;3352;10874
663;93;2015;14523;3498;11025
664;93;2016;14776;3603;11173
665;94;2010;7849;1560;6289
666;94;2011;8179;1678;6501
667;94;2012;8521;1789;6732
668;94;2013;8555;1804;6751
669;94;2014;9231;2010;7221
670;94;2015;11163;2506;8656
671;94;2016;11408;2619;8789
672;95;2010;6212;1217;4995
673;95;2011;5982;1130;4853
674;95;2012;6238;1217;5022
675;95;2013;6505;1299;5206
676;95;2014;6539;1311;5228
677;95;2015;7062;1463;5599
678;95;2016;8548;1826;6722
679;96;2010;4264;768;3496
680;96;2011;4596;855;3741
681;96;2012;4433;795;3638
682;96;2013;4626;858;3768
683;96;2014;4830;917;3913
684;96;2015;4862;927;3935
685;96;2016;5257;1035;4221
686;97;2010;2791;470;2321
687;97;2011;3060;525;2535
688;97;2012;3301;586;2716
689;97;2013;3189;545;2644
690;97;2014;3332;589;2743
691;97;2015;3482;630;2852
692;97;2016;3511;637;2873
693;98;2010;1808;283;1525
694;98;2011;1935;311;1624
695;98;2012;2124;348;1776
696;98;2013;2293;389;1904
697;98;2014;2219;363;1857
698;98;2015;2321;392;1929
699;98;2016;2430;420;2010
700;99;2010;3051;425;2626
701;99;2011;3244;452;2792
702;99;2012;3462;489;2973
703;99;2013;3737;537;3200
704;99;2014;4041;594;3446
705;99;2015;4201;615;3587
706;99;2016;4385;647;3737
707;0 tot 5 jaar;2010;923162;472613;450549
708;0 tot 5 jaar;2011;915421;468445;446975
709;0 tot 5 jaar;2012;909392;465094;444299
710;0 tot 5 jaar;2013;906175;463725;442449
711;0 tot 5 jaar;2014;900145;460352;439794
712;0 tot 5 jaar;2015;895724;458089;437635
713;0 tot 5 jaar;2016;895902;458192;437711
714;5 tot 10 jaar;2010;1003490;513051;490438
715;5 tot 10 jaar;2011;985072;503917;481155
716;5 tot 10 jaar;2012;968006;495362;472645
717;5 tot 10 jaar;2013;949441;485357;464084
718;5 tot 10 jaar;2014;935202;478189;457013
719;5 tot 10 jaar;2015;925897;473515;452383
720;5 tot 10 jaar;2016;918431;469513;448918
721;10 tot 15 jaar;2010;985003;504469;480534
