ID;Leeftijd;BurgerlijkeStaat;Geslacht;Perioden;Personen_1;AlleenstaandePersonen_2;SamenwonendePersonen_3;ThuiswonendeKinderen_4;Eenouders_5;OverigePersonen_6;InInstitutieWonendePersonen_7
106;Totaal over de leeftijden;Personen;Vrouwen;2019;8502737.0;1642687.0;4116506.0;2050494.0;441914.0;150128.0;101008.0
107;Totaal over de leeftijden;Personen;Vrouwen;2020;8521098.0;1662119.0;4116112.0;2044033.0;445820.0;151212.0;101807.0
108;Totaal over de leeftijden;Personen;Vrouwen;2021;8539212.0;1681114.0;4115027.0;2037993.0;449734.0;152269.0;103075.0
109;Totaal over de leeftijden;Personen;Vrouwen;2022;8557012.0;1699707.0;4113348.0;2032532.0;453699.0;153280.0;104446.0
110;Totaal over de leeftijden;Personen;Vrouwen;2023;8574371.0;1717587.0;4111037.0;2027845.0;457731.0;154240.0;105933.0
111;Totaal over de leeftijden;Personen;Vrouwen;2024;8591150.0;1734739.0;4107942.0;2024097.0;461899.0;154924.0;107550.0
112;Totaal over de leeftijden;Personen;Vrouwen;2025;8607259.0;1750816.0;4103976.0;2021449.0;466174.0;155533.0;109311.0
113;Totaal over de leeftijden;Personen;Vrouwen;2026;8622528.0;1765873.0;4099005.0;2019984.0;470599.0;155857.0;111211.0
114;Totaal over de leeftijden;Personen;Vrouwen;2027;8636900.0;1779695.0;4092958.0;2019743.0;475121.0;156133.0;113251.0
115;Totaal over de leeftijden;Personen;Vrouwen;2028;8650240.0;1792298.0;4085724.0;2020715.0;479772.0;156301.0;115430.0
116;Totaal over de leeftijden;Personen;Vrouwen;2029;8662441.0;1803654.0;4077396.0;2022784.0;484497.0;156371.0;117740.0
117;Totaal over de leeftijden;Personen;Vrouwen;2030;8673461.0;1813848.0;4067971.0;2025864.0;489242.0;156385.0;120151.0
118;Totaal over de leeftijden;Personen;Vrouwen;2031;8683140.0;1822880.0;4057556.0;2029734.0;493967.0;156381.0;122620.0
119;Totaal over de leeftijden;Personen;Vrouwen;2032;8691373.0;1830898.0;4046213.0;2034191.0;498636.0;156383.0;125052.0
120;Totaal over de leeftijden;Personen;Vrouwen;2033;8698146.0;1837929.0;4034228.0;2038970.0;503232.0;156387.0;127399.0
121;Totaal over de leeftijden;Personen;Vrouwen;2034;8703385.0;1844073.0;4021727.0;2043810.0;507730.0;156417.0;129629.0
122;Totaal over de leeftijden;Personen;Vrouwen;2035;8707089.0;1849206.0;4008968.0;2048500.0;512195.0;156475.0;131744.0
123;Totaal over de leeftijden;Personen;Vrouwen;2036;8709282.0;1853187.0;3996306.0;2052842.0;516577.0;156616.0;133754.0
124;Totaal over de leeftijden;Personen;Vrouwen;2037;8709950.0;1856224.0;3983795.0;2056648.0;520823.0;156794.0;135665.0
125;Totaal over de leeftijden;Personen;Vrouwen;2038;8709216.0;1858318.0;3971640.0;2059834.0;524946.0;157030.0;137449.0
126;Totaal over de leeftijden;Personen;Vrouwen;2039;8707165.0;1859488.0;3960033.0;2062326.0;528930.0;157312.0;139076.0
127;Totaal over de leeftijden;Personen;Vrouwen;2040;8703947.0;1859929.0;3948988.0;2064124.0;532753.0;157623.0;140532.0
128;Totaal over de leeftijden;Personen;Vrouwen;2041;8699708.0;1859651.0;3938597.0;2065238.0;536453.0;157944.0;141825.0
129;Totaal over de leeftijden;Personen;Vrouwen;2042;8694646.0;1858707.0;3928961.0;2065721.0;539990.0;158275.0;142991.0
130;Totaal over de leeftijden;Personen;Vrouwen;2043;8688954.0;1857178.0;3920102.0;2065662.0;543363.0;158607.0;144042.0
131;Totaal over de leeftijden;Personen;Vrouwen;2044;8682817.0;1855125.0;3912055.0;2065162.0;546546.0;158932.0;144998.0
132;Totaal over de leeftijden;Personen;Vrouwen;2045;8676391.0;1852618.0;3904814.0;2064316.0;549530.0;159244.0;145869.0
133;Totaal over de leeftijden;Personen;Vrouwen;2046;8669837.0;1849584.0;3898423.0;2063257.0;552379.0;159535.0;146658.0
134;Totaal over de leeftijden;Personen;Vrouwen;2047;8663230.0;1846012.0;3892894.0;2062068.0;555094.0;159810.0;147355.0
135;Totaal over de leeftijden;Personen;Vrouwen;2048;8656713.0;1841802.0;3888246.0;2060866.0;557789.0;160051.0;147960.0
136;Totaal over de leeftijden;Personen;Vrouwen;2049;8650339.0;1837020.0;3884450.0;2059742.0;560415.0;160254.0;148459.0
137;Totaal over de leeftijden;Personen;Vrouwen;2050;8644192.0;1831628.0;3881496.0;2058781.0;563039.0;160413.0;148835.0
138;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2005;7450989.0;1290191.0;1168300.0;4626701.0;105158.0;169388.0;91247.0
139;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2006;7511631.0;1319744.0;1204369.0;4620749.0;108709.0;169980.0;88085.0
140;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2007;7569859.0;1349638.0;1239451.0;4613053.0;112188.0;170667.0;84858.0
141;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2008;7627089.0;1380067.0;1274201.0;4604081.0;115630.0;171494.0;81607.0
142;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2009;7683878.0;1411432.0;1309062.0;4593487.0;119059.0;172443.0;78399.0
143;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2010;7740269.0;1443475.0;1344076.0;4581516.0;122468.0;173469.0;75264.0
144;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2011;7796404.0;1475663.0;1379590.0;4568518.0;125886.0;174488.0;72254.0
145;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2012;7851556.0;1507668.0;1415175.0;4554573.0;129306.0;175424.0;69415.0
146;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2013;7905521.0;1539196.0;1450624.0;4539949.0;132715.0;176233.0;66794.0
147;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2014;7957966.0;1569833.0;1485406.0;4525290.0;136132.0;176864.0;64442.0
148;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2015;8008973.0;1599374.0;1519513.0;4510808.0;139544.0;177336.0;62388.0
149;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2016;8058809.0;1628150.0;1552787.0;4496491.0;142969.0;177700.0;60697.0
150;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2017;8108286.0;1656659.0;1585453.0;4482322.0;146402.0;178045.0;59388.0
151;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2018;8157677.0;1684992.0;1617390.0;4468463.0;149861.0;178433.0;58525.0
152;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2019;8207238.0;1713235.0;1648713.0;4454909.0;153360.0;178862.0;58160.0
153;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2020;8257030.0;1740939.0;1679439.0;4442139.0;156893.0;179278.0;58355.0
154;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2021;8306899.0;1768008.0;1709660.0;4430349.0;160460.0;179589.0;58831.0
155;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2022;8356841.0;1794367.0;1739607.0;4419712.0;164055.0;179776.0;59322.0
156;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2023;8406737.0;1819784.0;1769175.0;4410493.0;167661.0;179801.0;59819.0
157;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2024;8456519.0;1844168.0;1798214.0;4402846.0;171283.0;179665.0;60342.0
158;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2025;8506084.0;1867448.0;1826517.0;4396975.0;174907.0;179346.0;60892.0
159;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2026;8555412.0;1889612.0;1853882.0;4393074.0;178513.0;178858.0;61482.0
160;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2027;8604405.0;1910661.0;1880008.0;4391258.0;182113.0;178265.0;62099.0
161;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2028;8653114.0;1930643.0;1904809.0;4391652.0;185700.0;177575.0;62735.0
162;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2029;8701483.0;1949639.0;1928244.0;4394109.0;189261.0;176830.0;63424.0
163;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2030;8749592.0;1967731.0;1950279.0;4398603.0;192789.0;176053.0;64120.0
164;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2031;8797278.0;1984991.0;1971055.0;4404793.0;196294.0;175287.0;64858.0
165;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2032;8844665.0;2001685.0;1990721.0;4412344.0;199749.0;174572.0;65598.0
166;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2033;8891547.0;2017918.0;2009441.0;4420782.0;203161.0;173891.0;66346.0
167;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2034;8937682.0;2033824.0;2027328.0;4429616.0;206535.0;173293.0;67080.0
168;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2035;8982972.0;2049586.0;2044543.0;4438419.0;209847.0;172769.0;67807.0
169;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2036;9027106.0;2065262.0;2061110.0;4446812.0;213105.0;172298.0;68514.0
170;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2037;9069816.0;2080899.0;2077122.0;4454372.0;216299.0;171910.0;69223.0
171;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2038;9110978.0;2096511.0;2092628.0;4460925.0;219434.0;171569.0;69917.0
172;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2039;9150350.0;2112129.0;2107597.0;4466296.0;222488.0;171259.0;70586.0
173;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2040;9187838.0;2127701.0;2122008.0;4470442.0;225473.0;170972.0;71239.0
174;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2041;9223410.0;2143233.0;2135861.0;4473360.0;228375.0;170736.0;71861.0
175;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2042;9256946.0;2158646.0;2149065.0;4475092.0;231201.0;170489.0;72459.0
176;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2043;9288460.0;2173874.0;2161537.0;4475798.0;233941.0;170267.0;73034.0
177;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2044;9317979.0;2188894.0;2173190.0;4475649.0;236601.0;170063.0;73595.0
178;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2045;9345566.0;2203670.0;2183947.0;4474771.0;239183.0;169839.0;74148.0
179;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2046;9371371.0;2218180.0;2193771.0;4473428.0;241676.0;169629.0;74690.0
180;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2047;9395378.0;2232369.0;2202538.0;4471766.0;244076.0;169375.0;75240.0
181;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2048;9417620.0;2246159.0;2210149.0;4470010.0;246410.0;169093.0;75795.0
182;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2049;9438176.0;2259525.0;2216529.0;4468331.0;248646.0;168841.0;76315.0
183;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2050;9457134.0;2272491.0;2221600.0;4466885.0;250783.0;168533.0;76829.0
184;Totaal over de leeftijden;Ongehuwden;Mannen;2005;3971957.0;743482.0;587266.0;2490301.0;6781.0;95653.0;48475.0
185;Totaal over de leeftijden;Ongehuwden;Mannen;2006;3999429.0;759359.0;605105.0;2486300.0;6767.0;95482.0;46416.0
186;Totaal over de leeftijden;Ongehuwden;Mannen;2007;4025640.0;775296.0;622141.0;2481727.0;6745.0;95387.0;44346.0
187;Totaal over de leeftijden;Ongehuwden;Mannen;2008;4051383.0;791378.0;638726.0;2476910.0;6717.0;95366.0;42284.0
188;Totaal over de leeftijden;Ongehuwden;Mannen;2009;4076925.0;807814.0;655110.0;2471651.0;6686.0;95402.0;40262.0
189;Totaal over de leeftijden;Ongehuwden;Mannen;2010;4102559.0;824557.0;671563.0;2466008.0;6643.0;95490.0;38298.0
190;Totaal over de leeftijden;Ongehuwden;Mannen;2011;4128266.0;841356.0;688301.0;2460011.0;6594.0;95584.0;36416.0
191;Totaal over de leeftijden;Ongehuwden;Mannen;2012;4153657.0;858126.0;705108.0;2453584.0;6543.0;95648.0;34655.0
192;Totaal over de leeftijden;Ongehuwden;Mannen;2013;4178556.0;874683.0;721924.0;2446769.0;6481.0;95670.0;33021.0
193;Totaal over de leeftijden;Ongehuwden;Mannen;2014;4202738.0;890814.0;738541.0;2439801.0;6420.0;95610.0;31562.0
194;Totaal over de leeftijden;Ongehuwden;Mannen;2015;4226187.0;906426.0;754949.0;2432687.0;6353.0;95483.0;30295.0
195;Totaal over de leeftijden;Ongehuwden;Mannen;2016;4248996.0;921616.0;771065.0;2425492.0;6282.0;95285.0;29255.0
196;Totaal over de leeftijden;Ongehuwden;Mannen;2017;4271540.0;936583.0;786936.0;2418288.0;6209.0;95061.0;28456.0
197;Totaal over de leeftijden;Ongehuwden;Mannen;2018;4293955.0;951336.0;802465.0;2411214.0;6137.0;94858.0;27940.0
198;Totaal over de leeftijden;Ongehuwden;Mannen;2019;4316370.0;965871.0;817638.0;2404414.0;6063.0;94650.0;27731.0
199;Totaal over de leeftijden;Ongehuwden;Mannen;2020;4338828.0;979990.0;832434.0;2398103.0;5995.0;94442.0;27873.0
200;Totaal over de leeftijden;Ongehuwden;Mannen;2021;4361243.0;993701.0;846894.0;2392358.0;5924.0;94173.0;28190.0
201;Totaal over de leeftijden;Ongehuwden;Mannen;2022;4383623.0;1007027.0;861182.0;2387176.0;5865.0;93859.0;28511.0
