ID;PositieEindePeriodeNaEenJaar;Persoonskenmerken;Perioden;BeginPeriodeTotaal15Tot65Jaar_1;BeginPeriodeVasteArbeidsrelatie_2;BeginPeriodeFlexibeleArbeidsrel_3;BeginPeriodeZelfstandige_4;BeginPeriodeNietWerkzaam_5
33;1;5;2004;4808.0;2949.0;394.0;453.0;1011.0
34;1;5;2005;4744.0;2910.0;440.0;432.0;962.0
35;1;5;2006;4672.0;2848.0;467.0;471.0;886.0
36;1;5;2007;4599.0;2797.0;532.0;483.0;786.0
37;1;5;2008;4534.0;2802.0;544.0;503.0;684.0
38;1;5;2009;4467.0;2730.0;551.0;483.0;703.0
39;1;5;2010;4398.0;2643.0;566.0;477.0;713.0
40;1;6;2003;4112.0;1793.0;132.0;373.0;1815.0
41;1;6;2004;4186.0;1870.0;131.0;391.0;1795.0
42;1;6;2005;4259.0;1892.0;126.0;432.0;1809.0
43;1;6;2006;4333.0;1942.0;163.0;440.0;1787.0
44;1;6;2007;4411.0;2027.0;185.0;480.0;1719.0
45;1;6;2008;4484.0;2096.0;211.0;513.0;1663.0
46;1;6;2009;4549.0;2162.0;212.0;535.0;1639.0
47;1;6;2010;4612.0;2218.0;231.0;524.0;1640.0
48;1;7;2003;8785.0;4448.0;580.0;718.0;3039.0
49;1;7;2004;8772.0;4361.0;591.0;759.0;3061.0
50;1;7;2005;8765.0;4345.0;641.0;752.0;3027.0
51;1;7;2006;8758.0;4335.0;717.0;788.0;2917.0
52;1;7;2007;8758.0;4357.0;794.0;827.0;2780.0
53;1;7;2008;8750.0;4364.0;832.0;875.0;2679.0
54;1;7;2009;8713.0;4321.0;847.0;895.0;2650.0
55;1;7;2010;8722.0;4285.0;876.0;856.0;2705.0
56;1;8;2003;1021.0;492.0;89.0;68.0;372.0
57;1;8;2004;1019.0;483.0;78.0;71.0;387.0
58;1;8;2005;1016.0;465.0;90.0;82.0;379.0
59;1;8;2006;1014.0;452.0;102.0;88.0;373.0
60;1;8;2007;1014.0;448.0;109.0;97.0;360.0
61;1;8;2008;1025.0;483.0;111.0;100.0;331.0
62;1;8;2009;1044.0;489.0;106.0;85.0;363.0
63;1;8;2010;1043.0;455.0;117.0;98.0;373.0
64;1;9;2003;1097.0;412.0;124.0;38.0;523.0
65;1;9;2004;1132.0;432.0;126.0;38.0;536.0
66;1;9;2005;1158.0;416.0;127.0;54.0;561.0
67;1;9;2006;1177.0;405.0;146.0;62.0;563.0
68;1;9;2007;1195.0;431.0;176.0;69.0;519.0
69;1;9;2008;1220.0;476.0;186.0;73.0;486.0
70;1;9;2009;1254.0;460.0;193.0;71.0;530.0
71;1;9;2010;1251.0;463.0;165.0;76.0;547.0
72;1;Opleidingsniveau: Lager onderwijs;2003;3916.0;1388.0;264.0;190.0;2074.0
73;1;Opleidingsniveau: Lager onderwijs;2004;3710.0;1308.0;230.0;179.0;1992.0
74;1;Opleidingsniveau: Lager onderwijs;2005;3652.0;1225.0;258.0;192.0;1977.0
75;1;Opleidingsniveau: Lager onderwijs;2006;3605.0;1174.0;291.0;197.0;1943.0
76;1;Opleidingsniveau: Lager onderwijs;2007;3488.0;1153.0;322.0;203.0;1810.0
77;1;Opleidingsniveau: Lager onderwijs;2008;3551.0;1189.0;365.0;213.0;1785.0
78;1;Opleidingsniveau: Lager onderwijs;2009;3482.0;1166.0;330.0;205.0;1782.0
79;1;Opleidingsniveau: Lager onderwijs;2010;3460.0;1123.0;318.0;199.0;1820.0
80;1;Opleidingsniveau: Middelbaar onderwijs;2003;4515.0;2423.0;321.0;383.0;1388.0
81;1;Opleidingsniveau: Middelbaar onderwijs;2004;4481.0;2323.0;356.0;380.0;1422.0
82;1;Opleidingsniveau: Middelbaar onderwijs;2005;4516.0;2323.0;365.0;390.0;1438.0
83;1;Opleidingsniveau: Middelbaar onderwijs;2006;4541.0;2322.0;421.0;411.0;1387.0
84;1;Opleidingsniveau: Middelbaar onderwijs;2007;4605.0;2355.0;472.0;435.0;1343.0
85;1;Opleidingsniveau: Middelbaar onderwijs;2008;4487.0;2335.0;493.0;435.0;1225.0
86;1;Opleidingsniveau: Middelbaar onderwijs;2009;4494.0;2285.0;499.0;447.0;1264.0
87;1;Opleidingsniveau: Middelbaar onderwijs;2010;4423.0;2231.0;496.0;417.0;1278.0
88;1;Opleidingsniveau: Hoger onderwijs;2003;2444.0;1526.0;205.0;249.0;464.0
89;1;Opleidingsniveau: Hoger onderwijs;2004;2659.0;1621.0;203.0;302.0;533.0
90;1;Opleidingsniveau: Hoger onderwijs;2005;2709.0;1651.0;232.0;299.0;527.0
91;1;Opleidingsniveau: Hoger onderwijs;2006;2746.0;1672.0;245.0;325.0;504.0
92;1;Opleidingsniveau: Hoger onderwijs;2007;2823.0;1707.0;277.0;351.0;488.0
93;1;Opleidingsniveau: Hoger onderwijs;2008;2939.0;1789.0;269.0;399.0;482.0
94;1;Opleidingsniveau: Hoger onderwijs;2009;3010.0;1804.0;316.0;397.0;492.0
95;1;Opleidingsniveau: Hoger onderwijs;2010;3086.0;1827.0;339.0;407.0;513.0
96;1;Opleidingsniveau:onbekend;2003;27.0;16.0;2.0;2.0;7.0
97;1;Opleidingsniveau:onbekend;2004;73.0;24.0;6.0;7.0;37.0
98;1;Opleidingsniveau:onbekend;2005;61.0;26.0;3.0;7.0;25.0
99;1;Opleidingsniveau:onbekend;2006;56.0;23.0;10.0;4.0;19.0
100;1;Opleidingsniveau:onbekend;2007;52.0;22.0;8.0;5.0;18.0
101;1;Opleidingsniveau:onbekend;2008;18.0;11.0;3.0;;3.0
102;1;Opleidingsniveau:onbekend;2009;25.0;15.0;2.0;3.0;6.0
103;1;Opleidingsniveau:onbekend;2010;48.0;22.0;4.0;6.0;15.0
104;1;Arbeidsduur: 12 tot 32 uur per week;2003;1951.0;1413.0;330.0;207.0;
105;1;Arbeidsduur: 12 tot 32 uur per week;2004;1972.0;1432.0;316.0;223.0;
106;1;Arbeidsduur: 12 tot 32 uur per week;2005;2019.0;1446.0;357.0;216.0;
107;1;Arbeidsduur: 12 tot 32 uur per week;2006;2059.0;1451.0;382.0;226.0;
108;1;Arbeidsduur: 12 tot 32 uur per week;2007;2189.0;1505.0;450.0;234.0;
109;1;Arbeidsduur: 12 tot 32 uur per week;2008;2243.0;1500.0;482.0;260.0;
110;1;Arbeidsduur: 12 tot 32 uur per week;2009;2293.0;1526.0;505.0;262.0;
111;1;Arbeidsduur: 12 tot 32 uur per week;2010;2292.0;1507.0;508.0;271.0;5.0
112;1;Arbeidsduur: 32 uur of meer per week;2003;4968.0;3917.0;442.0;608.0;
113;1;Arbeidsduur: 32 uur of meer per week;2004;4922.0;3824.0;458.0;641.0;
114;1;Arbeidsduur: 32 uur of meer per week;2005;4905.0;3761.0;478.0;666.0;
115;1;Arbeidsduur: 32 uur of meer per week;2006;4977.0;3720.0;549.0;708.0;
116;1;Arbeidsduur: 32 uur of meer per week;2007;5060.0;3710.0;598.0;752.0;
117;1;Arbeidsduur: 32 uur of meer per week;2008;5192.0;3799.0;614.0;779.0;
118;1;Arbeidsduur: 32 uur of meer per week;2009;5111.0;3722.0;606.0;783.0;
119;1;Arbeidsduur: 32 uur of meer per week;2010;4993.0;3650.0;594.0;748.0;2.0
120;1;Anciënniteit: 0 tot 6 maanden;2003;491.0;203.0;259.0;29.0;
121;1;Anciënniteit: 0 tot 6 maanden;2004;468.0;168.0;270.0;30.0;
122;1;Anciënniteit: 0 tot 6 maanden;2005;494.0;158.0;300.0;36.0;
123;1;Anciënniteit: 0 tot 6 maanden;2006;571.0;187.0;343.0;41.0;
124;1;Anciënniteit: 0 tot 6 maanden;2007;670.0;230.0;383.0;57.0;
125;1;Anciënniteit: 0 tot 6 maanden;2008;666.0;233.0;387.0;46.0;
126;1;Anciënniteit: 0 tot 6 maanden;2009;543.0;171.0;336.0;36.0;
127;1;Anciënniteit: 0 tot 6 maanden;2010;526.0;141.0;343.0;42.0;
128;1;Anciënniteit: 6 tot 12 maanden;2003;434.0;238.0;170.0;26.0;
129;1;Anciënniteit: 6 tot 12 maanden;2004;343.0;177.0;140.0;26.0;
130;1;Anciënniteit: 6 tot 12 maanden;2005;340.0;159.0;152.0;29.0;
131;1;Anciënniteit: 6 tot 12 maanden;2006;401.0;194.0;173.0;34.0;
132;1;Anciënniteit: 6 tot 12 maanden;2007;468.0;219.0;210.0;39.0;
133;1;Anciënniteit: 6 tot 12 maanden;2008;510.0;243.0;218.0;49.0;
134;1;Anciënniteit: 6 tot 12 maanden;2009;467.0;195.0;233.0;39.0;
135;1;Anciënniteit: 6 tot 12 maanden;2010;391.0;142.0;213.0;36.0;
136;1;Anciënniteit: 12 tot 24 maanden;2003;694.0;518.0;128.0;48.0;
137;1;Anciënniteit: 12 tot 24 maanden;2004;578.0;393.0;137.0;48.0;
138;1;Anciënniteit: 12 tot 24 maanden;2005;527.0;330.0;146.0;51.0;
139;1;Anciënniteit: 12 tot 24 maanden;2006;559.0;335.0;157.0;68.0;
140;1;Anciënniteit: 12 tot 24 maanden;2007;658.0;398.0;194.0;66.0;
141;1;Anciënniteit: 12 tot 24 maanden;2008;760.0;467.0;213.0;80.0;
142;1;Anciënniteit: 12 tot 24 maanden;2009;760.0;452.0;222.0;85.0;
143;1;Anciënniteit: 12 tot 24 maanden;2010;658.0;347.0;240.0;71.0;
144;1;Anciënniteit: 24 maanden of meer;2003;5350.0;4394.0;236.0;720.0;
145;1;Anciënniteit: 24 maanden of meer;2004;5550.0;4538.0;249.0;764.0;
146;1;Anciënniteit: 24 maanden of meer;2005;5612.0;4580.0;260.0;773.0;
147;1;Anciënniteit: 24 maanden of meer;2006;5564.0;4476.0;292.0;795.0;
148;1;Anciënniteit: 24 maanden of meer;2007;5513.0;4388.0;292.0;832.0;
149;1;Anciënniteit: 24 maanden of meer;2008;5564.0;4380.0;311.0;873.0;
150;1;Anciënniteit: 24 maanden of meer;2009;5698.0;4452.0;354.0;891.0;
151;1;Anciënniteit: 24 maanden of meer;2010;5815.0;4573.0;361.0;881.0;
152;1;Anciënniteit: onbekend;2003;;;;;
153;1;Anciënniteit: onbekend;2004;;;;;
154;1;Anciënniteit: onbekend;2005;;;;;
155;1;Anciënniteit: onbekend;2006;;;;;
156;1;Anciënniteit: onbekend;2007;;;;;
157;1;Anciënniteit: onbekend;2008;;;;;
158;1;Anciënniteit: onbekend;2009;;;;;
159;1;Anciënniteit: onbekend;2010;;;;;
160;1;Type scholing: geen scholing;2003;8033.0;4226.0;496.0;715.0;2596.0
161;1;Type scholing: geen scholing;2004;8117.0;4255.0;514.0;764.0;2584.0
162;1;Type scholing: geen scholing;2005;8117.0;4202.0;543.0;792.0;2582.0
163;1;Type scholing: geen scholing;2006;8098.0;4192.0;618.0;822.0;2466.0
164;1;Type scholing: geen scholing;2007;7840.0;4086.0;649.0;858.0;2248.0
165;1;Type scholing: geen scholing;2008;7845.0;4132.0;689.0;891.0;2132.0
166;1;Type scholing: geen scholing;2009;7862.0;4129.0;693.0;898.0;2143.0
167;1;Type scholing: geen scholing;2010;;;;;
168;1;Type scholing: initieel;2003;47.0;20.0;6.0;;19.0
169;1;Type scholing: initieel;2004;38.0;14.0;7.0;;16.0
170;1;Type scholing: initieel;2005;48.0;17.0;11.0;;20.0
171;1;Type scholing: initieel;2006;34.0;14.0;8.0;;11.0
172;1;Type scholing: initieel;2007;32.0;12.0;8.0;2.0;10.0
173;1;Type scholing: initieel;2008;41.0;15.0;10.0;3.0;13.0
174;1;Type scholing: initieel;2009;40.0;15.0;11.0;;13.0
175;1;Type scholing: initieel;2010;;;;;
176;1;Type scholing: post-initieel (kort);2003;598.0;430.0;48.0;46.0;75.0
177;1;Type scholing: post-initieel (kort);2004;536.0;373.0;40.0;42.0;80.0
178;1;Type scholing: post-initieel (kort);2005;580.0;418.0;48.0;41.0;73.0
179;1;Type scholing: post-initieel (kort);2006;544.0;382.0;48.0;49.0;65.0
180;1;Type scholing: post-initieel (kort);2007;632.0;447.0;68.0;46.0;71.0
181;1;Type scholing: post-initieel (kort);2008;627.0;439.0;67.0;57.0;64.0
182;1;Type scholing: post-initieel (kort);2009;605.0;426.0;66.0;60.0;52.0
183;1;Type scholing: post-initieel (kort);2010;;;;;
184;1;Type scholing: post-initieel (lang);2003;821.0;472.0;101.0;39.0;208.0
185;1;Type scholing: post-initieel (lang);2004;743.0;439.0;76.0;42.0;186.0
186;1;Type scholing: post-initieel (lang);2005;704.0;402.0;81.0;39.0;182.0
187;1;Type scholing: post-initieel (lang);2006;718.0;413.0;76.0;44.0;185.0
188;1;Type scholing: post-initieel (lang);2007;752.0;418.0;108.0;49.0;176.0
189;1;Type scholing: post-initieel (lang);2008;741.0;443.0;101.0;53.0;144.0
190;1;Type scholing: post-initieel (lang);2009;754.0;434.0;114.0;52.0;155.0
191;1;Type scholing: post-initieel (lang);2010;;;;;
192;1;Type scholing: onbekend;2003;1404.0;205.0;142.0;23.0;1034.0
193;1;Type scholing: onbekend;2004;1490.0;195.0;157.0;19.0;1118.0
194;1;Type scholing: onbekend;2005;1489.0;187.0;176.0;16.0;1110.0
195;1;Type scholing: onbekend;2006;1554.0;191.0;215.0;23.0;1126.0
196;1;Type scholing: onbekend;2007;1712.0;273.0;246.0;39.0;1154.0
197;1;Type scholing: onbekend;2008;1742.0;294.0;262.0;43.0;1143.0
198;1;Type scholing: onbekend;2009;1750.0;267.0;263.0;41.0;1179.0
199;1;Type scholing: onbekend;2010;;;;;
200;1;Korte opleiding betaald door werkgever;2003;490.0;396.0;39.0;19.0;36.0
201;1;Korte opleiding betaald door werkgever;2004;431.0;341.0;33.0;21.0;36.0
202;1;Korte opleiding betaald door werkgever;2005;480.0;387.0;40.0;17.0;36.0
203;1;Korte opleiding betaald door werkgever;2006;446.0;356.0;39.0;19.0;32.0
204;1;Korte opleiding betaald door werkgever;2007;532.0;417.0;57.0;21.0;36.0
205;1;Korte opleiding betaald door werkgever;2008;528.0;411.0;59.0;27.0;31.0
206;1;Korte opleiding betaald door werkgever;2009;494.0;391.0;52.0;24.0;27.0
207;1;Korte opleiding betaald door werkgever;2010;;;;;
208;1;Korte zelf betaalde opleiding;2003;107.0;32.0;9.0;27.0;40.0
209;1;Korte zelf betaalde opleiding;2004;104.0;31.0;7.0;22.0;44.0
210;1;Korte zelf betaalde opleiding;2005;99.0;30.0;8.0;24.0;37.0
211;1;Korte zelf betaalde opleiding;2006;98.0;26.0;10.0;30.0;33.0
212;1;Korte zelf betaalde opleiding;2007;99.0;29.0;11.0;24.0;35.0
213;1;Korte zelf betaalde opleiding;2008;98.0;27.0;9.0;30.0;32.0
214;1;Korte zelf betaalde opleiding;2009;109.0;35.0;14.0;36.0;25.0
215;1;Korte zelf betaalde opleiding;2010;;;;;
216;1;Lange opleiding betaald door werkgever;2003;344.0;223.0;42.0;7.0;72.0
217;1;Lange opleiding betaald door werkgever;2004;292.0;199.0;29.0;5.0;59.0
218;1;Lange opleiding betaald door werkgever;2005;241.0;167.0;27.0;2.0;46.0
219;1;Lange opleiding betaald door werkgever;2006;259.0;164.0;27.0;4.0;64.0
220;1;Lange opleiding betaald door werkgever;2007;294.0;193.0;40.0;6.0;55.0
221;1;Lange opleiding betaald door werkgever;2008;296.0;204.0;38.0;6.0;46.0
222;1;Lange opleiding betaald door werkgever;2009;318.0;203.0;46.0;6.0;63.0
223;1;Lange opleiding betaald door werkgever;2010;;;;;
224;1;Lange zelf betaalde opleiding;2003;318.0;139.0;45.0;30.0;105.0
225;1;Lange zelf betaalde opleiding;2004;277.0;121.0;32.0;33.0;91.0
226;1;Lange zelf betaalde opleiding;2005;286.0;117.0;35.0;34.0;100.0
227;1;Lange zelf betaalde opleiding;2006;286.0;136.0;34.0;34.0;82.0
228;1;Lange zelf betaalde opleiding;2007;292.0;115.0;46.0;39.0;93.0
229;1;Lange zelf betaalde opleiding;2008;279.0;123.0;37.0;42.0;77.0
230;1;Lange zelf betaalde opleiding;2009;270.0;116.0;45.0;38.0;71.0
231;1;Lange zelf betaalde opleiding;2010;;;;;
232;1;Kosten: onbekend/nvt;2003;9643.0;4561.0;658.0;742.0;3681.0
233;1;Kosten: onbekend/nvt;2004;9819.0;4584.0;693.0;788.0;3754.0
234;1;Kosten: onbekend/nvt;2005;9833.0;4525.0;748.0;811.0;3749.0
235;1;Kosten: onbekend/nvt;2006;9860.0;4510.0;856.0;852.0;3643.0
236;1;Kosten: onbekend/nvt;2007;9751.0;4482.0;925.0;904.0;3440.0
237;1;Kosten: onbekend/nvt;2008;9796.0;4558.0;986.0;943.0;3309.0
238;1;Kosten: onbekend/nvt;2009;9819.0;4525.0;989.0;948.0;3357.0
239;1;Kosten: onbekend/nvt;2010;;;;;
240;1;Reden scholing: niet werkgerelateerd;2003;181.0;89.0;15.0;15.0;62.0
241;1;Reden scholing: niet werkgerelateerd;2004;164.0;83.0;13.0;15.0;53.0
242;1;Reden scholing: niet werkgerelateerd;2005;154.0;79.0;16.0;11.0;47.0
243;1;Reden scholing: niet werkgerelateerd;2006;156.0;85.0;15.0;14.0;42.0
244;1;Reden scholing: niet werkgerelateerd;2007;187.0;93.0;20.0;14.0;60.0
245;1;Reden scholing: niet werkgerelateerd;2008;189.0;96.0;27.0;17.0;48.0
246;1;Reden scholing: niet werkgerelateerd;2009;184.0;96.0;30.0;16.0;41.0
247;1;Reden scholing: niet werkgerelateerd;2010;;;;;
248;1;Reden scholing: bijblijven;2003;447.0;311.0;30.0;41.0;65.0
249;1;Reden scholing: bijblijven;2004;395.0;275.0;23.0;36.0;62.0
250;1;Reden scholing: bijblijven;2005;418.0;298.0;27.0;38.0;54.0
251;1;Reden scholing: bijblijven;2006;371.0;262.0;28.0;38.0;43.0
252;1;Reden scholing: bijblijven;2007;443.0;297.0;39.0;44.0;62.0
253;1;Reden scholing: bijblijven;2008;444.0;312.0;34.0;51.0;46.0
254;1;Reden scholing: bijblijven;2009;408.0;290.0;28.0;51.0;40.0
255;1;Reden scholing: bijblijven;2010;;;;;
256;1;Reden scholing: verplicht;2003;229.0;169.0;29.0;12.0;18.0
257;1;Reden scholing: verplicht;2004;201.0;143.0;24.0;12.0;22.0
258;1;Reden scholing: verplicht;2005;204.0;150.0;24.0;11.0;18.0
259;1;Reden scholing: verplicht;2006;208.0;145.0;23.0;16.0;25.0
260;1;Reden scholing: verplicht;2007;244.0;175.0;35.0;14.0;20.0
261;1;Reden scholing: verplicht;2008;233.0;166.0;36.0;12.0;19.0
262;1;Reden scholing: verplicht;2009;242.0;160.0;41.0;16.0;25.0
263;1;Reden scholing: verplicht;2010;;;;;
264;1;Reden scholing: promotie;2003;163.0;132.0;26.0;4.0;2.0
265;1;Reden scholing: promotie;2004;137.0;120.0;14.0;3.0;
266;1;Reden scholing: promotie;2005;135.0;116.0;16.0;3.0;
267;1;Reden scholing: promotie;2006;131.0;112.0;14.0;3.0;
268;1;Reden scholing: promotie;2007;158.0;124.0;30.0;3.0;
269;1;Reden scholing: promotie;2008;172.0;141.0;25.0;5.0;
270;1;Reden scholing: promotie;2009;165.0;131.0;27.0;6.0;
271;1;Reden scholing: promotie;2010;;;;;
272;1;Reden scholing: ander werk;2003;300.0;219.0;53.0;14.0;15.0
273;1;Reden scholing: ander werk;2004;269.0;190.0;48.0;18.0;13.0
274;1;Reden scholing: ander werk;2005;258.0;179.0;48.0;16.0;15.0
275;1;Reden scholing: ander werk;2006;270.0;186.0;50.0;20.0;14.0
276;1;Reden scholing: ander werk;2007;320.0;214.0;69.0;21.0;16.0
277;1;Reden scholing: ander werk;2008;328.0;221.0;70.0;25.0;11.0
278;1;Reden scholing: ander werk;2009;323.0;210.0;76.0;21.0;15.0
279;1;Reden scholing: ander werk;2010;;;;;
280;1;Reden scholing: kans werk;2003;97.0;;;;97.0
281;1;Reden scholing: kans werk;2004;92.0;;;;92.0
282;1;Reden scholing: kans werk;2005;88.0;;;;88.0
283;1;Reden scholing: kans werk;2006;93.0;;;;93.0
284;1;Reden scholing: kans werk;2007;75.0;;;;75.0
285;1;Reden scholing: kans werk;2008;75.0;;;;75.0
286;1;Reden scholing: kans werk;2009;78.0;;;;78.0
287;1;Reden scholing: kans werk;2010;;;;;
288;1;Reden scholing: onbekend/nvt;2003;9485.0;4433.0;640.0;738.0;3675.0
289;1;Reden scholing: onbekend/nvt;2004;9665.0;4465.0;673.0;785.0;3742.0
290;1;Reden scholing: onbekend/nvt;2005;9683.0;4404.0;727.0;808.0;3743.0
291;1;Reden scholing: onbekend/nvt;2006;9720.0;4401.0;836.0;848.0;3635.0
292;1;Reden scholing: onbekend/nvt;2007;9539.0;4333.0;886.0;897.0;3424.0
293;1;Reden scholing: onbekend/nvt;2008;9555.0;4386.0;937.0;936.0;3296.0
294;1;Reden scholing: onbekend/nvt;2009;9611.0;4384.0;943.0;941.0;3343.0
295;1;Reden scholing: onbekend/nvt;2010;;;;;
296;2;3;2003;5239.0;4921.0;149.0;12.0;157.0
297;2;3;2004;5181.0;4850.0;158.0;14.0;159.0
298;2;3;2005;5213.0;4832.0;182.0;12.0;187.0
299;2;3;2006;5202.0;4786.0;213.0;18.0;186.0
300;2;3;2007;5260.0;4818.0;234.0;18.0;190.0
301;2;3;2008;5276.0;4877.0;207.0;23.0;170.0
302;2;3;2009;5187.0;4822.0;204.0;20.0;141.0
303;2;3;2010;5189.0;4776.0;240.0;16.0;157.0
304;2;1;2003;3070.0;2913.0;79.0;8.0;70.0
305;2;1;2004;3009.0;2849.0;77.0;10.0;73.0
306;2;1;2005;2978.0;2796.0;92.0;8.0;82.0
307;2;1;2006;2957.0;2764.0;105.0;11.0;77.0
308;2;1;2007;2960.0;2741.0;124.0;12.0;83.0
309;2;1;2008;2967.0;2782.0;100.0;15.0;71.0
310;2;1;2009;2870.0;2704.0;89.0;12.0;65.0
311;2;1;2010;2849.0;2638.0;125.0;11.0;75.0
312;2;2;2003;2169.0;2008.0;70.0;4.0;87.0
313;2;2;2004;2172.0;2001.0;81.0;4.0;86.0
314;2;2;2005;2235.0;2036.0;90.0;4.0;105.0
315;2;2;2006;2245.0;2021.0;108.0;7.0;109.0
316;2;2;2007;2300.0;2077.0;110.0;6.0;107.0
317;2;2;2008;2309.0;2095.0;107.0;9.0;99.0
318;2;2;2009;2317.0;2118.0;115.0;8.0;76.0
319;2;2;2010;2341.0;2138.0;116.0;5.0;82.0
320;2;4;2003;553.0;429.0;47.0;;76.0
321;2;4;2004;509.0;385.0;44.0;;79.0
322;2;4;2005;512.0;360.0;58.0;;93.0
323;2;4;2006;500.0;334.0;70.0;2.0;93.0
324;2;4;2007;509.0;333.0;73.0;2.0;101.0
325;2;4;2008;491.0;342.0;59.0;2.0;89.0
326;2;4;2009;434.0;303.0;63.0;;66.0
327;2;4;2010;434.0;276.0;74.0;;84.0
328;2;5;2003;2982.0;2843.0;72.0;8.0;59.0
329;2;5;2004;2914.0;2763.0;83.0;9.0;59.0
330;2;5;2005;2897.0;2732.0;94.0;7.0;64.0
331;2;5;2006;2812.0;2637.0;98.0;11.0;66.0
332;2;5;2007;2774.0;2590.0;114.0;11.0;58.0
333;2;5;2008;2771.0;2595.0;108.0;14.0;53.0
334;2;5;2009;2688.0;2529.0;98.0;12.0;49.0
335;2;5;2010;2624.0;2457.0;112.0;10.0;45.0
336;2;6;2003;1704.0;1649.0;29.0;4.0;22.0
337;2;6;2004;1758.0;1702.0;31.0;4.0;21.0
338;2;6;2005;1805.0;1741.0;30.0;4.0;31.0
339;2;6;2006;1890.0;1815.0;45.0;4.0;27.0
340;2;6;2007;1977.0;1895.0;46.0;6.0;30.0
341;2;6;2008;2014.0;1940.0;39.0;7.0;28.0
342;2;6;2009;2065.0;1990.0;43.0;7.0;25.0
343;2;6;2010;2131.0;2043.0;54.0;5.0;29.0
344;2;7;2003;4354.0;4098.0;115.0;11.0;129.0
345;2;7;2004;4291.0;4023.0;125.0;12.0;132.0
346;2;7;2005;4324.0;4021.0;147.0;9.0;146.0
347;2;7;2006;4337.0;4006.0;172.0;14.0;145.0
348;2;7;2007;4359.0;4018.0;178.0;13.0;149.0
349;2;7;2008;4315.0;4008.0;159.0;16.0;132.0
350;2;7;2009;4262.0;3976.0;158.0;16.0;113.0
351;2;7;2010;4263.0;3939.0;188.0;13.0;122.0
352;2;8;2003;476.0;447.0;17.0;;12.0
353;2;8;2004;466.0;441.0;13.0;;12.0
354;2;8;2005;461.0;424.0;17.0;2.0;19.0
355;2;8;2006;452.0;412.0;18.0;3.0;19.0
356;2;8;2007;449.0;407.0;22.0;4.0;16.0
357;2;8;2008;480.0;440.0;19.0;4.0;17.0
358;2;8;2009;478.0;444.0;18.0;;14.0
359;2;8;2010;451.0;411.0;22.0;3.0;16.0
360;2;9;2003;409.0;376.0;17.0;;16.0
361;2;9;2004;423.0;387.0;21.0;;15.0
362;2;9;2005;428.0;387.0;17.0;;23.0
363;2;9;2006;413.0;368.0;23.0;;22.0
364;2;9;2007;452.0;392.0;34.0;;25.0
365;2;9;2008;481.0;429.0;28.0;3.0;21.0
366;2;9;2009;447.0;402.0;28.0;3.0;14.0
367;2;9;2010;475.0;425.0;30.0;;20.0
368;2;Opleidingsniveau: Lager onderwijs;2003;1364.0;1246.0;46.0;3.0;69.0
369;2;Opleidingsniveau: Lager onderwijs;2004;1283.0;1177.0;41.0;3.0;62.0
370;2;Opleidingsniveau: Lager onderwijs;2005;1241.0;1114.0;51.0;2.0;74.0
