ID;Leeftijd;Perioden;Mannen_1;Vrouwen_2;Mannen_3;Vrouwen_4
81;0,5 jaar;2038;78.74023;82.1666;0.00042;0.00025
82;0,5 jaar;2039;78.77333;82.17369;0.00042;0.00025
83;0,5 jaar;2040;78.80674;82.18017;0.00042;0.00025
84;0,5 jaar;2041;78.84058;82.1861;0.00042;0.00024
85;0,5 jaar;2042;78.87499;82.19154;0.00041;0.00024
86;0,5 jaar;2043;78.91013;82.19654;0.00041;0.00023
87;0,5 jaar;2044;78.94614;82.20117;0.00041;0.00023
88;0,5 jaar;2045;78.9832;82.20547;0.00041;0.00023
89;0,5 jaar;2046;79.02147;82.20949;0.0004;0.00022
90;0,5 jaar;2047;79.06117;82.21329;0.0004;0.00022
91;0,5 jaar;2048;79.10251;82.2169;0.0004;0.00022
92;0,5 jaar;2049;79.14571;82.22037;0.00039;0.00021
93;0,5 jaar;2050;79.19104;82.22375;0.00039;0.00021
94;1,5 jaar;2004;75.34121;79.83586;0.00032;0.0003
95;1,5 jaar;2005;75.57556;79.90022;0.00031;0.00029
96;1,5 jaar;2006;75.77915;79.95746;0.0003;0.00029
97;1,5 jaar;2007;75.95843;80.0276;0.00029;0.00029
98;1,5 jaar;2008;76.1183;80.0881;0.00028;0.00028
99;1,5 jaar;2009;76.24314;80.1755;0.00027;0.00028
100;1,5 jaar;2010;76.35524;80.25941;0.00026;0.00028
101;1,5 jaar;2011;76.45678;80.33906;0.00026;0.00027
102;1,5 jaar;2012;76.54943;80.41402;0.00025;0.00027
103;1,5 jaar;2013;76.63451;80.48413;0.00025;0.00027
104;1,5 jaar;2014;76.71309;80.54938;0.00024;0.00026
105;1,5 jaar;2015;76.78602;80.60987;0.00024;0.00026
106;1,5 jaar;2016;76.854;80.66579;0.00023;0.00026
107;1,5 jaar;2017;76.9176;80.71735;0.00023;0.00025
108;1,5 jaar;2018;76.97733;80.76481;0.00022;0.00025
109;1,5 jaar;2019;77.03361;80.80842;0.00022;0.00025
110;1,5 jaar;2020;77.0868;80.84844;0.00022;0.00024
111;1,5 jaar;2021;77.13723;80.88512;0.00021;0.00024
112;1,5 jaar;2022;77.18519;80.91871;0.00021;0.00024
113;1,5 jaar;2023;77.23093;80.94943;0.00021;0.00024
114;1,5 jaar;2024;77.27467;80.97752;0.00021;0.00023
115;1,5 jaar;2025;77.31664;81.00318;0.00021;0.00023
116;1,5 jaar;2026;77.35703;81.02659;0.0002;0.00023
117;1,5 jaar;2027;77.39601;81.04795;0.0002;0.00023
118;1,5 jaar;2028;77.43375;81.06741;0.0002;0.00022
119;1,5 jaar;2029;77.4704;81.08514;0.0002;0.00022
120;1,5 jaar;2030;77.5061;81.10128;0.0002;0.00022
121;1,5 jaar;2031;77.54101;81.11596;0.0002;0.00022
122;1,5 jaar;2032;77.57524;81.1293;0.0002;0.00021
123;1,5 jaar;2033;77.60893;81.14143;0.00019;0.00021
124;1,5 jaar;2034;77.64219;81.15244;0.00019;0.00021
125;1,5 jaar;2035;77.67515;81.16244;0.00019;0.00021
126;1,5 jaar;2036;77.70792;81.17151;0.00019;0.0002
127;1,5 jaar;2037;77.74063;81.17975;0.00019;0.0002
128;1,5 jaar;2038;77.7734;81.18723;0.00019;0.0002
129;1,5 jaar;2039;77.80634;81.19403;0.00019;0.0002
130;1,5 jaar;2040;77.83958;81.20021;0.00019;0.0002
131;1,5 jaar;2041;77.87326;81.20584;0.00018;0.00019
132;1,5 jaar;2042;77.90751;81.21098;0.00018;0.00019
133;1,5 jaar;2043;77.94247;81.21568;0.00018;0.00019
134;1,5 jaar;2044;77.9783;81.22001;0.00018;0.00019
135;1,5 jaar;2045;78.01516;81.22402;0.00018;0.00018
136;1,5 jaar;2046;78.05324;81.22774;0.00018;0.00018
137;1,5 jaar;2047;78.09272;81.23124;0.00018;0.00018
138;1,5 jaar;2048;78.13383;81.23455;0.00017;0.00018
139;1,5 jaar;2049;78.17678;81.23773;0.00017;0.00018
140;1,5 jaar;2050;78.22183;81.24081;0.00017;0.00017
141;2,5 jaar;2004;74.3655;78.85954;0.0003;0.00014
142;2,5 jaar;2005;74.59897;78.92361;0.00029;0.00014
143;2,5 jaar;2006;74.80174;78.9806;0.00028;0.00014
144;2,5 jaar;2007;74.98027;79.05048;0.00027;0.00014
145;2,5 jaar;2008;75.13946;79.11075;0.00026;0.00013
146;2,5 jaar;2009;75.26371;79.19786;0.00025;0.00013
147;2,5 jaar;2010;75.37528;79.28149;0.00025;0.00013
148;2,5 jaar;2011;75.47632;79.36087;0.00024;0.00013
149;2,5 jaar;2012;75.56852;79.43558;0.00023;0.00012
150;2,5 jaar;2013;75.6532;79.50543;0.00023;0.00012
151;2,5 jaar;2014;75.73141;79.57043;0.00022;0.00012
152;2,5 jaar;2015;75.80399;79.63068;0.00022;0.00012
153;2,5 jaar;2016;75.87165;79.68636;0.00022;0.00012
154;2,5 jaar;2017;75.93497;79.73769;0.00021;0.00012
155;2,5 jaar;2018;75.99444;79.78493;0.00021;0.00011
156;2,5 jaar;2019;76.05048;79.82831;0.00021;0.00011
157;2,5 jaar;2020;76.10346;79.86811;0.0002;0.00011
158;2,5 jaar;2021;76.15369;79.90458;0.0002;0.00011
159;2,5 jaar;2022;76.20146;79.93796;0.0002;0.00011
160;2,5 jaar;2023;76.24703;79.96848;0.0002;0.00011
161;2,5 jaar;2024;76.29062;79.99636;0.0002;0.00011
162;2,5 jaar;2025;76.33245;80.02181;0.00019;0.0001
163;2,5 jaar;2026;76.3727;80.04502;0.00019;0.0001
164;2,5 jaar;2027;76.41156;80.06618;0.00019;0.0001
165;2,5 jaar;2028;76.44918;80.08545;0.00019;0.0001
166;2,5 jaar;2029;76.48573;80.10298;0.00019;0.0001
167;2,5 jaar;2030;76.52133;80.11892;0.00019;0.0001
168;2,5 jaar;2031;76.55614;80.13341;0.00019;0.0001
169;2,5 jaar;2032;76.59028;80.14656;0.00018;0.0001
170;2,5 jaar;2033;76.62388;80.1585;0.00018;0.0001
171;2,5 jaar;2034;76.65706;80.16932;0.00018;0.0001
172;2,5 jaar;2035;76.68994;80.17914;0.00018;9e-05
173;2,5 jaar;2036;76.72264;80.18802;0.00018;9e-05
174;2,5 jaar;2037;76.75527;80.19608;0.00018;9e-05
175;2,5 jaar;2038;76.78795;80.20337;0.00018;9e-05
176;2,5 jaar;2039;76.82081;80.20998;0.00018;9e-05
177;2,5 jaar;2040;76.85398;80.21598;0.00017;9e-05
178;2,5 jaar;2041;76.88757;80.22142;0.00017;9e-05
179;2,5 jaar;2042;76.92173;80.22638;0.00017;9e-05
180;2,5 jaar;2043;76.9566;80.2309;0.00017;9e-05
181;2,5 jaar;2044;76.99233;80.23505;0.00017;9e-05
182;2,5 jaar;2045;77.0291;80.23887;0.00017;8e-05
183;2,5 jaar;2046;77.06706;80.24242;0.00017;8e-05
184;2,5 jaar;2047;77.10643;80.24573;0.00016;8e-05
185;2,5 jaar;2048;77.14741;80.24887;0.00016;8e-05
186;2,5 jaar;2049;77.19022;80.25186;0.00016;8e-05
187;2,5 jaar;2050;77.23513;80.25476;0.00016;8e-05
188;3,5 jaar;2004;73.38768;77.87081;0.0002;0.00014
189;3,5 jaar;2005;73.62037;77.93468;0.0002;0.00013
190;3,5 jaar;2006;73.82242;77.99148;0.00019;0.00013
191;3,5 jaar;2007;74.0003;78.06118;0.00018;0.00013
192;3,5 jaar;2008;74.15889;78.12128;0.00018;0.00013
193;3,5 jaar;2009;74.28262;78.20821;0.00017;0.00013
194;3,5 jaar;2010;74.39372;78.29168;0.00017;0.00012
195;3,5 jaar;2011;74.49433;78.37089;0.00017;0.00012
196;3,5 jaar;2012;74.58614;78.44544;0.00016;0.00012
197;3,5 jaar;2013;74.67046;78.51515;0.00016;0.00012
198;3,5 jaar;2014;74.74833;78.58001;0.00016;0.00012
199;3,5 jaar;2015;74.82062;78.64012;0.00015;0.00011
200;3,5 jaar;2016;74.88801;78.69567;0.00015;0.00011
201;3,5 jaar;2017;74.95108;78.74688;0.00015;0.00011
202;3,5 jaar;2018;75.01032;78.794;0.00015;0.00011
203;3,5 jaar;2019;75.06615;78.83727;0.00015;0.00011
204;3,5 jaar;2020;75.11893;78.87696;0.00014;0.00011
205;3,5 jaar;2021;75.16898;78.91332;0.00014;0.00011
206;3,5 jaar;2022;75.21659;78.94659;0.00014;0.0001
207;3,5 jaar;2023;75.262;78.97701;0.00014;0.0001
208;3,5 jaar;2024;75.30546;79.0048;0.00014;0.0001
209;3,5 jaar;2025;75.34715;79.03015;0.00014;0.0001
210;3,5 jaar;2026;75.38728;79.05327;0.00014;0.0001
211;3,5 jaar;2027;75.42603;79.07434;0.00013;0.0001
212;3,5 jaar;2028;75.46354;79.09352;0.00013;0.0001
213;3,5 jaar;2029;75.49999;79.11097;0.00013;0.0001
214;3,5 jaar;2030;75.5355;79.12682;0.00013;0.0001
215;3,5 jaar;2031;75.57022;79.14123;0.00013;9e-05
216;3,5 jaar;2032;75.60427;79.1543;0.00013;9e-05
217;3,5 jaar;2033;75.63778;79.16615;0.00013;9e-05
218;3,5 jaar;2034;75.67088;79.17689;0.00013;9e-05
219;3,5 jaar;2035;75.70367;79.18663;0.00013;9e-05
220;3,5 jaar;2036;75.73629;79.19544;0.00013;9e-05
221;3,5 jaar;2037;75.76884;79.20341;0.00013;9e-05
222;3,5 jaar;2038;75.80144;79.21063;0.00012;9e-05
223;3,5 jaar;2039;75.83421;79.21716;0.00012;9e-05
224;3,5 jaar;2040;75.86729;79.22308;0.00012;9e-05
225;3,5 jaar;2041;75.90079;79.22845;0.00012;9e-05
226;3,5 jaar;2042;75.93485;79.23334;0.00012;9e-05
227;3,5 jaar;2043;75.96961;79.23779;0.00012;8e-05
228;3,5 jaar;2044;76.00524;79.24186;0.00012;8e-05
229;3,5 jaar;2045;76.04188;79.24561;0.00012;8e-05
230;3,5 jaar;2046;76.07972;79.24908;0.00011;8e-05
231;3,5 jaar;2047;76.11895;79.25232;0.00011;8e-05
232;3,5 jaar;2048;76.15977;79.25538;0.00011;8e-05
233;3,5 jaar;2049;76.20242;79.25831;0.00011;8e-05
234;3,5 jaar;2050;76.24715;79.26114;0.00011;8e-05
235;4,5 jaar;2004;72.40261;76.88146;0.00016;0.00019
236;4,5 jaar;2005;72.63481;76.94513;0.00016;0.00019
237;4,5 jaar;2006;72.83642;77.00177;0.00015;0.00019
238;4,5 jaar;2007;73.01388;77.07129;0.00015;0.00018
239;4,5 jaar;2008;73.1721;77.13124;0.00014;0.00018
240;4,5 jaar;2009;73.29551;77.218;0.00014;0.00018
241;4,5 jaar;2010;73.40631;77.30131;0.00014;0.00017
242;4,5 jaar;2011;73.50665;77.38037;0.00013;0.00017
243;4,5 jaar;2012;73.59821;77.45478;0.00013;0.00017
244;4,5 jaar;2013;73.68231;77.52434;0.00013;0.00017
245;4,5 jaar;2014;73.75998;77.58907;0.00013;0.00016
246;4,5 jaar;2015;73.83207;77.64906;0.00012;0.00016
247;4,5 jaar;2016;73.89929;77.7045;0.00012;0.00016
248;4,5 jaar;2017;73.9622;77.75559;0.00012;0.00016
249;4,5 jaar;2018;74.02129;77.8026;0.00012;0.00015
250;4,5 jaar;2019;74.07699;77.84576;0.00012;0.00015
251;4,5 jaar;2020;74.12965;77.88535;0.00012;0.00015
252;4,5 jaar;2021;74.17958;77.92162;0.00012;0.00015
253;4,5 jaar;2022;74.22709;77.95479;0.00011;0.00015
254;4,5 jaar;2023;74.2724;77.98512;0.00011;0.00015
255;4,5 jaar;2024;74.31576;78.01282;0.00011;0.00014
256;4,5 jaar;2025;74.35738;78.03809;0.00011;0.00014
257;4,5 jaar;2026;74.39743;78.06113;0.00011;0.00014
258;4,5 jaar;2027;74.43609;78.08211;0.00011;0.00014
259;4,5 jaar;2028;74.47354;78.10121;0.00011;0.00014
260;4,5 jaar;2029;74.50991;78.11858;0.00011;0.00014
261;4,5 jaar;2030;74.54536;78.13436;0.00011;0.00013
262;4,5 jaar;2031;74.58001;78.14869;0.00011;0.00013
263;4,5 jaar;2032;74.614;78.16168;0.00011;0.00013
264;4,5 jaar;2033;74.64745;78.17346;0.00011;0.00013
265;4,5 jaar;2034;74.68049;78.18414;0.0001;0.00013
266;4,5 jaar;2035;74.71322;78.1938;0.0001;0.00013
267;4,5 jaar;2036;74.74577;78.20254;0.0001;0.00013
268;4,5 jaar;2037;74.77825;78.21044;0.0001;0.00012
269;4,5 jaar;2038;74.81079;78.21759;0.0001;0.00012
270;4,5 jaar;2039;74.84349;78.22406;0.0001;0.00012
271;4,5 jaar;2040;74.87649;78.22991;0.0001;0.00012
272;4,5 jaar;2041;74.90992;78.23521;0.0001;0.00012
273;4,5 jaar;2042;74.9439;78.24003;0.0001;0.00012
274;4,5 jaar;2043;74.97858;78.24441;0.0001;0.00012
275;4,5 jaar;2044;75.01411;78.24842;0.0001;0.00012
276;4,5 jaar;2045;75.05065;78.25211;9e-05;0.00012
277;4,5 jaar;2046;75.08838;78.25551;9e-05;0.00011
278;4,5 jaar;2047;75.12748;78.25869;9e-05;0.00011
279;4,5 jaar;2048;75.16818;78.26169;9e-05;0.00011
280;4,5 jaar;2049;75.21068;78.26455;9e-05;0.00011
281;4,5 jaar;2050;75.25525;78.26732;9e-05;0.00011
282;5,5 jaar;2004;71.41415;75.89616;0.00011;0.00011
283;5,5 jaar;2005;71.64601;75.95957;0.00011;0.00011
284;5,5 jaar;2006;71.84731;76.01598;0.00011;0.0001
285;5,5 jaar;2007;72.02449;76.08528;0.0001;0.0001
286;5,5 jaar;2008;72.18244;76.14502;0.0001;0.0001
287;5,5 jaar;2009;72.30563;76.23156;0.0001;0.0001
288;5,5 jaar;2010;72.41622;76.31464;0.0001;0.0001
289;5,5 jaar;2011;72.51638;76.3935;9e-05;0.0001
290;5,5 jaar;2012;72.60777;76.46771;9e-05;0.0001
291;5,5 jaar;2013;72.69171;76.53709;9e-05;9e-05
292;5,5 jaar;2014;72.76924;76.60164;9e-05;9e-05
293;5,5 jaar;2015;72.8412;76.66146;9e-05;9e-05
294;5,5 jaar;2016;72.9083;76.71673;9e-05;9e-05
295;5,5 jaar;2017;72.9711;76.76766;9e-05;9e-05
296;5,5 jaar;2018;73.03009;76.81452;9e-05;9e-05
297;5,5 jaar;2019;73.08569;76.85754;9e-05;9e-05
298;5,5 jaar;2020;73.13826;76.89699;8e-05;9e-05
299;5,5 jaar;2021;73.18811;76.93312;8e-05;8e-05
300;5,5 jaar;2022;73.23554;76.96616;8e-05;8e-05
301;5,5 jaar;2023;73.28079;76.99636;8e-05;8e-05
302;5,5 jaar;2024;73.32408;77.02394;8e-05;8e-05
303;5,5 jaar;2025;73.36563;77.04908;8e-05;8e-05
304;5,5 jaar;2026;73.40562;77.072;8e-05;8e-05
305;5,5 jaar;2027;73.44423;77.09287;8e-05;8e-05
306;5,5 jaar;2028;73.48162;77.11186;8e-05;8e-05
307;5,5 jaar;2029;73.51794;77.12912;8e-05;8e-05
308;5,5 jaar;2030;73.55334;77.14479;8e-05;8e-05
309;5,5 jaar;2031;73.58794;77.15901;8e-05;8e-05
310;5,5 jaar;2032;73.62188;77.1719;8e-05;7e-05
311;5,5 jaar;2033;73.65528;77.18358;8e-05;7e-05
312;5,5 jaar;2034;73.68827;77.19415;8e-05;7e-05
313;5,5 jaar;2035;73.72095;77.20371;8e-05;7e-05
314;5,5 jaar;2036;73.75345;77.21235;8e-05;7e-05
315;5,5 jaar;2037;73.78587;77.22016;7e-05;7e-05
316;5,5 jaar;2038;73.81835;77.22721;7e-05;7e-05
317;5,5 jaar;2039;73.851;77.23358;7e-05;7e-05
318;5,5 jaar;2040;73.88394;77.23933;7e-05;7e-05
319;5,5 jaar;2041;73.91729;77.24454;7e-05;7e-05
320;5,5 jaar;2042;73.9512;77.24926;7e-05;7e-05
321;5,5 jaar;2043;73.9858;77.25355;7e-05;7e-05
322;5,5 jaar;2044;74.02125;77.25747;7e-05;7e-05
323;5,5 jaar;2045;74.0577;77.26106;7e-05;7e-05
324;5,5 jaar;2046;74.09533;77.26437;7e-05;6e-05
325;5,5 jaar;2047;74.13432;77.26746;7e-05;6e-05
326;5,5 jaar;2048;74.1749;77.27037;7e-05;6e-05
327;5,5 jaar;2049;74.21727;77.27313;6e-05;6e-05
328;5,5 jaar;2050;74.2617;77.27581;6e-05;6e-05
329;6,5 jaar;2004;70.42212;74.90436;0.00013;0.00025
330;6,5 jaar;2005;70.65377;74.96762;0.00012;0.00024
331;6,5 jaar;2006;70.85486;75.02391;0.00012;0.00024
332;6,5 jaar;2007;71.03187;75.09308;0.00012;0.00023
333;6,5 jaar;2008;71.18965;75.15272;0.00011;0.00023
334;6,5 jaar;2009;71.3127;75.23912;0.00011;0.00023
335;6,5 jaar;2010;71.42317;75.32209;0.00011;0.00022
336;6,5 jaar;2011;71.52321;75.40083;0.00011;0.00022
337;6,5 jaar;2012;71.6145;75.47493;0.0001;0.00021
338;6,5 jaar;2013;71.69833;75.54421;0.0001;0.00021
339;6,5 jaar;2014;71.77577;75.60866;0.0001;0.00021
340;6,5 jaar;2015;71.84766;75.66838;0.0001;0.00021
341;6,5 jaar;2016;71.91467;75.72356;0.0001;0.0002
342;6,5 jaar;2017;71.9774;75.77441;0.0001;0.0002
343;6,5 jaar;2018;72.03633;75.82118;0.0001;0.0002
344;6,5 jaar;2019;72.09187;75.86412;0.0001;0.00019
345;6,5 jaar;2020;72.14438;75.90349;0.0001;0.00019
346;6,5 jaar;2021;72.19419;75.93955;9e-05;0.00019
347;6,5 jaar;2022;72.24157;75.97252;9e-05;0.00019
348;6,5 jaar;2023;72.28677;76.00265;9e-05;0.00019
349;6,5 jaar;2024;72.33002;76.03015;9e-05;0.00018
350;6,5 jaar;2025;72.37153;76.05523;9e-05;0.00018
351;6,5 jaar;2026;72.41148;76.07809;9e-05;0.00018
352;6,5 jaar;2027;72.45006;76.09889;9e-05;0.00018
353;6,5 jaar;2028;72.48741;76.11781;9e-05;0.00018
354;6,5 jaar;2029;72.5237;76.13501;9e-05;0.00017
355;6,5 jaar;2030;72.55906;76.15062;9e-05;0.00017
356;6,5 jaar;2031;72.59363;76.16478;9e-05;0.00017
357;6,5 jaar;2032;72.62753;76.17762;9e-05;0.00017
358;6,5 jaar;2033;72.6609;76.18923;9e-05;0.00017
359;6,5 jaar;2034;72.69385;76.19975;9e-05;0.00016
360;6,5 jaar;2035;72.7265;76.20925;9e-05;0.00016
361;6,5 jaar;2036;72.75896;76.21783;9e-05;0.00016
362;6,5 jaar;2037;72.79135;76.22558;8e-05;0.00016
363;6,5 jaar;2038;72.82379;76.23258;8e-05;0.00016
364;6,5 jaar;2039;72.85639;76.2389;8e-05;0.00016
365;6,5 jaar;2040;72.88928;76.2446;8e-05;0.00015
366;6,5 jaar;2041;72.92259;76.24975;8e-05;0.00015
367;6,5 jaar;2042;72.95645;76.25442;8e-05;0.00015
368;6,5 jaar;2043;72.99099;76.25866;8e-05;0.00015
369;6,5 jaar;2044;73.02638;76.26252;8e-05;0.00015
370;6,5 jaar;2045;73.06276;76.26606;8e-05;0.00015
371;6,5 jaar;2046;73.10032;76.26932;8e-05;0.00015
372;6,5 jaar;2047;73.13924;76.27235;8e-05;0.00014
373;6,5 jaar;2048;73.17973;76.27521;7e-05;0.00014
374;6,5 jaar;2049;73.22201;76.27792;7e-05;0.00014
375;6,5 jaar;2050;73.26633;76.28055;7e-05;0.00014
376;7,5 jaar;2004;69.4309;73.92268;0.00018;9e-05
377;7,5 jaar;2005;69.66232;73.98563;0.00017;9e-05
378;7,5 jaar;2006;69.86321;74.04163;0.00017;9e-05
379;7,5 jaar;2007;70.04002;74.11051;0.00016;9e-05
380;7,5 jaar;2008;70.19763;74.16989;0.00016;9e-05
381;7,5 jaar;2009;70.32053;74.25601;0.00015;9e-05
382;7,5 jaar;2010;70.43086;74.3387;0.00015;8e-05
383;7,5 jaar;2011;70.53078;74.41719;0.00015;8e-05
384;7,5 jaar;2012;70.62195;74.49104;0.00015;8e-05
385;7,5 jaar;2013;70.70568;74.56009;0.00014;8e-05
386;7,5 jaar;2014;70.78303;74.62431;0.00014;8e-05
387;7,5 jaar;2015;70.85482;74.68382;0.00014;8e-05
388;7,5 jaar;2016;70.92176;74.7388;0.00014;8e-05
389;7,5 jaar;2017;70.98441;74.78945;0.00014;8e-05
390;7,5 jaar;2018;71.04327;74.83603;0.00013;7e-05
391;7,5 jaar;2019;71.09875;74.87879;0.00013;7e-05
392;7,5 jaar;2020;71.1512;74.91799;0.00013;7e-05
393;7,5 jaar;2021;71.20095;74.95387;0.00013;7e-05
394;7,5 jaar;2022;71.24828;74.98668;0.00013;7e-05
395;7,5 jaar;2023;71.29343;75.01665;0.00013;7e-05
396;7,5 jaar;2024;71.33664;75.044;0.00013;7e-05
397;7,5 jaar;2025;71.3781;75.06893;0.00013;7e-05
398;7,5 jaar;2026;71.41801;75.09164;0.00012;7e-05
399;7,5 jaar;2027;71.45655;75.1123;0.00012;7e-05
400;7,5 jaar;2028;71.49386;75.13108;0.00012;7e-05
401;7,5 jaar;2029;71.53011;75.14814;0.00012;7e-05
402;7,5 jaar;2030;71.56544;75.16361;0.00012;6e-05
403;7,5 jaar;2031;71.59997;75.17764;0.00012;6e-05
404;7,5 jaar;2032;71.63384;75.19034;0.00012;6e-05
405;7,5 jaar;2033;71.66717;75.20183;0.00012;6e-05
406;7,5 jaar;2034;71.70008;75.21222;0.00012;6e-05
407;7,5 jaar;2035;71.73269;75.22159;0.00012;6e-05
408;7,5 jaar;2036;71.76511;75.23005;0.00012;6e-05
409;7,5 jaar;2037;71.79746;75.23768;0.00012;6e-05
410;7,5 jaar;2038;71.82986;75.24455;0.00012;6e-05
411;7,5 jaar;2039;71.86241;75.25075;0.00011;6e-05
412;7,5 jaar;2040;71.89526;75.25633;0.00011;6e-05
413;7,5 jaar;2041;71.92851;75.26137;0.00011;6e-05
414;7,5 jaar;2042;71.96231;75.26592;0.00011;6e-05
415;7,5 jaar;2043;71.9968;75.27004;0.00011;6e-05
416;7,5 jaar;2044;72.03212;75.27378;0.00011;6e-05
417;7,5 jaar;2045;72.06843;75.2772;0.00011;6e-05
418;7,5 jaar;2046;72.10591;75.28035;0.00011;5e-05
419;7,5 jaar;2047;72.14475;75.28327;0.0001;5e-05
420;7,5 jaar;2048;72.18514;75.28601;0.0001;5e-05
421;7,5 jaar;2049;72.22732;75.28861;0.0001;5e-05
422;7,5 jaar;2050;72.27153;75.29112;0.0001;5e-05
423;8,5 jaar;2004;68.44306;72.9295;0.00017;0.00013
