ID;PrognoseInterval;Perioden;Bevolkingsomvang_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;TotaleDruk_8;GroeneDruk_9;GrijzeDruk_10;Levendgeborenen_11;TotaalVruchtbaarheidscijfer_12;Overledenen_13;Totaal_14;Mannen_15;Vrouwen_16;Totaal_17;Mannen_18;Vrouwen_19;Immigratie_20;EmigratieInclusiefCorrecties_21;MigratiesaldoInclusiefCorrecties_22
114;Bovengrens 95%-prognose-interval;2037;19433926.0;4502567.0;10213124.0;5167143.0;23.8;54.5;28.3;97.6;46.0;55.0;235891.0;2.11;230437.0;88.97;87.25;90.68;25.47;24.08;26.84;276616.0;226443.0;95181.0
115;Bovengrens 95%-prognose-interval;2038;19496544.0;4541717.0;10173970.0;5232906.0;23.9;54.4;28.6;98.8;46.5;55.9;235046.0;2.12;232904.0;89.21;87.49;90.93;25.66;24.27;27.03;277243.0;227382.0;94103.0
116;Bovengrens 95%-prognose-interval;2039;19521250.0;4560791.0;10185020.0;5274644.0;24.0;54.3;28.8;99.6;46.8;56.4;234155.0;2.13;233893.0;89.45;87.72;91.17;25.85;24.45;27.23;277830.0;228101.0;94268.0
117;Bovengrens 95%-prognose-interval;2040;19586866.0;4577335.0;10196972.0;5305519.0;24.1;54.3;28.9;100.0;47.1;56.9;233467.0;2.13;234692.0;89.68;87.94;91.4;26.04;24.64;27.42;279097.0;228132.0;95180.0
118;Bovengrens 95%-prognose-interval;2041;19648182.0;4594943.0;10240446.0;5330649.0;24.2;54.3;29.0;100.0;47.2;57.1;233306.0;2.14;236099.0;89.92;88.18;91.64;26.23;24.82;27.62;280907.0;228678.0;95577.0
119;Bovengrens 95%-prognose-interval;2042;19692646.0;4614823.0;10277081.0;5355899.0;24.2;54.4;29.1;100.0;47.4;57.3;232204.0;2.15;237447.0;90.14;88.4;91.87;26.42;25.0;27.81;284843.0;228817.0;94950.0
120;Bovengrens 95%-prognose-interval;2043;19735592.0;4643349.0;10308693.0;5371609.0;24.2;54.6;29.1;100.0;47.1;57.2;231471.0;2.16;238526.0;90.36;88.62;92.09;26.6;25.18;28.0;286391.0;229377.0;95223.0
121;Bovengrens 95%-prognose-interval;2044;19776448.0;4651661.0;10336097.0;5390599.0;24.2;54.7;29.3;100.0;47.4;57.4;230815.0;2.16;238477.0;90.59;88.83;92.32;26.79;25.36;28.19;285656.0;229164.0;95329.0
122;Bovengrens 95%-prognose-interval;2045;19799522.0;4661985.0;10351137.0;5408547.0;24.3;54.7;29.3;100.0;47.4;57.6;231916.0;2.17;239656.0;90.81;89.05;92.54;26.97;25.53;28.38;284365.0;230423.0;95882.0
123;Bovengrens 95%-prognose-interval;2046;19849718.0;4669655.0;10395275.0;5435795.0;24.3;54.9;29.4;99.8;47.4;57.7;233327.0;2.18;239673.0;91.02;89.27;92.75;27.15;25.71;28.56;285257.0;231105.0;96206.0
124;Bovengrens 95%-prognose-interval;2047;19879542.0;4678321.0;10419833.0;5458070.0;24.3;55.0;29.4;99.8;47.2;57.8;236021.0;2.18;239853.0;91.24;89.48;92.97;27.33;25.89;28.75;285681.0;231786.0;95968.0
125;Bovengrens 95%-prognose-interval;2048;19940226.0;4672448.0;10453270.0;5472552.0;24.3;55.2;29.4;99.3;47.2;57.8;238368.0;2.19;241326.0;91.46;89.7;93.19;27.51;26.06;28.93;285186.0;232070.0;95591.0
126;Bovengrens 95%-prognose-interval;2049;19990246.0;4683634.0;10493239.0;5478406.0;24.4;55.4;29.5;98.9;47.1;57.7;241058.0;2.2;243633.0;91.66;89.9;93.39;27.69;26.23;29.11;283731.0;233012.0;95743.0
127;Bovengrens 95%-prognose-interval;2050;20072576.0;4704344.0;10532826.0;5474058.0;24.4;55.6;29.5;98.4;47.1;57.7;243720.0;2.2;246309.0;91.87;90.11;93.6;27.86;26.4;29.28;284703.0;232149.0;93848.0
128;Bovengrens 95%-prognose-interval;2051;20141906.0;4701786.0;10584780.0;5482393.0;24.3;55.8;29.5;98.3;47.0;57.7;246462.0;2.21;246723.0;92.07;90.31;93.8;28.03;26.57;29.46;284547.0;231573.0;92655.0
129;Bovengrens 95%-prognose-interval;2052;20174728.0;4735032.0;10603425.0;5521070.0;24.3;55.8;29.6;98.3;47.0;57.7;249091.0;2.21;247593.0;92.27;90.51;94.0;28.2;26.74;29.63;285320.0;231192.0;92944.0
130;Bovengrens 95%-prognose-interval;2053;20233458.0;4731650.0;10637554.0;5538212.0;24.3;55.9;29.7;98.3;47.1;57.8;251402.0;2.22;246937.0;92.47;90.71;94.2;28.38;26.9;29.8;285218.0;231747.0;94425.0
131;Bovengrens 95%-prognose-interval;2054;20239228.0;4770027.0;10679906.0;5548664.0;24.4;56.0;29.8;98.4;47.1;57.9;254265.0;2.23;247201.0;92.68;90.91;94.4;28.54;27.07;29.97;286801.0;231552.0;93200.0
132;Bovengrens 95%-prognose-interval;2055;20379606.0;4802915.0;10711639.0;5564060.0;24.4;56.2;29.9;98.4;47.1;58.1;257662.0;2.23;246082.0;92.88;91.11;94.6;28.7;27.24;30.14;286250.0;232208.0;93626.0
133;Bovengrens 95%-prognose-interval;2056;20513524.0;4798703.0;10712316.0;5594374.0;24.4;56.1;30.1;98.8;47.2;58.5;261165.0;2.24;245633.0;93.07;91.3;94.79;28.87;27.39;30.31;285336.0;232208.0;94161.0
134;Bovengrens 95%-prognose-interval;2057;20620956.0;4837393.0;10744080.0;5598487.0;24.5;56.1;30.2;99.1;47.2;58.9;263561.0;2.24;243687.0;93.25;91.49;94.97;29.04;27.56;30.47;284817.0;232338.0;93689.0
135;Bovengrens 95%-prognose-interval;2058;20715760.0;4874218.0;10771052.0;5611855.0;24.6;56.1;30.3;99.2;47.6;59.1;265225.0;2.25;242061.0;93.44;91.68;95.16;29.2;27.72;30.64;287022.0;233354.0;92748.0
136;Bovengrens 95%-prognose-interval;2059;20749450.0;4894199.0;10802276.0;5641202.0;24.7;56.1;30.3;99.6;47.9;59.2;265740.0;2.26;240220.0;93.63;91.87;95.34;29.37;27.88;30.8;288116.0;233860.0;93947.0
137;Bovengrens 95%-prognose-interval;2060;20812700.0;4910444.0;10796672.0;5671195.0;24.8;56.1;30.4;100.0;48.1;59.5;;2.26;;93.82;92.06;95.53;29.52;28.04;30.96;;;
138;Ondergrens 67%-prognose-interval;2015;;;;;;;;;;;166495.0;1.61;141301.0;81.02;79.28;82.66;19.26;17.87;20.51;177551.0;138503.0;28134.0
139;Ondergrens 67%-prognose-interval;2016;16950820.0;3808668.0;10057192.0;3080418.0;22.5;59.3;18.1;68.4;37.8;30.6;167494.0;1.61;140402.0;81.05;79.31;82.72;19.3;17.91;20.55;211677.0;140811.0;59271.0
140;Ondergrens 67%-prognose-interval;2017;17036164.0;3803188.0;10073852.0;3149759.0;22.3;59.1;18.4;68.9;37.7;31.1;169716.0;1.62;139903.0;81.13;79.38;82.81;19.34;17.96;20.6;203543.0;143485.0;47384.0
141;Ondergrens 67%-prognose-interval;2018;17114764.0;3796638.0;10081350.0;3223004.0;22.1;58.8;18.7;69.4;37.6;31.7;171665.0;1.62;139523.0;81.23;79.48;82.93;19.4;18.03;20.65;173093.0;145740.0;14578.0
142;Ondergrens 67%-prognose-interval;2019;17160400.0;3775421.0;10073930.0;3293304.0;21.9;58.6;19.0;69.8;37.3;32.4;173890.0;1.62;139855.0;81.35;79.6;83.04;19.46;18.12;20.72;158281.0;147063.0;-2039.0
143;Ondergrens 67%-prognose-interval;2020;17199940.0;3749964.0;10053211.0;3363320.0;21.7;58.4;19.4;70.3;37.1;33.0;175241.0;1.62;139992.0;81.48;79.74;83.16;19.55;18.21;20.78;154656.0;147156.0;-5419.0
144;Ondergrens 67%-prognose-interval;2021;17224976.0;3721303.0;10039365.0;3430651.0;21.5;58.1;19.7;70.7;36.8;33.7;176243.0;1.62;140596.0;81.61;79.89;83.29;19.64;18.32;20.86;151109.0;146601.0;-8593.0
145;Ondergrens 67%-prognose-interval;2022;17256630.0;3695391.0;10012179.0;3501310.0;21.3;57.9;20.0;71.3;36.6;34.4;177348.0;1.61;141732.0;81.71;80.0;83.38;19.69;18.39;20.9;147841.0;146654.0;-12203.0
146;Ondergrens 67%-prognose-interval;2023;17284544.0;3672316.0;9978242.0;3571172.0;21.1;57.5;20.4;71.9;36.5;35.1;178141.0;1.62;143404.0;81.8;80.11;83.46;19.75;18.47;20.93;145510.0;147105.0;-14902.0
147;Ondergrens 67%-prognose-interval;2024;17312270.0;3648175.0;9939798.0;3643156.0;21.0;57.2;20.7;72.6;36.3;35.9;178883.0;1.62;144951.0;81.9;80.23;83.55;19.8;18.56;20.98;144892.0;147454.0;-16812.0
148;Ondergrens 67%-prognose-interval;2025;17329384.0;3631087.0;9892484.0;3715646.0;20.9;56.8;21.1;73.6;36.4;36.7;179275.0;1.62;146685.0;82.0;80.34;83.64;19.86;18.63;21.03;145468.0;147669.0;-17225.0
149;Ondergrens 67%-prognose-interval;2026;17349670.0;3624073.0;9838402.0;3789359.0;20.8;56.4;21.5;74.5;36.4;37.6;179398.0;1.62;148479.0;82.1;80.45;83.74;19.93;18.71;21.09;145803.0;147956.0;-17786.0
150;Ondergrens 67%-prognose-interval;2027;17367764.0;3620121.0;9776738.0;3864470.0;20.7;55.9;21.8;75.7;36.6;38.5;179410.0;1.62;149988.0;82.22;80.56;83.85;20.0;18.79;21.16;145640.0;148369.0;-18116.0
151;Ondergrens 67%-prognose-interval;2028;17391264.0;3616088.0;9708504.0;3941224.0;20.7;55.4;22.2;76.8;36.7;39.3;179297.0;1.61;151625.0;82.33;80.68;83.98;20.08;18.87;21.24;145905.0;148089.0;-17742.0
152;Ondergrens 67%-prognose-interval;2029;17406704.0;3607785.0;9641304.0;4012738.0;20.6;55.0;22.5;78.0;36.9;40.2;179120.0;1.61;153007.0;82.46;80.8;84.11;20.16;18.95;21.33;145700.0;148034.0;-17029.0
153;Ondergrens 67%-prognose-interval;2030;17411936.0;3604989.0;9580042.0;4089693.0;20.6;54.5;22.9;79.3;37.1;41.2;178685.0;1.6;154750.0;82.58;80.91;84.25;20.24;19.03;21.43;146568.0;148421.0;-17495.0
154;Ondergrens 67%-prognose-interval;2031;17440284.0;3600399.0;9522819.0;4153969.0;20.5;54.1;23.2;80.5;37.2;42.1;178136.0;1.6;156097.0;82.71;81.03;84.38;20.33;19.11;21.54;147366.0;148941.0;-17453.0
155;Ondergrens 67%-prognose-interval;2032;17458224.0;3607228.0;9467840.0;4210351.0;20.5;53.6;23.6;81.6;37.5;42.9;177138.0;1.59;157928.0;82.84;81.15;84.53;20.43;19.19;21.64;147573.0;149105.0;-18093.0
156;Ondergrens 67%-prognose-interval;2033;17469676.0;3608036.0;9414826.0;4272416.0;20.5;53.2;23.8;82.8;37.7;43.8;175771.0;1.59;159802.0;82.96;81.27;84.66;20.52;19.29;21.74;146707.0;149298.0;-18919.0
157;Ondergrens 67%-prognose-interval;2034;17490436.0;3619495.0;9340468.0;4328766.0;20.5;52.7;24.1;84.1;38.0;44.6;174217.0;1.58;162203.0;83.09;81.39;84.79;20.61;19.36;21.83;145906.0;149044.0;-19002.0
158;Ondergrens 67%-prognose-interval;2035;17491730.0;3617918.0;9265924.0;4386619.0;20.5;52.2;24.4;85.5;38.3;45.6;172458.0;1.58;164188.0;83.22;81.51;84.92;20.69;19.44;21.92;145983.0;148621.0;-18735.0
159;Ondergrens 67%-prognose-interval;2036;17495570.0;3623981.0;9200888.0;4437056.0;20.5;51.8;24.7;86.9;38.6;46.5;170999.0;1.58;166296.0;83.34;81.62;85.05;20.79;19.53;22.01;146762.0;148047.0;-18878.0
160;Ondergrens 67%-prognose-interval;2037;17498636.0;3624062.0;9154918.0;4476531.0;20.5;51.4;24.9;88.0;38.9;47.2;169297.0;1.57;167861.0;83.46;81.74;85.17;20.87;19.61;22.11;146842.0;147636.0;-18324.0
161;Ondergrens 67%-prognose-interval;2038;17511230.0;3629227.0;9115800.0;4500741.0;20.5;51.2;25.1;88.7;39.1;47.6;167662.0;1.57;169369.0;83.58;81.86;85.3;20.95;19.7;22.19;146063.0;147465.0;-18357.0
162;Ondergrens 67%-prognose-interval;2039;17489460.0;3629213.0;9088566.0;4507956.0;20.5;51.0;25.1;88.9;39.1;47.7;165893.0;1.56;170923.0;83.7;81.97;85.42;21.04;19.77;22.28;145026.0;147340.0;-18497.0
163;Ondergrens 67%-prognose-interval;2040;17465296.0;3620645.0;9072526.0;4506432.0;20.5;50.9;25.1;89.0;39.0;47.7;164383.0;1.56;172783.0;83.82;82.08;85.54;21.12;19.86;22.37;144266.0;147309.0;-19057.0
164;Ondergrens 67%-prognose-interval;2041;17451450.0;3616561.0;9075022.0;4497200.0;20.4;50.9;25.0;88.8;38.9;47.6;163483.0;1.56;174481.0;83.95;82.21;85.67;21.21;19.95;22.46;143748.0;147259.0;-18750.0
165;Ondergrens 67%-prognose-interval;2042;17430440.0;3600686.0;9077954.0;4484885.0;20.4;50.9;24.9;88.5;38.8;47.3;162515.0;1.55;175721.0;84.06;82.32;85.79;21.3;20.03;22.55;143823.0;147173.0;-18837.0
166;Ondergrens 67%-prognose-interval;2043;17404040.0;3589808.0;9078706.0;4469583.0;20.3;51.0;24.8;88.0;38.6;47.2;161589.0;1.55;176668.0;84.18;82.44;85.91;21.38;20.11;22.63;143777.0;147123.0;-18728.0
167;Ondergrens 67%-prognose-interval;2044;17384964.0;3569746.0;9079904.0;4456655.0;20.2;51.0;24.8;87.7;38.4;46.9;160477.0;1.55;177656.0;84.3;82.54;86.03;21.47;20.19;22.72;144469.0;147301.0;-19029.0
168;Ondergrens 67%-prognose-interval;2045;17374950.0;3550408.0;9089230.0;4440755.0;20.1;51.1;24.7;87.3;38.1;46.7;159787.0;1.54;178130.0;84.42;82.66;86.15;21.55;20.27;22.81;144731.0;147293.0;-18987.0
169;Ondergrens 67%-prognose-interval;2046;17353644.0;3534249.0;9092393.0;4430207.0;20.1;51.1;24.7;87.0;37.9;46.5;159253.0;1.54;178646.0;84.52;82.77;86.25;21.64;20.35;22.89;144664.0;147321.0;-19543.0
170;Ondergrens 67%-prognose-interval;2047;17328650.0;3516076.0;9092526.0;4420372.0;20.0;51.2;24.6;86.4;37.7;46.2;158758.0;1.54;179005.0;84.64;82.88;86.37;21.72;20.44;22.98;144455.0;147516.0;-19748.0
171;Ondergrens 67%-prognose-interval;2048;17313656.0;3501294.0;9101375.0;4397590.0;19.9;51.3;24.5;85.9;37.4;45.8;158212.0;1.53;179873.0;84.76;83.0;86.49;21.8;20.52;23.06;143873.0;147396.0;-20085.0
172;Ondergrens 67%-prognose-interval;2049;17272170.0;3482212.0;9114058.0;4375038.0;19.8;51.4;24.4;85.5;37.1;45.5;158001.0;1.53;180616.0;84.86;83.1;86.59;21.89;20.6;23.15;143911.0;147263.0;-20737.0
173;Ondergrens 67%-prognose-interval;2050;17247056.0;3458338.0;9117815.0;4348990.0;19.7;51.5;24.3;84.9;36.8;45.3;158369.0;1.53;181267.0;84.97;83.21;86.7;21.97;20.68;23.23;143524.0;147201.0;-20749.0
174;Ondergrens 67%-prognose-interval;2051;17233356.0;3435306.0;9124298.0;4337548.0;19.6;51.5;24.2;84.6;36.6;45.0;159021.0;1.52;181642.0;85.08;83.32;86.81;22.05;20.76;23.3;143631.0;147109.0;-20531.0
175;Ondergrens 67%-prognose-interval;2052;17201460.0;3426059.0;9120586.0;4317257.0;19.5;51.6;24.2;84.3;36.5;44.9;159444.0;1.52;181738.0;85.19;83.43;86.92;22.13;20.84;23.38;144417.0;146820.0;-19813.0
176;Ondergrens 67%-prognose-interval;2053;17180430.0;3413146.0;9122263.0;4304334.0;19.4;51.6;24.1;84.1;36.2;44.8;159654.0;1.52;182160.0;85.3;83.54;87.03;22.21;20.91;23.46;145413.0;146977.0;-19483.0
177;Ondergrens 67%-prognose-interval;2054;17158780.0;3391558.0;9127292.0;4297628.0;19.4;51.6;24.1;84.0;36.1;44.6;159675.0;1.51;182966.0;85.41;83.64;87.13;22.29;20.99;23.54;146383.0;147257.0;-19117.0
178;Ondergrens 67%-prognose-interval;2055;17143744.0;3377801.0;9128265.0;4285060.0;19.3;51.6;24.0;83.8;36.0;44.5;159689.0;1.51;183291.0;85.52;83.75;87.24;22.36;21.07;23.62;146716.0;147520.0;-19024.0
179;Ondergrens 67%-prognose-interval;2056;17139836.0;3361000.0;9123666.0;4286166.0;19.2;51.6;24.0;83.9;35.9;44.4;159406.0;1.51;183573.0;85.62;83.85;87.34;22.44;21.14;23.7;146450.0;148670.0;-19495.0
180;Ondergrens 67%-prognose-interval;2057;17119660.0;3357332.0;9100447.0;4296532.0;19.2;51.6;24.0;83.9;35.8;44.4;159384.0;1.51;182920.0;85.72;83.96;87.44;22.52;21.22;23.77;146328.0;149783.0;-20903.0
181;Ondergrens 67%-prognose-interval;2058;17081040.0;3352434.0;9084330.0;4294069.0;19.2;51.5;23.9;84.1;35.8;44.4;159285.0;1.5;182221.0;85.82;84.06;87.54;22.59;21.3;23.85;146539.0;150351.0;-21394.0
182;Ondergrens 67%-prognose-interval;2059;17064110.0;3337753.0;9059790.0;4297004.0;19.1;51.5;23.9;84.1;35.7;44.5;159516.0;1.5;180715.0;85.92;84.16;87.63;22.67;21.38;23.92;146909.0;150499.0;-22632.0
183;Ondergrens 67%-prognose-interval;2060;17043656.0;3327991.0;9038783.0;4300954.0;19.1;51.4;23.9;84.1;35.8;44.5;;1.5;;86.02;84.26;87.73;22.75;21.45;23.99;;;
184;Bovengrens 67%-prognose-interval;2015;;;;;;;;;;;173916.0;1.69;152827.0;81.78;80.04;83.42;20.08;18.67;21.35;220896.0;157645.0;73675.0
185;Bovengrens 67%-prognose-interval;2016;16997636.0;3820968.0;10091776.0;3090271.0;22.5;59.4;18.2;68.6;37.9;30.7;178082.0;1.71;155233.0;82.13;80.39;83.8;20.3;18.89;21.57;268596.0;164242.0;116501.0
186;Bovengrens 67%-prognose-interval;2017;17135360.0;3831479.0;10144192.0;3171136.0;22.4;59.2;18.6;69.2;37.9;31.4;183330.0;1.74;157456.0;82.45;80.7;84.13;20.5;19.1;21.78;270860.0;170951.0;112239.0
187;Bovengrens 67%-prognose-interval;2018;17274796.0;3843640.0;10191028.0;3256614.0;22.3;59.0;18.9;69.9;37.8;32.2;188006.0;1.76;159614.0;82.75;81.0;84.45;20.7;19.31;21.99;248061.0;176724.0;82872.0
188;Bovengrens 67%-prognose-interval;2019;17386460.0;3840519.0;10225120.0;3340502.0;22.1;58.9;19.3;70.6;37.7;33.0;192612.0;1.78;161972.0;83.05;81.3;84.74;20.9;19.52;22.18;237872.0;181032.0;68805.0
189;Bovengrens 67%-prognose-interval;2020;17482544.0;3837158.0;10249112.0;3425163.0;22.0;58.7;19.8;71.3;37.6;33.8;196050.0;1.8;164548.0;83.34;81.6;85.02;21.11;19.73;22.38;237983.0;183673.0;65566.0
190;Bovengrens 67%-prognose-interval;2021;17579100.0;3831971.0;10278909.0;3510054.0;21.9;58.6;20.2;72.0;37.5;34.7;199242.0;1.82;166892.0;83.61;81.89;85.29;21.3;19.94;22.58;235965.0;185388.0;63055.0
191;Bovengrens 67%-prognose-interval;2022;17672084.0;3829892.0;10293698.0;3601241.0;21.8;58.4;20.6;72.8;37.5;35.6;202430.0;1.83;169865.0;83.85;82.14;85.52;21.47;20.13;22.72;233418.0;187078.0;59935.0
192;Bovengrens 67%-prognose-interval;2023;17759424.0;3832483.0;10298536.0;3690763.0;21.7;58.2;21.1;73.8;37.5;36.6;205169.0;1.84;172688.0;84.08;82.39;85.74;21.63;20.31;22.87;231655.0;189153.0;57109.0
193;Bovengrens 67%-prognose-interval;2024;17840300.0;3835704.0;10291397.0;3784125.0;21.6;57.9;21.5;74.8;37.6;37.6;207355.0;1.86;175577.0;84.3;82.63;85.95;21.78;20.48;23.02;232690.0;191255.0;55451.0
194;Bovengrens 67%-prognose-interval;2025;17919356.0;3849673.0;10277280.0;3878650.0;21.6;57.6;22.0;76.0;37.8;38.7;209079.0;1.86;178340.0;84.52;82.86;86.16;21.94;20.65;23.17;234230.0;192996.0;55391.0
195;Bovengrens 67%-prognose-interval;2026;18002036.0;3870466.0;10247998.0;3972708.0;21.6;57.3;22.5;77.3;38.1;39.8;210389.0;1.88;180808.0;84.74;83.09;86.38;22.09;20.81;23.31;234887.0;194234.0;54879.0
196;Bovengrens 67%-prognose-interval;2027;18073636.0;3894121.0;10215586.0;4069105.0;21.6;56.9;23.0;78.7;38.5;40.9;211733.0;1.88;183323.0;84.96;83.3;86.59;22.26;20.99;23.48;235142.0;195252.0;53702.0
197;Bovengrens 67%-prognose-interval;2028;18151270.0;3919065.0;10167325.0;4165533.0;21.7;56.6;23.4;80.4;39.0;42.1;212666.0;1.89;185761.0;85.17;83.52;86.82;22.42;21.15;23.66;234792.0;195329.0;53739.0
198;Bovengrens 67%-prognose-interval;2029;18214976.0;3942177.0;10133791.0;4261884.0;21.8;56.2;23.9;81.9;39.4;43.4;213439.0;1.89;188030.0;85.4;83.74;87.05;22.58;21.31;23.83;233867.0;194786.0;54500.0
199;Bovengrens 67%-prognose-interval;2030;18274390.0;3970261.0;10094073.0;4362337.0;21.8;55.8;24.4;83.5;39.8;44.6;213986.0;1.9;190521.0;85.62;83.95;87.29;22.76;21.47;24.01;233148.0;194856.0;54783.0
200;Bovengrens 67%-prognose-interval;2031;18336536.0;4000197.0;10065221.0;4453776.0;21.9;55.4;24.9;85.0;40.3;45.7;214390.0;1.9;192965.0;85.85;84.17;87.52;22.93;21.63;24.2;233087.0;194985.0;55179.0
201;Bovengrens 67%-prognose-interval;2032;18402300.0;4026186.0;10031444.0;4539058.0;22.0;55.1;25.3;86.4;40.7;46.8;214433.0;1.91;195454.0;86.06;84.37;87.75;23.11;21.79;24.38;234123.0;194997.0;56274.0
202;Bovengrens 67%-prognose-interval;2033;18459596.0;4057613.0;9994492.0;4619127.0;22.1;54.7;25.6;88.0;41.3;47.9;214510.0;1.91;197650.0;86.28;84.59;87.98;23.26;21.95;24.56;234987.0;195166.0;55926.0
203;Bovengrens 67%-prognose-interval;2034;18511930.0;4093032.0;9948706.0;4699266.0;22.3;54.3;26.0;89.7;41.9;49.2;214363.0;1.92;199934.0;86.49;84.79;88.19;23.43;22.1;24.73;234822.0;195042.0;55672.0
204;Bovengrens 67%-prognose-interval;2035;18575744.0;4128171.0;9895910.0;4789304.0;22.4;53.9;26.5;91.4;42.5;50.4;214089.0;1.92;202086.0;86.7;84.99;88.4;23.59;22.26;24.9;233989.0;194742.0;55471.0
205;Bovengrens 67%-prognose-interval;2036;18620550.0;4161936.0;9839277.0;4870177.0;22.5;53.5;26.9;93.1;43.2;51.6;213000.0;1.92;204027.0;86.9;85.18;88.61;23.75;22.41;25.07;233247.0;194847.0;55530.0
206;Bovengrens 67%-prognose-interval;2037;18685120.0;4188682.0;9798880.0;4935575.0;22.7;53.2;27.2;94.4;43.7;52.5;211917.0;1.93;206490.0;87.1;85.38;88.81;23.91;22.57;25.23;233938.0;194861.0;54666.0
207;Bovengrens 67%-prognose-interval;2038;18735930.0;4214541.0;9781013.0;4990817.0;22.8;53.0;27.5;95.4;44.1;53.2;210801.0;1.93;209196.0;87.3;85.58;89.02;24.07;22.72;25.39;235087.0;195052.0;54399.0
208;Bovengrens 67%-prognose-interval;2039;18777076.0;4233891.0;9771898.0;5024229.0;22.8;52.9;27.6;96.0;44.4;53.6;209862.0;1.94;211855.0;87.5;85.77;89.22;24.22;22.87;25.56;234509.0;195515.0;54276.0
209;Bovengrens 67%-prognose-interval;2040;18814650.0;4250512.0;9788698.0;5045820.0;22.9;52.9;27.7;96.3;44.5;53.8;209186.0;1.94;213407.0;87.7;85.96;89.42;24.38;23.02;25.71;234780.0;195853.0;54008.0
210;Bovengrens 67%-prognose-interval;2041;18874830.0;4265466.0;9802732.0;5059360.0;22.9;53.0;27.7;96.4;44.6;53.9;208460.0;1.94;214370.0;87.89;86.15;89.61;24.53;23.17;25.88;234090.0;195713.0;54155.0
211;Bovengrens 67%-prognose-interval;2042;18910700.0;4279172.0;9826274.0;5075907.0;22.9;53.1;27.7;96.3;44.6;54.0;207895.0;1.95;215147.0;88.08;86.34;89.81;24.68;23.31;26.03;235303.0;195892.0;53956.0
212;Bovengrens 67%-prognose-interval;2043;18934364.0;4287269.0;9867181.0;5078815.0;22.9;53.2;27.7;96.1;44.6;54.0;207615.0;1.95;216257.0;88.26;86.52;89.99;24.84;23.47;26.19;234889.0;195927.0;53836.0
213;Bovengrens 67%-prognose-interval;2044;18945616.0;4292081.0;9889899.0;5086743.0;22.9;53.3;27.8;96.0;44.5;54.0;207612.0;1.95;217736.0;88.46;86.7;90.19;24.99;23.61;26.34;234130.0;196194.0;53994.0
214;Bovengrens 67%-prognose-interval;2045;18968720.0;4289199.0;9923814.0;5088934.0;22.9;53.4;27.8;95.7;44.3;53.9;208271.0;1.96;218585.0;88.64;86.88;90.37;25.13;23.75;26.49;233754.0;196510.0;54627.0
215;Bovengrens 67%-prognose-interval;2046;18998804.0;4289055.0;9944312.0;5094120.0;22.9;53.5;27.9;95.7;44.2;53.9;208880.0;1.96;218908.0;88.82;87.07;90.55;25.28;23.89;26.65;234508.0;197164.0;54181.0
216;Bovengrens 67%-prognose-interval;2047;19038220.0;4293509.0;9971008.0;5098311.0;22.8;53.6;27.9;95.4;43.9;53.9;209739.0;1.96;219615.0;89.0;87.24;90.73;25.44;24.04;26.8;235276.0;197841.0;53972.0
217;Bovengrens 67%-prognose-interval;2048;19066556.0;4289495.0;9998750.0;5097157.0;22.8;53.8;27.9;95.0;43.8;53.9;211108.0;1.97;220615.0;89.18;87.42;90.91;25.58;24.18;26.94;235862.0;198518.0;54124.0
218;Bovengrens 67%-prognose-interval;2049;19088690.0;4283629.0;10036952.0;5090217.0;22.8;53.9;27.9;94.7;43.7;53.7;212628.0;1.97;222043.0;89.36;87.6;91.09;25.73;24.32;27.09;235944.0;198903.0;54532.0
219;Bovengrens 67%-prognose-interval;2050;19115876.0;4285761.0;10065112.0;5096104.0;22.8;54.1;27.9;94.3;43.6;53.6;214606.0;1.97;222651.0;89.53;87.77;91.26;25.87;24.46;27.23;237341.0;199171.0;54466.0
220;Bovengrens 67%-prognose-interval;2051;19131064.0;4286006.0;10099328.0;5104067.0;22.7;54.2;27.8;94.1;43.5;53.6;216311.0;1.98;223570.0;89.7;87.94;91.43;26.01;24.6;27.38;238204.0;199443.0;54603.0
221;Bovengrens 67%-prognose-interval;2052;19157740.0;4287186.0;10120468.0;5102915.0;22.7;54.3;27.9;93.9;43.4;53.5;218236.0;1.98;224259.0;89.87;88.11;91.6;26.15;24.74;27.52;238471.0;199392.0;54859.0
222;Bovengrens 67%-prognose-interval;2053;19164316.0;4300232.0;10141462.0;5120517.0;22.7;54.3;27.9;93.8;43.4;53.6;220059.0;1.98;224319.0;90.04;88.28;91.77;26.29;24.87;27.66;238575.0;199488.0;55547.0
223;Bovengrens 67%-prognose-interval;2054;19204684.0;4307091.0;10159750.0;5129179.0;22.8;54.4;27.9;93.6;43.3;53.6;222113.0;1.99;224299.0;90.21;88.44;91.93;26.43;25.01;27.8;238278.0;200242.0;55499.0
224;Bovengrens 67%-prognose-interval;2055;19231516.0;4315794.0;10182966.0;5143371.0;22.8;54.4;28.0;93.6;43.3;53.6;224279.0;1.99;223636.0;90.38;88.61;92.1;26.56;25.15;27.94;238991.0;200667.0;55600.0
225;Bovengrens 67%-prognose-interval;2056;19280650.0;4322117.0;10197126.0;5152651.0;22.8;54.4;28.1;93.8;43.4;53.8;226624.0;1.99;223134.0;90.54;88.77;92.26;26.7;25.28;28.08;239317.0;202265.0;55241.0
