ID;RegioS;PolitiekeGroeperingen;TotaalGeldigeStemmen_1;InVanTotaalGeldigeStemmen_2;TotaalMannenEnVrouwen_3;TotaalMannenEnVrouwenRelatief_4;Mannen_5;Vrouwen_6;TotaalMannenEnVrouwen_7;TotaalMannenEnVrouwenRelatief_8;Mannen_9;Vrouwen_10;TotaalMannenEnVrouwen_11;Mannen_12;Vrouwen_13
29;Nederland;30;4340.0;0.1;1.0;0.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30;Nederland;31;9831.0;0.2;1.0;0.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31;Nederland;32;14701.0;0.3;2.0;0.3;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32;Nederland;33;1380429.0;24.1;198.0;25.9;131.0;67.0;24.0;34.8;16.0;8.0;2.0;2.0;0.0
33;Nederland;34;8870.0;0.2;2.0;0.3;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34;Nederland;35;7979.0;0.1;2.0;0.3;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;Nederland;36;2396.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;Nederland;37;319757.0;5.6;38.0;5.0;27.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
37;Nederland;38;144053.0;2.5;19.0;2.5;19.0;0.0;1.0;1.4;1.0;0.0;0.0;0.0;0.0
38;Nederland;39;11191.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39;Nederland;40;339.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40;Nederland;41;1062725.0;18.5;138.0;18.1;104.0;34.0;17.0;24.6;16.0;1.0;3.0;3.0;0.0
41;Groningen;1;246031.0;100.0;55.0;100.0;39.0;16.0;5.0;100.0;4.0;1.0;1.0;1.0;0.0
42;Groningen;2;;;;;;;;;;;;;
43;Groningen;3;51355.0;20.9;12.0;21.8;9.0;3.0;2.0;40.0;2.0;0.0;0.0;0.0;0.0
44;Groningen;4;18498.0;7.5;4.0;7.3;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45;Groningen;5;;;;;;;;;;;;;
46;Groningen;6;;;;;;;;;;;;;
47;Groningen;7;;;;;;;;;;;;;
48;Groningen;8;9872.0;4.0;2.0;3.6;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49;Groningen;9;;;;;;;;;;;;;
50;Groningen;10;;;;;;;;;;;;;
51;Groningen;11;;;;;;;;;;;;;
52;Groningen;12;;;;;;;;;;;;;
53;Groningen;13;20603.0;8.4;5.0;9.1;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54;Groningen;14;;;;;;;;;;;;;
55;Groningen;15;;;;;;;;;;;;;
56;Groningen;16;;;;;;;;;;;;;
57;Groningen;17;;;;;;;;;;;;;
58;Groningen;18;;;;;;;;;;;;;
59;Groningen;19;;;;;;;;;;;;;
60;Groningen;20;;;;;;;;;;;;;
61;Groningen;21;;;;;;;;;;;;;
62;Groningen;22;;;;;;;;;;;;;
63;Groningen;23;3964.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64;Groningen;24;;;;;;;;;;;;;
65;Groningen;25;;;;;;;;;;;;;
66;Groningen;26;;;;;;;;;;;;;
67;Groningen;27;2057.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68;Groningen;28;;;;;;;;;;;;;
69;Groningen;29;;;;;;;;;;;;;
70;Groningen;30;;;;;;;;;;;;;
71;Groningen;31;;;;;;;;;;;;;
72;Groningen;32;;;;;;;;;;;;;
73;Groningen;33;83033.0;33.7;20.0;36.4;13.0;7.0;3.0;60.0;2.0;1.0;1.0;1.0;0.0
74;Groningen;34;8870.0;3.6;2.0;3.6;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75;Groningen;35;;;;;;;;;;;;;
76;Groningen;36;;;;;;;;;;;;;
77;Groningen;37;14719.0;6.0;3.0;5.5;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78;Groningen;38;;;;;;;;;;;;;
79;Groningen;39;;;;;;;;;;;;;
80;Groningen;40;;;;;;;;;;;;;
81;Groningen;41;33060.0;13.4;7.0;12.7;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82;Friesland;1;278911.0;100.0;55.0;100.0;35.0;20.0;5.0;100.0;4.0;1.0;1.0;1.0;0.0
83;Friesland;2;;;;;;;;;;;;;
84;Friesland;3;76471.0;27.4;16.0;29.1;11.0;5.0;2.0;40.0;2.0;0.0;0.0;0.0;0.0
85;Friesland;4;;;;;;;;;;;;;
86;Friesland;5;15646.0;5.6;3.0;5.5;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87;Friesland;6;;;;;;;;;;;;;
88;Friesland;7;;;;;;;;;;;;;
89;Friesland;8;7074.0;2.5;1.0;1.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90;Friesland;9;;;;;;;;;;;;;
91;Friesland;10;;;;;;;;;;;;;
92;Friesland;11;36871.0;13.2;7.0;12.7;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93;Friesland;12;5270.0;1.9;1.0;1.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94;Friesland;13;14997.0;5.4;3.0;5.5;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95;Friesland;14;;;;;;;;;;;;;
96;Friesland;15;;;;;;;;;;;;;
97;Friesland;16;;;;;;;;;;;;;
98;Friesland;17;;;;;;;;;;;;;
99;Friesland;18;;;;;;;;;;;;;
100;Friesland;19;;;;;;;;;;;;;
101;Friesland;20;;;;;;;;;;;;;
102;Friesland;21;;;;;;;;;;;;;
103;Friesland;22;;;;;;;;;;;;;
104;Friesland;23;4823.0;1.7;1.0;1.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
105;Friesland;24;;;;;;;;;;;;;
106;Friesland;25;;;;;;;;;;;;;
107;Friesland;26;;;;;;;;;;;;;
108;Friesland;27;820.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109;Friesland;28;;;;;;;;;;;;;
110;Friesland;29;;;;;;;;;;;;;
111;Friesland;30;;;;;;;;;;;;;
112;Friesland;31;;;;;;;;;;;;;
113;Friesland;32;;;;;;;;;;;;;
114;Friesland;33;73036.0;26.2;15.0;27.3;8.0;7.0;2.0;40.0;1.0;1.0;0.0;0.0;0.0
115;Friesland;34;;;;;;;;;;;;;
116;Friesland;35;;;;;;;;;;;;;
117;Friesland;36;;;;;;;;;;;;;
118;Friesland;37;13404.0;4.8;2.0;3.6;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119;Friesland;38;;;;;;;;;;;;;
120;Friesland;39;;;;;;;;;;;;;
121;Friesland;40;;;;;;;;;;;;;
122;Friesland;41;30499.0;10.9;6.0;10.9;3.0;3.0;1.0;20.0;1.0;0.0;1.0;1.0;0.0
123;Drenthe;1;205493.0;100.0;51.0;100.0;39.0;12.0;5.0;100.0;3.0;2.0;1.0;1.0;0.0
124;Drenthe;2;;;;;;;;;;;;;
125;Drenthe;3;49190.0;23.9;12.0;23.5;8.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126;Drenthe;4;9366.0;4.6;2.0;3.9;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
127;Drenthe;5;;;;;;;;;;;;;
128;Drenthe;6;;;;;;;;;;;;;
129;Drenthe;7;;;;;;;;;;;;;
130;Drenthe;8;7697.0;3.7;2.0;3.9;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
131;Drenthe;9;;;;;;;;;;;;;
132;Drenthe;10;4127.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133;Drenthe;11;;;;;;;;;;;;;
134;Drenthe;12;;;;;;;;;;;;;
135;Drenthe;13;13713.0;6.7;4.0;7.8;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136;Drenthe;14;;;;;;;;;;;;;
137;Drenthe;15;;;;;;;;;;;;;
138;Drenthe;16;;;;;;;;;;;;;
139;Drenthe;17;;;;;;;;;;;;;
140;Drenthe;18;;;;;;;;;;;;;
141;Drenthe;19;;;;;;;;;;;;;
142;Drenthe;20;;;;;;;;;;;;;
143;Drenthe;21;;;;;;;;;;;;;
144;Drenthe;22;;;;;;;;;;;;;
145;Drenthe;23;4289.0;2.1;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
146;Drenthe;24;;;;;;;;;;;;;
147;Drenthe;25;;;;;;;;;;;;;
148;Drenthe;26;;;;;;;;;;;;;
149;Drenthe;27;;;;;;;;;;;;;
150;Drenthe;28;;;;;;;;;;;;;
151;Drenthe;29;;;;;;;;;;;;;
152;Drenthe;30;4340.0;2.1;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
153;Drenthe;31;;;;;;;;;;;;;
154;Drenthe;32;;;;;;;;;;;;;
155;Drenthe;33;75062.0;36.5;19.0;37.3;13.0;6.0;3.0;60.0;1.0;2.0;1.0;1.0;0.0
156;Drenthe;34;;;;;;;;;;;;;
157;Drenthe;35;;;;;;;;;;;;;
158;Drenthe;36;;;;;;;;;;;;;
159;Drenthe;37;;;;;;;;;;;;;
160;Drenthe;38;700.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
161;Drenthe;39;;;;;;;;;;;;;
162;Drenthe;40;;;;;;;;;;;;;
163;Drenthe;41;37009.0;18.0;9.0;17.6;8.0;1.0;2.0;40.0;2.0;0.0;0.0;0.0;0.0
164;Overijssel;1;422647.0;100.0;63.0;100.0;44.0;19.0;6.0;100.0;5.0;1.0;1.0;1.0;0.0
165;Overijssel;2;;;;;;;;;;;;;
166;Overijssel;3;157956.0;37.4;24.0;38.1;17.0;7.0;3.0;50.0;3.0;0.0;1.0;1.0;0.0
167;Overijssel;4;31603.0;7.5;4.0;6.3;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
168;Overijssel;5;;;;;;;;;;;;;
169;Overijssel;6;;;;;;;;;;;;;
170;Overijssel;7;;;;;;;;;;;;;
171;Overijssel;8;13829.0;3.3;2.0;3.2;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
172;Overijssel;9;;;;;;;;;;;;;
173;Overijssel;10;;;;;;;;;;;;;
174;Overijssel;11;;;;;;;;;;;;;
175;Overijssel;12;;;;;;;;;;;;;
176;Overijssel;13;22192.0;5.3;3.0;4.8;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
177;Overijssel;14;;;;;;;;;;;;;
178;Overijssel;15;;;;;;;;;;;;;
179;Overijssel;16;;;;;;;;;;;;;
180;Overijssel;17;;;;;;;;;;;;;
181;Overijssel;18;;;;;;;;;;;;;
182;Overijssel;19;;;;;;;;;;;;;
183;Overijssel;20;;;;;;;;;;;;;
184;Overijssel;21;;;;;;;;;;;;;
185;Overijssel;22;;;;;;;;;;;;;
186;Overijssel;23;8584.0;2.0;1.0;1.6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
187;Overijssel;24;;;;;;;;;;;;;
188;Overijssel;25;;;;;;;;;;;;;
189;Overijssel;26;;;;;;;;;;;;;
190;Overijssel;27;;;;;;;;;;;;;
191;Overijssel;28;;;;;;;;;;;;;
192;Overijssel;29;;;;;;;;;;;;;
193;Overijssel;30;;;;;;;;;;;;;
194;Overijssel;31;;;;;;;;;;;;;
195;Overijssel;32;;;;;;;;;;;;;
196;Overijssel;33;97235.0;23.0;15.0;23.8;10.0;5.0;2.0;33.3;1.0;1.0;0.0;0.0;0.0
197;Overijssel;34;;;;;;;;;;;;;
198;Overijssel;35;;;;;;;;;;;;;
199;Overijssel;36;;;;;;;;;;;;;
200;Overijssel;37;18319.0;4.3;3.0;4.8;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
201;Overijssel;38;14901.0;3.5;2.0;3.2;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
202;Overijssel;39;;;;;;;;;;;;;
203;Overijssel;40;;;;;;;;;;;;;
204;Overijssel;41;58028.0;13.7;9.0;14.3;8.0;1.0;1.0;16.7;1.0;0.0;0.0;0.0;0.0
205;Flevoland;1;110393.0;100.0;47.0;100.0;35.0;12.0;5.0;100.0;4.0;1.0;1.0;1.0;0.0
206;Flevoland;2;;;;;;;;;;;;;
207;Flevoland;3;22974.0;20.8;10.0;21.3;8.0;2.0;1.0;20.0;1.0;0.0;0.0;0.0;0.0
208;Flevoland;4;8801.0;8.0;4.0;8.5;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
209;Flevoland;5;;;;;;;;;;;;;
210;Flevoland;6;;;;;;;;;;;;;
211;Flevoland;7;;;;;;;;;;;;;
212;Flevoland;8;5506.0;5.0;2.0;4.3;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
213;Flevoland;9;;;;;;;;;;;;;
214;Flevoland;10;;;;;;;;;;;;;
215;Flevoland;11;;;;;;;;;;;;;
216;Flevoland;12;;;;;;;;;;;;;
217;Flevoland;13;7090.0;6.4;3.0;6.4;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
218;Flevoland;14;;;;;;;;;;;;;
219;Flevoland;15;1468.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
220;Flevoland;16;;;;;;;;;;;;;
221;Flevoland;17;;;;;;;;;;;;;
222;Flevoland;18;;;;;;;;;;;;;
223;Flevoland;19;;;;;;;;;;;;;
224;Flevoland;20;;;;;;;;;;;;;
225;Flevoland;21;;;;;;;;;;;;;
226;Flevoland;22;317.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
227;Flevoland;23;4342.0;3.9;2.0;4.3;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
228;Flevoland;24;;;;;;;;;;;;;
229;Flevoland;25;;;;;;;;;;;;;
230;Flevoland;26;;;;;;;;;;;;;
231;Flevoland;27;;;;;;;;;;;;;
232;Flevoland;28;;;;;;;;;;;;;
233;Flevoland;29;;;;;;;;;;;;;
234;Flevoland;30;;;;;;;;;;;;;
235;Flevoland;31;;;;;;;;;;;;;
236;Flevoland;32;;;;;;;;;;;;;
237;Flevoland;33;25157.0;22.8;12.0;25.5;7.0;5.0;2.0;40.0;1.0;1.0;0.0;0.0;0.0
238;Flevoland;34;;;;;;;;;;;;;
239;Flevoland;35;;;;;;;;;;;;;
240;Flevoland;36;;;;;;;;;;;;;
241;Flevoland;37;5058.0;4.6;2.0;4.3;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
242;Flevoland;38;3598.0;3.3;1.0;2.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
243;Flevoland;39;1015.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
244;Flevoland;40;;;;;;;;;;;;;
245;Flevoland;41;25067.0;22.7;11.0;23.4;8.0;3.0;2.0;40.0;2.0;0.0;0.0;0.0;0.0
246;Gelderland;1;751661.0;100.0;75.0;100.0;53.0;22.0;6.0;100.0;5.0;1.0;1.0;1.0;0.0
247;Gelderland;2;;;;;;;;;;;;;
248;Gelderland;3;233711.0;31.1;24.0;32.0;18.0;6.0;3.0;50.0;2.0;1.0;0.0;0.0;0.0
249;Gelderland;4;34267.0;4.6;3.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
250;Gelderland;5;;;;;;;;;;;;;
251;Gelderland;6;;;;;;;;;;;;;
252;Gelderland;7;;;;;;;;;;;;;
253;Gelderland;8;29566.0;3.9;3.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254;Gelderland;9;;;;;;;;;;;;;
255;Gelderland;10;;;;;;;;;;;;;
256;Gelderland;11;;;;;;;;;;;;;
257;Gelderland;12;;;;;;;;;;;;;
258;Gelderland;13;49319.0;6.6;5.0;6.7;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
259;Gelderland;14;;;;;;;;;;;;;
260;Gelderland;15;;;;;;;;;;;;;
261;Gelderland;16;8353.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
262;Gelderland;17;;;;;;;;;;;;;
263;Gelderland;18;;;;;;;;;;;;;
264;Gelderland;19;;;;;;;;;;;;;
265;Gelderland;20;;;;;;;;;;;;;
266;Gelderland;21;;;;;;;;;;;;;
267;Gelderland;22;;;;;;;;;;;;;
268;Gelderland;23;16616.0;2.2;1.0;1.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
269;Gelderland;24;;;;;;;;;;;;;
270;Gelderland;25;;;;;;;;;;;;;
271;Gelderland;26;1120.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
272;Gelderland;27;;;;;;;;;;;;;
273;Gelderland;28;;;;;;;;;;;;;
274;Gelderland;29;;;;;;;;;;;;;
275;Gelderland;30;;;;;;;;;;;;;
276;Gelderland;31;;;;;;;;;;;;;
277;Gelderland;32;;;;;;;;;;;;;
278;Gelderland;33;171828.0;22.9;18.0;24.0;11.0;7.0;2.0;33.3;2.0;0.0;0.0;0.0;0.0
279;Gelderland;34;;;;;;;;;;;;;
280;Gelderland;35;;;;;;;;;;;;;
281;Gelderland;36;;;;;;;;;;;;;
282;Gelderland;37;41738.0;5.6;4.0;5.3;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
283;Gelderland;38;37769.0;5.0;4.0;5.3;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
284;Gelderland;39;;;;;;;;;;;;;
285;Gelderland;40;;;;;;;;;;;;;
286;Gelderland;41;127374.0;16.9;13.0;17.3;9.0;4.0;1.0;16.7;1.0;0.0;1.0;1.0;0.0
287;Utrecht;1;433564.0;100.0;63.0;100.0;45.0;18.0;6.0;100.0;5.0;1.0;1.0;1.0;0.0
288;Utrecht;2;;;;;;;;;;;;;
289;Utrecht;3;104238.0;24.0;16.0;25.4;8.0;8.0;2.0;33.3;1.0;1.0;0.0;0.0;0.0
290;Utrecht;4;24325.0;5.6;3.0;4.8;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
291;Utrecht;5;;;;;;;;;;;;;
292;Utrecht;6;1226.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
293;Utrecht;7;;;;;;;;;;;;;
294;Utrecht;8;25711.0;5.9;4.0;6.3;2.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
295;Utrecht;9;;;;;;;;;;;;;
296;Utrecht;10;;;;;;;;;;;;;
297;Utrecht;11;;;;;;;;;;;;;
298;Utrecht;12;;;;;;;;;;;;;
299;Utrecht;13;42955.0;9.9;6.0;9.5;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
300;Utrecht;14;;;;;;;;;;;;;
301;Utrecht;15;;;;;;;;;;;;;
302;Utrecht;16;;;;;;;;;;;;;
303;Utrecht;17;;;;;;;;;;;;;
304;Utrecht;18;;;;;;;;;;;;;
305;Utrecht;19;4035.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
306;Utrecht;20;;;;;;;;;;;;;
307;Utrecht;21;;;;;;;;;;;;;
308;Utrecht;22;;;;;;;;;;;;;
309;Utrecht;23;10147.0;2.3;1.0;1.6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
310;Utrecht;24;;;;;;;;;;;;;
311;Utrecht;25;;;;;;;;;;;;;
312;Utrecht;26;;;;;;;;;;;;;
313;Utrecht;27;;;;;;;;;;;;;
314;Utrecht;28;;;;;;;;;;;;;
315;Utrecht;29;;;;;;;;;;;;;
316;Utrecht;30;;;;;;;;;;;;;
317;Utrecht;31;;;;;;;;;;;;;
318;Utrecht;32;;;;;;;;;;;;;
319;Utrecht;33;91429.0;21.1;14.0;22.2;11.0;3.0;2.0;33.3;2.0;0.0;0.0;0.0;0.0
320;Utrecht;34;;;;;;;;;;;;;
321;Utrecht;35;;;;;;;;;;;;;
322;Utrecht;36;;;;;;;;;;;;;
323;Utrecht;37;24098.0;5.6;3.0;4.8;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
324;Utrecht;38;15516.0;3.6;2.0;3.2;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
325;Utrecht;39;;;;;;;;;;;;;
326;Utrecht;40;;;;;;;;;;;;;
327;Utrecht;41;89884.0;20.7;14.0;22.2;12.0;2.0;2.0;33.3;2.0;0.0;0.0;0.0;0.0
328;Noord-Holland;1;863387.0;100.0;83.0;100.0;61.0;22.0;6.0;100.0;5.0;1.0;1.0;1.0;0.0
329;Noord-Holland;2;2328.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
330;Noord-Holland;3;163762.0;19.0;17.0;20.5;12.0;5.0;2.0;33.3;1.0;1.0;0.0;0.0;0.0
331;Noord-Holland;4;;;;;;;;;;;;;
332;Noord-Holland;5;16383.0;1.9;1.0;1.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
333;Noord-Holland;6;;;;;;;;;;;;;
334;Noord-Holland;7;4825.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
335;Noord-Holland;8;56306.0;6.5;5.0;6.0;4.0;1.0;1.0;16.7;1.0;0.0;0.0;0.0;0.0
336;Noord-Holland;9;;;;;;;;;;;;;
337;Noord-Holland;10;;;;;;;;;;;;;
338;Noord-Holland;11;;;;;;;;;;;;;
339;Noord-Holland;12;;;;;;;;;;;;;
340;Noord-Holland;13;86199.0;10.0;8.0;9.6;5.0;3.0;1.0;16.7;1.0;0.0;1.0;1.0;0.0
341;Noord-Holland;14;;;;;;;;;;;;;
342;Noord-Holland;15;;;;;;;;;;;;;
343;Noord-Holland;16;;;;;;;;;;;;;
344;Noord-Holland;17;4833.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
345;Noord-Holland;18;3663.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
346;Noord-Holland;19;;;;;;;;;;;;;
347;Noord-Holland;20;;;;;;;;;;;;;
348;Noord-Holland;21;;;;;;;;;;;;;
349;Noord-Holland;22;;;;;;;;;;;;;
350;Noord-Holland;23;26416.0;3.1;2.0;2.4;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
351;Noord-Holland;24;;;;;;;;;;;;;
352;Noord-Holland;25;;;;;;;;;;;;;
353;Noord-Holland;26;;;;;;;;;;;;;
354;Noord-Holland;27;1302.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
355;Noord-Holland;28;1175.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
356;Noord-Holland;29;;;;;;;;;;;;;
357;Noord-Holland;30;;;;;;;;;;;;;
358;Noord-Holland;31;9831.0;1.1;1.0;1.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
