ID;Leeftijd;Perioden;TotaalAantalHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;k_2Personen_4;k_3Personen_5;k_4Personen_6;k_5OfMeerPersonen_7
27;Totaal over alle leeftijden;2034;8122936;3467891;4655045;2464808;843869;972961;373407
28;Totaal over alle leeftijden;2035;8124351;3480022;4644329;2454895;840268;975127;374039
29;Totaal over alle leeftijden;2036;8123961;3490595;4633366;2444553;837337;976959;374517
30;Totaal over alle leeftijden;2037;8121914;3499656;4622258;2433952;835154;978327;374825
31;Totaal over alle leeftijden;2038;8118509;3507382;4611127;2423327;833717;979129;374954
32;Totaal over alle leeftijden;2039;8114018;3513850;4600168;2412936;832989;979366;374877
33;Totaal over alle leeftijden;2040;8108711;3519213;4589498;2403016;832852;979050;374580
34;Totaal over alle leeftijden;2041;8102672;3523437;4579235;2393748;833156;978248;374083
35;Totaal over alle leeftijden;2042;8096134;3526645;4569489;2385278;833807;977028;373376
36;Totaal over alle leeftijden;2043;8089195;3528825;4560370;2377736;834647;975483;372504
37;Totaal over alle leeftijden;2044;8081954;3530036;4551918;2371142;835644;973644;371488
38;Totaal over alle leeftijden;2045;8074460;3530299;4544161;2365498;836683;971590;370390
39;Totaal over alle leeftijden;2046;8066776;3529672;4537104;2360717;837730;969414;369243
40;Totaal over alle leeftijden;2047;8058938;3528140;4530798;2356803;838760;967161;368074
41;Totaal over alle leeftijden;2048;8050998;3525749;4525249;2353729;839676;964913;366931
42;Totaal over alle leeftijden;2049;8043007;3522483;4520524;2351533;840448;962736;365807
43;Totaal over alle leeftijden;2050;8034881;3518340;4516541;2350034;841085;960659;364763
44;100;2007;467399;285648;181751;138322;31978;9324;2127
45;100;2008;471624;289502;182122;139108;31801;9106;2107
46;100;2009;478508;294594;183914;141084;31708;8992;2130
47;100;2010;484660;298976;185684;143033;31612;8900;2139
48;100;2011;490061;302464;187597;145214;31423;8803;2157
49;100;2012;493410;304393;189017;147020;31128;8708;2161
50;100;2013;496802;305842;190960;149139;31001;8647;2173
51;100;2014;500163;307168;192995;151256;30902;8631;2206
52;100;2015;501774;307458;194316;152762;30695;8626;2233
53;100;2016;499108;305425;193683;152788;30139;8519;2237
54;100;2017;496394;303690;192704;152494;29583;8398;2229
55;100;2018;495406;303058;192348;152612;29188;8320;2228
56;100;2019;495870;303484;192386;152996;28907;8253;2230
57;100;2020;496446;303993;192453;153425;28641;8163;2224
58;100;2021;499889;305822;194067;154948;28713;8168;2238
59;100;2022;503883;307513;196370;156899;28967;8239;2265
60;100;2023;506094;308125;197969;158241;29132;8303;2293
61;100;2024;504058;306156;197902;158281;29015;8300;2306
62;100;2025;499951;302867;197084;157679;28806;8286;2313
63;100;2026;491754;297602;194152;155514;28191;8155;2292
64;100;2027;483873;292548;191325;153418;27596;8033;2278
65;100;2028;475840;287542;188298;151171;26966;7905;2256
66;100;2029;467582;282631;184951;148744;26243;7741;2223
67;100;2030;461861;279249;182612;147098;25696;7619;2199
68;100;2031;458724;277250;181474;146357;25378;7553;2186
69;100;2032;456144;275635;180509;145738;25099;7495;2177
70;100;2033;454416;274537;179879;145382;24879;7452;2166
71;100;2034;453362;273875;179487;145194;24714;7418;2161
72;100;2035;452886;273591;179295;145155;24587;7395;2158
73;100;2036;453041;273708;179333;145286;24506;7382;2159
74;100;2037;453874;274240;179634;145602;24489;7381;2162
75;100;2038;455309;275137;180172;146096;24519;7389;2168
76;100;2039;457232;276322;180910;146736;24592;7407;2175
77;100;2040;459490;277706;181784;147477;24692;7432;2183
78;100;2041;461943;279200;182743;148286;24804;7457;2196
79;100;2042;464472;280737;183735;149127;24920;7482;2206
80;100;2043;466995;282249;184746;149996;25031;7502;2217
81;100;2044;469336;283657;185679;150829;25114;7513;2223
82;100;2045;471456;284931;186525;151634;25155;7511;2225
83;100;2046;473299;286040;187259;152395;25148;7493;2223
84;100;2047;474848;286975;187873;153031;25142;7478;2222
85;100;2048;476107;287736;188371;153546;25139;7466;2220
86;100;2049;477086;288326;188760;153951;25136;7454;2219
87;100;2050;477745;288731;189014;154210;25138;7447;2219
88;101;2007;1240046;460037;780009;320005;199329;189892;70783
89;101;2008;1213608;456277;757331;314433;190420;184612;67866
90;101;2009;1198148;455028;743120;310250;185080;181554;66236
91;101;2010;1190685;456238;734447;307822;181541;180261;64823
92;101;2011;1191033;459758;731275;306388;180428;180066;64393
93;101;2012;1196025;464643;731382;305833;180815;180199;64535
94;101;2013;1202827;470119;732708;306188;181295;180309;64916
95;101;2014;1208618;474611;734007;306805;181846;180135;65221
96;101;2015;1216679;479720;736959;308176;182723;180378;65682
97;101;2016;1225751;485402;740349;311339;183327;179801;65882
98;101;2017;1236522;491304;745218;314650;184442;179898;66228
99;101;2018;1249396;497049;752347;317898;185966;181437;67046
100;101;2019;1262288;502327;759961;320779;187448;183647;68087
101;101;2020;1272937;506532;766405;323228;188642;185536;68999
102;101;2021;1278702;508254;770448;324410;189258;187039;69741
103;101;2022;1280788;508509;772279;325012;189306;187788;70173
104;101;2023;1283650;508681;774969;326152;189421;188731;70665
105;101;2024;1289661;510678;778983;328308;189623;189835;71217
106;101;2025;1294963;512638;782325;330605;189585;190528;71607
107;101;2026;1298913;514323;784590;333547;189381;190107;71555
108;101;2027;1300975;515174;785801;335701;189166;189517;71417
109;101;2028;1303361;515921;787440;337381;189221;189390;71448
110;101;2029;1305463;516464;788999;338588;189392;189482;71537
111;101;2030;1303653;515034;788619;338409;189172;189468;71570
112;101;2031;1301133;512895;788238;337173;188881;190287;71897
113;101;2032;1297976;510304;787672;335594;188373;191369;72336
114;101;2033;1292093;507014;785079;333559;187196;191788;72536
115;101;2034;1282152;502406;779746;331112;185309;191021;72304
116;101;2035;1270988;497478;773510;328699;183196;189729;71886
117;101;2036;1256665;491878;764787;326202;180569;187051;70965
118;101;2037;1243958;486933;757025;324115;178252;184538;70120
119;101;2038;1232350;482478;749872;322405;176194;182003;69270
120;101;2039;1221761;478568;743193;321056;174366;179381;68390
121;101;2040;1215001;476147;738854;320353;173166;177552;67783
122;101;2041;1211953;475010;736943;320257;172585;176612;67489
123;101;2042;1210324;474482;735842;320442;172259;175866;67275
124;101;2043;1210355;474617;735738;320964;172190;175418;67166
125;101;2044;1211818;475326;736492;321778;172373;175191;67150
126;101;2045;1214432;476511;737921;322794;172756;175161;67210
127;101;2046;1218125;478113;740012;324009;173327;175333;67343
128;101;2047;1222761;480070;742691;325455;173993;175699;67544
129;101;2048;1228070;482269;745801;327084;174690;176234;67793
130;101;2049;1233804;484603;749201;328888;175368;176874;68071
131;101;2050;1239682;486972;752710;330780;176005;177563;68362
132;102;2007;1528102;363251;1164851;201782;236650;474553;251866
133;102;2008;1519020;368981;1150039;195232;236317;471200;247290
134;102;2009;1496268;369880;1126388;187409;232722;464883;241374
135;102;2010;1466215;368397;1097818;179159;227423;456314;234922
136;102;2011;1434217;366013;1068204;172239;220539;447346;228080
137;102;2012;1403445;363833;1039612;167097;212817;438683;221015
138;102;2013;1372388;360714;1011674;162273;205349;430192;213860
139;102;2014;1341195;357265;983930;158484;196960;421918;206568
140;102;2015;1302581;350851;951730;154345;186963;411808;198614
141;102;2016;1270716;346058;924658;149946;178770;404098;191844
142;102;2017;1243888;341608;902280;146339;171533;398039;186369
143;102;2018;1219963;337626;882337;143511;164936;392345;181545
144;102;2019;1206015;335839;870176;141589;160710;389260;178617
145;102;2020;1199376;335887;863489;140808;157715;388172;176794
146;102;2021;1200069;337841;862228;140523;156489;388878;176338
147;102;2022;1205203;340831;864372;140335;156341;390856;176840
148;102;2023;1211838;344523;867315;140794;155993;392944;177584
149;102;2024;1217502;347548;869954;141173;155676;394851;178254
150;102;2025;1225468;351165;874303;141747;155806;397490;179260
151;102;2026;1234589;354972;879617;143047;155754;400475;180341
152;102;2027;1245390;359080;886310;144301;156207;404106;181696
153;102;2028;1258248;363412;894836;145958;156989;408498;183391
154;102;2029;1271427;367749;903678;147723;157889;412963;185103
155;102;2030;1282673;371340;911333;149452;158669;416725;186487
156;102;2031;1289230;373242;915988;151085;158847;418873;187183
157;102;2032;1292232;374014;918218;152682;158582;419699;187255
158;102;2033;1296320;374683;921637;154412;158678;421068;187479
159;102;2034;1303564;376639;926925;156362;159257;423291;188015
160;102;2035;1309936;378487;931449;158181;159720;425146;188402
161;102;2036;1314947;379676;935271;159821;160103;426704;188643
162;102;2037;1317663;380273;937390;161071;160138;427511;188670
163;102;2038;1320451;380853;939598;162217;160201;428349;188831
164;102;2039;1322855;381365;941490;163248;160238;429013;188991
165;102;2040;1321348;380566;940782;163877;159742;428445;188718
166;102;2041;1319154;379623;939531;164389;159163;427604;188375
167;102;2042;1316651;378481;938170;164966;158628;426643;187933
168;102;2043;1311659;376867;934792;165390;157731;424665;187006
169;102;2044;1302802;374082;928720;165418;156374;421443;185485
170;102;2045;1292812;370919;921893;165345;154895;417865;183788
171;102;2046;1279673;366988;912685;164894;152965;413206;181620
172;102;2047;1268038;363431;904607;164487;151289;409115;179716
173;102;2048;1257422;360130;897292;164104;149763;405402;178023
174;102;2049;1247725;357110;890615;163715;148345;402061;176494
175;102;2050;1241696;355226;886470;163611;147425;399935;175499
176;103;2007;1382890;328620;1054270;362943;303165;276424;111738
177;103;2008;1405072;341898;1063174;353620;306427;287840;115287
178;103;2009;1429727;355911;1073816;345805;310766;298851;118394
179;103;2010;1454836;369508;1085328;339827;315610;308852;121039
180;103;2011;1474599;381741;1092858;333852;319424;316714;122868
181;103;2012;1489479;392285;1097194;328612;321845;322709;124028
182;103;2013;1500916;401793;1099123;323478;323034;327537;125074
183;103;2014;1510966;410271;1100695;318581;324328;331723;126063
184;103;2015;1523665;419378;1104287;313510;325875;337175;127727
185;103;2016;1532411;427219;1105192;308362;326764;341471;128595
186;103;2017;1530557;432191;1098366;299934;326229;343834;128369
187;103;2018;1521278;434826;1086452;290098;324704;344396;127254
188;103;2019;1498869;433207;1065662;278613;320743;341780;124526
189;103;2020;1469265;429300;1039965;266882;315354;336587;121142
190;103;2021;1437417;424762;1012655;256555;308715;330089;117296
191;103;2022;1406542;420433;986109;248433;301029;323154;113493
192;103;2023;1375368;415187;960181;242342;292463;315473;109903
193;103;2024;1344180;409379;934801;237684;282204;307934;106979
194;103;2025;1306013;400072;905941;231499;270019;300137;104286
195;103;2026;1274725;392494;882231;225214;259640;294687;102690
196;103;2027;1248500;385788;862712;219621;251095;290462;101534
197;103;2028;1225300;380076;845224;214615;243827;286432;100350
198;103;2029;1211918;377353;834565;211049;239845;284125;99546
199;103;2030;1205766;376772;828994;208532;237750;283420;99292
200;103;2031;1206850;378489;828361;207015;237616;284249;99481
201;103;2032;1212273;381373;830900;205948;238567;286265;100120
202;103;2033;1219259;385101;834158;205372;239785;288281;100720
203;103;2034;1225284;388172;837112;205021;240760;290082;101249
204;103;2035;1233455;391877;841578;205253;241982;292375;101968
205;103;2036;1242738;395523;847215;205810;242954;295388;103063
206;103;2037;1253669;399676;853993;206802;244512;298537;104142
207;103;2038;1266584;404490;862094;208677;246940;301476;105001
208;103;2039;1279745;409473;870272;210900;249629;304060;105683
209;103;2040;1290990;413625;877365;213066;251925;306147;106227
210;103;2041;1297610;416083;881527;215060;253360;306842;106265
211;103;2042;1300692;417214;883478;216754;253963;306709;106052
212;103;2043;1304785;418174;886611;218658;254789;307080;106084
213;103;2044;1311990;420333;891657;220919;255967;308269;106502
214;103;2045;1318379;422298;896081;223043;256814;309303;106921
215;103;2046;1323460;423319;900141;224604;257155;310759;107623
216;103;2047;1326341;423797;902544;225843;257183;311514;108004
217;103;2048;1329291;424414;904877;227112;257469;312064;108232
218;103;2049;1331860;425036;906824;228294;257840;312368;108322
219;103;2050;1330594;424434;906160;228943;257731;311541;107945
220;104;2007;1154806;342256;812550;679851;108324;21153;3222
221;104;2008;1188978;358905;830073;691172;112085;23187;3629
222;104;2009;1215779;373968;841811;695797;116325;25604;4085
223;104;2010;1239295;388691;850604;696350;121374;28305;4575
224;104;2011;1269140;405593;863547;699783;127493;31207;5064
225;104;2012;1264090;410860;853230;679740;133495;34386;5609
226;104;2013;1265443;417899;847544;663506;140277;37604;6157
227;104;2014;1276277;428365;847912;653167;147330;40798;6617
228;104;2015;1294084;440761;853323;647331;155220;43788;6984
229;104;2016;1313736;453958;859778;643508;162455;46397;7418
230;104;2017;1337743;468456;869287;642560;169648;49208;7871
231;104;2018;1358285;481548;876737;640072;176276;52041;8348
232;104;2019;1380948;495612;885336;638457;182977;54994;8908
233;104;2020;1403862;509432;894430;637338;189651;58004;9437
234;104;2021;1421500;521508;899992;634277;195394;60536;9785
235;104;2022;1434485;531635;902850;629797;200382;62583;10088
236;104;2023;1444210;540529;903681;624041;204823;64434;10383
237;104;2024;1452748;548425;904323;617902;209552;66215;10654
238;104;2025;1464149;557278;906871;612635;214888;68293;11055
239;104;2026;1471810;564647;907163;607942;218538;69426;11257
240;104;2027;1469481;568473;901008;600668;219521;69556;11263
241;104;2028;1460227;569476;890751;592025;218574;69031;11121
242;104;2029;1438608;565393;873215;580747;214424;67260;10784
243;104;2030;1410416;558508;851908;567138;209076;65287;10407
244;104;2031;1380135;550619;829516;553585;202826;63068;10037
245;104;2032;1350757;542845;807912;540245;196775;61150;9742
246;104;2033;1321154;534101;787053;526802;191129;59591;9531
247;104;2034;1291646;524795;766851;512427;186385;58603;9436
248;104;2035;1255661;511753;743908;494532;182147;57848;9381
249;104;2036;1226393;501127;725266;478320;179749;57756;9441
250;104;2037;1201829;491930;709899;464837;177910;57668;9484
251;104;2038;1180086;484116;695970;453411;175890;57232;9437
252;104;2039;1167513;479998;687515;446676;174581;56866;9392
253;104;2040;1161847;478603;683244;442662;174274;56885;9423
254;104;2041;1163035;480065;682970;441421;174841;57194;9514
255;104;2042;1168412;483078;685334;441610;176227;57829;9668
256;104;2043;1175319;487070;688249;442555;177556;58347;9791
257;104;2044;1181335;490439;690896;443457;178779;58772;9888
258;104;2045;1189439;494621;694818;445192;180311;59307;10008
259;104;2046;1198727;498988;699739;446905;182459;60177;10198
260;104;2047;1209559;504033;705526;449687;184575;60911;10353
261;104;2048;1222236;509905;712331;454274;186307;61320;10430
262;104;2049;1235109;515918;719191;459436;187721;61564;10470
263;104;2050;1246187;520995;725192;464062;188866;61756;10508
264;105;2007;755486;313679;441807;428815;12361;563;68
265;105;2008;765291;314730;450561;437639;12297;555;70
266;105;2009;783979;319705;464274;451169;12473;560;72
267;105;2010;806650;326517;480133;466647;12841;571;74
268;105;2011;824169;332012;492157;478406;13094;580;77
269;105;2012;877659;350882;526777;511640;14418;637;82
270;105;2013;926758;369877;556881;540672;15434;688;87
271;105;2014;964577;385299;579278;562143;16313;731;91
272;105;2015;997250;400170;597080;579196;17030;760;94
273;105;2016;1025558;413926;611632;592923;17810;800;99
274;105;2017;1055140;429369;625771;606176;18650;844;101
275;105;2018;1085118;445594;639524;618893;19640;888;103
276;105;2019;1108194;459336;648858;627206;20615;933;104
277;105;2020;1128155;472273;655882;633129;21653;994;106
278;105;2021;1153491;487968;665523;641553;22801;1060;109
279;105;2022;1148525;489305;659220;634278;23713;1121;108
280;105;2023;1149363;493048;656315;630248;24755;1204;108
281;105;2024;1158633;500894;657739;630503;25854;1273;109
282;105;2025;1174221;511408;662813;634289;27052;1362;110
283;105;2026;1191342;522941;668401;638638;28187;1464;112
284;105;2027;1212457;536145;676312;645268;29372;1557;115
285;105;2028;1230611;547952;682659;650267;30601;1673;118
286;105;2029;1250669;560936;689733;655978;31856;1779;120
287;105;2030;1271029;573896;697133;662032;33097;1881;123
288;105;2031;1286586;584858;701728;665524;34119;1960;125
289;105;2032;1297921;593780;704141;667089;34905;2022;125
290;105;2033;1306292;601389;704903;666987;35697;2092;127
291;105;2034;1313646;608113;705533;666725;36516;2164;128
292;105;2035;1323873;616009;707864;668013;37478;2245;128
293;105;2036;1330571;622225;708346;667832;38098;2288;128
294;105;2037;1328121;624241;703880;663202;38256;2295;127
295;105;2038;1319280;623096;696184;655662;38120;2276;126
296;105;2039;1299112;616351;682761;642941;37471;2226;123
297;105;2040;1273129;606649;666480;627512;36680;2168;120
298;105;2041;1245138;595880;649258;611211;35819;2112;116
299;105;2042;1218126;585408;632718;595499;35036;2069;114
300;105;2043;1191039;574233;616806;580299;34364;2031;112
301;105;2044;1164445;562774;601671;565718;33836;2007;110
302;105;2045;1132562;547788;584774;549390;33293;1984;107
303;105;2046;1107097;535635;571462;536344;33034;1980;104
304;105;2047;1085876;525219;560657;525768;32812;1974;103
305;105;2048;1067094;516233;550861;516317;32489;1954;101
306;105;2049;1056362;511186;545176;510832;32302;1942;100
307;105;2050;1051870;509188;542682;508311;32322;1949;100
308;106;2007;517473;334108;183365;179324;3856;141;44
309;106;2008;522494;334359;188135;183966;3981;144;44
310;106;2009;524589;332767;191822;187543;4089;145;45
311;106;2010;528227;332181;196046;191645;4208;147;46
312;106;2011;533010;332659;200351;195828;4328;149;46
313;106;2012;538535;333410;205125;200469;4456;152;48
314;106;2013;544304;334340;209964;205178;4584;154;48
315;106;2014;552232;336330;215902;210963;4732;158;49
316;106;2015;561514;339207;222307;217206;4888;162;51
317;106;2016;571232;342251;228981;223711;5051;167;52
318;106;2017;578899;344683;234216;228809;5186;168;53
319;106;2018;588763;348146;240617;235043;5346;173;55
320;106;2019;605306;355375;249931;244118;5577;180;56
321;106;2020;624776;364228;260548;254469;5835;186;58
322;106;2021;639252;370996;268256;261972;6034;190;60
323;106;2022;684427;393257;291170;284332;6566;208;64
324;106;2023;724782;414392;310390;303081;7020;221;68
325;106;2024;755365;431066;324299;316646;7355;226;72
326;106;2025;780954;446077;334877;326956;7616;231;74
327;106;2026;802418;459265;343153;335028;7814;235;76
328;106;2027;823615;473144;350471;342164;7989;240;78
329;106;2028;844910;487149;357761;349270;8167;245;79
330;106;2029;860898;498110;362788;354149;8309;249;81
331;106;2030;874449;507717;366732;357961;8438;251;82
332;106;2031;891000;519340;371660;362733;8587;256;84
333;106;2032;888802;518054;370748;361809;8602;254;83
334;106;2033;891075;519350;371725;362725;8662;254;84
335;106;2034;899111;524408;374703;365592;8772;255;84
336;106;2035;911776;532246;379530;370254;8931;259;86
337;106;2036;925037;540793;384244;374807;9089;261;87
338;106;2037;941298;551024;390274;380618;9300;267;89
339;106;2038;955375;559893;395482;385603;9517;273;89
340;106;2039;970671;569673;400998;390885;9741;281;91
341;106;2040;986062;579405;406657;396312;9964;288;93
342;106;2041;997350;586894;410456;399936;10133;293;94
343;106;2042;1005089;592281;412808;402137;10279;297;95
344;106;2043;1010518;596325;414193;403353;10441;304;95
345;106;2044;1015260;599642;415618;404611;10600;312;95
346;106;2045;1023003;604331;418672;407462;10794;320;96
347;106;2046;1027479;607183;420296;408955;10920;325;96
348;106;2047;1024763;605825;418938;407535;10979;328;96
349;106;2048;1016699;601270;415429;404035;10970;329;95
350;106;2049;999506;591391;408115;396872;10823;326;94
351;106;2050;978079;578820;399259;388226;10622;320;91
352;107;2007;146668;122607;24061;23427;575;49;10
353;107;2008;153648;127934;25714;25032;618;52;12
354;107;2009;161128;133664;27464;26735;663;54;12
355;107;2010;167550;138490;29060;28290;701;56;13
356;107;2011;173069;142661;30408;29604;733;58;13
357;107;2012;178300;146598;31702;30866;764;59;13
358;107;2013;182831;149951;32880;32012;793;61;14
359;107;2014;188406;154036;34370;33462;831;63;14
360;107;2015;193162;157404;35758;34812;866;65;15
361;107;2016;198152;160818;37334;36346;906;67;15
362;107;2017;202187;163489;38698;37671;943;69;15
363;107;2018;206423;166273;40150;39081;982;71;16
364;107;2019;208874;167616;41258;40157;1013;72;16
365;107;2020;211418;168935;42483;41346;1046;74;17
366;107;2021;213964;170263;43701;42530;1079;75;17
367;107;2022;216946;171852;45094;43880;1119;77;18
368;107;2023;219855;173345;46510;45258;1156;78;18
369;107;2024;224592;176173;48419;47114;1207;80;18
370;107;2025;229866;179409;50457;49097;1259;82;19
371;107;2026;235864;183201;52663;51240;1318;86;19
372;107;2027;240170;185886;54284;52815;1362;87;20
373;107;2028;245923;189592;56331;54804;1417;90;20
374;107;2029;255001;195686;59315;57704;1495;94;22
375;107;2030;265661;202974;62687;60983;1584;98;22
376;107;2031;272803;207931;64872;63101;1647;101;23
377;107;2032;298404;225828;72576;70594;1847;110;25
378;107;2033;319402;240899;78503;76348;2008;120;27
379;107;2034;334023;251795;82228;79952;2122;125;29
380;107;2035;344822;260202;84620;82272;2191;128;29
381;107;2036;352741;266524;86217;83828;2232;127;30
382;107;2037;359194;271776;87418;85001;2259;128;30
383;107;2038;366036;277129;88907;86453;2295;128;31
384;107;2039;370860;280841;90019;87531;2328;129;31
385;107;2040;375177;284038;91139;88614;2363;130;32
386;107;2041;380163;287633;92530;89962;2404;131;33
387;107;2042;382176;288542;93634;91033;2439;130;32
388;107;2043;385817;290679;95138;92490;2484;132;32
389;107;2044;391062;294134;96928;94224;2537;133;34
390;107;2045;397962;298821;99141;96373;2599;135;34
391;107;2046;404332;303211;101121;98294;2655;137;35
392;107;2047;412042;308526;103516;100625;2718;138;35
393;107;2048;418848;313116;105732;102778;2778;140;36
394;107;2049;425901;317917;107984;104966;2839;143;36
395;107;2050;432860;322591;110269;107188;2899;144;38
396;108;2007;6649;5948;701;690;10;1;0
397;108;2008;7190;6424;766;754;11;1;0
398;108;2009;7770;6936;834;820;12;2;0
399;108;2010;8381;7486;895;880;13;2;0
400;108;2011;8832;7885;947;931;14;2;0
401;108;2012;9285;8288;997;980;15;2;0
402;108;2013;9757;8705;1052;1034;16;2;0
403;108;2014;10101;9004;1097;1079;16;2;0
404;108;2015;10634;9474;1160;1141;17;2;0
405;108;2016;11816;10520;1296;1275;19;2;0
406;108;2017;12721;11317;1404;1380;21;3;0
407;108;2018;13420;11930;1490;1465;22;3;0
408;108;2019;14099;12520;1579;1552;24;3;0
409;108;2020;14525;12886;1639;1611;25;3;0
410;108;2021;14772;13092;1680;1652;25;3;0
411;108;2022;15037;13317;1720;1691;26;3;0
412;108;2023;15256;13500;1756;1726;27;3;0
413;108;2024;15669;13849;1820;1788;28;3;1
414;108;2025;16030;14154;1876;1843;29;3;1
415;108;2026;16579;14621;1958;1925;30;3;0
416;108;2027;16967;14945;2022;1987;31;3;1
417;108;2028;17420;15333;2087;2051;32;3;1
418;108;2029;17680;15551;2129;2092;33;3;1
419;108;2030;18049;15863;2186;2149;33;3;1
420;108;2031;18429;16189;2240;2203;33;3;1
421;108;2032;18916;16616;2300;2263;33;3;1
422;108;2033;19383;17024;2359;2322;33;3;1
423;108;2034;20148;17688;2460;2423;34;2;1
424;108;2035;20954;18379;2575;2536;36;2;1
425;108;2036;21828;19141;2687;2647;37;2;1
426;108;2037;22308;19563;2745;2704;38;2;1
427;108;2038;23038;20190;2848;2803;41;3;1
428;108;2039;24269;21259;3010;2963;43;3;1
429;108;2040;25667;22474;3193;3143;46;3;1
430;108;2041;26326;23049;3277;3226;47;3;1
431;108;2042;30192;26422;3770;3710;56;3;1
432;108;2043;32708;28611;4097;4031;61;4;1
433;108;2044;33906;29649;4257;4188;64;4;1
434;108;2045;34415;30079;4336;4265;66;4;1
435;108;2046;34584;30195;4389;4317;67;4;1
436;108;2047;34710;30264;4446;4372;69;4;1
437;108;2048;35231;30676;4555;4479;71;4;1
438;108;2049;35654;30996;4658;4579;74;4;1
439;108;2050;36168;31383;4785;4703;77;4;1
440;1;2007;71847;54962;16885;12699;3557;539;90
441;1;2008;72089;55026;17063;12902;3532;540;89
442;1;2009;73371;55956;17415;13335;3454;535;91
443;1;2010;74843;56989;17854;13926;3311;525;92
444;1;2011;74450;56569;17881;14314;2986;490;91
445;1;2012;73640;55863;17777;14471;2748;468;90
446;1;2013;73205;55431;17774;14650;2580;455;89
447;1;2014;72733;54984;17749;14758;2459;444;88
448;1;2015;71683;54131;17552;14688;2344;433;87
449;1;2016;71930;54254;17676;14893;2269;426;88
450;1;2017;73040;54980;18060;15329;2220;423;88
451;1;2018;74408;55931;18477;15780;2182;425;90
452;1;2019;75037;56327;18710;16069;2129;422;90
453;1;2020;75448;56514;18934;16349;2078;417;90
454;1;2021;74286;55582;18704;16216;1994;405;89
455;1;2022;73365;54827;18538;16133;1919;398;88
456;1;2023;72043;53756;18287;15971;1842;388;86
457;1;2024;69897;52087;17810;15598;1754;375;83
458;1;2025;68347;50892;17455;15323;1685;366;81
459;1;2026;67663;50325;17338;15264;1633;360;81
460;1;2027;67022;49798;17224;15205;1585;354;80
461;1;2028;66570;49413;17157;15179;1550;349;79
462;1;2029;66241;49126;17115;15184;1509;344;78
463;1;2030;65972;48884;17088;15205;1466;339;78
464;1;2031;65783;48708;17075;15228;1434;336;77
465;1;2032;65715;48625;17090;15279;1401;333;77
466;1;2033;65777;48640;17137;15356;1373;331;77
467;1;2034;65950;48744;17206;15450;1351;328;77
468;1;2035;66213;48914;17299;15562;1333;327;77
469;1;2036;66540;49134;17406;15679;1320;329;78
470;1;2037;66915;49394;17521;15791;1322;329;79
471;1;2038;67322;49680;17642;15908;1325;330;79
472;1;2039;67725;49965;17760;16022;1327;331;80
473;1;2040;68114;50240;17874;16136;1327;331;80
474;1;2041;68461;50487;17974;16242;1323;329;80
475;1;2042;68758;50700;18058;16331;1319;328;80
