ID;GeslachtWerknemer;Dienstverband;CaoSector;Bedrijfsgrootte;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
143;Totaal;Deeltijd;Totaal;100 werknemers of meer;2009;2514.0;1374.0;18.13;1394.0;1379.0;19300.0;16730.0;2570.0;60.0;20.3;20.0;913.0;1670.0
144;Totaal;Deeltijd;Particuliere bedrijven;Totaal;2006;2423.0;1131.0;14.29;1005.0;967.0;13660.0;12050.0;1600.0;120.0;18.2;17.7;812.0;1740.0
145;Totaal;Deeltijd;Particuliere bedrijven;Totaal;2007;2510.0;1186.0;14.76;1030.0;991.0;13970.0;12360.0;1600.0;120.0;18.2;17.8;806.0;1705.0
146;Totaal;Deeltijd;Particuliere bedrijven;Totaal;2008;2556.0;1216.0;15.44;1072.0;1041.0;14510.0;12860.0;1650.0;140.0;18.2;17.8;809.0;1700.0
147;Totaal;Deeltijd;Particuliere bedrijven;Totaal;2009;2560.0;1216.0;15.77;1106.0;1082.0;15000.0;13270.0;1730.0;150.0;18.3;18.0;823.0;1733.0
148;Totaal;Deeltijd;Particuliere bedrijven;Minder dan 10 werknemers;2006;620.0;251.0;13.03;763.0;748.0;10100.0;9160.0;940.0;140.0;15.2;15.0;689.0;1703.0
149;Totaal;Deeltijd;Particuliere bedrijven;Minder dan 10 werknemers;2007;631.0;257.0;13.47;777.0;761.0;10220.0;9330.0;900.0;140.0;15.2;15.0;678.0;1666.0
150;Totaal;Deeltijd;Particuliere bedrijven;Minder dan 10 werknemers;2008;465.0;194.0;15.05;889.0;874.0;11690.0;10670.0;1020.0;220.0;15.5;15.4;697.0;1673.0
151;Totaal;Deeltijd;Particuliere bedrijven;Minder dan 10 werknemers;2009;461.0;196.0;15.07;920.0;908.0;12070.0;11040.0;1030.0;220.0;16.0;15.8;723.0;1703.0
152;Totaal;Deeltijd;Particuliere bedrijven;10 tot 100 werknemers;2006;721.0;344.0;14.24;1050.0;995.0;14050.0;12600.0;1450.0;120.0;18.9;18.3;838.0;1756.0
153;Totaal;Deeltijd;Particuliere bedrijven;10 tot 100 werknemers;2007;760.0;368.0;14.69;1073.0;1018.0;14310.0;12880.0;1440.0;120.0;18.9;18.3;831.0;1716.0
154;Totaal;Deeltijd;Particuliere bedrijven;10 tot 100 werknemers;2008;825.0;393.0;15.15;1062.0;1022.0;14150.0;12740.0;1400.0;140.0;18.3;17.8;810.0;1702.0
155;Totaal;Deeltijd;Particuliere bedrijven;10 tot 100 werknemers;2009;828.0;395.0;15.47;1102.0;1072.0;14710.0;13220.0;1490.0;150.0;18.5;18.2;832.0;1742.0
156;Totaal;Deeltijd;Particuliere bedrijven;100 werknemers of meer;2006;1082.0;536.0;14.9;1113.0;1074.0;15430.0;13350.0;2080.0;100.0;19.4;18.9;865.0;1747.0
157;Totaal;Deeltijd;Particuliere bedrijven;100 werknemers of meer;2007;1118.0;561.0;15.38;1144.0;1102.0;15840.0;13730.0;2110.0;100.0;19.5;19.0;860.0;1715.0
158;Totaal;Deeltijd;Particuliere bedrijven;100 werknemers of meer;2008;1266.0;630.0;15.74;1146.0;1113.0;15790.0;13750.0;2040.0;120.0;19.2;18.7;849.0;1706.0
159;Totaal;Deeltijd;Particuliere bedrijven;100 werknemers of meer;2009;1271.0;625.0;16.19;1177.0;1151.0;16260.0;14120.0;2140.0;120.0;19.1;18.7;854.0;1737.0
160;Totaal;Deeltijd;Gesubsidieerde instellingen;Totaal;2006;839.0;478.0;16.66;1276.0;1271.0;17210.0;15310.0;1900.0;10.0;20.1;20.0;915.0;1605.0
161;Totaal;Deeltijd;Gesubsidieerde instellingen;Totaal;2007;860.0;497.0;17.04;1307.0;1301.0;17630.0;15680.0;1950.0;10.0;20.3;20.3;916.0;1585.0
162;Totaal;Deeltijd;Gesubsidieerde instellingen;Totaal;2008;857.0;495.0;17.63;1341.0;1334.0;18220.0;16090.0;2130.0;10.0;20.2;20.1;908.0;1574.0
163;Totaal;Deeltijd;Gesubsidieerde instellingen;Totaal;2009;898.0;519.0;17.87;1380.0;1376.0;18850.0;16560.0;2280.0;10.0;20.4;20.3;924.0;1598.0
164;Totaal;Deeltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2006;39.0;18.0;15.74;941.0;936.0;12430.0;11300.0;1140.0;20.0;15.8;15.8;714.0;1563.0
165;Totaal;Deeltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2007;32.0;15.0;15.94;967.0;960.0;12810.0;11610.0;1200.0;40.0;16.1;16.0;723.0;1585.0
166;Totaal;Deeltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2008;18.0;8.0;17.61;1054.0;1045.0;14250.0;12650.0;1600.0;70.0;15.9;15.8;712.0;1588.0
167;Totaal;Deeltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2009;19.0;9.0;18.13;1156.0;1149.0;15450.0;13870.0;1580.0;70.0;16.8;16.7;761.0;1598.0
168;Totaal;Deeltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2006;89.0;49.0;16.45;1187.0;1179.0;15960.0;14240.0;1720.0;20.0;19.0;18.9;860.0;1580.0
169;Totaal;Deeltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2007;98.0;54.0;16.8;1196.0;1188.0;16090.0;14350.0;1740.0;20.0;18.9;18.8;849.0;1556.0
170;Totaal;Deeltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2008;75.0;40.0;17.52;1239.0;1228.0;16700.0;14870.0;1830.0;30.0;18.8;18.6;841.0;1563.0
171;Totaal;Deeltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2009;79.0;42.0;17.51;1249.0;1240.0;16890.0;14990.0;1900.0;30.0;18.8;18.7;850.0;1587.0
172;Totaal;Deeltijd;Gesubsidieerde instellingen;100 werknemers of meer;2006;710.0;412.0;16.72;1306.0;1301.0;17630.0;15670.0;1960.0;0.0;20.5;20.4;933.0;1609.0
173;Totaal;Deeltijd;Gesubsidieerde instellingen;100 werknemers of meer;2007;729.0;429.0;17.11;1337.0;1331.0;18050.0;16040.0;2010.0;10.0;20.7;20.6;934.0;1588.0
174;Totaal;Deeltijd;Gesubsidieerde instellingen;100 werknemers of meer;2008;765.0;447.0;17.64;1358.0;1352.0;18460.0;16290.0;2170.0;10.0;20.4;20.3;919.0;1575.0
175;Totaal;Deeltijd;Gesubsidieerde instellingen;100 werknemers of meer;2009;800.0;468.0;17.9;1399.0;1395.0;19120.0;16780.0;2340.0;0.0;20.6;20.6;935.0;1599.0
176;Totaal;Deeltijd;Overheid;Totaal;2006;432.0;268.0;21.05;1801.0;1793.0;24610.0;21610.0;3000.0;0.0;22.6;22.5;1022.0;1647.0
177;Totaal;Deeltijd;Overheid;Totaal;2007;449.0;282.0;22.04;1882.0;1873.0;25930.0;22590.0;3350.0;0.0;22.8;22.7;1020.0;1625.0
178;Totaal;Deeltijd;Overheid;Totaal;2008;454.0;285.0;22.38;1919.0;1910.0;26810.0;23030.0;3780.0;0.0;22.7;22.6;1024.0;1630.0
179;Totaal;Deeltijd;Overheid;Totaal;2009;469.0;296.0;23.01;1993.0;1986.0;28090.0;23910.0;4180.0;0.0;22.9;22.8;1035.0;1639.0
180;Totaal;Deeltijd;Overheid;Minder dan 10 werknemers;2006;2.0;1.0;19.45;1258.0;1253.0;17160.0;15100.0;2060.0;20.0;16.9;16.8;773.0;1656.0
181;Totaal;Deeltijd;Overheid;Minder dan 10 werknemers;2007;4.0;2.0;18.35;1349.0;1343.0;18800.0;16190.0;2620.0;20.0;19.8;19.6;878.0;1675.0
182;Totaal;Deeltijd;Overheid;Minder dan 10 werknemers;2008;1.0;1.0;20.6;1457.0;1449.0;20420.0;17490.0;2930.0;60.0;18.6;18.5;844.0;1639.0
183;Totaal;Deeltijd;Overheid;Minder dan 10 werknemers;2009;1.0;0.0;21.36;1509.0;1503.0;20790.0;18110.0;2680.0;50.0;18.5;18.5;845.0;1647.0
184;Totaal;Deeltijd;Overheid;10 tot 100 werknemers;2006;39.0;22.0;19.42;1525.0;1521.0;20930.0;18300.0;2630.0;0.0;20.4;20.4;940.0;1678.0
185;Totaal;Deeltijd;Overheid;10 tot 100 werknemers;2007;35.0;20.0;20.22;1596.0;1592.0;22050.0;19150.0;2900.0;0.0;20.7;20.7;945.0;1660.0
186;Totaal;Deeltijd;Overheid;10 tot 100 werknemers;2008;25.0;14.0;20.62;1588.0;1583.0;22240.0;19060.0;3190.0;10.0;20.4;20.3;921.0;1641.0
187;Totaal;Deeltijd;Overheid;10 tot 100 werknemers;2009;25.0;14.0;21.22;1666.0;1662.0;23420.0;19990.0;3420.0;10.0;20.7;20.6;940.0;1655.0
188;Totaal;Deeltijd;Overheid;100 werknemers of meer;2006;391.0;245.0;21.21;1831.0;1822.0;25020.0;21970.0;3040.0;0.0;22.9;22.8;1031.0;1645.0
189;Totaal;Deeltijd;Overheid;100 werknemers of meer;2007;409.0;260.0;22.21;1912.0;1903.0;26340.0;22950.0;3390.0;0.0;23.0;23.0;1028.0;1622.0
190;Totaal;Deeltijd;Overheid;100 werknemers of meer;2008;428.0;271.0;22.48;1940.0;1931.0;27100.0;23280.0;3820.0;0.0;22.9;22.8;1031.0;1629.0
191;Totaal;Deeltijd;Overheid;100 werknemers of meer;2009;442.0;281.0;23.11;2012.0;2005.0;28370.0;24150.0;4220.0;0.0;23.0;23.0;1041.0;1638.0
192;Mannen;Totaal;Totaal;Totaal;2006;4123.0;3536.0;19.97;2581.0;2526.0;35560.0;30970.0;4590.0;690.0;33.7;33.1;1518.0;1770.0
193;Mannen;Totaal;Totaal;Totaal;2007;4225.0;3624.0;20.49;2629.0;2571.0;36410.0;31550.0;4860.0;710.0;33.8;33.1;1505.0;1755.0
194;Mannen;Totaal;Totaal;Totaal;2008;4268.0;3657.0;21.11;2706.0;2649.0;37510.0;32470.0;5040.0;820.0;33.7;33.0;1506.0;1757.0
195;Mannen;Totaal;Totaal;Totaal;2009;4189.0;3576.0;21.66;2783.0;2733.0;38410.0;33390.0;5020.0;840.0;33.7;33.1;1514.0;1774.0
196;Mannen;Totaal;Totaal;Minder dan 10 werknemers;2006;693.0;549.0;19.78;2368.0;2341.0;31030.0;28410.0;2620.0;1180.0;31.2;30.9;1420.0;1791.0
197;Mannen;Totaal;Totaal;Minder dan 10 werknemers;2007;703.0;555.0;20.19;2382.0;2354.0;31220.0;28590.0;2630.0;1180.0;31.0;30.7;1399.0;1773.0
198;Mannen;Totaal;Totaal;Minder dan 10 werknemers;2008;582.0;478.0;21.83;2690.0;2663.0;35360.0;32280.0;3080.0;1510.0;32.4;32.0;1463.0;1782.0
199;Mannen;Totaal;Totaal;Minder dan 10 werknemers;2009;585.0;484.0;22.46;2807.0;2783.0;36670.0;33690.0;2980.0;1540.0;32.7;32.4;1487.0;1797.0
200;Mannen;Totaal;Totaal;10 tot 100 werknemers;2006;1188.0;1023.0;18.19;2425.0;2344.0;32960.0;29100.0;3860.0;770.0;34.6;33.7;1547.0;1796.0
201;Mannen;Totaal;Totaal;10 tot 100 werknemers;2007;1232.0;1061.0;18.64;2464.0;2380.0;33570.0;29570.0;4000.0;790.0;34.6;33.7;1532.0;1780.0
202;Mannen;Totaal;Totaal;10 tot 100 werknemers;2008;1253.0;1067.0;19.15;2500.0;2419.0;34000.0;30000.0;4000.0;900.0;34.2;33.2;1516.0;1781.0
203;Mannen;Totaal;Totaal;10 tot 100 werknemers;2009;1218.0;1032.0;19.6;2567.0;2494.0;34860.0;30800.0;4060.0;920.0;34.2;33.3;1527.0;1802.0
204;Mannen;Totaal;Totaal;100 werknemers of meer;2006;2242.0;1963.0;20.97;2729.0;2680.0;38340.0;32750.0;5590.0;490.0;34.0;33.5;1534.0;1751.0
205;Mannen;Totaal;Totaal;100 werknemers of meer;2007;2290.0;2008.0;21.59;2793.0;2741.0;39530.0;33520.0;6010.0;530.0;34.1;33.6;1524.0;1737.0
206;Mannen;Totaal;Totaal;100 werknemers of meer;2008;2432.0;2112.0;21.96;2816.0;2765.0;39830.0;33790.0;6050.0;620.0;33.8;33.2;1511.0;1740.0
207;Mannen;Totaal;Totaal;100 werknemers of meer;2009;2386.0;2060.0;22.52;2887.0;2842.0;40650.0;34640.0;6010.0;620.0;33.6;33.1;1514.0;1754.0
208;Mannen;Totaal;Particuliere bedrijven;Totaal;2006;3322.0;2810.0;19.57;2538.0;2475.0;35040.0;30460.0;4580.0;840.0;33.8;33.1;1518.0;1794.0
209;Mannen;Totaal;Particuliere bedrijven;Totaal;2007;3421.0;2897.0;20.06;2583.0;2517.0;35870.0;31000.0;4870.0;870.0;33.9;33.1;1506.0;1778.0
210;Mannen;Totaal;Particuliere bedrijven;Totaal;2008;3461.0;2927.0;20.71;2662.0;2598.0;36890.0;31950.0;4940.0;1000.0;33.8;33.0;1505.0;1780.0
211;Mannen;Totaal;Particuliere bedrijven;Totaal;2009;3375.0;2842.0;21.27;2741.0;2684.0;37730.0;32890.0;4830.0;1020.0;33.7;33.1;1514.0;1799.0
212;Mannen;Totaal;Particuliere bedrijven;Minder dan 10 werknemers;2006;680.0;540.0;19.76;2370.0;2342.0;31060.0;28440.0;2620.0;1190.0;31.2;30.9;1422.0;1792.0
213;Mannen;Totaal;Particuliere bedrijven;Minder dan 10 werknemers;2007;688.0;544.0;20.17;2385.0;2356.0;31250.0;28620.0;2630.0;1200.0;31.1;30.8;1402.0;1774.0
214;Mannen;Totaal;Particuliere bedrijven;Minder dan 10 werknemers;2008;574.0;472.0;21.8;2690.0;2663.0;35350.0;32280.0;3070.0;1520.0;32.4;32.1;1465.0;1783.0
215;Mannen;Totaal;Particuliere bedrijven;Minder dan 10 werknemers;2009;575.0;477.0;22.43;2808.0;2784.0;36680.0;33700.0;2970.0;1550.0;32.7;32.5;1489.0;1798.0
216;Mannen;Totaal;Particuliere bedrijven;10 tot 100 werknemers;2006;1139.0;981.0;18.07;2421.0;2337.0;32900.0;29050.0;3850.0;790.0;34.8;33.8;1552.0;1801.0
217;Mannen;Totaal;Particuliere bedrijven;10 tot 100 werknemers;2007;1184.0;1020.0;18.53;2461.0;2374.0;33520.0;29530.0;3990.0;820.0;34.8;33.8;1538.0;1784.0
218;Mannen;Totaal;Particuliere bedrijven;10 tot 100 werknemers;2008;1214.0;1035.0;19.06;2497.0;2415.0;33940.0;29970.0;3980.0;920.0;34.3;33.3;1520.0;1784.0
219;Mannen;Totaal;Particuliere bedrijven;10 tot 100 werknemers;2009;1180.0;1000.0;19.52;2565.0;2490.0;34810.0;30780.0;4030.0;940.0;34.3;33.4;1531.0;1805.0
220;Mannen;Totaal;Particuliere bedrijven;100 werknemers of meer;2006;1503.0;1289.0;20.64;2704.0;2640.0;38480.0;32450.0;6030.0;720.0;34.2;33.5;1535.0;1790.0
221;Mannen;Totaal;Particuliere bedrijven;100 werknemers of meer;2007;1550.0;1333.0;21.19;2764.0;2697.0;39710.0;33170.0;6540.0;760.0;34.4;33.6;1527.0;1775.0
222;Mannen;Totaal;Particuliere bedrijven;100 werknemers of meer;2008;1672.0;1420.0;21.55;2772.0;2708.0;39550.0;33270.0;6280.0;870.0;33.9;33.1;1508.0;1776.0
223;Mannen;Totaal;Particuliere bedrijven;100 werknemers of meer;2009;1621.0;1365.0;22.15;2845.0;2789.0;40220.0;34140.0;6080.0;890.0;33.7;33.0;1511.0;1794.0
224;Mannen;Totaal;Gesubsidieerde instellingen;Totaal;2006;291.0;254.0;18.85;2318.0;2303.0;31330.0;27820.0;3510.0;100.0;32.1;31.9;1466.0;1678.0
225;Mannen;Totaal;Gesubsidieerde instellingen;Totaal;2007;293.0;255.0;19.36;2354.0;2337.0;31880.0;28250.0;3640.0;120.0;32.0;31.8;1448.0;1661.0
226;Mannen;Totaal;Gesubsidieerde instellingen;Totaal;2008;298.0;261.0;19.86;2420.0;2402.0;33070.0;29040.0;4030.0;150.0;32.0;31.9;1451.0;1660.0
227;Mannen;Totaal;Gesubsidieerde instellingen;Totaal;2009;306.0;266.0;20.23;2466.0;2449.0;33770.0;29590.0;4180.0;130.0;31.9;31.8;1453.0;1672.0
228;Mannen;Totaal;Gesubsidieerde instellingen;Minder dan 10 werknemers;2006;12.0;9.0;20.82;2216.0;2206.0;29160.0;26590.0;2570.0;540.0;27.8;27.8;1272.0;1713.0
229;Mannen;Totaal;Gesubsidieerde instellingen;Minder dan 10 werknemers;2007;11.0;8.0;20.63;2148.0;2134.0;28210.0;25780.0;2440.0;560.0;27.5;27.3;1241.0;1709.0
230;Mannen;Totaal;Gesubsidieerde instellingen;Minder dan 10 werknemers;2008;7.0;6.0;23.86;2632.0;2622.0;35290.0;31580.0;3710.0;1020.0;29.0;28.9;1319.0;1729.0
231;Mannen;Totaal;Gesubsidieerde instellingen;Minder dan 10 werknemers;2009;9.0;7.0;24.09;2710.0;2699.0;35770.0;32520.0;3250.0;910.0;29.5;29.4;1345.0;1716.0
232;Mannen;Totaal;Gesubsidieerde instellingen;10 tot 100 werknemers;2006;27.0;22.0;20.25;2351.0;2333.0;31860.0;28210.0;3650.0;260.0;30.4;30.2;1383.0;1678.0
233;Mannen;Totaal;Gesubsidieerde instellingen;10 tot 100 werknemers;2007;29.0;23.0;20.73;2355.0;2331.0;31970.0;28250.0;3710.0;290.0;30.0;29.8;1349.0;1667.0
234;Mannen;Totaal;Gesubsidieerde instellingen;10 tot 100 werknemers;2008;25.0;20.0;21.24;2434.0;2410.0;33310.0;29210.0;4100.0;380.0;30.2;29.9;1362.0;1686.0
235;Mannen;Totaal;Gesubsidieerde instellingen;10 tot 100 werknemers;2009;25.0;20.0;21.68;2442.0;2423.0;33450.0;29310.0;4140.0;380.0;29.5;29.3;1341.0;1701.0
236;Mannen;Totaal;Gesubsidieerde instellingen;100 werknemers of meer;2006;252.0;223.0;18.63;2319.0;2304.0;31370.0;27830.0;3540.0;60.0;32.4;32.3;1484.0;1677.0
237;Mannen;Totaal;Gesubsidieerde instellingen;100 werknemers of meer;2007;253.0;224.0;19.17;2363.0;2346.0;32040.0;28360.0;3680.0;80.0;32.4;32.3;1469.0;1659.0
238;Mannen;Totaal;Gesubsidieerde instellingen;100 werknemers of meer;2008;266.0;235.0;19.64;2413.0;2395.0;32990.0;28960.0;4030.0;100.0;32.3;32.1;1463.0;1656.0
239;Mannen;Totaal;Gesubsidieerde instellingen;100 werknemers of meer;2009;272.0;239.0;19.99;2460.0;2444.0;33740.0;29520.0;4210.0;80.0;32.2;32.1;1467.0;1669.0
240;Mannen;Totaal;Overheid;Totaal;2006;511.0;472.0;23.09;3005.0;2984.0;41320.0;36060.0;5260.0;20.0;34.2;34.0;1551.0;1678.0
241;Mannen;Totaal;Overheid;Totaal;2007;511.0;472.0;23.97;3093.0;3069.0;42640.0;37120.0;5520.0;30.0;34.2;34.0;1537.0;1665.0
242;Mannen;Totaal;Overheid;Totaal;2008;509.0;470.0;24.5;3169.0;3147.0;44360.0;38030.0;6330.0;30.0;34.1;33.9;1541.0;1669.0
243;Mannen;Totaal;Overheid;Totaal;2009;507.0;468.0;25.03;3252.0;3229.0;45780.0;39020.0;6760.0;30.0;34.1;33.9;1548.0;1678.0
244;Mannen;Totaal;Overheid;Minder dan 10 werknemers;2006;1.0;1.0;22.84;2560.0;2541.0;35150.0;30720.0;4430.0;200.0;29.1;28.9;1335.0;1704.0
245;Mannen;Totaal;Overheid;Minder dan 10 werknemers;2007;4.0;3.0;21.86;2562.0;2548.0;34940.0;30750.0;4190.0;80.0;31.5;31.2;1399.0;1707.0
246;Mannen;Totaal;Overheid;Minder dan 10 werknemers;2008;1.0;1.0;25.67;3035.0;3018.0;42880.0;36410.0;6470.0;530.0;31.0;30.8;1411.0;1707.0
247;Mannen;Totaal;Overheid;Minder dan 10 werknemers;2009;1.0;1.0;27.38;3228.0;3211.0;44580.0;38740.0;5840.0;620.0;30.7;30.5;1407.0;1699.0
248;Mannen;Totaal;Overheid;10 tot 100 werknemers;2006;22.0;19.0;22.01;2729.0;2714.0;37490.0;32750.0;4740.0;50.0;32.1;32.0;1480.0;1699.0
249;Mannen;Totaal;Overheid;10 tot 100 werknemers;2007;20.0;17.0;22.78;2805.0;2789.0;38720.0;33670.0;5060.0;50.0;32.2;32.1;1469.0;1682.0
250;Mannen;Totaal;Overheid;10 tot 100 werknemers;2008;14.0;12.0;23.47;2872.0;2858.0;40180.0;34470.0;5720.0;100.0;32.2;32.0;1461.0;1670.0
251;Mannen;Totaal;Overheid;10 tot 100 werknemers;2009;14.0;12.0;23.89;2960.0;2943.0;41530.0;35520.0;6010.0;90.0;32.5;32.3;1479.0;1683.0
252;Mannen;Totaal;Overheid;100 werknemers of meer;2006;487.0;452.0;23.14;3019.0;2997.0;41510.0;36220.0;5280.0;20.0;34.3;34.1;1554.0;1678.0
253;Mannen;Totaal;Overheid;100 werknemers of meer;2007;487.0;451.0;24.03;3109.0;3085.0;42870.0;37310.0;5550.0;30.0;34.3;34.1;1540.0;1664.0
254;Mannen;Totaal;Overheid;100 werknemers of meer;2008;494.0;457.0;24.53;3178.0;3155.0;44480.0;38130.0;6350.0;30.0;34.1;33.9;1544.0;1669.0
255;Mannen;Totaal;Overheid;100 werknemers of meer;2009;493.0;456.0;25.05;3260.0;3237.0;45890.0;39120.0;6780.0;30.0;34.2;34.0;1550.0;1678.0
256;Mannen;Voltijd;Totaal;Totaal;2006;2955.0;2955.0;20.61;3102.0;3052.0;42840.0;37230.0;5610.0;900.0;39.3;38.7;1777.0;1777.0
257;Mannen;Voltijd;Totaal;Totaal;2007;3017.0;3017.0;21.14;3165.0;3112.0;43980.0;37980.0;6000.0;940.0;39.5;38.8;1767.0;1767.0
258;Mannen;Voltijd;Totaal;Totaal;2008;3039.0;3039.0;21.76;3265.0;3208.0;45400.0;39180.0;6210.0;1090.0;39.5;38.8;1769.0;1769.0
259;Mannen;Voltijd;Totaal;Totaal;2009;2961.0;2961.0;22.37;3378.0;3323.0;46700.0;40530.0;6170.0;1110.0;39.6;38.9;1782.0;1782.0
260;Mannen;Voltijd;Totaal;Minder dan 10 werknemers;2006;455.0;455.0;20.93;3169.0;3145.0;41440.0;38030.0;3410.0;1690.0;39.5;39.2;1803.0;1803.0
261;Mannen;Voltijd;Totaal;Minder dan 10 werknemers;2007;457.0;457.0;21.35;3213.0;3187.0;42070.0;38560.0;3510.0;1710.0;39.6;39.2;1791.0;1791.0
262;Mannen;Voltijd;Totaal;Minder dan 10 werknemers;2008;407.0;407.0;22.67;3420.0;3394.0;44940.0;41040.0;3900.0;2030.0;39.6;39.3;1797.0;1797.0
263;Mannen;Voltijd;Totaal;Minder dan 10 werknemers;2009;411.0;411.0;23.51;3564.0;3540.0;46550.0;42770.0;3780.0;2050.0;39.6;39.3;1806.0;1806.0
264;Mannen;Voltijd;Totaal;10 tot 100 werknemers;2006;864.0;864.0;18.64;2870.0;2799.0;39120.0;34440.0;4680.0;990.0;40.1;39.2;1802.0;1802.0
265;Mannen;Voltijd;Totaal;10 tot 100 werknemers;2007;893.0;893.0;19.1;2924.0;2850.0;40000.0;35090.0;4910.0;1030.0;40.2;39.3;1790.0;1790.0
266;Mannen;Voltijd;Totaal;10 tot 100 werknemers;2008;892.0;892.0;19.64;3017.0;2934.0;41170.0;36200.0;4970.0;1190.0;40.3;39.3;1793.0;1793.0
267;Mannen;Voltijd;Totaal;10 tot 100 werknemers;2009;859.0;859.0;20.17;3119.0;3040.0;42490.0;37430.0;5060.0;1220.0;40.4;39.4;1809.0;1809.0
268;Mannen;Voltijd;Totaal;100 werknemers of meer;2006;1636.0;1636.0;21.58;3206.0;3160.0;45190.0;38480.0;6710.0;640.0;38.9;38.3;1757.0;1757.0
269;Mannen;Voltijd;Totaal;100 werknemers of meer;2007;1667.0;1667.0;22.19;3281.0;3232.0;46640.0;39370.0;7260.0;680.0;39.0;38.5;1748.0;1748.0
270;Mannen;Voltijd;Totaal;100 werknemers of meer;2008;1741.0;1741.0;22.65;3356.0;3304.0;47670.0;40270.0;7390.0;810.0;39.0;38.4;1751.0;1751.0
271;Mannen;Voltijd;Totaal;100 werknemers of meer;2009;1691.0;1691.0;23.24;3463.0;3414.0;48880.0;41560.0;7320.0;820.0;39.1;38.5;1763.0;1763.0
272;Mannen;Voltijd;Particuliere bedrijven;Totaal;2006;2357.0;2357.0;20.35;3110.0;3052.0;43040.0;37320.0;5720.0;1120.0;39.9;39.2;1800.0;1800.0
273;Mannen;Voltijd;Particuliere bedrijven;Totaal;2007;2424.0;2424.0;20.84;3168.0;3107.0;44150.0;38010.0;6140.0;1150.0;40.0;39.3;1789.0;1789.0
274;Mannen;Voltijd;Particuliere bedrijven;Totaal;2008;2438.0;2438.0;21.48;3274.0;3208.0;45520.0;39290.0;6240.0;1330.0;40.1;39.3;1792.0;1792.0
275;Mannen;Voltijd;Particuliere bedrijven;Totaal;2009;2363.0;2363.0;22.12;3393.0;3331.0;46820.0;40720.0;6100.0;1370.0;40.2;39.4;1807.0;1807.0
276;Mannen;Voltijd;Particuliere bedrijven;Minder dan 10 werknemers;2006;448.0;448.0;20.92;3169.0;3144.0;41430.0;38030.0;3400.0;1700.0;39.5;39.2;1804.0;1804.0
277;Mannen;Voltijd;Particuliere bedrijven;Minder dan 10 werknemers;2007;448.0;448.0;21.34;3213.0;3186.0;42050.0;38560.0;3500.0;1720.0;39.6;39.3;1792.0;1792.0
278;Mannen;Voltijd;Particuliere bedrijven;Minder dan 10 werknemers;2008;402.0;402.0;22.64;3418.0;3391.0;44910.0;41010.0;3890.0;2030.0;39.6;39.3;1797.0;1797.0
279;Mannen;Voltijd;Particuliere bedrijven;Minder dan 10 werknemers;2009;405.0;405.0;23.49;3562.0;3538.0;46510.0;42750.0;3770.0;2060.0;39.7;39.4;1807.0;1807.0
280;Mannen;Voltijd;Particuliere bedrijven;10 tot 100 werknemers;2006;832.0;832.0;18.54;2863.0;2790.0;39020.0;34350.0;4670.0;1020.0;40.2;39.3;1806.0;1806.0
281;Mannen;Voltijd;Particuliere bedrijven;10 tot 100 werknemers;2007;863.0;863.0;19.01;2918.0;2841.0;39900.0;35010.0;4890.0;1050.0;40.3;39.4;1794.0;1794.0
282;Mannen;Voltijd;Particuliere bedrijven;10 tot 100 werknemers;2008;868.0;868.0;19.56;3012.0;2927.0;41080.0;36140.0;4940.0;1210.0;40.4;39.3;1796.0;1796.0
283;Mannen;Voltijd;Particuliere bedrijven;10 tot 100 werknemers;2009;836.0;836.0;20.09;3114.0;3033.0;42390.0;37360.0;5030.0;1240.0;40.5;39.5;1812.0;1812.0
284;Mannen;Voltijd;Particuliere bedrijven;100 werknemers of meer;2006;1077.0;1077.0;21.52;3276.0;3217.0;46810.0;39320.0;7500.0;950.0;39.8;39.1;1794.0;1794.0
285;Mannen;Voltijd;Particuliere bedrijven;100 werknemers of meer;2007;1112.0;1112.0;22.07;3343.0;3282.0;48300.0;40120.0;8180.0;990.0;40.0;39.3;1785.0;1785.0
286;Mannen;Voltijd;Particuliere bedrijven;100 werknemers of meer;2008;1168.0;1168.0;22.5;3419.0;3353.0;49030.0;41030.0;8000.0;1180.0;40.1;39.3;1788.0;1788.0
287;Mannen;Voltijd;Particuliere bedrijven;100 werknemers of meer;2009;1122.0;1122.0;23.15;3540.0;3478.0;50220.0;42480.0;7730.0;1210.0;40.1;39.4;1803.0;1803.0
