ID;Opleidingsniveau;Marges;WijkenEnBuurten;RegiocodeGemeenteWijkBuurt_1;Bevolking15Tot75Jaar_2
1531;Laag;Ondergrens 95%-interval;Tuindorp Nieuwendam West;          ;200.0
1532;Laag;Ondergrens 95%-interval;Tuindorp Nieuwendam Oost;          ;480.0
1533;Laag;Ondergrens 95%-interval;Tuindorp Buiksloot;          ;280.0
1534;Laag;Ondergrens 95%-interval;Blauwe Zand;          ;280.0
1535;Laag;Ondergrens 95%-interval;Nieuwendammerdijk/Buiksloterdijk;          ;90.0
1536;Laag;Ondergrens 95%-interval;Buiksloterdijk West;          ;0.0
1537;Laag;Ondergrens 95%-interval;Buiksloterdijk Oost;          ;
1538;Laag;Ondergrens 95%-interval;Nieuwendammerdijk West;          ;70.0
1539;Laag;Ondergrens 95%-interval;Nieuwendammerdijk Oost;          ;10.0
1540;Laag;Ondergrens 95%-interval;Nieuwendammerdijk Zuid;          ;
1541;Laag;Ondergrens 95%-interval;Tuindorp Oostzaan;          ;2540.0
1542;Laag;Ondergrens 95%-interval;Tuindorp Oostzaan West;          ;250.0
1543;Laag;Ondergrens 95%-interval;Tuindorp Oostzaan Oost;          ;1000.0
1544;Laag;Ondergrens 95%-interval;Terrasdorp;          ;910.0
1545;Laag;Ondergrens 95%-interval;De Bongerd;          ;260.0
1546;Laag;Ondergrens 95%-interval;Oostzanerwerf;          ;1820.0
1547;Laag;Ondergrens 95%-interval;Oostzanerdijk;          ;50.0
1548;Laag;Ondergrens 95%-interval;Walvisbuurt;          ;220.0
1549;Laag;Ondergrens 95%-interval;Twiske West;          ;400.0
1550;Laag;Ondergrens 95%-interval;Noorder IJplas;          ;20.0
1551;Laag;Ondergrens 95%-interval;Molenwijk;          ;680.0
1552;Laag;Ondergrens 95%-interval;Circus/Kermisbuurt;          ;170.0
1553;Laag;Ondergrens 95%-interval;Kadoelen;          ;510.0
1554;Laag;Ondergrens 95%-interval;Kadoelen;          ;280.0
1555;Laag;Ondergrens 95%-interval;Twiske Oost;          ;200.0
1556;Laag;Ondergrens 95%-interval;Waterlandpleinbuurt;          ;3180.0
1557;Laag;Ondergrens 95%-interval;Baanakkerspark Noord;          ;50.0
1558;Laag;Ondergrens 95%-interval;Baanakkerspark Zuid;          ;30.0
1559;Laag;Ondergrens 95%-interval;Werengouw Midden;          ;1080.0
1560;Laag;Ondergrens 95%-interval;Markengouw Midden;          ;1080.0
1561;Laag;Ondergrens 95%-interval;Markengouw Zuid;          ;550.0
1562;Laag;Ondergrens 95%-interval;Werengouw Zuid;          ;180.0
1563;Laag;Ondergrens 95%-interval;Buikslotermeer;          ;2130.0
1564;Laag;Ondergrens 95%-interval;Rode Kruisbuurt;          ;10.0
1565;Laag;Ondergrens 95%-interval;Loenermark;          ;160.0
1566;Laag;Ondergrens 95%-interval;Buikslotermeerplein;          ;240.0
1567;Laag;Ondergrens 95%-interval;Plan van Gool;          ;690.0
1568;Laag;Ondergrens 95%-interval;De Kleine Wereld;          ;590.0
1569;Laag;Ondergrens 95%-interval;Buikslotermeer Noord;          ;260.0
1570;Laag;Ondergrens 95%-interval;Banne Buiksloot;          ;3560.0
1571;Laag;Ondergrens 95%-interval;Banne Zuidwest;          ;850.0
1572;Laag;Ondergrens 95%-interval;Banne Zuidoost;          ;770.0
1573;Laag;Ondergrens 95%-interval;Banne Noordwest;          ;670.0
1574;Laag;Ondergrens 95%-interval;Banne Noordoost;          ;910.0
1575;Laag;Ondergrens 95%-interval;Buiksloterbreek;          ;20.0
1576;Laag;Ondergrens 95%-interval;Marjoleinterrein;          ;40.0
1577;Laag;Ondergrens 95%-interval;Noordelijke IJ-oevers West;          ;540.0
1578;Laag;Ondergrens 95%-interval;Papaverweg e.o.;          ;90.0
1579;Laag;Ondergrens 95%-interval;Cornelis Douwesterrein;          ;
1580;Laag;Ondergrens 95%-interval;NDSM terrein;          ;90.0
1581;Laag;Ondergrens 95%-interval;Buiksloterham;          ;150.0
1582;Laag;Ondergrens 95%-interval;Overhoeks;          ;150.0
1583;Laag;Ondergrens 95%-interval;Noordelijke IJ-oevers Oost;          ;40.0
1584;Laag;Ondergrens 95%-interval;Bedrijventerrein Hamerstraat;          ;
1585;Laag;Ondergrens 95%-interval;Zamenhofstraat e.o.;          ;
1586;Laag;Ondergrens 95%-interval;Bedrijventerrein Nieuwendammerdijk;          ;
1587;Laag;Ondergrens 95%-interval;Waterland;          ;280.0
1588;Laag;Ondergrens 95%-interval;Schellingwoude West;          ;
1589;Laag;Ondergrens 95%-interval;Schellingwoude Oost;          ;50.0
1590;Laag;Ondergrens 95%-interval;Schellingwoude Noord;          ;
1591;Laag;Ondergrens 95%-interval;Durgerdam;          ;40.0
1592;Laag;Ondergrens 95%-interval;Zwarte Gouw;          ;
1593;Laag;Ondergrens 95%-interval;Ransdorp;          ;20.0
1594;Laag;Ondergrens 95%-interval;Holysloot;          ;40.0
1595;Laag;Ondergrens 95%-interval;Zunderdorp;          ;50.0
1596;Laag;Ondergrens 95%-interval;Noorderstrook West;          ;
1597;Laag;Ondergrens 95%-interval;Noorderstrook Oost;          ;
1598;Laag;Ondergrens 95%-interval;Elzenhagen;          ;560.0
1599;Laag;Ondergrens 95%-interval;Nintemanterrein;          ;10.0
1600;Laag;Ondergrens 95%-interval;Elzenhagen Zuid;          ;260.0
1601;Laag;Ondergrens 95%-interval;Elzenhagen Noord;          ;280.0
1602;Laag;Ondergrens 95%-interval;Chassébuurt;          ;1030.0
1603;Laag;Ondergrens 95%-interval;Kortenaerkwartier;          ;300.0
1604;Laag;Ondergrens 95%-interval;Filips van Almondekwartier;          ;110.0
1605;Laag;Ondergrens 95%-interval;De Wester Quartier;          ;310.0
1606;Laag;Ondergrens 95%-interval;Van Brakelkwartier;          ;160.0
1607;Laag;Ondergrens 95%-interval;Slotermeer-Noordoost;          ;2560.0
1608;Laag;Ondergrens 95%-interval;Buurt 3;          ;1680.0
1609;Laag;Ondergrens 95%-interval;Buurt 2;          ;800.0
1610;Laag;Ondergrens 95%-interval;Slotermeer-Zuidwest;          ;4840.0
1611;Laag;Ondergrens 95%-interval;Slotermeer Zuid;          ;920.0
1612;Laag;Ondergrens 95%-interval;Noordoever Sloterplas;          ;510.0
1613;Laag;Ondergrens 95%-interval;Buurt 4 Oost;          ;780.0
1614;Laag;Ondergrens 95%-interval;Buurt 5 Noord;          ;1250.0
1615;Laag;Ondergrens 95%-interval;Sloterpark;          ;
1616;Laag;Ondergrens 95%-interval;Buurt 5 Zuid;          ;1050.0
1617;Laag;Ondergrens 95%-interval;Geuzenveld;          ;4630.0
1618;Laag;Ondergrens 95%-interval;Buurt 6;          ;800.0
1619;Laag;Ondergrens 95%-interval;Buurt 7;          ;610.0
1620;Laag;Ondergrens 95%-interval;Buurt 8;          ;1000.0
1621;Laag;Ondergrens 95%-interval;Buurt 9;          ;1810.0
1622;Laag;Ondergrens 95%-interval;Eendrachtspark;          ;90.0
1623;Laag;Ondergrens 95%-interval;Eendracht;          ;480.0
1624;Laag;Ondergrens 95%-interval;Osdorper Binnenpolder;          ;
1625;Laag;Ondergrens 95%-interval;Buurt 10;          ;
1626;Laag;Ondergrens 95%-interval;Lutkemeer/Ookmeer;          ;310.0
1627;Laag;Ondergrens 95%-interval;Ookmeer;          ;
1628;Laag;Ondergrens 95%-interval;Osdorper Bovenpolder;          ;160.0
1629;Laag;Ondergrens 95%-interval;Bedrijvenpark Lutkemeer;          ;
1630;Laag;Ondergrens 95%-interval;Osdorp-Oost;          ;4100.0
1631;Laag;Ondergrens 95%-interval;Wildeman;          ;1450.0
1632;Laag;Ondergrens 95%-interval;Meer en Oever;          ;490.0
1633;Laag;Ondergrens 95%-interval;Osdorpplein e.o.;          ;960.0
1634;Laag;Ondergrens 95%-interval;Calandlaan/Lelylaan;          ;290.0
1635;Laag;Ondergrens 95%-interval;Osdorp Zuidoost;          ;590.0
1636;Laag;Ondergrens 95%-interval;Osdorp-Midden;          ;3420.0
1637;Laag;Ondergrens 95%-interval;Osdorp Midden Noord;          ;390.0
1638;Laag;Ondergrens 95%-interval;Osdorp Midden Zuid;          ;820.0
1639;Laag;Ondergrens 95%-interval;Zuidwestkwadrant Osdorp Noord;          ;730.0
1640;Laag;Ondergrens 95%-interval;Zuidwestkwadrant Osdorp Zuid;          ;1270.0
1641;Laag;Ondergrens 95%-interval;De Punt;          ;1520.0
1642;Laag;Ondergrens 95%-interval;De Punt;          ;1410.0
1643;Laag;Ondergrens 95%-interval;Bedrijvencentrum Osdorp;          ;80.0
1644;Laag;Ondergrens 95%-interval;Middelveldsche Akerpolder;          ;2730.0
1645;Laag;Ondergrens 95%-interval;Middelveldsche Akerpolder;          ;810.0
1646;Laag;Ondergrens 95%-interval;De Aker West;          ;750.0
1647;Laag;Ondergrens 95%-interval;De Aker Oost;          ;1010.0
1648;Laag;Ondergrens 95%-interval;Slotervaart Noord;          ;1720.0
1649;Laag;Ondergrens 95%-interval;Oostoever Sloterplas;          ;340.0
1650;Laag;Ondergrens 95%-interval;Emanuel van Meterenbuurt;          ;320.0
1651;Laag;Ondergrens 95%-interval;Jacob Geelbuurt;          ;980.0
1652;Laag;Ondergrens 95%-interval;Overtoomse Veld;          ;2910.0
1653;Laag;Ondergrens 95%-interval;Overtoomse Veld Noord;          ;1470.0
1654;Laag;Ondergrens 95%-interval;Overtoomse Veld Zuid;          ;710.0
1655;Laag;Ondergrens 95%-interval;Rembrandtpark Noord;          ;30.0
1656;Laag;Ondergrens 95%-interval;Rembrandtpark Zuid;          ;30.0
1657;Laag;Ondergrens 95%-interval;Johan Jongkindbuurt;          ;370.0
1658;Laag;Ondergrens 95%-interval;Lucas/Andreasziekenhuis e.o.;          ;
1659;Laag;Ondergrens 95%-interval;Westlandgracht;          ;1630.0
1660;Laag;Ondergrens 95%-interval;Koningin Wilhelminaplein;          ;120.0
1661;Laag;Ondergrens 95%-interval;Andreasterrein;          ;170.0
1662;Laag;Ondergrens 95%-interval;Delflandpleinbuurt Oost;          ;370.0
1663;Laag;Ondergrens 95%-interval;Delflandpleinbuurt West;          ;650.0
1664;Laag;Ondergrens 95%-interval;Riekerhaven;          ;
1665;Laag;Ondergrens 95%-interval;Schipluidenbuurt;          ;30.0
1666;Laag;Ondergrens 95%-interval;Sloter-/Riekerpolder;          ;1950.0
1667;Laag;Ondergrens 95%-interval;Riekerpolder;          ;10.0
1668;Laag;Ondergrens 95%-interval;Park Haagseweg;          ;60.0
1669;Laag;Ondergrens 95%-interval;Nieuwe Meer;          ;20.0
1670;Laag;Ondergrens 95%-interval;Sloterweg e.o.;          ;20.0
1671;Laag;Ondergrens 95%-interval;Nieuw Sloten Noordwest;          ;400.0
1672;Laag;Ondergrens 95%-interval;Nieuw Sloten Noordoost;          ;430.0
1673;Laag;Ondergrens 95%-interval;Belgiëplein e.o.;          ;140.0
1674;Laag;Ondergrens 95%-interval;Nieuw Sloten Zuidwest;          ;230.0
1675;Laag;Ondergrens 95%-interval;Nieuw Sloten Zuidoost;          ;280.0
1676;Laag;Ondergrens 95%-interval;Dorp Sloten;          ;60.0
1677;Laag;Ondergrens 95%-interval;Slotervaart Zuid;          ;2190.0
1678;Laag;Ondergrens 95%-interval;Louis Chrispijnbuurt;          ;670.0
1679;Laag;Ondergrens 95%-interval;Jacques Veltmanbuurt;          ;570.0
1680;Laag;Ondergrens 95%-interval;Staalmanbuurt;          ;750.0
1681;Laag;Ondergrens 95%-interval;Medisch Centrum Slotervaart;          ;
1682;Laag;Ondergrens 95%-interval;Buitenveldert-West;          ;1420.0
1683;Laag;Ondergrens 95%-interval;Gelderlandpleinbuurt;          ;420.0
1684;Laag;Ondergrens 95%-interval;Buitenveldert Midden Zuid;          ;330.0
1685;Laag;Ondergrens 95%-interval;Buitenveldert Zuidwest;          ;320.0
1686;Laag;Ondergrens 95%-interval;Amsterdamse Bos;          ;0.0
1687;Laag;Ondergrens 95%-interval;Buitenveldert West Midden;          ;90.0
1688;Laag;Ondergrens 95%-interval;Zuiderhof;          ;
1689;Laag;Ondergrens 95%-interval;Buitenveldert-Oost;          ;740.0
1690;Laag;Ondergrens 95%-interval;De Klenckebuurt;          ;
1691;Laag;Ondergrens 95%-interval;Buitenveldert Oost Midden;          ;350.0
1692;Laag;Ondergrens 95%-interval;Buitenveldert Zuidoost;          ;280.0
1693;Laag;Ondergrens 95%-interval;Amstelpark;          ;
1694;Laag;Ondergrens 95%-interval;Amstel III/Bullewijk;          ;180.0
1695;Laag;Ondergrens 95%-interval;Hoofdcentrum Zuidoost;          ;
1696;Laag;Ondergrens 95%-interval;Amstel III deel A/B Noord;          ;110.0
1697;Laag;Ondergrens 95%-interval;Amstel III deel C/D Noord;          ;
1698;Laag;Ondergrens 95%-interval;Amstel III deel A/B Zuid;          ;50.0
1699;Laag;Ondergrens 95%-interval;Amstel III deel C/D Zuid;          ;
1700;Laag;Ondergrens 95%-interval;AMC;          ;
1701;Laag;Ondergrens 95%-interval;Hoge Dijk;          ;20.0
1702;Laag;Ondergrens 95%-interval;Bijlmer Centrum (D,F,H);          ;6060.0
1703;Laag;Ondergrens 95%-interval;Venserpolder West;          ;1110.0
1704;Laag;Ondergrens 95%-interval;Venserpolder Oost;          ;760.0
1705;Laag;Ondergrens 95%-interval;D-buurt;          ;200.0
1706;Laag;Ondergrens 95%-interval;F-buurt;          ;960.0
1707;Laag;Ondergrens 95%-interval;Amsterdamse Poort;          ;500.0
1708;Laag;Ondergrens 95%-interval;Hoptille;          ;310.0
1709;Laag;Ondergrens 95%-interval;Rechte H-buurt;          ;1070.0
1710;Laag;Ondergrens 95%-interval;Hakfort/Huigenbos;          ;780.0
1711;Laag;Ondergrens 95%-interval;Huntum;          ;20.0
1712;Laag;Ondergrens 95%-interval;Vogeltjeswei;          ;150.0
1713;Laag;Ondergrens 95%-interval;Nelson Mandelapark;          ;
1714;Laag;Ondergrens 95%-interval;Bijlmer Oost (E,G,K);          ;7490.0
1715;Laag;Ondergrens 95%-interval;E-buurt;          ;360.0
1716;Laag;Ondergrens 95%-interval;G-buurt West;          ;800.0
1717;Laag;Ondergrens 95%-interval;Bijlmermuseum Noord;          ;600.0
1718;Laag;Ondergrens 95%-interval;Kortvoort;          ;730.0
1719;Laag;Ondergrens 95%-interval;Kelbergen;          ;270.0
1720;Laag;Ondergrens 95%-interval;K-buurt Midden;          ;660.0
1721;Laag;Ondergrens 95%-interval;K-buurt Zuidoost;          ;230.0
1722;Laag;Ondergrens 95%-interval;K-buurt Zuidwest;          ;330.0
1723;Laag;Ondergrens 95%-interval;Grunder/Koningshoef;          ;330.0
1724;Laag;Ondergrens 95%-interval;G-buurt Oost;          ;410.0
1725;Laag;Ondergrens 95%-interval;Kantershof;          ;530.0
1726;Laag;Ondergrens 95%-interval;Gooise Kant;          ;70.0
1727;Laag;Ondergrens 95%-interval;G-buurt Noord;          ;680.0
1728;Laag;Ondergrens 95%-interval;Bijlmermuseum Zuid;          ;870.0
1729;Laag;Ondergrens 95%-interval;Nellestein;          ;210.0
1730;Laag;Ondergrens 95%-interval;L-buurt;          ;200.0
1731;Laag;Ondergrens 95%-interval;Gaasperpark;          ;
1732;Laag;Ondergrens 95%-interval;Gaasperplas;          ;
1733;Laag;Ondergrens 95%-interval;Holendrecht/Reigersbos;          ;4480.0
1734;Laag;Ondergrens 95%-interval;Holendrecht West;          ;810.0
1735;Laag;Ondergrens 95%-interval;Reigersbos Noord;          ;1110.0
1736;Laag;Ondergrens 95%-interval;Holendrecht Oost;          ;360.0
1737;Laag;Ondergrens 95%-interval;Gaasperdam Noord;          ;530.0
1738;Laag;Ondergrens 95%-interval;Gaasperdam Zuid;          ;360.0
1739;Laag;Ondergrens 95%-interval;Reigersbos Midden;          ;490.0
1740;Laag;Ondergrens 95%-interval;Reigersbos Zuid;          ;420.0
1741;Laag;Ondergrens 95%-interval;Gein;          ;2430.0
1742;Laag;Ondergrens 95%-interval;Gein Noordwest;          ;790.0
1743;Laag;Ondergrens 95%-interval;Gein Zuidwest;          ;380.0
1744;Laag;Ondergrens 95%-interval;Gein Noordoost;          ;430.0
1745;Laag;Ondergrens 95%-interval;Gein Zuidoost;          ;690.0
1746;Laag;Ondergrens 95%-interval;Driemond;          ;260.0
1747;Laag;Ondergrens 95%-interval;Dorp Driemond;          ;220.0
1748;Laag;Ondergrens 95%-interval;Landelijk gebied Driemond;          ;20.0
1749;Laag;Ondergrens 95%-interval;Apeldoorn;          ;32910.0
1750;Laag;Ondergrens 95%-interval;Centrum;          ;1200.0
1751;Laag;Ondergrens 95%-interval;Binnenstad;          ;790.0
1752;Laag;Ondergrens 95%-interval;De Haven;          ;390.0
1753;Laag;Ondergrens 95%-interval;West;          ;3420.0
1754;Laag;Ondergrens 95%-interval;Brinkhorst;          ;470.0
1755;Laag;Ondergrens 95%-interval;Sprengenweg-Noord;          ;
1756;Laag;Ondergrens 95%-interval;Sprengenbos;          ;410.0
1757;Laag;Ondergrens 95%-interval;Berg en Bos;          ;170.0
1758;Laag;Ondergrens 95%-interval;Driehuizen;          ;690.0
1759;Laag;Ondergrens 95%-interval;Orden;          ;1160.0
1760;Laag;Ondergrens 95%-interval;Park Berg en Bos;          ;
1761;Laag;Ondergrens 95%-interval;Zuidwest;          ;2820.0
1762;Laag;Ondergrens 95%-interval;Ugchelen;          ;350.0
1763;Laag;Ondergrens 95%-interval;Ugchelen-Zuid;          ;20.0
1764;Laag;Ondergrens 95%-interval;De Heeze;          ;480.0
1765;Laag;Ondergrens 95%-interval;Westenenk;          ;790.0
1766;Laag;Ondergrens 95%-interval;Winkewijert;          ;320.0
1767;Laag;Ondergrens 95%-interval;De Bouwhof;          ;330.0
1768;Laag;Ondergrens 95%-interval;Brouwersmolen-Noord;          ;40.0
1769;Laag;Ondergrens 95%-interval;Dennenheuvel;          ;20.0
1770;Laag;Ondergrens 95%-interval;Holthuizen;          ;50.0
1771;Laag;Ondergrens 95%-interval;Brouwersmolen-Zuid;          ;
1772;Laag;Ondergrens 95%-interval;Wernem;          ;70.0
1773;Laag;Ondergrens 95%-interval;Zuid;          ;4530.0
1774;Laag;Ondergrens 95%-interval;Brummelhof;          ;550.0
1775;Laag;Ondergrens 95%-interval;Vogelkwartier;          ;1260.0
1776;Laag;Ondergrens 95%-interval;Staatsliedenkwartier;          ;900.0
1777;Laag;Ondergrens 95%-interval;Componistenkwartier;          ;820.0
1778;Laag;Ondergrens 95%-interval;Rivierenkwartier;          ;550.0
1779;Laag;Ondergrens 95%-interval;Malkenschoten;          ;80.0
1780;Laag;Ondergrens 95%-interval;Kayersmolen-Noord;          ;70.0
1781;Laag;Ondergrens 95%-interval;Kayersmolen-Midden;          ;
1782;Laag;Ondergrens 95%-interval;Kayersmolen-Zuid;          ;
1783;Laag;Ondergrens 95%-interval;Zuidoost;          ;5320.0
1784;Laag;Ondergrens 95%-interval;Matendreef;          ;770.0
1785;Laag;Ondergrens 95%-interval;Matenhorst;          ;660.0
1786;Laag;Ondergrens 95%-interval;Matendonk;          ;1070.0
1787;Laag;Ondergrens 95%-interval;Matenhoeve;          ;830.0
1788;Laag;Ondergrens 95%-interval;Matenveld;          ;1040.0
1789;Laag;Ondergrens 95%-interval;Matengaarde;          ;480.0
1790;Laag;Ondergrens 95%-interval;Matenhoek;          ;
1791;Laag;Ondergrens 95%-interval;Kuipersveld;          ;
1792;Laag;Ondergrens 95%-interval;Oost;          ;3240.0
1793;Laag;Ondergrens 95%-interval;Welgelegen;          ;540.0
1794;Laag;Ondergrens 95%-interval;Osseveld-West;          ;320.0
1795;Laag;Ondergrens 95%-interval;Osseveld-Oost;          ;830.0
1796;Laag;Ondergrens 95%-interval;Woudhuis;          ;1020.0
1797;Laag;Ondergrens 95%-interval;Groot Zonnehoeve;          ;290.0
1798;Laag;Ondergrens 95%-interval;De Voorwaarts;          ;
1799;Laag;Ondergrens 95%-interval;Bedrijvenpark Ecofactorij;          ;
1800;Laag;Ondergrens 95%-interval;Bedrijvenpark Oost;          ;
1801;Laag;Ondergrens 95%-interval;Noordoost;          ;4700.0
1802;Laag;Ondergrens 95%-interval;Zevenhuizen;          ;290.0
1803;Laag;Ondergrens 95%-interval;Sluisoord;          ;910.0
1804;Laag;Ondergrens 95%-interval;De Mheen;          ;500.0
1805;Laag;Ondergrens 95%-interval;Anklaar;          ;900.0
1806;Laag;Ondergrens 95%-interval;Sprenkelaar;          ;840.0
1807;Laag;Ondergrens 95%-interval;Bedrijvenpark Apeldoorn Noord;          ;50.0
1808;Laag;Ondergrens 95%-interval;Sleutelbloem;          ;
1809;Laag;Ondergrens 95%-interval;Zuidbroek - Mozaïek & Rooster;          ;750.0
1810;Laag;Ondergrens 95%-interval;Zuidbroek - De Wellen;          ;70.0
1811;Laag;Ondergrens 95%-interval;Noord;          ;1950.0
1812;Laag;Ondergrens 95%-interval;De Parken;          ;250.0
1813;Laag;Ondergrens 95%-interval;Spainkbos;          ;110.0
1814;Laag;Ondergrens 95%-interval;Loolaan-Noord;          ;240.0
1815;Laag;Ondergrens 95%-interval;Het Loo;          ;150.0
1816;Laag;Ondergrens 95%-interval;Kerschoten-West;          ;200.0
1817;Laag;Ondergrens 95%-interval;Kerschoten;          ;690.0
1818;Laag;Ondergrens 95%-interval;Paleispark;          ;0.0
1819;Laag;Ondergrens 95%-interval;Stadhoudersmolen;          ;20.0
1820;Laag;Ondergrens 95%-interval;Hommelbrink;          ;90.0
1821;Laag;Ondergrens 95%-interval;Uddel en omgeving;          ;740.0
1822;Laag;Ondergrens 95%-interval;Uddel;          ;460.0
1823;Laag;Ondergrens 95%-interval;Agrarisch gebied Uddel;          ;120.0
1824;Laag;Ondergrens 95%-interval;Bosgebied Meerveld;          ;80.0
1825;Laag;Ondergrens 95%-interval;Bosgebied Nieuw Milligen;          ;10.0
1826;Laag;Ondergrens 95%-interval;Hoog Soeren en Radio Kootwijk;          ;20.0
1827;Laag;Ondergrens 95%-interval;Orderbos;          ;
1828;Laag;Ondergrens 95%-interval;Hoog Soeren;          ;10.0
1829;Laag;Ondergrens 95%-interval;Bosgebied Hoog Soeren;          ;
1830;Laag;Ondergrens 95%-interval;Bosgebied Hoog Buurloo;          ;0.0
1831;Laag;Ondergrens 95%-interval;Hoenderloo en omgeving;          ;270.0
1832;Laag;Ondergrens 95%-interval;Hoenderloo;          ;100.0
1833;Laag;Ondergrens 95%-interval;Bosgebied Ugchelen;          ;50.0
1834;Laag;Ondergrens 95%-interval;Bosgebied Hoenderloo;          ;20.0
1835;Laag;Ondergrens 95%-interval;Miggelenberg;          ;80.0
1836;Laag;Ondergrens 95%-interval;Loenen en omgeving;          ;640.0
1837;Laag;Ondergrens 95%-interval;Het Goreld;          ;40.0
1838;Laag;Ondergrens 95%-interval;Loenen;          ;470.0
1839;Laag;Ondergrens 95%-interval;Bosgebied Loenen;          ;100.0
1840;Laag;Ondergrens 95%-interval;Beekbergen en omgeving;          ;980.0
1841;Laag;Ondergrens 95%-interval;Beekbergen;          ;340.0
1842;Laag;Ondergrens 95%-interval;Bosgebied Beekbergen-West;          ;120.0
1843;Laag;Ondergrens 95%-interval;Agrarisch gebied Beekbergen;          ;80.0
1844;Laag;Ondergrens 95%-interval;Bosgebied Beekbergen-Zuid;          ;400.0
1845;Laag;Ondergrens 95%-interval;Lieren en omgeving;          ;120.0
1846;Laag;Ondergrens 95%-interval;Lieren;          ;40.0
1847;Laag;Ondergrens 95%-interval;Agrarisch gebied Lieren-Oosterhuizen;          ;80.0
1848;Laag;Ondergrens 95%-interval;Bosgebied Oosterhuizen;          ;10.0
1849;Laag;Ondergrens 95%-interval;Klarenbeek en omgeving;          ;330.0
1850;Laag;Ondergrens 95%-interval;Wolthuis;          ;20.0
1851;Laag;Ondergrens 95%-interval;Klarenbeek;          ;100.0
1852;Laag;Ondergrens 95%-interval;De Hooilanden;          ;130.0
1853;Laag;Ondergrens 95%-interval;De Hooilanden-Oosterhuizen;          ;20.0
1854;Laag;Ondergrens 95%-interval;Wenum Wiesel Beemte;          ;480.0
1855;Laag;Ondergrens 95%-interval;Wenum;          ;30.0
1856;Laag;Ondergrens 95%-interval;Beemte;          ;10.0
1857;Laag;Ondergrens 95%-interval;Bosgebied Wiesel;          ;
1858;Laag;Ondergrens 95%-interval;Agrarisch gebied Wiesel;          ;190.0
1859;Laag;Ondergrens 95%-interval;Agrarisch gebied Wenum;          ;70.0
1860;Laag;Ondergrens 95%-interval;Agrarisch gebied Beemte Broekland;          ;100.0
1861;Laag;Ondergrens 95%-interval;Arnhem;          ;32300.0
1862;Laag;Ondergrens 95%-interval;Centrum;          ;810.0
1863;Laag;Ondergrens 95%-interval;Markt;          ;100.0
1864;Laag;Ondergrens 95%-interval;Weverstraat;          ;320.0
1865;Laag;Ondergrens 95%-interval;Rijnstraat;          ;130.0
1866;Laag;Ondergrens 95%-interval;Janssingel;          ;30.0
1867;Laag;Ondergrens 95%-interval;Stationsplein;          ;40.0
1868;Laag;Ondergrens 95%-interval;Utrechtsestraat;          ;150.0
1869;Laag;Ondergrens 95%-interval;Spijkerkwartier;          ;850.0
1870;Laag;Ondergrens 95%-interval;Hommelstraat;          ;260.0
1871;Laag;Ondergrens 95%-interval;Spijkerbuurt;          ;310.0
1872;Laag;Ondergrens 95%-interval;Boulevardwijk;          ;230.0
1873;Laag;Ondergrens 95%-interval;Arnhemse Broek;          ;1560.0
1874;Laag;Ondergrens 95%-interval;Statenkwartier;          ;530.0
1875;Laag;Ondergrens 95%-interval;Arnhemse Broek;          ;680.0
1876;Laag;Ondergrens 95%-interval;Van Verschuerbuurt;          ;130.0
1877;Laag;Ondergrens 95%-interval;Industrieterrein;          ;30.0
1878;Laag;Ondergrens 95%-interval;Bij de John Frostbrug;          ;
1879;Laag;Ondergrens 95%-interval;Nieuwe Kadekwartier;          ;60.0
1880;Laag;Ondergrens 95%-interval;Presikhaaf-West;          ;2400.0
1881;Laag;Ondergrens 95%-interval;Presikhaaf I;          ;560.0
1882;Laag;Ondergrens 95%-interval;Presikhaaf II;          ;430.0
1883;Laag;Ondergrens 95%-interval;Presikhaaf III;          ;1300.0
1884;Laag;Ondergrens 95%-interval;Presikhaaf-Oost;          ;1540.0
1885;Laag;Ondergrens 95%-interval;Over het Lange Water;          ;1270.0
1886;Laag;Ondergrens 95%-interval;Elsweide;          ;
1887;Laag;Ondergrens 95%-interval;Winkelcentrum;          ;190.0
1888;Laag;Ondergrens 95%-interval;Ijsseloord;          ;
1889;Laag;Ondergrens 95%-interval;St. Marten/Sonsbeek;          ;500.0
1890;Laag;Ondergrens 95%-interval;St. Marten;          ;190.0
1891;Laag;Ondergrens 95%-interval;Graaf Ottoplein e.o.;          ;220.0
1892;Laag;Ondergrens 95%-interval;Sonsbeek-Noord;          ;60.0
1893;Laag;Ondergrens 95%-interval;Klarendal;          ;1550.0
1894;Laag;Ondergrens 95%-interval;Klarendal-Zuid;          ;530.0
1895;Laag;Ondergrens 95%-interval;Klarendal-Noord;          ;470.0
1896;Laag;Ondergrens 95%-interval;Onder de Linden;          ;190.0
1897;Laag;Ondergrens 95%-interval;St. Janskerkstraat e.o.;          ;240.0
1898;Laag;Ondergrens 95%-interval;Velperweg e.o.;          ;1020.0
1899;Laag;Ondergrens 95%-interval;Velperweg-Noord;          ;170.0
1900;Laag;Ondergrens 95%-interval;Molenbeke;          ;100.0
1901;Laag;Ondergrens 95%-interval;Terrein ENKA;          ;0.0
1902;Laag;Ondergrens 95%-interval;Plattenburg;          ;280.0
1903;Laag;Ondergrens 95%-interval;Angerenstein;          ;180.0
1904;Laag;Ondergrens 95%-interval;Paasberg;          ;160.0
1905;Laag;Ondergrens 95%-interval;Alteveer/Cranevelt;          ;210.0
1906;Laag;Ondergrens 95%-interval;Hazegrietje;          ;10.0
