ID;Huishoudensgrootte;LeeftijdReferentiepersoon;Perioden;ParticuliereHuishoudens_1
170;Totaal;25 tot 30 jaar;2057;584692
171;Totaal;25 tot 30 jaar;2058;593996
172;Totaal;25 tot 30 jaar;2059;602920
173;Totaal;25 tot 30 jaar;2060;610863
174;Totaal;25 tot 30 jaar;2061;617495
175;Totaal;25 tot 30 jaar;2062;622921
176;Totaal;25 tot 30 jaar;2063;627210
177;Totaal;25 tot 30 jaar;2064;630378
178;Totaal;25 tot 30 jaar;2065;632434
179;Totaal;25 tot 30 jaar;2066;633442
180;Totaal;25 tot 30 jaar;2067;633588
181;Totaal;25 tot 30 jaar;2068;633031
182;Totaal;25 tot 30 jaar;2069;632030
183;Totaal;25 tot 30 jaar;2070;630756
184;Totaal;30 tot 35 jaar;2025;693177
185;Totaal;30 tot 35 jaar;2026;695536
186;Totaal;30 tot 35 jaar;2027;697546
187;Totaal;30 tot 35 jaar;2028;701288
188;Totaal;30 tot 35 jaar;2029;709236
189;Totaal;30 tot 35 jaar;2030;716954
190;Totaal;30 tot 35 jaar;2031;729941
191;Totaal;30 tot 35 jaar;2032;740516
192;Totaal;30 tot 35 jaar;2033;749352
193;Totaal;30 tot 35 jaar;2034;753217
194;Totaal;30 tot 35 jaar;2035;752447
195;Totaal;30 tot 35 jaar;2036;745644
196;Totaal;30 tot 35 jaar;2037;739028
197;Totaal;30 tot 35 jaar;2038;730449
198;Totaal;30 tot 35 jaar;2039;724196
199;Totaal;30 tot 35 jaar;2040;720587
200;Totaal;30 tot 35 jaar;2041;719071
201;Totaal;30 tot 35 jaar;2042;716534
202;Totaal;30 tot 35 jaar;2043;714329
203;Totaal;30 tot 35 jaar;2044;707667
204;Totaal;30 tot 35 jaar;2045;702924
205;Totaal;30 tot 35 jaar;2046;696708
206;Totaal;30 tot 35 jaar;2047;693471
207;Totaal;30 tot 35 jaar;2048;690780
208;Totaal;30 tot 35 jaar;2049;689414
209;Totaal;30 tot 35 jaar;2050;686681
210;Totaal;30 tot 35 jaar;2051;685438
211;Totaal;30 tot 35 jaar;2052;688721
212;Totaal;30 tot 35 jaar;2053;687243
213;Totaal;30 tot 35 jaar;2054;685287
214;Totaal;30 tot 35 jaar;2055;683079
215;Totaal;30 tot 35 jaar;2056;681658
216;Totaal;30 tot 35 jaar;2057;675373
217;Totaal;30 tot 35 jaar;2058;677212
218;Totaal;30 tot 35 jaar;2059;682306
219;Totaal;30 tot 35 jaar;2060;689422
220;Totaal;30 tot 35 jaar;2061;698776
221;Totaal;30 tot 35 jaar;2062;709252
222;Totaal;30 tot 35 jaar;2063;719897
223;Totaal;30 tot 35 jaar;2064;730041
224;Totaal;30 tot 35 jaar;2065;739037
225;Totaal;30 tot 35 jaar;2066;746549
226;Totaal;30 tot 35 jaar;2067;752690
227;Totaal;30 tot 35 jaar;2068;757522
228;Totaal;30 tot 35 jaar;2069;761074
229;Totaal;30 tot 35 jaar;2070;763366
230;Totaal;35 tot 40 jaar;2025;677450
231;Totaal;35 tot 40 jaar;2026;695674
232;Totaal;35 tot 40 jaar;2027;709408
233;Totaal;35 tot 40 jaar;2028;720661
234;Totaal;35 tot 40 jaar;2029;730463
235;Totaal;35 tot 40 jaar;2030;739173
236;Totaal;35 tot 40 jaar;2031;739710
237;Totaal;35 tot 40 jaar;2032;740534
238;Totaal;35 tot 40 jaar;2033;742983
239;Totaal;35 tot 40 jaar;2034;749873
240;Totaal;35 tot 40 jaar;2035;756837
241;Totaal;35 tot 40 jaar;2036;769249
242;Totaal;35 tot 40 jaar;2037;779236
243;Totaal;35 tot 40 jaar;2038;787380
244;Totaal;35 tot 40 jaar;2039;790607
245;Totaal;35 tot 40 jaar;2040;789253
246;Totaal;35 tot 40 jaar;2041;782050
247;Totaal;35 tot 40 jaar;2042;775300
248;Totaal;35 tot 40 jaar;2043;766733
249;Totaal;35 tot 40 jaar;2044;760748
250;Totaal;35 tot 40 jaar;2045;757491
251;Totaal;35 tot 40 jaar;2046;756265
252;Totaal;35 tot 40 jaar;2047;753847
253;Totaal;35 tot 40 jaar;2048;751668
254;Totaal;35 tot 40 jaar;2049;744924
255;Totaal;35 tot 40 jaar;2050;740175
256;Totaal;35 tot 40 jaar;2051;733947
257;Totaal;35 tot 40 jaar;2052;730810
258;Totaal;35 tot 40 jaar;2053;728210
259;Totaal;35 tot 40 jaar;2054;726933
260;Totaal;35 tot 40 jaar;2055;724331
261;Totaal;35 tot 40 jaar;2056;723207
262;Totaal;35 tot 40 jaar;2057;726782
263;Totaal;35 tot 40 jaar;2058;725265
264;Totaal;35 tot 40 jaar;2059;723292
265;Totaal;35 tot 40 jaar;2060;721053
266;Totaal;35 tot 40 jaar;2061;719641
267;Totaal;35 tot 40 jaar;2062;713311
268;Totaal;35 tot 40 jaar;2063;715250
269;Totaal;35 tot 40 jaar;2064;720448
270;Totaal;35 tot 40 jaar;2065;727729
271;Totaal;35 tot 40 jaar;2066;737283
272;Totaal;35 tot 40 jaar;2067;747971
273;Totaal;35 tot 40 jaar;2068;758854
274;Totaal;35 tot 40 jaar;2069;769224
275;Totaal;35 tot 40 jaar;2070;778460
276;Totaal;40 tot 45 jaar;2025;646543
277;Totaal;40 tot 45 jaar;2026;654597
278;Totaal;40 tot 45 jaar;2027;666678
279;Totaal;40 tot 45 jaar;2028;680877
280;Totaal;40 tot 45 jaar;2029;695514
281;Totaal;40 tot 45 jaar;2030;707967
282;Totaal;40 tot 45 jaar;2031;723346
283;Totaal;40 tot 45 jaar;2032;735422
284;Totaal;40 tot 45 jaar;2033;745435
285;Totaal;40 tot 45 jaar;2034;754423
286;Totaal;40 tot 45 jaar;2035;762508
287;Totaal;40 tot 45 jaar;2036;762484
288;Totaal;40 tot 45 jaar;2037;762692
289;Totaal;40 tot 45 jaar;2038;764555
290;Totaal;40 tot 45 jaar;2039;771024
291;Totaal;40 tot 45 jaar;2040;777689
292;Totaal;40 tot 45 jaar;2041;789856
293;Totaal;40 tot 45 jaar;2042;799694
294;Totaal;40 tot 45 jaar;2043;807649
295;Totaal;40 tot 45 jaar;2044;810684
296;Totaal;40 tot 45 jaar;2045;809044
297;Totaal;40 tot 45 jaar;2046;801570
298;Totaal;40 tot 45 jaar;2047;794618
299;Totaal;40 tot 45 jaar;2048;785938
300;Totaal;40 tot 45 jaar;2049;779914
301;Totaal;40 tot 45 jaar;2050;776711
302;Totaal;40 tot 45 jaar;2051;775592
303;Totaal;40 tot 45 jaar;2052;773257
304;Totaal;40 tot 45 jaar;2053;771111
305;Totaal;40 tot 45 jaar;2054;764333
306;Totaal;40 tot 45 jaar;2055;759550
307;Totaal;40 tot 45 jaar;2056;753254
308;Totaal;40 tot 45 jaar;2057;750135
309;Totaal;40 tot 45 jaar;2058;747568
310;Totaal;40 tot 45 jaar;2059;746333
311;Totaal;40 tot 45 jaar;2060;743720
312;Totaal;40 tot 45 jaar;2061;742606
313;Totaal;40 tot 45 jaar;2062;746236
314;Totaal;40 tot 45 jaar;2063;744705
315;Totaal;40 tot 45 jaar;2064;742732
316;Totaal;40 tot 45 jaar;2065;740466
317;Totaal;40 tot 45 jaar;2066;739058
318;Totaal;40 tot 45 jaar;2067;732642
319;Totaal;40 tot 45 jaar;2068;734604
320;Totaal;40 tot 45 jaar;2069;739858
321;Totaal;40 tot 45 jaar;2070;747244
322;Totaal;45 tot 50 jaar;2025;633760
323;Totaal;45 tot 50 jaar;2026;642522
324;Totaal;45 tot 50 jaar;2027;649653
325;Totaal;45 tot 50 jaar;2028;655950
326;Totaal;45 tot 50 jaar;2029;659946
327;Totaal;45 tot 50 jaar;2030;667446
328;Totaal;45 tot 50 jaar;2031;672443
329;Totaal;45 tot 50 jaar;2032;682510
330;Totaal;45 tot 50 jaar;2033;695617
331;Totaal;45 tot 50 jaar;2034;709568
332;Totaal;45 tot 50 jaar;2035;721394
333;Totaal;45 tot 50 jaar;2036;736301
334;Totaal;45 tot 50 jaar;2037;747981
335;Totaal;45 tot 50 jaar;2038;757492
336;Totaal;45 tot 50 jaar;2039;766085
337;Totaal;45 tot 50 jaar;2040;773892
338;Totaal;45 tot 50 jaar;2041;773571
339;Totaal;45 tot 50 jaar;2042;773471
340;Totaal;45 tot 50 jaar;2043;775087
341;Totaal;45 tot 50 jaar;2044;781375
342;Totaal;45 tot 50 jaar;2045;787902
343;Totaal;45 tot 50 jaar;2046;799962
344;Totaal;45 tot 50 jaar;2047;809773
345;Totaal;45 tot 50 jaar;2048;817660
346;Totaal;45 tot 50 jaar;2049;820608
347;Totaal;45 tot 50 jaar;2050;818842
348;Totaal;45 tot 50 jaar;2051;811209
349;Totaal;45 tot 50 jaar;2052;804116
350;Totaal;45 tot 50 jaar;2053;795329
351;Totaal;45 tot 50 jaar;2054;789268
352;Totaal;45 tot 50 jaar;2055;786108
353;Totaal;45 tot 50 jaar;2056;785079
354;Totaal;45 tot 50 jaar;2057;782790
355;Totaal;45 tot 50 jaar;2058;780619
356;Totaal;45 tot 50 jaar;2059;773737
357;Totaal;45 tot 50 jaar;2060;768890
358;Totaal;45 tot 50 jaar;2061;762488
359;Totaal;45 tot 50 jaar;2062;759355
360;Totaal;45 tot 50 jaar;2063;756745
361;Totaal;45 tot 50 jaar;2064;755484
362;Totaal;45 tot 50 jaar;2065;752842
363;Totaal;45 tot 50 jaar;2066;751721
364;Totaal;45 tot 50 jaar;2067;755414
365;Totaal;45 tot 50 jaar;2068;753867
366;Totaal;45 tot 50 jaar;2069;751871
367;Totaal;45 tot 50 jaar;2070;749558
368;Totaal;50 tot 55 jaar;2025;729385
369;Totaal;50 tot 55 jaar;2026;698081
370;Totaal;50 tot 55 jaar;2027;672037
371;Totaal;50 tot 55 jaar;2028;652552
372;Totaal;50 tot 55 jaar;2029;645304
373;Totaal;50 tot 55 jaar;2030;642809
374;Totaal;50 tot 55 jaar;2031;649768
375;Totaal;50 tot 55 jaar;2032;655461
376;Totaal;50 tot 55 jaar;2033;660512
377;Totaal;50 tot 55 jaar;2034;663494
378;Totaal;50 tot 55 jaar;2035;670144
379;Totaal;50 tot 55 jaar;2036;674518
380;Totaal;50 tot 55 jaar;2037;683975
381;Totaal;50 tot 55 jaar;2038;696712
382;Totaal;50 tot 55 jaar;2039;710221
383;Totaal;50 tot 55 jaar;2040;721655
384;Totaal;50 tot 55 jaar;2041;736259
385;Totaal;50 tot 55 jaar;2042;747682
386;Totaal;50 tot 55 jaar;2043;756901
387;Totaal;50 tot 55 jaar;2044;765306
388;Totaal;50 tot 55 jaar;2045;772968
389;Totaal;50 tot 55 jaar;2046;772523
390;Totaal;50 tot 55 jaar;2047;772243
391;Totaal;50 tot 55 jaar;2048;773722
392;Totaal;50 tot 55 jaar;2049;779913
393;Totaal;50 tot 55 jaar;2050;786353
394;Totaal;50 tot 55 jaar;2051;798364
395;Totaal;50 tot 55 jaar;2052;808159
396;Totaal;50 tot 55 jaar;2053;816012
397;Totaal;50 tot 55 jaar;2054;818950
398;Totaal;50 tot 55 jaar;2055;817129
399;Totaal;50 tot 55 jaar;2056;809408
400;Totaal;50 tot 55 jaar;2057;802244
401;Totaal;50 tot 55 jaar;2058;793441
402;Totaal;50 tot 55 jaar;2059;787392
403;Totaal;50 tot 55 jaar;2060;784304
404;Totaal;50 tot 55 jaar;2061;783331
405;Totaal;50 tot 55 jaar;2062;781029
406;Totaal;50 tot 55 jaar;2063;778807
407;Totaal;50 tot 55 jaar;2064;771844
408;Totaal;50 tot 55 jaar;2065;766955
409;Totaal;50 tot 55 jaar;2066;760480
410;Totaal;50 tot 55 jaar;2067;757331
411;Totaal;50 tot 55 jaar;2068;754716
412;Totaal;50 tot 55 jaar;2069;753434
413;Totaal;50 tot 55 jaar;2070;750774
414;Totaal;55 tot 60 jaar;2025;783171
415;Totaal;55 tot 60 jaar;2026;785278
416;Totaal;55 tot 60 jaar;2027;783921
417;Totaal;55 tot 60 jaar;2028;775888
418;Totaal;55 tot 60 jaar;2029;755769
419;Totaal;55 tot 60 jaar;2030;724916
420;Totaal;55 tot 60 jaar;2031;692899
421;Totaal;55 tot 60 jaar;2032;666559
422;Totaal;55 tot 60 jaar;2033;646819
423;Totaal;55 tot 60 jaar;2034;639394
424;Totaal;55 tot 60 jaar;2035;636630
425;Totaal;55 tot 60 jaar;2036;643246
426;Totaal;55 tot 60 jaar;2037;648556
427;Totaal;55 tot 60 jaar;2038;653043
428;Totaal;55 tot 60 jaar;2039;655431
429;Totaal;55 tot 60 jaar;2040;661512
430;Totaal;55 tot 60 jaar;2041;665383
431;Totaal;55 tot 60 jaar;2042;674337
432;Totaal;55 tot 60 jaar;2043;686723
433;Totaal;55 tot 60 jaar;2044;699850
434;Totaal;55 tot 60 jaar;2045;710992
435;Totaal;55 tot 60 jaar;2046;725351
436;Totaal;55 tot 60 jaar;2047;736565
437;Totaal;55 tot 60 jaar;2048;745551
438;Totaal;55 tot 60 jaar;2049;753790
439;Totaal;55 tot 60 jaar;2050;761337
440;Totaal;55 tot 60 jaar;2051;760847
441;Totaal;55 tot 60 jaar;2052;760506
442;Totaal;55 tot 60 jaar;2053;761940
443;Totaal;55 tot 60 jaar;2054;768055
444;Totaal;55 tot 60 jaar;2055;774438
445;Totaal;55 tot 60 jaar;2056;786326
446;Totaal;55 tot 60 jaar;2057;796075
447;Totaal;55 tot 60 jaar;2058;803854
448;Totaal;55 tot 60 jaar;2059;806770
449;Totaal;55 tot 60 jaar;2060;804927
450;Totaal;55 tot 60 jaar;2061;797230
451;Totaal;55 tot 60 jaar;2062;790075
452;Totaal;55 tot 60 jaar;2063;781320
453;Totaal;55 tot 60 jaar;2064;775337
454;Totaal;55 tot 60 jaar;2065;772285
455;Totaal;55 tot 60 jaar;2066;771329
456;Totaal;55 tot 60 jaar;2067;769035
457;Totaal;55 tot 60 jaar;2068;766760
458;Totaal;55 tot 60 jaar;2069;759769
459;Totaal;55 tot 60 jaar;2070;754867
460;Totaal;60 tot 65 jaar;2025;759871
461;Totaal;60 tot 65 jaar;2026;768400
462;Totaal;60 tot 65 jaar;2027;770659
463;Totaal;60 tot 65 jaar;2028;770352
464;Totaal;60 tot 65 jaar;2029;768828
465;Totaal;60 tot 65 jaar;2030;771428
466;Totaal;60 tot 65 jaar;2031;773132
467;Totaal;60 tot 65 jaar;2032;771443
468;Totaal;60 tot 65 jaar;2033;763227
469;Totaal;60 tot 65 jaar;2034;743433
470;Totaal;60 tot 65 jaar;2035;713072
471;Totaal;60 tot 65 jaar;2036;681637
472;Totaal;60 tot 65 jaar;2037;655822
473;Totaal;60 tot 65 jaar;2038;636362
474;Totaal;60 tot 65 jaar;2039;628996
475;Totaal;60 tot 65 jaar;2040;626188
476;Totaal;60 tot 65 jaar;2041;632582
477;Totaal;60 tot 65 jaar;2042;637684
478;Totaal;60 tot 65 jaar;2043;641915
479;Totaal;60 tot 65 jaar;2044;643990
480;Totaal;60 tot 65 jaar;2045;649729
481;Totaal;60 tot 65 jaar;2046;653304
482;Totaal;60 tot 65 jaar;2047;661879
483;Totaal;60 tot 65 jaar;2048;674010
484;Totaal;60 tot 65 jaar;2049;686861
485;Totaal;60 tot 65 jaar;2050;697812
486;Totaal;60 tot 65 jaar;2051;711996
487;Totaal;60 tot 65 jaar;2052;723081
488;Totaal;60 tot 65 jaar;2053;731935
489;Totaal;60 tot 65 jaar;2054;740085
490;Totaal;60 tot 65 jaar;2055;747556
491;Totaal;60 tot 65 jaar;2056;747049
492;Totaal;60 tot 65 jaar;2057;746695
493;Totaal;60 tot 65 jaar;2058;748105
494;Totaal;60 tot 65 jaar;2059;754175
495;Totaal;60 tot 65 jaar;2060;760523
496;Totaal;60 tot 65 jaar;2061;772332
497;Totaal;60 tot 65 jaar;2062;782079
498;Totaal;60 tot 65 jaar;2063;789858
499;Totaal;60 tot 65 jaar;2064;792805
500;Totaal;60 tot 65 jaar;2065;791008
501;Totaal;60 tot 65 jaar;2066;783375
502;Totaal;60 tot 65 jaar;2067;776269
503;Totaal;60 tot 65 jaar;2068;767576
504;Totaal;60 tot 65 jaar;2069;761637
505;Totaal;60 tot 65 jaar;2070;758620
506;Totaal;65 tot 70 jaar;2025;674426
507;Totaal;65 tot 70 jaar;2026;687773
508;Totaal;65 tot 70 jaar;2027;701396
509;Totaal;65 tot 70 jaar;2028;714384
510;Totaal;65 tot 70 jaar;2029;727255
511;Totaal;65 tot 70 jaar;2030;739521
512;Totaal;65 tot 70 jaar;2031;747762
513;Totaal;65 tot 70 jaar;2032;749839
514;Totaal;65 tot 70 jaar;2033;749717
515;Totaal;65 tot 70 jaar;2034;748393
516;Totaal;65 tot 70 jaar;2035;751261
517;Totaal;65 tot 70 jaar;2036;753244
518;Totaal;65 tot 70 jaar;2037;751803
519;Totaal;65 tot 70 jaar;2038;743879
520;Totaal;65 tot 70 jaar;2039;724680
521;Totaal;65 tot 70 jaar;2040;695120
522;Totaal;65 tot 70 jaar;2041;664444
523;Totaal;65 tot 70 jaar;2042;639328
524;Totaal;65 tot 70 jaar;2043;620360
525;Totaal;65 tot 70 jaar;2044;613244
526;Totaal;65 tot 70 jaar;2045;610557
527;Totaal;65 tot 70 jaar;2046;616893
528;Totaal;65 tot 70 jaar;2047;621931
529;Totaal;65 tot 70 jaar;2048;626042
530;Totaal;65 tot 70 jaar;2049;628011
531;Totaal;65 tot 70 jaar;2050;633574
532;Totaal;65 tot 70 jaar;2051;637021
533;Totaal;65 tot 70 jaar;2052;645415
534;Totaal;65 tot 70 jaar;2053;657439
535;Totaal;65 tot 70 jaar;2054;670163
536;Totaal;65 tot 70 jaar;2055;681078
537;Totaal;65 tot 70 jaar;2056;695220
538;Totaal;65 tot 70 jaar;2057;706293
539;Totaal;65 tot 70 jaar;2058;715119
540;Totaal;65 tot 70 jaar;2059;723277
541;Totaal;65 tot 70 jaar;2060;730751
542;Totaal;65 tot 70 jaar;2061;730320
543;Totaal;65 tot 70 jaar;2062;730000
544;Totaal;65 tot 70 jaar;2063;731457
545;Totaal;65 tot 70 jaar;2064;737531
546;Totaal;65 tot 70 jaar;2065;743889
547;Totaal;65 tot 70 jaar;2066;755682
548;Totaal;65 tot 70 jaar;2067;765473
549;Totaal;65 tot 70 jaar;2068;773291
550;Totaal;65 tot 70 jaar;2069;776296
551;Totaal;65 tot 70 jaar;2070;774574
552;Totaal;70 tot 75 jaar;2025;600791
553;Totaal;70 tot 75 jaar;2026;606082
554;Totaal;70 tot 75 jaar;2027;616110
555;Totaal;70 tot 75 jaar;2028;624617
556;Totaal;70 tot 75 jaar;2029;636396
557;Totaal;70 tot 75 jaar;2030;649545
558;Totaal;70 tot 75 jaar;2031;662747
559;Totaal;70 tot 75 jaar;2032;676419
560;Totaal;70 tot 75 jaar;2033;689442
561;Totaal;70 tot 75 jaar;2034;702508
562;Totaal;70 tot 75 jaar;2035;714835
563;Totaal;70 tot 75 jaar;2036;723364
564;Totaal;70 tot 75 jaar;2037;725805
565;Totaal;70 tot 75 jaar;2038;726277
566;Totaal;70 tot 75 jaar;2039;725470
567;Totaal;70 tot 75 jaar;2040;728856
568;Totaal;70 tot 75 jaar;2041;731338
569;Totaal;70 tot 75 jaar;2042;730402
570;Totaal;70 tot 75 jaar;2043;723064
571;Totaal;70 tot 75 jaar;2044;704732
572;Totaal;70 tot 75 jaar;2045;676248
573;Totaal;70 tot 75 jaar;2046;646677
574;Totaal;70 tot 75 jaar;2047;622490
575;Totaal;70 tot 75 jaar;2048;604254
576;Totaal;70 tot 75 jaar;2049;597599
577;Totaal;70 tot 75 jaar;2050;595270
578;Totaal;70 tot 75 jaar;2051;601763
579;Totaal;70 tot 75 jaar;2052;607017
580;Totaal;70 tot 75 jaar;2053;611284
581;Totaal;70 tot 75 jaar;2054;613406
582;Totaal;70 tot 75 jaar;2055;619029
583;Totaal;70 tot 75 jaar;2056;622606
584;Totaal;70 tot 75 jaar;2057;631060
585;Totaal;70 tot 75 jaar;2058;643179
586;Totaal;70 tot 75 jaar;2059;655985
587;Totaal;70 tot 75 jaar;2060;667058
