ID;KolenEnKoolproducten;Perioden;TotaalAanbod_1;Productie_2;HerwonnenProducten_3;InvoerTotaal_4;WaaronderUitNietEULanden_5;Uitvoer_6;Beginvoorraad_7;Eindvoorraad_8;Voorraadmutatie_9;StatistischeVerschillen_10;TotaalVerbruik_11;TotaalEnergiebedrijven_12;Cokesfabrieken_13;IndustrieTotaal_14;WaaronderIjzerEnStaalindustrie_15;TotaalOverigeVerbruikers_16
211;Bruinkool en bruinkoolbriketten;2017 juni;6;;;6;;;0.0;0.0;0.0;;6;;;5.0;;1.0
212;Bruinkool en bruinkoolbriketten;2017 2e kwartaal;21;;;22;;;;0.0;0.0;;21;;;18.0;;3.0
213;Bruinkool en bruinkoolbriketten;2017 juli;9;;;9;;;0.0;0.0;0.0;;9;;;8.0;;1.0
214;Bruinkool en bruinkoolbriketten;2017 augustus;11;;;11;;;0.0;0.0;0.0;;11;;;9.0;;1.0
215;Bruinkool en bruinkoolbriketten;2017 september;9;;;9;;;0.0;0.0;0.0;;9;;;8.0;;1.0
216;Bruinkool en bruinkoolbriketten;2017 3e kwartaal;29;;;29;;;0.0;0.0;0.0;;29;;;25.0;;4.0
217;Bruinkool en bruinkoolbriketten;2017 oktober;7;;;7;;;0.0;0.0;0.0;;7;;;6.0;;1.0
218;Bruinkool en bruinkoolbriketten;2017 november;7;;;7;;;0.0;0.0;0.0;;7;;;6.0;;1.0
219;Bruinkool en bruinkoolbriketten;2017 december;7;;;7;;;0.0;0.0;0.0;;7;;;6.0;;1.0
220;Bruinkool en bruinkoolbriketten;2017 4e kwartaal;22;;;22;;;0.0;0.0;0.0;;22;;;18.0;;4.0
221;Bruinkool en bruinkoolbriketten;2017;95;;;95;;;0.0;0.0;0.0;;95;;;81.0;;14.0
222;Bruinkool en bruinkoolbriketten;2018 januari;9;;;9;;;0.0;0.0;0.0;;9;;;8.0;;1.0
223;Bruinkool en bruinkoolbriketten;2018 februari;7;;;7;;;0.0;0.0;0.0;;7;;;6.0;;1.0
224;Bruinkool en bruinkoolbriketten;2018 maart;7;;;7;;;0.0;0.0;0.0;;7;;;6.0;;1.0
225;Bruinkool en bruinkoolbriketten;2018 1e kwartaal;23;;;23;;;0.0;0.0;0.0;;23;;;20.0;;3.0
226;Bruinkool en bruinkoolbriketten;2018 april;7;;;7;;;0.0;0.0;0.0;;7;;;6.0;;1.0
227;Bruinkool en bruinkoolbriketten;2018 mei;7;;;7;;;0.0;0.0;0.0;;7;;;6.0;;1.0
228;Bruinkool en bruinkoolbriketten;2018 juni;6;;;6;;;0.0;0.0;0.0;;6;;;5.0;;1.0
229;Bruinkool en bruinkoolbriketten;2018 2e kwartaal;20;;;20;;;0.0;0.0;0.0;;20;;;17.0;;3.0
230;Bruinkool en bruinkoolbriketten;2018 juli;8;;;8;;;0.0;0.0;0.0;;8;;;7.0;;1.0
231;Bruinkool en bruinkoolbriketten;2018 augustus;9;;;9;;;0.0;0.0;0.0;;9;;;8.0;;1.0
232;Bruinkool en bruinkoolbriketten;2018 september;8;;;8;;;0.0;0.0;0.0;;8;;;7.0;;1.0
233;Bruinkool en bruinkoolbriketten;2018 3e kwartaal;25;;;25;;;0.0;0.0;0.0;;25;;;21.0;;4.0
234;Bruinkool en bruinkoolbriketten;2018 oktober;8;;;8;;;0.0;0.0;0.0;;8;;;7.0;;1.0
235;Bruinkool en bruinkoolbriketten;2018 november;6;;;6;;;0.0;0.0;0.0;;6;;;5.0;;1.0
236;Bruinkool en bruinkoolbriketten;2018 december;6;;;6;;;0.0;0.0;0.0;;6;;;6.0;;1.0
237;Bruinkool en bruinkoolbriketten;2018 4e kwartaal;21;;;21;;;0.0;0.0;0.0;;21;;;17.0;;3.0
238;Bruinkool en bruinkoolbriketten;2018;88;;;88;;;0.0;0.0;0.0;;88;;;75.0;;13.0
239;Bruinkool en bruinkoolbriketten;2019 januari;4;;;4;;;0.0;0.0;0.0;;4;;;3.0;;1.0
240;Bruinkool en bruinkoolbriketten;2019 februari;4;;;4;;;0.0;0.0;0.0;;4;;;3.0;;1.0
241;Bruinkool en bruinkoolbriketten;2019 maart;5;;;5;;;0.0;0.0;0.0;;5;;;4.0;;1.0
242;Bruinkool en bruinkoolbriketten;2019 1e kwartaal;13;;;13;;;0.0;0.0;0.0;;13;;;10.0;;2.0
243;Bruinkool en bruinkoolbriketten;2019 april;5;;;5;;;0.0;0.0;0.0;;5;;;4.0;;1.0
244;Bruinkool en bruinkoolbriketten;2019 mei;2;;;2;;;0.0;0.0;0.0;;2;;;1.0;;0.0
245;Bruinkool en bruinkoolbriketten;2019 juni;2;;;1;;;0.0;0.0;0.0;;2;;;1.0;;0.0
246;Bruinkool en bruinkoolbriketten;2019 2e kwartaal;8;;;8;;;0.0;0.0;0.0;;8;;;7.0;;2.0
247;Bruinkool en bruinkoolbriketten;2019 juli;1;;;1;;;0.0;0.0;0.0;;1;;;1.0;;0.0
248;Bruinkool en bruinkoolbriketten;2019 augustus;3;;;3;;;0.0;0.0;0.0;;3;;;2.0;;1.0
249;Bruinkool en bruinkoolbriketten;2019 september;2;;;2;;;0.0;0.0;0.0;;2;;;1.0;;0.0
250;Bruinkool en bruinkoolbriketten;2019 3e kwartaal;5;;;5;;;0.0;0.0;0.0;;5;;;4.0;;1.0
251;Bruinkool en bruinkoolbriketten;2019 oktober;13;;;13;;;0.0;0.0;0.0;;13;;;11.0;;2.0
252;Bruinkool en bruinkoolbriketten;2019 november;2;;;2;;;0.0;0.0;0.0;;2;;;1.0;;0.0
253;Bruinkool en bruinkoolbriketten;2019 december;11;;;11;;;0.0;;0.0;;11;;;9.0;;2.0
254;Bruinkool en bruinkoolbriketten;2019 4e kwartaal;26;;;26;;;0.0;;0.0;;26;;;22.0;;4.0
255;Bruinkool en bruinkoolbriketten;2019;53;;;52;;;0.0;;0.0;;53;;;43.0;;10.0
256;Bruinkool en bruinkoolbriketten;2020 januari;2;;;2;;;;;;;2;;;1.0;;1.0
257;Bruinkool en bruinkoolbriketten;2020 februari;2;;;2;;;;;;;2;;;1.0;;1.0
258;Bruinkool en bruinkoolbriketten;2020 maart;2;;;2;;;;;;;2;;;1.0;;1.0
259;Bruinkool en bruinkoolbriketten;2020 1e kwartaal;6;;;6;0.0;;;;;;6;;;4.0;;2.0
260;Bruinkool en bruinkoolbriketten;2020 april;2;;;2;;;;;;;2;;;1.0;;1.0
261;Bruinkool en bruinkoolbriketten;2020 mei;2;;;2;;;;;;;2;;;1.0;;1.0
262;Bruinkool en bruinkoolbriketten;2020 juni;2;;;2;;;;;;;2;;;1.0;;1.0
263;Bruinkool en bruinkoolbriketten;2020 2e kwartaal;6;;;6;0.0;;;;;;6;;;4.0;;2.0
264;Bruinkool en bruinkoolbriketten;2020 juli;2;;;2;;;;;;;2;;;1.0;;1.0
265;Bruinkool en bruinkoolbriketten;2020 augustus;2;;;2;;;;;;;2;;;1.0;;1.0
266;Bruinkool en bruinkoolbriketten;2020 september;2;;;2;;;;;;;2;;;1.0;;1.0
267;Bruinkool en bruinkoolbriketten;2020 3e kwartaal;6;;;6;0.0;;;;;;6;;;4.0;;2.0
268;Bruinkool en bruinkoolbriketten;2020 oktober;2;;;2;;;;;;;2;;;1.0;;1.0
269;Bruinkool en bruinkoolbriketten;2020 november;2;;;2;;;;;;;2;;;1.0;;1.0
270;Bruinkool en bruinkoolbriketten;2020 december;2;;;2;;;;;;;2;;;1.0;;1.0
271;Bruinkool en bruinkoolbriketten;2020 4e kwartaal;6;;;6;0.0;;;;;;6;;;4.0;;2.0
272;Bruinkool en bruinkoolbriketten;2020;25;;;25;0.0;;;;;;25;;;15.0;;10.0
273;Bruinkool en bruinkoolbriketten;2021 januari;2;;;2;0.0;;;;;;2;;;1.0;;1.0
274;Bruinkool en bruinkoolbriketten;2021 februari;2;;;2;0.0;;;;;;2;;;1.0;;1.0
275;Bruinkool en bruinkoolbriketten;2021 maart;2;;;2;0.0;;;;;;2;;;1.0;;1.0
276;Bruinkool en bruinkoolbriketten;2021 1e kwartaal;5;;;5;0.0;;;;;;5;;;3.0;;2.0
277;Bruinkool en bruinkoolbriketten;2021 april;2;;;2;0.0;;;;;;2;;;1.0;;1.0
278;Bruinkool en bruinkoolbriketten;2021 mei;2;;;2;0.0;;;;;;2;;;1.0;;1.0
279;Bruinkool en bruinkoolbriketten;2021 juni;2;;;2;0.0;;;;;;2;;;1.0;;1.0
280;Bruinkool en bruinkoolbriketten;2021 2e kwartaal;5;;;5;0.0;;;;;;5;;;3.0;;2.0
281;Bruinkool en bruinkoolbriketten;2021 juli;2;;;2;0.0;;;;;;2;;;1.0;;1.0
282;Bruinkool en bruinkoolbriketten;2021 augustus;2;;;2;0.0;;;;;;2;;;1.0;;1.0
283;Bruinkool en bruinkoolbriketten;2021 september;2;;;2;0.0;;;;;;2;;;1.0;;1.0
284;Bruinkool en bruinkoolbriketten;2021 3e kwartaal;5;;;5;0.0;;;;;;5;;;3.0;;2.0
285;Bruinkool en bruinkoolbriketten;2021 oktober;2;;;2;0.0;;;;;;2;;;1.0;;1.0
286;Bruinkool en bruinkoolbriketten;2021 november;2;;;2;0.0;;;;;;2;;;1.0;;1.0
287;Bruinkool en bruinkoolbriketten;2021 december;2;;;2;0.0;;;;;;2;;;1.0;;1.0
288;Bruinkool en bruinkoolbriketten;2021 4e kwartaal;5;;;5;0.0;;;;;;5;;;3.0;;2.0
289;Bruinkool en bruinkoolbriketten;2021;20;;;20;0.0;;;;;;20;;;13.0;;7.0
290;Bruinkool en bruinkoolbriketten;2022 januari;1;;;1;1.0;;;;;;1;;;0.0;;1.0
291;Bruinkool en bruinkoolbriketten;2022 februari;1;;;1;1.0;;;;;;1;;;0.0;;1.0
292;Bruinkool en bruinkoolbriketten;2022 maart;1;;;1;1.0;;;;;;1;;;0.0;;1.0
293;Bruinkool en bruinkoolbriketten;2022 1e kwartaal;4;;;4;4.0;;;;;;4;;;0.0;;3.0
294;Bruinkool en bruinkoolbriketten;2022 april;1;;;1;1.0;;;;;;1;;;0.0;;1.0
295;Bruinkool en bruinkoolbriketten;2022 mei;1;;;1;1.0;;;;;;1;;;0.0;;1.0
296;Bruinkool en bruinkoolbriketten;2022 juni;1;;;1;1.0;;;;;;1;;;0.0;;1.0
297;Bruinkool en bruinkoolbriketten;2022 2e kwartaal;4;;;4;4.0;;;;;;4;;;0.0;;3.0
298;Bruinkool en bruinkoolbriketten;2022 juli;1;;;1;1.0;;;;;;1;;;0.0;;1.0
299;Bruinkool en bruinkoolbriketten;2022 augustus;1;;;1;1.0;;;;;;1;;;0.0;;1.0
300;Bruinkool en bruinkoolbriketten;2022 september;1;;;1;1.0;;;;;;1;;;0.0;;1.0
301;Bruinkool en bruinkoolbriketten;2022 3e kwartaal;4;;;4;4.0;;;;;;4;;;0.0;;3.0
302;Bruinkool en bruinkoolbriketten;2022 oktober;1;;;1;1.0;;;;;;1;;;0.0;;1.0
303;Bruinkool en bruinkoolbriketten;2022 november;1;;;1;1.0;;;;;;1;;;0.0;;1.0
304;Bruinkool en bruinkoolbriketten;2022 december;1;;;1;1.0;;;;;;1;;;0.0;;1.0
305;Bruinkool en bruinkoolbriketten;2022 4e kwartaal;4;;;4;4.0;;;;;;4;;;0.0;;3.0
306;Bruinkool en bruinkoolbriketten;2022;14;;;14;14.0;;;;;;14;;;2.0;;13.0
307;Bruinkool en bruinkoolbriketten;2023 januari;1;;;1;1.0;;;;;;1;;;;;1.0
308;Bruinkool en bruinkoolbriketten;2023 februari;1;;;1;1.0;;;;;;1;;;;;1.0
309;Bruinkool en bruinkoolbriketten;2023 maart;1;;;1;1.0;;;;;;1;;;;;1.0
310;Bruinkool en bruinkoolbriketten;2023 1e kwartaal;4;;;4;4.0;;;;;;4;;;;;4.0
311;Bruinkool en bruinkoolbriketten;2023 april;1;;;1;1.0;;;;;;1;;;;;1.0
312;Bruinkool en bruinkoolbriketten;2023 mei;1;;;1;1.0;;;;;;1;;;;;1.0
313;Bruinkool en bruinkoolbriketten;2023 juni;1;;;1;1.0;;;;;;1;;;;;1.0
314;Bruinkool en bruinkoolbriketten;2023 2e kwartaal;4;;;4;4.0;;;;;;4;;;;;4.0
315;Bruinkool en bruinkoolbriketten;2023 juli;1;;;1;1.0;;;;;;1;;;;;1.0
316;Bruinkool en bruinkoolbriketten;2023 augustus;1;;;1;1.0;;;;;;1;;;;;1.0
317;Bruinkool en bruinkoolbriketten;2023 september;1;;;1;1.0;;;;;;1;;;;;1.0
318;Bruinkool en bruinkoolbriketten;2023 3e kwartaal;4;;;4;4.0;;;;;;4;;;;;4.0
319;Bruinkool en bruinkoolbriketten;2023 oktober;1;;;1;1.0;;;;;;1;;;;;1.0
320;Bruinkool en bruinkoolbriketten;2023 november;1;;;1;1.0;;;;;;1;;;;;1.0
321;Bruinkool en bruinkoolbriketten;2023 december;1;;;1;1.0;;;;;;1;;;;;1.0
322;Bruinkool en bruinkoolbriketten;2023 4e kwartaal;4;;;4;4.0;;;;;;4;;;;;4.0
323;Bruinkool en bruinkoolbriketten;2023;16;;;16;16.0;;;;;;16;;;;;16.0
324;Bruinkool en bruinkoolbriketten;2024 januari;1;;;1;1.0;;;;;;1;;;;;1.0
325;Bruinkool en bruinkoolbriketten;2024 februari;1;;;1;1.0;;;;;;1;;;;;1.0
326;Bruinkool en bruinkoolbriketten;2024 maart;1;;;1;1.0;;;;;;1;;;;;1.0
327;Bruinkool en bruinkoolbriketten;2024 1e kwartaal;4;;;4;4.0;;;;;;4;;;;;4.0
328;Bruinkool en bruinkoolbriketten;2024 april;1;;;1;1.0;;;;;;1;;;;;1.0
329;Bruinkool en bruinkoolbriketten;2024 mei;1;;;1;1.0;;;;;;1;;;;;1.0
330;Bruinkool en bruinkoolbriketten;2024 juni;1;;;1;1.0;;;;;;1;;;;;1.0
331;Bruinkool en bruinkoolbriketten;2024 2e kwartaal;4;;;4;4.0;;;;;;4;;;;;4.0
332;Bruinkool en bruinkoolbriketten;2024 juli;1;;;1;1.0;;;;;;1;;;;;1.0
333;Bruinkool en bruinkoolbriketten;2024 augustus;1;;;1;1.0;;;;;;1;;;;;1.0
334;Bruinkool en bruinkoolbriketten;2024 september;1;;;1;1.0;;;;;;1;;;;;1.0
335;Bruinkool en bruinkoolbriketten;2024 3e kwartaal;4;;;4;4.0;;;;;;4;;;;;4.0
336;Bruinkool en bruinkoolbriketten;2024 oktober;1;;;1;1.0;;;;;;1;;;;;1.0
337;Bruinkool en bruinkoolbriketten;2024 november;1;;;1;1.0;;;;;;1;;;;;1.0
338;Bruinkool en bruinkoolbriketten;2024 december;1;;;1;1.0;;;;;;1;;;;;1.0
339;Bruinkool en bruinkoolbriketten;2024 4e kwartaal;4;;;4;4.0;;;;;;4;;;;;4.0
340;Bruinkool en bruinkoolbriketten;2024;16;;;16;16.0;;;;;;16;;;;;16.0
341;Bruinkool en bruinkoolbriketten;2025 januari;1;;;1;1.0;;;;;;1;;;;;1.0
342;Cokesovencokes;2015 januari;167;168.0;;9;8.0;;56.0;66.0;-10.0;;167;;;167.0;164.0;
343;Cokesovencokes;2015 februari;147;154.0;;4;3.0;9.0;66.0;69.0;-2.0;;147;;;147.0;144.0;
344;Cokesovencokes;2015 maart;166;168.0;;4;;;69.0;75.0;-7.0;;166;;;166.0;163.0;
345;Cokesovencokes;2015 1e kwartaal;479;490.0;;17;11.0;9.0;56.0;75.0;-19.0;;479;;;479.0;471.0;
346;Cokesovencokes;2015 april;171;166.0;;8;;;75.0;78.0;-3.0;;171;;;171.0;168.0;
347;Cokesovencokes;2015 mei;172;174.0;;4;1.0;10.0;78.0;73.0;5.0;;172;;;172.0;170.0;
348;Cokesovencokes;2015 juni;165;170.0;;4;3.0;22.0;73.0;60.0;13.0;;165;;;165.0;162.0;
349;Cokesovencokes;2015 2e kwartaal;508;509.0;;15;4.0;32.0;75.0;60.0;15.0;;508;;;508.0;500.0;
350;Cokesovencokes;2015 juli;174;177.0;;5;3.0;;60.0;69.0;-9.0;;174;;;174.0;171.0;
351;Cokesovencokes;2015 augustus;165;176.0;;3;1.0;28.0;69.0;55.0;14.0;;165;;;165.0;163.0;
352;Cokesovencokes;2015 september;161;169.0;;3;2.0;8.0;55.0;58.0;-3.0;;161;;;161.0;158.0;
353;Cokesovencokes;2015 3e kwartaal;500;523.0;;12;7.0;36.0;60.0;58.0;1.0;;500;;;500.0;492.0;
354;Cokesovencokes;2015 oktober;166;172.0;;4;1.0;;58.0;69.0;-10.0;;166;;;166.0;162.0;
355;Cokesovencokes;2015 november;151;164.0;;4;3.0;24.0;69.0;61.0;7.0;;151;;;151.0;147.0;
356;Cokesovencokes;2015 december;156;176.0;;4;0.0;16.0;61.0;69.0;-8.0;;156;;;156.0;152.0;
357;Cokesovencokes;2015 4e kwartaal;473;513.0;;12;3.0;41.0;58.0;69.0;-10.0;;473;;;473.0;462.0;
358;Cokesovencokes;2015;1961;2035.0;;56;26.0;117.0;56.0;69.0;-13.0;;1961;;;1961.0;1924.0;
359;Cokesovencokes;2016 januari;174;177.0;;4;4.0;12.0;69.0;64.0;5.0;;174;;;174.0;171.0;
360;Cokesovencokes;2016 februari;163;166.0;;4;3.0;8.0;64.0;62.0;1.0;;163;;;163.0;160.0;
361;Cokesovencokes;2016 maart;177;176.0;;4;4.0;17.0;62.0;48.0;14.0;;177;;;177.0;174.0;
362;Cokesovencokes;2016 1e kwartaal;514;519.0;;11;10.0;37.0;69.0;48.0;21.0;;514;;;514.0;506.0;
363;Cokesovencokes;2016 april;146;164.0;;4;2.0;14.0;48.0;56.0;-7.0;;146;;;146.0;144.0;
364;Cokesovencokes;2016 mei;174;161.0;;4;2.0;8.0;56.0;38.0;18.0;;174;;;174.0;172.0;
365;Cokesovencokes;2016 juni;157;155.0;;8;5.0;;38.0;43.0;-6.0;;157;;;157.0;154.0;
366;Cokesovencokes;2016 2e kwartaal;478;479.0;;15;9.0;22.0;48.0;43.0;5.0;;478;;;478.0;470.0;
367;Cokesovencokes;2016 juli;155;168.0;;8;5.0;;43.0;65.0;-22.0;;155;;;155.0;152.0;
368;Cokesovencokes;2016 augustus;195;174.0;;4;3.0;;65.0;48.0;17.0;;195;;;195.0;192.0;
369;Cokesovencokes;2016 september;155;169.0;;8;;;48.0;70.0;-22.0;;155;;;155.0;153.0;
370;Cokesovencokes;2016 3e kwartaal;505;512.0;;20;8.0;;43.0;70.0;-27.0;;505;;;505.0;496.0;
371;Cokesovencokes;2016 oktober;172;177.0;;10;9.0;;70.0;85.0;-15.0;;172;;;172.0;168.0;
372;Cokesovencokes;2016 november;155;169.0;;5;4.0;5.0;85.0;99.0;-14.0;;155;;;155.0;151.0;
373;Cokesovencokes;2016 december;153;177.0;;5;4.0;10.0;99.0;118.0;-19.0;;153;;;153.0;149.0;
374;Cokesovencokes;2016 4e kwartaal;479;523.0;;19;17.0;15.0;70.0;118.0;-48.0;;479;;;479.0;468.0;
375;Cokesovencokes;2016;1976;2034.0;;65;44.0;73.0;69.0;118.0;-49.0;;1976;;;1976.0;1939.0;
376;Cokesovencokes;2017 januari;160;175.0;;3;3.0;2.0;118.0;134.0;-16.0;;160;;;160.0;157.0;
377;Cokesovencokes;2017 februari;148;154.0;;3;2.0;19.0;134.0;124.0;10.0;;148;;;148.0;146.0;
378;Cokesovencokes;2017 maart;161;168.0;;3;3.0;26.0;124.0;108.0;16.0;;161;;;161.0;158.0;
379;Cokesovencokes;2017 1e kwartaal;470;497.0;;10;8.0;47.0;118.0;108.0;10.0;;470;;;470.0;461.0;
380;Cokesovencokes;2017 april;150;163.0;;4;;18.0;108.0;107.0;1.0;;150;;;150.0;147.0;
381;Cokesovencokes;2017 mei;172;165.0;;4;3.0;29.0;107.0;74.0;33.0;;172;;;172.0;169.0;
382;Cokesovencokes;2017 juni;167;159.0;;4;3.0;13.0;74.0;57.0;17.0;;167;;;167.0;164.0;
383;Cokesovencokes;2017 2e kwartaal;490;488.0;;11;7.0;60.0;108.0;57.0;51.0;;490;;;490.0;480.0;
384;Cokesovencokes;2017 juli;168;163.0;;3;3.0;2.0;57.0;53.0;4.0;;168;;;168.0;165.0;
385;Cokesovencokes;2017 augustus;182;166.0;;3;2.0;10.0;53.0;30.0;23.0;;182;;;182.0;179.0;
386;Cokesovencokes;2017 september;148;161.0;;3;3.0;3.0;30.0;44.0;-14.0;;148;;;148.0;145.0;
387;Cokesovencokes;2017 3e kwartaal;499;491.0;;10;8.0;15.0;57.0;44.0;13.0;;499;;;499.0;490.0;
388;Cokesovencokes;2017 oktober;179;165.0;;9;3.0;;44.0;40.0;4.0;;179;;;179.0;174.0;
389;Cokesovencokes;2017 november;171;162.0;;4;4.0;4.0;40.0;31.0;9.0;;171;;;171.0;167.0;
390;Cokesovencokes;2017 december;170;162.0;;14;10.0;;31.0;36.0;-6.0;;170;;;170.0;166.0;
391;Cokesovencokes;2017 4e kwartaal;519;489.0;;27;17.0;4.0;44.0;36.0;8.0;;519;;;519.0;507.0;
392;Cokesovencokes;2017;1978;1964.0;;58;40.0;125.0;118.0;36.0;82.0;;1978;;;1978.0;1938.0;
393;Cokesovencokes;2018 januari;171;172.0;;11;10.0;;36.0;48.0;-12.0;;171;;;171.0;167.0;
394;Cokesovencokes;2018 februari;158;152.0;;6;6.0;;48.0;48.0;0.0;;158;;;158.0;154.0;
395;Cokesovencokes;2018 maart;176;168.0;;4;3.0;3.0;48.0;42.0;7.0;;176;;;176.0;173.0;
396;Cokesovencokes;2018 1e kwartaal;505;492.0;;22;19.0;3.0;36.0;42.0;-5.0;;505;;;505.0;494.0;
397;Cokesovencokes;2018 april;159;163.0;;4;;8.0;42.0;41.0;1.0;;159;;;159.0;155.0;
398;Cokesovencokes;2018 mei;171;166.0;;4;4.0;7.0;41.0;34.0;8.0;;171;;;171.0;167.0;
399;Cokesovencokes;2018 juni;160;161.0;;8;6.0;;34.0;42.0;-8.0;;160;;;160.0;157.0;
400;Cokesovencokes;2018 2e kwartaal;491;489.0;;16;10.0;15.0;42.0;42.0;0.0;;491;;;491.0;479.0;
401;Cokesovencokes;2018 juli;173;170.0;;6;5.0;;42.0;45.0;-3.0;;173;;;173.0;169.0;
402;Cokesovencokes;2018 augustus;159;175.0;;8;8.0;;45.0;69.0;-24.0;;159;;;159.0;155.0;
403;Cokesovencokes;2018 september;135;170.0;;4;2.0;1.0;69.0;108.0;-39.0;;135;;;135.0;131.0;
404;Cokesovencokes;2018 3e kwartaal;466;515.0;;18;15.0;1.0;42.0;108.0;-66.0;;466;;;466.0;455.0;
405;Cokesovencokes;2018 oktober;168;172.0;;8;7.0;;108.0;119.0;-12.0;;168;;;168.0;164.0;
406;Cokesovencokes;2018 november;176;154.0;;4;3.0;9.0;119.0;92.0;27.0;;176;;;176.0;172.0;
407;Cokesovencokes;2018 december;165;165.0;;4;3.0;21.0;92.0;75.0;17.0;;165;;;165.0;161.0;
408;Cokesovencokes;2018 4e kwartaal;509;490.0;;17;14.0;30.0;108.0;75.0;33.0;;509;;;509.0;498.0;
409;Cokesovencokes;2018;1972;1986.0;;72;58.0;48.0;36.0;75.0;-39.0;;1972;;;1972.0;1926.0;
410;Cokesovencokes;2019 januari;177;167.0;;4;3.0;;75.0;70.0;5.0;;177;;;177.0;173.0;
411;Cokesovencokes;2019 februari;157;151.0;;7;6.0;;70.0;70.0;-1.0;;157;;;157.0;154.0;
412;Cokesovencokes;2019 maart;179;167.0;;4;3.0;18.0;70.0;44.0;26.0;;179;;;179.0;175.0;
413;Cokesovencokes;2019 1e kwartaal;512;485.0;;15;12.0;18.0;75.0;44.0;31.0;;512;;;512.0;502.0;
414;Cokesovencokes;2019 april;165;165.0;;4;2.0;2.0;44.0;46.0;-2.0;;165;;;165.0;161.0;
415;Cokesovencokes;2019 mei;161;172.0;;8;7.0;;46.0;66.0;-20.0;;161;;;161.0;158.0;
416;Cokesovencokes;2019 juni;147;168.0;;13;12.0;;66.0;101.0;-35.0;;147;;;147.0;143.0;
417;Cokesovencokes;2019 2e kwartaal;473;506.0;;25;21.0;2.0;44.0;101.0;-56.0;;473;;;473.0;462.0;
418;Cokesovencokes;2019 juli;170;175.0;;4;1.0;;101.0;109.0;-9.0;;170;;;170.0;167.0;
419;Cokesovencokes;2019 augustus;160;176.0;;4;2.0;2.0;109.0;127.0;-18.0;;160;;;160.0;156.0;
420;Cokesovencokes;2019 september;120;168.0;;4;3.0;24.0;127.0;155.0;-28.0;;120;;;120.0;116.0;
421;Cokesovencokes;2019 3e kwartaal;450;519.0;;11;7.0;26.0;101.0;155.0;-55.0;;450;;;450.0;439.0;
422;Cokesovencokes;2019 oktober;165;162.0;;4;3.0;3.0;155.0;154.0;2.0;;165;;;165.0;161.0;
423;Cokesovencokes;2019 november;191;155.0;;4;2.0;8.0;154.0;113.0;40.0;;191;;;191.0;188.0;
424;Cokesovencokes;2019 december;143;162.0;;4;2.0;27.0;113.0;109.0;5.0;;143;;;143.0;140.0;
425;Cokesovencokes;2019 4e kwartaal;499;479.0;;11;7.0;37.0;155.0;109.0;47.0;;499;;;499.0;488.0;
426;Cokesovencokes;2019;1934;1988.0;;63;46.0;83.0;75.0;109.0;-34.0;;1934;;;1934.0;1891.0;
427;Cokesovencokes;2020 januari;167;161.0;;3;2.0;25.0;109.0;82.0;27.0;;167;;;167.0;163.0;
428;Cokesovencokes;2020 februari;154;148.0;;3;2.0;9.0;82.0;69.0;12.0;;154;;;154.0;151.0;
429;Cokesovencokes;2020 maart;159;161.0;;3;2.0;7.0;69.0;68.0;2.0;;159;;;159.0;155.0;
430;Cokesovencokes;2020 1e kwartaal;479;470.0;;10;6.0;41.0;109.0;68.0;41.0;;479;;;479.0;469.0;
431;Cokesovencokes;2020 april;134;153.0;;3;2.0;6.0;68.0;84.0;-17.0;;134;;;134.0;131.0;
432;Cokesovencokes;2020 mei;138;158.0;;3;2.0;27.0;84.0;82.0;3.0;;138;;;138.0;134.0;
433;Cokesovencokes;2020 juni;88;153.0;;5;3.0;;82.0;152.0;-70.0;;88;;;88.0;85.0;
434;Cokesovencokes;2020 2e kwartaal;360;465.0;;12;7.0;33.0;68.0;152.0;-84.0;;360;;;360.0;350.0;
435;Cokesovencokes;2020 juli;145;158.0;;3;2.0;49.0;152.0;120.0;32.0;;145;;;145.0;142.0;
436;Cokesovencokes;2020 augustus;132;159.0;;3;2.0;41.0;120.0;109.0;10.0;;132;;;132.0;129.0;
437;Cokesovencokes;2020 september;114;153.0;;3;2.0;8.0;109.0;144.0;-34.0;;114;;;114.0;111.0;
438;Cokesovencokes;2020 3e kwartaal;392;471.0;;10;6.0;97.0;152.0;144.0;8.0;;392;;;392.0;382.0;
439;Cokesovencokes;2020 oktober;150;159.0;;3;2.0;19.0;144.0;137.0;7.0;;150;;;150.0;147.0;
440;Cokesovencokes;2020 november;167;155.0;;3;2.0;36.0;137.0;92.0;45.0;;167;;;167.0;164.0;
441;Cokesovencokes;2020 december;161;160.0;;3;2.0;43.0;92.0;52.0;40.0;;161;;;161.0;157.0;
442;Cokesovencokes;2020 4e kwartaal;478;474.0;;10;6.0;98.0;144.0;52.0;92.0;;478;;;478.0;468.0;
443;Cokesovencokes;2020;1709;1879.0;;43;25.0;270.0;109.0;52.0;57.0;;1709;;;1709.0;1669.0;
444;Cokesovencokes;2021 januari;171;155.0;;7;5.0;;52.0;43.0;8.0;;171;;;171.0;167.0;
445;Cokesovencokes;2021 februari;144;142.0;;3;2.0;;43.0;45.0;-1.0;;144;;;144.0;141.0;
446;Cokesovencokes;2021 maart;172;157.0;;4;2.0;;45.0;32.0;12.0;;172;;;172.0;169.0;
447;Cokesovencokes;2021 1e kwartaal;487;453.0;;14;10.0;;52.0;32.0;19.0;;487;;;487.0;477.0;
