ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
83;10;2007;198347;101857;96490
84;11;2001;195589;99702;95887
85;11;2002;204433;104816;99617
86;11;2003;204719;104577;100143
87;11;2004;202839;103863;98976
88;11;2005;201691;102986;98705
89;11;2006;203059;103823;99236
90;11;2007;198670;101493;97177
91;12;2001;193715;99037;94678
92;12;2002;196340;100080;96260
93;12;2003;205156;105178;99978
94;12;2004;205442;104940;100503
95;12;2005;203553;104222;99331
96;12;2006;202383;103336;99047
97;12;2007;203739;104169;99570
98;13;2001;194493;99777;94716
99;13;2002;194502;99430;95073
100;13;2003;197105;100467;96638
101;13;2004;205891;105547;100344
102;13;2005;206171;105309;100862
103;13;2006;204269;104582;99687
104;13;2007;203085;103694;99391
105;14;2001;193123;98331;94792
106;14;2002;195321;100191;95130
107;14;2003;195326;99841;95484
108;14;2004;197905;100870;97035
109;14;2005;206660;105933;100727
110;14;2006;206930;105692;101239
111;14;2007;205019;104961;100058
112;15;2001;188122;96093;92029
113;15;2002;194034;98781;95253
114;15;2003;196215;100634;95582
115;15;2004;196209;100280;95929
116;15;2005;198762;101298;97464
117;15;2006;207480;106340;101141
118;15;2007;207746;106100;101646
119;16;2001;185472;95315;90157
120;16;2002;189290;96700;92590
121;16;2003;195177;99373;95804
122;16;2004;197331;101209;96122
123;16;2005;197305;100845;96460
124;16;2006;199813;101836;97977
125;16;2007;208498;106857;101641
126;17;2001;181570;93329;88241
127;17;2002;187004;96104;90900
128;17;2003;190790;97470;93320
129;17;2004;196630;100111;96519
130;17;2005;198740;101920;96820
131;17;2006;198679;101532;97147
132;17;2007;201140;102499;98641
133;18;2001;184444;94794;89650
134;18;2002;183369;94088;89281
135;18;2003;188765;96842;91922
136;18;2004;192504;98188;94316
137;18;2005;198297;100802;97495
138;18;2006;200365;102589;97775
139;18;2007;200268;102183;98085
140;19;2001;190907;97055;93852
141;19;2002;186458;95492;90966
142;19;2003;185372;94786;90586
143;19;2004;190720;97523;93196
144;19;2005;194414;98852;95562
145;19;2006;200156;101443;98713
146;19;2007;202182;103211;98970
147;20;2001;194546;98858;95688
148;20;2002;193150;97837;95314
149;20;2003;188668;96252;92416
150;20;2004;187558;95537;92020
151;20;2005;192855;98258;94597
152;20;2006;196493;99564;96929
153;20;2007;202180;102133;100047
154;21;2001;189491;95716;93775
155;21;2002;196961;99720;97241
156;21;2003;195525;98680;96845
157;21;2004;191007;97072;93934
158;21;2005;189869;96350;93520
159;21;2006;195098;99041;96057
160;21;2007;198691;100335;98355
161;22;2001;192012;96908;95104
162;22;2002;192063;96688;95375
163;22;2003;199456;100651;98805
164;22;2004;197967;99588;98379
165;22;2005;193409;97956;95453
166;22;2006;192241;97221;95020
167;22;2007;197406;99888;97517
168;23;2001;191214;96281;94933
169;23;2002;194606;97943;96663
170;23;2003;194627;97716;96911
171;23;2004;201913;101626;100288
172;23;2005;200374;100541;99834
173;23;2006;195775;98881;96894
174;23;2007;194586;98140;96447
175;24;2001;195428;98978;96450
176;24;2002;193772;97382;96389
177;24;2003;197090;99002;98088
178;24;2004;197060;98759;98301
179;24;2005;204240;102614;101626
180;24;2006;202637;101497;101140
181;24;2007;198013;99825;98188
182;25;2001;198711;100070;98641
183;25;2002;197862;100085;97777
184;25;2003;196162;98484;97678
185;25;2004;199397;100058;99339
186;25;2005;199317;99802;99515
187;25;2006;206375;103590;102785
188;25;2007;204719;102453;102266
189;26;2001;209514;105577;103937
190;26;2002;201006;101158;99848
191;26;2003;200119;101161;98958
192;26;2004;198363;99543;98820
193;26;2005;201512;101076;100436
194;26;2006;201374;100798;100576
195;26;2007;208326;104531;103795
196;27;2001;218952;110157;108795
197;27;2002;211605;106588;105016
198;27;2003;203127;102186;100941
199;27;2004;202198;102173;100025
200;27;2005;200386;100539;99847
201;27;2006;203442;102022;101420
202;27;2007;203256;101732;101524
203;28;2001;239346;120559;118787
204;28;2002;220880;111086;109794
205;28;2003;213522;107523;105999
206;28;2004;205057;103129;101927
207;28;2005;204078;103096;100983
208;28;2006;202209;101442;100767
209;28;2007;205188;102886;102302
210;29;2001;252298;127939;124359
211;29;2002;240972;121318;119654
212;29;2003;222614;111918;110696
213;29;2004;215224;108345;106879
214;29;2005;206776;103965;102812
215;29;2006;205747;103904;101843
216;29;2007;203837;102245;101593
217;30;2001;264709;134466;130243
218;30;2002;253682;128558;125125
219;30;2003;242386;121967;120419
220;30;2004;224113;112628;111484
221;30;2005;216701;109049;107652
222;30;2006;208266;104676;103589
223;30;2007;207198;104603;102595
224;31;2001;272017;138661;133356
225;31;2002;265805;134911;130895
226;31;2003;254853;129066;125787
227;31;2004;243564;122495;121069
228;31;2005;225379;113215;112164
229;31;2006;217937;109624;108313
230;31;2007;209520;105272;104248
231;32;2001;260868;132842;128026
232;32;2002;272911;138989;133922
233;32;2003;266691;135255;131436
234;32;2004;255790;129458;126332
235;32;2005;244521;122911;121610
236;32;2006;226410;113681;112729
237;32;2007;218948;110092;108856
238;33;2001;259067;132252;126815
239;33;2002;261642;133114;128527
240;33;2003;273593;139215;134378
241;33;2004;267356;135489;131867
242;33;2005;256506;129738;126768
243;33;2006;245243;123207;122036
244;33;2007;227216;114038;113178
245;34;2001;260918;133442;127476
246;34;2002;259701;132459;127242
247;34;2003;262213;133289;128924
248;34;2004;274061;139338;134723
249;34;2005;267814;135621;132193
250;34;2006;257010;129915;127095
251;34;2007;245762;123408;122354
252;35;2001;266036;136256;129780
253;35;2002;261364;133534;127829
254;35;2003;260122;132572;127550
255;35;2004;262568;133368;129200
256;35;2005;274329;139374;134955
257;35;2006;268065;135662;132402
258;35;2007;257312;130001;127310
259;36;2001;271180;138503;132677
260;36;2002;266279;136258;130022
261;36;2003;261625;133553;128072
262;36;2004;260356;132602;127754
263;36;2005;262738;133363;129375
264;36;2006;274408;139323;135084
265;36;2007;268136;135622;132513
266;37;2001;267304;136561;130743
267;37;2002;271225;138418;132807
268;37;2003;266346;136187;130159
269;37;2004;261701;133488;128213
270;37;2005;260407;132551;127856
271;37;2006;262724;133278;129446
272;37;2007;274316;139200;135116
273;38;2001;262689;133536;129153
274;38;2002;267287;136458;130829
275;38;2003;271128;138277;132851
276;38;2004;266254;136048;130206
277;38;2005;261627;133360;128266
278;38;2006;260308;132434;127874
279;38;2007;262564;133130;129434
280;39;2001;260804;132323;128481
281;39;2002;262586;133406;129180
282;39;2003;267135;136300;130836
283;39;2004;270896;138077;132818
284;39;2005;266036;135855;130181
285;39;2006;261415;133173;128242
286;39;2007;260075;132256;127818
287;40;2001;254734;129403;125331
288;40;2002;260641;132179;128462
289;40;2003;262373;133227;129147
290;40;2004;266872;136089;130783
291;40;2005;270558;137830;132728
292;40;2006;265710;135612;130097
293;40;2007;261092;132938;128153
294;41;2001;252948;128017;124931
295;41;2002;254425;129176;125249
296;41;2003;260360;131977;128382
297;41;2004;262042;132987;129055
298;41;2005;266491;135822;130669
299;41;2006;270105;137527;132578
300;41;2007;265268;135317;129951
301;42;2001;246541;124795;121746
302;42;2002;252629;127800;124828
303;42;2003;254027;128909;125118
304;42;2004;259983;131730;128253
305;42;2005;261615;132706;128909
306;42;2006;266011;135508;130503
307;42;2007;269562;137182;132380
308;43;2001;242316;122528;119788
309;43;2002;246183;124562;121621
310;43;2003;252226;127550;124676
311;43;2004;253546;128606;124940
312;43;2005;259519;131442;128078
313;43;2006;261102;132386;128716
314;43;2007;265452;135161;130291
315;44;2001;238789;121026;117763
316;44;2002;241924;122295;119629
317;44;2003;245746;124300;121446
318;44;2004;251747;127263;124484
319;44;2005;252996;128277;124719
320;44;2006;258976;131122;127855
321;44;2007;260514;132035;128479
322;45;2001;233601;117632;115969
323;45;2002;238351;120773;117578
324;45;2003;241460;122034;119426
325;45;2004;245241;124013;121228
326;45;2005;251202;126954;124248
327;45;2006;252378;127918;124460
328;45;2007;258366;130774;127591
329;46;2001;230868;116866;114002
330;46;2002;233151;117384;115767
331;46;2003;237844;120490;117355
332;46;2004;240927;121742;119185
333;46;2005;244670;123694;120976
334;46;2006;250583;126608;123974
335;46;2007;251692;127530;124161
336;47;2001;228005;115437;112568
337;47;2002;230388;116604;113784
338;47;2003;232650;117116;115535
339;47;2004;237286;120182;117104
340;47;2005;240343;121427;118916
341;47;2006;244043;123350;120693
342;47;2007;249916;126245;123671
343;48;2001;228776;115905;112871
344;48;2002;227511;115166;112344
345;48;2003;229854;116315;113539
346;48;2004;232089;116818;115272
347;48;2005;236680;119851;116829
348;48;2006;239707;121082;118625
349;48;2007;243365;122978;120387
350;49;2001;221417;112431;108986
351;49;2002;228238;115607;112631
352;49;2003;226963;114867;112096
353;49;2004;229265;115994;113271
354;49;2005;231478;116488;114990
355;49;2006;236016;119487;116529
356;49;2007;239020;120709;118311
357;50;2001;223052;113230;109822
358;50;2002;220852;112106;108747
359;50;2003;227621;115260;112362
360;50;2004;226340;114518;111823
361;50;2005;228600;115624;112975
362;50;2006;230784;116105;114680
363;50;2007;235278;119075;116203
364;51;2001;226178;114929;111249
365;51;2002;222375;112830;109546
366;51;2003;220207;111729;108478
367;51;2004;226921;114860;112061
368;51;2005;225638;114117;111521
369;51;2006;227857;115203;112654
370;51;2007;230019;115674;114345
371;52;2001;233472;118847;114625
372;52;2002;225408;114465;110943
373;52;2003;221621;112379;109242
374;52;2004;219480;111298;108182
375;52;2005;226141;114407;111734
376;52;2006;224849;113660;111189
377;52;2007;227032;114728;112304
378;53;2001;245712;124530;121182
379;53;2002;232575;118305;114270
380;53;2003;224565;113960;110605
381;53;2004;220793;111887;108907
382;53;2005;218681;110827;107854
383;53;2006;225283;113909;111374
384;53;2007;223986;113157;110828
385;54;2001;253328;129093;124235
386;54;2002;244668;123898;120770
387;54;2003;231606;117720;113885
388;54;2004;223654;113417;110237
389;54;2005;219895;111351;108544
390;54;2006;217807;110311;107496
391;54;2007;224351;113364;110987
392;55;2001;182096;92415;89681
393;55;2002;252108;128348;123760
394;55;2003;243507;123202;120305
395;55;2004;230524;117073;113452
396;55;2005;222630;112808;109821
397;55;2006;218883;110752;108131
398;55;2007;216820;109731;107088
399;56;2001;189958;96301;93657
400;56;2002;181175;91847;89328
401;56;2003;250757;127517;123240
402;56;2004;242217;122421;119795
403;56;2005;229313;116343;112969
404;56;2006;221475;112118;109357
405;56;2007;217750;110077;107673
406;57;2001;179983;91393;88590
407;57;2002;188863;95616;93246
408;57;2003;180142;91208;88935
409;57;2004;249260;126592;122669
410;57;2005;240786;121549;119237
411;57;2006;227968;115525;112443
412;57;2007;220191;111340;108851
413;58;2001;165738;84060;81678
414;58;2002;178849;90676;88173
415;58;2003;187668;94871;92797
416;58;2004;179006;90507;88499
417;58;2005;247635;125586;122049
418;58;2006;239223;120592;118630
419;58;2007;226497;114625;111872
420;59;2001;157354;79606;77748
421;59;2002;164575;83332;81242
422;59;2003;177597;89894;87703
423;59;2004;186341;94054;92287
424;59;2005;177756;89741;88016
425;59;2006;245854;124492;121362
426;59;2007;237507;119552;117956
427;60;2001;160755;80705;80050
428;60;2002;156119;78829;77290
429;60;2003;163283;82525;80758
430;60;2004;176210;89028;87181
431;60;2005;184874;93145;91728
432;60;2006;176364;88883;87481
433;60;2007;243889;123275;120614
434;61;2001;153956;76637;77319
435;61;2002;159312;79790;79523
436;61;2003;154754;77966;76788
437;61;2004;161858;81626;80232
438;61;2005;174677;88065;86612
439;61;2006;183256;92137;91118
440;61;2007;174825;87929;86897
441;62;2001;149675;74406;75269
442;62;2002;152439;75670;76770
443;62;2003;157735;78784;78952
444;62;2004;153258;77013;76245
445;62;2005;160302;80638;79665
446;62;2006;173002;87002;86000
447;62;2007;181488;91024;90464
448;63;2001;140113;69063;71050
449;63;2002;148026;73354;74672
450;63;2003;150782;74616;76166
451;63;2004;156024;77692;78332
452;63;2005;151631;75976;75655
453;63;2006;158598;79553;79046
454;63;2007;171166;85834;85332
455;64;2001;138052;67821;70231
456;64;2002;138403;67970;70433
457;64;2003;146234;72205;74029
458;64;2004;148972;73463;75508
459;64;2005;154163;76503;77660
460;64;2006;149847;74837;75011
461;64;2007;156730;78360;78370
462;65;2001;133928;65158;68770
463;65;2002;136131;66565;69566
464;65;2003;136503;66734;69769
465;65;2004;144234;70898;73336
466;65;2005;146957;72154;74803
467;65;2006;152071;75135;76935
468;65;2007;147833;73517;74317
469;66;2001;131199;63125;68074
470;66;2002;131925;63866;68060
471;66;2003;134112;65262;68850
472;66;2004;134508;65447;69061
473;66;2005;142137;69546;72591
474;66;2006;144833;70786;74047
475;66;2007;149863;73706;76157
476;67;2001;127030;60451;66579
477;67;2002;129058;61760;67298
478;67;2003;129796;62507;67289
479;67;2004;131973;63893;68079
480;67;2005;132390;64096;68295
481;67;2006;139904;68115;71790
482;67;2007;142567;69339;73228
483;68;2001;128209;60284;67925
484;68;2002;124745;59011;65734
485;68;2003;126770;60315;66455
486;68;2004;127517;61065;66452
487;68;2005;129683;62442;67241
488;68;2006;130114;62655;67459
489;68;2007;137500;66588;70912
490;69;2001;123469;57361;66108
491;69;2002;125661;58682;66980
492;69;2003;122304;57476;64828
493;69;2004;124315;58766;65549
494;69;2005;125083;59527;65556
495;69;2006;127219;60881;66338
496;69;2007;127661;61103;66559
497;70;2001;122892;56492;66400
498;70;2002;120781;55675;65106
499;70;2003;122968;56989;65979
500;70;2004;119723;55852;63871
501;70;2005;121726;57134;64592
502;70;2006;122495;57890;64605
503;70;2007;124596;59217;65379
504;71;2001;115059;51823;63236
505;71;2002;119946;54650;65296
506;71;2003;117942;53902;64040
507;71;2004;120118;55205;64913
508;71;2005;116983;54134;62848
509;71;2006;118962;55396;63566
510;71;2007;119727;56144;63583
511;72;2001;112401;49756;62645
512;72;2002;112052;49975;62077
513;72;2003;116851;52738;64112
514;72;2004;114948;52053;62895
515;72;2005;117112;53345;63767
516;72;2006;114076;52328;61748
517;72;2007;116020;53564;62456
518;73;2001;105323;46020;59303
519;73;2002;109146;47790;61356
520;73;2003;108854;48038;60815
521;73;2004;113556;50731;62825
522;73;2005;111761;50112;61649
523;73;2006;113888;51376;62513
524;73;2007;110951;50410;60541
525;74;2001;102861;44065;58796
526;74;2002;101932;44001;57931
527;74;2003;105687;45731;59956
528;74;2004;105453;46007;59446
529;74;2005;110047;48623;61424
530;74;2006;108340;48055;60285
531;74;2007;110417;49282;61135
532;75;2001;98370;40876;57494
533;75;2002;99140;41902;57239
534;75;2003;98308;41887;56421
535;75;2004;101982;43574;58408
536;75;2005;101810;43878;57932
537;75;2006;106263;46395;59868
538;75;2007;104641;45871;58771
539;76;2001;95818;38603;57215
540;76;2002;94446;38658;55787
541;76;2003;95234;39670;55564
542;76;2004;94491;39700;54791
543;76;2005;98078;41339;56739
544;76;2006;97938;41650;56288
545;76;2007;102237;44056;58181
546;77;2001;93395;37157;56238
547;77;2002;91590;36289;55301
548;77;2003;90336;36388;53948
549;77;2004;91131;37380;53751
550;77;2005;90477;37451;53026
551;77;2006;93949;39021;54928
552;77;2007;93838;39333;54505
553;78;2001;86179;33516;52663
554;78;2002;88830;34696;54134
555;78;2003;87196;33936;53260
556;78;2004;86052;34071;51982
557;78;2005;86857;35042;51815
558;78;2006;86266;35134;51131
559;78;2007;89596;36622;52974
560;79;2001;81731;30619;51112
561;79;2002;81527;31088;50440
562;79;2003;84111;32230;51881
563;79;2004;82639;31569;51070
564;79;2005;81597;31735;49863
565;79;2006;82384;32663;49721
566;79;2007;81842;32765;49077
567;80;2001;77447;28461;48986
568;80;2002;76887;28190;48697
569;80;2003;76757;28669;48087
570;80;2004;79257;29768;49490
571;80;2005;77943;29200;48743
572;80;2006;76982;29376;47606
573;80;2007;77737;30251;47486
574;81;2001;60712;21416;39296
575;81;2002;72343;25977;46365
576;81;2003;71900;25774;46126
577;81;2004;71832;26255;45577
578;81;2005;74237;27303;46934
579;81;2006;73047;26803;46244
580;81;2007;72160;26982;45178
581;82;2001;53853;18181;35672
582;82;2002;56249;19340;36909
583;82;2003;67084;23501;43584
584;82;2004;66748;23357;43391
585;82;2005;66736;23834;42902
586;82;2006;69009;24809;44200
587;82;2007;67934;24369;43566
588;83;2001;50774;16674;34100
589;83;2002;49459;16233;33225
590;83;2003;51715;17303;34413
591;83;2004;61724;21061;40663
592;83;2005;61487;20972;40515
593;83;2006;61500;21421;40078
594;83;2007;63616;22310;41306
595;84;2001;45517;14154;31363
596;84;2002;46174;14732;31442
597;84;2003;45046;14375;30670
598;84;2004;47146;15353;31793
599;84;2005;56323;18722;37600
600;84;2006;56142;18664;37479
601;84;2007;56167;19074;37093
602;85;2001;40383;12170;28213
603;85;2002;40980;12375;28605
604;85;2003;41620;12909;28711
605;85;2004;40657;12622;28035
606;85;2005;42598;13507;29091
607;85;2006;50906;16486;34420
608;85;2007;50766;16442;34325
609;86;2001;37569;10920;26649
610;86;2002;35914;10504;25410
611;86;2003;36504;10706;25798
612;86;2004;37116;11193;25923
613;86;2005;36308;10968;25340
614;86;2006;38056;11748;26308
615;86;2007;45486;14342;31144
616;87;2001;31973;8826;23147
617;87;2002;32947;9272;23674
618;87;2003;31551;8943;22609
619;87;2004;32119;9138;22981
620;87;2005;32693;9572;23121
621;87;2006;32005;9391;22613
622;87;2007;33553;10061;23491
623;88;2001;26773;7027;19746
624;88;2002;27638;7375;20263
625;88;2003;28529;7769;20759
626;88;2004;27362;7512;19850
627;88;2005;27898;7693;20205
628;88;2006;28404;8066;20338
629;88;2007;27820;7914;19906
630;89;2001;21306;5368;15938
631;89;2002;22737;5763;16974
632;89;2003;23514;6064;17450
633;89;2004;24307;6405;17903
634;89;2005;23353;6207;17145
635;89;2006;23824;6362;17462
636;89;2007;24261;6672;17589
637;90;2001;17731;4204;13527
638;90;2002;17770;4318;13452
639;90;2003;19002;4647;14355
640;90;2004;19682;4902;14780
641;90;2005;20376;5189;15187
642;90;2006;19586;5032;14554
643;90;2007;19988;5156;14832
644;91;2001;14309;3089;11220
645;91;2002;14475;3315;11160
646;91;2003;14537;3416;11122
647;91;2004;15575;3685;11889
648;91;2005;16160;3897;12263
649;91;2006;16737;4128;12609
650;91;2007;16096;4003;12093
651;92;2001;11011;2374;8637
652;92;2002;11477;2396;9081
653;92;2003;11637;2581;9056
654;92;2004;11708;2665;9043
655;92;2005;12571;2885;9686
656;92;2006;13051;3053;9998
657;92;2007;13521;3233;10288
658;93;2001;8290;1646;6644
659;93;2002;8632;1805;6827
660;93;2003;9025;1826;7199
661;93;2004;9169;1974;7195
662;93;2005;9246;2046;7200
663;93;2006;9934;2217;7718
664;93;2007;10317;2343;7973
665;94;2001;6189;1202;4987
666;94;2002;6349;1221;5128
667;94;2003;6630;1343;5287
668;94;2004;6953;1365;5588
669;94;2005;7077;1479;5598
670;94;2006;7141;1534;5608
671;94;2007;7678;1661;6017
672;95;2001;4393;819;3574
673;95;2002;4603;866;3737
674;95;2003;4739;883;3857
675;95;2004;4961;973;3988
676;95;2005;5219;994;4225
677;95;2006;5316;1078;4237
678;95;2007;5368;1117;4251
679;96;2001;3122;588;2534
680;96;2002;3171;563;2608
681;96;2003;3336;597;2738
682;96;2004;3446;611;2834
683;96;2005;3618;680;2938
684;96;2006;3812;694;3118
685;96;2007;3882;751;3131
686;97;2001;2026;413;1613
687;97;2002;2192;390;1801
688;97;2003;2238;376;1862
689;97;2004;2364;401;1963
690;97;2005;2450;413;2037
691;97;2006;2573;458;2115
692;97;2007;2715;467;2248
693;98;2001;1316;218;1098
694;98;2002;1385;268;1117
695;98;2003;1507;253;1253
696;98;2004;1547;246;1301
697;98;2005;1640;265;1375
698;98;2006;1701;272;1429
699;98;2007;1787;301;1486
700;99;2001;1943;309;1634
701;99;2002;2077;316;1761
702;99;2003;2200;335;1865
703;99;2004;2261;339;1922
704;99;2005;2337;340;1997
705;99;2006;2445;352;2093
706;99;2007;2553;363;2190
707;0 tot 5 jaar;2001;1001085;512391;488694
708;0 tot 5 jaar;2002;1013217;518048;495169
709;0 tot 5 jaar;2003;1021467;522630;498837
710;0 tot 5 jaar;2004;1020908;522371;498537
711;0 tot 5 jaar;2005;1016275;519843;496434
712;0 tot 5 jaar;2006;1005112;514312;490799
713;0 tot 5 jaar;2007;996795;510071;486723
714;5 tot 10 jaar;2001;995828;509250;486578
715;5 tot 10 jaar;2002;990526;507046;483480
716;5 tot 10 jaar;2003;989534;505908;483626
717;5 tot 10 jaar;2004;996773;509621;487152
718;5 tot 10 jaar;2005;1004801;513799;491002
719;5 tot 10 jaar;2006;1021647;522231;499417
720;5 tot 10 jaar;2007;1033364;527704;505658
721;10 tot 15 jaar;2001;980625;501302;479323
722;10 tot 15 jaar;2002;994587;508729;485860
723;10 tot 15 jaar;2003;1004422;513564;490858
724;10 tot 15 jaar;2004;1013063;517851;495212
725;10 tot 15 jaar;2005;1020445;521923;498522
726;10 tot 15 jaar;2006;1014636;518586;496052
727;10 tot 15 jaar;2007;1008860;516174;492686
728;15 tot 20 jaar;2001;930515;476586;453929
729;15 tot 20 jaar;2002;940155;481165;458990
730;15 tot 20 jaar;2003;956319;489105;467214
731;15 tot 20 jaar;2004;973394;497311;476082
732;15 tot 20 jaar;2005;987518;503717;483801
733;15 tot 20 jaar;2006;1006493;513740;492753
734;15 tot 20 jaar;2007;1019834;520850;498983
735;20 tot 25 jaar;2001;962691;486741;475950
736;20 tot 25 jaar;2002;970552;489570;480982
737;20 tot 25 jaar;2003;975366;492301;483065
738;20 tot 25 jaar;2004;975505;492582;482922
739;20 tot 25 jaar;2005;980747;495719;485030
740;20 tot 25 jaar;2006;982244;496204;486040
741;20 tot 25 jaar;2007;990876;500321;490554
742;25 tot 30 jaar;2001;1118821;564302;554519
743;25 tot 30 jaar;2002;1072325;540235;532089
744;25 tot 30 jaar;2003;1035544;521272;514272
745;25 tot 30 jaar;2004;1020239;513248;506990
746;25 tot 30 jaar;2005;1012069;508478;503593
747;25 tot 30 jaar;2006;1019147;511756;507391
748;25 tot 30 jaar;2007;1025326;513847;511480
749;30 tot 35 jaar;2001;1317579;671663;645916
750;30 tot 35 jaar;2002;1313741;668031;645711
751;30 tot 35 jaar;2003;1299736;658792;640944
752;30 tot 35 jaar;2004;1264884;639408;625475
753;30 tot 35 jaar;2005;1210921;610534;600387
754;30 tot 35 jaar;2006;1154866;581103;573762
755;30 tot 35 jaar;2007;1108644;557413;551231
756;35 tot 40 jaar;2001;1328013;677179;650834
757;35 tot 40 jaar;2002;1328741;678074;650667
758;35 tot 40 jaar;2003;1326356;676889;649468
759;35 tot 40 jaar;2004;1321775;673583;648191
760;35 tot 40 jaar;2005;1325137;674503;650633
761;35 tot 40 jaar;2006;1326920;673870;653048
762;35 tot 40 jaar;2007;1322403;670209;652191
763;40 tot 45 jaar;2001;1235328;625769;609559
764;40 tot 45 jaar;2002;1255802;636012;619789
765;40 tot 45 jaar;2003;1274732;645963;628769
766;40 tot 45 jaar;2004;1294190;656675;637515
767;40 tot 45 jaar;2005;1311179;666077;645103
768;40 tot 45 jaar;2006;1321904;672155;649749
769;40 tot 45 jaar;2007;1321888;672633;649254
770;45 tot 50 jaar;2001;1142667;578271;564396
771;45 tot 50 jaar;2002;1157639;585534;572104
772;45 tot 50 jaar;2003;1168771;590822;577951
773;45 tot 50 jaar;2004;1184808;598749;586060
774;45 tot 50 jaar;2005;1204373;608414;595959
775;45 tot 50 jaar;2006;1222727;618445;604281
776;45 tot 50 jaar;2007;1242359;628236;614121
777;50 tot 55 jaar;2001;1181742;600629;581113
778;50 tot 55 jaar;2002;1145878;581604;564276
779;50 tot 55 jaar;2003;1125620;571048;554572
780;50 tot 55 jaar;2004;1117188;565980;551210
781;50 tot 55 jaar;2005;1118955;566326;552628
782;50 tot 55 jaar;2006;1126580;569188;557393
783;50 tot 55 jaar;2007;1140666;575998;564667
784;55 tot 60 jaar;2001;875129;443775;431354
785;55 tot 60 jaar;2002;965570;489819;475749
786;55 tot 60 jaar;2003;1039671;526692;512980
787;55 tot 60 jaar;2004;1087348;550647;536702
788;55 tot 60 jaar;2005;1118120;566027;552092
789;55 tot 60 jaar;2006;1153403;583479;569923
790;55 tot 60 jaar;2007;1118765;565325;553440
791;60 tot 65 jaar;2001;742551;368632;373919
792;60 tot 65 jaar;2002;754299;375613;378688
793;60 tot 65 jaar;2003;772788;386096;386693
794;60 tot 65 jaar;2004;796322;398822;397498
795;60 tot 65 jaar;2005;825647;414327;411320
796;60 tot 65 jaar;2006;841067;422412;418656
797;60 tot 65 jaar;2007;928098;466422;461677
798;65 tot 70 jaar;2001;643835;306379;337456
799;65 tot 70 jaar;2002;647520;309884;337638
800;65 tot 70 jaar;2003;649485;312294;337191
801;65 tot 70 jaar;2004;662547;320069;342477
802;65 tot 70 jaar;2005;676250;327765;348486
803;65 tot 70 jaar;2006;694141;337572;356569
804;65 tot 70 jaar;2007;705424;344253;361173
805;70 tot 75 jaar;2001;558536;248156;310380
