ID;Geslacht;Leeftijd;Herkomstgroepering;Uitkeringsduur;Perioden;PersonenMetEenUitkering_1
636;3000;10000;1102;6;2005 september;6760
637;3000;10000;1102;6;2006 september;5520
638;3000;10000;1102;6;2007 september;3940
639;3000;10000;1102;7;2005 september;5270
640;3000;10000;1102;7;2006 september;4990
641;3000;10000;1102;7;2007 september;4160
642;3000;10000;1102;9;2005 september;3960
643;3000;10000;1102;9;2006 september;4130
644;3000;10000;1102;9;2007 september;3780
645;3000;10000;1102;5 jaar of langer;2005 september;35270
646;3000;10000;1102;5 jaar of langer;2006 september;34180
647;3000;10000;1102;5 jaar of langer;2007 september;33440
648;3000;10000;1101;0;2005 september;130230
649;3000;10000;1101;0;2006 september;119390
650;3000;10000;1101;0;2007 september;108070
651;3000;10000;1101;1;2005 september;15380
652;3000;10000;1101;1;2006 september;15090
653;3000;10000;1101;1;2007 september;12820
654;3000;10000;1101;2;2005 september;14660
655;3000;10000;1101;2;2006 september;11320
656;3000;10000;1101;2;2007 september;9400
657;3000;10000;1101;5;2005 september;19060
658;3000;10000;1101;5;2006 september;15100
659;3000;10000;1101;5;2007 september;12790
660;3000;10000;1101;6;2005 september;15240
661;3000;10000;1101;6;2006 september;11840
662;3000;10000;1101;6;2007 september;9080
663;3000;10000;1101;7;2005 september;10450
664;3000;10000;1101;7;2006 september;10390
665;3000;10000;1101;7;2007 september;8340
666;3000;10000;1101;9;2005 september;7440
667;3000;10000;1101;9;2006 september;7730
668;3000;10000;1101;9;2007 september;7570
669;3000;10000;1101;5 jaar of langer;2005 september;47990
670;3000;10000;1101;5 jaar of langer;2006 september;47930
671;3000;10000;1101;5 jaar of langer;2007 september;48070
672;3000;41500;1000;0;2005 september;33920
673;3000;41500;1000;0;2006 september;31250
674;3000;41500;1000;0;2007 september;30400
675;3000;41500;1000;1;2005 september;8630
676;3000;41500;1000;1;2006 september;6940
677;3000;41500;1000;1;2007 september;6020
678;3000;41500;1000;2;2005 september;6160
679;3000;41500;1000;2;2006 september;5270
680;3000;41500;1000;2;2007 september;4290
681;3000;41500;1000;5;2005 september;7220
682;3000;41500;1000;5;2006 september;6500
683;3000;41500;1000;5;2007 september;6540
684;3000;41500;1000;6;2005 september;4450
685;3000;41500;1000;6;2006 september;4580
686;3000;41500;1000;6;2007 september;4600
687;3000;41500;1000;7;2005 september;2900
688;3000;41500;1000;7;2006 september;3090
689;3000;41500;1000;7;2007 september;3520
690;3000;41500;1000;9;2005 september;1950
691;3000;41500;1000;9;2006 september;2190
692;3000;41500;1000;9;2007 september;2490
693;3000;41500;1000;5 jaar of langer;2005 september;2620
694;3000;41500;1000;5 jaar of langer;2006 september;2690
695;3000;41500;1000;5 jaar of langer;2007 september;2950
696;3000;41500;6030;0;2005 september;21990
697;3000;41500;6030;0;2006 september;21190
698;3000;41500;6030;0;2007 september;21640
699;3000;41500;6030;1;2005 september;5310
700;3000;41500;6030;1;2006 september;4140
701;3000;41500;6030;1;2007 september;3770
702;3000;41500;6030;2;2005 september;3600
703;3000;41500;6030;2;2006 september;3380
704;3000;41500;6030;2;2007 september;2840
705;3000;41500;6030;5;2005 september;4600
706;3000;41500;6030;5;2006 september;4330
707;3000;41500;6030;5;2007 september;4600
708;3000;41500;6030;6;2005 september;2900
709;3000;41500;6030;6;2006 september;3290
710;3000;41500;6030;6;2007 september;3440
711;3000;41500;6030;7;2005 september;2000
712;3000;41500;6030;7;2006 september;2230
713;3000;41500;6030;7;2007 september;2740
714;3000;41500;6030;9;2005 september;1490
715;3000;41500;6030;9;2006 september;1660
716;3000;41500;6030;9;2007 september;1900
717;3000;41500;6030;5 jaar of langer;2005 september;2100
718;3000;41500;6030;5 jaar of langer;2006 september;2160
719;3000;41500;6030;5 jaar of langer;2007 september;2360
720;3000;41500;1102;0;2005 september;2450
721;3000;41500;1102;0;2006 september;2240
722;3000;41500;1102;0;2007 september;2110
723;3000;41500;1102;1;2005 september;600
724;3000;41500;1102;1;2006 september;520
725;3000;41500;1102;1;2007 september;450
726;3000;41500;1102;2;2005 september;490
727;3000;41500;1102;2;2006 september;370
728;3000;41500;1102;2;2007 september;310
729;3000;41500;1102;5;2005 september;500
730;3000;41500;1102;5;2006 september;490
731;3000;41500;1102;5;2007 september;450
732;3000;41500;1102;6;2005 september;340
733;3000;41500;1102;6;2006 september;300
734;3000;41500;1102;6;2007 september;320
735;3000;41500;1102;7;2005 september;200
736;3000;41500;1102;7;2006 september;220
737;3000;41500;1102;7;2007 september;210
738;3000;41500;1102;9;2005 september;140
739;3000;41500;1102;9;2006 september;160
740;3000;41500;1102;9;2007 september;180
741;3000;41500;1102;5 jaar of langer;2005 september;180
742;3000;41500;1102;5 jaar of langer;2006 september;190
743;3000;41500;1102;5 jaar of langer;2007 september;200
744;3000;41500;1101;0;2005 september;9480
745;3000;41500;1101;0;2006 september;7820
746;3000;41500;1101;0;2007 september;6650
747;3000;41500;1101;1;2005 september;2710
748;3000;41500;1101;1;2006 september;2280
749;3000;41500;1101;1;2007 september;1810
750;3000;41500;1101;2;2005 september;2070
751;3000;41500;1101;2;2006 september;1520
752;3000;41500;1101;2;2007 september;1150
753;3000;41500;1101;5;2005 september;2120
754;3000;41500;1101;5;2006 september;1680
755;3000;41500;1101;5;2007 september;1490
756;3000;41500;1101;6;2005 september;1220
757;3000;41500;1101;6;2006 september;990
758;3000;41500;1101;6;2007 september;840
759;3000;41500;1101;7;2005 september;700
760;3000;41500;1101;7;2006 september;640
761;3000;41500;1101;7;2007 september;580
762;3000;41500;1101;9;2005 september;320
763;3000;41500;1101;9;2006 september;370
764;3000;41500;1101;9;2007 september;410
765;3000;41500;1101;5 jaar of langer;2005 september;340
766;3000;41500;1101;5 jaar of langer;2006 september;340
767;3000;41500;1101;5 jaar of langer;2007 september;390
768;3000;53500;1000;0;2005 september;81160
769;3000;53500;1000;0;2006 september;66570
770;3000;53500;1000;0;2007 september;56070
771;3000;53500;1000;1;2005 september;14760
772;3000;53500;1000;1;2006 september;12110
773;3000;53500;1000;1;2007 september;9280
774;3000;53500;1000;2;2005 september;11810
775;3000;53500;1000;2;2006 september;8110
776;3000;53500;1000;2;2007 september;5540
777;3000;53500;1000;5;2005 september;12250
778;3000;53500;1000;5;2006 september;8420
779;3000;53500;1000;5;2007 september;6710
780;3000;53500;1000;6;2005 september;9660
781;3000;53500;1000;6;2006 september;6620
782;3000;53500;1000;6;2007 september;4660
783;3000;53500;1000;7;2005 september;5890
784;3000;53500;1000;7;2006 september;5280
785;3000;53500;1000;7;2007 september;4350
786;3000;53500;1000;9;2005 september;4060
787;3000;53500;1000;9;2006 september;4040
788;3000;53500;1000;9;2007 september;3620
789;3000;53500;1000;5 jaar of langer;2005 september;22740
790;3000;53500;1000;5 jaar of langer;2006 september;21990
791;3000;53500;1000;5 jaar of langer;2007 september;21910
792;3000;53500;6030;0;2005 september;47460
793;3000;53500;6030;0;2006 september;39160
794;3000;53500;6030;0;2007 september;33750
795;3000;53500;6030;1;2005 september;8110
796;3000;53500;6030;1;2006 september;6490
797;3000;53500;6030;1;2007 september;4800
798;3000;53500;6030;2;2005 september;6100
799;3000;53500;6030;2;2006 september;4140
800;3000;53500;6030;2;2007 september;2740
801;3000;53500;6030;5;2005 september;6120
802;3000;53500;6030;5;2006 september;3860
803;3000;53500;6030;5;2007 september;3210
804;3000;53500;6030;6;2005 september;4830
805;3000;53500;6030;6;2006 september;3360
806;3000;53500;6030;6;2007 september;2290
807;3000;53500;6030;7;2005 september;3060
808;3000;53500;6030;7;2006 september;2740
809;3000;53500;6030;7;2007 september;2400
810;3000;53500;6030;9;2005 september;2300
811;3000;53500;6030;9;2006 september;2240
812;3000;53500;6030;9;2007 september;2040
813;3000;53500;6030;5 jaar of langer;2005 september;16940
814;3000;53500;6030;5 jaar of langer;2006 september;16350
815;3000;53500;6030;5 jaar of langer;2007 september;16280
816;3000;53500;1102;0;2005 september;7170
817;3000;53500;1102;0;2006 september;5740
818;3000;53500;1102;0;2007 september;4840
819;3000;53500;1102;1;2005 september;1410
820;3000;53500;1102;1;2006 september;1090
821;3000;53500;1102;1;2007 september;920
822;3000;53500;1102;2;2005 september;1150
823;3000;53500;1102;2;2006 september;740
824;3000;53500;1102;2;2007 september;500
825;3000;53500;1102;5;2005 september;1140
826;3000;53500;1102;5;2006 september;760
827;3000;53500;1102;5;2007 september;590
828;3000;53500;1102;6;2005 september;820
829;3000;53500;1102;6;2006 september;630
830;3000;53500;1102;6;2007 september;410
831;3000;53500;1102;7;2005 september;500
832;3000;53500;1102;7;2006 september;460
833;3000;53500;1102;7;2007 september;400
834;3000;53500;1102;9;2005 september;370
835;3000;53500;1102;9;2006 september;350
836;3000;53500;1102;9;2007 september;320
837;3000;53500;1102;5 jaar of langer;2005 september;1780
838;3000;53500;1102;5 jaar of langer;2006 september;1720
839;3000;53500;1102;5 jaar of langer;2007 september;1700
840;3000;53500;1101;0;2005 september;26530
841;3000;53500;1101;0;2006 september;21660
842;3000;53500;1101;0;2007 september;17480
843;3000;53500;1101;1;2005 september;5230
844;3000;53500;1101;1;2006 september;4540
845;3000;53500;1101;1;2007 september;3560
846;3000;53500;1101;2;2005 september;4570
847;3000;53500;1101;2;2006 september;3220
848;3000;53500;1101;2;2007 september;2290
849;3000;53500;1101;5;2005 september;4990
850;3000;53500;1101;5;2006 september;3810
851;3000;53500;1101;5;2007 september;2910
852;3000;53500;1101;6;2005 september;4010
853;3000;53500;1101;6;2006 september;2630
854;3000;53500;1101;6;2007 september;1960
855;3000;53500;1101;7;2005 september;2340
856;3000;53500;1101;7;2006 september;2090
857;3000;53500;1101;7;2007 september;1550
858;3000;53500;1101;9;2005 september;1380
859;3000;53500;1101;9;2006 september;1450
860;3000;53500;1101;9;2007 september;1270
861;3000;53500;1101;5 jaar of langer;2005 september;4010
862;3000;53500;1101;5 jaar of langer;2006 september;3920
863;3000;53500;1101;5 jaar of langer;2007 september;3930
864;3000;53700;1000;0;2005 september;139450
865;3000;53700;1000;0;2006 september;121100
866;3000;53700;1000;0;2007 september;104690
867;3000;53700;1000;1;2005 september;15770
868;3000;53700;1000;1;2006 september;15690
869;3000;53700;1000;1;2007 september;12790
870;3000;53700;1000;2;2005 september;14970
871;3000;53700;1000;2;2006 september;10980
872;3000;53700;1000;2;2007 september;8850
873;3000;53700;1000;5;2005 september;19840
874;3000;53700;1000;5;2006 september;13760
875;3000;53700;1000;5;2007 september;10920
876;3000;53700;1000;6;2005 september;15210
877;3000;53700;1000;6;2006 september;10490
878;3000;53700;1000;6;2007 september;7070
879;3000;53700;1000;7;2005 september;10930
880;3000;53700;1000;7;2006 september;9890
881;3000;53700;1000;7;2007 september;7340
882;3000;53700;1000;9;2005 september;8010
883;3000;53700;1000;9;2006 september;7680
884;3000;53700;1000;9;2007 september;6560
885;3000;53700;1000;5 jaar of langer;2005 september;54730
886;3000;53700;1000;5 jaar of langer;2006 september;52590
887;3000;53700;1000;5 jaar of langer;2007 september;51160
888;3000;53700;6030;0;2005 september;88570
889;3000;53700;6030;0;2006 september;76370
890;3000;53700;6030;0;2007 september;66110
891;3000;53700;6030;1;2005 september;9500
892;3000;53700;6030;1;2006 september;9260
893;3000;53700;6030;1;2007 september;7300
894;3000;53700;6030;2;2005 september;8750
895;3000;53700;6030;2;2006 september;6200
896;3000;53700;6030;2;2007 september;4930
897;3000;53700;6030;5;2005 september;11450
898;3000;53700;6030;5;2006 september;7520
899;3000;53700;6030;5;2007 september;5790
900;3000;53700;6030;6;2005 september;8450
901;3000;53700;6030;6;2006 september;5790
902;3000;53700;6030;6;2007 september;3660
903;3000;53700;6030;7;2005 september;6300
904;3000;53700;6030;7;2006 september;5480
905;3000;53700;6030;7;2007 september;4160
906;3000;53700;6030;9;2005 september;4640
907;3000;53700;6030;9;2006 september;4400
908;3000;53700;6030;9;2007 september;3730
909;3000;53700;6030;5 jaar of langer;2005 september;39480
910;3000;53700;6030;5 jaar of langer;2006 september;37710
911;3000;53700;6030;5 jaar of langer;2007 september;36530
912;3000;53700;1102;0;2005 september;12650
913;3000;53700;1102;0;2006 september;10810
914;3000;53700;1102;0;2007 september;9400
915;3000;53700;1102;1;2005 september;1680
916;3000;53700;1102;1;2006 september;1600
917;3000;53700;1102;1;2007 september;1350
918;3000;53700;1102;2;2005 september;1560
919;3000;53700;1102;2;2006 september;1120
920;3000;53700;1102;2;2007 september;870
921;3000;53700;1102;5;2005 september;1940
922;3000;53700;1102;5;2006 september;1320
923;3000;53700;1102;5;2007 september;1090
924;3000;53700;1102;6;2005 september;1470
925;3000;53700;1102;6;2006 september;930
926;3000;53700;1102;6;2007 september;640
927;3000;53700;1102;7;2005 september;1020
928;3000;53700;1102;7;2006 september;940
929;3000;53700;1102;7;2007 september;640
930;3000;53700;1102;9;2005 september;720
931;3000;53700;1102;9;2006 september;690
932;3000;53700;1102;9;2007 september;580
933;3000;53700;1102;5 jaar of langer;2005 september;4270
934;3000;53700;1102;5 jaar of langer;2006 september;4220
935;3000;53700;1102;5 jaar of langer;2007 september;4230
936;3000;53700;1101;0;2005 september;38220
937;3000;53700;1101;0;2006 september;33910
938;3000;53700;1101;0;2007 september;29180
939;3000;53700;1101;1;2005 september;4580
940;3000;53700;1101;1;2006 september;4830
941;3000;53700;1101;1;2007 september;4140
942;3000;53700;1101;2;2005 september;4660
943;3000;53700;1101;2;2006 september;3660
944;3000;53700;1101;2;2007 september;3050
945;3000;53700;1101;5;2005 september;6440
946;3000;53700;1101;5;2006 september;4920
947;3000;53700;1101;5;2007 september;4030
948;3000;53700;1101;6;2005 september;5290
949;3000;53700;1101;6;2006 september;3780
950;3000;53700;1101;6;2007 september;2760
951;3000;53700;1101;7;2005 september;3610
952;3000;53700;1101;7;2006 september;3470
953;3000;53700;1101;7;2007 september;2550
954;3000;53700;1101;9;2005 september;2650
955;3000;53700;1101;9;2006 september;2590
956;3000;53700;1101;9;2007 september;2250
957;3000;53700;1101;5 jaar of langer;2005 september;10980
958;3000;53700;1101;5 jaar of langer;2006 september;10660
959;3000;53700;1101;5 jaar of langer;2007 september;10400
960;3000;53800;1000;0;2005 september;190380
961;3000;53800;1000;0;2006 september;177340
962;3000;53800;1000;0;2007 september;160010
963;3000;53800;1000;1;2005 september;11990
964;3000;53800;1000;1;2006 september;13060
965;3000;53800;1000;1;2007 september;11330
966;3000;53800;1000;2;2005 september;13190
967;3000;53800;1000;2;2006 september;10080
968;3000;53800;1000;2;2007 september;9150
969;3000;53800;1000;5;2005 september;20880
970;3000;53800;1000;5;2006 september;15550
971;3000;53800;1000;5;2007 september;12490
972;3000;53800;1000;6;2005 september;16890
973;3000;53800;1000;6;2006 september;14160
974;3000;53800;1000;6;2007 september;9340
975;3000;53800;1000;7;2005 september;13490
976;3000;53800;1000;7;2006 september;13030
977;3000;53800;1000;7;2007 september;9890
978;3000;53800;1000;9;2005 september;10690
979;3000;53800;1000;9;2006 september;10580
980;3000;53800;1000;9;2007 september;9820
981;3000;53800;1000;5 jaar of langer;2005 september;103250
982;3000;53800;1000;5 jaar of langer;2006 september;100880
983;3000;53800;1000;5 jaar of langer;2007 september;98000
984;3000;53800;6030;0;2005 september;142050
985;3000;53800;6030;0;2006 september;130570
986;3000;53800;6030;0;2007 september;116120
987;3000;53800;6030;1;2005 september;8320
988;3000;53800;6030;1;2006 september;9020
989;3000;53800;6030;1;2007 september;7500
990;3000;53800;6030;2;2005 september;9150
991;3000;53800;6030;2;2006 september;6790
992;3000;53800;6030;2;2007 september;6070
993;3000;53800;6030;5;2005 september;14500
994;3000;53800;6030;5;2006 september;10460
995;3000;53800;6030;5;2007 september;8160
996;3000;53800;6030;6;2005 september;11880
997;3000;53800;6030;6;2006 september;9640
998;3000;53800;6030;6;2007 september;6050
999;3000;53800;6030;7;2005 september;9590
1000;3000;53800;6030;7;2006 september;9020
1001;3000;53800;6030;7;2007 september;6560
1002;3000;53800;6030;9;2005 september;7810
1003;3000;53800;6030;9;2006 september;7480
1004;3000;53800;6030;9;2007 september;6700
1005;3000;53800;6030;5 jaar of langer;2005 september;80800
1006;3000;53800;6030;5 jaar of langer;2006 september;78150
1007;3000;53800;6030;5 jaar of langer;2007 september;75070
1008;3000;53800;1102;0;2005 september;18040
1009;3000;53800;1102;0;2006 september;16280
1010;3000;53800;1102;0;2007 september;14290
1011;3000;53800;1102;1;2005 september;1410
1012;3000;53800;1102;1;2006 september;1410
1013;3000;53800;1102;1;2007 september;1260
1014;3000;53800;1102;2;2005 september;1510
1015;3000;53800;1102;2;2006 september;1110
1016;3000;53800;1102;2;2007 september;910
1017;3000;53800;1102;5;2005 september;2350
1018;3000;53800;1102;5;2006 september;1690
1019;3000;53800;1102;5;2007 september;1310
1020;3000;53800;1102;6;2005 september;1800
1021;3000;53800;1102;6;2006 september;1500
1022;3000;53800;1102;6;2007 september;980
1023;3000;53800;1102;7;2005 september;1410
1024;3000;53800;1102;7;2006 september;1290
1025;3000;53800;1102;7;2007 september;1010
1026;3000;53800;1102;9;2005 september;960
1027;3000;53800;1102;9;2006 september;1060
1028;3000;53800;1102;9;2007 september;910
1029;3000;53800;1102;5 jaar of langer;2005 september;8600
1030;3000;53800;1102;5 jaar of langer;2006 september;8210
1031;3000;53800;1102;5 jaar of langer;2007 september;7910
1032;3000;53800;1101;0;2005 september;30290
1033;3000;53800;1101;0;2006 september;30500
1034;3000;53800;1101;0;2007 september;29600
1035;3000;53800;1101;1;2005 september;2260
1036;3000;53800;1101;1;2006 september;2620
1037;3000;53800;1101;1;2007 september;2560
1038;3000;53800;1101;2;2005 september;2530
1039;3000;53800;1101;2;2006 september;2180
1040;3000;53800;1101;2;2007 september;2170
1041;3000;53800;1101;5;2005 september;4030
1042;3000;53800;1101;5;2006 september;3400
1043;3000;53800;1101;5;2007 september;3020
1044;3000;53800;1101;6;2005 september;3210
1045;3000;53800;1101;6;2006 september;3020
1046;3000;53800;1101;6;2007 september;2310
1047;3000;53800;1101;7;2005 september;2500
1048;3000;53800;1101;7;2006 september;2710
1049;3000;53800;1101;7;2007 september;2320
1050;3000;53800;1101;9;2005 september;1920
1051;3000;53800;1101;9;2006 september;2050
1052;3000;53800;1101;9;2007 september;2210
1053;3000;53800;1101;5 jaar of langer;2005 september;13850
1054;3000;53800;1101;5 jaar of langer;2006 september;14520
1055;3000;53800;1101;5 jaar of langer;2007 september;15020
1056;3000;53900;1000;0;2005 september;298060
1057;3000;53900;1000;0;2006 september;290080
1058;3000;53900;1000;0;2007 september;279400
1059;3000;53900;1000;1;2005 september;7360
1060;3000;53900;1000;1;2006 september;9090
1061;3000;53900;1000;1;2007 september;7540
1062;3000;53900;1000;2;2005 september;11070
1063;3000;53900;1000;2;2006 september;8610
1064;3000;53900;1000;2;2007 september;7880
1065;3000;53900;1000;5;2005 september;20570
1066;3000;53900;1000;5;2006 september;16690
1067;3000;53900;1000;5;2007 september;14130
1068;3000;53900;1000;6;2005 september;19850
1069;3000;53900;1000;6;2006 september;19100
1070;3000;53900;1000;6;2007 september;14640
1071;3000;53900;1000;7;2005 september;19260
1072;3000;53900;1000;7;2006 september;18440
1073;3000;53900;1000;7;2007 september;17150
1074;3000;53900;1000;9;2005 september;16770
1075;3000;53900;1000;9;2006 september;17560
1076;3000;53900;1000;9;2007 september;16740
1077;3000;53900;1000;5 jaar of langer;2005 september;203180
1078;3000;53900;1000;5 jaar of langer;2006 september;200590
1079;3000;53900;1000;5 jaar of langer;2007 september;201320
1080;3000;53900;6030;0;2005 september;241210
1081;3000;53900;6030;0;2006 september;234500
1082;3000;53900;6030;0;2007 september;226000
1083;3000;53900;6030;1;2005 september;5880
1084;3000;53900;6030;1;2006 september;7140
1085;3000;53900;6030;1;2007 september;5860
1086;3000;53900;6030;2;2005 september;9010
1087;3000;53900;6030;2;2006 september;6820
1088;3000;53900;6030;2;2007 september;6190
1089;3000;53900;6030;5;2005 september;16760
1090;3000;53900;6030;5;2006 september;13500
1091;3000;53900;6030;5;2007 september;11110
1092;3000;53900;6030;6;2005 september;16000
1093;3000;53900;6030;6;2006 september;15500
1094;3000;53900;6030;6;2007 september;11840
1095;3000;53900;6030;7;2005 september;15810
1096;3000;53900;6030;7;2006 september;14880
1097;3000;53900;6030;7;2007 september;13890
1098;3000;53900;6030;9;2005 september;13820
1099;3000;53900;6030;9;2006 september;14410
1100;3000;53900;6030;9;2007 september;13510
1101;3000;53900;6030;5 jaar of langer;2005 september;163940
1102;3000;53900;6030;5 jaar of langer;2006 september;162250
1103;3000;53900;6030;5 jaar of langer;2007 september;163590
1104;3000;53900;1102;0;2005 september;31150
1105;3000;53900;1102;0;2006 september;30080
1106;3000;53900;1102;0;2007 september;28250
1107;3000;53900;1102;1;2005 september;890
1108;3000;53900;1102;1;2006 september;1140
1109;3000;53900;1102;1;2007 september;930
1110;3000;53900;1102;2;2005 september;1230
1111;3000;53900;1102;2;2006 september;1060
1112;3000;53900;1102;2;2007 september;940
1113;3000;53900;1102;5;2005 september;2330
1114;3000;53900;1102;5;2006 september;1900
1115;3000;53900;1102;5;2007 september;1680
1116;3000;53900;1102;6;2005 september;2330
1117;3000;53900;1102;6;2006 september;2170
1118;3000;53900;1102;6;2007 september;1600
1119;3000;53900;1102;7;2005 september;2140
1120;3000;53900;1102;7;2006 september;2080
1121;3000;53900;1102;7;2007 september;1910
1122;3000;53900;1102;9;2005 september;1770
1123;3000;53900;1102;9;2006 september;1880
1124;3000;53900;1102;9;2007 september;1790
1125;3000;53900;1102;5 jaar of langer;2005 september;20440
1126;3000;53900;1102;5 jaar of langer;2006 september;19840
1127;3000;53900;1102;5 jaar of langer;2007 september;19410
1128;3000;53900;1101;0;2005 september;25710
1129;3000;53900;1101;0;2006 september;25510
1130;3000;53900;1101;0;2007 september;25150
1131;3000;53900;1101;1;2005 september;590
1132;3000;53900;1101;1;2006 september;820
1133;3000;53900;1101;1;2007 september;750
1134;3000;53900;1101;2;2005 september;830
1135;3000;53900;1101;2;2006 september;740
1136;3000;53900;1101;2;2007 september;740
1137;3000;53900;1101;5;2005 september;1490
1138;3000;53900;1101;5;2006 september;1290
1139;3000;53900;1101;5;2007 september;1340
1140;3000;53900;1101;6;2005 september;1510
1141;3000;53900;1101;6;2006 september;1430
1142;3000;53900;1101;6;2007 september;1210
1143;3000;53900;1101;7;2005 september;1310
1144;3000;53900;1101;7;2006 september;1480
1145;3000;53900;1101;7;2007 september;1350
1146;3000;53900;1101;9;2005 september;1170
1147;3000;53900;1101;9;2006 september;1260
1148;3000;53900;1101;9;2007 september;1440
1149;3000;53900;1101;5 jaar of langer;2005 september;18810
1150;3000;53900;1101;5 jaar of langer;2006 september;18500
1151;3000;53900;1101;5 jaar of langer;2007 september;18330
1152;4000;10000;1000;0;2005 september;728320
1153;4000;10000;1000;0;2006 september;682120
1154;4000;10000;1000;0;2007 september;636050
1155;4000;10000;1000;1;2005 september;59250
1156;4000;10000;1000;1;2006 september;59880
1157;4000;10000;1000;1;2007 september;49960
1158;4000;10000;1000;2;2005 september;54000
1159;4000;10000;1000;2;2006 september;43330
1160;4000;10000;1000;2;2007 september;36920
1161;4000;10000;1000;5;2005 september;75180
1162;4000;10000;1000;5;2006 september;60380
1163;4000;10000;1000;5;2007 september;53280
1164;4000;10000;1000;6;2005 september;62010
1165;4000;10000;1000;6;2006 september;51440
1166;4000;10000;1000;6;2007 september;40780
1167;4000;10000;1000;7;2005 september;53850
1168;4000;10000;1000;7;2006 september;47570
1169;4000;10000;1000;7;2007 september;39810
1170;4000;10000;1000;9;2005 september;46270
1171;4000;10000;1000;9;2006 september;43480
1172;4000;10000;1000;9;2007 september;38390
1173;4000;10000;1000;5 jaar of langer;2005 september;377750
1174;4000;10000;1000;5 jaar of langer;2006 september;376050
1175;4000;10000;1000;5 jaar of langer;2007 september;376910
1176;4000;10000;6030;0;2005 september;510830
1177;4000;10000;6030;0;2006 september;476770
1178;4000;10000;6030;0;2007 september;444440
1179;4000;10000;6030;1;2005 september;39390
1180;4000;10000;6030;1;2006 september;38950
1181;4000;10000;6030;1;2007 september;32200
1182;4000;10000;6030;2;2005 september;35350
1183;4000;10000;6030;2;2006 september;28120
1184;4000;10000;6030;2;2007 september;23690
1185;4000;10000;6030;5;2005 september;48700
1186;4000;10000;6030;5;2006 september;38440
1187;4000;10000;6030;5;2007 september;33680
1188;4000;10000;6030;6;2005 september;40080
1189;4000;10000;6030;6;2006 september;33280
1190;4000;10000;6030;6;2007 september;25740
1191;4000;10000;6030;7;2005 september;36220
1192;4000;10000;6030;7;2006 september;31170
1193;4000;10000;6030;7;2007 september;26010
1194;4000;10000;6030;9;2005 september;31440
1195;4000;10000;6030;9;2006 september;29460
1196;4000;10000;6030;9;2007 september;25470
1197;4000;10000;6030;5 jaar of langer;2005 september;279640
1198;4000;10000;6030;5 jaar of langer;2006 september;277360
1199;4000;10000;6030;5 jaar of langer;2007 september;277650
1200;4000;10000;1102;0;2005 september;76310
1201;4000;10000;1102;0;2006 september;71330
1202;4000;10000;1102;0;2007 september;65960
1203;4000;10000;1102;1;2005 september;6530
1204;4000;10000;1102;1;2006 september;6750
1205;4000;10000;1102;1;2007 september;5810
1206;4000;10000;1102;2;2005 september;6030
1207;4000;10000;1102;2;2006 september;4770
1208;4000;10000;1102;2;2007 september;4100
1209;4000;10000;1102;5;2005 september;8620
1210;4000;10000;1102;5;2006 september;6750
1211;4000;10000;1102;5;2007 september;5870
1212;4000;10000;1102;6;2005 september;6810
1213;4000;10000;1102;6;2006 september;5830
1214;4000;10000;1102;6;2007 september;4460
1215;4000;10000;1102;7;2005 september;5740
1216;4000;10000;1102;7;2006 september;5150
1217;4000;10000;1102;7;2007 september;4430
1218;4000;10000;1102;9;2005 september;4730
1219;4000;10000;1102;9;2006 september;4580
1220;4000;10000;1102;9;2007 september;4030
1221;4000;10000;1102;5 jaar of langer;2005 september;37860
1222;4000;10000;1102;5 jaar of langer;2006 september;37510
1223;4000;10000;1102;5 jaar of langer;2007 september;37260
1224;4000;10000;1101;0;2005 september;141180
1225;4000;10000;1101;0;2006 september;134020
1226;4000;10000;1101;0;2007 september;125640
1227;4000;10000;1101;1;2005 september;13330
1228;4000;10000;1101;1;2006 september;14180
1229;4000;10000;1101;1;2007 september;11950
1230;4000;10000;1101;2;2005 september;12610
1231;4000;10000;1101;2;2006 september;10450
1232;4000;10000;1101;2;2007 september;9120
1233;4000;10000;1101;5;2005 september;17860
1234;4000;10000;1101;5;2006 september;15200
1235;4000;10000;1101;5;2007 september;13730
1236;4000;10000;1101;6;2005 september;15120
1237;4000;10000;1101;6;2006 september;12330
1238;4000;10000;1101;6;2007 september;10570
1239;4000;10000;1101;7;2005 september;11890
1240;4000;10000;1101;7;2006 september;11260
1241;4000;10000;1101;7;2007 september;9370
1242;4000;10000;1101;9;2005 september;10100
1243;4000;10000;1101;9;2006 september;9430
1244;4000;10000;1101;9;2007 september;8900
1245;4000;10000;1101;5 jaar of langer;2005 september;60250
1246;4000;10000;1101;5 jaar of langer;2006 september;61180
1247;4000;10000;1101;5 jaar of langer;2007 september;62010
1248;4000;41500;1000;0;2005 september;39680
1249;4000;41500;1000;0;2006 september;35000
1250;4000;41500;1000;0;2007 september;31890
1251;4000;41500;1000;1;2005 september;9840
1252;4000;41500;1000;1;2006 september;8440
1253;4000;41500;1000;1;2007 september;6980
1254;4000;41500;1000;2;2005 september;6890
1255;4000;41500;1000;2;2006 september;5430
1256;4000;41500;1000;2;2007 september;4550
1257;4000;41500;1000;5;2005 september;8170
1258;4000;41500;1000;5;2006 september;7250
1259;4000;41500;1000;5;2007 september;6820
1260;4000;41500;1000;6;2005 september;5660
1261;4000;41500;1000;6;2006 september;4890
1262;4000;41500;1000;6;2007 september;4740
1263;4000;41500;1000;7;2005 september;3860
