ID;Beroepsklasse;RegioS;Perioden;WerkzameBeroepsbevolking_1
3940;Totaal;Zwolle;2015;64
3941;Totaal;Zwolle;2016;65
3942;Totaal;Zwolle;2017;66
3943;Totaal;Zwolle;2018;69
3944;Totaal;Zwolle;2019;70
3945;Totaal;Zwolle;2020;70
3946;Totaal;Zwolle;2021;72
3947;Totaal;Zwolle;2022;75
3948;Totaal;Zwolle;2023;75
3949;Totaal;Groningen (AM);2013;362
3950;Totaal;Groningen (AM);2014;355
3951;Totaal;Groningen (AM);2015;357
3952;Totaal;Groningen (AM);2016;361
3953;Totaal;Groningen (AM);2017;369
3954;Totaal;Groningen (AM);2018;372
3955;Totaal;Groningen (AM);2019;376
3956;Totaal;Groningen (AM);2020;377
3957;Totaal;Groningen (AM);2021;386
3958;Totaal;Groningen (AM);2022;398
3959;Totaal;Groningen (AM);2023;402
3960;Totaal;Friesland (AM);2013;313
3961;Totaal;Friesland (AM);2014;310
3962;Totaal;Friesland (AM);2015;313
3963;Totaal;Friesland (AM);2016;315
3964;Totaal;Friesland (AM);2017;320
3965;Totaal;Friesland (AM);2018;327
3966;Totaal;Friesland (AM);2019;334
3967;Totaal;Friesland (AM);2020;331
3968;Totaal;Friesland (AM);2021;336
3969;Totaal;Friesland (AM);2022;344
3970;Totaal;Friesland (AM);2023;348
3971;Totaal;Drenthe (AM);2013;134
3972;Totaal;Drenthe (AM);2014;133
3973;Totaal;Drenthe (AM);2015;134
3974;Totaal;Drenthe (AM);2016;134
3975;Totaal;Drenthe (AM);2017;136
3976;Totaal;Drenthe (AM);2018;138
3977;Totaal;Drenthe (AM);2019;140
3978;Totaal;Drenthe (AM);2020;140
3979;Totaal;Drenthe (AM);2021;142
3980;Totaal;Drenthe (AM);2022;146
3981;Totaal;Drenthe (AM);2023;148
3982;Totaal;Twente (AM);2013;308
3983;Totaal;Twente (AM);2014;304
3984;Totaal;Twente (AM);2015;307
3985;Totaal;Twente (AM);2016;307
3986;Totaal;Twente (AM);2017;313
3987;Totaal;Twente (AM);2018;320
3988;Totaal;Twente (AM);2019;325
3989;Totaal;Twente (AM);2020;324
3990;Totaal;Twente (AM);2021;331
3991;Totaal;Twente (AM);2022;344
3992;Totaal;Twente (AM);2023;348
3993;Totaal;Veluwe Stedendriehoek (AM);2013;284
3994;Totaal;Veluwe Stedendriehoek (AM);2014;279
3995;Totaal;Veluwe Stedendriehoek (AM);2015;282
3996;Totaal;Veluwe Stedendriehoek (AM);2016;284
3997;Totaal;Veluwe Stedendriehoek (AM);2017;290
3998;Totaal;Veluwe Stedendriehoek (AM);2018;295
3999;Totaal;Veluwe Stedendriehoek (AM);2019;301
4000;Totaal;Veluwe Stedendriehoek (AM);2020;301
4001;Totaal;Veluwe Stedendriehoek (AM);2021;307
4002;Totaal;Veluwe Stedendriehoek (AM);2022;315
4003;Totaal;Veluwe Stedendriehoek (AM);2023;321
4004;Totaal;Midden-Gelderland (AM);2013;194
4005;Totaal;Midden-Gelderland (AM);2014;190
4006;Totaal;Midden-Gelderland (AM);2015;192
4007;Totaal;Midden-Gelderland (AM);2016;194
4008;Totaal;Midden-Gelderland (AM);2017;198
4009;Totaal;Midden-Gelderland (AM);2018;202
4010;Totaal;Midden-Gelderland (AM);2019;205
4011;Totaal;Midden-Gelderland (AM);2020;208
4012;Totaal;Midden-Gelderland (AM);2021;210
4013;Totaal;Midden-Gelderland (AM);2022;217
4014;Totaal;Midden-Gelderland (AM);2023;221
4015;Totaal;Rijk van Nijmegen (AM);2013;161
4016;Totaal;Rijk van Nijmegen (AM);2014;160
4017;Totaal;Rijk van Nijmegen (AM);2015;161
4018;Totaal;Rijk van Nijmegen (AM);2016;163
4019;Totaal;Rijk van Nijmegen (AM);2017;168
4020;Totaal;Rijk van Nijmegen (AM);2018;171
4021;Totaal;Rijk van Nijmegen (AM);2019;174
4022;Totaal;Rijk van Nijmegen (AM);2020;174
4023;Totaal;Rijk van Nijmegen (AM);2021;177
4024;Totaal;Rijk van Nijmegen (AM);2022;181
4025;Totaal;Rijk van Nijmegen (AM);2023;186
4026;Totaal;Achterhoek (AM);2013;150
4027;Totaal;Achterhoek (AM);2014;148
4028;Totaal;Achterhoek (AM);2015;149
4029;Totaal;Achterhoek (AM);2016;150
4030;Totaal;Achterhoek (AM);2017;152
4031;Totaal;Achterhoek (AM);2018;155
4032;Totaal;Achterhoek (AM);2019;157
4033;Totaal;Achterhoek (AM);2020;157
4034;Totaal;Achterhoek (AM);2021;160
4035;Totaal;Achterhoek (AM);2022;164
4036;Totaal;Achterhoek (AM);2023;165
4037;Totaal;Rivierenland (AM);2013;121
4038;Totaal;Rivierenland (AM);2014;119
4039;Totaal;Rivierenland (AM);2015;120
4040;Totaal;Rivierenland (AM);2016;122
4041;Totaal;Rivierenland (AM);2017;126
4042;Totaal;Rivierenland (AM);2018;128
4043;Totaal;Rivierenland (AM);2019;132
4044;Totaal;Rivierenland (AM);2020;133
4045;Totaal;Rivierenland (AM);2021;136
4046;Totaal;Rivierenland (AM);2022;139
4047;Totaal;Rivierenland (AM);2023;142
4048;Totaal;Flevoland (AM);2013;189
4049;Totaal;Flevoland (AM);2014;185
4050;Totaal;Flevoland (AM);2015;189
4051;Totaal;Flevoland (AM);2016;193
4052;Totaal;Flevoland (AM);2017;199
4053;Totaal;Flevoland (AM);2018;205
4054;Totaal;Flevoland (AM);2019;210
4055;Totaal;Flevoland (AM);2020;212
4056;Totaal;Flevoland (AM);2021;217
4057;Totaal;Flevoland (AM);2022;227
4058;Totaal;Flevoland (AM);2023;234
4059;Totaal;Gooi en Vechtstreek (AM);2013;115
4060;Totaal;Gooi en Vechtstreek (AM);2014;114
4061;Totaal;Gooi en Vechtstreek (AM);2015;116
4062;Totaal;Gooi en Vechtstreek (AM);2016;117
4063;Totaal;Gooi en Vechtstreek (AM);2017;119
4064;Totaal;Gooi en Vechtstreek (AM);2018;122
4065;Totaal;Gooi en Vechtstreek (AM);2019;125
4066;Totaal;Gooi en Vechtstreek (AM);2020;125
4067;Totaal;Gooi en Vechtstreek (AM);2021;126
4068;Totaal;Gooi en Vechtstreek (AM);2022;131
4069;Totaal;Gooi en Vechtstreek (AM);2023;134
4070;Totaal;Midden-Utrecht (AM);2013;430
4071;Totaal;Midden-Utrecht (AM);2014;428
4072;Totaal;Midden-Utrecht (AM);2015;434
4073;Totaal;Midden-Utrecht (AM);2016;441
4074;Totaal;Midden-Utrecht (AM);2017;448
4075;Totaal;Midden-Utrecht (AM);2018;461
4076;Totaal;Midden-Utrecht (AM);2019;473
4077;Totaal;Midden-Utrecht (AM);2020;473
4078;Totaal;Midden-Utrecht (AM);2021;479
4079;Totaal;Midden-Utrecht (AM);2022;493
4080;Totaal;Midden-Utrecht (AM);2023;503
4081;Totaal;Amersfoort (AM);2013;166
4082;Totaal;Amersfoort (AM);2014;164
4083;Totaal;Amersfoort (AM);2015;167
4084;Totaal;Amersfoort (AM);2016;170
4085;Totaal;Amersfoort (AM);2017;174
4086;Totaal;Amersfoort (AM);2018;178
4087;Totaal;Amersfoort (AM);2019;182
4088;Totaal;Amersfoort (AM);2020;183
4089;Totaal;Amersfoort (AM);2021;184
4090;Totaal;Amersfoort (AM);2022;190
4091;Totaal;Amersfoort (AM);2023;193
4092;Totaal;Noord-Holland Noord (AM);2013;334
4093;Totaal;Noord-Holland Noord (AM);2014;332
4094;Totaal;Noord-Holland Noord (AM);2015;335
4095;Totaal;Noord-Holland Noord (AM);2016;339
4096;Totaal;Noord-Holland Noord (AM);2017;342
4097;Totaal;Noord-Holland Noord (AM);2018;348
4098;Totaal;Noord-Holland Noord (AM);2019;355
4099;Totaal;Noord-Holland Noord (AM);2020;355
4100;Totaal;Noord-Holland Noord (AM);2021;357
4101;Totaal;Noord-Holland Noord (AM);2022;366
4102;Totaal;Noord-Holland Noord (AM);2023;373
4103;Totaal;Zaanstreek/Waterland (AM);2013;166
4104;Totaal;Zaanstreek/Waterland (AM);2014;165
4105;Totaal;Zaanstreek/Waterland (AM);2015;167
4106;Totaal;Zaanstreek/Waterland (AM);2016;170
4107;Totaal;Zaanstreek/Waterland (AM);2017;171
4108;Totaal;Zaanstreek/Waterland (AM);2018;175
4109;Totaal;Zaanstreek/Waterland (AM);2019;178
4110;Totaal;Zaanstreek/Waterland (AM);2020;176
4111;Totaal;Zaanstreek/Waterland (AM);2021;179
4112;Totaal;Zaanstreek/Waterland (AM);2022;184
4113;Totaal;Zaanstreek/Waterland (AM);2023;188
4114;Totaal;Groot Amsterdam (AM);2013;626
4115;Totaal;Groot Amsterdam (AM);2014;630
4116;Totaal;Groot Amsterdam (AM);2015;646
4117;Totaal;Groot Amsterdam (AM);2016;665
4118;Totaal;Groot Amsterdam (AM);2017;678
4119;Totaal;Groot Amsterdam (AM);2018;697
4120;Totaal;Groot Amsterdam (AM);2019;712
4121;Totaal;Groot Amsterdam (AM);2020;712
4122;Totaal;Groot Amsterdam (AM);2021;711
4123;Totaal;Groot Amsterdam (AM);2022;756
4124;Totaal;Groot Amsterdam (AM);2023;773
4125;Totaal;Holland Rijnland (AM);2013;275
4126;Totaal;Holland Rijnland (AM);2014;276
4127;Totaal;Holland Rijnland (AM);2015;278
4128;Totaal;Holland Rijnland (AM);2016;280
4129;Totaal;Holland Rijnland (AM);2017;285
4130;Totaal;Holland Rijnland (AM);2018;293
4131;Totaal;Holland Rijnland (AM);2019;298
4132;Totaal;Holland Rijnland (AM);2020;296
4133;Totaal;Holland Rijnland (AM);2021;301
4134;Totaal;Holland Rijnland (AM);2022;310
4135;Totaal;Holland Rijnland (AM);2023;318
4136;Totaal;Midden-Holland (AM);2013;92
4137;Totaal;Midden-Holland (AM);2014;93
4138;Totaal;Midden-Holland (AM);2015;92
4139;Totaal;Midden-Holland (AM);2016;94
4140;Totaal;Midden-Holland (AM);2017;96
4141;Totaal;Midden-Holland (AM);2018;99
4142;Totaal;Midden-Holland (AM);2019;102
4143;Totaal;Midden-Holland (AM);2020;102
4144;Totaal;Midden-Holland (AM);2021;105
4145;Totaal;Midden-Holland (AM);2022;108
4146;Totaal;Midden-Holland (AM);2023;111
4147;Totaal;Haaglanden (AM);2013;379
4148;Totaal;Haaglanden (AM);2014;376
4149;Totaal;Haaglanden (AM);2015;380
4150;Totaal;Haaglanden (AM);2016;386
4151;Totaal;Haaglanden (AM);2017;396
4152;Totaal;Haaglanden (AM);2018;411
4153;Totaal;Haaglanden (AM);2019;422
4154;Totaal;Haaglanden (AM);2020;422
4155;Totaal;Haaglanden (AM);2021;428
4156;Totaal;Haaglanden (AM);2022;450
4157;Totaal;Haaglanden (AM);2023;464
4158;Totaal;Rijnmond (AM);2013;640
4159;Totaal;Rijnmond (AM);2014;637
4160;Totaal;Rijnmond (AM);2015;637
4161;Totaal;Rijnmond (AM);2016;644
4162;Totaal;Rijnmond (AM);2017;665
4163;Totaal;Rijnmond (AM);2018;684
4164;Totaal;Rijnmond (AM);2019;700
4165;Totaal;Rijnmond (AM);2020;701
4166;Totaal;Rijnmond (AM);2021;722
4167;Totaal;Rijnmond (AM);2022;744
4168;Totaal;Rijnmond (AM);2023;760
4169;Totaal;Drechtsteden (AM);2013;141
4170;Totaal;Drechtsteden (AM);2014;140
4171;Totaal;Drechtsteden (AM);2015;139
4172;Totaal;Drechtsteden (AM);2016;141
4173;Totaal;Drechtsteden (AM);2017;144
4174;Totaal;Drechtsteden (AM);2018;147
4175;Totaal;Drechtsteden (AM);2019;148
4176;Totaal;Drechtsteden (AM);2020;148
4177;Totaal;Drechtsteden (AM);2021;151
4178;Totaal;Drechtsteden (AM);2022;155
4179;Totaal;Drechtsteden (AM);2023;158
4180;Totaal;Zeeland (AM);2013;185
4181;Totaal;Zeeland (AM);2014;187
4182;Totaal;Zeeland (AM);2015;188
4183;Totaal;Zeeland (AM);2016;189
4184;Totaal;Zeeland (AM);2017;189
4185;Totaal;Zeeland (AM);2018;194
4186;Totaal;Zeeland (AM);2019;195
4187;Totaal;Zeeland (AM);2020;195
4188;Totaal;Zeeland (AM);2021;199
4189;Totaal;Zeeland (AM);2022;202
4190;Totaal;Zeeland (AM);2023;207
4191;Totaal;West-Brabant (AM);2013;343
4192;Totaal;West-Brabant (AM);2014;341
4193;Totaal;West-Brabant (AM);2015;342
4194;Totaal;West-Brabant (AM);2016;345
4195;Totaal;West-Brabant (AM);2017;352
4196;Totaal;West-Brabant (AM);2018;359
4197;Totaal;West-Brabant (AM);2019;367
4198;Totaal;West-Brabant (AM);2020;365
4199;Totaal;West-Brabant (AM);2021;371
4200;Totaal;West-Brabant (AM);2022;378
4201;Totaal;West-Brabant (AM);2023;385
4202;Totaal;Midden-Brabant (AM);2013;237
4203;Totaal;Midden-Brabant (AM);2014;236
4204;Totaal;Midden-Brabant (AM);2015;238
4205;Totaal;Midden-Brabant (AM);2016;242
4206;Totaal;Midden-Brabant (AM);2017;248
4207;Totaal;Midden-Brabant (AM);2018;253
4208;Totaal;Midden-Brabant (AM);2019;258
4209;Totaal;Midden-Brabant (AM);2020;258
4210;Totaal;Midden-Brabant (AM);2021;263
4211;Totaal;Midden-Brabant (AM);2022;269
4212;Totaal;Midden-Brabant (AM);2023;274
4213;Totaal;Noordoost-Brabant (AM);2013;306
4214;Totaal;Noordoost-Brabant (AM);2014;304
4215;Totaal;Noordoost-Brabant (AM);2015;307
4216;Totaal;Noordoost-Brabant (AM);2016;311
4217;Totaal;Noordoost-Brabant (AM);2017;317
4218;Totaal;Noordoost-Brabant (AM);2018;322
4219;Totaal;Noordoost-Brabant (AM);2019;329
4220;Totaal;Noordoost-Brabant (AM);2020;333
4221;Totaal;Noordoost-Brabant (AM);2021;336
4222;Totaal;Noordoost-Brabant (AM);2022;342
4223;Totaal;Noordoost-Brabant (AM);2023;349
4224;Totaal;Zuidoost-Brabant (AM);2013;244
4225;Totaal;Zuidoost-Brabant (AM);2014;244
4226;Totaal;Zuidoost-Brabant (AM);2015;247
4227;Totaal;Zuidoost-Brabant (AM);2016;252
4228;Totaal;Zuidoost-Brabant (AM);2017;258
4229;Totaal;Zuidoost-Brabant (AM);2018;265
4230;Totaal;Zuidoost-Brabant (AM);2019;272
4231;Totaal;Zuidoost-Brabant (AM);2020;272
4232;Totaal;Zuidoost-Brabant (AM);2021;277
4233;Totaal;Zuidoost-Brabant (AM);2022;285
4234;Totaal;Zuidoost-Brabant (AM);2023;292
4235;Totaal;Noord-Limburg (AM);2013;139
4236;Totaal;Noord-Limburg (AM);2014;137
4237;Totaal;Noord-Limburg (AM);2015;138
4238;Totaal;Noord-Limburg (AM);2016;141
4239;Totaal;Noord-Limburg (AM);2017;143
4240;Totaal;Noord-Limburg (AM);2018;145
4241;Totaal;Noord-Limburg (AM);2019;148
4242;Totaal;Noord-Limburg (AM);2020;146
4243;Totaal;Noord-Limburg (AM);2021;147
4244;Totaal;Noord-Limburg (AM);2022;151
4245;Totaal;Noord-Limburg (AM);2023;154
4246;Totaal;Zuid-Limburg (AM);2013;284
4247;Totaal;Zuid-Limburg (AM);2014;280
4248;Totaal;Zuid-Limburg (AM);2015;282
4249;Totaal;Zuid-Limburg (AM);2016;283
4250;Totaal;Zuid-Limburg (AM);2017;284
4251;Totaal;Zuid-Limburg (AM);2018;290
4252;Totaal;Zuid-Limburg (AM);2019;292
4253;Totaal;Zuid-Limburg (AM);2020;286
4254;Totaal;Zuid-Limburg (AM);2021;291
4255;Totaal;Zuid-Limburg (AM);2022;295
4256;Totaal;Zuid-Limburg (AM);2023;298
4257;Totaal;Helmond-De Peel (AM);2013;123
4258;Totaal;Helmond-De Peel (AM);2014;122
4259;Totaal;Helmond-De Peel (AM);2015;125
4260;Totaal;Helmond-De Peel (AM);2016;127
4261;Totaal;Helmond-De Peel (AM);2017;130
4262;Totaal;Helmond-De Peel (AM);2018;132
4263;Totaal;Helmond-De Peel (AM);2019;135
4264;Totaal;Helmond-De Peel (AM);2020;135
4265;Totaal;Helmond-De Peel (AM);2021;138
4266;Totaal;Helmond-De Peel (AM);2022;141
4267;Totaal;Helmond-De Peel (AM);2023;144
4268;Totaal;Midden-Limburg (AM);2013;128
4269;Totaal;Midden-Limburg (AM);2014;127
4270;Totaal;Midden-Limburg (AM);2015;127
4271;Totaal;Midden-Limburg (AM);2016;128
4272;Totaal;Midden-Limburg (AM);2017;130
4273;Totaal;Midden-Limburg (AM);2018;132
4274;Totaal;Midden-Limburg (AM);2019;134
4275;Totaal;Midden-Limburg (AM);2020;133
4276;Totaal;Midden-Limburg (AM);2021;134
4277;Totaal;Midden-Limburg (AM);2022;136
4278;Totaal;Midden-Limburg (AM);2023;138
4279;Totaal;Zuid-Holland Centraal (AM);2013;177
4280;Totaal;Zuid-Holland Centraal (AM);2014;178
4281;Totaal;Zuid-Holland Centraal (AM);2015;178
4282;Totaal;Zuid-Holland Centraal (AM);2016;181
4283;Totaal;Zuid-Holland Centraal (AM);2017;185
4284;Totaal;Zuid-Holland Centraal (AM);2018;188
4285;Totaal;Zuid-Holland Centraal (AM);2019;191
4286;Totaal;Zuid-Holland Centraal (AM);2020;192
4287;Totaal;Zuid-Holland Centraal (AM);2021;193
4288;Totaal;Zuid-Holland Centraal (AM);2022;200
4289;Totaal;Zuid-Holland Centraal (AM);2023;204
4290;Totaal;Gorinchem (AM);2013;67
4291;Totaal;Gorinchem (AM);2014;67
4292;Totaal;Gorinchem (AM);2015;67
4293;Totaal;Gorinchem (AM);2016;68
4294;Totaal;Gorinchem (AM);2017;70
4295;Totaal;Gorinchem (AM);2018;71
4296;Totaal;Gorinchem (AM);2019;73
4297;Totaal;Gorinchem (AM);2020;74
4298;Totaal;Gorinchem (AM);2021;75
4299;Totaal;Gorinchem (AM);2022;78
4300;Totaal;Gorinchem (AM);2023;80
4301;Totaal;Regio Zwolle (AM);2013;271
4302;Totaal;Regio Zwolle (AM);2014;270
4303;Totaal;Regio Zwolle (AM);2015;270
4304;Totaal;Regio Zwolle (AM);2016;274
4305;Totaal;Regio Zwolle (AM);2017;282
4306;Totaal;Regio Zwolle (AM);2018;289
4307;Totaal;Regio Zwolle (AM);2019;293
4308;Totaal;Regio Zwolle (AM);2020;295
4309;Totaal;Regio Zwolle (AM);2021;300
4310;Totaal;Regio Zwolle (AM);2022;311
4311;Totaal;Regio Zwolle (AM);2023;315
4312;Totaal;Zuid-Kennemerland en IJmond (AM);2013;185
4313;Totaal;Zuid-Kennemerland en IJmond (AM);2014;185
4314;Totaal;Zuid-Kennemerland en IJmond (AM);2015;189
4315;Totaal;Zuid-Kennemerland en IJmond (AM);2016;191
4316;Totaal;Zuid-Kennemerland en IJmond (AM);2017;194
4317;Totaal;Zuid-Kennemerland en IJmond (AM);2018;197
4318;Totaal;Zuid-Kennemerland en IJmond (AM);2019;200
4319;Totaal;Zuid-Kennemerland en IJmond (AM);2020;199
4320;Totaal;Zuid-Kennemerland en IJmond (AM);2021;201
4321;Totaal;Zuid-Kennemerland en IJmond (AM);2022;204
4322;Totaal;Zuid-Kennemerland en IJmond (AM);2023;209
4323;Totaal;FoodValley (AM);2013;165
4324;Totaal;FoodValley (AM);2014;164
4325;Totaal;FoodValley (AM);2015;165
4326;Totaal;FoodValley (AM);2016;167
4327;Totaal;FoodValley (AM);2017;172
4328;Totaal;FoodValley (AM);2018;176
4329;Totaal;FoodValley (AM);2019;181
4330;Totaal;FoodValley (AM);2020;183
4331;Totaal;FoodValley (AM);2021;186
4332;Totaal;FoodValley (AM);2022;193
4333;Totaal;FoodValley (AM);2023;198
4334;01 Pedagogische beroepen;Nederland;2013;559
4335;01 Pedagogische beroepen;Nederland;2014;550
4336;01 Pedagogische beroepen;Nederland;2015;584
4337;01 Pedagogische beroepen;Nederland;2016;588
4338;01 Pedagogische beroepen;Nederland;2017;575
4339;01 Pedagogische beroepen;Nederland;2018;615
4340;01 Pedagogische beroepen;Nederland;2019;632
4341;01 Pedagogische beroepen;Nederland;2020;632
4342;01 Pedagogische beroepen;Nederland;2021;678
4343;01 Pedagogische beroepen;Nederland;2022;717
4344;01 Pedagogische beroepen;Nederland;2023;721
4345;01 Pedagogische beroepen;Noord-Nederland (LD);2013;58
4346;01 Pedagogische beroepen;Noord-Nederland (LD);2014;56
4347;01 Pedagogische beroepen;Noord-Nederland (LD);2015;62
4348;01 Pedagogische beroepen;Noord-Nederland (LD);2016;62
4349;01 Pedagogische beroepen;Noord-Nederland (LD);2017;61
4350;01 Pedagogische beroepen;Noord-Nederland (LD);2018;63
4351;01 Pedagogische beroepen;Noord-Nederland (LD);2019;61
4352;01 Pedagogische beroepen;Noord-Nederland (LD);2020;64
4353;01 Pedagogische beroepen;Noord-Nederland (LD);2021;71
4354;01 Pedagogische beroepen;Noord-Nederland (LD);2022;72
4355;01 Pedagogische beroepen;Noord-Nederland (LD);2023;72
4356;01 Pedagogische beroepen;Oost-Nederland (LD);2013;122
4357;01 Pedagogische beroepen;Oost-Nederland (LD);2014;119
4358;01 Pedagogische beroepen;Oost-Nederland (LD);2015;123
4359;01 Pedagogische beroepen;Oost-Nederland (LD);2016;125
4360;01 Pedagogische beroepen;Oost-Nederland (LD);2017;126
4361;01 Pedagogische beroepen;Oost-Nederland (LD);2018;136
4362;01 Pedagogische beroepen;Oost-Nederland (LD);2019;141
4363;01 Pedagogische beroepen;Oost-Nederland (LD);2020;138
4364;01 Pedagogische beroepen;Oost-Nederland (LD);2021;145
4365;01 Pedagogische beroepen;Oost-Nederland (LD);2022;154
4366;01 Pedagogische beroepen;Oost-Nederland (LD);2023;157
4367;01 Pedagogische beroepen;West-Nederland (LD);2013;270
4368;01 Pedagogische beroepen;West-Nederland (LD);2014;266
4369;01 Pedagogische beroepen;West-Nederland (LD);2015;283
4370;01 Pedagogische beroepen;West-Nederland (LD);2016;285
4371;01 Pedagogische beroepen;West-Nederland (LD);2017;275
4372;01 Pedagogische beroepen;West-Nederland (LD);2018;299
4373;01 Pedagogische beroepen;West-Nederland (LD);2019;310
4374;01 Pedagogische beroepen;West-Nederland (LD);2020;312
4375;01 Pedagogische beroepen;West-Nederland (LD);2021;333
4376;01 Pedagogische beroepen;West-Nederland (LD);2022;353
4377;01 Pedagogische beroepen;West-Nederland (LD);2023;356
4378;01 Pedagogische beroepen;Zuid-Nederland (LD);2013;109
4379;01 Pedagogische beroepen;Zuid-Nederland (LD);2014;109
4380;01 Pedagogische beroepen;Zuid-Nederland (LD);2015;116
4381;01 Pedagogische beroepen;Zuid-Nederland (LD);2016;116
4382;01 Pedagogische beroepen;Zuid-Nederland (LD);2017;114
4383;01 Pedagogische beroepen;Zuid-Nederland (LD);2018;117
4384;01 Pedagogische beroepen;Zuid-Nederland (LD);2019;119
4385;01 Pedagogische beroepen;Zuid-Nederland (LD);2020;119
4386;01 Pedagogische beroepen;Zuid-Nederland (LD);2021;129
4387;01 Pedagogische beroepen;Zuid-Nederland (LD);2022;138
4388;01 Pedagogische beroepen;Zuid-Nederland (LD);2023;137
4389;01 Pedagogische beroepen;Groningen (PV);2013;22
4390;01 Pedagogische beroepen;Groningen (PV);2014;21
4391;01 Pedagogische beroepen;Groningen (PV);2015;24
4392;01 Pedagogische beroepen;Groningen (PV);2016;25
4393;01 Pedagogische beroepen;Groningen (PV);2017;24
4394;01 Pedagogische beroepen;Groningen (PV);2018;25
4395;01 Pedagogische beroepen;Groningen (PV);2019;23
4396;01 Pedagogische beroepen;Groningen (PV);2020;24
4397;01 Pedagogische beroepen;Groningen (PV);2021;27
4398;01 Pedagogische beroepen;Groningen (PV);2022;27
4399;01 Pedagogische beroepen;Groningen (PV);2023;28
4400;01 Pedagogische beroepen;Fryslân (PV);2013;21
4401;01 Pedagogische beroepen;Fryslân (PV);2014;21
4402;01 Pedagogische beroepen;Fryslân (PV);2015;22
4403;01 Pedagogische beroepen;Fryslân (PV);2016;21
4404;01 Pedagogische beroepen;Fryslân (PV);2017;21
4405;01 Pedagogische beroepen;Fryslân (PV);2018;21
4406;01 Pedagogische beroepen;Fryslân (PV);2019;22
4407;01 Pedagogische beroepen;Fryslân (PV);2020;23
4408;01 Pedagogische beroepen;Fryslân (PV);2021;25
4409;01 Pedagogische beroepen;Fryslân (PV);2022;26
4410;01 Pedagogische beroepen;Fryslân (PV);2023;25
4411;01 Pedagogische beroepen;Drenthe (PV);2013;15
4412;01 Pedagogische beroepen;Drenthe (PV);2014;14
4413;01 Pedagogische beroepen;Drenthe (PV);2015;17
4414;01 Pedagogische beroepen;Drenthe (PV);2016;16
4415;01 Pedagogische beroepen;Drenthe (PV);2017;16
4416;01 Pedagogische beroepen;Drenthe (PV);2018;16
4417;01 Pedagogische beroepen;Drenthe (PV);2019;17
4418;01 Pedagogische beroepen;Drenthe (PV);2020;17
4419;01 Pedagogische beroepen;Drenthe (PV);2021;19
4420;01 Pedagogische beroepen;Drenthe (PV);2022;18
4421;01 Pedagogische beroepen;Drenthe (PV);2023;18
4422;01 Pedagogische beroepen;Overijssel (PV);2013;43
4423;01 Pedagogische beroepen;Overijssel (PV);2014;40
4424;01 Pedagogische beroepen;Overijssel (PV);2015;41
4425;01 Pedagogische beroepen;Overijssel (PV);2016;42
4426;01 Pedagogische beroepen;Overijssel (PV);2017;41
4427;01 Pedagogische beroepen;Overijssel (PV);2018;44
4428;01 Pedagogische beroepen;Overijssel (PV);2019;46
4429;01 Pedagogische beroepen;Overijssel (PV);2020;45
4430;01 Pedagogische beroepen;Overijssel (PV);2021;46
4431;01 Pedagogische beroepen;Overijssel (PV);2022;50
4432;01 Pedagogische beroepen;Overijssel (PV);2023;50
4433;01 Pedagogische beroepen;Flevoland (PV);2013;12
4434;01 Pedagogische beroepen;Flevoland (PV);2014;12
4435;01 Pedagogische beroepen;Flevoland (PV);2015;14
4436;01 Pedagogische beroepen;Flevoland (PV);2016;13
4437;01 Pedagogische beroepen;Flevoland (PV);2017;12
4438;01 Pedagogische beroepen;Flevoland (PV);2018;13
4439;01 Pedagogische beroepen;Flevoland (PV);2019;13
4440;01 Pedagogische beroepen;Flevoland (PV);2020;14
4441;01 Pedagogische beroepen;Flevoland (PV);2021;15
4442;01 Pedagogische beroepen;Flevoland (PV);2022;17
4443;01 Pedagogische beroepen;Flevoland (PV);2023;17
4444;01 Pedagogische beroepen;Gelderland (PV);2013;67
4445;01 Pedagogische beroepen;Gelderland (PV);2014;67
4446;01 Pedagogische beroepen;Gelderland (PV);2015;68
4447;01 Pedagogische beroepen;Gelderland (PV);2016;70
4448;01 Pedagogische beroepen;Gelderland (PV);2017;72
4449;01 Pedagogische beroepen;Gelderland (PV);2018;80
4450;01 Pedagogische beroepen;Gelderland (PV);2019;82
4451;01 Pedagogische beroepen;Gelderland (PV);2020;79
4452;01 Pedagogische beroepen;Gelderland (PV);2021;84
4453;01 Pedagogische beroepen;Gelderland (PV);2022;87
4454;01 Pedagogische beroepen;Gelderland (PV);2023;90
4455;01 Pedagogische beroepen;Utrecht (PV);2013;47
4456;01 Pedagogische beroepen;Utrecht (PV);2014;47
4457;01 Pedagogische beroepen;Utrecht (PV);2015;54
4458;01 Pedagogische beroepen;Utrecht (PV);2016;54
4459;01 Pedagogische beroepen;Utrecht (PV);2017;51
4460;01 Pedagogische beroepen;Utrecht (PV);2018;56
4461;01 Pedagogische beroepen;Utrecht (PV);2019;57
4462;01 Pedagogische beroepen;Utrecht (PV);2020;58
4463;01 Pedagogische beroepen;Utrecht (PV);2021;63
4464;01 Pedagogische beroepen;Utrecht (PV);2022;65
4465;01 Pedagogische beroepen;Utrecht (PV);2023;68
4466;01 Pedagogische beroepen;Noord-Holland (PV);2013;93
4467;01 Pedagogische beroepen;Noord-Holland (PV);2014;90
4468;01 Pedagogische beroepen;Noord-Holland (PV);2015;100
4469;01 Pedagogische beroepen;Noord-Holland (PV);2016;98
