ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
132;1;2039;191892;98319;93573
133;1;2040;190935;97828;93107
134;1;2041;190067;97384;92683
135;1;2042;189286;96984;92302
136;1;2043;188630;96648;91982
137;1;2044;188175;96416;91759
138;1;2045;187898;96274;91624
139;1;2046;187786;96217;91569
140;1;2047;187895;96273;91622
141;1;2048;188098;96378;91720
142;1;2049;188483;96575;91908
143;1;2050;188957;96818;92139
144;2;2003;209044;106746;102298
145;2;2004;204751;104847;99904
146;2;2005;202284;103596;98688
147;2;2006;200830;102849;97981
148;2;2007;197445;101111;96334
149;2;2008;194063;99375;94688
150;2;2009;190882;97747;93135
151;2;2010;188010;96283;91727
152;2;2011;185763;95136;90627
153;2;2012;183948;94212;89736
154;2;2013;182793;93623;89170
155;2;2014;182189;93317;88872
156;2;2015;182072;93259;88813
157;2;2016;182440;93449;88991
158;2;2017;183067;93770;89297
159;2;2018;183972;94236;89736
160;2;2019;185061;94793;90268
161;2;2020;186303;95431;90872
162;2;2021;187667;96131;91536
163;2;2022;189088;96859;92229
164;2;2023;190340;97503;92837
165;2;2024;191564;98130;93434
166;2;2025;192651;98687;93964
167;2;2026;193597;99173;94424
168;2;2027;194453;99612;94841
169;2;2028;195165;99978;95187
170;2;2029;195741;100274;95467
171;2;2030;196213;100517;95696
172;2;2031;196518;100674;95844
173;2;2032;196766;100801;95965
174;2;2033;196788;100814;95974
175;2;2034;196692;100765;95927
176;2;2035;196400;100615;95785
177;2;2036;195896;100359;95537
178;2;2037;195237;100022;95215
179;2;2038;194462;99626;94836
180;2;2039;193534;99151;94383
181;2;2040;192619;98683;93936
182;2;2041;191665;98195;93470
183;2;2042;190804;97755;93049
184;2;2043;190026;97357;92669
185;2;2044;189373;97022;92351
186;2;2045;188921;96792;92129
187;2;2046;188645;96651;91994
188;2;2047;188533;96594;91939
189;2;2048;188643;96652;91991
190;2;2049;188847;96757;92090
191;2;2050;189230;96953;92277
192;3;2003;204346;104720;99626
193;3;2004;209379;106902;102477
194;3;2005;205098;105004;100094
195;3;2006;202670;103771;98899
196;3;2007;201252;103041;98211
197;3;2008;197935;101338;96597
198;3;2009;194626;99643;94983
199;3;2010;191513;98052;93461
200;3;2011;188695;96616;92079
201;3;2012;186485;95490;90995
202;3;2013;184683;94575;90108
203;3;2014;183538;93991;89547
204;3;2015;182937;93687;89250
205;3;2016;182826;93631;89195
206;3;2017;183195;93823;89372
207;3;2018;183822;94143;89679
208;3;2019;184727;94610;90117
209;3;2020;185814;95167;90647
210;3;2021;187055;95805;91250
211;3;2022;188412;96502;91910
212;3;2023;189827;97227;92600
213;3;2024;191076;97870;93206
214;3;2025;192293;98494;93799
215;3;2026;193377;99050;94327
216;3;2027;194319;99534;94785
217;3;2028;195172;99972;95200
218;3;2029;195881;100337;95544
219;3;2030;196455;100632;95823
220;3;2031;196926;100875;96051
221;3;2032;197229;101031;96198
222;3;2033;197477;101159;96318
223;3;2034;197499;101172;96327
224;3;2035;197402;101123;96279
225;3;2036;197113;100975;96138
226;3;2037;196612;100721;95891
227;3;2038;195956;100386;95570
228;3;2039;195184;99992;95192
229;3;2040;194262;99520;94742
230;3;2041;193350;99054;94296
231;3;2042;192403;98570;93833
232;3;2043;191546;98133;93413
233;3;2044;190771;97736;93035
234;3;2045;190121;97403;92718
235;3;2046;189671;97174;92497
236;3;2047;189397;97035;92362
237;3;2048;189288;96980;92308
238;3;2049;189397;97037;92360
239;3;2050;189601;97143;92458
240;4;2003;202854;103771;99083
241;4;2004;204729;104898;99831
242;4;2005;209682;107041;102641
243;4;2006;205454;105165;100289
244;4;2007;203093;103964;99129
245;4;2008;201737;103269;98468
246;4;2009;198490;101603;96887
247;4;2010;195251;99947;95304
248;4;2011;192190;98385;93805
249;4;2012;189404;96966;92438
250;4;2013;187210;95851;91359
251;4;2014;185417;94940;90477
252;4;2015;184275;94358;89917
253;4;2016;183683;94059;89624
254;4;2017;183572;94003;89569
255;4;2018;183946;94197;89749
256;4;2019;184574;94518;90056
257;4;2020;185478;94984;90494
258;4;2021;186562;95540;91022
259;4;2022;187797;96175;91622
260;4;2023;189151;96871;92280
261;4;2024;190562;97595;92967
262;4;2025;191805;98234;93571
263;4;2026;193019;98858;94161
264;4;2027;194099;99413;94686
265;4;2028;195038;99894;95144
266;4;2029;195888;100332;95556
267;4;2030;196594;100696;95898
268;4;2031;197166;100990;96176
269;4;2032;197637;101234;96403
270;4;2033;197938;101389;96549
271;4;2034;198186;101517;96669
272;4;2035;198209;101532;96677
273;4;2036;198113;101483;96630
274;4;2037;197825;101336;96489
275;4;2038;197326;101083;96243
276;4;2039;196674;100751;95923
277;4;2040;195906;100359;95547
278;4;2041;194987;99889;95098
279;4;2042;194080;99426;94654
280;4;2043;193137;98945;94192
281;4;2044;192285;98510;93775
282;4;2045;191514;98116;93398
283;4;2046;190868;97785;93083
284;4;2047;190420;97558;92862
285;4;2048;190147;97419;92728
286;4;2049;190040;97366;92674
287;4;2050;190149;97423;92726
288;5;2003;196477;100128;96349
289;5;2004;203242;103950;99292
290;5;2005;205061;105050;100011
291;5;2006;209977;107173;102804
292;5;2007;205832;105336;100496
293;5;2008;203556;104180;99376
294;5;2009;202270;103523;98747
295;5;2010;199089;101894;97195
296;5;2011;195900;100266;95634
297;5;2012;192871;98723;94148
298;5;2013;190101;97312;92789
299;5;2014;187912;96200;91712
300;5;2015;186123;95291;90832
301;5;2016;184985;94710;90275
302;5;2017;184399;94415;89984
303;5;2018;184293;94361;89932
304;5;2019;184668;94556;90112
305;5;2020;185297;94878;90419
306;5;2021;186199;95343;90856
307;5;2022;187282;95899;91383
308;5;2023;188513;96533;91980
309;5;2024;189862;97227;92635
310;5;2025;191269;97948;93321
311;5;2026;192508;98586;93922
312;5;2027;193719;99208;94511
313;5;2028;194794;99761;95033
314;5;2029;195730;100242;95488
315;5;2030;196578;100679;95899
316;5;2031;197282;101042;96240
317;5;2032;197853;101335;96518
318;5;2033;198322;101579;96743
319;5;2034;198622;101735;96887
320;5;2035;198869;101862;97007
321;5;2036;198893;101878;97015
322;5;2037;198797;101829;96968
323;5;2038;198511;101684;96827
324;5;2039;198014;101431;96583
325;5;2040;197366;101103;96263
326;5;2041;196601;100712;95889
327;5;2042;195687;100245;95442
328;5;2043;194785;99785;95000
329;5;2044;193846;99306;94540
330;5;2045;192997;98873;94124
331;5;2046;192231;98482;93749
332;5;2047;191586;98152;93434
333;5;2048;191139;97925;93214
334;5;2049;190870;97789;93081
335;5;2050;190762;97735;93027
336;6;2003;194800;100154;94646
337;6;2004;196884;100326;96558
338;6;2005;203574;104102;99472
339;6;2006;205382;105198;100184
340;6;2007;210296;107321;102975
341;6;2008;206247;105531;100716
342;6;2009;204059;104422;99637
343;6;2010;202833;103799;99034
344;6;2011;199702;102198;97504
345;6;2012;196545;100587;95958
346;6;2013;193529;99053;94476
347;6;2014;190761;97642;93119
348;6;2015;188574;96530;92044
349;6;2016;186789;95625;91164
350;6;2017;185657;95046;90611
351;6;2018;185076;94754;90322
352;6;2019;184972;94701;90271
353;6;2020;185350;94898;90452
354;6;2021;185979;95221;90758
355;6;2022;186878;95684;91194
356;6;2023;187959;96239;91720
357;6;2024;189187;96872;92315
358;6;2025;190534;97565;92969
359;6;2026;191934;98283;93651
360;6;2027;193172;98921;94251
361;6;2028;194378;99541;94837
362;6;2029;195449;100092;95357
363;6;2030;196384;100573;95811
364;6;2031;197229;101008;96221
365;6;2032;197931;101371;96560
366;6;2033;198501;101664;96837
367;6;2034;198968;101907;97061
368;6;2035;199268;102063;97205
369;6;2036;199516;102191;97325
370;6;2037;199538;102206;97332
371;6;2038;199445;102159;97286
372;6;2039;199158;102014;97144
373;6;2040;198665;101764;96901
374;6;2041;198021;101438;96583
375;6;2042;197258;101048;96210
376;6;2043;196347;100583;95764
377;6;2044;195450;100126;95324
378;6;2045;194513;99648;94865
379;6;2046;193668;99217;94451
380;6;2047;192906;98829;94077
381;6;2048;192264;98500;93764
382;6;2049;191818;98274;93544
383;6;2050;191551;98139;93412
384;7;2003;195207;99756;95451
385;7;2004;195210;100352;94858
386;7;2005;197241;100499;96742
387;7;2006;203901;104253;99648
388;7;2007;205730;105362;100368
389;7;2008;210668;107498;103170
390;7;2009;206711;105755;100956
391;7;2010;204598;104686;99912
392;7;2011;203416;104088;99328
393;7;2012;200315;102504;97811
394;7;2013;197171;100901;96270
395;7;2014;194157;99368;94789
396;7;2015;191392;97959;93433
397;7;2016;189209;96848;92361
398;7;2017;187428;95945;91483
399;7;2018;186300;95369;90931
400;7;2019;185723;95078;90645
401;7;2020;185622;95027;90595
402;7;2021;186001;95225;90776
403;7;2022;186629;95547;91082
404;7;2023;187528;96011;91517
405;7;2024;188605;96564;92041
406;7;2025;189831;97197;92634
407;7;2026;191174;97888;93286
408;7;2027;192570;98604;93966
409;7;2028;193806;99241;94565
410;7;2029;195008;99860;95148
411;7;2030;196078;100410;95668
412;7;2031;197010;100890;96120
413;7;2032;197852;101324;96528
414;7;2033;198553;101687;96866
415;7;2034;199121;101979;97142
416;7;2035;199588;102223;97365
417;7;2036;199888;102379;97509
418;7;2037;200133;102506;97627
419;7;2038;200158;102523;97635
420;7;2039;200065;102476;97589
421;7;2040;199781;102333;97448
422;7;2041;199289;102084;97205
423;7;2042;198647;101759;96888
424;7;2043;197887;101371;96516
425;7;2044;196980;100908;96072
426;7;2045;196085;100452;95633
427;7;2046;195151;99976;95175
428;7;2047;194310;99548;94762
429;7;2048;193551;99161;94390
430;7;2049;192912;98834;94078
431;7;2050;192468;98609;93859
432;8;2003;200415;102511;97904
433;8;2004;195637;99964;95673
434;8;2005;195575;100525;95050
435;8;2006;197594;100667;96927
436;8;2007;204258;104419;99839
437;8;2008;206123;105549;100574
438;8;2009;211093;107704;103389
439;8;2010;207213;106000;101213
440;8;2011;205158;104962;100196
441;8;2012;204006;104381;99625
442;8;2013;200919;102805;98114
443;8;2014;197775;101202;96573
444;8;2015;194762;99669;95093
445;8;2016;192004;98264;93740
446;8;2017;189821;97153;92668
447;8;2018;188046;96254;91792
448;8;2019;186921;95679;91242
449;8;2020;186347;95390;90957
450;8;2021;186251;95342;90909
451;8;2022;186629;95539;91090
452;8;2023;187257;95862;91395
453;8;2024;188154;96325;91829
454;8;2025;189229;96877;92352
455;8;2026;190452;97509;92943
456;8;2027;191793;98199;93594
457;8;2028;193185;98914;94271
458;8;2029;194419;99550;94869
459;8;2030;195619;100168;95451
460;8;2031;196685;100717;95968
461;8;2032;197618;101198;96420
462;8;2033;198456;101630;96826
463;8;2034;199157;101993;97164
464;8;2035;199722;102284;97438
465;8;2036;200189;102528;97661
466;8;2037;200489;102685;97804
467;8;2038;200733;102811;97922
468;8;2039;200759;102829;97930
469;8;2040;200667;102783;97884
470;8;2041;200382;102640;97742
471;8;2042;199894;102393;97501
472;8;2043;199254;102069;97185
473;8;2044;198495;101681;96814
474;8;2045;197592;101221;96371
475;8;2046;196699;100766;95933
476;8;2047;195770;100293;95477
477;8;2048;194931;99866;95065
478;8;2049;194176;99481;94695
479;8;2050;193539;99156;94383
480;9;2003;199855;102087;97768
481;9;2004;200841;102709;98132
482;9;2005;196028;100149;95879
483;9;2006;195938;100694;95244
484;9;2007;197971;100847;97124
485;9;2008;204657;104608;100049
486;9;2009;206566;105762;100804
487;9;2010;211564;107934;103630
488;9;2011;207745;106261;101484
489;9;2012;205728;105244;100484
490;9;2013;204586;104669;99917
491;9;2014;201503;103096;98407
492;9;2015;198359;101492;96867
493;9;2016;195348;99960;95388
494;9;2017;192594;98558;94036
495;9;2018;190413;97448;92965
496;9;2019;188645;96553;92092
497;9;2020;187524;95979;91545
498;9;2021;186952;95691;91261
499;9;2022;186859;95645;91214
500;9;2023;187235;95841;91394
501;9;2024;187864;96165;91699
502;9;2025;188760;96628;92132
503;9;2026;189834;97180;92654
504;9;2027;191054;97811;93243
505;9;2028;192392;98499;93893
506;9;2029;193782;99214;94568
507;9;2030;195013;99848;95165
508;9;2031;196211;100466;95745
509;9;2032;197275;101014;96261
510;9;2033;198206;101494;96712
511;9;2034;199042;101926;97116
512;9;2035;199742;102288;97454
513;9;2036;200306;102579;97727
514;9;2037;200772;102823;97949
515;9;2038;201072;102980;98092
516;9;2039;201317;103107;98210
517;9;2040;201342;103125;98217
518;9;2041;201252;103080;98172
519;9;2042;200967;102937;98030
520;9;2043;200482;102692;97790
521;9;2044;199843;102370;97473
522;9;2045;199088;101984;97104
523;9;2046;198186;101524;96662
524;9;2047;197297;101072;96225
525;9;2048;196370;100600;95770
526;9;2049;195534;100174;95360
527;9;2050;194781;99791;94990
528;10;2003;201788;103344;98444
529;10;2004;200282;102283;97999
530;10;2005;201232;102889;98343
531;10;2006;196417;100331;96086
532;10;2007;196329;100875;95454
533;10;2008;198393;101046;97347
534;10;2009;205108;104821;100287
535;10;2010;207053;105995;101058
536;10;2011;212068;108177;103891
537;10;2012;208293;106527;101766
538;10;2013;206299;105522;100777
539;10;2014;205155;104946;100209
540;10;2015;202073;103374;98699
541;10;2016;198933;101771;97162
542;10;2017;195926;100242;95684
543;10;2018;193174;98841;94333
544;10;2019;190996;97733;93263
545;10;2020;189233;96840;92393
546;10;2021;188113;96267;91846
547;10;2022;187544;95981;91563
548;10;2023;187453;95936;91517
549;10;2024;187828;96132;91696
550;10;2025;188458;96457;92001
551;10;2026;189352;96919;92433
552;10;2027;190424;97471;92953
553;10;2028;191644;98102;93542
554;10;2029;192979;98788;94191
555;10;2030;194367;99503;94864
556;10;2031;195595;100136;95459
557;10;2032;196792;100754;96038
558;10;2033;197855;101302;96553
559;10;2034;198784;101781;97003
560;10;2035;199618;102212;97406
561;10;2036;200317;102574;97743
562;10;2037;200882;102866;98016
563;10;2038;201346;103109;98237
564;10;2039;201645;103266;98379
565;10;2040;201891;103394;98497
566;10;2041;201916;103412;98504
567;10;2042;201827;103368;98459
568;10;2043;201542;103225;98317
569;10;2044;201059;102982;98077
570;10;2045;200423;102661;97762
571;10;2046;199669;102276;97393
572;10;2047;198770;101818;96952
573;10;2048;197883;101366;96517
574;10;2049;196960;100897;96063
575;10;2050;196126;100472;95654
576;11;2003;204506;104481;100025
577;11;2004;202230;103548;98682
578;11;2005;200676;102463;98213
579;11;2006;201621;103066;98555
580;11;2007;196826;100522;96304
581;11;2008;196760;101075;95685
582;11;2009;198860;101267;97593
583;11;2010;205600;105052;100548
584;11;2011;207576;106246;101330
585;11;2012;212598;108433;104165
586;11;2013;208849;106794;102055
587;11;2014;206865;105794;101071
588;11;2015;205720;105216;100504
589;11;2016;202642;103647;98995
590;11;2017;199502;102045;97457
591;11;2018;196497;100516;95981
592;11;2019;193751;99119;94632
593;11;2020;191575;98012;93563
594;11;2021;189813;97119;92694
595;11;2022;188697;96549;92148
596;11;2023;188131;96264;91867
597;11;2024;188038;96218;91820
598;11;2025;188416;96416;92000
599;11;2026;189045;96741;92304
600;11;2027;189938;97203;92735
601;11;2028;191009;97755;93254
602;11;2029;192229;98386;93843
603;11;2030;193562;99072;94490
604;11;2031;194948;99786;95162
605;11;2032;196175;100419;95756
606;11;2033;197369;101036;96333
607;11;2034;198429;101582;96847
608;11;2035;199358;102062;97296
609;11;2036;200192;102493;97699
610;11;2037;200889;102855;98034
611;11;2038;201453;103146;98307
612;11;2039;201917;103389;98528
613;11;2040;202217;103547;98670
614;11;2041;202460;103673;98787
615;11;2042;202486;103693;98793
616;11;2043;202398;103649;98749
617;11;2044;202114;103507;98607
618;11;2045;201634;103266;98368
619;11;2046;200998;102945;98053
620;11;2047;200246;102561;97685
621;11;2048;199350;102105;97245
622;11;2049;198465;101654;96811
623;11;2050;197545;101187;96358
624;12;2003;204952;105065;99887
625;12;2004;204948;104684;100264
626;12;2005;202640;103737;98903
627;12;2006;201072;102645;98427
628;12;2007;202032;103255;98777
629;12;2008;197274;100732;96542
630;12;2009;197239;101301;95938
631;12;2010;199369;101509;97860
632;12;2011;206127;105303;100824
633;12;2012;208124;106508;101616
634;12;2013;213139;108692;104447
635;12;2014;209408;107061;102347
636;12;2015;207431;106065;101366
637;12;2016;206284;105486;100798
638;12;2017;203208;103917;99291
639;12;2018;200074;102319;97755
640;12;2019;197072;100792;96280
641;12;2020;194325;99394;94931
642;12;2021;192154;98290;93864
643;12;2022;190396;97399;92997
644;12;2023;189279;96829;92450
645;12;2024;188716;96546;92170
646;12;2025;188624;96501;92123
647;12;2026;189003;96699;92304
648;12;2027;189632;97025;92607
649;12;2028;190525;97487;93038
650;12;2029;191595;98038;93557
651;12;2030;192812;98669;94143
652;12;2031;194142;99353;94789
653;12;2032;195528;100067;95461
654;12;2033;196755;100701;96054
655;12;2034;197947;101317;96630
656;12;2035;199004;101861;97143
657;12;2036;199933;102342;97591
658;12;2037;200765;102772;97993
659;12;2038;201461;103134;98327
660;12;2039;202024;103425;98599
661;12;2040;202488;103668;98820
662;12;2041;202788;103826;98962
663;12;2042;203032;103953;99079
664;12;2043;203059;103973;99086
665;12;2044;202969;103929;99040
666;12;2045;202687;103788;98899
667;12;2046;202208;103547;98661
668;12;2047;201573;103227;98346
669;12;2048;200825;102845;97980
670;12;2049;199930;102390;97540
671;12;2050;199046;101940;97106
672;13;2003;197029;100439;96590
673;13;2004;205416;105284;100132
674;13;2005;205372;104884;100488
675;13;2006;203057;103936;99121
676;13;2007;201495;102844;98651
677;13;2008;202492;103475;99017
678;13;2009;197778;100975;96803
679;13;2010;197770;101558;96212
680;13;2011;199924;101779;98145
681;13;2012;206690;105577;101113
682;13;2013;208689;106782;101907
683;13;2014;213691;108959;104732
684;13;2015;209977;107336;102641
685;13;2016;208005;106344;101661
686;13;2017;206860;105766;101094
687;13;2018;203784;104196;99588
688;13;2019;200653;102599;98054
689;13;2020;197654;101074;96580
690;13;2021;194910;99678;95232
691;13;2022;192741;98575;94166
692;13;2023;190984;97684;93300
693;13;2024;189872;97117;92755
694;13;2025;189308;96834;92474
695;13;2026;189219;96791;92428
696;13;2027;189597;96988;92609
697;13;2028;190227;97315;92912
698;13;2029;191119;97777;93342
699;13;2030;192188;98328;93860
700;13;2031;193404;98958;94446
701;13;2032;194733;99642;95091
702;13;2033;196116;100355;95761
703;13;2034;197340;100987;96353
704;13;2035;198531;101602;96929
705;13;2036;199588;102147;97441
706;13;2037;200516;102627;97889
707;13;2038;201346;103057;98289
708;13;2039;202041;103418;98623
709;13;2040;202604;103709;98895
710;13;2041;203067;103952;99115
711;13;2042;203367;104110;99257
712;13;2043;203612;104238;99374
713;13;2044;203638;104258;99380
714;13;2045;203548;104214;99334
715;13;2046;203268;104074;99194
716;13;2047;202789;103833;98956
717;13;2048;202157;103515;98642
718;13;2049;201409;103133;98276
719;13;2050;200516;102679;97837
720;14;2003;195123;99792;95331
721;14;2004;197600;100751;96849
722;14;2005;205911;105550;100361
723;14;2006;205843;105136;100707
724;14;2007;203535;104187;99348
725;14;2008;202004;103108;98896
726;14;2009;203038;103759;99279
727;14;2010;198366;101282;97084
728;14;2011;198376;101872;96504
729;14;2012;200549;102105;98444
730;14;2013;207309;105898;101411
731;14;2014;209305;107100;102205
732;14;2015;214290;109268;105022
733;14;2016;210591;107652;102939
734;14;2017;208624;106662;101962
735;14;2018;207480;106084;101396
736;14;2019;204406;104515;99891
737;14;2020;201276;102919;98357
738;14;2021;198276;101393;96883
739;14;2022;195534;99997;95537
740;14;2023;193366;98894;94472
741;14;2024;191612;98005;93607
742;14;2025;190500;97437;93063
743;14;2026;189937;97155;92782
744;14;2027;189848;97111;92737
745;14;2028;190226;97309;92917
746;14;2029;190856;97635;93221
747;14;2030;191745;98096;93649
748;14;2031;192812;98645;94167
749;14;2032;194026;99274;94752
750;14;2033;195354;99957;95397
751;14;2034;196733;100668;96065
752;14;2035;197956;101299;96657
753;14;2036;199144;101913;97231
754;14;2037;200199;102456;97743
755;14;2038;201125;102935;98190
756;14;2039;201953;103364;98589
757;14;2040;202646;103724;98922
758;14;2041;203208;104014;99194
759;14;2042;203671;104256;99415
760;14;2043;203969;104413;99556
761;14;2044;204213;104540;99673
762;14;2045;204239;104560;99679
763;14;2046;204150;104516;99634
764;14;2047;203867;104375;99492
765;14;2048;203389;104134;99255
766;14;2049;202756;103814;98942
767;14;2050;202008;103432;98576
768;15;2003;196220;100789;95431
769;15;2004;195900;100289;95611
770;15;2005;198272;101178;97094
771;15;2006;206515;105924;100591
772;15;2007;206440;105497;100943
773;15;2008;204160;104558;99602
774;15;2009;202667;103496;99171
775;15;2010;203739;104166;99573
776;15;2011;199099;101705;97394
777;15;2012;199118;102298;96820
778;15;2013;201292;102531;98761
779;15;2014;208039;106315;101724
780;15;2015;210029;107512;102517
781;15;2016;215001;109674;105327
782;15;2017;211314;108062;103252
783;15;2018;209349;107070;102279
784;15;2019;208202;106490;101712
785;15;2020;205127;104918;100209
786;15;2021;201998;103321;98677
787;15;2022;198996;101792;97204
788;15;2023;196252;100394;95858
789;15;2024;194084;99290;94794
790;15;2025;192330;98399;93931
791;15;2026;191218;97830;93388
792;15;2027;190653;97545;93108
793;15;2028;190561;97499;93062
794;15;2029;190938;97695;93243
795;15;2030;191564;98018;93546
796;15;2031;192450;98476;93974
797;15;2032;193514;99023;94491
798;15;2033;194724;99648;95076
799;15;2034;196047;100327;95720
800;15;2035;197422;101035;96387
801;15;2036;198641;101663;96978
802;15;2037;199825;102274;97551
803;15;2038;200874;102812;98062
804;15;2039;201798;103289;98509
805;15;2040;202622;103715;98907
806;15;2041;203312;104072;99240
807;15;2042;203869;104358;99511
808;15;2043;204329;104598;99731
809;15;2044;204624;104752;99872
810;15;2045;204864;104875;99989
811;15;2046;204888;104893;99995
812;15;2047;204796;104846;99950
813;15;2048;204512;104703;99809
814;15;2049;204031;104459;99572
815;15;2050;203396;104137;99259
816;16;2003;195462;99833;95629
817;16;2004;197228;101485;95743
818;16;2005;196774;100884;95890
819;16;2006;199054;101701;97353
820;16;2007;207252;106402;100850
821;16;2008;207201;105983;101218
822;16;2009;204965;105065;99900
823;16;2010;203510;104020;99490
824;16;2011;204609;104703;99906
825;16;2012;199994;102253;97741
826;16;2013;200010;102840;97170
