ID;LeeftijdReferentiepersoon;HerkomstgroeperingenReferentiepersoon;Generatie;Perioden;TotaalHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishouden_4;OverigeHuishoudens_5
58;4;Bevolking totaal;Eerste generatie allochtonen;2025;1152153.0;499219.0;492794.0;142076.0;18065.0
59;4;Bevolking totaal;Eerste generatie allochtonen;2026;1163961.0;507100.0;496283.0;142448.0;18130.0
60;4;Bevolking totaal;Eerste generatie allochtonen;2027;1175411.0;514586.0;499804.0;142830.0;18191.0
61;4;Bevolking totaal;Eerste generatie allochtonen;2028;1186724.0;522176.0;503120.0;143177.0;18251.0
62;4;Bevolking totaal;Eerste generatie allochtonen;2029;1197531.0;529600.0;506190.0;143440.0;18302.0
63;4;Bevolking totaal;Eerste generatie allochtonen;2030;1208192.0;536948.0;509185.0;143708.0;18350.0
64;4;Bevolking totaal;Eerste generatie allochtonen;2031;1218725.0;544403.0;512025.0;143898.0;18399.0
65;4;Bevolking totaal;Eerste generatie allochtonen;2032;1228898.0;551334.0;514950.0;144165.0;18450.0
66;4;Bevolking totaal;Eerste generatie allochtonen;2033;1238891.0;558335.0;517711.0;144351.0;18494.0
67;4;Bevolking totaal;Eerste generatie allochtonen;2034;1248567.0;565318.0;520226.0;144475.0;18548.0
68;4;Bevolking totaal;Eerste generatie allochtonen;2035;1258050.0;572128.0;522711.0;144617.0;18594.0
69;4;Bevolking totaal;Eerste generatie allochtonen;2036;1267381.0;578804.0;525120.0;144816.0;18642.0
70;4;Bevolking totaal;Eerste generatie allochtonen;2037;1276496.0;585114.0;527598.0;145111.0;18673.0
71;4;Bevolking totaal;Eerste generatie allochtonen;2038;1285376.0;591383.0;529953.0;145327.0;18713.0
72;4;Bevolking totaal;Eerste generatie allochtonen;2039;1294009.0;597649.0;532085.0;145508.0;18767.0
73;4;Bevolking totaal;Eerste generatie allochtonen;2040;1302398.0;603676.0;534173.0;145724.0;18825.0
74;4;Bevolking totaal;Eerste generatie allochtonen;2041;1310610.0;609520.0;536174.0;146038.0;18877.0
75;4;Bevolking totaal;Eerste generatie allochtonen;2042;1318522.0;614994.0;538159.0;146433.0;18936.0
76;4;Bevolking totaal;Eerste generatie allochtonen;2043;1326254.0;620464.0;540036.0;146765.0;18989.0
77;4;Bevolking totaal;Eerste generatie allochtonen;2044;1333705.0;625855.0;541740.0;147061.0;19049.0
78;4;Bevolking totaal;Eerste generatie allochtonen;2045;1340897.0;631037.0;543364.0;147386.0;19109.0
79;4;Bevolking totaal;Eerste generatie allochtonen;2046;1347811.0;635957.0;544885.0;147802.0;19167.0
80;4;Bevolking totaal;Eerste generatie allochtonen;2047;1354441.0;640588.0;546352.0;148270.0;19231.0
81;4;Bevolking totaal;Eerste generatie allochtonen;2048;1360740.0;645037.0;547696.0;148700.0;19307.0
82;4;Bevolking totaal;Eerste generatie allochtonen;2049;1366769.0;649405.0;548872.0;149105.0;19387.0
83;4;Bevolking totaal;Eerste generatie allochtonen;2050;1372507.0;653564.0;549931.0;149540.0;19473.0
84;4;Bevolking totaal;Tweede generatie allochtonen;2009;508588.0;214709.0;247089.0;39934.0;6856.0
85;4;Bevolking totaal;Tweede generatie allochtonen;2010;521948.0;221570.0;251675.0;41639.0;7065.0
86;4;Bevolking totaal;Tweede generatie allochtonen;2011;535928.0;228745.0;256485.0;43360.0;7338.0
87;4;Bevolking totaal;Tweede generatie allochtonen;2012;550552.0;236202.0;261685.0;45045.0;7620.0
88;4;Bevolking totaal;Tweede generatie allochtonen;2013;565276.0;243760.0;266927.0;46675.0;7914.0
89;4;Bevolking totaal;Tweede generatie allochtonen;2014;580248.0;251133.0;272579.0;48356.0;8180.0
90;4;Bevolking totaal;Tweede generatie allochtonen;2015;595336.0;258468.0;278435.0;49998.0;8436.0
91;4;Bevolking totaal;Tweede generatie allochtonen;2016;610515.0;265804.0;284399.0;51645.0;8667.0
92;4;Bevolking totaal;Tweede generatie allochtonen;2017;625977.0;273169.0;290663.0;53266.0;8878.0
93;4;Bevolking totaal;Tweede generatie allochtonen;2018;641587.0;280575.0;297122.0;54806.0;9083.0
94;4;Bevolking totaal;Tweede generatie allochtonen;2019;657366.0;287917.0;303813.0;56345.0;9291.0
95;4;Bevolking totaal;Tweede generatie allochtonen;2020;673424.0;295315.0;310772.0;57850.0;9487.0
96;4;Bevolking totaal;Tweede generatie allochtonen;2021;689692.0;302795.0;317887.0;59322.0;9689.0
97;4;Bevolking totaal;Tweede generatie allochtonen;2022;706086.0;310148.0;325307.0;60767.0;9864.0
98;4;Bevolking totaal;Tweede generatie allochtonen;2023;722434.0;317275.0;332940.0;62211.0;10008.0
99;4;Bevolking totaal;Tweede generatie allochtonen;2024;738374.0;323957.0;340607.0;63682.0;10129.0
100;4;Bevolking totaal;Tweede generatie allochtonen;2025;754426.0;330643.0;348449.0;65107.0;10228.0
101;4;Bevolking totaal;Tweede generatie allochtonen;2026;770254.0;337079.0;356340.0;66546.0;10290.0
102;4;Bevolking totaal;Tweede generatie allochtonen;2027;785918.0;343360.0;364289.0;67940.0;10328.0
103;4;Bevolking totaal;Tweede generatie allochtonen;2028;801270.0;349384.0;372244.0;69300.0;10342.0
104;4;Bevolking totaal;Tweede generatie allochtonen;2029;816011.0;354983.0;380055.0;70634.0;10340.0
105;4;Bevolking totaal;Tweede generatie allochtonen;2030;830823.0;360517.0;388057.0;71927.0;10322.0
106;4;Bevolking totaal;Tweede generatie allochtonen;2031;845470.0;365898.0;396120.0;73164.0;10288.0
107;4;Bevolking totaal;Tweede generatie allochtonen;2032;859808.0;371125.0;404061.0;74369.0;10253.0
108;4;Bevolking totaal;Tweede generatie allochtonen;2033;873893.0;376202.0;411955.0;75527.0;10209.0
109;4;Bevolking totaal;Tweede generatie allochtonen;2034;887572.0;381120.0;419642.0;76652.0;10158.0
110;4;Bevolking totaal;Tweede generatie allochtonen;2035;901237.0;385899.0;427490.0;77754.0;10095.0
111;4;Bevolking totaal;Tweede generatie allochtonen;2036;914770.0;390622.0;435292.0;78827.0;10029.0
112;4;Bevolking totaal;Tweede generatie allochtonen;2037;928066.0;395311.0;442952.0;79840.0;9963.0
113;4;Bevolking totaal;Tweede generatie allochtonen;2038;941159.0;399957.0;450489.0;80811.0;9902.0
114;4;Bevolking totaal;Tweede generatie allochtonen;2039;954043.0;404589.0;457887.0;81714.0;9852.0
115;4;Bevolking totaal;Tweede generatie allochtonen;2040;966858.0;409135.0;465303.0;82613.0;9807.0
116;4;Bevolking totaal;Tweede generatie allochtonen;2041;979510.0;413679.0;472628.0;83437.0;9766.0
117;4;Bevolking totaal;Tweede generatie allochtonen;2042;992046.0;418304.0;479785.0;84219.0;9739.0
118;4;Bevolking totaal;Tweede generatie allochtonen;2043;1004507.0;423020.0;486791.0;84973.0;9724.0
119;4;Bevolking totaal;Tweede generatie allochtonen;2044;1016864.0;427863.0;493620.0;85659.0;9722.0
120;4;Bevolking totaal;Tweede generatie allochtonen;2045;1029234.0;432759.0;500402.0;86343.0;9730.0
121;4;Bevolking totaal;Tweede generatie allochtonen;2046;1041557.0;437763.0;507070.0;86981.0;9744.0
122;4;Bevolking totaal;Tweede generatie allochtonen;2047;1053836.0;442919.0;513569.0;87578.0;9770.0
123;4;Bevolking totaal;Tweede generatie allochtonen;2048;1066112.0;448218.0;519940.0;88144.0;9810.0
124;4;Bevolking totaal;Tweede generatie allochtonen;2049;1078365.0;453680.0;526167.0;88661.0;9857.0
125;4;Bevolking totaal;Tweede generatie allochtonen;2050;1090610.0;459245.0;532282.0;89171.0;9913.0
126;4;Autochtonen;Totaal van de bevolkingsgroep;2009;5850653.0;2010818.0;3500520.0;313652.0;25662.0
127;4;Autochtonen;Totaal van de bevolkingsgroep;2010;5873407.0;2027928.0;3503432.0;316579.0;25469.0
128;4;Autochtonen;Totaal van de bevolkingsgroep;2011;5898037.0;2047687.0;3505957.0;318925.0;25468.0
129;4;Autochtonen;Totaal van de bevolkingsgroep;2012;5923926.0;2069795.0;3507838.0;320695.0;25598.0
130;4;Autochtonen;Totaal van de bevolkingsgroep;2013;5950413.0;2093384.0;3509233.0;322011.0;25785.0
131;4;Autochtonen;Totaal van de bevolkingsgroep;2014;5976036.0;2116992.0;3509878.0;323171.0;25994.0
132;4;Autochtonen;Totaal van de bevolkingsgroep;2015;6000070.0;2140334.0;3509753.0;323796.0;26187.0
133;4;Autochtonen;Totaal van de bevolkingsgroep;2016;6022449.0;2163085.0;3509111.0;323903.0;26350.0
134;4;Autochtonen;Totaal van de bevolkingsgroep;2017;6043271.0;2185519.0;3507558.0;323677.0;26517.0
135;4;Autochtonen;Totaal van de bevolkingsgroep;2018;6062312.0;2207797.0;3504875.0;322946.0;26694.0
136;4;Autochtonen;Totaal van de bevolkingsgroep;2019;6080315.0;2230438.0;3501124.0;321859.0;26894.0
137;4;Autochtonen;Totaal van de bevolkingsgroep;2020;6096757.0;2252882.0;3496351.0;320443.0;27082.0
138;4;Autochtonen;Totaal van de bevolkingsgroep;2021;6111585.0;2274571.0;3490846.0;318924.0;27245.0
139;4;Autochtonen;Totaal van de bevolkingsgroep;2022;6125105.0;2296139.0;3484216.0;317317.0;27432.0
140;4;Autochtonen;Totaal van de bevolkingsgroep;2023;6136599.0;2317163.0;3476448.0;315364.0;27624.0
141;4;Autochtonen;Totaal van de bevolkingsgroep;2024;6146571.0;2337695.0;3467617.0;313476.0;27784.0
142;4;Autochtonen;Totaal van de bevolkingsgroep;2025;6153939.0;2357374.0;3457377.0;311272.0;27915.0
143;4;Autochtonen;Totaal van de bevolkingsgroep;2026;6158894.0;2375923.0;3445767.0;309176.0;28027.0
144;4;Autochtonen;Totaal van de bevolkingsgroep;2027;6161846.0;2394188.0;3432436.0;307054.0;28167.0
145;4;Autochtonen;Totaal van de bevolkingsgroep;2028;6162420.0;2411474.0;3417568.0;305054.0;28325.0
146;4;Autochtonen;Totaal van de bevolkingsgroep;2029;6161038.0;2427848.0;3401401.0;303298.0;28491.0
147;4;Autochtonen;Totaal van de bevolkingsgroep;2030;6156677.0;2442789.0;3383468.0;301760.0;28660.0
148;4;Autochtonen;Totaal van de bevolkingsgroep;2031;6149540.0;2456373.0;3364066.0;300243.0;28858.0
149;4;Autochtonen;Totaal van de bevolkingsgroep;2032;6140330.0;2468880.0;3343307.0;299104.0;29039.0
150;4;Autochtonen;Totaal van de bevolkingsgroep;2033;6128842.0;2480149.0;3321461.0;297975.0;29257.0
151;4;Autochtonen;Totaal van de bevolkingsgroep;2034;6115621.0;2490067.0;3299001.0;297075.0;29478.0
152;4;Autochtonen;Totaal van de bevolkingsgroep;2035;6100289.0;2498738.0;3275533.0;296287.0;29731.0
153;4;Autochtonen;Totaal van de bevolkingsgroep;2036;6083204.0;2506086.0;3251502.0;295621.0;29995.0
154;4;Autochtonen;Totaal van de bevolkingsgroep;2037;6064658.0;2512274.0;3227075.0;295046.0;30264.0
155;4;Autochtonen;Totaal van de bevolkingsgroep;2038;6044956.0;2517148.0;3202636.0;294643.0;30528.0
156;4;Autochtonen;Totaal van de bevolkingsgroep;2039;6024289.0;2520686.0;3178459.0;294367.0;30777.0
157;4;Autochtonen;Totaal van de bevolkingsgroep;2040;6002742.0;2523265.0;3154370.0;294085.0;31022.0
158;4;Autochtonen;Totaal van de bevolkingsgroep;2041;5980527.0;2524859.0;3130661.0;293738.0;31270.0
159;4;Autochtonen;Totaal van de bevolkingsgroep;2042;5957855.0;2525611.0;3107474.0;293287.0;31483.0
160;4;Autochtonen;Totaal van de bevolkingsgroep;2043;5934732.0;2525200.0;3084988.0;292855.0;31688.0
161;4;Autochtonen;Totaal van de bevolkingsgroep;2044;5911365.0;2523711.0;3063366.0;292423.0;31865.0
162;4;Autochtonen;Totaal van de bevolkingsgroep;2045;5887669.0;2521290.0;3042504.0;291854.0;32022.0
163;4;Autochtonen;Totaal van de bevolkingsgroep;2046;5863706.0;2517948.0;3022531.0;291075.0;32152.0
164;4;Autochtonen;Totaal van de bevolkingsgroep;2047;5839548.0;2513684.0;3003491.0;290121.0;32252.0
165;4;Autochtonen;Totaal van de bevolkingsgroep;2048;5815204.0;2508366.0;2985474.0;289060.0;32304.0
166;4;Autochtonen;Totaal van de bevolkingsgroep;2049;5790700.0;2501868.0;2968601.0;287903.0;32327.0
167;4;Autochtonen;Totaal van de bevolkingsgroep;2050;5766033.0;2494333.0;2952828.0;286563.0;32309.0
168;4;Autochtonen;Eerste generatie allochtonen;2009;;;;;
169;4;Autochtonen;Eerste generatie allochtonen;2010;;;;;
170;4;Autochtonen;Eerste generatie allochtonen;2011;;;;;
171;4;Autochtonen;Eerste generatie allochtonen;2012;;;;;
172;4;Autochtonen;Eerste generatie allochtonen;2013;;;;;
173;4;Autochtonen;Eerste generatie allochtonen;2014;;;;;
174;4;Autochtonen;Eerste generatie allochtonen;2015;;;;;
175;4;Autochtonen;Eerste generatie allochtonen;2016;;;;;
176;4;Autochtonen;Eerste generatie allochtonen;2017;;;;;
177;4;Autochtonen;Eerste generatie allochtonen;2018;;;;;
178;4;Autochtonen;Eerste generatie allochtonen;2019;;;;;
179;4;Autochtonen;Eerste generatie allochtonen;2020;;;;;
180;4;Autochtonen;Eerste generatie allochtonen;2021;;;;;
181;4;Autochtonen;Eerste generatie allochtonen;2022;;;;;
182;4;Autochtonen;Eerste generatie allochtonen;2023;;;;;
183;4;Autochtonen;Eerste generatie allochtonen;2024;;;;;
184;4;Autochtonen;Eerste generatie allochtonen;2025;;;;;
185;4;Autochtonen;Eerste generatie allochtonen;2026;;;;;
186;4;Autochtonen;Eerste generatie allochtonen;2027;;;;;
187;4;Autochtonen;Eerste generatie allochtonen;2028;;;;;
188;4;Autochtonen;Eerste generatie allochtonen;2029;;;;;
189;4;Autochtonen;Eerste generatie allochtonen;2030;;;;;
190;4;Autochtonen;Eerste generatie allochtonen;2031;;;;;
191;4;Autochtonen;Eerste generatie allochtonen;2032;;;;;
192;4;Autochtonen;Eerste generatie allochtonen;2033;;;;;
193;4;Autochtonen;Eerste generatie allochtonen;2034;;;;;
194;4;Autochtonen;Eerste generatie allochtonen;2035;;;;;
195;4;Autochtonen;Eerste generatie allochtonen;2036;;;;;
196;4;Autochtonen;Eerste generatie allochtonen;2037;;;;;
197;4;Autochtonen;Eerste generatie allochtonen;2038;;;;;
198;4;Autochtonen;Eerste generatie allochtonen;2039;;;;;
199;4;Autochtonen;Eerste generatie allochtonen;2040;;;;;
200;4;Autochtonen;Eerste generatie allochtonen;2041;;;;;
201;4;Autochtonen;Eerste generatie allochtonen;2042;;;;;
202;4;Autochtonen;Eerste generatie allochtonen;2043;;;;;
203;4;Autochtonen;Eerste generatie allochtonen;2044;;;;;
204;4;Autochtonen;Eerste generatie allochtonen;2045;;;;;
205;4;Autochtonen;Eerste generatie allochtonen;2046;;;;;
206;4;Autochtonen;Eerste generatie allochtonen;2047;;;;;
207;4;Autochtonen;Eerste generatie allochtonen;2048;;;;;
208;4;Autochtonen;Eerste generatie allochtonen;2049;;;;;
209;4;Autochtonen;Eerste generatie allochtonen;2050;;;;;
210;4;Autochtonen;Tweede generatie allochtonen;2009;;;;;
211;4;Autochtonen;Tweede generatie allochtonen;2010;;;;;
212;4;Autochtonen;Tweede generatie allochtonen;2011;;;;;
213;4;Autochtonen;Tweede generatie allochtonen;2012;;;;;
214;4;Autochtonen;Tweede generatie allochtonen;2013;;;;;
215;4;Autochtonen;Tweede generatie allochtonen;2014;;;;;
216;4;Autochtonen;Tweede generatie allochtonen;2015;;;;;
217;4;Autochtonen;Tweede generatie allochtonen;2016;;;;;
218;4;Autochtonen;Tweede generatie allochtonen;2017;;;;;
219;4;Autochtonen;Tweede generatie allochtonen;2018;;;;;
220;4;Autochtonen;Tweede generatie allochtonen;2019;;;;;
221;4;Autochtonen;Tweede generatie allochtonen;2020;;;;;
222;4;Autochtonen;Tweede generatie allochtonen;2021;;;;;
223;4;Autochtonen;Tweede generatie allochtonen;2022;;;;;
224;4;Autochtonen;Tweede generatie allochtonen;2023;;;;;
225;4;Autochtonen;Tweede generatie allochtonen;2024;;;;;
226;4;Autochtonen;Tweede generatie allochtonen;2025;;;;;
227;4;Autochtonen;Tweede generatie allochtonen;2026;;;;;
228;4;Autochtonen;Tweede generatie allochtonen;2027;;;;;
229;4;Autochtonen;Tweede generatie allochtonen;2028;;;;;
230;4;Autochtonen;Tweede generatie allochtonen;2029;;;;;
231;4;Autochtonen;Tweede generatie allochtonen;2030;;;;;
232;4;Autochtonen;Tweede generatie allochtonen;2031;;;;;
233;4;Autochtonen;Tweede generatie allochtonen;2032;;;;;
234;4;Autochtonen;Tweede generatie allochtonen;2033;;;;;
235;4;Autochtonen;Tweede generatie allochtonen;2034;;;;;
236;4;Autochtonen;Tweede generatie allochtonen;2035;;;;;
237;4;Autochtonen;Tweede generatie allochtonen;2036;;;;;
238;4;Autochtonen;Tweede generatie allochtonen;2037;;;;;
239;4;Autochtonen;Tweede generatie allochtonen;2038;;;;;
240;4;Autochtonen;Tweede generatie allochtonen;2039;;;;;
241;4;Autochtonen;Tweede generatie allochtonen;2040;;;;;
242;4;Autochtonen;Tweede generatie allochtonen;2041;;;;;
243;4;Autochtonen;Tweede generatie allochtonen;2042;;;;;
244;4;Autochtonen;Tweede generatie allochtonen;2043;;;;;
245;4;Autochtonen;Tweede generatie allochtonen;2044;;;;;
246;4;Autochtonen;Tweede generatie allochtonen;2045;;;;;
247;4;Autochtonen;Tweede generatie allochtonen;2046;;;;;
248;4;Autochtonen;Tweede generatie allochtonen;2047;;;;;
249;4;Autochtonen;Tweede generatie allochtonen;2048;;;;;
250;4;Autochtonen;Tweede generatie allochtonen;2049;;;;;
251;4;Autochtonen;Tweede generatie allochtonen;2050;;;;;
252;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2009;1451829.0;596608.0;670619.0;159974.0;24628.0
253;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2010;1481307.0;611703.0;680547.0;164214.0;24843.0
254;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2011;1508538.0;625838.0;689584.0;168034.0;25082.0
255;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2012;1535670.0;639873.0;698757.0;171713.0;25327.0
256;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2013;1563092.0;654111.0;708180.0;175209.0;25592.0
257;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2014;1590786.0;667951.0;718289.0;178732.0;25815.0
258;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2015;1618800.0;681982.0;728710.0;182063.0;26044.0
259;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2016;1647119.0;696621.0;739063.0;185148.0;26286.0
260;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2017;1675884.0;711439.0;749719.0;188189.0;26536.0
261;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2018;1705061.0;726525.0;760680.0;191067.0;26789.0
262;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2019;1734147.0;741364.0;771914.0;193825.0;27045.0
263;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2020;1763394.0;756322.0;783361.0;196420.0;27291.0
264;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2021;1792718.0;771714.0;794714.0;198734.0;27556.0
265;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2022;1821692.0;786579.0;806351.0;200983.0;27780.0
266;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2023;1850559.0;801371.0;818074.0;203145.0;27968.0
267;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2024;1878612.0;815574.0;829659.0;205239.0;28140.0
268;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2025;1906580.0;829862.0;841242.0;207183.0;28293.0
269;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2026;1934216.0;844179.0;852623.0;208994.0;28421.0
270;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2027;1961329.0;857946.0;864093.0;210771.0;28520.0
271;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2028;1987994.0;871560.0;875365.0;212477.0;28592.0
272;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2029;2013542.0;884583.0;886244.0;214073.0;28641.0
273;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2030;2039015.0;897465.0;897242.0;215635.0;28672.0
274;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2031;2064195.0;910301.0;908144.0;217062.0;28687.0
275;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2032;2088707.0;922459.0;919011.0;218534.0;28703.0
276;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2033;2112784.0;934537.0;929666.0;219878.0;28703.0
277;4;Allochtonen totaal;Totaal van de bevolkingsgroep;2034;2136139.0;946438.0;939868.0;221127.0;28706.0
