ID;OpleidingsrichtingEnSector;Geslacht;Leeftijd;BedrijfstakkenBranchesSBI93;Perioden;TotaalMboGediplomeerdenMetWerk_1;BolVoltijd_2;Bbl_3;Niveau1_4;Niveau2_5;Niveau3_6;Niveau4_7;BolVoltijdNiveau1_8;BolVoltijdNiveau2_9;BolVoltijdNiveau3_10;BolVoltijdNiveau4_11;BblNiveau1_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
10;0;Mannen en vrouwen;Totaal leeftijd;20;2006/'07;5750.0;1280.0;4470.0;1460.0;1800.0;1320.0;1170.0;60.0;230.0;190.0;800.0;1400.0;1560.0;1130.0;370.0
11;0;Mannen en vrouwen;Totaal leeftijd;20;2007/'08;5990.0;1320.0;4670.0;1510.0;1750.0;1560.0;1170.0;40.0;230.0;220.0;830.0;1470.0;1520.0;1340.0;340.0
12;0;Mannen en vrouwen;Totaal leeftijd;21;2004/'05;700.0;200.0;500.0;100.0;260.0;210.0;130.0;20.0;40.0;40.0;100.0;90.0;220.0;160.0;40.0
13;0;Mannen en vrouwen;Totaal leeftijd;21;2005/'06;890.0;210.0;680.0;120.0;360.0;250.0;160.0;20.0;40.0;50.0;110.0;100.0;320.0;200.0;50.0
14;0;Mannen en vrouwen;Totaal leeftijd;21;2006/'07;980.0;180.0;790.0;210.0;400.0;210.0;160.0;;60.0;30.0;80.0;200.0;340.0;180.0;70.0
15;0;Mannen en vrouwen;Totaal leeftijd;21;2007/'08;900.0;210.0;700.0;120.0;310.0;320.0;150.0;;50.0;50.0;100.0;120.0;260.0;270.0;50.0
16;0;Mannen en vrouwen;Totaal leeftijd;22;2004/'05;1460.0;160.0;1300.0;700.0;350.0;190.0;220.0;;40.0;20.0;100.0;700.0;310.0;180.0;120.0
17;0;Mannen en vrouwen;Totaal leeftijd;22;2005/'06;1690.0;210.0;1480.0;910.0;380.0;190.0;220.0;20.0;40.0;30.0;130.0;890.0;340.0;160.0;90.0
18;0;Mannen en vrouwen;Totaal leeftijd;22;2006/'07;1840.0;210.0;1630.0;1020.0;450.0;180.0;190.0;20.0;40.0;30.0;120.0;1010.0;400.0;160.0;70.0
19;0;Mannen en vrouwen;Totaal leeftijd;22;2007/'08;2010.0;220.0;1790.0;1150.0;460.0;190.0;210.0;;40.0;30.0;140.0;1140.0;420.0;160.0;70.0
20;0;Mannen en vrouwen;Totaal leeftijd;23;2004/'05;1380.0;340.0;1040.0;130.0;450.0;480.0;320.0;20.0;40.0;50.0;240.0;120.0;410.0;430.0;90.0
21;0;Mannen en vrouwen;Totaal leeftijd;23;2005/'06;1650.0;400.0;1250.0;140.0;590.0;540.0;370.0;30.0;50.0;50.0;270.0;120.0;540.0;500.0;100.0
22;0;Mannen en vrouwen;Totaal leeftijd;23;2006/'07;1710.0;450.0;1260.0;130.0;620.0;550.0;420.0;30.0;80.0;50.0;300.0;100.0;540.0;490.0;130.0
23;0;Mannen en vrouwen;Totaal leeftijd;23;2007/'08;1810.0;430.0;1390.0;130.0;630.0;640.0;420.0;20.0;80.0;30.0;290.0;110.0;550.0;600.0;130.0
24;0;Mannen en vrouwen;Totaal leeftijd;24;2004/'05;930.0;270.0;660.0;80.0;260.0;310.0;270.0;20.0;30.0;60.0;170.0;60.0;230.0;260.0;110.0
25;0;Mannen en vrouwen;Totaal leeftijd;24;2005/'06;1060.0;330.0;730.0;90.0;300.0;380.0;290.0;;40.0;60.0;220.0;80.0;260.0;310.0;70.0
26;0;Mannen en vrouwen;Totaal leeftijd;24;2006/'07;1230.0;440.0;790.0;110.0;330.0;380.0;410.0;10.0;50.0;80.0;300.0;100.0;290.0;300.0;110.0
27;0;Mannen en vrouwen;Totaal leeftijd;24;2007/'08;1270.0;470.0;800.0;110.0;350.0;420.0;390.0;;60.0;100.0;300.0;100.0;290.0;310.0;90.0
28;0;Mannen en vrouwen;Totaal leeftijd;30;2004/'05;4690.0;720.0;3970.0;110.0;1280.0;2220.0;1080.0;30.0;100.0;80.0;520.0;80.0;1190.0;2140.0;570.0
29;0;Mannen en vrouwen;Totaal leeftijd;30;2005/'06;4790.0;830.0;3960.0;110.0;1280.0;2190.0;1220.0;30.0;130.0;90.0;590.0;80.0;1150.0;2110.0;630.0
30;0;Mannen en vrouwen;Totaal leeftijd;30;2006/'07;5030.0;900.0;4130.0;150.0;1430.0;2240.0;1210.0;40.0;160.0;100.0;610.0;110.0;1280.0;2140.0;600.0
31;0;Mannen en vrouwen;Totaal leeftijd;30;2007/'08;5230.0;920.0;4310.0;120.0;1580.0;2230.0;1290.0;30.0;160.0;110.0;620.0;90.0;1420.0;2130.0;680.0
32;0;Mannen en vrouwen;Totaal leeftijd;31;2004/'05;1500.0;260.0;1250.0;20.0;340.0;760.0;380.0;;40.0;10.0;200.0;10.0;300.0;750.0;180.0
33;0;Mannen en vrouwen;Totaal leeftijd;31;2005/'06;1600.0;290.0;1320.0;30.0;330.0;850.0;400.0;;50.0;10.0;230.0;20.0;280.0;840.0;170.0
34;0;Mannen en vrouwen;Totaal leeftijd;31;2006/'07;1660.0;300.0;1360.0;40.0;370.0;840.0;410.0;20.0;40.0;20.0;230.0;20.0;330.0;830.0;180.0
35;0;Mannen en vrouwen;Totaal leeftijd;31;2007/'08;1510.0;320.0;1190.0;30.0;350.0;710.0;410.0;;40.0;10.0;260.0;30.0;310.0;700.0;150.0
36;0;Mannen en vrouwen;Totaal leeftijd;32;2004/'05;560.0;110.0;450.0;10.0;200.0;250.0;90.0;;20.0;20.0;80.0;;180.0;240.0;20.0
37;0;Mannen en vrouwen;Totaal leeftijd;32;2005/'06;590.0;120.0;470.0;20.0;220.0;250.0;100.0;;20.0;10.0;90.0;20.0;200.0;240.0;10.0
38;0;Mannen en vrouwen;Totaal leeftijd;32;2006/'07;600.0;140.0;470.0;20.0;240.0;230.0;100.0;;30.0;20.0;80.0;20.0;220.0;210.0;20.0
39;0;Mannen en vrouwen;Totaal leeftijd;32;2007/'08;760.0;150.0;620.0;20.0;320.0;280.0;140.0;;30.0;20.0;90.0;20.0;290.0;260.0;50.0
40;0;Mannen en vrouwen;Totaal leeftijd;33;2004/'05;1730.0;230.0;1500.0;30.0;360.0;860.0;480.0;;30.0;20.0;180.0;30.0;340.0;840.0;290.0
41;0;Mannen en vrouwen;Totaal leeftijd;33;2005/'06;1740.0;280.0;1460.0;30.0;390.0;770.0;550.0;;40.0;30.0;210.0;20.0;350.0;740.0;340.0
42;0;Mannen en vrouwen;Totaal leeftijd;33;2006/'07;1810.0;300.0;1500.0;50.0;440.0;810.0;510.0;;60.0;30.0;210.0;40.0;380.0;780.0;300.0
43;0;Mannen en vrouwen;Totaal leeftijd;33;2007/'08;1930.0;290.0;1640.0;30.0;470.0;870.0;560.0;10.0;50.0;40.0;200.0;20.0;420.0;830.0;370.0
44;0;Mannen en vrouwen;Totaal leeftijd;34;2004/'05;900.0;130.0;780.0;40.0;380.0;350.0;140.0;10.0;20.0;30.0;60.0;30.0;360.0;310.0;80.0
45;0;Mannen en vrouwen;Totaal leeftijd;34;2005/'06;860.0;140.0;710.0;30.0;340.0;320.0;170.0;10.0;30.0;40.0;70.0;10.0;310.0;290.0;110.0
46;0;Mannen en vrouwen;Totaal leeftijd;34;2006/'07;960.0;160.0;800.0;40.0;380.0;350.0;190.0;;30.0;30.0;90.0;30.0;350.0;320.0;100.0
47;0;Mannen en vrouwen;Totaal leeftijd;34;2007/'08;1030.0;160.0;870.0;40.0;440.0;370.0;180.0;;50.0;40.0;70.0;30.0;390.0;330.0;120.0
48;0;Mannen en vrouwen;Totaal leeftijd;40;2004/'05;3290.0;1340.0;1950.0;330.0;800.0;990.0;1170.0;50.0;190.0;200.0;900.0;280.0;610.0;790.0;270.0
49;0;Mannen en vrouwen;Totaal leeftijd;40;2005/'06;3690.0;1560.0;2130.0;330.0;950.0;1140.0;1280.0;50.0;270.0;250.0;980.0;280.0;680.0;880.0;300.0
50;0;Mannen en vrouwen;Totaal leeftijd;40;2006/'07;3510.0;1580.0;1930.0;300.0;860.0;1040.0;1310.0;50.0;270.0;270.0;990.0;240.0;590.0;770.0;320.0
51;0;Mannen en vrouwen;Totaal leeftijd;40;2007/'08;3790.0;1700.0;2090.0;250.0;1020.0;1020.0;1500.0;50.0;270.0;270.0;1120.0;200.0;750.0;750.0;390.0
52;0;Mannen en vrouwen;Totaal leeftijd;41;2004/'05;1590.0;460.0;1130.0;40.0;380.0;650.0;520.0;10.0;70.0;50.0;320.0;20.0;310.0;600.0;200.0
53;0;Mannen en vrouwen;Totaal leeftijd;41;2005/'06;1720.0;540.0;1180.0;30.0;400.0;730.0;570.0;20.0;100.0;80.0;350.0;10.0;300.0;650.0;220.0
54;0;Mannen en vrouwen;Totaal leeftijd;41;2006/'07;1540.0;510.0;1030.0;30.0;350.0;610.0;540.0;20.0;90.0;70.0;330.0;20.0;270.0;540.0;210.0
55;0;Mannen en vrouwen;Totaal leeftijd;41;2007/'08;1590.0;550.0;1030.0;30.0;390.0;530.0;640.0;10.0;100.0;60.0;380.0;10.0;290.0;470.0;260.0
56;0;Mannen en vrouwen;Totaal leeftijd;42;2004/'05;1700.0;880.0;820.0;300.0;410.0;340.0;650.0;40.0;110.0;150.0;580.0;260.0;300.0;190.0;70.0
57;0;Mannen en vrouwen;Totaal leeftijd;42;2005/'06;1970.0;1020.0;950.0;300.0;550.0;410.0;710.0;40.0;170.0;180.0;630.0;260.0;380.0;230.0;80.0
58;0;Mannen en vrouwen;Totaal leeftijd;42;2006/'07;1970.0;1080.0;900.0;270.0;510.0;430.0;770.0;40.0;180.0;200.0;660.0;230.0;320.0;230.0;110.0
59;0;Mannen en vrouwen;Totaal leeftijd;42;2007/'08;2200.0;1150.0;1060.0;230.0;630.0;490.0;870.0;40.0;170.0;210.0;740.0;190.0;460.0;280.0;130.0
60;0;Mannen en vrouwen;Totaal leeftijd;50;2004/'05;6270.0;3560.0;2700.0;260.0;1510.0;1670.0;2820.0;150.0;620.0;800.0;2000.0;120.0;890.0;870.0;820.0
61;0;Mannen en vrouwen;Totaal leeftijd;50;2005/'06;7530.0;3970.0;3560.0;300.0;2000.0;1850.0;3380.0;190.0;730.0;800.0;2240.0;100.0;1280.0;1050.0;1130.0
62;0;Mannen en vrouwen;Totaal leeftijd;50;2006/'07;7370.0;4080.0;3290.0;280.0;2000.0;1790.0;3300.0;180.0;840.0;800.0;2250.0;100.0;1160.0;990.0;1050.0
63;0;Mannen en vrouwen;Totaal leeftijd;50;2007/'08;8060.0;4380.0;3680.0;290.0;2250.0;1880.0;3630.0;160.0;990.0;870.0;2370.0;140.0;1260.0;1010.0;1270.0
64;0;Mannen en vrouwen;Totaal leeftijd;51;2004/'05;2070.0;1240.0;830.0;130.0;640.0;520.0;780.0;80.0;300.0;260.0;600.0;60.0;340.0;260.0;180.0
65;0;Mannen en vrouwen;Totaal leeftijd;51;2005/'06;2470.0;1280.0;1190.0;170.0;780.0;640.0;880.0;110.0;340.0;270.0;560.0;60.0;440.0;370.0;320.0
66;0;Mannen en vrouwen;Totaal leeftijd;51;2006/'07;2450.0;1300.0;1160.0;130.0;870.0;600.0;850.0;90.0;400.0;240.0;560.0;40.0;470.0;360.0;290.0
67;0;Mannen en vrouwen;Totaal leeftijd;51;2007/'08;2820.0;1410.0;1410.0;140.0;1020.0;730.0;920.0;90.0;460.0;260.0;600.0;50.0;560.0;480.0;320.0
68;0;Mannen en vrouwen;Totaal leeftijd;52;2004/'05;800.0;550.0;250.0;;70.0;150.0;570.0;;30.0;100.0;410.0;;40.0;60.0;150.0
69;0;Mannen en vrouwen;Totaal leeftijd;52;2005/'06;1010.0;610.0;400.0;10.0;270.0;140.0;590.0;;50.0;100.0;460.0;;220.0;50.0;140.0
70;0;Mannen en vrouwen;Totaal leeftijd;52;2006/'07;880.0;570.0;310.0;20.0;160.0;140.0;560.0;20.0;40.0;80.0;440.0;0.0;120.0;60.0;130.0
71;0;Mannen en vrouwen;Totaal leeftijd;52;2007/'08;990.0;700.0;290.0;20.0;170.0;150.0;660.0;10.0;70.0;110.0;510.0;;100.0;40.0;150.0
72;0;Mannen en vrouwen;Totaal leeftijd;53;2004/'05;2980.0;1560.0;1420.0;90.0;670.0;870.0;1340.0;50.0;240.0;390.0;880.0;40.0;430.0;490.0;460.0
73;0;Mannen en vrouwen;Totaal leeftijd;53;2005/'06;3580.0;1850.0;1720.0;100.0;800.0;930.0;1750.0;70.0;290.0;390.0;1110.0;30.0;510.0;550.0;640.0
74;0;Mannen en vrouwen;Totaal leeftijd;53;2006/'07;3530.0;1950.0;1580.0;110.0;780.0;900.0;1740.0;70.0;340.0;420.0;1120.0;50.0;440.0;480.0;620.0
75;0;Mannen en vrouwen;Totaal leeftijd;53;2007/'08;3770.0;2020.0;1750.0;110.0;900.0;890.0;1880.0;40.0;400.0;460.0;1120.0;70.0;500.0;430.0;750.0
76;0;Mannen en vrouwen;Totaal leeftijd;54;2004/'05;420.0;220.0;200.0;30.0;140.0;130.0;130.0;10.0;50.0;60.0;110.0;20.0;90.0;70.0;20.0
77;0;Mannen en vrouwen;Totaal leeftijd;54;2005/'06;470.0;220.0;240.0;20.0;160.0;140.0;160.0;10.0;50.0;50.0;120.0;;110.0;90.0;40.0
78;0;Mannen en vrouwen;Totaal leeftijd;54;2006/'07;500.0;250.0;250.0;20.0;190.0;140.0;150.0;10.0;60.0;50.0;130.0;;130.0;90.0;20.0
79;0;Mannen en vrouwen;Totaal leeftijd;54;2007/'08;480.0;250.0;230.0;30.0;160.0;120.0;170.0;10.0;60.0;50.0;130.0;10.0;110.0;70.0;40.0
80;0;Mannen en vrouwen;Totaal leeftijd;60;2004/'05;2780.0;1550.0;1230.0;300.0;680.0;860.0;940.0;90.0;330.0;240.0;890.0;210.0;350.0;620.0;60.0
81;0;Mannen en vrouwen;Totaal leeftijd;60;2005/'06;3180.0;1910.0;1270.0;240.0;780.0;920.0;1250.0;120.0;410.0;270.0;1110.0;120.0;360.0;660.0;140.0
82;0;Mannen en vrouwen;Totaal leeftijd;60;2006/'07;3210.0;1970.0;1230.0;200.0;780.0;930.0;1300.0;110.0;440.0;240.0;1180.0;90.0;340.0;690.0;120.0
83;0;Mannen en vrouwen;Totaal leeftijd;60;2007/'08;3430.0;2150.0;1280.0;170.0;910.0;920.0;1430.0;100.0;500.0;300.0;1260.0;70.0;420.0;620.0;170.0
84;0;Mannen en vrouwen;Totaal leeftijd;61;2004/'05;990.0;470.0;520.0;180.0;140.0;310.0;360.0;;50.0;80.0;340.0;180.0;100.0;230.0;20.0
85;0;Mannen en vrouwen;Totaal leeftijd;61;2005/'06;1040.0;610.0;430.0;110.0;170.0;310.0;450.0;20.0;80.0;90.0;420.0;90.0;90.0;210.0;30.0
86;0;Mannen en vrouwen;Totaal leeftijd;61;2006/'07;1050.0;650.0;390.0;60.0;190.0;300.0;510.0;;90.0;80.0;480.0;50.0;100.0;220.0;30.0
87;0;Mannen en vrouwen;Totaal leeftijd;61;2007/'08;1150.0;720.0;440.0;50.0;190.0;330.0;580.0;10.0;90.0;110.0;510.0;40.0;110.0;230.0;70.0
88;0;Mannen en vrouwen;Totaal leeftijd;62;2004/'05;1790.0;1080.0;710.0;120.0;530.0;550.0;590.0;80.0;290.0;170.0;550.0;30.0;250.0;390.0;40.0
89;0;Mannen en vrouwen;Totaal leeftijd;62;2005/'06;2150.0;1300.0;840.0;130.0;610.0;620.0;800.0;100.0;340.0;170.0;690.0;20.0;270.0;440.0;110.0
90;0;Mannen en vrouwen;Totaal leeftijd;62;2006/'07;2160.0;1320.0;840.0;140.0;590.0;630.0;790.0;100.0;350.0;160.0;710.0;40.0;240.0;470.0;90.0
91;0;Mannen en vrouwen;Totaal leeftijd;62;2007/'08;2280.0;1440.0;840.0;120.0;720.0;590.0;850.0;90.0;410.0;190.0;750.0;30.0;310.0;390.0;110.0
92;0;Mannen en vrouwen;Totaal leeftijd;70;2004/'05;1710.0;910.0;800.0;70.0;660.0;290.0;690.0;20.0;70.0;190.0;620.0;50.0;590.0;100.0;70.0
93;0;Mannen en vrouwen;Totaal leeftijd;70;2005/'06;2170.0;1110.0;1060.0;80.0;830.0;400.0;870.0;30.0;120.0;220.0;750.0;50.0;710.0;180.0;120.0
94;0;Mannen en vrouwen;Totaal leeftijd;70;2006/'07;2480.0;1190.0;1290.0;70.0;820.0;670.0;920.0;30.0;140.0;250.0;780.0;50.0;680.0;420.0;140.0
95;0;Mannen en vrouwen;Totaal leeftijd;70;2007/'08;3240.0;1180.0;2060.0;50.0;1670.0;520.0;990.0;20.0;150.0;230.0;790.0;40.0;1520.0;290.0;210.0
96;0;Mannen en vrouwen;Totaal leeftijd;71;2004/'05;850.0;370.0;480.0;20.0;430.0;120.0;270.0;10.0;30.0;60.0;260.0;10.0;400.0;60.0;
97;0;Mannen en vrouwen;Totaal leeftijd;71;2005/'06;1030.0;410.0;620.0;30.0;520.0;140.0;340.0;10.0;50.0;70.0;280.0;20.0;470.0;80.0;60.0
98;0;Mannen en vrouwen;Totaal leeftijd;71;2006/'07;1160.0;490.0;660.0;40.0;540.0;230.0;350.0;20.0;70.0;110.0;300.0;30.0;470.0;120.0;50.0
99;0;Mannen en vrouwen;Totaal leeftijd;71;2007/'08;1130.0;500.0;630.0;30.0;550.0;210.0;340.0;;80.0;90.0;330.0;20.0;470.0;120.0;10.0
100;0;Mannen en vrouwen;Totaal leeftijd;72;2004/'05;860.0;540.0;320.0;50.0;230.0;160.0;420.0;;40.0;130.0;360.0;40.0;190.0;30.0;60.0
101;0;Mannen en vrouwen;Totaal leeftijd;72;2005/'06;1140.0;710.0;440.0;50.0;310.0;250.0;530.0;10.0;70.0;150.0;470.0;30.0;240.0;110.0;60.0
102;0;Mannen en vrouwen;Totaal leeftijd;72;2006/'07;1330.0;700.0;630.0;30.0;280.0;450.0;570.0;10.0;70.0;140.0;480.0;20.0;210.0;310.0;90.0
103;0;Mannen en vrouwen;Totaal leeftijd;72;2007/'08;2100.0;680.0;1430.0;20.0;1120.0;310.0;650.0;10.0;70.0;140.0;460.0;10.0;1050.0;170.0;190.0
104;0;Mannen en vrouwen;Totaal leeftijd;81;2004/'05;430.0;300.0;120.0;;40.0;90.0;290.0;;20.0;40.0;250.0;;20.0;50.0;40.0
105;0;Mannen en vrouwen;Totaal leeftijd;81;2005/'06;560.0;390.0;170.0;10.0;80.0;120.0;350.0;;30.0;60.0;300.0;;50.0;70.0;50.0
106;0;Mannen en vrouwen;Totaal leeftijd;81;2006/'07;570.0;380.0;200.0;10.0;100.0;120.0;350.0;;40.0;40.0;290.0;;60.0;80.0;50.0
107;0;Mannen en vrouwen;Totaal leeftijd;81;2007/'08;620.0;410.0;200.0;50.0;90.0;120.0;360.0;;40.0;60.0;310.0;40.0;50.0;60.0;50.0
108;0;Mannen en vrouwen;Totaal leeftijd;90;2004/'05;2790.0;1890.0;910.0;110.0;850.0;500.0;1340.0;80.0;300.0;290.0;1220.0;40.0;550.0;200.0;120.0
109;0;Mannen en vrouwen;Totaal leeftijd;90;2005/'06;3690.0;2280.0;1410.0;140.0;1380.0;550.0;1620.0;100.0;420.0;300.0;1470.0;40.0;960.0;250.0;150.0
110;0;Mannen en vrouwen;Totaal leeftijd;90;2006/'07;4210.0;2770.0;1440.0;160.0;1550.0;590.0;1900.0;110.0;550.0;360.0;1750.0;60.0;1010.0;230.0;150.0
111;0;Mannen en vrouwen;Totaal leeftijd;90;2007/'08;4720.0;2970.0;1750.0;140.0;1850.0;680.0;2060.0;100.0;590.0;400.0;1880.0;40.0;1260.0;280.0;180.0
112;0;Mannen en vrouwen;Totaal leeftijd;91;2004/'05;300.0;190.0;110.0;;70.0;80.0;150.0;;20.0;30.0;130.0;;50.0;50.0;10.0
113;0;Mannen en vrouwen;Totaal leeftijd;91;2005/'06;350.0;240.0;100.0;10.0;60.0;90.0;190.0;;20.0;40.0;170.0;;40.0;50.0;20.0
114;0;Mannen en vrouwen;Totaal leeftijd;91;2006/'07;410.0;300.0;110.0;;90.0;90.0;220.0;;40.0;40.0;210.0;;40.0;40.0;20.0
115;0;Mannen en vrouwen;Totaal leeftijd;91;2007/'08;510.0;320.0;180.0;10.0;90.0;130.0;280.0;;40.0;50.0;230.0;;50.0;80.0;50.0
116;0;Mannen en vrouwen;Totaal leeftijd;92;2004/'05;300.0;250.0;50.0;;20.0;60.0;220.0;;10.0;50.0;190.0;;;10.0;30.0
117;0;Mannen en vrouwen;Totaal leeftijd;92;2005/'06;330.0;290.0;40.0;;20.0;60.0;250.0;;;40.0;240.0;0.0;10.0;20.0;20.0
118;0;Mannen en vrouwen;Totaal leeftijd;92;2006/'07;440.0;390.0;50.0;10.0;30.0;80.0;320.0;;30.0;70.0;300.0;;;20.0;20.0
119;0;Mannen en vrouwen;Totaal leeftijd;92;2007/'08;490.0;430.0;50.0;;40.0;90.0;360.0;;30.0;70.0;340.0;;20.0;20.0;20.0
120;0;Mannen en vrouwen;Totaal leeftijd;93;2004/'05;630.0;490.0;140.0;10.0;80.0;120.0;410.0;10.0;40.0;70.0;380.0;;40.0;60.0;30.0
121;0;Mannen en vrouwen;Totaal leeftijd;93;2005/'06;840.0;610.0;230.0;20.0;140.0;160.0;530.0;10.0;50.0;70.0;470.0;;90.0;90.0;50.0
122;0;Mannen en vrouwen;Totaal leeftijd;93;2006/'07;930.0;700.0;230.0;20.0;160.0;150.0;610.0;;50.0;90.0;550.0;;110.0;60.0;50.0
123;0;Mannen en vrouwen;Totaal leeftijd;93;2007/'08;1000.0;780.0;220.0;20.0;140.0;180.0;660.0;20.0;60.0;100.0;610.0;;80.0;80.0;50.0
124;0;Mannen en vrouwen;Totaal leeftijd;94;2004/'05;250.0;170.0;80.0;;40.0;50.0;160.0;;10.0;;150.0;;30.0;40.0;10.0
125;0;Mannen en vrouwen;Totaal leeftijd;94;2005/'06;260.0;170.0;90.0;;40.0;40.0;170.0;;10.0;10.0;140.0;;30.0;30.0;30.0
126;0;Mannen en vrouwen;Totaal leeftijd;94;2006/'07;330.0;240.0;90.0;10.0;50.0;40.0;230.0;;20.0;10.0;200.0;;30.0;30.0;30.0
127;0;Mannen en vrouwen;Totaal leeftijd;94;2007/'08;380.0;260.0;120.0;;50.0;50.0;270.0;;10.0;10.0;230.0;;40.0;40.0;30.0
128;0;Mannen en vrouwen;Totaal leeftijd;95;2004/'05;440.0;80.0;360.0;;410.0;10.0;10.0;;60.0;10.0;;;350.0;;
129;0;Mannen en vrouwen;Totaal leeftijd;95;2005/'06;890.0;160.0;730.0;;850.0;20.0;20.0;0.0;140.0;10.0;20.0;;720.0;;
130;0;Mannen en vrouwen;Totaal leeftijd;95;2006/'07;1030.0;230.0;790.0;10.0;960.0;40.0;20.0;;190.0;30.0;20.0;;770.0;10.0;
131;0;Mannen en vrouwen;Totaal leeftijd;95;2007/'08;1240.0;280.0;960.0;;1170.0;40.0;20.0;;230.0;30.0;20.0;0.0;940.0;20.0;
132;0;Mannen en vrouwen;Totaal leeftijd;96;2004/'05;420.0;360.0;70.0;60.0;150.0;90.0;120.0;40.0;120.0;70.0;120.0;10.0;30.0;20.0;
133;0;Mannen en vrouwen;Totaal leeftijd;96;2005/'06;460.0;380.0;80.0;80.0;170.0;70.0;140.0;60.0;130.0;60.0;130.0;20.0;40.0;10.0;
134;0;Mannen en vrouwen;Totaal leeftijd;96;2006/'07;480.0;410.0;60.0;90.0;180.0;90.0;120.0;70.0;150.0;70.0;120.0;20.0;30.0;10.0;
135;0;Mannen en vrouwen;Totaal leeftijd;96;2007/'08;480.0;380.0;100.0;90.0;190.0;80.0;120.0;70.0;130.0;70.0;110.0;20.0;70.0;;
136;0;Mannen en vrouwen;Totaal leeftijd;97;2004/'05;460.0;350.0;110.0;20.0;90.0;80.0;260.0;10.0;40.0;60.0;240.0;10.0;50.0;30.0;30.0
137;0;Mannen en vrouwen;Totaal leeftijd;97;2005/'06;570.0;430.0;140.0;30.0;90.0;110.0;340.0;20.0;50.0;60.0;310.0;10.0;40.0;50.0;30.0
138;0;Mannen en vrouwen;Totaal leeftijd;97;2006/'07;600.0;500.0;110.0;20.0;100.0;110.0;380.0;10.0;70.0;60.0;350.0;;20.0;60.0;20.0
139;0;Mannen en vrouwen;Totaal leeftijd;97;2007/'08;640.0;520.0;120.0;10.0;160.0;110.0;360.0;10.0;90.0;70.0;350.0;;70.0;40.0;20.0
140;0;Mannen en vrouwen;Totaal leeftijd;745 Uitzendbureaus, uitleenbedrijven, ..;2004/'05;4890.0;3720.0;1170.0;370.0;1380.0;1010.0;2120.0;210.0;780.0;730.0;2010.0;160.0;610.0;290.0;110.0
141;0;Mannen en vrouwen;Totaal leeftijd;745 Uitzendbureaus, uitleenbedrijven, ..;2005/'06;6370.0;4960.0;1410.0;580.0;2020.0;1120.0;2650.0;410.0;1260.0;780.0;2510.0;170.0;750.0;350.0;140.0
142;0;Mannen en vrouwen;Totaal leeftijd;745 Uitzendbureaus, uitleenbedrijven, ..;2006/'07;6370.0;5060.0;1310.0;560.0;1970.0;1180.0;2660.0;400.0;1310.0;870.0;2490.0;160.0;660.0;310.0;170.0
