ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
0;Totaal over alle leeftijden;2005;16294589;8060105;8234484
1;Totaal over alle leeftijden;2006;16328173;8073372;8254801
2;Totaal over alle leeftijden;2007;16360823;8086888;8273935
3;Totaal over alle leeftijden;2008;16393741;8101067;8292674
4;Totaal over alle leeftijden;2009;16427526;8116143;8311383
5;Totaal over alle leeftijden;2010;16462455;8131956;8330499
6;Totaal over alle leeftijden;2011;16498218;8148266;8349952
7;Totaal over alle leeftijden;2012;16534259;8164724;8369535
8;Totaal over alle leeftijden;2013;16570291;8181109;8389182
9;Totaal over alle leeftijden;2014;16605813;8197107;8408706
10;Totaal over alle leeftijden;2015;16640365;8212425;8427940
11;Totaal over alle leeftijden;2016;16673914;8227003;8446911
12;Totaal over alle leeftijden;2017;16706541;8240873;8465668
13;Totaal over alle leeftijden;2018;16738349;8254098;8484251
14;Totaal over alle leeftijden;2019;16769464;8266731;8502733
15;Totaal over alle leeftijden;2020;16799819;8278725;8521094
16;Totaal over alle leeftijden;2021;16829201;8289988;8539213
17;Totaal over alle leeftijden;2022;16857482;8300473;8557009
18;Totaal over alle leeftijden;2023;16884465;8310097;8574368
19;Totaal over alle leeftijden;2024;16909931;8318780;8591151
20;Totaal over alle leeftijden;2025;16933702;8326445;8607257
21;Totaal over alle leeftijden;2026;16955569;8333042;8622527
22;Totaal over alle leeftijden;2027;16975474;8338571;8636903
23;Totaal over alle leeftijden;2028;16993184;8342942;8650242
24;Totaal over alle leeftijden;2029;17008661;8346224;8662437
25;Totaal over alle leeftijden;2030;17021876;8348419;8673457
26;Totaal over alle leeftijden;2031;17032590;8349458;8683132
27;Totaal over alle leeftijden;2032;17040734;8349367;8691367
28;Totaal over alle leeftijden;2033;17046382;8348243;8698139
29;Totaal over alle leeftijden;2034;17049417;8346038;8703379
30;Totaal over alle leeftijden;2035;17049971;8342883;8707088
31;Totaal over alle leeftijden;2036;17048136;8338856;8709280
32;Totaal over alle leeftijden;2037;17043997;8334046;8709951
33;Totaal over alle leeftijden;2038;17037761;8328547;8709214
34;Totaal over alle leeftijden;2039;17029710;8322549;8707161
35;Totaal over alle leeftijden;2040;17020107;8316164;8703943
36;Totaal over alle leeftijden;2041;17009261;8309554;8699707
37;Totaal over alle leeftijden;2042;16997477;8302838;8694639
38;Totaal over alle leeftijden;2043;16985116;8296164;8688952
39;Totaal over alle leeftijden;2044;16972503;8289684;8682819
40;Totaal over alle leeftijden;2045;16959911;8283514;8676397
41;Totaal over alle leeftijden;2046;16947648;8277819;8669829
42;Totaal over alle leeftijden;2047;16935923;8272695;8663228
43;Totaal over alle leeftijden;2048;16924956;8268243;8656713
44;Totaal over alle leeftijden;2049;16914892;8264552;8650340
45;Totaal over alle leeftijden;2050;16905914;8261721;8644193
46;0;2005;194733;99729;95004
47;0;2006;191257;97964;93293
48;0;2007;187986;96300;91686
49;0;2008;185283;94927;90356
50;0;2009;183077;93810;89267
51;0;2010;181394;92956;88438
52;0;2011;180138;92319;87820
53;0;2012;179135;91812;87323
54;0;2013;178665;91576;87089
55;0;2014;178720;91609;87112
56;0;2015;179064;91787;87277
57;0;2016;179707;92119;87588
58;0;2017;180556;92556;88000
59;0;2018;181581;93083;88498
60;0;2019;182746;93682;89064
61;0;2020;183986;94318;89668
62;0;2021;185073;94876;90197
63;0;2022;186147;95426;90721
64;0;2023;187096;95913;91183
65;0;2024;187907;96330;91578
66;0;2025;188634;96702;91932
67;0;2026;189218;97001;92218
68;0;2027;189677;97235;92441
69;0;2028;190044;97422;92621
70;0;2029;190250;97527;92722
71;0;2030;190402;97605;92797
72;0;2031;190341;97572;92769
73;0;2032;190173;97485;92688
74;0;2033;189819;97303;92515
75;0;2034;189269;97020;92249
76;0;2035;188585;96668;91917
77;0;2036;187802;96266;91537
78;0;2037;186895;95800;91095
79;0;2038;186018;95349;90669
80;0;2039;185135;94894;90241
81;0;2040;184363;94497;89865
82;0;2041;183699;94155;89544
83;0;2042;183166;93881;89285
84;0;2043;182843;93713;89130
85;0;2044;182697;93637;89060
86;0;2045;182715;93645;89070
87;0;2046;182952;93765;89187
88;0;2047;183283;93932;89351
89;0;2048;183791;94191;89600
90;0;2049;184383;94492;89891
91;0;2050;185065;94840;90224
92;1;2005;201015;103177;97838
93;1;2006;195042;99834;95208
94;1;2007;191639;98108;93531
95;1;2008;188454;96489;91965
96;1;2009;185844;95165;90679
97;1;2010;183731;94096;89635
98;1;2011;182129;93283;88846
99;1;2012;180943;92680;88262
100;1;2013;179997;92203;87794
101;1;2014;179566;91985;87581
102;1;2015;179644;92026;87618
103;1;2016;180005;92212;87793
104;1;2017;180658;92547;88111
105;1;2018;181515;92986;88529
106;1;2019;182544;93513;89031
107;1;2020;183716;94115;89601
108;1;2021;184960;94752;90208
109;1;2022;186051;95311;90740
110;1;2023;187129;95863;91266
111;1;2024;188082;96351;91730
112;1;2025;188900;96771;92129
113;1;2026;189634;97146;92488
114;1;2027;190226;97448;92778
115;1;2028;190693;97687;93006
116;1;2029;191067;97877;93190
117;1;2030;191283;97986;93297
118;1;2031;191446;98069;93378
119;1;2032;191398;98042;93356
120;1;2033;191242;97961;93281
121;1;2034;190900;97785;93115
122;1;2035;190364;97508;92856
123;1;2036;189696;97163;92533
124;1;2037;188927;96767;92160
125;1;2038;188035;96309;91727
126;1;2039;187173;95864;91309
127;1;2040;186305;95416;90889
128;1;2041;185546;95026;90520
129;1;2042;184896;94691;90206
130;1;2043;184376;94422;89954
131;1;2044;184064;94260;89804
132;1;2045;183928;94188;89741
133;1;2046;183954;94199;89755
134;1;2047;184198;94322;89876
135;1;2048;184536;94492;90044
136;1;2049;185049;94753;90296
137;1;2050;185645;95057;90589
138;2;2005;202846;103889;98957
139;2;2006;200843;103021;97821
140;2;2007;194968;99731;95237
141;2;2008;191648;98046;93602
142;2;2009;188550;96469;92080
143;2;2010;186023;95186;90837
144;2;2011;183981;94151;89830
145;2;2012;182441;93366;89075
146;2;2013;181304;92786;88517
147;2;2014;180392;92326;88067
148;2;2015;179983;92118;87866
149;2;2016;180078;92165;87913
150;2;2017;180455;92359;88096
151;2;2018;181118;92697;88420
152;2;2019;181983;93140;88843
153;2;2020;183020;93672;89348
154;2;2021;184199;94276;89922
155;2;2022;185448;94916;90532
156;2;2023;186545;95479;91067
157;2;2024;187630;96034;91595
158;2;2025;188589;96527;92063
159;2;2026;189418;96951;92467
160;2;2027;190159;97329;92830
161;2;2028;190761;97637;93124
162;2;2029;191240;97882;93358
163;2;2030;191624;98077;93547
164;2;2031;191853;98193;93661
165;2;2032;192029;98282;93747
166;2;2033;191993;98262;93731
167;2;2034;191850;98187;93663
168;2;2035;191524;98018;93506
169;2;2036;191004;97749;93254
170;2;2037;190350;97411;92938
171;2;2038;189598;97025;92573
172;2;2039;188723;96574;92149
173;2;2040;187878;96138;91740
174;2;2041;187025;95698;91326
175;2;2042;186281;95316;90965
176;2;2043;185646;94988;90658
177;2;2044;185139;94725;90414
178;2;2045;184839;94569;90270
179;2;2046;184712;94501;90211
180;2;2047;184747;94517;90230
181;2;2048;184997;94643;90355
182;2;2049;185343;94817;90527
183;2;2050;185861;95080;90781
184;3;2005;204684;104579;100105
185;3;2006;202498;103671;98827
186;3;2007;200559;102834;97725
187;3;2008;194790;99601;95190
188;3;2009;191554;97957;93597
189;3;2010;188527;96414;92114
190;3;2011;186061;95160;90901
191;3;2012;184072;94149;89923
192;3;2013;182570;93381;89188
193;3;2014;181459;92814;88645
194;3;2015;180566;92362;88204
195;3;2016;180169;92160;88009
196;3;2017;180276;92214;88062
197;3;2018;180663;92412;88251
198;3;2019;181338;92758;88580
199;3;2020;182213;93206;89007
200;3;2021;183258;93741;89517
201;3;2022;184444;94349;90094
202;3;2023;185698;94993;90706
203;3;2024;186804;95560;91244
204;3;2025;187896;96120;91777
205;3;2026;188865;96617;92248
206;3;2027;189703;97046;92657
207;3;2028;190454;97430;93024
208;3;2029;191068;97744;93324
209;3;2030;191559;97996;93563
210;3;2031;191956;98198;93758
211;3;2032;192198;98321;93878
212;3;2033;192388;98418;93970
213;3;2034;192367;98406;93961
214;3;2035;192238;98338;93900
215;3;2036;191928;98178;93750
216;3;2037;191424;97918;93506
217;3;2038;190787;97589;93198
218;3;2039;190053;97210;92842
219;3;2040;189194;96770;92424
220;3;2041;188366;96342;92024
221;3;2042;187528;95911;91618
222;3;2043;186800;95535;91265
223;3;2044;186179;95215;90964
224;3;2045;185684;94958;90725
225;3;2046;185395;94807;90588
226;3;2047;185280;94746;90533
227;3;2048;185324;94767;90557
228;3;2049;185581;94896;90685
229;3;2050;185933;95073;90860
230;4;2005;208125;106139;101986
231;4;2006;204276;104360;99916
232;4;2007;202130;103471;98659
233;4;2008;200263;102669;97594
234;4;2009;194592;99487;95105
235;4;2010;191425;97877;93548
236;4;2011;188454;96362;92092
237;4;2012;186031;95130;90902
238;4;2013;184075;94133;89941
239;4;2014;182591;93375;89217
240;4;2015;181493;92814;88679
241;4;2016;180610;92366;88245
242;4;2017;180220;92166;88054
243;4;2018;180338;92227;88111
244;4;2019;180736;92430;88306
245;4;2020;181419;92780;88639
246;4;2021;182300;93232;89068
247;4;2022;183352;93770;89582
248;4;2023;184544;94383;90162
249;4;2024;185806;95030;90777
250;4;2025;186920;95600;91320
251;4;2026;188021;96164;91857
252;4;2027;188997;96666;92331
253;4;2028;189846;97101;92745
254;4;2029;190608;97490;93117
255;4;2030;191233;97811;93423
256;4;2031;191734;98068;93667
257;4;2032;192145;98277;93867
258;4;2033;192399;98406;93993
259;4;2034;192604;98510;94093
260;4;2035;192596;98505;94091
261;4;2036;192481;98445;94036
262;4;2037;192186;98293;93893
263;4;2038;191698;98041;93657
264;4;2039;191077;97720;93356
265;4;2040;190358;97350;93008
266;4;2041;189516;96917;92599
267;4;2042;188703;96497;92206
268;4;2043;187882;96074;91808
269;4;2044;187168;95706;91462
270;4;2045;186560;95392;91168
271;4;2046;186077;95142;90935
272;4;2047;185801;94997;90804
273;4;2048;185693;94940;90753
274;4;2049;185746;94964;90782
275;4;2050;186009;95096;90914
276;5;2005;203224;104135;99090
277;5;2006;207661;105886;101775
278;5;2007;203890;104154;99735
279;5;2008;201786;103286;98500
280;5;2009;199995;102522;97473
281;5;2010;194407;99383;95024
282;5;2011;191297;97801;93496
283;5;2012;188364;96306;92058
284;5;2013;185972;95090;90882
285;5;2014;184033;94099;89934
286;5;2015;182557;93346;89212
287;5;2016;181466;92788;88678
288;5;2017;180589;92342;88247
289;5;2018;180209;92147;88062
290;5;2019;180334;92213;88121
291;5;2020;180739;92419;88321
292;5;2021;181433;92774;88658
293;5;2022;182322;93230;89092
294;5;2023;183382;93772;89610
295;5;2024;184580;94388;90193
296;5;2025;185849;95037;90812
297;5;2026;186971;95612;91358
298;5;2027;188079;96180;91899
299;5;2028;189065;96687;92379
300;5;2029;189923;97126;92797
301;5;2030;190694;97520;93174
302;5;2031;191330;97845;93486
303;5;2032;191844;98108;93736
304;5;2033;192266;98323;93942
305;5;2034;192534;98459;94075
306;5;2035;192751;98570;94181
307;5;2036;192758;98572;94185
308;5;2037;192657;98519;94137
309;5;2038;192375;98373;94002
310;5;2039;191903;98129;93774
311;5;2040;191298;97817;93481
312;5;2041;190594;97454;93140
313;5;2042;189769;97028;92740
314;5;2043;188971;96617;92354
315;5;2044;188164;96201;91963
316;5;2045;187464;95840;91624
317;5;2046;186869;95532;91337
318;5;2047;186396;95288;91108
319;5;2048;186130;95147;90983
320;5;2049;186029;95092;90937
321;5;2050;186090;95120;90970
322;6;2005;201560;103098;98462
323;6;2006;202834;103918;98916
324;6;2007;207305;105695;101610
