ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
0;Totaal  leeftijd;2009;16481307;8149242;8332065
1;Totaal  leeftijd;2010;16536426;8176091;8360335
2;Totaal  leeftijd;2011;16585431;8199872;8385559
3;Totaal  leeftijd;2012;16633678;8223580;8410098
4;Totaal  leeftijd;2013;16682055;8247768;8434287
5;Totaal  leeftijd;2014;16730836;8272489;8458347
6;Totaal  leeftijd;2015;16779270;8297223;8482047
7;Totaal  leeftijd;2016;16827607;8321859;8505748
8;Totaal  leeftijd;2017;16875564;8346109;8529455
9;Totaal  leeftijd;2018;16922595;8369709;8552886
10;Totaal  leeftijd;2019;16968691;8392628;8576063
11;Totaal  leeftijd;2020;17013802;8414854;8598948
12;Totaal  leeftijd;2021;17057990;8436413;8621577
13;Totaal  leeftijd;2022;17100937;8457123;8643814
14;Totaal  leeftijd;2023;17142635;8476991;8665644
15;Totaal  leeftijd;2024;17182786;8495870;8686916
16;Totaal  leeftijd;2025;17221168;8513652;8707516
17;Totaal  leeftijd;2026;17257596;8530254;8727342
18;Totaal  leeftijd;2027;17291878;8545615;8746263
19;Totaal  leeftijd;2028;17323881;8559691;8764190
20;Totaal  leeftijd;2029;17353493;8572458;8781035
21;Totaal  leeftijd;2030;17380484;8583805;8796679
22;Totaal  leeftijd;2031;17404667;8593652;8811015
23;Totaal  leeftijd;2032;17425846;8601915;8823931
24;Totaal  leeftijd;2033;17443840;8608512;8835328
25;Totaal  leeftijd;2034;17458442;8613368;8845074
26;Totaal  leeftijd;2035;17469512;8616438;8853074
27;Totaal  leeftijd;2036;17477044;8617781;8859263
28;Totaal  leeftijd;2037;17481037;8617412;8863625
29;Totaal  leeftijd;2038;17481663;8615442;8866221
30;Totaal  leeftijd;2039;17479174;8612012;8867162
31;Totaal  leeftijd;2040;17473887;8607299;8866588
32;Totaal  leeftijd;2041;17466119;8601470;8864649
33;Totaal  leeftijd;2042;17456254;8594694;8861560
34;Totaal  leeftijd;2043;17444679;8587186;8857493
35;Totaal  leeftijd;2044;17431748;8579116;8852632
36;Totaal  leeftijd;2045;17417847;8570665;8847182
37;Totaal  leeftijd;2046;17403234;8561949;8841285
38;Totaal  leeftijd;2047;17388185;8553093;8835092
39;Totaal  leeftijd;2048;17373003;8544250;8828753
40;Totaal  leeftijd;2049;17357885;8535530;8822355
41;Totaal  leeftijd;2050;17342986;8527013;8815973
42;0;2009;185039;94717;90323
43;0;2010;180886;92596;88290
44;0;2011;178193;91220;86973
45;0;2012;177562;90899;86663
46;0;2013;177403;90823;86580
47;0;2014;177801;91030;86771
48;0;2015;177775;91018;86756
49;0;2016;178375;91329;87046
50;0;2017;179293;91801;87491
51;0;2018;180306;92322;87984
52;0;2019;181437;92902;88535
53;0;2020;182571;93484;89087
54;0;2021;183785;94109;89676
55;0;2022;184910;94685;90225
56;0;2023;185925;95207;90718
57;0;2024;186798;95657;91140
58;0;2025;187481;96008;91473
59;0;2026;188086;96320;91766
60;0;2027;188569;96570;91999
61;0;2028;188964;96775;92189
62;0;2029;189274;96935;92339
63;0;2030;189435;97020;92415
64;0;2031;189441;97025;92416
65;0;2032;189275;96943;92333
66;0;2033;188899;96751;92148
67;0;2034;188335;96464;91871
68;0;2035;187571;96074;91497
69;0;2036;186699;95629;91070
70;0;2037;185729;95135;90594
71;0;2038;184764;94642;90123
72;0;2039;183874;94187;89687
73;0;2040;183081;93785;89297
74;0;2041;182401;93437;88964
75;0;2042;181866;93164;88702
76;0;2043;181469;92963;88506
77;0;2044;181248;92851;88396
78;0;2045;181181;92819;88362
79;0;2046;181255;92858;88397
80;0;2047;181461;92965;88496
81;0;2048;181794;93138;88656
82;0;2049;182219;93357;88861
83;0;2050;182705;93607;89098
84;1;2009;181216;92388;88828
85;1;2010;185376;94843;90533
86;1;2011;181289;92757;88532
87;1;2012;178677;91422;87255
88;1;2013;178076;91117;86959
89;1;2014;177947;91057;86891
90;1;2015;178363;91272;87091
91;1;2016;178353;91267;87085
92;1;2017;178955;91580;87375
93;1;2018;179861;92048;87814
94;1;2019;180867;92563;88304
95;1;2020;181990;93140;88850
96;1;2021;183115;93718;89397
97;1;2022;184325;94341;89984
