ID;EnergyCommodities;Periods;EnergyConsumptionInSectorIndustry_1
249;3;2009 4th quarter;9.0
250;3;2009;29.0
251;3;2010 1st quarter;7.0
252;3;2010 2nd quarter;8.0
253;3;2010 3rd quarter;9.0
254;3;2010 4th quarter;8.0
255;3;2010;31.0
256;3;2011;38.0
257;3;2012;43.0
258;4;1975;61.0
259;4;1976;62.0
260;4;1977;59.0
261;4;1978;65.0
262;4;1979;73.0
263;4;1980;68.0
264;4;1981;75.0
265;4;1982;59.0
266;4;1983;60.0
267;4;1984;71.0
268;4;1985;71.0
269;4;1986;68.0
270;4;1987;62.0
271;4;1988;66.0
272;4;1989;63.0
273;4;1990;61.0
274;4;1991;58.0
275;4;1992;54.0
276;4;1993;57.0
277;4;1994;58.0
278;4;1995;68.0
279;4;1996;64.0
280;4;1997;61.0
281;4;1998;56.0
282;4;1999 1st quarter;13.0
283;4;1999 2nd quarter;13.0
284;4;1999 3rd quarter;13.0
285;4;1999 4th quarter;13.0
286;4;1999;51.0
287;4;2000 1st quarter;13.0
288;4;2000 2nd quarter;12.0
289;4;2000 3rd quarter;13.0
290;4;2000 4th quarter;13.0
291;4;2000;51.0
292;4;2001 1st quarter;12.0
293;4;2001 2nd quarter;12.0
294;4;2001 3rd quarter;13.0
295;4;2001 4th quarter;14.0
296;4;2001;51.0
297;4;2002 1st quarter;13.0
298;4;2002 2nd quarter;11.0
299;4;2002 3rd quarter;14.0
300;4;2002 4th quarter;13.0
301;4;2002;52.0
302;4;2003 1st quarter;13.0
303;4;2003 2nd quarter;13.0
304;4;2003 3rd quarter;14.0
305;4;2003 4th quarter;14.0
306;4;2003;54.0
307;4;2004 1st quarter;13.0
308;4;2004 2nd quarter;13.0
309;4;2004 3rd quarter;14.0
310;4;2004 4th quarter;14.0
311;4;2004;53.0
312;4;2005 1st quarter;13.0
313;4;2005 2nd quarter;12.0
314;4;2005 3rd quarter;12.0
315;4;2005 4th quarter;13.0
316;4;2005;50.0
317;4;2006 1st quarter;12.0
318;4;2006 2nd quarter;14.0
319;4;2006 3rd quarter;11.0
320;4;2006 4th quarter;9.0
321;4;2006;47.0
322;4;2007 1st quarter;12.0
323;4;2007 2nd quarter;13.0
324;4;2007 3rd quarter;13.0
325;4;2007 4th quarter;14.0
326;4;2007;52.0
327;4;2008 1st quarter;12.0
328;4;2008 2nd quarter;13.0
329;4;2008 3rd quarter;15.0
330;4;2008 4th quarter;14.0
331;4;2008;54.0
332;4;2009 1st quarter;10.0
333;4;2009 2nd quarter;9.0
334;4;2009 3rd quarter;13.0
335;4;2009 4th quarter;15.0
336;4;2009;46.0
337;4;2010 1st quarter;14.0
338;4;2010 2nd quarter;13.0
339;4;2010 3rd quarter;13.0
340;4;2010 4th quarter;13.0
341;4;2010;53.0
342;4;2011;51.0
343;4;2012;49.0
344;5;1975;338.0
345;5;1976;413.0
346;5;1977;377.0
347;5;1978;419.0
348;5;1979;447.0
349;5;1980;375.0
350;5;1981;304.0
351;5;1982;246.0
352;5;1983;273.0
353;5;1984;273.0
354;5;1985;272.0
355;5;1986;321.0
356;5;1987;320.0
357;5;1988;349.0
358;5;1989;318.0
359;5;1990;336.0
360;5;1991;340.0
361;5;1992;348.0
362;5;1993;293.0
363;5;1994;304.0
364;5;1995;341.0
365;5;1996;313.0
366;5;1997;325.0
367;5;1998;319.0
368;5;1999 1st quarter;83.0
369;5;1999 2nd quarter;91.0
370;5;1999 3rd quarter;86.0
371;5;1999 4th quarter;98.0
372;5;1999;358.0
373;5;2000 1st quarter;90.0
374;5;2000 2nd quarter;94.0
375;5;2000 3rd quarter;102.0
376;5;2000 4th quarter;100.0
377;5;2000;386.0
378;5;2001 1st quarter;102.0
379;5;2001 2nd quarter;98.0
380;5;2001 3rd quarter;105.0
381;5;2001 4th quarter;99.0
382;5;2001;403.0
383;5;2002 1st quarter;105.0
384;5;2002 2nd quarter;102.0
385;5;2002 3rd quarter;99.0
386;5;2002 4th quarter;114.0
387;5;2002;420.0
388;5;2003 1st quarter;107.0
389;5;2003 2nd quarter;113.0
390;5;2003 3rd quarter;118.0
391;5;2003 4th quarter;126.0
392;5;2003;463.0
393;5;2004 1st quarter;132.0
394;5;2004 2nd quarter;124.0
395;5;2004 3rd quarter;126.0
396;5;2004 4th quarter;107.0
397;5;2004;489.0
398;5;2005 1st quarter;140.0
399;5;2005 2nd quarter;138.0
400;5;2005 3rd quarter;129.0
401;5;2005 4th quarter;133.0
402;5;2005;540.0
403;5;2006 1st quarter;134.0
404;5;2006 2nd quarter;121.0
405;5;2006 3rd quarter;135.0
406;5;2006 4th quarter;136.0
407;5;2006;525.0
408;5;2007 1st quarter;143.0
409;5;2007 2nd quarter;157.0
410;5;2007 3rd quarter;169.0
411;5;2007 4th quarter;176.0
412;5;2007;645.0
413;5;2008 1st quarter;163.0
414;5;2008 2nd quarter;144.0
415;5;2008 3rd quarter;160.0
416;5;2008 4th quarter;126.0
417;5;2008;593.0
418;5;2009 1st quarter;143.0
419;5;2009 2nd quarter;143.0
420;5;2009 3rd quarter;154.0
421;5;2009 4th quarter;154.0
422;5;2009;594.0
423;5;2010 1st quarter;163.0
424;5;2010 2nd quarter;169.0
425;5;2010 3rd quarter;162.0
426;5;2010 4th quarter;169.0
427;5;2010;664.0
428;5;2011;596.0
429;5;2012;632.0
430;6;1975;0.0
431;6;1976;0.0
432;6;1977;0.0
433;6;1978;0.0
434;6;1979;0.0
435;6;1980;0.0
436;6;1981;0.0
437;6;1982;1.0
438;6;1983;4.0
439;6;1984;61.0
440;6;1985;80.0
441;6;1986;98.0
442;6;1987;106.0
443;6;1988;115.0
444;6;1989;115.0
445;6;1990;141.0
446;6;1991;141.0
447;6;1992;126.0
448;6;1993;158.0
449;6;1994;160.0
450;6;1995;156.0
451;6;1996;143.0
452;6;1997;142.0
453;6;1998;133.0
454;6;1999 1st quarter;37.0
455;6;1999 2nd quarter;41.0
456;6;1999 3rd quarter;40.0
457;6;1999 4th quarter;37.0
458;6;1999;155.0
459;6;2000 1st quarter;48.0
460;6;2000 2nd quarter;37.0
461;6;2000 3rd quarter;46.0
462;6;2000 4th quarter;43.0
463;6;2000;172.0
464;6;2001 1st quarter;44.0
465;6;2001 2nd quarter;48.0
466;6;2001 3rd quarter;52.0
467;6;2001 4th quarter;41.0
468;6;2001;185.0
469;6;2002 1st quarter;63.0
470;6;2002 2nd quarter;53.0
471;6;2002 3rd quarter;58.0
472;6;2002 4th quarter;53.0
473;6;2002;226.0
474;6;2003 1st quarter;45.0
475;6;2003 2nd quarter;41.0
476;6;2003 3rd quarter;49.0
477;6;2003 4th quarter;54.0
478;6;2003;188.0
479;6;2004 1st quarter;48.0
480;6;2004 2nd quarter;51.0
481;6;2004 3rd quarter;54.0
482;6;2004 4th quarter;52.0
483;6;2004;205.0
484;6;2005 1st quarter;49.0
485;6;2005 2nd quarter;55.0
486;6;2005 3rd quarter;52.0
487;6;2005 4th quarter;56.0
488;6;2005;212.0
489;6;2006 1st quarter;62.0
490;6;2006 2nd quarter;58.0
491;6;2006 3rd quarter;55.0
492;6;2006 4th quarter;68.0
493;6;2006;244.0
494;6;2007 1st quarter;54.0
495;6;2007 2nd quarter;46.0
496;6;2007 3rd quarter;48.0
497;6;2007 4th quarter;54.0
498;6;2007;203.0
499;6;2008 1st quarter;60.0
500;6;2008 2nd quarter;50.0
501;6;2008 3rd quarter;48.0
502;6;2008 4th quarter;38.0
503;6;2008;196.0
504;6;2009 1st quarter;42.0
505;6;2009 2nd quarter;40.0
506;6;2009 3rd quarter;48.0
507;6;2009 4th quarter;55.0
508;6;2009;185.0
509;6;2010 1st quarter;52.0
510;6;2010 2nd quarter;46.0
511;6;2010 3rd quarter;41.0
512;6;2010 4th quarter;51.0
513;6;2010;191.0
514;6;2011;190.0
515;6;2012;161.0
516;7;1975;338.0
517;7;1976;413.0
518;7;1977;377.0
519;7;1978;419.0
520;7;1979;447.0
521;7;1980;375.0
522;7;1981;304.0
523;7;1982;245.0
524;7;1983;268.0
525;7;1984;212.0
526;7;1985;192.0
527;7;1986;222.0
528;7;1987;214.0
529;7;1988;234.0
530;7;1989;202.0
531;7;1990;195.0
532;7;1991;199.0
533;7;1992;222.0
534;7;1993;135.0
535;7;1994;143.0
536;7;1995;185.0
537;7;1996;170.0
538;7;1997;182.0
539;7;1998;185.0
540;7;1999 1st quarter;46.0
541;7;1999 2nd quarter;50.0
542;7;1999 3rd quarter;47.0
543;7;1999 4th quarter;60.0
544;7;1999;203.0
545;7;2000 1st quarter;43.0
546;7;2000 2nd quarter;57.0
547;7;2000 3rd quarter;57.0
548;7;2000 4th quarter;57.0
549;7;2000;214.0
550;7;2001 1st quarter;58.0
551;7;2001 2nd quarter;50.0
552;7;2001 3rd quarter;53.0
553;7;2001 4th quarter;57.0
554;7;2001;219.0
555;7;2002 1st quarter;42.0
556;7;2002 2nd quarter;48.0
557;7;2002 3rd quarter;41.0
558;7;2002 4th quarter;62.0
559;7;2002;193.0
560;7;2003 1st quarter;62.0
561;7;2003 2nd quarter;72.0
562;7;2003 3rd quarter;69.0
563;7;2003 4th quarter;72.0
564;7;2003;274.0
565;7;2004 1st quarter;84.0
566;7;2004 2nd quarter;74.0
567;7;2004 3rd quarter;72.0
568;7;2004 4th quarter;55.0
569;7;2004;284.0
570;7;2005 1st quarter;90.0
571;7;2005 2nd quarter;82.0
572;7;2005 3rd quarter;77.0
573;7;2005 4th quarter;77.0
574;7;2005;327.0
575;7;2006 1st quarter;72.0
576;7;2006 2nd quarter;62.0
577;7;2006 3rd quarter;79.0
578;7;2006 4th quarter;67.0
579;7;2006;281.0
580;7;2007 1st quarter;89.0
581;7;2007 2nd quarter;111.0
582;7;2007 3rd quarter;121.0
583;7;2007 4th quarter;122.0
584;7;2007;443.0
585;7;2008 1st quarter;103.0
586;7;2008 2nd quarter;94.0
587;7;2008 3rd quarter;111.0
588;7;2008 4th quarter;88.0
589;7;2008;397.0
590;7;2009 1st quarter;100.0
591;7;2009 2nd quarter;103.0
592;7;2009 3rd quarter;107.0
593;7;2009 4th quarter;99.0
594;7;2009;410.0
595;7;2010 1st quarter;111.0
596;7;2010 2nd quarter;123.0
597;7;2010 3rd quarter;121.0
598;7;2010 4th quarter;119.0
599;7;2010;473.0
600;7;2011;406.0
601;7;2012;471.0
602;8;1975;385.0
603;8;1976;390.0
604;8;1977;427.0
605;8;1978;425.0
606;8;1979;445.0
607;8;1980;403.0
608;8;1981;402.0
609;8;1982;366.0
610;8;1983;371.0
611;8;1984;400.0
612;8;1985;405.0
613;8;1986;384.0
614;8;1987;426.0
615;8;1988;418.0
616;8;1989;418.0
617;8;1990;438.0
618;8;1991;450.0
619;8;1992;446.0
620;8;1993;422.0
621;8;1994;426.0
622;8;1995;418.0
623;8;1996;421.0
624;8;1997;418.0
625;8;1998;413.0
626;8;1999 1st quarter;108.0
627;8;1999 2nd quarter;97.0
628;8;1999 3rd quarter;91.0
629;8;1999 4th quarter;111.0
630;8;1999;407.0
631;8;2000 1st quarter;112.0
632;8;2000 2nd quarter;101.0
633;8;2000 3rd quarter;94.0
634;8;2000 4th quarter;108.0
635;8;2000;415.0
636;8;2001 1st quarter;105.0
637;8;2001 2nd quarter;94.0
638;8;2001 3rd quarter;87.0
639;8;2001 4th quarter;101.0
640;8;2001;387.0
641;8;2002 1st quarter;97.0
642;8;2002 2nd quarter;92.0
643;8;2002 3rd quarter;88.0
644;8;2002 4th quarter;104.0
645;8;2002;380.0
646;8;2003 1st quarter;99.0
647;8;2003 2nd quarter;86.0
648;8;2003 3rd quarter;85.0
649;8;2003 4th quarter;101.0
650;8;2003;371.0
651;8;2004 1st quarter;98.0
652;8;2004 2nd quarter;85.0
653;8;2004 3rd quarter;85.0
654;8;2004 4th quarter;101.0
655;8;2004;369.0
656;8;2005 1st quarter;101.0
657;8;2005 2nd quarter;90.0
658;8;2005 3rd quarter;87.0
659;8;2005 4th quarter;96.0
660;8;2005;375.0
661;8;2006 1st quarter;95.0
662;8;2006 2nd quarter;83.0
663;8;2006 3rd quarter;76.0
664;8;2006 4th quarter;92.0
665;8;2006;346.0
666;8;2007 1st quarter;88.0
667;8;2007 2nd quarter;82.0
668;8;2007 3rd quarter;80.0
669;8;2007 4th quarter;91.0
670;8;2007;340.0
671;8;2008 1st quarter;92.0
672;8;2008 2nd quarter;78.0
673;8;2008 3rd quarter;74.0
674;8;2008 4th quarter;82.0
675;8;2008;326.0
676;8;2009 1st quarter;75.0
677;8;2009 2nd quarter;70.0
678;8;2009 3rd quarter;74.0
679;8;2009 4th quarter;85.0
680;8;2009;304.0
681;8;2010 1st quarter;91.0
682;8;2010 2nd quarter;79.0
683;8;2010 3rd quarter;77.0
684;8;2010 4th quarter;92.0
685;8;2010;339.0
686;8;2011;323.0
687;8;2012;319.0
688;9;1975;
689;9;1976;
690;9;1977;
691;9;1978;
692;9;1979;
693;9;1980;
694;9;1981;
695;9;1982;
696;9;1983;
697;9;1984;
698;9;1985;
699;9;1986;
700;9;1987;
701;9;1988;
702;9;1989;
703;9;1990;
704;9;1991;
705;9;1992;
706;9;1993;
707;9;1994;
708;9;1995;4.0
709;9;1996;4.0
710;9;1997;4.0
711;9;1998;4.0
712;9;1999 1st quarter;1.0
713;9;1999 2nd quarter;1.0
714;9;1999 3rd quarter;1.0
715;9;1999 4th quarter;1.0
716;9;1999;4.0
717;9;2000 1st quarter;1.0
718;9;2000 2nd quarter;1.0
719;9;2000 3rd quarter;1.0
720;9;2000 4th quarter;1.0
721;9;2000;4.0
722;9;2001 1st quarter;1.0
723;9;2001 2nd quarter;1.0
724;9;2001 3rd quarter;1.0
725;9;2001 4th quarter;1.0
726;9;2001;4.0
727;9;2002 1st quarter;1.0
728;9;2002 2nd quarter;1.0
729;9;2002 3rd quarter;1.0
730;9;2002 4th quarter;1.0
731;9;2002;4.0
732;9;2003 1st quarter;1.0
733;9;2003 2nd quarter;1.0
734;9;2003 3rd quarter;1.0
735;9;2003 4th quarter;1.0
736;9;2003;4.0
737;9;2004 1st quarter;1.0
738;9;2004 2nd quarter;1.0
739;9;2004 3rd quarter;1.0
740;9;2004 4th quarter;2.0
741;9;2004;5.0
742;9;2005 1st quarter;1.0
743;9;2005 2nd quarter;1.0
744;9;2005 3rd quarter;1.0
745;9;2005 4th quarter;1.0
746;9;2005;5.0
747;9;2006 1st quarter;2.0
748;9;2006 2nd quarter;1.0
749;9;2006 3rd quarter;1.0
750;9;2006 4th quarter;2.0
751;9;2006;6.0
752;9;2007 1st quarter;2.0
753;9;2007 2nd quarter;1.0
754;9;2007 3rd quarter;1.0
755;9;2007 4th quarter;2.0
756;9;2007;6.0
757;9;2008 1st quarter;2.0
758;9;2008 2nd quarter;1.0
759;9;2008 3rd quarter;2.0
760;9;2008 4th quarter;2.0
761;9;2008;6.0
762;9;2009 1st quarter;2.0
763;9;2009 2nd quarter;1.0
764;9;2009 3rd quarter;1.0
765;9;2009 4th quarter;2.0
766;9;2009;6.0
767;9;2010 1st quarter;2.0
768;9;2010 2nd quarter;1.0
769;9;2010 3rd quarter;1.0
770;9;2010 4th quarter;2.0
771;9;2010;5.0
772;9;2011;5.0
773;9;2012;5.0
774;Waste and other energy commodities;1975;
775;Waste and other energy commodities;1976;
776;Waste and other energy commodities;1977;
777;Waste and other energy commodities;1978;
778;Waste and other energy commodities;1979;
779;Waste and other energy commodities;1980;
780;Waste and other energy commodities;1981;
781;Waste and other energy commodities;1982;
782;Waste and other energy commodities;1983;
783;Waste and other energy commodities;1984;
784;Waste and other energy commodities;1985;
785;Waste and other energy commodities;1986;
786;Waste and other energy commodities;1987;
787;Waste and other energy commodities;1988;
788;Waste and other energy commodities;1989;
789;Waste and other energy commodities;1990;
790;Waste and other energy commodities;1991;
791;Waste and other energy commodities;1992;
792;Waste and other energy commodities;1993;
793;Waste and other energy commodities;1994;
794;Waste and other energy commodities;1995;7.0
795;Waste and other energy commodities;1996;7.0
796;Waste and other energy commodities;1997;8.0
797;Waste and other energy commodities;1998;8.0
798;Waste and other energy commodities;1999 1st quarter;2.0
799;Waste and other energy commodities;1999 2nd quarter;2.0
800;Waste and other energy commodities;1999 3rd quarter;1.0
801;Waste and other energy commodities;1999 4th quarter;2.0
802;Waste and other energy commodities;1999;7.0
803;Waste and other energy commodities;2000 1st quarter;2.0
804;Waste and other energy commodities;2000 2nd quarter;2.0
805;Waste and other energy commodities;2000 3rd quarter;1.0
806;Waste and other energy commodities;2000 4th quarter;1.0
807;Waste and other energy commodities;2000;5.0
808;Waste and other energy commodities;2001 1st quarter;1.0
809;Waste and other energy commodities;2001 2nd quarter;2.0
810;Waste and other energy commodities;2001 3rd quarter;1.0
811;Waste and other energy commodities;2001 4th quarter;1.0
812;Waste and other energy commodities;2001;5.0
813;Waste and other energy commodities;2002 1st quarter;2.0
814;Waste and other energy commodities;2002 2nd quarter;1.0
815;Waste and other energy commodities;2002 3rd quarter;2.0
816;Waste and other energy commodities;2002 4th quarter;2.0
817;Waste and other energy commodities;2002;6.0
818;Waste and other energy commodities;2003 1st quarter;2.0
819;Waste and other energy commodities;2003 2nd quarter;2.0
820;Waste and other energy commodities;2003 3rd quarter;1.0
821;Waste and other energy commodities;2003 4th quarter;1.0
822;Waste and other energy commodities;2003;6.0
823;Waste and other energy commodities;2004 1st quarter;1.0
824;Waste and other energy commodities;2004 2nd quarter;1.0
825;Waste and other energy commodities;2004 3rd quarter;1.0
826;Waste and other energy commodities;2004 4th quarter;2.0
827;Waste and other energy commodities;2004;6.0
828;Waste and other energy commodities;2005 1st quarter;2.0
829;Waste and other energy commodities;2005 2nd quarter;2.0
830;Waste and other energy commodities;2005 3rd quarter;2.0
831;Waste and other energy commodities;2005 4th quarter;1.0
832;Waste and other energy commodities;2005;6.0
833;Waste and other energy commodities;2006 1st quarter;2.0
834;Waste and other energy commodities;2006 2nd quarter;1.0
835;Waste and other energy commodities;2006 3rd quarter;1.0
836;Waste and other energy commodities;2006 4th quarter;1.0
837;Waste and other energy commodities;2006;5.0
838;Waste and other energy commodities;2007 1st quarter;1.0
839;Waste and other energy commodities;2007 2nd quarter;2.0
840;Waste and other energy commodities;2007 3rd quarter;1.0
841;Waste and other energy commodities;2007 4th quarter;1.0
842;Waste and other energy commodities;2007;6.0
843;Waste and other energy commodities;2008 1st quarter;1.0
844;Waste and other energy commodities;2008 2nd quarter;1.0
845;Waste and other energy commodities;2008 3rd quarter;1.0
846;Waste and other energy commodities;2008 4th quarter;1.0
847;Waste and other energy commodities;2008;6.0
848;Waste and other energy commodities;2009 1st quarter;1.0
849;Waste and other energy commodities;2009 2nd quarter;1.0
850;Waste and other energy commodities;2009 3rd quarter;1.0
851;Waste and other energy commodities;2009 4th quarter;1.0
852;Waste and other energy commodities;2009;5.0
853;Waste and other energy commodities;2010 1st quarter;1.0
854;Waste and other energy commodities;2010 2nd quarter;1.0
855;Waste and other energy commodities;2010 3rd quarter;1.0
856;Waste and other energy commodities;2010 4th quarter;1.0
857;Waste and other energy commodities;2010;5.0
858;Waste and other energy commodities;2011;5.0
859;Waste and other energy commodities;2012;5.0
860;Electricity;1975;66.0
861;Electricity;1976;70.0
862;Electricity;1977;77.0
863;Electricity;1978;82.0
864;Electricity;1979;86.0
865;Electricity;1980;82.0
866;Electricity;1981;81.0
867;Electricity;1982;79.0
868;Electricity;1983;83.0
869;Electricity;1984;84.0
870;Electricity;1985;85.0
871;Electricity;1986;86.0
872;Electricity;1987;85.0
873;Electricity;1988;88.0
874;Electricity;1989;92.0
875;Electricity;1990;93.0
876;Electricity;1991;94.0
877;Electricity;1992;93.0
878;Electricity;1993;97.0
879;Electricity;1994;101.0
880;Electricity;1995;108.0
881;Electricity;1996;110.0
882;Electricity;1997;114.0
883;Electricity;1998;117.0
884;Electricity;1999 1st quarter;30.0
885;Electricity;1999 2nd quarter;31.0
886;Electricity;1999 3rd quarter;30.0
887;Electricity;1999 4th quarter;31.0
888;Electricity;1999;122.0
889;Electricity;2000 1st quarter;31.0
890;Electricity;2000 2nd quarter;31.0
891;Electricity;2000 3rd quarter;31.0
892;Electricity;2000 4th quarter;31.0
893;Electricity;2000;124.0
894;Electricity;2001 1st quarter;31.0
895;Electricity;2001 2nd quarter;31.0
896;Electricity;2001 3rd quarter;31.0
897;Electricity;2001 4th quarter;32.0
898;Electricity;2001;126.0
899;Electricity;2002 1st quarter;31.0
900;Electricity;2002 2nd quarter;32.0
