ID;LeeftijdReferentiepersoon;Perioden;ReferentiepersonenMetKinderen_1;k_0Tot3Jaar_2;k_3Tot6Jaar_3;k_6Tot12Jaar_4;k_12Tot18Jaar_5;k_18JaarOfOuder_6
154;102;2037;781242;225167;197483;267821;81679;9092
155;102;2038;781278;224585;197812;268163;81675;9043
156;102;2039;780774;223631;197737;268582;81793;9031
157;102;2040;779099;222303;197193;268700;81850;9053
158;102;2041;777015;220764;196236;268743;82122;9150
159;102;2042;774297;219330;195059;268326;82307;9275
160;102;2043;770741;218030;193732;267340;82284;9355
161;102;2044;766417;217181;192405;265608;81875;9348
162;102;2045;761553;216478;191201;263427;81168;9279
163;102;2046;756063;215941;190129;260847;80015;9131
164;102;2047;751228;215629;189280;258521;78853;8945
165;102;2048;747052;215528;188655;256402;77717;8750
166;102;2049;743565;215588;188194;254605;76638;8540
167;102;2050;741391;215814;187991;253403;75809;8374
168;103;2009;864776;16120;42137;216759;343568;246192
169;103;2010;879797;16605;43714;226869;345145;247464
170;103;2011;891461;16943;44407;235818;347458;246835
171;103;2012;898720;16687;44589;241334;351249;244861
172;103;2013;904456;16409;44334;245704;353763;244246
173;103;2014;910230;15982;44123;247759;361919;240447
174;103;2015;917924;15646;43859;251336;372105;234978
175;103;2016;922017;15260;43459;250568;384225;228505
176;103;2017;920638;14980;42995;247732;391473;223458
177;103;2018;913326;14699;42016;242954;392350;221307
178;103;2019;898955;14438;40876;236289;386687;220665
179;103;2020;880660;14132;39697;230668;375133;221030
180;103;2021;860510;13903;38812;224495;363004;220296
181;103;2022;840790;13719;38200;220065;349002;219804
182;103;2023;820999;13564;37825;216777;336441;216392
183;103;2024;801417;13577;37825;215187;326099;208729
184;103;2025;780001;13700;38007;214104;318295;195895
185;103;2026;762661;13887;38360;214074;314634;181706
186;103;2027;748968;14135;38803;214471;311116;170443
187;103;2028;739244;14370;39211;214982;308844;161837
188;103;2029;734755;14579;39690;216091;307888;156507
189;103;2030;733831;14846;40294;217989;307841;152861
190;103;2031;736209;15139;40968;219996;308446;151660
191;103;2032;740323;15417;41663;222611;309844;150788
192;103;2033;745657;15587;42216;225297;312056;150501
193;103;2034;750865;15672;42598;227725;314463;150407
194;103;2035;756779;15752;42932;230039;317272;150784
195;103;2036;762943;15770;43173;232535;320401;151064
196;103;2037;769430;15801;43382;234583;323705;151959
197;103;2038;775932;15869;43552;235998;326904;153609
198;103;2039;781944;16008;43762;236944;329638;155592
199;103;2040;787013;16146;43992;237720;331695;157460
200;103;2041;790562;16326;44240;238015;332748;159233
201;103;2042;793062;16398;44433;238403;333301;160527
202;103;2043;795180;16408;44594;238996;333749;161433
203;103;2044;797776;16407;44759;239935;334468;162207
204;103;2045;799853;16319;44761;240823;335171;162779
205;103;2046;801152;16178;44662;241717;335973;162622
206;103;2047;801597;16047;44463;241941;336679;162467
207;103;2048;801616;15956;44203;241641;337245;162571
208;103;2049;801152;15890;43972;240912;337467;162911
209;103;2050;799324;15834;43684;239618;336992;163196
210;104;2009;297821;6;134;6686;63976;227019
211;104;2010;308012;6;116;7026;66999;233865
212;104;2011;317984;8;109;7483;69182;241202
213;104;2012;325638;8;114;7852;71348;246316
214;104;2013;333283;8;114;8222;73168;251771
215;104;2014;342570;10;120;8469;76170;257801
216;104;2015;352335;8;134;9096;79392;263705
217;104;2016;361828;8;128;9390;83566;268736
218;104;2017;372077;8;129;9668;88476;273796
219;104;2018;382306;8;131;10098;92380;279689
220;104;2019;393193;8;131;10383;96866;285805
221;104;2020;404491;10;134;10773;99973;293601
222;104;2021;414366;9;142;10989;103255;299971
223;104;2022;423429;8;135;11034;104469;307783
224;104;2023;431088;7;130;10929;104788;315234
225;104;2024;438612;6;125;10771;106017;321693
226;104;2025;447598;5;126;10765;107882;328820
227;104;2026;453987;5;124;10798;109922;333138
228;104;2027;456815;5;126;10931;110961;334792
229;104;2028;455854;5;132;11083;111406;333228
230;104;2029;450661;6;143;11267;111055;328190
231;104;2030;444000;6;137;11340;110336;322181
232;104;2031;436120;6;135;11335;109056;315588
233;104;2032;428705;6;136;11306;108200;309057
234;104;2033;421659;5;137;11231;107625;302661
235;104;2034;415384;5;135;11213;107412;296619
236;104;2035;409380;5;134;11286;107353;290602
237;104;2036;405462;4;132;11406;107743;286177
238;104;2037;402818;4;135;11578;108205;282896
239;104;2038;400973;4;136;11697;108532;280604
240;104;2039;400616;4;136;11777;108940;279759
241;104;2040;401727;4;139;11881;109727;279976
242;104;2041;404066;4;139;12058;110879;280986
243;104;2042;407289;4;139;12207;112194;282745
244;104;2043;410879;4;139;12296;113343;285097
245;104;2044;414256;3;135;12332;114211;287575
246;104;2045;417772;3;135;12385;115019;290230
247;104;2046;421711;3;134;12390;115874;293310
248;104;2047;425338;3;139;12422;116547;296227
249;104;2048;428384;3;142;12502;117019;298718
250;104;2049;430816;3;142;12626;117440;300605
251;104;2050;432749;3;141;12742;117891;301972
252;105;2009;62341;0;0;5;715;61621
253;105;2010;63189;0;0;9;750;62430
254;105;2011;63953;0;0;7;722;63224
255;105;2012;67426;0;0;4;737;66685
256;105;2013;70420;0;0;3;763;69654
257;105;2014;72974;0;0;7;813;72154
258;105;2015;75077;0;0;7;798;74272
259;105;2016;76516;0;0;5;826;75685
260;105;2017;78444;0;0;10;872;77562
261;105;2018;80079;0;0;5;925;79149
262;105;2019;81635;0;0;4;935;80696
263;105;2020;83245;0;0;6;863;82376
264;105;2021;85018;0;0;6;1055;83957
265;105;2022;86463;0;0;5;1045;85413
266;105;2023;88137;0;0;5;1115;87017
267;105;2024;90609;0;0;5;1238;89366
268;105;2025;92874;0;0;5;1277;91592
269;105;2026;95210;0;0;5;1317;93888
270;105;2027;97812;0;0;5;1349;96458
271;105;2028;100408;0;0;5;1387;99016
272;105;2029;103127;0;0;5;1441;101681
273;105;2030;105927;0;0;5;1513;104409
274;105;2031;107929;0;0;5;1534;106390
275;105;2032;110249;0;0;6;1536;108707
276;105;2033;111889;0;0;4;1518;110367
277;105;2034;113778;0;0;3;1509;112266
278;105;2035;115986;0;0;4;1514;114468
279;105;2036;117696;0;0;4;1532;116160
280;105;2037;118536;0;0;4;1542;116990
281;105;2038;118514;0;0;4;1557;116953
282;105;2039;117466;0;0;4;1553;115909
283;105;2040;116058;0;0;5;1542;114511
284;105;2041;114460;0;0;5;1521;112934
285;105;2042;113021;0;0;5;1493;111523
286;105;2043;111667;0;0;5;1458;110204
287;105;2044;110518;0;0;5;1437;109076
288;105;2045;109386;0;0;3;1445;107938
289;105;2046;108654;0;0;3;1449;107202
290;105;2047;108095;0;0;3;1459;106633
291;105;2048;107642;0;0;3;1449;106190
292;105;2049;107524;0;0;3;1438;106083
293;105;2050;107792;0;0;2;1437;106353
294;106;2009;28380;0;0;0;0;28380
295;106;2010;28277;0;0;0;0;28277
296;106;2011;28163;0;0;0;0;28163
297;106;2012;28052;0;0;0;0;28052
298;106;2013;27889;0;0;0;0;27889
299;106;2014;27908;0;0;0;0;27908
300;106;2015;27988;0;0;0;0;27988
301;106;2016;28034;0;0;0;0;28034
302;106;2017;28099;0;0;0;0;28099
303;106;2018;28277;0;0;0;0;28277
304;106;2019;28682;0;0;0;0;28682
305;106;2020;29133;0;0;0;0;29133
306;106;2021;29549;0;0;0;0;29549
307;106;2022;30669;0;0;0;0;30669
308;106;2023;31723;0;0;0;0;31723
309;106;2024;32606;0;0;0;0;32606
310;106;2025;33312;0;0;0;0;33312
311;106;2026;33953;0;0;0;0;33953
312;106;2027;34623;0;0;0;0;34623
313;106;2028;35290;0;0;0;0;35290
314;106;2029;35898;0;0;0;0;35898
315;106;2030;36484;0;0;0;0;36484
316;106;2031;37044;0;0;0;0;37044
317;106;2032;37370;0;0;0;0;37370
318;106;2033;37696;0;0;0;0;37696
319;106;2034;38128;0;0;0;0;38128
320;106;2035;38677;0;0;0;0;38677
321;106;2036;39228;0;0;0;0;39228
322;106;2037;39845;0;0;0;0;39845
323;106;2038;40432;0;0;0;0;40432
324;106;2039;41026;0;0;0;0;41026
325;106;2040;41634;0;0;0;0;41634
326;106;2041;42125;0;0;0;0;42125
327;106;2042;42519;0;0;0;0;42519
328;106;2043;42850;0;0;0;0;42850
329;106;2044;43167;0;0;0;0;43167
330;106;2045;43514;0;0;0;0;43514
331;106;2046;43722;0;0;0;0;43722
332;106;2047;43682;0;0;0;0;43682
333;106;2048;43439;0;0;0;0;43439
334;106;2049;42923;0;0;0;0;42923
335;106;2050;42291;0;0;0;0;42291
336;107;2009;8210;0;0;0;0;8210
337;107;2010;8382;0;0;0;0;8382
338;107;2011;8488;0;0;0;0;8488
339;107;2012;8704;0;0;0;0;8704
340;107;2013;8825;0;0;0;0;8825
341;107;2014;9030;0;0;0;0;9030
342;107;2015;9112;0;0;0;0;9112
343;107;2016;9277;0;0;0;0;9277
344;107;2017;9354;0;0;0;0;9354
345;107;2018;9468;0;0;0;0;9468
346;107;2019;9479;0;0;0;0;9479
347;107;2020;9521;0;0;0;0;9521
348;107;2021;9552;0;0;0;0;9552
349;107;2022;9614;0;0;0;0;9614
350;107;2023;9660;0;0;0;0;9660
351;107;2024;9775;0;0;0;0;9775
352;107;2025;9901;0;0;0;0;9901
353;107;2026;10061;0;0;0;0;10061
354;107;2027;10210;0;0;0;0;10210
355;107;2028;10428;0;0;0;0;10428
356;107;2029;10725;0;0;0;0;10725
357;107;2030;11064;0;0;0;0;11064
358;107;2031;11350;0;0;0;0;11350
359;107;2032;11977;0;0;0;0;11977
360;107;2033;12521;0;0;0;0;12521
361;107;2034;12943;0;0;0;0;12943
362;107;2035;13266;0;0;0;0;13266
363;107;2036;13551;0;0;0;0;13551
364;107;2037;13806;0;0;0;0;13806
365;107;2038;14054;0;0;0;0;14054
366;107;2039;14269;0;0;0;0;14269
367;107;2040;14482;0;0;0;0;14482
368;107;2041;14705;0;0;0;0;14705
369;107;2042;14840;0;0;0;0;14840
370;107;2043;15004;0;0;0;0;15004
371;107;2044;15197;0;0;0;0;15197
372;107;2045;15428;0;0;0;0;15428
373;107;2046;15629;0;0;0;0;15629
374;107;2047;15856;0;0;0;0;15856
375;107;2048;16047;0;0;0;0;16047
376;107;2049;16236;0;0;0;0;16236
377;107;2050;16413;0;0;0;0;16413
378;108;2009;496;0;0;0;0;496
379;108;2010;513;0;0;0;0;513
380;108;2011;526;0;0;0;0;526
381;108;2012;552;0;0;0;0;552
382;108;2013;580;0;0;0;0;580
383;108;2014;590;0;0;0;0;590
384;108;2015;613;0;0;0;0;613
385;108;2016;655;0;0;0;0;655
386;108;2017;689;0;0;0;0;689
387;108;2018;712;0;0;0;0;712
388;108;2019;741;0;0;0;0;741
389;108;2020;758;0;0;0;0;758
390;108;2021;768;0;0;0;0;768
391;108;2022;787;0;0;0;0;787
392;108;2023;792;0;0;0;0;792
393;108;2024;815;0;0;0;0;815
394;108;2025;828;0;0;0;0;828
395;108;2026;859;0;0;0;0;859
396;108;2027;878;0;0;0;0;878
397;108;2028;899;0;0;0;0;899
398;108;2029;917;0;0;0;0;917
399;108;2030;935;0;0;0;0;935
400;108;2031;951;0;0;0;0;951
401;108;2032;974;0;0;0;0;974
402;108;2033;992;0;0;0;0;992
403;108;2034;1025;0;0;0;0;1025
404;108;2035;1062;0;0;0;0;1062
405;108;2036;1106;0;0;0;0;1106
406;108;2037;1134;0;0;0;0;1134
407;108;2038;1175;0;0;0;0;1175
408;108;2039;1233;0;0;0;0;1233
409;108;2040;1289;0;0;0;0;1289
410;108;2041;1332;0;0;0;0;1332
411;108;2042;1457;0;0;0;0;1457
412;108;2043;1555;0;0;0;0;1555
413;108;2044;1613;0;0;0;0;1613
414;108;2045;1650;0;0;0;0;1650
415;108;2046;1678;0;0;0;0;1678
416;108;2047;1699;0;0;0;0;1699
417;108;2048;1725;0;0;0;0;1725
418;108;2049;1744;0;0;0;0;1744
419;108;2050;1771;0;0;0;0;1771
420;1;2009;1813;1764;49;0;0;0
421;1;2010;2018;1947;71;0;0;0
422;1;2011;2077;2001;76;0;0;0
423;1;2012;2063;1989;74;0;0;0
424;1;2013;2040;1969;71;0;0;0
425;1;2014;2041;1980;61;0;0;0
426;1;2015;2025;1969;56;0;0;0
427;1;2016;2036;1982;54;0;0;0
428;1;2017;2070;2015;55;0;0;0
429;1;2018;2105;2051;54;0;0;0
430;1;2019;2121;2066;55;0;0;0
431;1;2020;2137;2084;53;0;0;0
432;1;2021;2114;2063;51;0;0;0
433;1;2022;2094;2045;49;0;0;0
434;1;2023;2070;2022;48;0;0;0
435;1;2024;2024;1978;46;0;0;0
436;1;2025;1988;1946;42;0;0;0
437;1;2026;1973;1932;41;0;0;0
438;1;2027;1971;1932;39;0;0;0
439;1;2028;1975;1933;42;0;0;0
440;1;2029;1953;1910;43;0;0;0
441;1;2030;1941;1890;51;0;0;0
442;1;2031;1938;1890;48;0;0;0
443;1;2032;1938;1890;48;0;0;0
444;1;2033;1941;1896;45;0;0;0
445;1;2034;1944;1899;45;0;0;0
446;1;2035;1950;1908;42;0;0;0
447;1;2036;1959;1916;43;0;0;0
448;1;2037;1967;1926;41;0;0;0
449;1;2038;1975;1935;40;0;0;0
450;1;2039;1985;1947;38;0;0;0
451;1;2040;1995;1958;37;0;0;0
452;1;2041;2001;1964;37;0;0;0
453;1;2042;2010;1973;37;0;0;0
454;1;2043;2018;1982;36;0;0;0
455;1;2044;2023;1990;33;0;0;0
456;1;2045;2027;1996;31;0;0;0
457;1;2046;2030;1994;36;0;0;0
458;1;2047;2034;1998;36;0;0;0
459;1;2048;2035;1998;37;0;0;0
460;1;2049;2035;1999;36;0;0;0
461;1;2050;2036;2000;36;0;0;0
462;2;2009;21595;18110;3003;482;0;0
463;2;2010;22242;18744;3038;460;0;0
464;2;2011;23001;19424;3195;382;0;0
465;2;2012;23615;19918;3393;304;0;0
466;2;2013;24142;20386;3385;371;0;0
467;2;2014;24603;20941;3271;391;0;0
468;2;2015;24895;21335;3168;392;0;0
469;2;2016;24916;21460;3093;363;0;0
470;2;2017;24817;21443;3089;285;0;0
471;2;2018;24763;21431;3086;246;0;0
472;2;2019;24783;21472;3082;229;0;0
473;2;2020;24817;21530;3067;220;0;0
474;2;2021;25055;21743;3095;217;0;0
475;2;2022;25358;21999;3142;217;0;0
476;2;2023;25606;22209;3182;215;0;0
477;2;2024;25680;22269;3201;210;0;0
478;2;2025;25640;22223;3208;209;0;0
479;2;2026;25340;21976;3165;199;0;0
480;2;2027;25023;21709;3121;193;0;0
481;2;2028;24662;21413;3066;183;0;0
482;2;2029;24285;21107;3005;173;0;0
483;2;2030;24025;20899;2964;162;0;0
484;2;2031;23884;20778;2948;158;0;0
485;2;2032;23787;20706;2923;158;0;0
486;2;2033;23747;20682;2902;163;0;0
487;2;2034;23587;20556;2867;164;0;0
488;2;2035;23505;20507;2844;154;0;0
489;2;2036;23496;20503;2840;153;0;0
490;2;2037;23516;20531;2836;149;0;0
491;2;2038;23565;20587;2837;141;0;0
492;2;2039;23621;20641;2843;137;0;0
493;2;2040;23710;20728;2850;132;0;0
494;2;2041;23815;20832;2861;122;0;0
495;2;2042;23927;20931;2878;118;0;0
496;2;2043;24044;21036;2893;115;0;0
497;2;2044;24158;21131;2915;112;0;0
498;2;2045;24270;21226;2935;109;0;0
499;2;2046;24370;21318;2942;110;0;0
500;2;2047;24459;21394;2953;112;0;0
501;2;2048;24534;21462;2960;112;0;0
502;2;2049;24594;21513;2968;113;0;0
503;2;2050;24650;21563;2974;113;0;0
504;3;2009;89865;68688;15319;5753;105;0
505;3;2010;91577;70361;15106;6024;86;0
506;3;2011;92382;71399;14804;6062;117;0
507;3;2012;93484;72352;15131;5860;141;0
508;3;2013;94985;73755;15318;5753;159;0
509;3;2014;96604;75428;15486;5470;220;0
510;3;2015;98159;76989;15609;5350;211;0
511;3;2016;99850;78439;15876;5347;188;0
512;3;2017;101191;79569;16255;5228;139;0
513;3;2018;102244;80440;16542;5150;112;0
514;3;2019;103087;81152;16769;5021;145;0
515;3;2020;103655;81617;16941;4942;155;0
516;3;2021;103603;81678;16960;4827;138;0
517;3;2022;103409;81602;16934;4746;127;0
518;3;2023;103417;81692;16922;4717;86;0
519;3;2024;103727;82009;16963;4678;77;0
520;3;2025;104123;82391;17025;4637;70;0
521;3;2026;104939;83011;17184;4678;66;0
522;3;2027;105670;83529;17336;4748;57;0
523;3;2028;106095;83822;17410;4803;60;0
524;3;2029;106001;83739;17393;4810;59;0
525;3;2030;105460;83347;17264;4792;57;0
526;3;2031;104309;82520;17029;4706;54;0
527;3;2032;103098;81666;16765;4618;49;0
528;3;2033;101850;80783;16501;4520;46;0
529;3;2034;100754;80042;16250;4420;42;0
530;3;2035;99914;79486;16060;4330;38;0
531;3;2036;99359;79101;15939;4284;35;0
532;3;2037;98955;78854;15834;4233;34;0
533;3;2038;98707;78710;15776;4186;35;0
534;3;2039;98314;78438;15699;4138;39;0
535;3;2040;98147;78346;15656;4105;40;0
536;3;2041;98175;78403;15648;4086;38;0
537;3;2042;98318;78549;15658;4076;35;0
538;3;2043;98552;78751;15697;4072;32;0
539;3;2044;98846;78989;15750;4078;29;0
540;3;2045;99230;79288;15815;4100;27;0
541;3;2046;99658;79620;15892;4122;24;0
542;3;2047;100100;79952;15973;4153;22;0
543;3;2048;100548;80295;16047;4186;20;0
544;3;2049;100980;80628;16120;4214;18;0
545;3;2050;101379;80934;16190;4238;17;0
546;4;2009;227217;143747;52982;27610;2835;43
547;4;2010;223134;141902;50592;27913;2690;37
548;4;2011;222570;142936;48711;28165;2721;37
549;4;2012;223155;143548;48501;28101;2962;43
550;4;2013;224126;144581;49144;26820;3545;36
551;4;2014;225138;145654;50424;24949;4075;36
552;4;2015;226841;146938;51152;24353;4362;36
553;4;2016;228267;148097;51638;23926;4576;30
554;4;2017;230553;149716;52524;23793;4488;32
555;4;2018;233582;151677;53520;24141;4211;33
556;4;2019;236775;153615;54530;24558;4022;50
557;4;2020;239737;155327;55454;25085;3808;63
558;4;2021;242681;156901;56367;25574;3778;61
559;4;2022;244962;158163;57046;25958;3748;47
560;4;2023;246606;159094;57523;26380;3582;27
561;4;2024;247823;159830;57896;26664;3407;26
562;4;2025;248604;160335;58169;26848;3217;35
563;4;2026;248463;160451;58145;26784;3047;36
564;4;2027;248316;160646;58039;26689;2909;33
565;4;2028;248654;161148;58035;26617;2825;29
566;4;2029;249570;162019;58151;26599;2780;21
567;4;2030;250566;162876;58349;26599;2724;18
568;4;2031;251996;163702;58714;26828;2735;17
569;4;2032;252930;164101;58995;27052;2766;16
570;4;2033;253092;163975;59121;27184;2798;14
571;4;2034;252204;163236;58993;27148;2813;14
572;4;2035;250423;161980;58631;26988;2812;12
573;4;2036;247739;160406;57995;26567;2760;11
574;4;2037;245073;158900;57335;26122;2706;10
575;4;2038;242515;157511;56689;25660;2646;9
576;4;2039;240438;156495;56146;25218;2571;8
577;4;2040;238857;155768;55715;24849;2518;7
578;4;2041;237767;155234;55416;24625;2486;6
579;4;2042;236980;154913;55194;24422;2447;4
580;4;2043;236544;154786;55064;24274;2415;5
581;4;2044;235993;154577;54887;24138;2383;8
582;4;2045;235875;154645;54822;24048;2348;12
583;4;2046;236132;154943;54845;24008;2325;11
584;4;2047;236612;155348;54927;24013;2315;9
