ID;Bestemming;Perioden;InvesteringenWerkelijkePrijzen_1;InvesteringenPrijsniveau2015_2;InvesteringenVolumemutatie_3;InvesteringenPrijsindexcijfers_4
1820;J Informatie en communicatie;1995;2312.0;2612.0;;88.5
1821;J Informatie en communicatie;1996;2880.0;3230.0;23.7;89.2
1822;J Informatie en communicatie;1997;3706.0;3991.0;23.5;92.9
1823;J Informatie en communicatie;1998;4796.0;5184.0;29.9;92.5
1824;J Informatie en communicatie;1999;6932.0;7553.0;45.7;91.8
1825;J Informatie en communicatie;2000;7270.0;7795.0;3.2;93.3
1826;J Informatie en communicatie;2001;6420.0;6828.0;-12.4;94.0
1827;J Informatie en communicatie;2002;4270.0;4458.0;-34.7;95.8
1828;J Informatie en communicatie;2003;3613.0;3785.0;-15.1;95.5
1829;J Informatie en communicatie;2004;4106.0;4307.0;13.8;95.3
1830;J Informatie en communicatie;2005;4683.0;4919.0;14.2;95.2
1831;J Informatie en communicatie;2006;4999.0;5211.0;5.9;95.9
1832;J Informatie en communicatie;2007;5704.0;5868.0;12.6;97.2
1833;J Informatie en communicatie;2008;5548.0;5619.0;-4.2;98.7
1834;J Informatie en communicatie;2009;4994.0;5056.0;-10.0;98.8
1835;J Informatie en communicatie;2010;5025.0;4953.0;-2.0;101.4
1836;J Informatie en communicatie;2011;5131.0;5086.0;2.7;100.9
1837;J Informatie en communicatie;2012;5386.0;5318.0;4.6;101.3
1838;J Informatie en communicatie;2013;5580.0;5532.0;4.0;100.9
1839;J Informatie en communicatie;2014;5982.0;5941.0;7.4;100.7
1840;J Informatie en communicatie;2015;6991.0;6991.0;17.7;100.0
1841;J Informatie en communicatie;2016;8782.0;8914.0;27.5;98.5
1842;J Informatie en communicatie;2017;7151.0;7201.0;-19.2;99.3
1843;J Informatie en communicatie;2018;7549.0;7451.0;3.5;101.3
1844;J Informatie en communicatie;2019;7730.0;7497.0;0.6;103.1
1845;J Informatie en communicatie;2020;8883.0;8474.0;13.0;104.8
1846;J Informatie en communicatie;2021;9068.0;8422.0;-0.6;107.7
1847;J Informatie en communicatie;2022;10597.0;9326.0;10.7;113.6
1848;58-60 Uitgeverijen, film, radio en TV;1995;279.0;219.0;;127.3
1849;58-60 Uitgeverijen, film, radio en TV;1996;276.0;232.0;5.7;119.1
1850;58-60 Uitgeverijen, film, radio en TV;1997;316.0;286.0;23.2;110.7
1851;58-60 Uitgeverijen, film, radio en TV;1998;405.0;389.0;36.1;104.2
1852;58-60 Uitgeverijen, film, radio en TV;1999;398.0;395.0;1.7;100.7
1853;58-60 Uitgeverijen, film, radio en TV;2000;420.0;424.0;7.3;99.0
1854;58-60 Uitgeverijen, film, radio en TV;2001;437.0;446.0;5.2;97.9
1855;58-60 Uitgeverijen, film, radio en TV;2002;397.0;408.0;-8.5;97.2
1856;58-60 Uitgeverijen, film, radio en TV;2003;351.0;368.0;-9.8;95.3
1857;58-60 Uitgeverijen, film, radio en TV;2004;403.0;424.0;15.1;95.1
1858;58-60 Uitgeverijen, film, radio en TV;2005;421.0;445.0;5.0;94.6
1859;58-60 Uitgeverijen, film, radio en TV;2006;459.0;479.0;7.6;95.9
1860;58-60 Uitgeverijen, film, radio en TV;2007;470.0;482.0;0.7;97.5
1861;58-60 Uitgeverijen, film, radio en TV;2008;554.0;564.0;17.0;98.2
1862;58-60 Uitgeverijen, film, radio en TV;2009;551.0;550.0;-2.5;100.2
1863;58-60 Uitgeverijen, film, radio en TV;2010;631.0;622.0;13.1;101.5
1864;58-60 Uitgeverijen, film, radio en TV;2011;574.0;574.0;-7.6;100.0
1865;58-60 Uitgeverijen, film, radio en TV;2012;543.0;546.0;-4.9;99.4
1866;58-60 Uitgeverijen, film, radio en TV;2013;574.0;577.0;5.7;99.4
1867;58-60 Uitgeverijen, film, radio en TV;2014;573.0;577.0;0.0;99.2
1868;58-60 Uitgeverijen, film, radio en TV;2015;648.0;648.0;12.2;100.0
1869;58-60 Uitgeverijen, film, radio en TV;2016;681.0;685.0;5.7;99.4
1870;58-60 Uitgeverijen, film, radio en TV;2017;631.0;635.0;-7.3;99.4
1871;58-60 Uitgeverijen, film, radio en TV;2018;645.0;641.0;1.0;100.7
1872;58-60 Uitgeverijen, film, radio en TV;2019;680.0;663.0;3.4;102.6
1873;58-60 Uitgeverijen, film, radio en TV;2020;661.0;636.0;-4.0;103.9
1874;58-60 Uitgeverijen, film, radio en TV;2021;795.0;753.0;18.3;105.6
1875;58-60 Uitgeverijen, film, radio en TV;2022;;;;
1876;58 Uitgeverijen;1995;154.0;111.0;;138.7
1877;58 Uitgeverijen;1996;153.0;120.0;7.8;127.9
1878;58 Uitgeverijen;1997;186.0;159.0;32.7;117.2
1879;58 Uitgeverijen;1998;245.0;224.0;41.4;109.1
1880;58 Uitgeverijen;1999;236.0;227.0;1.2;103.9
1881;58 Uitgeverijen;2000;254.0;249.0;9.7;101.9
1882;58 Uitgeverijen;2001;230.0;231.0;-7.5;99.7
1883;58 Uitgeverijen;2002;177.0;181.0;-21.7;98.0
1884;58 Uitgeverijen;2003;167.0;175.0;-2.8;95.2
1885;58 Uitgeverijen;2004;199.0;208.0;18.6;95.7
1886;58 Uitgeverijen;2005;225.0;235.0;13.1;95.7
1887;58 Uitgeverijen;2006;230.0;241.0;2.7;95.2
1888;58 Uitgeverijen;2007;253.0;257.0;6.5;98.4
1889;58 Uitgeverijen;2008;272.0;275.0;6.7;99.1
1890;58 Uitgeverijen;2009;268.0;269.0;-1.8;99.5
1891;58 Uitgeverijen;2010;360.0;350.0;29.9;102.9
1892;58 Uitgeverijen;2011;265.0;264.0;-24.4;100.2
1893;58 Uitgeverijen;2012;279.0;280.0;6.0;99.5
1894;58 Uitgeverijen;2013;283.0;285.0;1.8;99.2
1895;58 Uitgeverijen;2014;274.0;277.0;-2.8;98.8
1896;58 Uitgeverijen;2015;253.0;253.0;-8.8;100.0
1897;58 Uitgeverijen;2016;285.0;287.0;13.4;99.3
1898;58 Uitgeverijen;2017;254.0;256.0;-10.9;99.3
1899;58 Uitgeverijen;2018;265.0;260.0;1.6;102.0
1900;58 Uitgeverijen;2019;303.0;291.0;12.1;104.1
1901;58 Uitgeverijen;2020;293.0;277.0;-5.0;105.9
1902;58 Uitgeverijen;2021;327.0;303.0;9.6;107.8
1903;58 Uitgeverijen;2022;;;;
1904;59-60 Film,TV en radio;1995;125.0;109.0;;115.0
1905;59-60 Film,TV en radio;1996;123.0;112.0;3.2;109.7
1906;59-60 Film,TV en radio;1997;130.0;125.0;11.4;104.1
1907;59-60 Film,TV en radio;1998;160.0;160.0;28.5;99.7
1908;59-60 Film,TV en radio;1999;162.0;164.0;2.5;98.5
1909;59-60 Film,TV en radio;2000;166.0;171.0;3.7;97.3
1910;59-60 Film,TV en radio;2001;207.0;213.0;24.7;97.3
1911;59-60 Film,TV en radio;2002;220.0;226.0;6.3;97.3
1912;59-60 Film,TV en radio;2003;184.0;191.0;-15.5;96.3
1913;59-60 Film,TV en radio;2004;204.0;214.0;12.0;95.3
1914;59-60 Film,TV en radio;2005;196.0;208.0;-2.9;94.4
1915;59-60 Film,TV en radio;2006;229.0;235.0;13.3;97.4
1916;59-60 Film,TV en radio;2007;217.0;223.0;-5.2;97.4
1917;59-60 Film,TV en radio;2008;282.0;288.0;29.0;98.1
1918;59-60 Film,TV en radio;2009;283.0;278.0;-3.2;101.7
1919;59-60 Film,TV en radio;2010;271.0;271.0;-2.8;100.2
1920;59-60 Film,TV en radio;2011;309.0;310.0;14.8;99.5
1921;59-60 Film,TV en radio;2012;264.0;266.0;-14.2;99.2
1922;59-60 Film,TV en radio;2013;291.0;292.0;9.8;99.5
1923;59-60 Film,TV en radio;2014;299.0;301.0;2.7;99.5
1924;59-60 Film,TV en radio;2015;395.0;395.0;31.4;100.0
1925;59-60 Film,TV en radio;2016;396.0;398.0;0.8;99.5
1926;59-60 Film,TV en radio;2017;377.0;379.0;-4.8;99.5
1927;59-60 Film,TV en radio;2018;380.0;381.0;0.5;99.8
1928;59-60 Film,TV en radio;2019;377.0;371.0;-2.6;101.6
1929;59-60 Film,TV en radio;2020;368.0;359.0;-3.2;102.5
1930;59-60 Film,TV en radio;2021;468.0;450.0;25.3;104.0
1931;59-60 Film,TV en radio;2022;;;;
1932;61 Telecommunicatie;1995;1555.0;1929.0;;80.6
1933;61 Telecommunicatie;1996;1930.0;2302.0;19.4;83.8
1934;61 Telecommunicatie;1997;2638.0;3023.0;31.3;87.3
1935;61 Telecommunicatie;1998;3429.0;3883.0;28.5;88.3
1936;61 Telecommunicatie;1999;5346.0;6052.0;55.8;88.3
1937;61 Telecommunicatie;2000;5620.0;6215.0;2.7;90.4
1938;61 Telecommunicatie;2001;4701.0;5124.0;-17.5;91.7
1939;61 Telecommunicatie;2002;2755.0;2938.0;-42.7;93.8
1940;61 Telecommunicatie;2003;2141.0;2295.0;-21.9;93.3
1941;61 Telecommunicatie;2004;2400.0;2570.0;12.0;93.4
1942;61 Telecommunicatie;2005;2833.0;3036.0;18.1;93.3
1943;61 Telecommunicatie;2006;2967.0;3150.0;3.7;94.2
1944;61 Telecommunicatie;2007;3282.0;3441.0;9.2;95.4
1945;61 Telecommunicatie;2008;2997.0;3057.0;-11.2;98.0
1946;61 Telecommunicatie;2009;2648.0;2712.0;-11.3;97.6
1947;61 Telecommunicatie;2010;2408.0;2367.0;-12.7;101.7
1948;61 Telecommunicatie;2011;2587.0;2534.0;7.1;102.1
1949;61 Telecommunicatie;2012;2650.0;2571.0;1.5;103.1
1950;61 Telecommunicatie;2013;2889.0;2828.0;10.0;102.1
1951;61 Telecommunicatie;2014;3253.0;3207.0;13.4;101.4
1952;61 Telecommunicatie;2015;3226.0;3226.0;0.6;100.0
1953;61 Telecommunicatie;2016;3046.0;3064.0;-5.0;99.4
1954;61 Telecommunicatie;2017;3201.0;3171.0;3.5;101.0
1955;61 Telecommunicatie;2018;3069.0;2959.0;-6.7;103.7
1956;61 Telecommunicatie;2019;3272.0;3094.0;4.6;105.8
1957;61 Telecommunicatie;2020;3378.0;3159.0;2.1;106.9
1958;61 Telecommunicatie;2021;3463.0;3113.0;-1.5;111.2
1959;61 Telecommunicatie;2022;;;;
1960;62-63 IT- en informatiedienstverlening;1995;478.0;479.0;;99.8
1961;62-63 IT- en informatiedienstverlening;1996;674.0;709.0;48.1;95.0
1962;62-63 IT- en informatiedienstverlening;1997;752.0;720.0;1.5;104.5
1963;62-63 IT- en informatiedienstverlening;1998;962.0;952.0;32.3;101.0
1964;62-63 IT- en informatiedienstverlening;1999;1188.0;1219.0;28.1;97.4
1965;62-63 IT- en informatiedienstverlening;2000;1230.0;1270.0;4.1;96.9
1966;62-63 IT- en informatiedienstverlening;2001;1282.0;1334.0;5.0;96.1
1967;62-63 IT- en informatiedienstverlening;2002;1118.0;1141.0;-14.4;98.0
1968;62-63 IT- en informatiedienstverlening;2003;1121.0;1138.0;-0.3;98.5
1969;62-63 IT- en informatiedienstverlening;2004;1303.0;1329.0;16.8;98.0
1970;62-63 IT- en informatiedienstverlening;2005;1429.0;1461.0;9.9;97.8
1971;62-63 IT- en informatiedienstverlening;2006;1573.0;1604.0;9.8;98.1
1972;62-63 IT- en informatiedienstverlening;2007;1952.0;1964.0;22.4;99.4
1973;62-63 IT- en informatiedienstverlening;2008;1997.0;2008.0;2.3;99.5
1974;62-63 IT- en informatiedienstverlening;2009;1795.0;1803.0;-10.2;99.6
1975;62-63 IT- en informatiedienstverlening;2010;1986.0;1968.0;9.1;100.9
1976;62-63 IT- en informatiedienstverlening;2011;1970.0;1979.0;0.6;99.5
1977;62-63 IT- en informatiedienstverlening;2012;2193.0;2206.0;11.4;99.4
1978;62-63 IT- en informatiedienstverlening;2013;2117.0;2125.0;-3.6;99.6
1979;62-63 IT- en informatiedienstverlening;2014;2156.0;2151.0;1.2;100.2
1980;62-63 IT- en informatiedienstverlening;2015;3117.0;3117.0;44.9;100.0
1981;62-63 IT- en informatiedienstverlening;2016;5055.0;5165.0;65.7;97.9
1982;62-63 IT- en informatiedienstverlening;2017;3319.0;3383.0;-34.5;98.1
1983;62-63 IT- en informatiedienstverlening;2018;3835.0;3849.0;13.8;99.6
1984;62-63 IT- en informatiedienstverlening;2019;3778.0;3732.0;-3.0;101.2
1985;62-63 IT- en informatiedienstverlening;2020;4844.0;4687.0;25.6;103.4
1986;62-63 IT- en informatiedienstverlening;2021;4810.0;4564.0;-2.6;105.4
1987;62-63 IT- en informatiedienstverlening;2022;;;;
1988;62 IT-dienstverlening;1995;;;;
1989;62 IT-dienstverlening;1996;;;;
1990;62 IT-dienstverlening;1997;;;;
1991;62 IT-dienstverlening;1998;;;;
1992;62 IT-dienstverlening;1999;;;;
1993;62 IT-dienstverlening;2000;;;;
1994;62 IT-dienstverlening;2001;;;;
1995;62 IT-dienstverlening;2002;;;;
1996;62 IT-dienstverlening;2003;;;;
1997;62 IT-dienstverlening;2004;;;;
1998;62 IT-dienstverlening;2005;;;;
1999;62 IT-dienstverlening;2006;;;;
2000;62 IT-dienstverlening;2007;;;;
2001;62 IT-dienstverlening;2008;;;;
2002;62 IT-dienstverlening;2009;;;;
2003;62 IT-dienstverlening;2010;;;;
2004;62 IT-dienstverlening;2011;;;;
2005;62 IT-dienstverlening;2012;;;;
2006;62 IT-dienstverlening;2013;;;;
2007;62 IT-dienstverlening;2014;;;;
2008;62 IT-dienstverlening;2015;2138.0;2138.0;;100.0
2009;62 IT-dienstverlening;2016;2270.0;2295.0;7.3;98.9
2010;62 IT-dienstverlening;2017;2330.0;2343.0;2.1;99.5
2011;62 IT-dienstverlening;2018;2542.0;2498.0;6.7;101.7
2012;62 IT-dienstverlening;2019;2481.0;2398.0;-4.0;103.5
2013;62 IT-dienstverlening;2020;2582.0;2456.0;2.4;105.1
2014;62 IT-dienstverlening;2021;2624.0;2454.0;-0.1;106.9
2015;62 IT-dienstverlening;2022;;;;
2016;63 Diensten op het gebied van informatie;1995;;;;
2017;63 Diensten op het gebied van informatie;1996;;;;
2018;63 Diensten op het gebied van informatie;1997;;;;
2019;63 Diensten op het gebied van informatie;1998;;;;
2020;63 Diensten op het gebied van informatie;1999;;;;
2021;63 Diensten op het gebied van informatie;2000;;;;
2022;63 Diensten op het gebied van informatie;2001;;;;
2023;63 Diensten op het gebied van informatie;2002;;;;
2024;63 Diensten op het gebied van informatie;2003;;;;
2025;63 Diensten op het gebied van informatie;2004;;;;
2026;63 Diensten op het gebied van informatie;2005;;;;
2027;63 Diensten op het gebied van informatie;2006;;;;
2028;63 Diensten op het gebied van informatie;2007;;;;
2029;63 Diensten op het gebied van informatie;2008;;;;
2030;63 Diensten op het gebied van informatie;2009;;;;
2031;63 Diensten op het gebied van informatie;2010;;;;
2032;63 Diensten op het gebied van informatie;2011;;;;
2033;63 Diensten op het gebied van informatie;2012;;;;
2034;63 Diensten op het gebied van informatie;2013;;;;
2035;63 Diensten op het gebied van informatie;2014;;;;
2036;63 Diensten op het gebied van informatie;2015;979.0;979.0;;100.0
2037;63 Diensten op het gebied van informatie;2016;2785.0;2870.0;193.2;97.0
2038;63 Diensten op het gebied van informatie;2017;989.0;1024.0;-64.3;96.6
2039;63 Diensten op het gebied van informatie;2018;1293.0;1337.0;30.5;96.7
2040;63 Diensten op het gebied van informatie;2019;1297.0;1323.0;-1.1;98.1
2041;63 Diensten op het gebied van informatie;2020;2262.0;2247.0;69.9;100.7
2042;63 Diensten op het gebied van informatie;2021;2186.0;2122.0;-5.5;103.0
2043;63 Diensten op het gebied van informatie;2022;;;;
2044;K Financiële dienstverlening;1995;3458.0;3939.0;;87.8
2045;K Financiële dienstverlening;1996;3822.0;4391.0;11.5;87.0
2046;K Financiële dienstverlening;1997;4127.0;4817.0;9.7;85.7
2047;K Financiële dienstverlening;1998;5260.0;6131.0;27.3;85.8
2048;K Financiële dienstverlening;1999;4839.0;5581.0;-9.0;86.7
2049;K Financiële dienstverlening;2000;7367.0;8168.0;46.4;90.2
2050;K Financiële dienstverlening;2001;6437.0;6851.0;-16.1;94.0
2051;K Financiële dienstverlening;2002;5397.0;5604.0;-18.2;96.3
2052;K Financiële dienstverlening;2003;3916.0;4046.0;-27.8;96.8
2053;K Financiële dienstverlening;2004;4550.0;4673.0;15.5;97.4
2054;K Financiële dienstverlening;2005;4157.0;4253.0;-9.0;97.7
2055;K Financiële dienstverlening;2006;4440.0;4478.0;5.3;99.2
2056;K Financiële dienstverlening;2007;4460.0;4430.0;-1.1;100.7
2057;K Financiële dienstverlening;2008;4398.0;4344.0;-2.0;101.2
2058;K Financiële dienstverlening;2009;4589.0;4496.0;3.5;102.1
2059;K Financiële dienstverlening;2010;5341.0;5189.0;15.4;102.9
2060;K Financiële dienstverlening;2011;5156.0;5057.0;-2.5;102.0
2061;K Financiële dienstverlening;2012;4273.0;4316.0;-14.6;99.0
2062;K Financiële dienstverlening;2013;4321.0;4340.0;0.6;99.6
2063;K Financiële dienstverlening;2014;4293.0;4305.0;-0.8;99.7
2064;K Financiële dienstverlening;2015;4911.0;4911.0;14.1;100.0
2065;K Financiële dienstverlening;2016;5288.0;5314.0;8.2;99.5
2066;K Financiële dienstverlening;2017;6547.0;6535.0;23.0;100.2
2067;K Financiële dienstverlening;2018;6842.0;6659.0;1.9;102.8
2068;K Financiële dienstverlening;2019;7704.0;7313.0;9.8;105.4
2069;K Financiële dienstverlening;2020;7807.0;7177.0;-1.9;108.8
2070;K Financiële dienstverlening;2021;6563.0;5863.0;-18.3;111.9
2071;K Financiële dienstverlening;2022;6248.0;5322.0;-9.2;117.4
2072;64 Bankwezen;1995;1270.0;1200.0;;105.8
2073;64 Bankwezen;1996;1121.0;1116.0;-7.0;100.4
2074;64 Bankwezen;1997;1631.0;1688.0;51.3;96.6
2075;64 Bankwezen;1998;1819.0;1934.0;14.5;94.1
2076;64 Bankwezen;1999;1880.0;1995.0;3.2;94.2
2077;64 Bankwezen;2000;2216.0;2290.0;14.8;96.7
2078;64 Bankwezen;2001;2077.0;2100.0;-8.3;98.9
2079;64 Bankwezen;2002;1458.0;1465.0;-30.2;99.5
2080;64 Bankwezen;2003;1715.0;1729.0;18.0;99.2
2081;64 Bankwezen;2004;1687.0;1705.0;-1.3;98.9
2082;64 Bankwezen;2005;1885.0;1909.0;11.9;98.8
2083;64 Bankwezen;2006;1884.0;1887.0;-1.1;99.8
2084;64 Bankwezen;2007;2180.0;2150.0;13.9;101.4
2085;64 Bankwezen;2008;2405.0;2364.0;10.0;101.7
2086;64 Bankwezen;2009;2221.0;2163.0;-8.5;102.7
2087;64 Bankwezen;2010;4019.0;3883.0;79.5;103.5
2088;64 Bankwezen;2011;3651.0;3554.0;-8.5;102.7
2089;64 Bankwezen;2012;2799.0;2830.0;-20.4;98.9
2090;64 Bankwezen;2013;2919.0;2932.0;3.6;99.6
2091;64 Bankwezen;2014;2702.0;2710.0;-7.6;99.7
2092;64 Bankwezen;2015;3488.0;3488.0;28.7;100.0
2093;64 Bankwezen;2016;3588.0;3602.0;3.3;99.6
2094;64 Bankwezen;2017;4222.0;4202.0;16.7;100.5
2095;64 Bankwezen;2018;4678.0;4534.0;7.9;103.2
2096;64 Bankwezen;2019;5794.0;5462.0;20.5;106.1
2097;64 Bankwezen;2020;5516.0;5021.0;-8.1;109.9
2098;64 Bankwezen;2021;4713.0;4154.0;-17.3;113.5
2099;64 Bankwezen;2022;;;;
2100;65 Verzekeraars en pensioenfondsen;1995;2012.0;2827.0;;71.2
2101;65 Verzekeraars en pensioenfondsen;1996;2519.0;3482.0;23.2;72.4
2102;65 Verzekeraars en pensioenfondsen;1997;2300.0;3160.0;-9.2;72.8
2103;65 Verzekeraars en pensioenfondsen;1998;3163.0;4245.0;34.3;74.5
2104;65 Verzekeraars en pensioenfondsen;1999;2629.0;3452.0;-18.7;76.2
2105;65 Verzekeraars en pensioenfondsen;2000;4793.0;5991.0;73.6;80.0
2106;65 Verzekeraars en pensioenfondsen;2001;3980.0;4702.0;-21.5;84.6
2107;65 Verzekeraars en pensioenfondsen;2002;3567.0;4068.0;-13.5;87.7
2108;65 Verzekeraars en pensioenfondsen;2003;1829.0;2049.0;-49.6;89.3
2109;65 Verzekeraars en pensioenfondsen;2004;2479.0;2738.0;33.6;90.5
2110;65 Verzekeraars en pensioenfondsen;2005;1883.0;2053.0;-25.0;91.7
2111;65 Verzekeraars en pensioenfondsen;2006;2183.0;2332.0;13.5;93.6
2112;65 Verzekeraars en pensioenfondsen;2007;1743.0;1827.0;-21.6;95.4
2113;65 Verzekeraars en pensioenfondsen;2008;1461.0;1508.0;-17.5;96.9
2114;65 Verzekeraars en pensioenfondsen;2009;1626.0;1650.0;9.4;98.5
2115;65 Verzekeraars en pensioenfondsen;2010;844.0;839.0;-49.1;100.6
2116;65 Verzekeraars en pensioenfondsen;2011;1011.0;1012.0;20.6;99.9
2117;65 Verzekeraars en pensioenfondsen;2012;964.0;978.0;-3.4;98.5
2118;65 Verzekeraars en pensioenfondsen;2013;883.0;892.0;-8.8;99.0
2119;65 Verzekeraars en pensioenfondsen;2014;1043.0;1051.0;17.8;99.3
2120;65 Verzekeraars en pensioenfondsen;2015;834.0;834.0;-20.6;100.0
2121;65 Verzekeraars en pensioenfondsen;2016;1081.0;1087.0;30.3;99.4
2122;65 Verzekeraars en pensioenfondsen;2017;1617.0;1619.0;48.9;99.9
2123;65 Verzekeraars en pensioenfondsen;2018;1461.0;1424.0;-12.1;102.6
2124;65 Verzekeraars en pensioenfondsen;2019;1167.0;1111.0;-22.0;105.1
2125;65 Verzekeraars en pensioenfondsen;2020;1736.0;1609.0;44.8;107.9
2126;65 Verzekeraars en pensioenfondsen;2021;1155.0;1045.0;-35.0;110.5
2127;65 Verzekeraars en pensioenfondsen;2022;;;;
2128;66 Overige financiële dienstverlening;1995;176.0;121.0;;145.7
2129;66 Overige financiële dienstverlening;1996;182.0;134.0;10.8;136.0
2130;66 Overige financiële dienstverlening;1997;196.0;155.0;15.9;126.3
2131;66 Overige financiële dienstverlening;1998;278.0;234.0;50.5;119.0
2132;66 Overige financiële dienstverlening;1999;330.0;285.0;21.9;115.9
2133;66 Overige financiële dienstverlening;2000;358.0;312.0;9.4;114.9
2134;66 Overige financiële dienstverlening;2001;380.0;335.0;7.5;113.4
2135;66 Overige financiële dienstverlening;2002;372.0;330.0;-1.6;112.8
2136;66 Overige financiële dienstverlening;2003;372.0;336.0;1.9;110.7
2137;66 Overige financiële dienstverlening;2004;384.0;349.0;4.0;109.9
2138;66 Overige financiële dienstverlening;2005;389.0;359.0;2.6;108.5
2139;66 Overige financiële dienstverlening;2006;373.0;346.0;-3.6;107.9
2140;66 Overige financiële dienstverlening;2007;537.0;497.0;43.7;108.1
2141;66 Overige financiële dienstverlening;2008;532.0;498.0;0.2;106.9
2142;66 Overige financiële dienstverlening;2009;742.0;703.0;41.4;105.5
2143;66 Overige financiële dienstverlening;2010;478.0;457.0;-35.0;104.6
2144;66 Overige financiële dienstverlening;2011;494.0;487.0;6.5;101.5
2145;66 Overige financiële dienstverlening;2012;510.0;509.0;4.7;100.1
2146;66 Overige financiële dienstverlening;2013;519.0;517.0;1.6;100.3
2147;66 Overige financiële dienstverlening;2014;548.0;546.0;5.6;100.3
2148;66 Overige financiële dienstverlening;2015;589.0;589.0;7.8;100.0
2149;66 Overige financiële dienstverlening;2016;619.0;625.0;6.1;99.0
2150;66 Overige financiële dienstverlening;2017;708.0;714.0;14.2;99.2
2151;66 Overige financiële dienstverlening;2018;703.0;700.0;-2.0;100.5
2152;66 Overige financiële dienstverlening;2019;743.0;735.0;5.0;101.1
2153;66 Overige financiële dienstverlening;2020;555.0;539.0;-26.6;103.0
2154;66 Overige financiële dienstverlening;2021;695.0;667.0;23.8;104.2
2155;66 Overige financiële dienstverlening;2022;;;;
2156;L Verhuur en handel van onroerend goed;1995;18165.0;28585.0;;63.5
2157;L Verhuur en handel van onroerend goed;1996;19747.0;29735.0;4.0;66.4
2158;L Verhuur en handel van onroerend goed;1997;22011.0;32167.0;8.2;68.4
2159;L Verhuur en handel van onroerend goed;1998;22840.0;32278.0;0.3;70.8
2160;L Verhuur en handel van onroerend goed;1999;25363.0;34122.0;5.7;74.3
2161;L Verhuur en handel van onroerend goed;2000;26439.0;33309.0;-2.4;79.4
2162;L Verhuur en handel van onroerend goed;2001;30867.0;36407.0;9.3;84.8
2163;L Verhuur en handel van onroerend goed;2002;31959.0;35561.0;-2.3;89.9
2164;L Verhuur en handel van onroerend goed;2003;31829.0;33965.0;-4.5;93.7
2165;L Verhuur en handel van onroerend goed;2004;33989.0;35210.0;3.7;96.5
2166;L Verhuur en handel van onroerend goed;2005;36944.0;37316.0;6.0;99.0
2167;L Verhuur en handel van onroerend goed;2006;40318.0;39255.0;5.2;102.7
2168;L Verhuur en handel van onroerend goed;2007;45075.0;42979.0;9.5;104.9
2169;L Verhuur en handel van onroerend goed;2008;47486.0;44008.0;2.4;107.9
2170;L Verhuur en handel van onroerend goed;2009;42893.0;38543.0;-12.4;111.3
2171;L Verhuur en handel van onroerend goed;2010;35600.0;31706.0;-17.7;112.3
2172;L Verhuur en handel van onroerend goed;2011;32408.0;29980.0;-5.4;108.1
2173;L Verhuur en handel van onroerend goed;2012;27722.0;26345.0;-12.1;105.2
2174;L Verhuur en handel van onroerend goed;2013;24571.0;23615.0;-10.4;104.0
2175;L Verhuur en handel van onroerend goed;2014;25929.0;25375.0;7.5;102.2
2176;L Verhuur en handel van onroerend goed;2015;29437.0;29437.0;16.0;100.0
2177;L Verhuur en handel van onroerend goed;2016;35716.0;35421.0;20.3;100.8
2178;L Verhuur en handel van onroerend goed;2017;38891.0;38358.0;8.3;101.4
2179;L Verhuur en handel van onroerend goed;2018;43723.0;41346.0;7.8;105.7
2180;L Verhuur en handel van onroerend goed;2019;48209.0;43621.0;5.5;110.5
2181;L Verhuur en handel van onroerend goed;2020;51730.0;44556.0;2.1;116.1
2182;L Verhuur en handel van onroerend goed;2021;59865.0;48987.0;9.9;122.2
2183;L Verhuur en handel van onroerend goed;2022;65886.0;50459.0;3.0;130.6
2184;68 Verhuur en handel van onroerend goed;1995;18165.0;28585.0;;63.5
2185;68 Verhuur en handel van onroerend goed;1996;19747.0;29735.0;4.0;66.4
2186;68 Verhuur en handel van onroerend goed;1997;22011.0;32167.0;8.2;68.4
2187;68 Verhuur en handel van onroerend goed;1998;22840.0;32278.0;0.3;70.8
2188;68 Verhuur en handel van onroerend goed;1999;25363.0;34122.0;5.7;74.3
2189;68 Verhuur en handel van onroerend goed;2000;26439.0;33309.0;-2.4;79.4
2190;68 Verhuur en handel van onroerend goed;2001;30867.0;36407.0;9.3;84.8
2191;68 Verhuur en handel van onroerend goed;2002;31959.0;35561.0;-2.3;89.9
2192;68 Verhuur en handel van onroerend goed;2003;31829.0;33965.0;-4.5;93.7
2193;68 Verhuur en handel van onroerend goed;2004;33989.0;35210.0;3.7;96.5
2194;68 Verhuur en handel van onroerend goed;2005;36944.0;37316.0;6.0;99.0
2195;68 Verhuur en handel van onroerend goed;2006;40318.0;39255.0;5.2;102.7
2196;68 Verhuur en handel van onroerend goed;2007;45075.0;42979.0;9.5;104.9
2197;68 Verhuur en handel van onroerend goed;2008;47486.0;44008.0;2.4;107.9
2198;68 Verhuur en handel van onroerend goed;2009;42893.0;38543.0;-12.4;111.3
2199;68 Verhuur en handel van onroerend goed;2010;35600.0;31706.0;-17.7;112.3
2200;68 Verhuur en handel van onroerend goed;2011;32408.0;29980.0;-5.4;108.1
2201;68 Verhuur en handel van onroerend goed;2012;27722.0;26345.0;-12.1;105.2
2202;68 Verhuur en handel van onroerend goed;2013;24571.0;23615.0;-10.4;104.0
2203;68 Verhuur en handel van onroerend goed;2014;25929.0;25375.0;7.5;102.2
