ID;ArbeidspositieEindePeriode;Persoonskenmerken;Perioden;BeginPeriodeTotaal15Tot65Jaar_1;BeginPeriodeWerkzameBeroepsbevolking_2;BeginPeriodeWerklozeBeroepsbevolking_3;BeginPeriodeNietBeroepsbevolking_4
64;1;7;2007;8759.0;5979.0;234.0;2546.0
65;1;7;2008;8751.0;6072.0;191.0;2488.0
66;1;7;2009;8715.0;6064.0;252.0;2399.0
67;1;7;2010;8722.0;6017.0;272.0;2433.0
68;1;7;2011;8655.0;5943.0;269.0;2443.0
69;1;7;2012;8607.0;5965.0;321.0;2321.0
70;1;8;2003;1021.0;649.0;41.0;331.0
71;1;8;2004;1019.0;632.0;53.0;334.0
72;1;8;2005;1016.0;637.0;57.0;322.0
73;1;8;2006;1015.0;642.0;47.0;326.0
74;1;8;2007;1014.0;654.0;40.0;320.0
75;1;8;2008;1025.0;694.0;38.0;293.0
76;1;8;2009;1044.0;681.0;43.0;320.0
77;1;8;2010;1044.0;670.0;52.0;321.0
78;1;8;2011;1052.0;695.0;52.0;305.0
79;1;8;2012;1064.0;702.0;70.0;292.0
80;1;9;2003;1097.0;574.0;97.0;425.0
81;1;9;2004;1132.0;596.0;108.0;428.0
82;1;9;2005;1158.0;597.0;110.0;451.0
83;1;9;2006;1177.0;614.0;99.0;464.0
84;1;9;2007;1195.0;676.0;69.0;449.0
85;1;9;2008;1220.0;735.0;71.0;415.0
86;1;9;2009;1254.0;724.0;82.0;448.0
87;1;9;2010;1252.0;704.0;102.0;446.0
88;1;9;2011;1286.0;755.0;98.0;434.0
89;1;9;2012;1317.0;719.0;114.0;484.0
90;1;Opleidingsniveau: Lager onderwijs;2003;3917.0;1842.0;158.0;1917.0
91;1;Opleidingsniveau: Lager onderwijs;2004;3710.0;1718.0;173.0;1819.0
92;1;Opleidingsniveau: Lager onderwijs;2005;3653.0;1676.0;165.0;1812.0
93;1;Opleidingsniveau: Lager onderwijs;2006;3605.0;1662.0;146.0;1797.0
94;1;Opleidingsniveau: Lager onderwijs;2007;3488.0;1678.0;121.0;1689.0
95;1;Opleidingsniveau: Lager onderwijs;2008;3551.0;1766.0;113.0;1673.0
96;1;Opleidingsniveau: Lager onderwijs;2009;3483.0;1701.0;128.0;1654.0
97;1;Opleidingsniveau: Lager onderwijs;2010;3460.0;1640.0;154.0;1666.0
98;1;Opleidingsniveau: Lager onderwijs;2011;3422.0;1642.0;144.0;1636.0
99;1;Opleidingsniveau: Lager onderwijs;2012;3304.0;1560.0;171.0;1573.0
100;1;Opleidingsniveau: Middelbaar onderwijs;2003;4515.0;3127.0;157.0;1231.0
101;1;Opleidingsniveau: Middelbaar onderwijs;2004;4481.0;3059.0;197.0;1225.0
102;1;Opleidingsniveau: Middelbaar onderwijs;2005;4517.0;3078.0;210.0;1229.0
103;1;Opleidingsniveau: Middelbaar onderwijs;2006;4543.0;3155.0;180.0;1208.0
104;1;Opleidingsniveau: Middelbaar onderwijs;2007;4605.0;3262.0;149.0;1194.0
105;1;Opleidingsniveau: Middelbaar onderwijs;2008;4488.0;3263.0;113.0;1112.0
106;1;Opleidingsniveau: Middelbaar onderwijs;2009;4495.0;3231.0;166.0;1099.0
107;1;Opleidingsniveau: Middelbaar onderwijs;2010;4423.0;3145.0;172.0;1107.0
108;1;Opleidingsniveau: Middelbaar onderwijs;2011;4459.0;3156.0;176.0;1127.0
109;1;Opleidingsniveau: Middelbaar onderwijs;2012;4441.0;3107.0;216.0;1118.0
110;1;Opleidingsniveau: Hoger onderwijs;2003;2444.0;1980.0;80.0;384.0
111;1;Opleidingsniveau: Hoger onderwijs;2004;2661.0;2127.0;99.0;434.0
112;1;Opleidingsniveau: Hoger onderwijs;2005;2710.0;2183.0;106.0;421.0
113;1;Opleidingsniveau: Hoger onderwijs;2006;2747.0;2243.0;81.0;422.0
114;1;Opleidingsniveau: Hoger onderwijs;2007;2823.0;2335.0;71.0;417.0
115;1;Opleidingsniveau: Hoger onderwijs;2008;2939.0;2457.0;74.0;408.0
116;1;Opleidingsniveau: Hoger onderwijs;2009;3010.0;2518.0;83.0;409.0
117;1;Opleidingsniveau: Hoger onderwijs;2010;3086.0;2573.0;98.0;415.0
118;1;Opleidingsniveau: Hoger onderwijs;2011;3069.0;2560.0;99.0;410.0
119;1;Opleidingsniveau: Hoger onderwijs;2012;3164.0;2669.0;117.0;378.0
120;1;Opleidingsniveau:onbekend;2003;27.0;20.0;;6.0
121;1;Opleidingsniveau:onbekend;2004;73.0;36.0;7.0;30.0
122;1;Opleidingsniveau:onbekend;2005;60.0;36.0;2.0;22.0
123;1;Opleidingsniveau:onbekend;2006;57.0;37.0;2.0;17.0
124;1;Opleidingsniveau:onbekend;2007;52.0;35.0;3.0;15.0
125;1;Opleidingsniveau:onbekend;2008;18.0;15.0;;3.0
126;1;Opleidingsniveau:onbekend;2009;25.0;20.0;;5.0
127;1;Opleidingsniveau:onbekend;2010;48.0;33.0;3.0;12.0
128;1;Opleidingsniveau:onbekend;2011;44.0;34.0;;10.0
129;1;Opleidingsniveau:onbekend;2012;82.0;50.0;3.0;29.0
130;1;Werkkring: werkn. vaste arbeidsrelatie;2003;5509.0;5353.0;44.0;113.0
131;1;Werkkring: werkn. vaste arbeidsrelatie;2004;5436.0;5277.0;53.0;106.0
132;1;Werkkring: werkn. vaste arbeidsrelatie;2005;5413.0;5226.0;64.0;123.0
133;1;Werkkring: werkn. vaste arbeidsrelatie;2006;5378.0;5192.0;58.0;128.0
134;1;Werkkring: werkn. vaste arbeidsrelatie;2007;5426.0;5236.0;47.0;143.0
135;1;Werkkring: werkn. vaste arbeidsrelatie;2008;5493.0;5324.0;42.0;128.0
136;1;Werkkring: werkn. vaste arbeidsrelatie;2009;5412.0;5271.0;46.0;95.0
137;1;Werkkring: werkn. vaste arbeidsrelatie;2010;5360.0;5203.0;53.0;104.0
138;1;Werkkring: werkn. vaste arbeidsrelatie;2011;5293.0;5149.0;43.0;101.0
139;1;Werkkring: werkn. vaste arbeidsrelatie;2012;5132.0;5022.0;34.0;76.0
140;1;Werkkring: werkn. flexibele arbeidsrel.;2003;1044.0;793.0;83.0;168.0
141;1;Werkkring: werkn. flexibele arbeidsrel.;2004;1097.0;796.0;118.0;183.0
142;1;Werkkring: werkn. flexibele arbeidsrel.;2005;1158.0;859.0;105.0;195.0
143;1;Werkkring: werkn. flexibele arbeidsrel.;2006;1295.0;966.0;104.0;224.0
144;1;Werkkring: werkn. flexibele arbeidsrel.;2007;1407.0;1079.0;91.0;237.0
145;1;Werkkring: werkn. flexibele arbeidsrel.;2008;1399.0;1129.0;64.0;206.0
146;1;Werkkring: werkn. flexibele arbeidsrel.;2009;1435.0;1146.0;100.0;190.0
147;1;Werkkring: werkn. flexibele arbeidsrel.;2010;1472.0;1158.0;115.0;199.0
148;1;Werkkring: werkn. flexibele arbeidsrel.;2011;1518.0;1193.0;103.0;221.0
149;1;Werkkring: werkn. flexibele arbeidsrel.;2012;1599.0;1295.0;109.0;195.0
150;1;Werkkring: zelfstandige;2003;868.0;824.0;7.0;38.0
151;1;Werkkring: zelfstandige;2004;917.0;869.0;11.0;38.0
152;1;Werkkring: zelfstandige;2005;940.0;888.0;11.0;41.0
153;1;Werkkring: zelfstandige;2006;996.0;939.0;9.0;48.0
154;1;Werkkring: zelfstandige;2007;1058.0;994.0;9.0;54.0
155;1;Werkkring: zelfstandige;2008;1098.0;1048.0;10.0;40.0
156;1;Werkkring: zelfstandige;2009;1104.0;1052.0;13.0;40.0
157;1;Werkkring: zelfstandige;2010;1091.0;1031.0;16.0;45.0
158;1;Werkkring: zelfstandige;2011;1118.0;1049.0;15.0;53.0
159;1;Werkkring: zelfstandige;2012;1135.0;1070.0;21.0;44.0
160;1;Werkkring: zelfst. zonder pers.;2003;539.0;502.0;6.0;31.0
161;1;Werkkring: zelfst. zonder pers.;2004;563.0;521.0;10.0;32.0
162;1;Werkkring: zelfst. zonder pers.;2005;588.0;544.0;9.0;35.0
163;1;Werkkring: zelfst. zonder pers.;2006;636.0;589.0;8.0;39.0
164;1;Werkkring: zelfst. zonder pers.;2007;683.0;628.0;8.0;47.0
165;1;Werkkring: zelfst. zonder pers.;2008;735.0;691.0;9.0;35.0
166;1;Werkkring: zelfst. zonder pers.;2009;750.0;704.0;12.0;34.0
167;1;Werkkring: zelfst. zonder pers.;2010;736.0;683.0;15.0;38.0
168;1;Werkkring: zelfst. zonder pers.;2011;769.0;707.0;14.0;48.0
169;1;Werkkring: zelfst. zonder pers.;2012;807.0;750.0;20.0;37.0
170;1;Arbeidsduur: 12 tot 32 uur per week;2003;2171.0;1951.0;49.0;171.0
171;1;Arbeidsduur: 12 tot 32 uur per week;2004;2226.0;1972.0;71.0;183.0
172;1;Arbeidsduur: 12 tot 32 uur per week;2005;2283.0;2019.0;65.0;199.0
173;1;Arbeidsduur: 12 tot 32 uur per week;2006;2355.0;2060.0;70.0;224.0
174;1;Arbeidsduur: 12 tot 32 uur per week;2007;2496.0;2189.0;67.0;241.0
175;1;Arbeidsduur: 12 tot 32 uur per week;2008;2522.0;2243.0;51.0;228.0
176;1;Arbeidsduur: 12 tot 32 uur per week;2009;2551.0;2293.0;63.0;195.0
177;1;Arbeidsduur: 12 tot 32 uur per week;2010;2556.0;2287.0;72.0;197.0
178;1;Arbeidsduur: 12 tot 32 uur per week;2011;2559.0;2263.0;69.0;227.0
179;1;Arbeidsduur: 12 tot 32 uur per week;2012;2628.0;2359.0;72.0;197.0
180;1;Arbeidsduur: 32 uur per week of meer;2003;5182.0;4968.0;83.0;131.0
181;1;Arbeidsduur: 32 uur per week of meer;2004;5155.0;4923.0;108.0;124.0
182;1;Arbeidsduur: 32 uur per week of meer;2005;5158.0;4905.0;110.0;143.0
183;1;Arbeidsduur: 32 uur per week of meer;2006;5224.0;4977.0;97.0;150.0
184;1;Arbeidsduur: 32 uur per week of meer;2007;5303.0;5061.0;77.0;166.0
185;1;Arbeidsduur: 32 uur per week of meer;2008;5375.0;5192.0;62.0;121.0
186;1;Arbeidsduur: 32 uur per week of meer;2009;5311.0;5112.0;92.0;107.0
187;1;Arbeidsduur: 32 uur per week of meer;2010;5225.0;4992.0;104.0;128.0
188;1;Arbeidsduur: 32 uur per week of meer;2011;5232.0;5014.0;90.0;127.0
189;1;Arbeidsduur: 32 uur per week of meer;2012;5102.0;4913.0;88.0;101.0
190;1;Anciënniteit: 0 tot 6 maanden;2003;491.0;491.0;;
191;1;Anciënniteit: 0 tot 6 maanden;2004;468.0;468.0;;
192;1;Anciënniteit: 0 tot 6 maanden;2005;494.0;494.0;;
193;1;Anciënniteit: 0 tot 6 maanden;2006;572.0;572.0;;
194;1;Anciënniteit: 0 tot 6 maanden;2007;670.0;670.0;;
195;1;Anciënniteit: 0 tot 6 maanden;2008;666.0;666.0;;
196;1;Anciënniteit: 0 tot 6 maanden;2009;543.0;543.0;;
197;1;Anciënniteit: 0 tot 6 maanden;2010;526.0;526.0;;
198;1;Anciënniteit: 0 tot 6 maanden;2011;563.0;563.0;;
199;1;Anciënniteit: 0 tot 6 maanden;2012;544.0;544.0;;
200;1;Anciënniteit: 6 tot 12 maanden;2003;434.0;434.0;;
201;1;Anciënniteit: 6 tot 12 maanden;2004;343.0;343.0;;
202;1;Anciënniteit: 6 tot 12 maanden;2005;340.0;340.0;;
203;1;Anciënniteit: 6 tot 12 maanden;2006;401.0;401.0;;
204;1;Anciënniteit: 6 tot 12 maanden;2007;468.0;468.0;;
205;1;Anciënniteit: 6 tot 12 maanden;2008;510.0;510.0;;
206;1;Anciënniteit: 6 tot 12 maanden;2009;467.0;467.0;;
207;1;Anciënniteit: 6 tot 12 maanden;2010;391.0;391.0;;
208;1;Anciënniteit: 6 tot 12 maanden;2011;394.0;394.0;;
209;1;Anciënniteit: 6 tot 12 maanden;2012;411.0;411.0;;
210;1;Anciënniteit: 12 tot 24 maanden;2003;694.0;694.0;;
211;1;Anciënniteit: 12 tot 24 maanden;2004;578.0;578.0;;
212;1;Anciënniteit: 12 tot 24 maanden;2005;527.0;527.0;;
213;1;Anciënniteit: 12 tot 24 maanden;2006;559.0;559.0;;
214;1;Anciënniteit: 12 tot 24 maanden;2007;658.0;658.0;;
215;1;Anciënniteit: 12 tot 24 maanden;2008;760.0;760.0;;
216;1;Anciënniteit: 12 tot 24 maanden;2009;760.0;760.0;;
217;1;Anciënniteit: 12 tot 24 maanden;2010;658.0;658.0;;
218;1;Anciënniteit: 12 tot 24 maanden;2011;617.0;617.0;;
219;1;Anciënniteit: 12 tot 24 maanden;2012;599.0;599.0;;
220;1;Anciënniteit: 24 maanden of meer;2003;5350.0;5350.0;;
221;1;Anciënniteit: 24 maanden of meer;2004;5551.0;5551.0;;
222;1;Anciënniteit: 24 maanden of meer;2005;5614.0;5613.0;;
223;1;Anciënniteit: 24 maanden of meer;2006;5565.0;5565.0;;
224;1;Anciënniteit: 24 maanden of meer;2007;5513.0;5513.0;;
225;1;Anciënniteit: 24 maanden of meer;2008;5565.0;5565.0;;
226;1;Anciënniteit: 24 maanden of meer;2009;5699.0;5699.0;;
227;1;Anciënniteit: 24 maanden of meer;2010;5815.0;5815.0;;
228;1;Anciënniteit: 24 maanden of meer;2011;5770.0;5770.0;;
229;1;Anciënniteit: 24 maanden of meer;2012;5773.0;5773.0;;
230;1;Anciënniteit: onbekend;2003;;;;
231;1;Anciënniteit: onbekend;2004;;;;
232;1;Anciënniteit: onbekend;2005;;;;
233;1;Anciënniteit: onbekend;2006;;;;
234;1;Anciënniteit: onbekend;2007;;;;
235;1;Anciënniteit: onbekend;2008;;;;
236;1;Anciënniteit: onbekend;2009;;;;
237;1;Anciënniteit: onbekend;2010;;;;
238;1;Anciënniteit: onbekend;2011;;;;
239;1;Anciënniteit: onbekend;2012;;;;
240;1;Type scholing: geen scholing;2003;8033.0;5436.0;303.0;2294.0
241;1;Type scholing: geen scholing;2004;8119.0;5535.0;346.0;2238.0
242;1;Type scholing: geen scholing;2005;8118.0;5536.0;354.0;2228.0
243;1;Type scholing: geen scholing;2006;8100.0;5633.0;299.0;2169.0
244;1;Type scholing: geen scholing;2007;7840.0;5592.0;250.0;1998.0
245;1;Type scholing: geen scholing;2008;7845.0;5713.0;212.0;1920.0
246;1;Type scholing: geen scholing;2009;7865.0;5721.0;256.0;1887.0
247;1;Type scholing: geen scholing;2010;7913.0;5753.0;303.0;1857.0
248;1;Type scholing: geen scholing;2011;7874.0;5708.0;301.0;1865.0
249;1;Type scholing: geen scholing;2012;;;;
250;1;Type scholing: initieel;2003;47.0;27.0;5.0;14.0
251;1;Type scholing: initieel;2004;38.0;22.0;7.0;9.0
252;1;Type scholing: initieel;2005;48.0;28.0;6.0;13.0
253;1;Type scholing: initieel;2006;34.0;23.0;4.0;7.0
254;1;Type scholing: initieel;2007;32.0;22.0;4.0;6.0
255;1;Type scholing: initieel;2008;41.0;28.0;6.0;7.0
256;1;Type scholing: initieel;2009;40.0;26.0;6.0;7.0
257;1;Type scholing: initieel;2010;49.0;25.0;5.0;19.0
258;1;Type scholing: initieel;2011;5.0;3.0;;3.0
259;1;Type scholing: initieel;2012;;;;
260;1;Type scholing: post-initieel (kort);2003;598.0;523.0;16.0;60.0
261;1;Type scholing: post-initieel (kort);2004;536.0;456.0;19.0;61.0
262;1;Type scholing: post-initieel (kort);2005;580.0;507.0;25.0;48.0
263;1;Type scholing: post-initieel (kort);2006;544.0;480.0;15.0;50.0
264;1;Type scholing: post-initieel (kort);2007;632.0;561.0;14.0;57.0
265;1;Type scholing: post-initieel (kort);2008;627.0;563.0;9.0;55.0
266;1;Type scholing: post-initieel (kort);2009;605.0;552.0;19.0;33.0
267;1;Type scholing: post-initieel (kort);2010;675.0;598.0;21.0;55.0
268;1;Type scholing: post-initieel (kort);2011;723.0;659.0;17.0;47.0
269;1;Type scholing: post-initieel (kort);2012;;;;
270;1;Type scholing: post-initieel (lang);2003;821.0;612.0;27.0;181.0
271;1;Type scholing: post-initieel (lang);2004;743.0;557.0;38.0;148.0
272;1;Type scholing: post-initieel (lang);2005;704.0;522.0;41.0;141.0
273;1;Type scholing: post-initieel (lang);2006;718.0;533.0;40.0;145.0
274;1;Type scholing: post-initieel (lang);2007;752.0;576.0;21.0;155.0
275;1;Type scholing: post-initieel (lang);2008;741.0;598.0;20.0;123.0
276;1;Type scholing: post-initieel (lang);2009;754.0;599.0;24.0;131.0
277;1;Type scholing: post-initieel (lang);2010;796.0;585.0;40.0;172.0
278;1;Type scholing: post-initieel (lang);2011;702.0;560.0;33.0;109.0
279;1;Type scholing: post-initieel (lang);2012;;;;
280;1;Type scholing: onbekend;2003;1404.0;370.0;45.0;989.0
281;1;Type scholing: onbekend;2004;1490.0;372.0;66.0;1052.0
282;1;Type scholing: onbekend;2005;1489.0;379.0;56.0;1054.0
283;1;Type scholing: onbekend;2006;1555.0;429.0;53.0;1073.0
284;1;Type scholing: onbekend;2007;1712.0;558.0;55.0;1100.0
285;1;Type scholing: onbekend;2008;1742.0;599.0;53.0;1090.0
286;1;Type scholing: onbekend;2009;1750.0;570.0;72.0;1108.0
287;1;Type scholing: onbekend;2010;1585.0;430.0;57.0;1097.0
288;1;Type scholing: onbekend;2011;1688.0;462.0;68.0;1159.0
289;1;Type scholing: onbekend;2012;;;;
290;1;Korte opleiding betaald door werkgever;2003;490.0;454.0;9.0;27.0
291;1;Korte opleiding betaald door werkgever;2004;431.0;395.0;13.0;23.0
292;1;Korte opleiding betaald door werkgever;2005;480.0;444.0;13.0;22.0
293;1;Korte opleiding betaald door werkgever;2006;446.0;414.0;8.0;24.0
294;1;Korte opleiding betaald door werkgever;2007;532.0;496.0;10.0;27.0
295;1;Korte opleiding betaald door werkgever;2008;528.0;497.0;6.0;25.0
296;1;Korte opleiding betaald door werkgever;2009;494.0;467.0;11.0;17.0
297;1;Korte opleiding betaald door werkgever;2010;569.0;525.0;14.0;29.0
298;1;Korte opleiding betaald door werkgever;2011;614.0;578.0;10.0;26.0
299;1;Korte opleiding betaald door werkgever;2012;;;;
300;1;Korte zelf betaalde opleiding;2003;107.0;68.0;7.0;33.0
301;1;Korte zelf betaalde opleiding;2004;104.0;60.0;6.0;38.0
302;1;Korte zelf betaalde opleiding;2005;99.0;62.0;11.0;26.0
303;1;Korte zelf betaalde opleiding;2006;98.0;65.0;6.0;26.0
304;1;Korte zelf betaalde opleiding;2007;99.0;64.0;4.0;31.0
305;1;Korte zelf betaalde opleiding;2008;98.0;66.0;3.0;29.0
306;1;Korte zelf betaalde opleiding;2009;109.0;84.0;8.0;17.0
307;1;Korte zelf betaalde opleiding;2010;104.0;72.0;7.0;25.0
308;1;Korte zelf betaalde opleiding;2011;108.0;80.0;6.0;21.0
309;1;Korte zelf betaalde opleiding;2012;;;;
310;1;Lange opleiding betaald door werkgever;2003;344.0;272.0;9.0;62.0
311;1;Lange opleiding betaald door werkgever;2004;292.0;233.0;12.0;47.0
312;1;Lange opleiding betaald door werkgever;2005;241.0;196.0;12.0;33.0
313;1;Lange opleiding betaald door werkgever;2006;259.0;195.0;13.0;51.0
314;1;Lange opleiding betaald door werkgever;2007;294.0;239.0;8.0;46.0
315;1;Lange opleiding betaald door werkgever;2008;296.0;249.0;7.0;39.0
316;1;Lange opleiding betaald door werkgever;2009;318.0;255.0;10.0;53.0
317;1;Lange opleiding betaald door werkgever;2010;307.0;248.0;14.0;45.0
318;1;Lange opleiding betaald door werkgever;2011;283.0;241.0;14.0;29.0
319;1;Lange opleiding betaald door werkgever;2012;;;;
320;1;Lange zelf betaalde opleiding;2003;318.0;213.0;16.0;89.0
321;1;Lange zelf betaalde opleiding;2004;277.0;186.0;20.0;71.0
322;1;Lange zelf betaalde opleiding;2005;286.0;186.0;21.0;79.0
323;1;Lange zelf betaalde opleiding;2006;286.0;204.0;22.0;60.0
324;1;Lange zelf betaalde opleiding;2007;292.0;199.0;12.0;81.0
325;1;Lange zelf betaalde opleiding;2008;279.0;201.0;11.0;66.0
326;1;Lange zelf betaalde opleiding;2009;270.0;199.0;12.0;59.0
327;1;Lange zelf betaalde opleiding;2010;256.0;188.0;16.0;53.0
328;1;Lange zelf betaalde opleiding;2011;253.0;181.0;16.0;56.0
329;1;Lange zelf betaalde opleiding;2012;;;;
330;1;Kosten: onbekend/nvt;2003;9644.0;5962.0;355.0;3327.0
331;1;Kosten: onbekend/nvt;2004;9821.0;6067.0;425.0;3330.0
332;1;Kosten: onbekend/nvt;2005;9834.0;6085.0;424.0;3325.0
333;1;Kosten: onbekend/nvt;2006;9863.0;6219.0;361.0;3283.0
334;1;Kosten: onbekend/nvt;2007;9751.0;6312.0;309.0;3131.0
335;1;Kosten: onbekend/nvt;2008;9797.0;6487.0;273.0;3036.0
336;1;Kosten: onbekend/nvt;2009;9821.0;6463.0;336.0;3022.0
337;1;Kosten: onbekend/nvt;2010;9782.0;6359.0;375.0;3048.0
338;1;Kosten: onbekend/nvt;2011;9736.0;6312.0;373.0;3051.0
339;1;Kosten: onbekend/nvt;2012;;;;
340;1;Reden scholing: niet werkgerelateerd;2003;181.0;119.0;7.0;55.0
341;1;Reden scholing: niet werkgerelateerd;2004;164.0;111.0;4.0;48.0
342;1;Reden scholing: niet werkgerelateerd;2005;154.0;106.0;4.0;44.0
343;1;Reden scholing: niet werkgerelateerd;2006;156.0;114.0;6.0;37.0
344;1;Reden scholing: niet werkgerelateerd;2007;187.0;127.0;6.0;54.0
345;1;Reden scholing: niet werkgerelateerd;2008;189.0;140.0;3.0;45.0
346;1;Reden scholing: niet werkgerelateerd;2009;184.0;143.0;4.0;38.0
347;1;Reden scholing: niet werkgerelateerd;2010;150.0;115.0;6.0;30.0
348;1;Reden scholing: niet werkgerelateerd;2011;141.0;106.0;6.0;29.0
349;1;Reden scholing: niet werkgerelateerd;2012;;;;
350;1;Reden scholing: bijblijven;2003;447.0;382.0;5.0;60.0
351;1;Reden scholing: bijblijven;2004;395.0;334.0;5.0;57.0
352;1;Reden scholing: bijblijven;2005;418.0;364.0;6.0;49.0
353;1;Reden scholing: bijblijven;2006;371.0;328.0;4.0;39.0
354;1;Reden scholing: bijblijven;2007;443.0;381.0;3.0;59.0
355;1;Reden scholing: bijblijven;2008;444.0;398.0;3.0;42.0
356;1;Reden scholing: bijblijven;2009;408.0;368.0;6.0;34.0
357;1;Reden scholing: bijblijven;2010;502.0;449.0;5.0;47.0
358;1;Reden scholing: bijblijven;2011;488.0;445.0;7.0;35.0
359;1;Reden scholing: bijblijven;2012;;;;
360;1;Reden scholing: verplicht;2003;229.0;211.0;;18.0
361;1;Reden scholing: verplicht;2004;201.0;179.0;4.0;17.0
362;1;Reden scholing: verplicht;2005;204.0;186.0;4.0;14.0
363;1;Reden scholing: verplicht;2006;208.0;184.0;3.0;21.0
364;1;Reden scholing: verplicht;2007;244.0;224.0;4.0;17.0
365;1;Reden scholing: verplicht;2008;233.0;214.0;3.0;16.0
366;1;Reden scholing: verplicht;2009;242.0;217.0;4.0;22.0
367;1;Reden scholing: verplicht;2010;232.0;205.0;5.0;22.0
368;1;Reden scholing: verplicht;2011;265.0;245.0;4.0;16.0
369;1;Reden scholing: verplicht;2012;;;;
370;1;Reden scholing: promotie;2003;163.0;161.0;;2.0
371;1;Reden scholing: promotie;2004;137.0;137.0;;
372;1;Reden scholing: promotie;2005;135.0;134.0;;
373;1;Reden scholing: promotie;2006;131.0;130.0;;
374;1;Reden scholing: promotie;2007;158.0;157.0;;
375;1;Reden scholing: promotie;2008;172.0;172.0;;
376;1;Reden scholing: promotie;2009;165.0;164.0;;
377;1;Reden scholing: promotie;2010;148.0;146.0;;
378;1;Reden scholing: promotie;2011;157.0;156.0;;
379;1;Reden scholing: promotie;2012;;;;
380;1;Reden scholing: ander werk;2003;300.0;285.0;2.0;12.0
381;1;Reden scholing: ander werk;2004;269.0;256.0;3.0;10.0
382;1;Reden scholing: ander werk;2005;258.0;243.0;4.0;10.0
383;1;Reden scholing: ander werk;2006;270.0;256.0;4.0;10.0
