ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;TotaalUitgavenEigenRD_1;Totaal_2;BrutoLoonkosten_3;OverigeExploitatiekosten_4;Totaal_5;Gebouwen_6;OverigeInvesteringen_7;Totaal_8;Onderzoekers_9;Assistenten_10;OverigPersoneel_11;TotaalVrouwen_12;Onderzoekers_13;Assistenten_14;OverigPersoneel_15;ArbeidsjarenTotaal_16;Onderzoekers_17;Assistenten_18;OverigPersoneel_19;BedrijvenMetEigenRD_20
190;17 Papierindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
191;17 Papierindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
192;18 Grafische industrie;Totaal (10 en meer) werkzame personen;2008;4.0;;;;;;;67.0;40.0;23.0;4.0;;;;;51.0;36.0;13.0;2.0;17.0
193;18 Grafische industrie;Totaal (10 en meer) werkzame personen;2009;5.0;4.0;3.0;1.0;1.0;;;67.0;55.0;;;16.0;;;;32.0;25.0;;;15.0
194;18 Grafische industrie;Totaal (10 en meer) werkzame personen;2010;2.0;;;;;;;77.0;34.0;22.0;21.0;;;;;61.0;29.0;24.0;8.0;16.0
195;18 Grafische industrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
196;18 Grafische industrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
197;18 Grafische industrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
198;18 Grafische industrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
199;18 Grafische industrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
200;18 Grafische industrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
201;18 Grafische industrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
202;18 Grafische industrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
203;18 Grafische industrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
204;19 Aardolie-industrie;Totaal (10 en meer) werkzame personen;2008;15.0;;;;;;;147.0;31.0;63.0;54.0;;;;;60.0;30.0;20.0;10.0;6.0
205;19 Aardolie-industrie;Totaal (10 en meer) werkzame personen;2009;3.0;3.0;2.0;0.0;1.0;0.0;1.0;53.0;22.0;31.0;0.0;11.0;2.0;9.0;0.0;26.0;14.0;12.0;0.0;6.0
206;19 Aardolie-industrie;Totaal (10 en meer) werkzame personen;2010;14.0;;;;;;;98.0;75.0;19.0;5.0;;;;;77.0;58.0;16.0;3.0;8.0
207;19 Aardolie-industrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
208;19 Aardolie-industrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
209;19 Aardolie-industrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
210;19 Aardolie-industrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
211;19 Aardolie-industrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
212;19 Aardolie-industrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
213;19 Aardolie-industrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
214;19 Aardolie-industrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
215;19 Aardolie-industrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
216;20 Chemische industrie;Totaal (10 en meer) werkzame personen;2008;836.0;;;;;;;7338.0;3956.0;2506.0;876.0;;;;;5894.0;3225.0;2062.0;608.0;156.0
217;20 Chemische industrie;Totaal (10 en meer) werkzame personen;2009;834.0;771.0;563.0;208.0;63.0;21.0;42.0;6109.0;3520.0;2076.0;513.0;1549.0;746.0;593.0;211.0;5629.0;3326.0;1843.0;460.0;140.0
218;20 Chemische industrie;Totaal (10 en meer) werkzame personen;2010;685.0;;;;;;;6030.0;2909.0;2627.0;495.0;;;;;5561.0;2791.0;2391.0;380.0;147.0
219;20 Chemische industrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
220;20 Chemische industrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
221;20 Chemische industrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
222;20 Chemische industrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
223;20 Chemische industrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
224;20 Chemische industrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
225;20 Chemische industrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
226;20 Chemische industrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
227;20 Chemische industrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
228;21 Farmaceutische industrie;Totaal (10 en meer) werkzame personen;2008;447.0;;;;;;;2970.0;1173.0;1367.0;430.0;;;;;2757.0;1110.0;1271.0;376.0;27.0
229;21 Farmaceutische industrie;Totaal (10 en meer) werkzame personen;2009;408.0;384.0;216.0;169.0;23.0;;;2866.0;1175.0;1273.0;418.0;1222.0;374.0;569.0;279.0;2580.0;1078.0;1151.0;350.0;19.0
230;21 Farmaceutische industrie;Totaal (10 en meer) werkzame personen;2010;382.0;;;;;;;2666.0;1055.0;1147.0;464.0;;;;;2311.0;982.0;1004.0;325.0;39.0
231;21 Farmaceutische industrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
232;21 Farmaceutische industrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
233;21 Farmaceutische industrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
234;21 Farmaceutische industrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
235;21 Farmaceutische industrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
236;21 Farmaceutische industrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
237;21 Farmaceutische industrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
238;21 Farmaceutische industrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
239;21 Farmaceutische industrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
240;22 Rubber- en kunststofproductindustrie;Totaal (10 en meer) werkzame personen;2008;40.0;;;;;;;1158.0;417.0;343.0;397.0;;;;;597.0;257.0;201.0;139.0;159.0
241;22 Rubber- en kunststofproductindustrie;Totaal (10 en meer) werkzame personen;2009;41.0;38.0;32.0;6.0;3.0;;;845.0;357.0;326.0;163.0;89.0;24.0;63.0;1.0;556.0;242.0;227.0;87.0;134.0
242;22 Rubber- en kunststofproductindustrie;Totaal (10 en meer) werkzame personen;2010;37.0;;;;;;;1068.0;495.0;287.0;286.0;;;;;644.0;352.0;166.0;126.0;148.0
243;22 Rubber- en kunststofproductindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
244;22 Rubber- en kunststofproductindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
245;22 Rubber- en kunststofproductindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
246;22 Rubber- en kunststofproductindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
247;22 Rubber- en kunststofproductindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
248;22 Rubber- en kunststofproductindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
249;22 Rubber- en kunststofproductindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
250;22 Rubber- en kunststofproductindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
251;22 Rubber- en kunststofproductindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
252;23 Bouwmaterialenindustrie;Totaal (10 en meer) werkzame personen;2008;20.0;;;;;;;477.0;226.0;125.0;126.0;;;;;275.0;135.0;78.0;62.0;84.0
253;23 Bouwmaterialenindustrie;Totaal (10 en meer) werkzame personen;2009;19.0;;13.0;;;;;440.0;178.0;181.0;82.0;;;;;234.0;106.0;93.0;35.0;61.0
254;23 Bouwmaterialenindustrie;Totaal (10 en meer) werkzame personen;2010;16.0;;;;;;;446.0;108.0;153.0;186.0;;;;;224.0;89.0;82.0;54.0;61.0
255;23 Bouwmaterialenindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
256;23 Bouwmaterialenindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
257;23 Bouwmaterialenindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
258;23 Bouwmaterialenindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
259;23 Bouwmaterialenindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
260;23 Bouwmaterialenindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
261;23 Bouwmaterialenindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
262;23 Bouwmaterialenindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
263;23 Bouwmaterialenindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
264;24 Basismetaalindustrie;Totaal (10 en meer) werkzame personen;2008;;;;;;;;756.0;256.0;205.0;295.0;;;;;625.0;217.0;;;33.0
265;24 Basismetaalindustrie;Totaal (10 en meer) werkzame personen;2009;;;;;;;;641.0;301.0;;;;;;;;;;;23.0
266;24 Basismetaalindustrie;Totaal (10 en meer) werkzame personen;2010;;;;;;;;869.0;318.0;224.0;326.0;;;;;635.0;290.0;174.0;171.0;33.0
267;24 Basismetaalindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
268;24 Basismetaalindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
269;24 Basismetaalindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
270;24 Basismetaalindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
271;24 Basismetaalindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
272;24 Basismetaalindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
273;24 Basismetaalindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
274;24 Basismetaalindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
275;24 Basismetaalindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
276;25-30 Metalelektro-industrie;Totaal (10 en meer) werkzame personen;2008;1811.0;;;;;;;20422.0;9504.0;7481.0;3437.0;;;;;16851.0;8088.0;6351.0;2412.0;748.0
277;25-30 Metalelektro-industrie;Totaal (10 en meer) werkzame personen;2009;1628.0;1514.0;1115.0;399.0;114.0;71.0;44.0;16942.0;6228.0;7815.0;2900.0;861.0;189.0;323.0;347.0;14390.0;5607.0;6839.0;1944.0;631.0
278;25-30 Metalelektro-industrie;Totaal (10 en meer) werkzame personen;2010;1920.0;;;;;;;23213.0;9925.0;8541.0;4747.0;;;;;17710.0;8170.0;6948.0;2592.0;977.0
279;25-30 Metalelektro-industrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
280;25-30 Metalelektro-industrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
281;25-30 Metalelektro-industrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
282;25-30 Metalelektro-industrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
283;25-30 Metalelektro-industrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
284;25-30 Metalelektro-industrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
285;25-30 Metalelektro-industrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
286;25-30 Metalelektro-industrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
287;25-30 Metalelektro-industrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
288;25 Metaalproductenindustrie;Totaal (10 en meer) werkzame personen;2008;67.0;;;;;;;1496.0;830.0;313.0;353.0;;;;;915.0;645.0;176.0;94.0;165.0
289;25 Metaalproductenindustrie;Totaal (10 en meer) werkzame personen;2009;63.0;60.0;47.0;13.0;3.0;0.0;2.0;1423.0;783.0;355.0;286.0;68.0;11.0;25.0;28.0;844.0;611.0;144.0;89.0;127.0
290;25 Metaalproductenindustrie;Totaal (10 en meer) werkzame personen;2010;68.0;;;;;;;1867.0;558.0;568.0;741.0;;;;;942.0;430.0;309.0;202.0;255.0
291;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
292;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
293;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
294;25 Metaalproductenindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
295;25 Metaalproductenindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
296;25 Metaalproductenindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
297;25 Metaalproductenindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
298;25 Metaalproductenindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
299;25 Metaalproductenindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
300;26 Elektrotechnische industrie;Totaal (10 en meer) werkzame personen;2008;429.0;;;;;;;4727.0;2500.0;1751.0;476.0;;;;;3996.0;2041.0;1568.0;386.0;123.0
301;26 Elektrotechnische industrie;Totaal (10 en meer) werkzame personen;2009;398.0;;300.0;;;;;3818.0;1748.0;1717.0;353.0;217.0;88.0;65.0;64.0;3517.0;1628.0;1585.0;304.0;95.0
302;26 Elektrotechnische industrie;Totaal (10 en meer) werkzame personen;2010;561.0;;;;;;;5801.0;2350.0;2834.0;617.0;;;;;4947.0;2102.0;2477.0;368.0;148.0
303;26 Elektrotechnische industrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
304;26 Elektrotechnische industrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
305;26 Elektrotechnische industrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
306;26 Elektrotechnische industrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
307;26 Elektrotechnische industrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
308;26 Elektrotechnische industrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
309;26 Elektrotechnische industrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
310;26 Elektrotechnische industrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
311;26 Elektrotechnische industrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
312;26.1 Elektrocomponentenindustrie;Totaal (10 en meer) werkzame personen;2008;;;;;;;;;;;;;;;;;;;;26.0
313;26.1 Elektrocomponentenindustrie;Totaal (10 en meer) werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
314;26.1 Elektrocomponentenindustrie;Totaal (10 en meer) werkzame personen;2010;;;;;;;;1446.0;;325.0;;;;;;1254.0;;;;32.0
315;26.1 Elektrocomponentenindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
316;26.1 Elektrocomponentenindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
317;26.1 Elektrocomponentenindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
318;26.1 Elektrocomponentenindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
319;26.1 Elektrocomponentenindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
320;26.1 Elektrocomponentenindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
321;26.1 Elektrocomponentenindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
322;26.1 Elektrocomponentenindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
323;26.1 Elektrocomponentenindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
324;26.2 Computerindustrie;Totaal (10 en meer) werkzame personen;2008;;;;;;;;;;;;;;;;;;;;2.0
325;26.2 Computerindustrie;Totaal (10 en meer) werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
326;26.2 Computerindustrie;Totaal (10 en meer) werkzame personen;2010;;;;;;;;;;0.0;;;;;;;;0.0;;1.0
327;26.2 Computerindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
328;26.2 Computerindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
329;26.2 Computerindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
330;26.2 Computerindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
331;26.2 Computerindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
332;26.2 Computerindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
333;26.2 Computerindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
334;26.2 Computerindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
335;26.2 Computerindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
336;26.3 Communicatie-apparatenindustrie;Totaal (10 en meer) werkzame personen;2008;13.0;;;;;;;116.0;105.0;5.0;6.0;;;;;113.0;103.0;5.0;5.0;8.0
337;26.3 Communicatie-apparatenindustrie;Totaal (10 en meer) werkzame personen;2009;12.0;;;;;;;99.0;82.0;7.0;10.0;7.0;7.0;0.0;0.0;94.0;80.0;6.0;9.0;6.0
338;26.3 Communicatie-apparatenindustrie;Totaal (10 en meer) werkzame personen;2010;7.0;;;;;;;163.0;;;;;;;;136.0;109.0;23.0;3.0;13.0
339;26.3 Communicatie-apparatenindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
340;26.3 Communicatie-apparatenindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
341;26.3 Communicatie-apparatenindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
342;26.3 Communicatie-apparatenindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
343;26.3 Communicatie-apparatenindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
344;26.3 Communicatie-apparatenindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
345;26.3 Communicatie-apparatenindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
346;26.3 Communicatie-apparatenindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
347;26.3 Communicatie-apparatenindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
348;26.4 Consumentenelectronica-industrie;Totaal (10 en meer) werkzame personen;2008;9.0;;;;;;;288.0;96.0;156.0;36.0;;;;;220.0;73.0;119.0;28.0;12.0
349;26.4 Consumentenelectronica-industrie;Totaal (10 en meer) werkzame personen;2009;12.0;;11.0;;;;;288.0;48.0;180.0;60.0;0.0;0.0;0.0;0.0;288.0;48.0;180.0;60.0;12.0
350;26.4 Consumentenelectronica-industrie;Totaal (10 en meer) werkzame personen;2010;0.0;;;;;;;;;4.0;4.0;;;;;;4.0;2.0;;4.0
351;26.4 Consumentenelectronica-industrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
352;26.4 Consumentenelectronica-industrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
353;26.4 Consumentenelectronica-industrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
354;26.4 Consumentenelectronica-industrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
355;26.4 Consumentenelectronica-industrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
356;26.4 Consumentenelectronica-industrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
357;26.4 Consumentenelectronica-industrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
358;26.4 Consumentenelectronica-industrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
359;26.4 Consumentenelectronica-industrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
360;26.5 Meetapparaten- en uurwerkenindustri;Totaal (10 en meer) werkzame personen;2008;;;;;;;;;;;;;;;;;;;;53.0
361;26.5 Meetapparaten- en uurwerkenindustri;Totaal (10 en meer) werkzame personen;2009;;;;;;;;1524.0;495.0;;;51.0;13.0;;;1441.0;474.0;;;39.0
362;26.5 Meetapparaten- en uurwerkenindustri;Totaal (10 en meer) werkzame personen;2010;159.0;;;;;;;2730.0;879.0;1528.0;323.0;;;;;2208.0;771.0;1283.0;154.0;78.0
363;26.5 Meetapparaten- en uurwerkenindustri;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
364;26.5 Meetapparaten- en uurwerkenindustri;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
365;26.5 Meetapparaten- en uurwerkenindustri;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
366;26.5 Meetapparaten- en uurwerkenindustri;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
367;26.5 Meetapparaten- en uurwerkenindustri;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
368;26.5 Meetapparaten- en uurwerkenindustri;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
369;26.5 Meetapparaten- en uurwerkenindustri;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
370;26.5 Meetapparaten- en uurwerkenindustri;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
371;26.5 Meetapparaten- en uurwerkenindustri;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
372;26.6 Elektromedische apparatenindustrie;Totaal (10 en meer) werkzame personen;2008;2.0;;;;;;;46.0;46.0;0.0;0.0;;;;;43.0;43.0;0.0;0.0;7.0
373;26.6 Elektromedische apparatenindustrie;Totaal (10 en meer) werkzame personen;2009;7.0;;6.0;;;;;111.0;111.0;0.0;0.0;6.0;6.0;0.0;0.0;104.0;104.0;0.0;0.0;6.0
374;26.6 Elektromedische apparatenindustrie;Totaal (10 en meer) werkzame personen;2010;;;;;;;;1336.0;;;92.0;;;;;1234.0;343.0;;;11.0
375;26.6 Elektromedische apparatenindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
376;26.6 Elektromedische apparatenindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
377;26.6 Elektromedische apparatenindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
378;26.6 Elektromedische apparatenindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
379;26.6 Elektromedische apparatenindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
380;26.6 Elektromedische apparatenindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
381;26.6 Elektromedische apparatenindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
382;26.6 Elektromedische apparatenindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
383;26.6 Elektromedische apparatenindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
384;26.7 Optische instrumentenindustrie;Totaal (10 en meer) werkzame personen;2008;11.0;;;;;;;197.0;89.0;59.0;49.0;;;;;134.0;66.0;50.0;19.0;15.0
385;26.7 Optische instrumentenindustrie;Totaal (10 en meer) werkzame personen;2009;9.0;;7.0;;;;;175.0;69.0;89.0;16.0;20.0;8.0;0.0;12.0;115.0;54.0;53.0;7.0;15.0
386;26.7 Optische instrumentenindustrie;Totaal (10 en meer) werkzame personen;2010;4.0;;;;;;;96.0;35.0;61.0;;;;;;92.0;;;;10.0
387;26.7 Optische instrumentenindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
388;26.7 Optische instrumentenindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
389;26.7 Optische instrumentenindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
390;26.7 Optische instrumentenindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
391;26.7 Optische instrumentenindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
392;26.7 Optische instrumentenindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
393;26.7 Optische instrumentenindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
394;26.7 Optische instrumentenindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
395;26.7 Optische instrumentenindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
396;27 Elektrische apparatenindustrie;Totaal (10 en meer) werkzame personen;2008;575.0;;;;;;;4778.0;1657.0;2167.0;954.0;;;;;4352.0;1552.0;2072.0;728.0;69.0
397;27 Elektrische apparatenindustrie;Totaal (10 en meer) werkzame personen;2009;557.0;;350.0;;;;;4611.0;1631.0;2002.0;979.0;170.0;13.0;62.0;95.0;4160.0;1545.0;1909.0;706.0;65.0
398;27 Elektrische apparatenindustrie;Totaal (10 en meer) werkzame personen;2010;428.0;;;;;;;4335.0;1430.0;1785.0;1120.0;;;;;3708.0;1305.0;1640.0;764.0;85.0
399;27 Elektrische apparatenindustrie;10 tot 50 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
400;27 Elektrische apparatenindustrie;10 tot 50 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
401;27 Elektrische apparatenindustrie;10 tot 50 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
402;27 Elektrische apparatenindustrie;50 tot 250 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
403;27 Elektrische apparatenindustrie;50 tot 250 werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
404;27 Elektrische apparatenindustrie;50 tot 250 werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
405;27 Elektrische apparatenindustrie;250 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;
406;27 Elektrische apparatenindustrie;250 en meer werkzame personen;2009;;;;;;;;;;;;;;;;;;;;
407;27 Elektrische apparatenindustrie;250 en meer werkzame personen;2010;;;;;;;;;;;;;;;;;;;;
