ID;PrognoseInterval;Perioden;Bevolkingsomvang_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;DemografischeDruk_8;Levendgeborenen_9;TotaalVruchtbaarheidscijfer_10;Overledenen_11;LevensverwachtingMannen_12;LevensverwachtingVrouwen_13;Immigratie_14;EmigratieInclusiefCorrecties_15;MigratiesaldoInclusiefCorrecties_16
84;2;2049;14749412.0;2678859.0;8080110.0;3411783.0;17.2;50.6;20.3;74.28;110381;1.22;176346;78.14;80.53;79753;74690;-17377
85;2;2050;14657474.0;2640799.0;8045900.0;3381066.0;17.1;50.6;20.2;73.4;109354;1.21;176101;78.16;80.54;79755;74524;-17899
86;3;2008;;;;;;;;;193562;1.86;143547;79.16;83.16;167271;142917;51151
87;3;2009;16510254.0;3944484.0;10094396.0;2481364.0;23.9;61.2;15.1;63.76;192880;1.87;149371;79.65;83.55;164929;151465;43845
88;3;2010;16601600.0;3942819.0;10125176.0;2555427.0;23.8;61.0;15.5;64.41;192874;1.88;154809;80.06;83.87;171285;156805;48444
89;3;2011;16697248.0;3933069.0;10175042.0;2620114.0;23.6;61.1;15.8;64.75;194849;1.91;159681;80.43;84.16;177531;157799;53278
90;3;2012;16789858.0;3929179.0;10160059.0;2749083.0;23.5;60.7;16.6;66.2;196731;1.93;163739;80.77;84.42;182140;157750;58661
91;3;2013;16891030.0;3926324.0;10156624.0;2867550.0;23.4;60.4;17.2;67.53;199111;1.95;167091;81.1;84.66;185406;155741;62964
92;3;2014;16992794.0;3928196.0;10166671.0;2972296.0;23.3;60.1;17.8;68.7;200483;1.96;169592;81.4;84.89;187847;153471;66089
93;3;2015;17100196.0;3934026.0;10191071.0;3069176.0;23.2;59.9;18.3;69.73;203296;1.98;172074;81.7;85.11;190073;152467;68390
94;3;2016;17208276.0;3946862.0;10201849.0;3157876.0;23.2;59.8;18.8;70.76;205920;2.0;174213;81.98;85.32;192304;152171;69349
95;3;2017;17315816.0;3960526.0;10228998.0;3244241.0;23.2;59.6;19.3;71.76;209200;2.01;176870;82.25;85.52;194142;152454;69217
96;3;2018;17410176.0;3977204.0;10257750.0;3339068.0;23.1;59.4;19.8;72.85;212127;2.02;179754;82.51;85.71;195703;154053;68885
97;3;2019;17515706.0;3993625.0;10273851.0;3428226.0;23.1;59.3;20.2;73.79;215526;2.03;184249;82.77;85.9;197103;154649;68460
98;3;2020;17634316.0;4008259.0;10294424.0;3517993.0;23.0;59.1;20.7;74.75;218727;2.05;187959;83.01;86.09;198433;154921;68344
99;3;2021;17744628.0;4008100.0;10323517.0;3606155.0;23.0;59.0;21.2;75.67;221755;2.06;192444;83.25;86.27;199503;155954;68781
100;3;2022;17860290.0;4033589.0;10353467.0;3695542.0;23.0;58.9;21.7;76.72;224449;2.07;195955;83.48;86.45;200611;156788;69506
101;3;2023;17973558.0;4056106.0;10385161.0;3791205.0;23.0;58.8;22.2;77.74;225896;2.08;199799;83.7;86.62;201563;157274;69516
102;3;2024;18072504.0;4086045.0;10407566.0;3893127.0;23.0;58.6;22.7;78.96;227161;2.09;202223;83.91;86.79;202436;157972;70149
103;3;2025;18179882.0;4120937.0;10411663.0;3987368.0;23.1;58.4;23.2;80.35;229020;2.1;204864;84.12;86.95;203185;158984;70013
104;3;2026;18305116.0;4163829.0;10412855.0;4076388.0;23.2;58.1;23.7;81.83;230722;2.11;207986;84.32;87.12;203882;158674;69861
105;3;2027;18407972.0;4205038.0;10409142.0;4174924.0;23.3;57.8;24.2;83.47;232540;2.12;211963;84.51;87.28;204495;159546;69849
106;3;2028;18520394.0;4249645.0;10404932.0;4271169.0;23.5;57.6;24.7;85.1;233113;2.13;216144;84.7;87.44;205032;160004;69946
107;3;2029;18633338.0;4297494.0;10398737.0;4371560.0;23.6;57.3;25.2;86.95;235423;2.14;220011;84.88;87.59;205506;160521;69714
108;3;2030;18764414.0;4335861.0;10384162.0;4461098.0;23.8;57.0;25.7;88.59;237029;2.15;223305;85.06;87.75;205925;160109;70071
109;3;2031;18883626.0;4367550.0;10363246.0;4539718.0;24.0;56.7;26.2;90.31;238910;2.15;225137;85.24;87.9;206325;160343;69893
110;3;2032;18976446.0;4421400.0;10352941.0;4615504.0;24.1;56.5;26.6;91.94;239567;2.16;227928;85.41;88.05;206715;159426;69861
111;3;2033;19075780.0;4454973.0;10350849.0;4695611.0;24.2;56.3;27.0;93.51;239779;2.17;230601;85.58;88.2;207026;159162;70237
112;3;2034;19151288.0;4487094.0;10355531.0;4778784.0;24.4;56.0;27.4;94.78;239765;2.18;234298;85.75;88.35;207286;159553;70270
113;3;2035;19258532.0;4532213.0;10351282.0;4860483.0;24.5;55.7;27.9;96.32;239457;2.19;237652;85.92;88.49;207556;160856;70047
114;3;2036;19330736.0;4577056.0;10353433.0;4934514.0;24.6;55.5;28.3;97.82;240075;2.19;241747;86.08;88.64;207776;161828;69355
115;3;2037;19405594.0;4599255.0;10353384.0;4993933.0;24.8;55.4;28.7;99.01;240362;2.2;244911;86.24;88.78;208001;162924;68414
116;3;2038;19509080.0;4631254.0;10369543.0;5041055.0;24.9;55.3;28.9;99.86;241837;2.21;247817;86.4;88.92;208205;164181;67086
117;3;2039;19619792.0;4648823.0;10404921.0;5065196.0;24.9;55.4;29.1;100.0;241292;2.22;250037;86.56;89.06;208406;165359;65979
118;3;2040;19693324.0;4682488.0;10440753.0;5077349.0;25.0;55.5;29.2;100.2;242247;2.22;251896;86.71;89.2;208566;165387;64309
119;3;2041;19746780.0;4716212.0;10493149.0;5102357.0;25.1;55.6;29.3;100.2;242335;2.23;253587;86.87;89.34;208706;166243;63997
120;3;2042;19806636.0;4745543.0;10556753.0;5094326.0;25.1;55.8;29.3;100.0;244283;2.24;254693;87.02;89.48;208846;166608;63237
121;3;2043;19859874.0;4766124.0;10629479.0;5094808.0;25.2;56.0;29.3;99.79;245999;2.24;256516;87.17;89.62;208960;166243;62758
122;3;2044;19918590.0;4785660.0;10689349.0;5110907.0;25.2;56.2;29.2;99.27;247477;2.25;257754;87.31;89.75;209087;166063;62623
123;3;2045;19957876.0;4805367.0;10747191.0;5113607.0;25.3;56.4;29.1;98.98;250272;2.26;258036;87.46;89.89;209180;166918;62927
124;3;2046;20000772.0;4821996.0;10799937.0;5106669.0;25.5;56.6;29.2;98.68;252964;2.26;258168;87.6;90.02;209195;167005;61867
125;3;2047;20074452.0;4854844.0;10843756.0;5110824.0;25.5;56.9;29.2;98.34;257406;2.27;257318;87.74;90.15;209246;168356;60968
126;3;2048;20149782.0;4879765.0;10882420.0;5085887.0;25.7;57.1;29.2;97.86;261116;2.28;256610;87.88;90.28;209302;171065;59955
127;3;2049;20207400.0;4910181.0;10912054.0;5076733.0;25.7;57.4;29.1;97.6;265427;2.28;255508;88.02;90.41;209357;172839;57855
128;3;2050;20268950.0;4947512.0;10943471.0;5068753.0;25.7;57.7;29.1;97.53;266885;2.29;254767;88.16;90.54;209386;174747;57383
129;4;2008;;;;;;;;;180685;1.73;128697;78.02;82.02;131527;112302;5606
130;4;2009;16461825.0;3928582.0;10059274.0;2469050.0;23.9;61.1;15.0;63.56;174945;1.7;128723;78.04;81.94;116920;113687;-12246
131;4;2010;16494345.0;3907083.0;10048367.0;2529135.0;23.7;60.9;15.3;63.95;170677;1.67;129270;78.09;81.9;113063;112805;-16230
132;4;2011;16517885.0;3873332.0;10049191.0;2577858.0;23.4;60.8;15.6;64.04;168800;1.66;130240;78.15;81.88;111576;111323;-15577
133;4;2012;16536765.0;3839289.0;9983690.0;2688887.0;23.2;60.3;16.2;65.17;167481;1.65;131442;78.23;81.87;110001;108899;-14455
134;4;2013;16555160.0;3807955.0;9927739.0;2787919.0;22.9;59.8;16.7;66.17;166867;1.65;132776;78.31;81.87;108134;106253;-12938
135;4;2014;16575020.0;3777214.0;9882163.0;2870940.0;22.7;59.5;17.2;66.93;165554;1.64;134456;78.39;81.88;106261;103633;-11227
136;4;2015;16589365.0;3748902.0;9845698.0;2943559.0;22.5;59.2;17.6;67.58;165121;1.63;136087;78.48;81.89;104819;101602;-9853
137;4;2016;16604835.0;3724095.0;9804959.0;3010585.0;22.3;58.8;17.9;68.22;164862;1.63;137585;78.56;81.9;103887;100370;-8961
138;4;2017;16616490.0;3698448.0;9771135.0;3075725.0;22.1;58.6;18.3;68.8;164940;1.62;138771;78.65;81.92;102990;99767;-8882
139;4;2018;16627590.0;3671490.0;9729938.0;3142484.0;22.0;58.2;18.6;69.44;164988;1.62;140223;78.74;81.94;102171;99132;-9066
140;4;2019;16640140.0;3641617.0;9701408.0;3205403.0;21.7;58.0;18.9;69.93;165228;1.61;141682;78.82;81.96;101469;98521;-9261
141;4;2020;16657715.0;3608124.0;9672122.0;3266161.0;21.5;57.7;19.2;70.4;165777;1.6;143360;78.9;81.98;100958;98123;-9227
142;4;2021;16661075.0;3574355.0;9647902.0;3324806.0;21.3;57.5;19.6;70.79;166400;1.6;144793;78.99;82.01;100387;97836;-9443
143;4;2022;16667320.0;3535789.0;9614558.0;3389234.0;21.1;57.2;19.9;71.33;166907;1.59;146702;79.07;82.03;100077;97497;-8919
144;4;2023;16668895.0;3507446.0;9577792.0;3452072.0;20.9;56.9;20.2;71.89;167144;1.59;148896;79.14;82.06;99766;97151;-8491
145;4;2024;16678395.0;3481059.0;9533251.0;3515595.0;20.7;56.5;20.5;72.53;167280;1.58;151239;79.22;82.09;99521;96770;-8207
146;4;2025;16674200.0;3460199.0;9480242.0;3577368.0;20.6;56.2;20.9;73.29;167148;1.58;153342;79.29;82.12;99234;96201;-7853
147;4;2026;16678445.0;3447508.0;9423212.0;3642831.0;20.5;55.8;21.2;74.17;166873;1.57;155639;79.35;82.15;98993;95859;-7353
148;4;2027;16677375.0;3435174.0;9351694.0;3707095.0;20.4;55.3;21.5;75.09;166484;1.57;157948;79.42;82.18;98777;95232;-7346
149;4;2028;16671435.0;3423798.0;9281698.0;3764684.0;20.3;54.8;21.9;76.17;165898;1.57;160770;79.48;82.22;98619;94808;-7175
150;4;2029;16668825.0;3407766.0;9219632.0;3832491.0;20.2;54.4;22.2;77.26;165348;1.56;163126;79.54;82.25;98472;94433;-7092
151;4;2030;16660430.0;3404527.0;9147391.0;3892958.0;20.2;54.0;22.5;78.35;164399;1.56;165958;79.6;82.28;98340;94275;-6875
152;4;2031;16635145.0;3394272.0;9074340.0;3943255.0;20.2;53.6;22.8;79.44;163453;1.55;168314;79.66;82.32;98216;93788;-6847
153;4;2032;16607705.0;3383449.0;9006827.0;3981933.0;20.2;53.2;23.1;80.41;162105;1.55;170899;79.72;82.36;98135;93690;-6553
154;4;2033;16578750.0;3373522.0;8943687.0;4022946.0;20.2;52.8;23.3;81.38;160780;1.54;173332;79.77;82.39;98029;93355;-6112
155;4;2034;16560795.0;3372020.0;8879798.0;4059442.0;20.1;52.5;23.5;82.3;159228;1.54;175848;79.83;82.43;97930;93108;-5633
156;4;2035;16523090.0;3366637.0;8802526.0;4105425.0;20.1;52.1;23.8;83.31;157598;1.54;178223;79.89;82.47;97886;92665;-5220
157;4;2036;16490955.0;3358501.0;8743505.0;4141132.0;20.1;51.8;24.0;84.19;156001;1.53;180320;79.95;82.5;97809;92455;-4726
158;4;2037;16466815.0;3349395.0;8689472.0;4161132.0;20.1;51.5;24.1;84.83;154543;1.53;182384;80.0;82.54;97745;92286;-4270
159;4;2038;16427790.0;3335125.0;8640759.0;4174082.0;20.1;51.3;24.2;85.26;153041;1.52;184639;80.06;82.58;97674;92188;-3850
160;4;2039;16390935.0;3317391.0;8608999.0;4164408.0;20.0;51.2;24.2;85.27;151390;1.52;186956;80.12;82.62;97628;91991;-3502
161;4;2040;16341830.0;3299388.0;8584309.0;4143090.0;20.0;51.2;24.1;85.09;149781;1.52;189009;80.17;82.66;97577;91938;-3117
162;4;2041;16304140.0;3285465.0;8575872.0;4115820.0;19.9;51.3;23.9;84.64;148469;1.51;190572;80.23;82.7;97532;91666;-2903
163;4;2042;16235295.0;3268180.0;8567673.0;4085673.0;19.9;51.3;23.8;84.09;147343;1.51;191604;80.28;82.74;97512;91373;-2618
164;4;2043;16172665.0;3259376.0;8558514.0;4050183.0;19.8;51.4;23.6;83.58;146050;1.51;192345;80.33;82.78;97474;91026;-2318
165;4;2044;16126780.0;3236493.0;8552883.0;4015335.0;19.8;51.5;23.5;83.1;144951;1.5;193129;80.39;82.82;97471;90895;-1915
166;4;2045;16059240.0;3218176.0;8541863.0;3978952.0;19.7;51.6;23.3;82.49;144309;1.5;194204;80.44;82.87;97441;90485;-1629
167;4;2046;16005705.0;3196469.0;8532200.0;3946311.0;19.6;51.7;23.2;81.96;143477;1.5;194747;80.49;82.91;97367;90345;-1265
168;4;2047;15958945.0;3162640.0;8524878.0;3911188.0;19.6;51.8;23.0;81.46;142587;1.49;194984;80.54;82.95;97317;90046;-947
169;4;2048;15893070.0;3147404.0;8514780.0;3868124.0;19.5;51.9;22.7;80.86;141326;1.49;195075;80.59;82.99;97280;89947;-724
170;4;2049;15832645.0;3125674.0;8518876.0;3826269.0;19.4;52.1;22.6;80.26;140917;1.49;195198;80.64;83.03;97243;89800;-561
171;4;2050;15780115.0;3105864.0;8507179.0;3790262.0;19.4;52.2;22.4;79.8;140371;1.48;195370;80.69;83.07;97237;89664;-391
172;5;2008;;;;;;;;;189247;1.82;138362;78.78;82.77;153084;129884;34685
173;5;2009;16493600.0;3939496.0;10081588.0;2476994.0;23.9;61.1;15.0;63.68;186669;1.81;142000;79.1;83.01;145888;136058;23371
174;5;2010;16564690.0;3930936.0;10097102.0;2546896.0;23.8;61.0;15.4;64.24;185160;1.81;145533;79.39;83.21;148213;138477;24239
175;5;2011;16630475.0;3913520.0;10128052.0;2606484.0;23.6;61.0;15.7;64.53;185497;1.82;148893;79.66;83.39;151392;138084;27669
176;5;2012;16698075.0;3898082.0;10095330.0;2729562.0;23.4;60.5;16.4;65.87;186401;1.84;152127;79.91;83.56;153557;136806;30968
177;5;2013;16766215.0;3886649.0;10070594.0;2843599.0;23.2;60.2;17.1;67.1;187656;1.85;155008;80.15;83.72;154772;134941;33766
178;5;2014;16836510.0;3878092.0;10060395.0;2942193.0;23.1;59.9;17.6;68.15;188339;1.85;157837;80.38;83.87;155483;132960;36077
179;5;2015;16905240.0;3871331.0;10055852.0;3031695.0;23.0;59.7;18.1;69.04;189853;1.86;160108;80.61;84.02;156222;131773;37358
180;5;2016;16979624.0;3870717.0;10054841.0;3114203.0;22.9;59.4;18.5;69.93;191684;1.87;162638;80.82;84.16;157162;131425;38529
181;5;2017;17054844.0;3870852.0;10058515.0;3197629.0;22.8;59.2;19.0;70.79;193407;1.88;164873;81.03;84.3;157899;131737;38817
182;5;2018;17129396.0;3872320.0;10054876.0;3281339.0;22.7;59.0;19.4;71.74;195157;1.88;167328;81.23;84.43;158500;131941;39018
