ID;GeslachtWerknemer;Dienstverband;CaoSector;OverigeKenmerkenWerknemer;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
347;Totaal;Voltijd;Totaal;5000;2009;3701.0;3701.0;21.49;3206.0;3162.0;44230.0;38470.0;5770.0;960.0;39.1;38.6;1766.0;1766.0
348;Totaal;Voltijd;Totaal;502;2006;75.0;75.0;20.39;3147.0;3096.0;44840.0;37770.0;7070.0;460.0;40.3;39.7;1822.0;1822.0
349;Totaal;Voltijd;Totaal;502;2007;81.0;81.0;20.91;3191.0;3139.0;46340.0;38300.0;8050.0;470.0;40.2;39.6;1802.0;1802.0
350;Totaal;Voltijd;Totaal;502;2008;84.0;84.0;21.76;3333.0;3274.0;47560.0;40000.0;7560.0;550.0;40.4;39.5;1805.0;1805.0
351;Totaal;Voltijd;Totaal;502;2009;80.0;80.0;22.79;3501.0;3447.0;49550.0;42010.0;7540.0;600.0;40.3;39.6;1815.0;1815.0
352;Totaal;Voltijd;Totaal;503;2006;13.0;13.0;12.04;1903.0;1867.0;25380.0;22830.0;2550.0;100.0;41.0;40.6;1861.0;1861.0
353;Totaal;Voltijd;Totaal;503;2007;29.0;29.0;11.4;1819.0;1768.0;23910.0;21830.0;2080.0;60.0;41.6;40.9;1861.0;1861.0
354;Totaal;Voltijd;Totaal;503;2008;45.0;45.0;11.24;1834.0;1760.0;24180.0;22010.0;2170.0;70.0;42.3;40.9;1879.0;1879.0
355;Totaal;Voltijd;Totaal;503;2009;46.0;46.0;11.56;1894.0;1825.0;24920.0;22730.0;2190.0;70.0;42.3;41.0;1895.0;1895.0
356;Totaal;Voltijd;Totaal;504;2006;190.0;190.0;19.43;2931.0;2884.0;41320.0;35170.0;6150.0;610.0;39.3;38.7;1781.0;1781.0
357;Totaal;Voltijd;Totaal;504;2007;180.0;180.0;19.54;2940.0;2885.0;41920.0;35280.0;6640.0;610.0;39.5;38.8;1771.0;1771.0
358;Totaal;Voltijd;Totaal;504;2008;65.0;65.0;19.48;2945.0;2897.0;41690.0;35340.0;6350.0;440.0;39.7;39.1;1785.0;1785.0
359;Totaal;Voltijd;Totaal;504;2009;65.0;65.0;19.74;2989.0;2948.0;42110.0;35870.0;6250.0;430.0;39.6;39.1;1792.0;1792.0
360;Totaal;Voltijd;Particuliere bedrijven;Totaal;2006;2901.0;2901.0;19.39;2951.0;2902.0;40790.0;35410.0;5370.0;990.0;39.7;39.1;1796.0;1796.0
361;Totaal;Voltijd;Particuliere bedrijven;Totaal;2007;2996.0;2996.0;19.87;3006.0;2955.0;41820.0;36080.0;5740.0;1020.0;39.8;39.2;1784.0;1784.0
362;Totaal;Voltijd;Particuliere bedrijven;Totaal;2008;3033.0;3033.0;20.48;3104.0;3048.0;43070.0;37250.0;5820.0;1180.0;39.8;39.1;1786.0;1786.0
363;Totaal;Voltijd;Particuliere bedrijven;Totaal;2009;2915.0;2915.0;21.19;3231.0;3178.0;44510.0;38770.0;5750.0;1220.0;39.9;39.3;1799.0;1799.0
364;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 0 tot 15 jaar;2006;;;;;;;;;;;;;
365;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 0 tot 15 jaar;2007;;;;;;;;;;;;;
366;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
367;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 0 tot 15 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
368;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 15 tot 20 jaar;2006;57.0;57.0;5.94;904.0;885.0;11600.0;10850.0;750.0;20.0;39.6;39.1;1788.0;1788.0
369;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 15 tot 20 jaar;2007;61.0;61.0;6.07;914.0;896.0;11740.0;10970.0;780.0;20.0;39.7;39.2;1772.0;1772.0
370;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 15 tot 20 jaar;2008;65.0;65.0;6.14;936.0;917.0;12030.0;11230.0;800.0;30.0;39.6;39.2;1793.0;1793.0
371;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 15 tot 20 jaar;2009;53.0;53.0;6.3;962.0;944.0;12390.0;11550.0;840.0;40.0;39.7;39.2;1798.0;1798.0
372;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 20 tot 25 jaar;2006;258.0;258.0;10.49;1613.0;1576.0;21140.0;19350.0;1790.0;170.0;39.7;39.2;1803.0;1803.0
373;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 20 tot 25 jaar;2007;273.0;273.0;10.8;1648.0;1610.0;21630.0;19780.0;1850.0;190.0;39.9;39.3;1789.0;1789.0
374;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 20 tot 25 jaar;2008;280.0;280.0;11.21;1718.0;1677.0;22550.0;20610.0;1940.0;240.0;39.9;39.2;1796.0;1796.0
375;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 20 tot 25 jaar;2009;250.0;250.0;11.5;1771.0;1731.0;23300.0;21250.0;2050.0;250.0;39.9;39.3;1806.0;1806.0
376;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 25 tot 30 jaar;2006;399.0;399.0;14.34;2194.0;2154.0;29570.0;26330.0;3240.0;510.0;39.7;39.1;1803.0;1803.0
377;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 25 tot 30 jaar;2007;414.0;414.0;14.81;2251.0;2211.0;30370.0;27010.0;3360.0;550.0;39.8;39.2;1792.0;1792.0
378;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 25 tot 30 jaar;2008;418.0;418.0;15.44;2353.0;2309.0;31740.0;28230.0;3510.0;680.0;39.8;39.2;1795.0;1795.0
379;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 25 tot 30 jaar;2009;394.0;394.0;15.8;2418.0;2377.0;32630.0;29020.0;3610.0;680.0;39.8;39.3;1805.0;1805.0
380;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 30 tot 35 jaar;2006;407.0;407.0;17.97;2746.0;2698.0;37770.0;32950.0;4820.0;930.0;39.7;39.1;1802.0;1802.0
381;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 30 tot 35 jaar;2007;399.0;399.0;18.44;2801.0;2752.0;38530.0;33610.0;4920.0;940.0;39.8;39.2;1791.0;1791.0
382;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 30 tot 35 jaar;2008;392.0;392.0;19.07;2899.0;2848.0;39910.0;34790.0;5120.0;1100.0;39.8;39.2;1792.0;1792.0
383;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 30 tot 35 jaar;2009;373.0;373.0;19.42;2969.0;2920.0;40640.0;35620.0;5020.0;1100.0;39.9;39.3;1804.0;1804.0
384;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 35 tot 40 jaar;2006;439.0;439.0;20.67;3157.0;3102.0;43830.0;37880.0;5950.0;1210.0;39.8;39.1;1801.0;1801.0
385;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 35 tot 40 jaar;2007;445.0;445.0;21.21;3221.0;3163.0;44960.0;38660.0;6310.0;1240.0;39.9;39.2;1790.0;1790.0
386;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 35 tot 40 jaar;2008;438.0;438.0;21.95;3336.0;3274.0;46500.0;40030.0;6470.0;1430.0;39.9;39.2;1790.0;1790.0
387;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 35 tot 40 jaar;2009;406.0;406.0;22.48;3439.0;3381.0;47570.0;41270.0;6300.0;1460.0;40.0;39.3;1805.0;1805.0
388;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 40 tot 45 jaar;2006;408.0;408.0;22.38;3413.0;3355.0;47690.0;40950.0;6730.0;1280.0;39.8;39.1;1799.0;1799.0
389;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 40 tot 45 jaar;2007;420.0;420.0;22.91;3476.0;3415.0;48860.0;41710.0;7150.0;1330.0;39.9;39.2;1788.0;1788.0
390;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 40 tot 45 jaar;2008;424.0;424.0;23.63;3588.0;3521.0;50380.0;43050.0;7330.0;1550.0;39.9;39.1;1789.0;1789.0
391;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 40 tot 45 jaar;2009;415.0;415.0;24.27;3712.0;3650.0;51600.0;44540.0;7060.0;1600.0;40.0;39.3;1804.0;1804.0
392;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 45 tot 50 jaar;2006;346.0;346.0;23.33;3542.0;3485.0;49550.0;42510.0;7040.0;1230.0;39.7;39.0;1792.0;1792.0
393;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 45 tot 50 jaar;2007;365.0;365.0;23.83;3600.0;3540.0;50920.0;43210.0;7710.0;1280.0;39.8;39.1;1782.0;1782.0
394;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 45 tot 50 jaar;2008;377.0;377.0;24.5;3710.0;3643.0;52260.0;44520.0;7740.0;1480.0;39.9;39.1;1784.0;1784.0
395;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 45 tot 50 jaar;2009;377.0;377.0;25.19;3841.0;3778.0;53410.0;46090.0;7310.0;1550.0;40.0;39.2;1800.0;1800.0
396;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 50 tot 55 jaar;2006;284.0;284.0;23.71;3579.0;3524.0;49840.0;42950.0;6890.0;1200.0;39.6;38.9;1783.0;1783.0
397;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 50 tot 55 jaar;2007;295.0;295.0;24.21;3636.0;3576.0;51260.0;43630.0;7630.0;1230.0;39.7;39.0;1773.0;1773.0
398;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 50 tot 55 jaar;2008;302.0;302.0;24.72;3721.0;3656.0;52090.0;44660.0;7430.0;1390.0;39.8;39.0;1775.0;1775.0
399;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 50 tot 55 jaar;2009;304.0;304.0;25.38;3848.0;3788.0;53380.0;46180.0;7200.0;1430.0;39.9;39.2;1791.0;1791.0
400;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 55 tot 60 jaar;2006;231.0;231.0;23.99;3594.0;3543.0;50010.0;43120.0;6880.0;1270.0;39.6;39.0;1772.0;1772.0
401;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 55 tot 60 jaar;2007;235.0;235.0;24.54;3653.0;3599.0;51180.0;43840.0;7340.0;1260.0;39.7;39.1;1760.0;1760.0
402;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 55 tot 60 jaar;2008;238.0;238.0;25.0;3728.0;3668.0;51990.0;44730.0;7260.0;1410.0;39.7;39.0;1761.0;1761.0
403;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 55 tot 60 jaar;2009;237.0;237.0;25.57;3841.0;3784.0;53150.0;46100.0;7060.0;1410.0;39.8;39.2;1776.0;1776.0
404;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 60 tot 65 jaar;2006;61.0;61.0;24.09;3607.0;3573.0;50590.0;43280.0;7320.0;1740.0;39.5;39.2;1780.0;1780.0
405;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 60 tot 65 jaar;2007;77.0;77.0;24.7;3667.0;3630.0;52230.0;44010.0;8230.0;1730.0;39.6;39.2;1764.0;1764.0
406;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 60 tot 65 jaar;2008;88.0;88.0;25.13;3734.0;3693.0;52780.0;44800.0;7970.0;1850.0;39.6;39.2;1763.0;1763.0
407;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 60 tot 65 jaar;2009;95.0;95.0;25.56;3822.0;3781.0;53640.0;45860.0;7780.0;1810.0;39.7;39.2;1775.0;1775.0
408;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 65 tot 75 jaar;2006;9.0;9.0;17.34;2704.0;2690.0;36630.0;32450.0;4180.0;2210.0;40.6;40.5;1862.0;1862.0
409;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 65 tot 75 jaar;2007;10.0;10.0;18.04;2773.0;2755.0;37600.0;33280.0;4320.0;2460.0;40.4;40.2;1832.0;1832.0
410;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 65 tot 75 jaar;2008;10.0;10.0;19.56;2953.0;2936.0;40010.0;35440.0;4570.0;2590.0;39.9;39.6;1802.0;1802.0
411;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 65 tot 75 jaar;2009;10.0;10.0;21.59;3286.0;3264.0;44300.0;39430.0;4870.0;2870.0;40.0;39.7;1814.0;1814.0
412;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 75 jaar of ouder;2006;1.0;1.0;12.86;2002.0;1995.0;26300.0;24020.0;2280.0;1570.0;40.5;40.5;1862.0;1862.0
413;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 75 jaar of ouder;2007;1.0;1.0;13.19;2004.0;2000.0;26600.0;24050.0;2550.0;1850.0;40.0;40.0;1820.0;1820.0
414;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 75 jaar of ouder;2008;1.0;1.0;13.66;2041.0;2039.0;26720.0;24500.0;2230.0;1940.0;39.5;39.4;1792.0;1792.0
415;Totaal;Voltijd;Particuliere bedrijven;Leeftijd: 75 jaar of ouder;2009;1.0;1.0;15.09;2272.0;2269.0;29210.0;27270.0;1950.0;2330.0;39.6;39.5;1804.0;1804.0
416;Totaal;Voltijd;Particuliere bedrijven;5000;2006;2677.0;2677.0;19.4;2948.0;2899.0;40650.0;35380.0;5280.0;1010.0;39.6;39.1;1794.0;1794.0
417;Totaal;Voltijd;Particuliere bedrijven;5000;2007;2752.0;2752.0;19.96;3014.0;2964.0;41820.0;36170.0;5640.0;1060.0;39.8;39.1;1782.0;1782.0
418;Totaal;Voltijd;Particuliere bedrijven;5000;2008;2860.0;2860.0;20.61;3119.0;3063.0;43230.0;37420.0;5810.0;1220.0;39.8;39.1;1783.0;1783.0
419;Totaal;Voltijd;Particuliere bedrijven;5000;2009;2746.0;2746.0;21.34;3248.0;3195.0;44710.0;38980.0;5740.0;1270.0;39.8;39.2;1797.0;1797.0
420;Totaal;Voltijd;Particuliere bedrijven;502;2006;66.0;66.0;20.13;3140.0;3083.0;45060.0;37680.0;7380.0;520.0;40.7;40.0;1838.0;1838.0
421;Totaal;Voltijd;Particuliere bedrijven;502;2007;72.0;72.0;20.72;3194.0;3136.0;46720.0;38330.0;8390.0;520.0;40.6;39.8;1816.0;1816.0
422;Totaal;Voltijd;Particuliere bedrijven;502;2008;74.0;74.0;21.6;3343.0;3276.0;47910.0;40110.0;7800.0;620.0;40.8;39.8;1821.0;1821.0
423;Totaal;Voltijd;Particuliere bedrijven;502;2009;70.0;70.0;22.69;3525.0;3464.0;50030.0;42310.0;7730.0;690.0;40.7;39.9;1832.0;1832.0
424;Totaal;Voltijd;Particuliere bedrijven;503;2006;12.0;12.0;11.55;1842.0;1804.0;24580.0;22100.0;2470.0;110.0;41.3;40.8;1875.0;1875.0
425;Totaal;Voltijd;Particuliere bedrijven;503;2007;28.0;28.0;11.1;1781.0;1728.0;23380.0;21370.0;2010.0;70.0;41.8;41.0;1869.0;1869.0
426;Totaal;Voltijd;Particuliere bedrijven;503;2008;43.0;43.0;11.05;1811.0;1735.0;23850.0;21740.0;2110.0;70.0;42.4;41.0;1885.0;1885.0
427;Totaal;Voltijd;Particuliere bedrijven;503;2009;45.0;45.0;11.35;1869.0;1799.0;24530.0;22430.0;2100.0;70.0;42.4;41.1;1901.0;1901.0
428;Totaal;Voltijd;Particuliere bedrijven;504;2006;145.0;145.0;19.61;3008.0;2951.0;42600.0;36090.0;6510.0;800.0;40.0;39.3;1806.0;1806.0
429;Totaal;Voltijd;Particuliere bedrijven;504;2007;144.0;144.0;19.66;2999.0;2934.0;42980.0;35990.0;6990.0;760.0;40.1;39.3;1792.0;1792.0
430;Totaal;Voltijd;Particuliere bedrijven;504;2008;55.0;55.0;19.83;3037.0;2984.0;43180.0;36450.0;6730.0;510.0;40.2;39.5;1805.0;1805.0
431;Totaal;Voltijd;Particuliere bedrijven;504;2009;54.0;54.0;20.15;3092.0;3046.0;43660.0;37100.0;6560.0;500.0;40.1;39.5;1814.0;1814.0
432;Totaal;Voltijd;Gesubsidieerde instellingen;Totaal;2006;369.0;369.0;17.88;2498.0;2485.0;33700.0;29970.0;3720.0;90.0;36.4;36.3;1668.0;1668.0
433;Totaal;Voltijd;Gesubsidieerde instellingen;Totaal;2007;377.0;377.0;18.39;2548.0;2533.0;34450.0;30580.0;3870.0;100.0;36.5;36.3;1653.0;1653.0
434;Totaal;Voltijd;Gesubsidieerde instellingen;Totaal;2008;407.0;407.0;18.87;2603.0;2588.0;35440.0;31230.0;4210.0;130.0;36.3;36.1;1646.0;1646.0
435;Totaal;Voltijd;Gesubsidieerde instellingen;Totaal;2009;407.0;407.0;19.23;2685.0;2670.0;36690.0;32220.0;4470.0;120.0;36.6;36.4;1666.0;1666.0
436;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2006;;;;;;;;;;;;;
437;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2007;;;;;;;;;;;;;
438;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
439;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
440;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2006;5.0;5.0;6.19;871.0;869.0;11330.0;10450.0;870.0;0.0;37.1;37.1;1684.0;1684.0
441;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2007;6.0;6.0;5.62;777.0;775.0;10050.0;9330.0;720.0;0.0;36.9;36.8;1655.0;1655.0
442;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2008;7.0;7.0;5.37;742.0;740.0;9610.0;8900.0;710.0;0.0;36.1;36.1;1651.0;1651.0
443;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2009;6.0;6.0;5.42;765.0;762.0;9910.0;9180.0;730.0;0.0;36.8;36.7;1688.0;1688.0
444;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2006;31.0;31.0;11.5;1602.0;1595.0;21280.0;19220.0;2060.0;0.0;36.2;36.1;1665.0;1665.0
445;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2007;33.0;33.0;11.63;1609.0;1602.0;21390.0;19310.0;2080.0;10.0;36.3;36.2;1652.0;1652.0
446;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2008;36.0;36.0;11.98;1643.0;1636.0;21920.0;19720.0;2200.0;30.0;35.8;35.8;1639.0;1639.0
447;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2009;36.0;36.0;12.3;1708.0;1701.0;22860.0;20500.0;2360.0;20.0;36.1;36.0;1659.0;1659.0
448;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2006;47.0;47.0;15.27;2129.0;2119.0;28590.0;25550.0;3040.0;30.0;36.2;36.1;1665.0;1665.0
449;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2007;48.0;48.0;15.73;2178.0;2167.0;29340.0;26140.0;3200.0;50.0;36.2;36.1;1653.0;1653.0
450;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2008;51.0;51.0;16.23;2234.0;2224.0;30300.0;26810.0;3490.0;90.0;36.0;35.9;1644.0;1644.0
451;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2009;51.0;51.0;16.47;2292.0;2281.0;31210.0;27510.0;3700.0;80.0;36.2;36.1;1662.0;1662.0
452;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2006;37.0;37.0;17.03;2390.0;2377.0;32250.0;28680.0;3580.0;80.0;36.4;36.3;1675.0;1675.0
453;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2007;37.0;37.0;17.71;2467.0;2453.0;33380.0;29610.0;3770.0;90.0;36.4;36.3;1662.0;1662.0
454;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2008;39.0;39.0;18.44;2551.0;2538.0;34750.0;30610.0;4130.0;140.0;36.2;36.1;1652.0;1652.0
455;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2009;39.0;39.0;18.78;2627.0;2613.0;35900.0;31520.0;4380.0;130.0;36.4;36.3;1669.0;1669.0
456;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2006;38.0;38.0;18.01;2533.0;2519.0;34240.0;30390.0;3850.0;100.0;36.5;36.3;1678.0;1678.0
457;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2007;38.0;38.0;18.65;2603.0;2587.0;35220.0;31230.0;3990.0;120.0;36.5;36.4;1665.0;1665.0
458;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2008;40.0;40.0;19.38;2690.0;2675.0;36610.0;32280.0;4330.0;160.0;36.3;36.1;1656.0;1656.0
459;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2009;38.0;38.0;19.78;2783.0;2767.0;37980.0;33400.0;4580.0;150.0;36.6;36.4;1678.0;1678.0
460;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2006;47.0;47.0;18.6;2614.0;2599.0;35260.0;31370.0;3890.0;100.0;36.5;36.3;1677.0;1677.0
461;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2007;46.0;46.0;19.19;2677.0;2660.0;36220.0;32120.0;4100.0;110.0;36.5;36.3;1663.0;1663.0
462;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2008;48.0;48.0;19.76;2744.0;2728.0;37330.0;32930.0;4400.0;150.0;36.3;36.2;1657.0;1657.0
463;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2009;46.0;46.0;20.09;2832.0;2814.0;38700.0;33990.0;4720.0;150.0;36.7;36.5;1681.0;1681.0
464;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2006;56.0;56.0;19.69;2754.0;2737.0;37260.0;33040.0;4220.0;100.0;36.5;36.3;1668.0;1668.0
465;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2007;56.0;56.0;20.24;2808.0;2789.0;38040.0;33690.0;4350.0;120.0;36.5;36.3;1654.0;1654.0
466;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2008;60.0;60.0;20.55;2842.0;2825.0;38780.0;34110.0;4670.0;150.0;36.4;36.2;1650.0;1650.0
467;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2009;59.0;59.0;20.71;2907.0;2887.0;39740.0;34890.0;4850.0;130.0;36.7;36.5;1673.0;1673.0
468;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2006;54.0;54.0;20.54;2861.0;2846.0;38610.0;34340.0;4270.0;120.0;36.5;36.4;1662.0;1662.0
469;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2007;56.0;56.0;21.13;2918.0;2900.0;39480.0;35020.0;4460.0;130.0;36.5;36.4;1647.0;1647.0
470;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2008;61.0;61.0;21.5;2962.0;2945.0;40450.0;35540.0;4910.0;150.0;36.4;36.3;1644.0;1644.0
471;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2009;62.0;62.0;21.73;3033.0;3015.0;41600.0;36400.0;5200.0;130.0;36.7;36.6;1665.0;1665.0
472;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2006;43.0;43.0;20.78;2871.0;2857.0;38840.0;34450.0;4390.0;110.0;36.6;36.5;1650.0;1650.0
473;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2007;45.0;45.0;21.38;2930.0;2915.0;39710.0;35160.0;4560.0;140.0;36.6;36.5;1636.0;1636.0
474;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2008;49.0;49.0;21.87;2989.0;2973.0;40890.0;35870.0;5020.0;160.0;36.5;36.4;1631.0;1631.0
475;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2009;51.0;51.0;22.27;3075.0;3059.0;42180.0;36900.0;5280.0;150.0;36.8;36.6;1648.0;1648.0
476;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2006;10.0;10.0;18.54;2570.0;2558.0;35050.0;30840.0;4200.0;130.0;36.7;36.6;1656.0;1656.0
477;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2007;13.0;13.0;19.34;2660.0;2646.0;36280.0;31920.0;4360.0;150.0;36.7;36.6;1642.0;1642.0
478;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2008;16.0;16.0;20.17;2759.0;2748.0;37990.0;33110.0;4880.0;160.0;36.6;36.5;1635.0;1635.0
479;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2009;19.0;19.0;20.83;2872.0;2859.0;39670.0;34460.0;5210.0;150.0;36.8;36.6;1647.0;1647.0
480;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2006;;;;;;;;;;;;;
481;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2007;;;;;;;;;;;;;
482;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2008;;;;;;;;;;;;;
483;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
484;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2006;;;;;;;;;;;;;
485;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2007;;;;;;;;;;;;;
486;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2008;;;;;;;;;;;;;
487;Totaal;Voltijd;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
