ID;Leeftijd;Perioden;GemiddeldKindertal_1;GemiddeldAantal1eKinderen_2;GemiddeldAantal2eKinderen_3;GemiddeldAantal3eKinderen_4;GemiddeldAantal4eOfVolgendeKind_5
128;16 jaar;2036;0.00081;0.00076;5e-05;0.0;0.0
129;16 jaar;2037;0.00081;0.00076;5e-05;0.0;0.0
130;16 jaar;2038;0.00081;0.00076;5e-05;0.0;0.0
131;16 jaar;2039;0.00081;0.00076;5e-05;0.0;0.0
132;16 jaar;2040;0.00081;0.00076;5e-05;0.0;0.0
133;16 jaar;2041;0.00081;0.00076;5e-05;0.0;0.0
134;16 jaar;2042;0.00081;0.00076;5e-05;0.0;0.0
135;16 jaar;2043;0.00081;0.00076;5e-05;0.0;0.0
136;16 jaar;2044;0.00081;0.00076;5e-05;0.0;0.0
137;16 jaar;2045;0.00081;0.00076;5e-05;0.0;0.0
138;16 jaar;2046;0.00081;0.00076;5e-05;0.0;0.0
139;16 jaar;2047;0.00081;0.00076;5e-05;0.0;0.0
140;16 jaar;2048;0.00081;0.00076;5e-05;0.0;0.0
141;16 jaar;2049;0.00081;0.00076;5e-05;0.0;0.0
142;16 jaar;2050;0.00081;0.00076;5e-05;0.0;0.0
143;16 jaar;2051;0.00081;0.00076;5e-05;0.0;0.0
144;16 jaar;2052;0.00081;0.00076;5e-05;0.0;0.0
145;16 jaar;2053;0.00081;0.00076;5e-05;0.0;0.0
146;16 jaar;2054;0.00081;0.00076;5e-05;0.0;0.0
147;16 jaar;2055;0.00081;0.00076;5e-05;0.0;0.0
148;16 jaar;2056;0.00081;0.00076;5e-05;0.0;0.0
149;16 jaar;2057;0.00081;0.00076;5e-05;0.0;0.0
150;16 jaar;2058;0.00081;0.00076;5e-05;0.0;0.0
151;16 jaar;2059;0.00081;0.00076;5e-05;0.0;0.0
152;16 jaar;2060;0.00081;0.00076;5e-05;0.0;0.0
153;17 jaar;2010;0.00244;0.00234;0.0001;0.0;0.0
154;17 jaar;2011;0.00247;0.00235;0.00012;0.0;0.0
155;17 jaar;2012;0.00238;0.00221;0.00017;0.0;0.0
156;17 jaar;2013;0.00226;0.00216;0.0001;0.0;0.0
157;17 jaar;2014;0.0023;0.00215;0.00015;0.0;0.0
158;17 jaar;2015;0.00235;0.00217;0.00019;0.0;0.0
159;17 jaar;2016;0.00229;0.00215;0.00015;0.0;0.0
160;17 jaar;2017;0.00227;0.00212;0.00015;0.0;0.0
161;17 jaar;2018;0.00227;0.00212;0.00015;0.0;0.0
162;17 jaar;2019;0.00228;0.00213;0.00016;0.0;0.0
163;17 jaar;2020;0.00229;0.00213;0.00016;0.0;0.0
164;17 jaar;2021;0.00228;0.00213;0.00015;0.0;0.0
165;17 jaar;2022;0.00228;0.00213;0.00015;0.0;0.0
166;17 jaar;2023;0.00228;0.00213;0.00015;0.0;0.0
167;17 jaar;2024;0.00228;0.00213;0.00015;0.0;0.0
168;17 jaar;2025;0.00228;0.00213;0.00015;0.0;0.0
169;17 jaar;2026;0.00228;0.00213;0.00015;0.0;0.0
170;17 jaar;2027;0.00228;0.00213;0.00015;0.0;0.0
171;17 jaar;2028;0.00228;0.00213;0.00015;0.0;0.0
172;17 jaar;2029;0.00228;0.00213;0.00015;0.0;0.0
173;17 jaar;2030;0.00228;0.00213;0.00015;0.0;0.0
174;17 jaar;2031;0.00228;0.00213;0.00015;0.0;0.0
175;17 jaar;2032;0.00228;0.00213;0.00015;0.0;0.0
176;17 jaar;2033;0.00228;0.00213;0.00015;0.0;0.0
177;17 jaar;2034;0.00228;0.00213;0.00015;0.0;0.0
178;17 jaar;2035;0.00228;0.00213;0.00015;0.0;0.0
179;17 jaar;2036;0.00228;0.00213;0.00015;0.0;0.0
180;17 jaar;2037;0.00228;0.00213;0.00015;0.0;0.0
181;17 jaar;2038;0.00228;0.00213;0.00015;0.0;0.0
182;17 jaar;2039;0.00228;0.00213;0.00015;0.0;0.0
183;17 jaar;2040;0.00228;0.00213;0.00015;0.0;0.0
184;17 jaar;2041;0.00228;0.00213;0.00015;0.0;0.0
185;17 jaar;2042;0.00228;0.00213;0.00015;0.0;0.0
186;17 jaar;2043;0.00228;0.00213;0.00015;0.0;0.0
187;17 jaar;2044;0.00228;0.00213;0.00015;0.0;0.0
188;17 jaar;2045;0.00228;0.00213;0.00015;0.0;0.0
189;17 jaar;2046;0.00228;0.00213;0.00015;0.0;0.0
190;17 jaar;2047;0.00228;0.00213;0.00015;0.0;0.0
191;17 jaar;2048;0.00228;0.00213;0.00015;0.0;0.0
192;17 jaar;2049;0.00228;0.00213;0.00015;0.0;0.0
193;17 jaar;2050;0.00228;0.00213;0.00015;0.0;0.0
194;17 jaar;2051;0.00228;0.00213;0.00015;0.0;0.0
195;17 jaar;2052;0.00228;0.00213;0.00015;0.0;0.0
196;17 jaar;2053;0.00228;0.00213;0.00015;0.0;0.0
197;17 jaar;2054;0.00228;0.00213;0.00015;0.0;0.0
198;17 jaar;2055;0.00228;0.00213;0.00015;0.0;0.0
199;17 jaar;2056;0.00228;0.00213;0.00015;0.0;0.0
200;17 jaar;2057;0.00228;0.00213;0.00015;0.0;0.0
201;17 jaar;2058;0.00228;0.00213;0.00015;0.0;0.0
202;17 jaar;2059;0.00228;0.00213;0.00015;0.0;0.0
203;17 jaar;2060;0.00228;0.00213;0.00015;0.0;0.0
204;18 jaar;2010;0.0053;0.00497;0.00033;0.0;0.0
205;18 jaar;2011;0.00524;0.00491;0.00034;0.0;0.0
206;18 jaar;2012;0.00537;0.00496;0.00041;0.0;0.0
207;18 jaar;2013;0.00531;0.00485;0.00046;0.0;0.0
208;18 jaar;2014;0.00527;0.00487;0.0004;0.0;0.0
209;18 jaar;2015;0.00527;0.00481;0.00046;0.0;0.0
210;18 jaar;2016;0.00529;0.00479;0.0005;0.0;0.0
211;18 jaar;2017;0.00522;0.00478;0.00044;0.0;0.0
212;18 jaar;2018;0.00521;0.00476;0.00045;0.0;0.0
213;18 jaar;2019;0.00521;0.00476;0.00045;0.0;0.0
214;18 jaar;2020;0.00522;0.00476;0.00046;0.0;0.0
215;18 jaar;2021;0.00523;0.00476;0.00046;0.0;0.0
216;18 jaar;2022;0.00522;0.00476;0.00045;0.0;0.0
217;18 jaar;2023;0.00522;0.00476;0.00046;0.0;0.0
218;18 jaar;2024;0.00522;0.00476;0.00046;0.0;0.0
219;18 jaar;2025;0.00522;0.00476;0.00046;0.0;0.0
220;18 jaar;2026;0.00522;0.00476;0.00046;0.0;0.0
221;18 jaar;2027;0.00522;0.00476;0.00046;0.0;0.0
222;18 jaar;2028;0.00522;0.00476;0.00046;0.0;0.0
223;18 jaar;2029;0.00522;0.00476;0.00046;0.0;0.0
224;18 jaar;2030;0.00522;0.00476;0.00046;0.0;0.0
225;18 jaar;2031;0.00522;0.00476;0.00046;0.0;0.0
226;18 jaar;2032;0.00522;0.00476;0.00046;0.0;0.0
227;18 jaar;2033;0.00522;0.00476;0.00046;0.0;0.0
228;18 jaar;2034;0.00522;0.00476;0.00046;0.0;0.0
229;18 jaar;2035;0.00522;0.00476;0.00046;0.0;0.0
230;18 jaar;2036;0.00522;0.00476;0.00046;0.0;0.0
231;18 jaar;2037;0.00522;0.00476;0.00046;0.0;0.0
232;18 jaar;2038;0.00522;0.00476;0.00046;0.0;0.0
233;18 jaar;2039;0.00522;0.00476;0.00046;0.0;0.0
234;18 jaar;2040;0.00522;0.00476;0.00046;0.0;0.0
235;18 jaar;2041;0.00522;0.00476;0.00046;0.0;0.0
236;18 jaar;2042;0.00522;0.00476;0.00046;0.0;0.0
237;18 jaar;2043;0.00522;0.00476;0.00046;0.0;0.0
238;18 jaar;2044;0.00522;0.00476;0.00046;0.0;0.0
239;18 jaar;2045;0.00522;0.00476;0.00046;0.0;0.0
240;18 jaar;2046;0.00522;0.00476;0.00046;0.0;0.0
241;18 jaar;2047;0.00522;0.00476;0.00046;0.0;0.0
242;18 jaar;2048;0.00522;0.00476;0.00046;0.0;0.0
243;18 jaar;2049;0.00522;0.00476;0.00046;0.0;0.0
244;18 jaar;2050;0.00522;0.00476;0.00046;0.0;0.0
245;18 jaar;2051;0.00522;0.00476;0.00046;0.0;0.0
246;18 jaar;2052;0.00522;0.00476;0.00046;0.0;0.0
247;18 jaar;2053;0.00522;0.00476;0.00046;0.0;0.0
248;18 jaar;2054;0.00522;0.00476;0.00046;0.0;0.0
249;18 jaar;2055;0.00522;0.00476;0.00046;0.0;0.0
250;18 jaar;2056;0.00522;0.00476;0.00046;0.0;0.0
251;18 jaar;2057;0.00522;0.00476;0.00046;0.0;0.0
252;18 jaar;2058;0.00522;0.00476;0.00046;0.0;0.0
253;18 jaar;2059;0.00522;0.00476;0.00046;0.0;0.0
254;18 jaar;2060;0.00522;0.00476;0.00046;0.0;0.0
255;19 jaar;2010;0.01032;0.0094;0.00092;0.0;1e-05
256;19 jaar;2011;0.01001;0.00906;0.00095;0.0;0.0
257;19 jaar;2012;0.01016;0.00917;0.00099;0.0;0.0
258;19 jaar;2013;0.01025;0.00918;0.00106;0.0;0.0
259;19 jaar;2014;0.01014;0.00907;0.00107;0.0;0.0
260;19 jaar;2015;0.01014;0.00906;0.00108;0.0;0.0
261;19 jaar;2016;0.01013;0.009;0.00113;0.0;0.0
262;19 jaar;2017;0.01015;0.00898;0.00117;0.0;0.0
263;19 jaar;2018;0.01007;0.00896;0.0011;0.0;0.0
264;19 jaar;2019;0.01005;0.00894;0.00111;0.0;0.0
265;19 jaar;2020;0.01006;0.00894;0.00112;0.0;0.0
266;19 jaar;2021;0.01008;0.00895;0.00113;0.0;0.0
267;19 jaar;2022;0.01008;0.00895;0.00113;0.0;0.0
268;19 jaar;2023;0.01006;0.00895;0.00112;0.0;0.0
269;19 jaar;2024;0.01007;0.00894;0.00112;0.0;0.0
270;19 jaar;2025;0.01007;0.00895;0.00112;0.0;0.0
271;19 jaar;2026;0.01007;0.00895;0.00112;0.0;0.0
272;19 jaar;2027;0.01007;0.00895;0.00112;0.0;0.0
273;19 jaar;2028;0.01007;0.00895;0.00112;0.0;0.0
274;19 jaar;2029;0.01007;0.00895;0.00112;0.0;0.0
275;19 jaar;2030;0.01007;0.00895;0.00112;0.0;0.0
276;19 jaar;2031;0.01007;0.00895;0.00112;0.0;0.0
277;19 jaar;2032;0.01007;0.00895;0.00112;0.0;0.0
278;19 jaar;2033;0.01007;0.00895;0.00112;0.0;0.0
279;19 jaar;2034;0.01007;0.00895;0.00112;0.0;0.0
280;19 jaar;2035;0.01007;0.00895;0.00112;0.0;0.0
281;19 jaar;2036;0.01007;0.00895;0.00112;0.0;0.0
282;19 jaar;2037;0.01007;0.00895;0.00112;0.0;0.0
283;19 jaar;2038;0.01007;0.00895;0.00112;0.0;0.0
284;19 jaar;2039;0.01007;0.00895;0.00112;0.0;0.0
285;19 jaar;2040;0.01007;0.00895;0.00112;0.0;0.0
286;19 jaar;2041;0.01007;0.00895;0.00112;0.0;0.0
287;19 jaar;2042;0.01007;0.00895;0.00112;0.0;0.0
288;19 jaar;2043;0.01007;0.00895;0.00112;0.0;0.0
289;19 jaar;2044;0.01007;0.00895;0.00112;0.0;0.0
290;19 jaar;2045;0.01007;0.00895;0.00112;0.0;0.0
291;19 jaar;2046;0.01007;0.00895;0.00112;0.0;0.0
292;19 jaar;2047;0.01007;0.00895;0.00112;0.0;0.0
293;19 jaar;2048;0.01007;0.00895;0.00112;0.0;0.0
294;19 jaar;2049;0.01007;0.00895;0.00112;0.0;0.0
295;19 jaar;2050;0.01007;0.00895;0.00112;0.0;0.0
296;19 jaar;2051;0.01007;0.00895;0.00112;0.0;0.0
297;19 jaar;2052;0.01007;0.00895;0.00112;0.0;0.0
298;19 jaar;2053;0.01007;0.00895;0.00112;0.0;0.0
299;19 jaar;2054;0.01007;0.00895;0.00112;0.0;0.0
300;19 jaar;2055;0.01007;0.00895;0.00112;0.0;0.0
301;19 jaar;2056;0.01007;0.00895;0.00112;0.0;0.0
302;19 jaar;2057;0.01007;0.00895;0.00112;0.0;0.0
303;19 jaar;2058;0.01007;0.00895;0.00112;0.0;0.0
304;19 jaar;2059;0.01007;0.00895;0.00112;0.0;0.0
305;19 jaar;2060;0.01007;0.00895;0.00112;0.0;0.0
306;20 jaar;2010;0.01587;0.01375;0.00203;6e-05;3e-05
307;20 jaar;2011;0.01579;0.01377;0.00201;0.0;0.0
308;20 jaar;2012;0.01568;0.01359;0.00208;1e-05;1e-05
309;20 jaar;2013;0.0156;0.01353;0.00207;0.0;0.0
310;20 jaar;2014;0.01568;0.01355;0.00213;0.0;0.0
311;20 jaar;2015;0.01573;0.01353;0.00219;0.0;0.0
312;20 jaar;2016;0.0157;0.01348;0.00222;0.0;0.0
313;20 jaar;2017;0.01567;0.0134;0.00226;0.0;0.0
314;20 jaar;2018;0.01565;0.01337;0.00229;0.0;0.0
315;20 jaar;2019;0.01558;0.01335;0.00222;0.0;0.0
316;20 jaar;2020;0.01558;0.01334;0.00224;0.0;0.0
317;20 jaar;2021;0.0156;0.01335;0.00224;0.0;0.0
318;20 jaar;2022;0.0156;0.01335;0.00225;0.0;0.0
319;20 jaar;2023;0.0156;0.01335;0.00225;0.0;0.0
320;20 jaar;2024;0.01559;0.01335;0.00224;0.0;0.0
321;20 jaar;2025;0.01559;0.01335;0.00224;0.0;0.0
322;20 jaar;2026;0.0156;0.01335;0.00224;0.0;0.0
323;20 jaar;2027;0.01559;0.01335;0.00224;0.0;0.0
324;20 jaar;2028;0.01559;0.01335;0.00224;0.0;0.0
325;20 jaar;2029;0.01559;0.01335;0.00224;0.0;0.0
326;20 jaar;2030;0.01559;0.01335;0.00224;0.0;0.0
327;20 jaar;2031;0.01559;0.01335;0.00224;0.0;0.0
328;20 jaar;2032;0.01559;0.01335;0.00224;0.0;0.0
329;20 jaar;2033;0.01559;0.01335;0.00224;0.0;0.0
330;20 jaar;2034;0.01559;0.01335;0.00224;0.0;0.0
331;20 jaar;2035;0.01559;0.01335;0.00224;0.0;0.0
332;20 jaar;2036;0.01559;0.01335;0.00224;0.0;0.0
333;20 jaar;2037;0.01559;0.01335;0.00224;0.0;0.0
334;20 jaar;2038;0.01559;0.01335;0.00224;0.0;0.0
335;20 jaar;2039;0.01559;0.01335;0.00224;0.0;0.0
336;20 jaar;2040;0.01559;0.01335;0.00224;0.0;0.0
337;20 jaar;2041;0.01559;0.01335;0.00224;0.0;0.0
338;20 jaar;2042;0.01559;0.01335;0.00224;0.0;0.0
339;20 jaar;2043;0.01559;0.01335;0.00224;0.0;0.0
340;20 jaar;2044;0.01559;0.01335;0.00224;0.0;0.0
341;20 jaar;2045;0.01559;0.01335;0.00224;0.0;0.0
342;20 jaar;2046;0.01559;0.01335;0.00224;0.0;0.0
343;20 jaar;2047;0.01559;0.01335;0.00224;0.0;0.0
344;20 jaar;2048;0.01559;0.01335;0.00224;0.0;0.0
345;20 jaar;2049;0.01559;0.01335;0.00224;0.0;0.0
346;20 jaar;2050;0.01559;0.01335;0.00224;0.0;0.0
347;20 jaar;2051;0.01559;0.01335;0.00224;0.0;0.0
348;20 jaar;2052;0.01559;0.01335;0.00224;0.0;0.0
349;20 jaar;2053;0.01559;0.01335;0.00224;0.0;0.0
350;20 jaar;2054;0.01559;0.01335;0.00224;0.0;0.0
351;20 jaar;2055;0.01559;0.01335;0.00224;0.0;0.0
352;20 jaar;2056;0.01559;0.01335;0.00224;0.0;0.0
353;20 jaar;2057;0.01559;0.01335;0.00224;0.0;0.0
354;20 jaar;2058;0.01559;0.01335;0.00224;0.0;0.0
355;20 jaar;2059;0.01559;0.01335;0.00224;0.0;0.0
356;20 jaar;2060;0.01559;0.01335;0.00224;0.0;0.0
357;21 jaar;2010;0.02265;0.01841;0.00386;0.00031;6e-05
358;21 jaar;2011;0.02201;0.01779;0.00383;0.00027;0.00011
359;21 jaar;2012;0.02206;0.01804;0.00393;5e-05;5e-05
360;21 jaar;2013;0.02185;0.01788;0.00395;1e-05;1e-05
361;21 jaar;2014;0.02184;0.01786;0.00398;0.0;0.0
362;21 jaar;2015;0.02216;0.01786;0.00405;0.00015;0.0001
363;21 jaar;2016;0.022;0.01777;0.00408;7e-05;7e-05
364;21 jaar;2017;0.02188;0.01773;0.00414;0.0;0.0
365;21 jaar;2018;0.02185;0.01767;0.00417;0.0;0.0
366;21 jaar;2019;0.02184;0.01764;0.0042;0.0;0.0
367;21 jaar;2020;0.02179;0.01762;0.00413;2e-05;2e-05
368;21 jaar;2021;0.02177;0.01762;0.00415;0.0;0.0
369;21 jaar;2022;0.02179;0.01763;0.00416;0.0;0.0
370;21 jaar;2023;0.02179;0.01762;0.00416;0.0;0.0
371;21 jaar;2024;0.02179;0.01762;0.00416;0.0;0.0
372;21 jaar;2025;0.02178;0.01762;0.00415;0.0;0.0
373;21 jaar;2026;0.02178;0.01762;0.00415;0.0;0.0
374;21 jaar;2027;0.02179;0.01762;0.00416;0.0;0.0
375;21 jaar;2028;0.02179;0.01762;0.00416;0.0;0.0
376;21 jaar;2029;0.02178;0.01762;0.00416;0.0;0.0
377;21 jaar;2030;0.02178;0.01762;0.00415;0.0;0.0
378;21 jaar;2031;0.02179;0.01762;0.00416;0.0;0.0
379;21 jaar;2032;0.02179;0.01762;0.00416;0.0;0.0
380;21 jaar;2033;0.02179;0.01762;0.00416;0.0;0.0
381;21 jaar;2034;0.02179;0.01762;0.00416;0.0;0.0
382;21 jaar;2035;0.02179;0.01762;0.00416;0.0;0.0
383;21 jaar;2036;0.02179;0.01762;0.00416;0.0;0.0
384;21 jaar;2037;0.02179;0.01762;0.00416;0.0;0.0
385;21 jaar;2038;0.02179;0.01762;0.00416;0.0;0.0
386;21 jaar;2039;0.02179;0.01762;0.00416;0.0;0.0
387;21 jaar;2040;0.02179;0.01762;0.00416;0.0;0.0
388;21 jaar;2041;0.02179;0.01762;0.00416;0.0;0.0
389;21 jaar;2042;0.02179;0.01762;0.00416;0.0;0.0
