ID;RegioS;Perioden;GemengdInkomenNetto_1;BeloningVanWerknemers_2;InkomenUitVermogenOntvangsten_3;InkomenUitVermogenBetaald_4;PrimairInkomenNetto_5;PrimairInkomenNetto_6;SocialeUitkeringenInGeld_7;OverigeInkomensoverdrachtenOntvangen_8;BelastingenOpInkomenEnVermogen_9;SocialePremies_10;OverigeInkomensoverdrachtenBetaald_11;BeschikbaarInkomenNetto_12;GemengdInkomenNetto_13;BeloningVanWerknemers_14;InkomenUitVermogenOntvangen_15;InkomenUitVermogenBetaald_16;PrimairInkomenNetto_17;PrimairInkomenNetto_18;SocialeUitkeringenInGeld_19;OverigeInkomensoverdrachtenOntvangen_20;BelastingenOpInkomenEnVermogen_21;SocialePremies_22;OverigeInkomensoverdrachtenBetaald_23;BeschikbaarInkomenNetto_24
59;Oost-Nederland;2003;6702;49156;9581;3757;61682;61682;16389;4167;6695;24388;4765;46390;1958.0;14362.0;2799.0;1098.0;18022.0;18022.0;4789.0;1218.0;1956.0;7126.0;1392.0;13554.0
60;Oost-Nederland;2004;6689;50484;9732;3800;63104;63104;16841;4215;6214;25657;4967;47322;1948.0;14705.0;2835.0;1107.0;18382.0;18382.0;4906.0;1228.0;1810.0;7474.0;1447.0;13784.0
61;Oost-Nederland;2005;7172;50665;11072;3956;64953;64953;17405;4198;7060;25833;5041;47964;2080.0;14697.0;3212.0;1147.0;18842.0;18842.0;5049.0;1218.0;2048.0;7494.0;1462.0;13914.0
62;Oost-Nederland;2006;8195;52865;10449;5277;66232;66232;18403;3377;7255;26860;4346;49551;2373.0;15307.0;3025.0;1528.0;19178.0;19178.0;5329.0;978.0;2101.0;7777.0;1258.0;14347.0
63;Oost-Nederland;2007;9353;55578;12670;6599;71002;71002;18386;3533;8663;27942;4560;51756;2697.0;16026.0;3653.0;1903.0;20473.0;20473.0;5301.0;1019.0;2498.0;8057.0;1315.0;14923.0
64;Oost-Nederland;2008;9561;58296;12442;7081;73231;73231;19243;3591;8863;30081;4524;52609;2731.0;16607.0;3560.0;2016.0;20882.0;20882.0;5522.0;1042.0;2550.0;8636.0;1322.0;14940.0
65;Oost-Nederland;2009;7075;58697;8901;4107;70566;70566;20286;3932;10070;28108;5290;51315;2012.0;16690.0;2531.0;1168.0;20065.0;20065.0;5768.0;1118.0;2863.0;7992.0;1504.0;14591.0
66;Oost-Nederland;2010;6918;59080;7645;3570;70073;70073;21298;3959;10200;28148;5111;51871;1959.0;16731.0;2165.0;1011.0;19844.0;19844.0;6032.0;1121.0;2889.0;7971.0;1447.0;14690.0
67;Oost-Nederland;2011;7682;60068;8678;4130;72298;72298;21888;3763;9953;30025;4972;53000;2176.0;17011.0;2457.0;1170.0;20475.0;20475.0;6199.0;1066.0;2819.0;8503.0;1408.0;15010.0
68;West-Nederland;1995;11656;77598;20643;5857;104041;104041;30609;4920;14465;42372;5670;77062;1612.0;10735.0;2856.0;810.0;14393.0;14393.0;4234.0;681.0;2001.0;5862.0;784.0;10661.0
69;West-Nederland;1996;11931;80690;20666;5394;107893;107893;31435;5179;14575;43164;6145;80621;1645.0;11125.0;2849.0;744.0;14875.0;14875.0;4334.0;714.0;2010.0;5951.0;847.0;11115.0
70;West-Nederland;1997;13619;85261;21973;6202;114651;114651;31666;5642;13866;45612;6639;85842;1869.0;11703.0;3016.0;851.0;15737.0;15737.0;4347.0;774.0;1903.0;6261.0;911.0;11783.0
71;West-Nederland;1998;14647;91684;23527;6906;122952;122952;31991;6354;14346;48338;7216;91398;1999.0;12512.0;3211.0;943.0;16780.0;16780.0;4366.0;867.0;1958.0;6597.0;985.0;12473.0
72;West-Nederland;1999;15008;98155;24156;8066;129253;129253;33375;6904;16169;52027;7837;93498;2035.0;13312.0;3276.0;1094.0;17529.0;17529.0;4526.0;936.0;2193.0;7056.0;1063.0;12680.0
73;West-Nederland;2000;15731;105799;25419;9754;137195;137195;34524;7401;17203;54784;8435;98698;2120.0;14255.0;3425.0;1314.0;18485.0;18485.0;4652.0;997.0;2318.0;7381.0;1137.0;13298.0
74;West-Nederland;2001;16115;114033;27558;9600;148105;148105;36299;7731;17517;54770;9231;110616;2156.0;15257.0;3687.0;1284.0;19815.0;19815.0;4856.0;1034.0;2344.0;7328.0;1235.0;14800.0
75;West-Nederland;2002;16513;119607;27616;9581;154155;154155;38650;9306;19635;57329;10760;114388;2195.0;15901.0;3671.0;1274.0;20494.0;20494.0;5138.0;1237.0;2610.0;7621.0;1430.0;15207.0
76;West-Nederland;2003;15940;122848;24449;8544;154693;154693;39718;10020;19706;60649;11695;112382;2108.0;16245.0;3233.0;1130.0;20456.0;20456.0;5252.0;1325.0;2606.0;8020.0;1547.0;14861.0
77;West-Nederland;2004;16269;125193;24013;8749;156727;156727;41048;10030;19169;62765;12322;113549;2152.0;16562.0;3177.0;1157.0;20734.0;20734.0;5430.0;1327.0;2536.0;8303.0;1630.0;15022.0
78;West-Nederland;2005;16693;128081;26055;8980;161849;161849;41974;10030;22122;63449;12631;116777;2200.0;16877.0;3433.0;1183.0;21327.0;21327.0;5531.0;1322.0;2915.0;8361.0;1664.0;15387.0
79;West-Nederland;2006;19547;132943;26971;12020;167441;167441;43887;8260;22743;65785;10922;120138;2575.0;17511.0;3553.0;1583.0;22055.0;22055.0;5781.0;1088.0;2996.0;8665.0;1439.0;15825.0
80;West-Nederland;2007;22028;140312;31174;15232;178282;178282;45140;8966;26530;69024;11514;125321;2886.0;18381.0;4084.0;1995.0;23355.0;23355.0;5913.0;1175.0;3475.0;9042.0;1508.0;16417.0
81;West-Nederland;2008;22494;146986;30587;16322;183663;183663;47186;9103;27112;74212;11409;127241;2916.0;19082.0;3972.0;2128.0;23842.0;23842.0;6360.0;1140.0;3483.0;9984.0;1462.0;16413.0
82;West-Nederland;2009;16753;149831;22529;9679;179433;179433;51643;9607;30322;72003;12838;125520;2154.0;19266.0;2897.0;1245.0;23073.0;23073.0;6641.0;1235.0;3899.0;9259.0;1651.0;16140.0
83;West-Nederland;2010;15948;151363;20208;8391;179128;179128;54264;9941;31107;72146;12405;127674;2037.0;19332.0;2581.0;1072.0;22878.0;22878.0;6931.0;1270.0;3973.0;9215.0;1584.0;16307.0
84;West-Nederland;2011;17710;153895;22937;9707;184836;184836;55768;9449;30354;76956;12069;130674;2262.0;19656.0;2930.0;1240.0;23607.0;23607.0;7123.0;1207.0;3877.0;9829.0;1541.0;16690.0
85;Zuid-Nederland;1995;5773;33683;8218;2716;44957;44957;13905;2198;5642;18661;2512;34245;1690.0;9863.0;2406.0;795.0;13164.0;13164.0;4072.0;644.0;1652.0;5464.0;736.0;10027.0
86;Zuid-Nederland;1996;6771;34755;8476;2810;47192;47192;14224;2325;5587;19094;2766;36294;1973.0;10126.0;2469.0;819.0;13750.0;13750.0;4144.0;677.0;1628.0;5563.0;806.0;10574.0
87;Zuid-Nederland;1997;7044;36968;9210;3048;50175;50175;14363;2543;5279;20366;3001;38435;2042.0;10719.0;2671.0;884.0;14549.0;14549.0;4165.0;737.0;1531.0;5905.0;870.0;11145.0
88;Zuid-Nederland;1998;7026;39572;9612;3415;52795;52795;14397;2860;5387;21495;3245;39924;2026.0;11414.0;2772.0;985.0;15227.0;15227.0;4153.0;825.0;1554.0;6200.0;936.0;11515.0
89;Zuid-Nederland;1999;6993;42767;10169;3866;56063;56063;14927;3119;5390;23155;3561;42004;2005.0;12264.0;2916.0;1109.0;16077.0;16077.0;4281.0;895.0;1546.0;6640.0;1021.0;12046.0
90;Zuid-Nederland;2000;8468;45434;11216;4896;60221;60221;15636;3360;5891;24242;3845;45239;2414.0;12953.0;3198.0;1396.0;17169.0;17169.0;4458.0;958.0;1680.0;6911.0;1096.0;12898.0
91;Zuid-Nederland;2001;8711;48230;10880;4738;63082;63082;16566;3979;6422;23836;4172;49198;2470.0;13678.0;3086.0;1344.0;17890.0;17890.0;4698.0;1128.0;1821.0;6760.0;1183.0;13952.0
92;Zuid-Nederland;2002;7667;50136;10483;4454;63832;63832;17422;4420;7339;24233;4725;49378;2167.0;14169.0;2962.0;1259.0;18039.0;18039.0;4924.0;1249.0;2074.0;6848.0;1335.0;13954.0
93;Zuid-Nederland;2003;7467;51152;9926;4002;64543;64543;18201;4845;7098;25774;5070;49647;2107.0;14432.0;2801.0;1129.0;18211.0;18211.0;5135.0;1367.0;2003.0;7272.0;1431.0;14008.0
94;Zuid-Nederland;2004;7642;52067;10017;4012;65714;65714;18531;5419;6621;26737;5314;50992;2163.0;14737.0;2835.0;1136.0;18599.0;18599.0;5245.0;1534.0;1874.0;7567.0;1504.0;14433.0
95;Zuid-Nederland;2005;7930;52306;10841;4113;66963;66963;18889;5370;7500;26817;5328;51111;2243.0;14793.0;3066.0;1163.0;18938.0;18938.0;5342.0;1519.0;2121.0;7584.0;1507.0;14455.0
96;Zuid-Nederland;2006;8724;54724;11621;5426;69644;69644;20163;5120;7827;27996;4594;54510;2469.0;15487.0;3289.0;1535.0;19709.0;19709.0;5706.0;1449.0;2215.0;7923.0;1300.0;15426.0
97;Zuid-Nederland;2007;9994;56579;13235;6774;73034;73034;18902;5184;9094;28741;4714;54572;2824.0;15988.0;3740.0;1914.0;20638.0;20638.0;5342.0;1465.0;2570.0;8122.0;1332.0;15421.0
98;Zuid-Nederland;2008;10201;59243;12981;7255;75207;75207;19748;5255;9290;30887;4669;55377;2783.0;16551.0;3755.0;2044.0;21045.0;21045.0;5268.0;1502.0;2620.0;8178.0;1382.0;15634.0
99;Zuid-Nederland;2009;7700;59392;9002;4291;71803;71803;19576;6522;10717;26938;5541;54707;2159.0;16651.0;2524.0;1203.0;20131.0;20131.0;5488.0;1829.0;3005.0;7552.0;1554.0;15338.0
100;Zuid-Nederland;2010;7227;59749;8101;3700;71378;71378;20432;6858;10896;26800;5379;55592;2021.0;16706.0;2265.0;1034.0;19957.0;19957.0;5713.0;1918.0;3047.0;7493.0;1504.0;15544.0
101;Zuid-Nederland;2011;8026;60749;9195;4280;73690;73690;20999;6519;10632;28587;5234;56754;2244.0;16986.0;2571.0;1197.0;20604.0;20604.0;5871.0;1823.0;2973.0;7993.0;1463.0;15869.0
102;Groningen;1995;899;4745;1279;380;6543;6543;2402;399;791;2727;455;5372;1612.0;8504.0;2292.0;681.0;11727.0;11727.0;4304.0;714.0;1417.0;4886.0;815.0;9627.0
103;Groningen;1996;943;4935;1304;359;6823;6823;2432;414;795;2801;488;5585;1689.0;8843.0;2336.0;644.0;12225.0;12225.0;4358.0;742.0;1425.0;5018.0;875.0;10007.0
104;Groningen;1997;981;5146;1430;413;7144;7144;2469;451;709;2939;528;5888;1757.0;9221.0;2563.0;740.0;12802.0;12802.0;4424.0;808.0;1270.0;5267.0;946.0;10551.0
105;Groningen;1998;1048;5593;1428;464;7605;7605;2423;502;735;3107;562;6125;1874.0;10006.0;2554.0;830.0;13604.0;13604.0;4334.0;897.0;1315.0;5557.0;1006.0;10957.0
106;Groningen;1999;1094;5901;1527;517;8004;8004;2517;547;636;3344;619;6470;1949.0;10512.0;2720.0;922.0;14260.0;14260.0;4484.0;975.0;1133.0;5957.0;1102.0;11527.0
107;Groningen;2000;1155;6262;1595;630;8382;8382;2541;587;662;3497;666;6685;2046.0;11092.0;2825.0;1117.0;14847.0;14847.0;4501.0;1039.0;1173.0;6195.0;1179.0;11841.0
108;Groningen;2001;1191;6744;1448;618;8763;8763;2696;656;829;3491;726;7071;2095.0;11862.0;2546.0;1088.0;15415.0;15415.0;4743.0;1154.0;1458.0;6140.0;1276.0;12438.0
109;Groningen;2002;1190;7121;1491;588;9213;9213;2744;676;929;3536;783;7385;2082.0;12462.0;2609.0;1029.0;16123.0;16123.0;4803.0;1182.0;1626.0;6188.0;1371.0;12923.0
110;Groningen;2003;1209;7415;1419;541;9502;9502;2883;786;918;3825;857;7571;2108.0;12926.0;2473.0;944.0;16563.0;16563.0;5025.0;1370.0;1600.0;6667.0;1494.0;13196.0
111;Groningen;2004;1114;7329;1330;537;9236;9236;3148;675;1012;3935;885;7228;1941.0;12774.0;2317.0;936.0;16096.0;16096.0;5487.0;1177.0;1764.0;6857.0;1542.0;12597.0
112;Groningen;2005;1141;7282;1414;553;9284;9284;3182;634;969;3937;887;7527;1994.0;12733.0;2473.0;967.0;16233.0;16233.0;5563.0;1109.0;1695.0;6884.0;1551.0;13160.0
113;Groningen;2006;1274;7278;1460;722;9290;9290;3322;480;2771;4452;775;5095;2232.0;12753.0;2558.0;1264.0;16279.0;16279.0;5821.0;841.0;4856.0;7801.0;1357.0;8928.0
114;Groningen;2007;1421;7913;1642;907;10070;10070;3425;509;1116;4184;798;7905;2492.0;13875.0;2880.0;1591.0;17655.0;17655.0;6005.0;892.0;1957.0;7336.0;1399.0;13860.0
115;Groningen;2008;1448;8273;1608;970;10353;10353;3573;516;1138;4490;789;8010;2592.0;14565.0;2857.0;1652.0;18362.0;18362.0;5394.0;954.0;2057.0;8249.0;1450.0;12955.0
116;Groningen;2009;1075;8448;1242;551;10214;10214;3286;588;1344;4441;946;7357;1865.0;14650.0;2154.0;956.0;17712.0;17712.0;5698.0;1019.0;2331.0;7701.0;1640.0;12757.0
117;Groningen;2010;1002;8614;1009;484;10141;10141;3487;605;1384;4496;921;7432;1730.0;14877.0;1742.0;836.0;17514.0;17514.0;6021.0;1045.0;2390.0;7765.0;1591.0;12835.0
118;Groningen;2011;1113;8758;1145;560;10456;10456;3583;575;1350;4796;896;7572;1922.0;15126.0;1977.0;966.0;18058.0;18058.0;6188.0;994.0;2332.0;8283.0;1548.0;13077.0
119;Friesland;1995;1329;4949;1383;463;7199;7199;2515;396;901;2921;450;5837;2175.0;8103.0;2265.0;757.0;11786.0;11786.0;4118.0;648.0;1474.0;4782.0;737.0;9557.0
120;Friesland;1996;1267;5136;1452;432;7424;7424;2518;417;841;2989;498;6031;2065.0;8372.0;2367.0;704.0;12100.0;12100.0;4104.0;680.0;1370.0;4872.0;811.0;9831.0
121;Friesland;1997;1232;5460;1526;465;7753;7753;2572;453;787;3166;536;6289;1998.0;8856.0;2475.0;755.0;12575.0;12575.0;4172.0;734.0;1277.0;5134.0;869.0;10200.0
122;Friesland;1998;1474;5779;1647;545;8355;8355;2622;516;806;3331;589;6766;2378.0;9326.0;2658.0;880.0;13482.0;13482.0;4232.0;833.0;1301.0;5376.0;951.0;10919.0
123;Friesland;1999;1531;6248;1802;638;8944;8944;2684;567;697;3594;645;7258;2459.0;10031.0;2894.0;1024.0;14359.0;14359.0;4310.0;910.0;1120.0;5770.0;1036.0;11653.0
124;Friesland;2000;1580;6844;2029;783;9670;9670;2706;607;810;3834;694;7645;2518.0;10906.0;3233.0;1248.0;15410.0;15410.0;4312.0;968.0;1291.0;6110.0;1107.0;12183.0
125;Friesland;2001;1854;7352;1795;880;10121;10121;2889;653;949;3777;761;8177;2927.0;11607.0;2834.0;1389.0;15980.0;15980.0;4561.0;1031.0;1498.0;5964.0;1201.0;12910.0
126;Friesland;2002;1382;7733;1868;711;10272;10272;3037;720;1085;3820;877;8248;2166.0;12121.0;2928.0;1114.0;16101.0;16101.0;4760.0;1129.0;1700.0;5987.0;1375.0;12928.0
127;Friesland;2003;1468;7862;1632;649;10313;10313;3212;790;1028;4071;945;8270;2290.0;12266.0;2547.0;1012.0;16090.0;16090.0;5011.0;1232.0;1605.0;6351.0;1475.0;12903.0
128;Friesland;2004;1651;8069;1918;672;10967;10967;3291;808;1115;4270;957;8724;2575.0;12583.0;2992.0;1049.0;17102.0;17102.0;5133.0;1260.0;1738.0;6659.0;1492.0;13605.0
129;Friesland;2005;1542;8139;1997;661;11018;11018;3337;790;1198;4341;950;8560;2408.0;12710.0;3119.0;1032.0;17205.0;17205.0;5211.0;1234.0;1870.0;6779.0;1483.0;13367.0
130;Friesland;2006;1715;8526;2245;857;11630;11630;3738;667;1178;4550;833;9474;2677.0;13308.0;3505.0;1337.0;18152.0;18152.0;5834.0;1042.0;1839.0;7102.0;1300.0;14786.0
131;Friesland;2007;1961;8613;2466;1100;11941;11941;3384;675;1363;4516;871;9250;3057.0;13424.0;3844.0;1714.0;18610.0;18610.0;5275.0;1053.0;2124.0;7038.0;1358.0;14417.0
132;Friesland;2008;2001;9016;2418;1178;12293;12293;3536;685;1392;4852;863;9386;3220.0;14175.0;3681.0;1837.0;19239.0;19239.0;4849.0;1021.0;2180.0;7429.0;1347.0;14154.0
