ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
43;Rijksmonumenten totaal;Overijssel (PV);2016;3943
44;Rijksmonumenten totaal;Overijssel (PV);2017;3941
45;Rijksmonumenten totaal;Flevoland (PV);2013;79
46;Rijksmonumenten totaal;Flevoland (PV);2014;81
47;Rijksmonumenten totaal;Flevoland (PV);2015;81
48;Rijksmonumenten totaal;Flevoland (PV);2016;82
49;Rijksmonumenten totaal;Flevoland (PV);2017;82
50;Rijksmonumenten totaal;Gelderland (PV);2013;6169
51;Rijksmonumenten totaal;Gelderland (PV);2014;6227
52;Rijksmonumenten totaal;Gelderland (PV);2015;6270
53;Rijksmonumenten totaal;Gelderland (PV);2016;6272
54;Rijksmonumenten totaal;Gelderland (PV);2017;6284
55;Rijksmonumenten totaal;Utrecht (PV);2013;5479
56;Rijksmonumenten totaal;Utrecht (PV);2014;5489
57;Rijksmonumenten totaal;Utrecht (PV);2015;5509
58;Rijksmonumenten totaal;Utrecht (PV);2016;5618
59;Rijksmonumenten totaal;Utrecht (PV);2017;5618
60;Rijksmonumenten totaal;Noord-Holland (PV);2013;14086
61;Rijksmonumenten totaal;Noord-Holland (PV);2014;14037
62;Rijksmonumenten totaal;Noord-Holland (PV);2015;14034
63;Rijksmonumenten totaal;Noord-Holland (PV);2016;14044
64;Rijksmonumenten totaal;Noord-Holland (PV);2017;14042
65;Rijksmonumenten totaal;Zuid-Holland (PV);2013;9119
66;Rijksmonumenten totaal;Zuid-Holland (PV);2014;9160
67;Rijksmonumenten totaal;Zuid-Holland (PV);2015;9159
68;Rijksmonumenten totaal;Zuid-Holland (PV);2016;9158
69;Rijksmonumenten totaal;Zuid-Holland (PV);2017;9157
70;Rijksmonumenten totaal;Zeeland (PV);2013;3690
71;Rijksmonumenten totaal;Zeeland (PV);2014;3679
72;Rijksmonumenten totaal;Zeeland (PV);2015;3675
73;Rijksmonumenten totaal;Zeeland (PV);2016;3677
74;Rijksmonumenten totaal;Zeeland (PV);2017;3677
75;Rijksmonumenten totaal;Noord-Brabant (PV);2013;5810
76;Rijksmonumenten totaal;Noord-Brabant (PV);2014;5806
77;Rijksmonumenten totaal;Noord-Brabant (PV);2015;5841
78;Rijksmonumenten totaal;Noord-Brabant (PV);2016;5832
79;Rijksmonumenten totaal;Noord-Brabant (PV);2017;5830
80;Rijksmonumenten totaal;Limburg (PV);2013;5344
81;Rijksmonumenten totaal;Limburg (PV);2014;5341
82;Rijksmonumenten totaal;Limburg (PV);2015;5339
83;Rijksmonumenten totaal;Limburg (PV);2016;5341
84;Rijksmonumenten totaal;Limburg (PV);2017;5342
85;Rijksmonumenten totaal;Oost-Groningen (CR);2013;569
86;Rijksmonumenten totaal;Oost-Groningen (CR);2014;569
87;Rijksmonumenten totaal;Oost-Groningen (CR);2015;569
88;Rijksmonumenten totaal;Oost-Groningen (CR);2016;569
89;Rijksmonumenten totaal;Oost-Groningen (CR);2017;569
90;Rijksmonumenten totaal;Delfzijl en omgeving (CR);2013;314
91;Rijksmonumenten totaal;Delfzijl en omgeving (CR);2014;315
92;Rijksmonumenten totaal;Delfzijl en omgeving (CR);2015;315
93;Rijksmonumenten totaal;Delfzijl en omgeving (CR);2016;315
94;Rijksmonumenten totaal;Delfzijl en omgeving (CR);2017;315
95;Rijksmonumenten totaal;Overig Groningen (CR);2013;1673
96;Rijksmonumenten totaal;Overig Groningen (CR);2014;1672
97;Rijksmonumenten totaal;Overig Groningen (CR);2015;1673
98;Rijksmonumenten totaal;Overig Groningen (CR);2016;1673
99;Rijksmonumenten totaal;Overig Groningen (CR);2017;1673
100;Rijksmonumenten totaal;Noord-Friesland (CR);2013;2825
101;Rijksmonumenten totaal;Noord-Friesland (CR);2014;2816
102;Rijksmonumenten totaal;Noord-Friesland (CR);2015;2815
103;Rijksmonumenten totaal;Noord-Friesland (CR);2016;2812
104;Rijksmonumenten totaal;Noord-Friesland (CR);2017;2812
105;Rijksmonumenten totaal;Zuidwest-Friesland (CR);2013;921
106;Rijksmonumenten totaal;Zuidwest-Friesland (CR);2014;921
107;Rijksmonumenten totaal;Zuidwest-Friesland (CR);2015;918
108;Rijksmonumenten totaal;Zuidwest-Friesland (CR);2016;918
109;Rijksmonumenten totaal;Zuidwest-Friesland (CR);2017;918
110;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2013;423
111;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2014;421
112;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2015;424
113;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2016;423
114;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2017;423
115;Rijksmonumenten totaal;Noord-Drenthe (CR);2013;591
116;Rijksmonumenten totaal;Noord-Drenthe (CR);2014;598
117;Rijksmonumenten totaal;Noord-Drenthe (CR);2015;598
118;Rijksmonumenten totaal;Noord-Drenthe (CR);2016;598
119;Rijksmonumenten totaal;Noord-Drenthe (CR);2017;598
120;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2013;269
121;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2014;269
122;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2015;268
123;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2016;268
124;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2017;268
125;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2013;424
126;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2014;424
127;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2015;416
128;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2016;416
129;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2017;416
130;Rijksmonumenten totaal;Noord-Overijssel (CR);2013;1997
131;Rijksmonumenten totaal;Noord-Overijssel (CR);2014;1997
132;Rijksmonumenten totaal;Noord-Overijssel (CR);2015;1993
133;Rijksmonumenten totaal;Noord-Overijssel (CR);2016;1993
134;Rijksmonumenten totaal;Noord-Overijssel (CR);2017;1993
135;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2013;797
136;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2014;796
137;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2015;796
138;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2016;796
139;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2017;795
140;Rijksmonumenten totaal;Twente (CR);2013;1151
141;Rijksmonumenten totaal;Twente (CR);2014;1150
142;Rijksmonumenten totaal;Twente (CR);2015;1154
143;Rijksmonumenten totaal;Twente (CR);2016;1154
144;Rijksmonumenten totaal;Twente (CR);2017;1153
145;Rijksmonumenten totaal;Veluwe (CR);2013;1640
146;Rijksmonumenten totaal;Veluwe (CR);2014;1641
147;Rijksmonumenten totaal;Veluwe (CR);2015;1639
148;Rijksmonumenten totaal;Veluwe (CR);2016;1639
149;Rijksmonumenten totaal;Veluwe (CR);2017;1641
150;Rijksmonumenten totaal;Achterhoek (CR);2013;1559
151;Rijksmonumenten totaal;Achterhoek (CR);2014;1557
152;Rijksmonumenten totaal;Achterhoek (CR);2015;1555
153;Rijksmonumenten totaal;Achterhoek (CR);2016;1555
154;Rijksmonumenten totaal;Achterhoek (CR);2017;1555
155;Rijksmonumenten totaal;Arnhem/Nijmegen (CR);2013;1835
156;Rijksmonumenten totaal;Arnhem/Nijmegen (CR);2014;1837
157;Rijksmonumenten totaal;Arnhem/Nijmegen (CR);2015;1847
158;Rijksmonumenten totaal;Arnhem/Nijmegen (CR);2016;1853
159;Rijksmonumenten totaal;Arnhem/Nijmegen (CR);2017;1853
160;Rijksmonumenten totaal;Zuidwest-Gelderland (CR);2013;1135
161;Rijksmonumenten totaal;Zuidwest-Gelderland (CR);2014;1192
162;Rijksmonumenten totaal;Zuidwest-Gelderland (CR);2015;1229
163;Rijksmonumenten totaal;Zuidwest-Gelderland (CR);2016;1225
164;Rijksmonumenten totaal;Zuidwest-Gelderland (CR);2017;1235
165;Rijksmonumenten totaal;Utrecht (CR);2013;5479
166;Rijksmonumenten totaal;Utrecht (CR);2014;5489
167;Rijksmonumenten totaal;Utrecht (CR);2015;5509
168;Rijksmonumenten totaal;Utrecht (CR);2016;5618
169;Rijksmonumenten totaal;Utrecht (CR);2017;5618
170;Rijksmonumenten totaal;Kop van Noord-Holland (CR);2013;1543
171;Rijksmonumenten totaal;Kop van Noord-Holland (CR);2014;1540
172;Rijksmonumenten totaal;Kop van Noord-Holland (CR);2015;1539
173;Rijksmonumenten totaal;Kop van Noord-Holland (CR);2016;1540
174;Rijksmonumenten totaal;Kop van Noord-Holland (CR);2017;1540
175;Rijksmonumenten totaal;Alkmaar en omgeving (CR);2013;774
176;Rijksmonumenten totaal;Alkmaar en omgeving (CR);2014;774
177;Rijksmonumenten totaal;Alkmaar en omgeving (CR);2015;773
178;Rijksmonumenten totaal;Alkmaar en omgeving (CR);2016;772
179;Rijksmonumenten totaal;Alkmaar en omgeving (CR);2017;772
180;Rijksmonumenten totaal;IJmond (CR);2013;273
181;Rijksmonumenten totaal;IJmond (CR);2014;276
182;Rijksmonumenten totaal;IJmond (CR);2015;276
183;Rijksmonumenten totaal;IJmond (CR);2016;276
184;Rijksmonumenten totaal;IJmond (CR);2017;276
185;Rijksmonumenten totaal;Agglomeratie Haarlem (CR);2013;1590
186;Rijksmonumenten totaal;Agglomeratie Haarlem (CR);2014;1589
187;Rijksmonumenten totaal;Agglomeratie Haarlem (CR);2015;1591
188;Rijksmonumenten totaal;Agglomeratie Haarlem (CR);2016;1590
189;Rijksmonumenten totaal;Agglomeratie Haarlem (CR);2017;1590
190;Rijksmonumenten totaal;Zaanstreek (CR);2013;309
191;Rijksmonumenten totaal;Zaanstreek (CR);2014;309
192;Rijksmonumenten totaal;Zaanstreek (CR);2015;309
193;Rijksmonumenten totaal;Zaanstreek (CR);2016;309
194;Rijksmonumenten totaal;Zaanstreek (CR);2017;309
195;Rijksmonumenten totaal;Groot-Amsterdam (CR);2013;8348
196;Rijksmonumenten totaal;Groot-Amsterdam (CR);2014;8346
197;Rijksmonumenten totaal;Groot-Amsterdam (CR);2015;8344
198;Rijksmonumenten totaal;Groot-Amsterdam (CR);2016;8352
199;Rijksmonumenten totaal;Groot-Amsterdam (CR);2017;8350
200;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2013;1249
201;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2014;1203
202;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2015;1202
203;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2016;1205
204;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2017;1205
205;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2013;1809
206;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2014;1808
207;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2015;1808
208;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2016;1807
209;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2017;1807
210;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2013;1744
211;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2014;1748
212;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2015;1747
213;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2016;1746
214;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2017;1747
215;Rijksmonumenten totaal;Delft en Westland (CR);2013;870
216;Rijksmonumenten totaal;Delft en Westland (CR);2014;871
217;Rijksmonumenten totaal;Delft en Westland (CR);2015;871
218;Rijksmonumenten totaal;Delft en Westland (CR);2016;871
219;Rijksmonumenten totaal;Delft en Westland (CR);2017;871
220;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2013;942
221;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2014;942
222;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2015;941
223;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2016;941
224;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2017;941
225;Rijksmonumenten totaal;Groot-Rijnmond (CR);2013;2185
226;Rijksmonumenten totaal;Groot-Rijnmond (CR);2014;2220
227;Rijksmonumenten totaal;Groot-Rijnmond (CR);2015;2221
228;Rijksmonumenten totaal;Groot-Rijnmond (CR);2016;2225
229;Rijksmonumenten totaal;Groot-Rijnmond (CR);2017;2223
230;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2013;1569
231;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2014;1571
232;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2015;1571
233;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2016;1568
234;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2017;1568
235;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2013;388
236;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2014;385
237;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2015;385
238;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2016;385
239;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2017;385
240;Rijksmonumenten totaal;Overig Zeeland (CR);2013;3302
241;Rijksmonumenten totaal;Overig Zeeland (CR);2014;3294
242;Rijksmonumenten totaal;Overig Zeeland (CR);2015;3290
243;Rijksmonumenten totaal;Overig Zeeland (CR);2016;3292
244;Rijksmonumenten totaal;Overig Zeeland (CR);2017;3292
245;Rijksmonumenten totaal;West-Noord-Brabant (CR);2013;1659
246;Rijksmonumenten totaal;West-Noord-Brabant (CR);2014;1658
247;Rijksmonumenten totaal;West-Noord-Brabant (CR);2015;1658
248;Rijksmonumenten totaal;West-Noord-Brabant (CR);2016;1653
249;Rijksmonumenten totaal;West-Noord-Brabant (CR);2017;1653
250;Rijksmonumenten totaal;Midden-Noord-Brabant (CR);2013;1061
251;Rijksmonumenten totaal;Midden-Noord-Brabant (CR);2014;1061
252;Rijksmonumenten totaal;Midden-Noord-Brabant (CR);2015;1096
253;Rijksmonumenten totaal;Midden-Noord-Brabant (CR);2016;1092
254;Rijksmonumenten totaal;Midden-Noord-Brabant (CR);2017;1091
255;Rijksmonumenten totaal;Noordoost-Noord-Brabant (CR);2013;2076
256;Rijksmonumenten totaal;Noordoost-Noord-Brabant (CR);2014;2075
257;Rijksmonumenten totaal;Noordoost-Noord-Brabant (CR);2015;2076
258;Rijksmonumenten totaal;Noordoost-Noord-Brabant (CR);2016;2076
259;Rijksmonumenten totaal;Noordoost-Noord-Brabant (CR);2017;2075
260;Rijksmonumenten totaal;Zuidoost-Noord-Brabant (CR);2013;1014
261;Rijksmonumenten totaal;Zuidoost-Noord-Brabant (CR);2014;1012
262;Rijksmonumenten totaal;Zuidoost-Noord-Brabant (CR);2015;1011
263;Rijksmonumenten totaal;Zuidoost-Noord-Brabant (CR);2016;1011
264;Rijksmonumenten totaal;Zuidoost-Noord-Brabant (CR);2017;1011
265;Rijksmonumenten totaal;Noord-Limburg (CR);2013;532
266;Rijksmonumenten totaal;Noord-Limburg (CR);2014;530
267;Rijksmonumenten totaal;Noord-Limburg (CR);2015;529
268;Rijksmonumenten totaal;Noord-Limburg (CR);2016;530
269;Rijksmonumenten totaal;Noord-Limburg (CR);2017;530
270;Rijksmonumenten totaal;Midden-Limburg (CR);2013;822
271;Rijksmonumenten totaal;Midden-Limburg (CR);2014;822
272;Rijksmonumenten totaal;Midden-Limburg (CR);2015;822
273;Rijksmonumenten totaal;Midden-Limburg (CR);2016;822
274;Rijksmonumenten totaal;Midden-Limburg (CR);2017;822
275;Rijksmonumenten totaal;Zuid-Limburg (CR);2013;3990
276;Rijksmonumenten totaal;Zuid-Limburg (CR);2014;3989
277;Rijksmonumenten totaal;Zuid-Limburg (CR);2015;3988
278;Rijksmonumenten totaal;Zuid-Limburg (CR);2016;3989
279;Rijksmonumenten totaal;Zuid-Limburg (CR);2017;3990
280;Rijksmonumenten totaal;Flevoland (CR);2013;79
281;Rijksmonumenten totaal;Flevoland (CR);2014;81
282;Rijksmonumenten totaal;Flevoland (CR);2015;81
283;Rijksmonumenten totaal;Flevoland (CR);2016;82
284;Rijksmonumenten totaal;Flevoland (CR);2017;82
285;Rijksmonumenten totaal;Aa en Hunze;2013;76
286;Rijksmonumenten totaal;Aa en Hunze;2014;76
287;Rijksmonumenten totaal;Aa en Hunze;2015;76
288;Rijksmonumenten totaal;Aa en Hunze;2016;76
289;Rijksmonumenten totaal;Aa en Hunze;2017;76
290;Rijksmonumenten totaal;Aalburg;2013;47
291;Rijksmonumenten totaal;Aalburg;2014;47
292;Rijksmonumenten totaal;Aalburg;2015;47
293;Rijksmonumenten totaal;Aalburg;2016;47
294;Rijksmonumenten totaal;Aalburg;2017;47
295;Rijksmonumenten totaal;Aalsmeer;2013;38
296;Rijksmonumenten totaal;Aalsmeer;2014;37
297;Rijksmonumenten totaal;Aalsmeer;2015;37
298;Rijksmonumenten totaal;Aalsmeer;2016;37
299;Rijksmonumenten totaal;Aalsmeer;2017;37
300;Rijksmonumenten totaal;Aalten;2013;61
301;Rijksmonumenten totaal;Aalten;2014;61
302;Rijksmonumenten totaal;Aalten;2015;61
303;Rijksmonumenten totaal;Aalten;2016;61
304;Rijksmonumenten totaal;Aalten;2017;61
305;Rijksmonumenten totaal;Achtkarspelen;2013;66
306;Rijksmonumenten totaal;Achtkarspelen;2014;66
307;Rijksmonumenten totaal;Achtkarspelen;2015;66
308;Rijksmonumenten totaal;Achtkarspelen;2016;66
309;Rijksmonumenten totaal;Achtkarspelen;2017;66
310;Rijksmonumenten totaal;Alblasserdam;2013;20
311;Rijksmonumenten totaal;Alblasserdam;2014;20
312;Rijksmonumenten totaal;Alblasserdam;2015;20
313;Rijksmonumenten totaal;Alblasserdam;2016;20
314;Rijksmonumenten totaal;Alblasserdam;2017;20
315;Rijksmonumenten totaal;Albrandswaard;2013;27
316;Rijksmonumenten totaal;Albrandswaard;2014;27
317;Rijksmonumenten totaal;Albrandswaard;2015;27
318;Rijksmonumenten totaal;Albrandswaard;2016;27
319;Rijksmonumenten totaal;Albrandswaard;2017;27
320;Rijksmonumenten totaal;Alkmaar;2013;578
321;Rijksmonumenten totaal;Alkmaar;2014;578
322;Rijksmonumenten totaal;Alkmaar;2015;577
323;Rijksmonumenten totaal;Alkmaar;2016;577
324;Rijksmonumenten totaal;Alkmaar;2017;577
325;Rijksmonumenten totaal;Almelo;2013;76
326;Rijksmonumenten totaal;Almelo;2014;76
327;Rijksmonumenten totaal;Almelo;2015;77
328;Rijksmonumenten totaal;Almelo;2016;77
329;Rijksmonumenten totaal;Almelo;2017;77
330;Rijksmonumenten totaal;Almere;2013;0
331;Rijksmonumenten totaal;Almere;2014;0
332;Rijksmonumenten totaal;Almere;2015;0
333;Rijksmonumenten totaal;Almere;2016;0
334;Rijksmonumenten totaal;Almere;2017;0
335;Rijksmonumenten totaal;Alphen aan den Rijn;2013;167
336;Rijksmonumenten totaal;Alphen aan den Rijn;2014;167
337;Rijksmonumenten totaal;Alphen aan den Rijn;2015;167
338;Rijksmonumenten totaal;Alphen aan den Rijn;2016;167
339;Rijksmonumenten totaal;Alphen aan den Rijn;2017;167
340;Rijksmonumenten totaal;Alphen-Chaam;2013;61
341;Rijksmonumenten totaal;Alphen-Chaam;2014;61
342;Rijksmonumenten totaal;Alphen-Chaam;2015;61
343;Rijksmonumenten totaal;Alphen-Chaam;2016;61
344;Rijksmonumenten totaal;Alphen-Chaam;2017;61
345;Rijksmonumenten totaal;Ameland;2013;113
346;Rijksmonumenten totaal;Ameland;2014;112
347;Rijksmonumenten totaal;Ameland;2015;112
348;Rijksmonumenten totaal;Ameland;2016;112
349;Rijksmonumenten totaal;Ameland;2017;112
350;Rijksmonumenten totaal;Amersfoort;2013;457
351;Rijksmonumenten totaal;Amersfoort;2014;457
352;Rijksmonumenten totaal;Amersfoort;2015;457
353;Rijksmonumenten totaal;Amersfoort;2016;457
354;Rijksmonumenten totaal;Amersfoort;2017;457
355;Rijksmonumenten totaal;Amstelveen;2013;71
356;Rijksmonumenten totaal;Amstelveen;2014;72
357;Rijksmonumenten totaal;Amstelveen;2015;72
358;Rijksmonumenten totaal;Amstelveen;2016;72
359;Rijksmonumenten totaal;Amstelveen;2017;71
360;Rijksmonumenten totaal;Amsterdam;2013;7504
361;Rijksmonumenten totaal;Amsterdam;2014;7502
362;Rijksmonumenten totaal;Amsterdam;2015;7499
363;Rijksmonumenten totaal;Amsterdam;2016;7507
364;Rijksmonumenten totaal;Amsterdam;2017;7506
365;Rijksmonumenten totaal;Apeldoorn;2013;172
366;Rijksmonumenten totaal;Apeldoorn;2014;173
367;Rijksmonumenten totaal;Apeldoorn;2015;173
368;Rijksmonumenten totaal;Apeldoorn;2016;173
369;Rijksmonumenten totaal;Apeldoorn;2017;174
370;Rijksmonumenten totaal;Appingedam;2013;75
371;Rijksmonumenten totaal;Appingedam;2014;76
372;Rijksmonumenten totaal;Appingedam;2015;76
373;Rijksmonumenten totaal;Appingedam;2016;76
374;Rijksmonumenten totaal;Appingedam;2017;76
375;Rijksmonumenten totaal;Arnhem;2013;545
376;Rijksmonumenten totaal;Arnhem;2014;545
377;Rijksmonumenten totaal;Arnhem;2015;555
378;Rijksmonumenten totaal;Arnhem;2016;557
379;Rijksmonumenten totaal;Arnhem;2017;558
380;Rijksmonumenten totaal;Assen;2013;135
381;Rijksmonumenten totaal;Assen;2014;135
382;Rijksmonumenten totaal;Assen;2015;135
383;Rijksmonumenten totaal;Assen;2016;135
384;Rijksmonumenten totaal;Assen;2017;135
385;Rijksmonumenten totaal;Asten;2013;22
386;Rijksmonumenten totaal;Asten;2014;20
387;Rijksmonumenten totaal;Asten;2015;20
388;Rijksmonumenten totaal;Asten;2016;20
389;Rijksmonumenten totaal;Asten;2017;20
390;Rijksmonumenten totaal;Baarle-Nassau;2013;15
391;Rijksmonumenten totaal;Baarle-Nassau;2014;15
392;Rijksmonumenten totaal;Baarle-Nassau;2015;15
393;Rijksmonumenten totaal;Baarle-Nassau;2016;15
394;Rijksmonumenten totaal;Baarle-Nassau;2017;15
395;Rijksmonumenten totaal;Baarn;2013;149
396;Rijksmonumenten totaal;Baarn;2014;149
397;Rijksmonumenten totaal;Baarn;2015;149
398;Rijksmonumenten totaal;Baarn;2016;148
399;Rijksmonumenten totaal;Baarn;2017;148
400;Rijksmonumenten totaal;Barendrecht;2013;19
401;Rijksmonumenten totaal;Barendrecht;2014;19
402;Rijksmonumenten totaal;Barendrecht;2015;19
403;Rijksmonumenten totaal;Barendrecht;2016;19
404;Rijksmonumenten totaal;Barendrecht;2017;19
405;Rijksmonumenten totaal;Barneveld;2013;32
406;Rijksmonumenten totaal;Barneveld;2014;32
407;Rijksmonumenten totaal;Barneveld;2015;32
408;Rijksmonumenten totaal;Barneveld;2016;32
409;Rijksmonumenten totaal;Barneveld;2017;32
410;Rijksmonumenten totaal;Bedum;2013;70
411;Rijksmonumenten totaal;Bedum;2014;70
412;Rijksmonumenten totaal;Bedum;2015;70
413;Rijksmonumenten totaal;Bedum;2016;70
414;Rijksmonumenten totaal;Bedum;2017;70
415;Rijksmonumenten totaal;Beek (L.);2013;54
416;Rijksmonumenten totaal;Beek (L.);2014;54
417;Rijksmonumenten totaal;Beek (L.);2015;54
418;Rijksmonumenten totaal;Beek (L.);2016;54
419;Rijksmonumenten totaal;Beek (L.);2017;54
420;Rijksmonumenten totaal;Beemster;2013;89
421;Rijksmonumenten totaal;Beemster;2014;89
422;Rijksmonumenten totaal;Beemster;2015;89
423;Rijksmonumenten totaal;Beemster;2016;89
424;Rijksmonumenten totaal;Beemster;2017;89
425;Rijksmonumenten totaal;Beesel;2013;20
426;Rijksmonumenten totaal;Beesel;2014;20
427;Rijksmonumenten totaal;Beesel;2015;20
428;Rijksmonumenten totaal;Beesel;2016;20
429;Rijksmonumenten totaal;Beesel;2017;20
430;Rijksmonumenten totaal;Bellingwedde;2013;79
431;Rijksmonumenten totaal;Bellingwedde;2014;79
432;Rijksmonumenten totaal;Bellingwedde;2015;79
433;Rijksmonumenten totaal;Bellingwedde;2016;79
434;Rijksmonumenten totaal;Bellingwedde;2017;79
435;Rijksmonumenten totaal;Berg en Dal;2013;98
436;Rijksmonumenten totaal;Berg en Dal;2014;98
437;Rijksmonumenten totaal;Berg en Dal;2015;98
438;Rijksmonumenten totaal;Berg en Dal;2016;98
439;Rijksmonumenten totaal;Berg en Dal;2017;98
440;Rijksmonumenten totaal;Bergeijk;2013;35
441;Rijksmonumenten totaal;Bergeijk;2014;35
442;Rijksmonumenten totaal;Bergeijk;2015;35
443;Rijksmonumenten totaal;Bergeijk;2016;35
444;Rijksmonumenten totaal;Bergeijk;2017;35
445;Rijksmonumenten totaal;Bergen (L.);2013;27
446;Rijksmonumenten totaal;Bergen (L.);2014;26
447;Rijksmonumenten totaal;Bergen (L.);2015;26
