ID;Bouwjaar;TenaamstellingEnLeeftijdParticulier;Provincie;Perioden;VoertuigenMetBromfietskenteken_1;Snorfiets_2;Bromfiets_3;Brommobiel_4;OverigeVoertuigenMetBromfietskenteken_5
880;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2024;15195.0;7272.0;7524.0;309.0;90.0
881;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2025;15250.0;6790.0;7993.0;382.0;85.0
882;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2019;19968.0;13145.0;6456.0;294.0;73.0
883;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2020;20510.0;13506.0;6657.0;279.0;68.0
884;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2021;20899.0;13809.0;6745.0;279.0;66.0
885;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2022;21737.0;14375.0;6993.0;294.0;75.0
886;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2023;22226.0;14504.0;7375.0;285.0;62.0
887;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2024;22755.0;14030.0;8364.0;302.0;59.0
888;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2025;23167.0;13700.0;9068.0;334.0;65.0
889;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2019;1984.0;1202.0;714.0;61.0;7.0
890;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2020;2161.0;1279.0;821.0;53.0;8.0
891;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2021;2226.0;1302.0;863.0;56.0;5.0
892;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2022;2313.0;1349.0;908.0;49.0;7.0
893;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2023;2387.0;1376.0;965.0;42.0;4.0
894;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2024;2546.0;1343.0;1159.0;37.0;7.0
895;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2025;2504.0;1299.0;1151.0;41.0;13.0
896;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2019;14749.0;9880.0;4516.0;317.0;36.0
897;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2020;15010.0;10014.0;4672.0;285.0;39.0
898;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2021;15132.0;10167.0;4632.0;290.0;43.0
899;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2022;15371.0;10274.0;4767.0;284.0;46.0
900;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2023;15653.0;10255.0;5064.0;284.0;50.0
901;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2024;15407.0;9578.0;5480.0;296.0;53.0
902;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2025;15538.0;9262.0;5922.0;298.0;56.0
903;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2019;8007.0;4983.0;2795.0;211.0;18.0
904;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2020;8264.0;5134.0;2906.0;201.0;23.0
905;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2021;8401.0;5280.0;2919.0;180.0;22.0
906;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2022;8693.0;5434.0;3033.0;202.0;24.0
907;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2023;8752.0;5413.0;3118.0;188.0;33.0
908;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2024;8728.0;5040.0;3451.0;209.0;28.0
909;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2025;8452.0;4616.0;3609.0;201.0;26.0
910;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Nederland;2019;150876.0;99444.0;44058.0;7003.0;371.0
911;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Nederland;2020;155021.0;100758.0;46712.0;7142.0;409.0
912;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Nederland;2021;158396.0;102062.0;48675.0;7225.0;434.0
913;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Nederland;2022;161505.0;102817.0;50807.0;7403.0;478.0
914;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Nederland;2023;165855.0;103177.0;54715.0;7429.0;534.0
915;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Nederland;2024;166899.0;98024.0;60582.0;7710.0;583.0
916;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Nederland;2025;168378.0;94200.0;65538.0;7990.0;650.0
917;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Groningen (PV);2019;4286.0;2565.0;1396.0;309.0;16.0
918;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Groningen (PV);2020;4473.0;2621.0;1507.0;328.0;17.0
919;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Groningen (PV);2021;4534.0;2608.0;1581.0;330.0;15.0
920;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Groningen (PV);2022;4658.0;2669.0;1615.0;356.0;18.0
921;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Groningen (PV);2023;4920.0;2709.0;1826.0;362.0;23.0
922;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Groningen (PV);2024;4932.0;2530.0;2002.0;382.0;18.0
923;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Groningen (PV);2025;5014.0;2469.0;2133.0;390.0;22.0
924;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Fryslân (PV);2019;5543.0;2971.0;2122.0;432.0;18.0
925;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Fryslân (PV);2020;5817.0;3014.0;2338.0;447.0;18.0
926;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Fryslân (PV);2021;6087.0;3110.0;2526.0;432.0;19.0
927;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Fryslân (PV);2022;6382.0;3189.0;2736.0;437.0;20.0
928;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Fryslân (PV);2023;6669.0;3237.0;2966.0;438.0;28.0
929;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Fryslân (PV);2024;6907.0;3082.0;3324.0;466.0;35.0
930;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Fryslân (PV);2025;7162.0;2967.0;3698.0;460.0;37.0
931;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Drenthe (PV);2019;4103.0;2592.0;1259.0;237.0;15.0
932;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Drenthe (PV);2020;4490.0;2813.0;1408.0;256.0;13.0
933;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Drenthe (PV);2021;4644.0;2914.0;1461.0;260.0;9.0
934;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Drenthe (PV);2022;4878.0;3023.0;1567.0;272.0;16.0
935;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Drenthe (PV);2023;5119.0;3092.0;1723.0;284.0;20.0
936;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Drenthe (PV);2024;5177.0;2918.0;1933.0;303.0;23.0
937;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Drenthe (PV);2025;5318.0;2896.0;2104.0;298.0;20.0
938;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Overijssel (PV);2019;10369.0;6688.0;3240.0;421.0;20.0
939;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Overijssel (PV);2020;10736.0;6784.0;3497.0;432.0;23.0
940;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Overijssel (PV);2021;10983.0;6860.0;3666.0;433.0;24.0
941;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Overijssel (PV);2022;11245.0;6894.0;3885.0;436.0;30.0
942;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Overijssel (PV);2023;11602.0;6978.0;4174.0;421.0;29.0
943;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Overijssel (PV);2024;11785.0;6649.0;4675.0;430.0;31.0
944;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Overijssel (PV);2025;11963.0;6416.0;5077.0;435.0;35.0
945;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Flevoland (PV);2019;2344.0;1704.0;548.0;83.0;9.0
946;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Flevoland (PV);2020;2475.0;1775.0;604.0;89.0;7.0
947;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Flevoland (PV);2021;2532.0;1833.0;594.0;98.0;7.0
948;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Flevoland (PV);2022;2604.0;1871.0;617.0;108.0;8.0
949;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Flevoland (PV);2023;2773.0;1979.0;682.0;104.0;8.0
950;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Flevoland (PV);2024;2846.0;1977.0;742.0;118.0;9.0
951;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Flevoland (PV);2025;2885.0;1940.0;812.0;117.0;16.0
952;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Gelderland (PV);2019;19643.0;13310.0;5363.0;928.0;42.0
953;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Gelderland (PV);2020;20202.0;13546.0;5664.0;942.0;50.0
954;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Gelderland (PV);2021;20668.0;13721.0;5944.0;952.0;51.0
955;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Gelderland (PV);2022;20903.0;13707.0;6185.0;957.0;54.0
956;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Gelderland (PV);2023;21447.0;13761.0;6686.0;939.0;61.0
957;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Gelderland (PV);2024;21489.0;13014.0;7442.0;966.0;67.0
958;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Gelderland (PV);2025;21271.0;12226.0;7974.0;991.0;80.0
959;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Utrecht (PV);2019;9280.0;6081.0;2740.0;439.0;20.0
960;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Utrecht (PV);2020;9408.0;6005.0;2927.0;450.0;26.0
961;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Utrecht (PV);2021;9516.0;5990.0;3053.0;445.0;28.0
962;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Utrecht (PV);2022;9502.0;5849.0;3153.0;472.0;28.0
963;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Utrecht (PV);2023;9601.0;5700.0;3416.0;455.0;30.0
964;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Utrecht (PV);2024;9501.0;5265.0;3770.0;434.0;32.0
965;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Utrecht (PV);2025;9633.0;5086.0;4054.0;460.0;33.0
966;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Holland (PV);2019;22413.0;13790.0;7555.0;994.0;74.0
967;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Holland (PV);2020;22512.0;13484.0;7965.0;982.0;81.0
968;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Holland (PV);2021;22654.0;13390.0;8156.0;1015.0;93.0
969;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Holland (PV);2022;22675.0;13090.0;8447.0;1036.0;102.0
970;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Holland (PV);2023;23145.0;13055.0;8918.0;1063.0;109.0
971;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Holland (PV);2024;23163.0;12153.0;9709.0;1185.0;116.0
972;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Holland (PV);2025;23182.0;11401.0;10365.0;1290.0;126.0
973;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2019;31118.0;22044.0;8001.0;1006.0;67.0
974;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2020;31969.0;22465.0;8437.0;991.0;76.0
975;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2021;32364.0;22644.0;8657.0;976.0;87.0
976;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2022;33124.0;23020.0;9005.0;1007.0;92.0
977;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2023;34134.0;23189.0;9791.0;1052.0;102.0
978;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2024;34122.0;22320.0;10619.0;1074.0;109.0
979;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zuid-Holland (PV);2025;34573.0;21800.0;11578.0;1080.0;115.0
980;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zeeland (PV);2019;3991.0;2638.0;1130.0;205.0;18.0
981;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zeeland (PV);2020;4092.0;2680.0;1178.0;221.0;13.0
982;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zeeland (PV);2021;4248.0;2804.0;1212.0;217.0;15.0
983;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zeeland (PV);2022;4446.0;2906.0;1296.0;230.0;14.0
984;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zeeland (PV);2023;4599.0;2942.0;1409.0;234.0;14.0
985;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zeeland (PV);2024;4607.0;2806.0;1558.0;230.0;13.0
986;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Zeeland (PV);2025;4658.0;2655.0;1761.0;226.0;16.0
987;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2019;25003.0;16834.0;6921.0;1206.0;42.0
988;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2020;25577.0;17094.0;7194.0;1238.0;51.0
989;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2021;26343.0;17418.0;7612.0;1267.0;46.0
990;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2022;26794.0;17593.0;7855.0;1290.0;56.0
991;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2023;27290.0;17579.0;8369.0;1271.0;71.0
992;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2024;27585.0;16844.0;9372.0;1291.0;78.0
993;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Noord-Brabant (PV);2025;27654.0;16136.0;10079.0;1349.0;90.0
994;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Limburg (PV);2019;12783.0;8227.0;3783.0;743.0;30.0
995;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Limburg (PV);2020;13270.0;8477.0;3993.0;766.0;34.0
996;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Limburg (PV);2021;13823.0;8770.0;4213.0;800.0;40.0
997;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Limburg (PV);2022;14294.0;9006.0;4446.0;802.0;40.0
998;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Limburg (PV);2023;14556.0;8956.0;4755.0;806.0;39.0
999;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Limburg (PV);2024;14785.0;8466.0;5436.0;831.0;52.0
1000;Totaal alle bouwjaren;Leeftijd: 65 jaar of ouder;Limburg (PV);2025;15065.0;8208.0;5903.0;894.0;60.0
1001;Totaal alle bouwjaren;Bedrijf;Nederland;2019;28003.0;16033.0;10786.0;625.0;559.0
1002;Totaal alle bouwjaren;Bedrijf;Nederland;2020;30128.0;17157.0;11575.0;816.0;580.0
1003;Totaal alle bouwjaren;Bedrijf;Nederland;2021;38303.0;23065.0;12955.0;1167.0;1116.0
1004;Totaal alle bouwjaren;Bedrijf;Nederland;2022;48713.0;29440.0;16586.0;1303.0;1384.0
1005;Totaal alle bouwjaren;Bedrijf;Nederland;2023;53910.0;28960.0;21836.0;1624.0;1490.0
1006;Totaal alle bouwjaren;Bedrijf;Nederland;2024;54947.0;25210.0;26092.0;2145.0;1500.0
1007;Totaal alle bouwjaren;Bedrijf;Nederland;2025;49767.0;20589.0;24881.0;2836.0;1461.0
1008;Totaal alle bouwjaren;Bedrijf;Groningen (PV);2019;478.0;367.0;97.0;7.0;7.0
1009;Totaal alle bouwjaren;Bedrijf;Groningen (PV);2020;510.0;381.0;110.0;11.0;8.0
1010;Totaal alle bouwjaren;Bedrijf;Groningen (PV);2021;588.0;339.0;224.0;12.0;13.0
1011;Totaal alle bouwjaren;Bedrijf;Groningen (PV);2022;806.0;342.0;431.0;19.0;14.0
1012;Totaal alle bouwjaren;Bedrijf;Groningen (PV);2023;1051.0;293.0;704.0;34.0;20.0
1013;Totaal alle bouwjaren;Bedrijf;Groningen (PV);2024;1226.0;237.0;912.0;54.0;23.0
1014;Totaal alle bouwjaren;Bedrijf;Groningen (PV);2025;1250.0;213.0;962.0;57.0;18.0
1015;Totaal alle bouwjaren;Bedrijf;Fryslân (PV);2019;425.0;267.0;135.0;16.0;7.0
1016;Totaal alle bouwjaren;Bedrijf;Fryslân (PV);2020;496.0;287.0;178.0;19.0;12.0
1017;Totaal alle bouwjaren;Bedrijf;Fryslân (PV);2021;620.0;340.0;225.0;17.0;38.0
1018;Totaal alle bouwjaren;Bedrijf;Fryslân (PV);2022;1013.0;649.0;250.0;13.0;101.0
1019;Totaal alle bouwjaren;Bedrijf;Fryslân (PV);2023;986.0;541.0;301.0;25.0;119.0
1020;Totaal alle bouwjaren;Bedrijf;Fryslân (PV);2024;994.0;522.0;328.0;42.0;102.0
1021;Totaal alle bouwjaren;Bedrijf;Fryslân (PV);2025;976.0;523.0;325.0;47.0;81.0
1022;Totaal alle bouwjaren;Bedrijf;Drenthe (PV);2019;375.0;235.0;130.0;5.0;5.0
1023;Totaal alle bouwjaren;Bedrijf;Drenthe (PV);2020;393.0;250.0;128.0;9.0;6.0
1024;Totaal alle bouwjaren;Bedrijf;Drenthe (PV);2021;402.0;233.0;154.0;8.0;7.0
1025;Totaal alle bouwjaren;Bedrijf;Drenthe (PV);2022;467.0;285.0;164.0;10.0;8.0
1026;Totaal alle bouwjaren;Bedrijf;Drenthe (PV);2023;520.0;306.0;188.0;14.0;12.0
1027;Totaal alle bouwjaren;Bedrijf;Drenthe (PV);2024;507.0;278.0;195.0;17.0;17.0
1028;Totaal alle bouwjaren;Bedrijf;Drenthe (PV);2025;530.0;294.0;206.0;13.0;17.0
1029;Totaal alle bouwjaren;Bedrijf;Overijssel (PV);2019;1191.0;795.0;342.0;35.0;19.0
1030;Totaal alle bouwjaren;Bedrijf;Overijssel (PV);2020;1247.0;836.0;343.0;48.0;20.0
1031;Totaal alle bouwjaren;Bedrijf;Overijssel (PV);2021;1356.0;882.0;379.0;70.0;25.0
1032;Totaal alle bouwjaren;Bedrijf;Overijssel (PV);2022;1682.0;1166.0;427.0;65.0;24.0
1033;Totaal alle bouwjaren;Bedrijf;Overijssel (PV);2023;1873.0;1274.0;500.0;65.0;34.0
1034;Totaal alle bouwjaren;Bedrijf;Overijssel (PV);2024;1746.0;1103.0;535.0;67.0;41.0
1035;Totaal alle bouwjaren;Bedrijf;Overijssel (PV);2025;1933.0;1235.0;584.0;72.0;42.0
1036;Totaal alle bouwjaren;Bedrijf;Flevoland (PV);2019;584.0;358.0;212.0;9.0;5.0
1037;Totaal alle bouwjaren;Bedrijf;Flevoland (PV);2020;610.0;366.0;231.0;8.0;5.0
1038;Totaal alle bouwjaren;Bedrijf;Flevoland (PV);2021;625.0;360.0;246.0;14.0;5.0
1039;Totaal alle bouwjaren;Bedrijf;Flevoland (PV);2022;611.0;341.0;247.0;16.0;7.0
1040;Totaal alle bouwjaren;Bedrijf;Flevoland (PV);2023;659.0;378.0;249.0;19.0;13.0
1041;Totaal alle bouwjaren;Bedrijf;Flevoland (PV);2024;621.0;341.0;236.0;26.0;18.0
1042;Totaal alle bouwjaren;Bedrijf;Flevoland (PV);2025;654.0;342.0;247.0;43.0;22.0
1043;Totaal alle bouwjaren;Bedrijf;Gelderland (PV);2019;4074.0;1672.0;2271.0;80.0;51.0
1044;Totaal alle bouwjaren;Bedrijf;Gelderland (PV);2020;4772.0;2000.0;2642.0;74.0;56.0
1045;Totaal alle bouwjaren;Bedrijf;Gelderland (PV);2021;8272.0;5478.0;2631.0;69.0;94.0
1046;Totaal alle bouwjaren;Bedrijf;Gelderland (PV);2022;12078.0;7698.0;4195.0;82.0;103.0
1047;Totaal alle bouwjaren;Bedrijf;Gelderland (PV);2023;14113.0;7256.0;6632.0;115.0;110.0
1048;Totaal alle bouwjaren;Bedrijf;Gelderland (PV);2024;4686.0;2674.0;1792.0;114.0;106.0
1049;Totaal alle bouwjaren;Bedrijf;Gelderland (PV);2025;4631.0;2409.0;1933.0;180.0;109.0
1050;Totaal alle bouwjaren;Bedrijf;Utrecht (PV);2019;1943.0;1009.0;726.0;136.0;72.0
1051;Totaal alle bouwjaren;Bedrijf;Utrecht (PV);2020;1975.0;990.0;724.0;176.0;85.0
1052;Totaal alle bouwjaren;Bedrijf;Utrecht (PV);2021;2989.0;1634.0;1044.0;220.0;91.0
1053;Totaal alle bouwjaren;Bedrijf;Utrecht (PV);2022;4562.0;3006.0;1210.0;260.0;86.0
1054;Totaal alle bouwjaren;Bedrijf;Utrecht (PV);2023;3845.0;2010.0;1470.0;275.0;90.0
1055;Totaal alle bouwjaren;Bedrijf;Utrecht (PV);2024;4101.0;2028.0;1703.0;281.0;89.0
1056;Totaal alle bouwjaren;Bedrijf;Utrecht (PV);2025;3949.0;1818.0;1741.0;303.0;87.0
1057;Totaal alle bouwjaren;Bedrijf;Noord-Holland (PV);2019;6301.0;4192.0;1837.0;123.0;149.0
1058;Totaal alle bouwjaren;Bedrijf;Noord-Holland (PV);2020;6831.0;4029.0;2417.0;252.0;133.0
1059;Totaal alle bouwjaren;Bedrijf;Noord-Holland (PV);2021;9130.0;5047.0;3441.0;501.0;141.0
1060;Totaal alle bouwjaren;Bedrijf;Noord-Holland (PV);2022;12325.0;6860.0;4795.0;519.0;151.0
1061;Totaal alle bouwjaren;Bedrijf;Noord-Holland (PV);2023;15694.0;8138.0;6758.0;653.0;145.0
1062;Totaal alle bouwjaren;Bedrijf;Noord-Holland (PV);2024;18031.0;6049.0;10872.0;952.0;158.0
1063;Totaal alle bouwjaren;Bedrijf;Noord-Holland (PV);2025;21184.0;7110.0;12588.0;1340.0;146.0
1064;Totaal alle bouwjaren;Bedrijf;Zuid-Holland (PV);2019;7009.0;4016.0;2750.0;120.0;123.0
1065;Totaal alle bouwjaren;Bedrijf;Zuid-Holland (PV);2020;7216.0;4497.0;2481.0;117.0;121.0
1066;Totaal alle bouwjaren;Bedrijf;Zuid-Holland (PV);2021;7546.0;4785.0;2490.0;134.0;137.0
1067;Totaal alle bouwjaren;Bedrijf;Zuid-Holland (PV);2022;7552.0;4460.0;2775.0;151.0;166.0
1068;Totaal alle bouwjaren;Bedrijf;Zuid-Holland (PV);2023;7469.0;4135.0;2966.0;190.0;178.0
1069;Totaal alle bouwjaren;Bedrijf;Zuid-Holland (PV);2024;7488.0;3407.0;3634.0;264.0;183.0
1070;Totaal alle bouwjaren;Bedrijf;Zuid-Holland (PV);2025;7253.0;2818.0;3879.0;370.0;186.0
1071;Totaal alle bouwjaren;Bedrijf;Zeeland (PV);2019;430.0;302.0;99.0;16.0;13.0
1072;Totaal alle bouwjaren;Bedrijf;Zeeland (PV);2020;578.0;432.0;110.0;21.0;15.0
1073;Totaal alle bouwjaren;Bedrijf;Zeeland (PV);2021;692.0;543.0;111.0;23.0;15.0
1074;Totaal alle bouwjaren;Bedrijf;Zeeland (PV);2022;1106.0;938.0;131.0;22.0;15.0
1075;Totaal alle bouwjaren;Bedrijf;Zeeland (PV);2023;1114.0;907.0;164.0;27.0;16.0
1076;Totaal alle bouwjaren;Bedrijf;Zeeland (PV);2024;1127.0;846.0;186.0;78.0;17.0
1077;Totaal alle bouwjaren;Bedrijf;Zeeland (PV);2025;1043.0;756.0;191.0;78.0;18.0
1078;Totaal alle bouwjaren;Bedrijf;Noord-Brabant (PV);2019;4020.0;1932.0;1946.0;57.0;85.0
1079;Totaal alle bouwjaren;Bedrijf;Noord-Brabant (PV);2020;4105.0;1981.0;1960.0;66.0;98.0
1080;Totaal alle bouwjaren;Bedrijf;Noord-Brabant (PV);2021;4453.0;2124.0;1721.0;79.0;529.0
1081;Totaal alle bouwjaren;Bedrijf;Noord-Brabant (PV);2022;4713.0;2228.0;1681.0;120.0;684.0
1082;Totaal alle bouwjaren;Bedrijf;Noord-Brabant (PV);2023;4683.0;2220.0;1561.0;176.0;726.0
1083;Totaal alle bouwjaren;Bedrijf;Noord-Brabant (PV);2024;12452.0;6204.0;5315.0;213.0;720.0
1084;Totaal alle bouwjaren;Bedrijf;Noord-Brabant (PV);2025;4410.0;1618.0;1803.0;281.0;708.0
1085;Totaal alle bouwjaren;Bedrijf;Limburg (PV);2019;1173.0;888.0;241.0;21.0;23.0
1086;Totaal alle bouwjaren;Bedrijf;Limburg (PV);2020;1395.0;1108.0;251.0;15.0;21.0
1087;Totaal alle bouwjaren;Bedrijf;Limburg (PV);2021;1630.0;1300.0;289.0;20.0;21.0
1088;Totaal alle bouwjaren;Bedrijf;Limburg (PV);2022;1798.0;1467.0;280.0;26.0;25.0
1089;Totaal alle bouwjaren;Bedrijf;Limburg (PV);2023;1903.0;1502.0;343.0;31.0;27.0
1090;Totaal alle bouwjaren;Bedrijf;Limburg (PV);2024;1968.0;1521.0;384.0;37.0;26.0
1091;Totaal alle bouwjaren;Bedrijf;Limburg (PV);2025;1954.0;1453.0;422.0;52.0;27.0
1092;Bouwjaar 2024;Totaal;Nederland;2019;;;;;
1093;Bouwjaar 2024;Totaal;Nederland;2020;;;;;
1094;Bouwjaar 2024;Totaal;Nederland;2021;;;;;
1095;Bouwjaar 2024;Totaal;Nederland;2022;;;;;
1096;Bouwjaar 2024;Totaal;Nederland;2023;;;;;
1097;Bouwjaar 2024;Totaal;Nederland;2024;;;;;
1098;Bouwjaar 2024;Totaal;Nederland;2025;36476.0;7418.0;26014.0;2900.0;144.0
1099;Bouwjaar 2024;Totaal;Groningen (PV);2019;;;;;
1100;Bouwjaar 2024;Totaal;Groningen (PV);2020;;;;;
1101;Bouwjaar 2024;Totaal;Groningen (PV);2021;;;;;
