ID;BedrijfstakkenBranchesSBI2008;Perioden;Ondernemingengroep_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;DeelnemingenTotaal_5;DeelnemingenBinnenland_6;DeelnemingenBuitenland_7;LanglopendeVorderingen_8;Voorraden_9;KortlopendeVorderingen_10;Handelsdebiteuren_11;LiquideMiddelen_12;EigenVermogen_13;BelangVanDerden_14;Egalisatierekening_15;Voorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;Handelscrediteuren_19;NettoOmzet_20;LoonSalarisEnSocialePremies_21;Afschrijvingen_22;KostenVanDeOmzet_23;Bedrijfsresultaat_24;Rentebaten_25;Rentelasten_26;OverigeFinancieleResultaten_27;ResultaatUitDeelnemingenTotaal_28;ResultaatUitDeelnemingenBinnenland_29;ResultaatUitDeelnemingenBuitenland_30;BuitengewoneBatenEnLastenSaldo_31;BuitengewoneBaten_32;BuitengewoneLasten_33;ResultaatVoorBelastingen_34;Vennootschapsbelasting_35;AandeelVanDerden_36;ResultaatNetto_37;Winstuitkeringen_38
323;21 Farmaceutische industrie;2022;267.0;80731.6;1527.0;3380.8;40779.4;10330.4;30449.0;21679.0;2176.7;7943.6;1242.3;2002.9;41296.5;0.4;0.0;314.8;25636.9;12064.2;1418.8;18485.3;1623.6;356.1;10877.7;5627.9;873.1;1228.2;93.3;6382.4;-1150.7;7533.1;10.7;14.9;4.3;11759.1;843.2;0.1;10915.9;8495.7
324;22 Rubber- en kunststofproductindustrie;2011;1043.0;10706.4;752.3;1798.2;3411.9;187.6;3224.4;1546.6;988.2;913.1;723.8;572.2;4554.5;0.0;0.2;342.4;3603.7;1578.1;627.6;7498.3;1434.8;367.8;5277.4;418.3;91.1;195.9;-4.2;31.0;36.0;-5.0;6.8;21.9;15.1;347.0;73.3;-0.1;273.7;473.7
325;22 Rubber- en kunststofproductindustrie;2012;1046.0;12445.3;917.7;1757.2;4084.0;130.6;3953.4;2370.5;972.0;891.3;752.0;700.6;5009.1;-0.7;0.1;370.2;4601.0;1831.7;633.9;7176.7;1347.8;310.9;5120.2;397.8;97.1;217.9;-16.7;87.5;-22.7;110.1;-5.8;3.5;9.3;341.9;59.8;0.0;282.1;241.6
326;22 Rubber- en kunststofproductindustrie;2013;1050.0;14115.9;795.2;1883.1;4965.4;693.7;4271.7;2628.8;1020.3;1370.2;795.0;657.8;6589.9;-0.6;0.0;351.9;4276.0;2089.7;808.9;7949.0;1500.6;300.9;5688.3;459.2;88.8;193.8;-8.4;468.0;48.5;419.5;-30.9;3.7;34.6;783.0;95.0;86.0;773.9;351.5
327;22 Rubber- en kunststofproductindustrie;2014;1103.0;10015.3;594.2;1976.2;2235.6;199.9;2140.3;1488.4;1015.0;1163.6;868.4;673.9;3532.8;0.0;0.0;384.3;3158.9;2177.7;761.6;8043.6;1513.0;316.4;5711.7;502.5;87.4;186.7;26.8;-348.7;27.4;-376.1;0.4;6.5;6.1;81.9;117.3;0.0;-35.4;233.6
328;22 Rubber- en kunststofproductindustrie;2015;1099.0;10898.8;560.7;2042.1;3012.2;107.8;2904.4;1057.6;1066.8;1284.3;876.0;999.0;4590.9;0.9;0.3;356.6;3350.0;1748.8;851.3;8446.3;1618.8;289.4;5913.7;624.5;87.8;185.1;-22.5;181.9;93.7;88.2;-4.1;2.0;6.1;682.4;133.2;-0.1;549.1;260.0
329;22 Rubber- en kunststofproductindustrie;2016;1159.0;12659.4;636.3;2236.0;3421.4;262.6;3158.8;1491.4;1162.5;1666.8;989.8;1055.3;6161.9;-0.6;0.6;374.2;2970.4;2248.7;904.1;9289.3;1862.7;324.7;6371.1;730.7;100.9;143.3;1.9;380.9;31.6;349.4;6.7;9.7;3.0;1077.8;129.8;-2.3;945.7;425.7
330;22 Rubber- en kunststofproductindustrie;2017;1172.0;14902.0;754.9;2253.2;4603.1;314.1;4289.0;1762.0;1220.9;1794.3;1001.5;1512.1;8158.8;2.4;0.6;327.1;3112.2;2383.8;917.0;10029.3;1870.7;329.9;7112.4;716.3;82.4;137.5;-11.7;556.7;414.2;142.5;1.1;2.8;1.7;1207.3;130.2;0.8;1077.9;307.5
331;22 Rubber- en kunststofproductindustrie;2018;1178.0;15369.2;573.6;2305.9;5102.7;268.2;4834.5;2028.2;1223.0;2191.7;949.7;994.4;8941.5;2.4;0.2;240.8;2839.9;2454.9;889.5;9637.3;1879.3;324.7;6795.8;637.5;72.6;127.6;61.2;783.2;206.4;576.8;1.1;3.4;2.3;1428.0;94.1;1.5;1335.5;457.6
332;22 Rubber- en kunststofproductindustrie;2019;1201.0;14733.8;626.7;2453.5;5242.7;418.0;4824.8;1549.8;1230.4;1806.1;888.9;935.6;8273.7;2.7;0.4;223.5;2889.8;2539.6;804.1;9512.2;1950.7;350.3;6522.8;688.4;56.2;97.8;29.3;708.5;127.2;581.3;0.4;1.8;1.4;1385.0;151.2;2.2;1236.0;773.3
333;22 Rubber- en kunststofproductindustrie;2020;1264.0;16028.7;652.3;2450.5;6362.1;458.5;5903.6;1406.7;1155.6;1900.0;870.2;1231.2;9385.4;1.8;0.0;232.6;2957.6;2707.5;743.8;9111.1;1941.4;355.7;6132.8;681.3;59.0;117.6;-40.9;872.6;71.7;800.9;-0.9;4.3;5.1;1453.6;168.9;1.8;1286.6;170.5
334;22 Rubber- en kunststofproductindustrie;2021;1483.0;19300.0;688.9;2977.6;8478.8;740.1;7738.7;1176.4;1621.5;1847.8;1249.3;1259.6;11907.9;5.8;1.6;218.5;3273.7;2657.9;1234.5;11961.3;2214.7;410.6;8434.2;901.8;34.1;100.9;49.5;2591.0;62.5;2528.5;-1.3;9.5;10.8;3474.1;219.2;2.2;3257.0;2936.4
335;22 Rubber- en kunststofproductindustrie;2022;1539.0;20759.2;767.2;3237.1;8014.4;988.6;7025.9;1542.8;1841.3;2225.5;1341.7;1789.1;11008.2;4.2;5.5;212.0;4364.1;3913.5;1251.8;13805.1;2333.7;543.3;10089.5;838.6;53.6;150.7;44.0;327.1;109.1;218.0;-2.5;6.2;8.7;1110.2;228.6;0.6;882.2;529.9
336;23 Bouwmaterialenindustrie;2011;713.0;8082.7;459.9;2073.4;1770.6;206.4;1564.2;1078.9;792.6;773.0;735.2;399.1;3597.3;100.2;0.1;424.1;2307.6;1152.3;501.1;6376.9;1256.8;325.0;4586.4;208.5;101.0;169.5;36.5;99.6;39.2;60.4;-7.1;5.7;12.7;269.0;32.4;-4.1;232.5;176.2
337;23 Bouwmaterialenindustrie;2012;698.0;8459.2;382.8;1949.0;1962.3;252.6;1709.7;1395.9;805.3;953.2;678.8;331.8;4068.5;102.1;0.0;383.7;1981.1;1477.5;446.3;5927.0;1280.8;280.0;4254.5;111.7;80.8;140.7;-16.1;145.5;6.5;139.0;1.5;8.4;6.9;182.6;33.2;1.5;150.9;177.2
338;23 Bouwmaterialenindustrie;2013;717.0;7842.5;365.8;1723.9;2038.1;386.3;1651.8;1205.9;697.0;916.2;565.3;330.4;3934.4;80.6;0.0;295.8;1827.9;1284.2;419.7;5273.8;1109.6;205.6;3804.3;154.3;36.7;80.0;-35.4;77.3;7.1;70.2;-3.9;3.1;7.0;149.1;50.6;3.1;101.5;112.9
339;23 Bouwmaterialenindustrie;2014;745.0;6991.5;361.9;1722.3;1620.2;362.9;1257.3;772.9;716.3;871.0;541.0;385.9;3165.2;64.8;0.0;272.0;1805.2;1241.4;442.8;5170.1;1090.2;205.4;3702.3;172.2;31.3;102.0;-3.5;29.2;14.4;14.8;2.2;5.1;2.9;129.4;34.9;1.4;95.9;84.2
340;23 Bouwmaterialenindustrie;2015;745.0;6652.8;242.3;1681.9;1179.1;362.0;817.0;1054.4;674.4;905.4;548.3;367.0;3148.9;61.9;1.3;250.6;1491.6;1267.7;430.9;5269.0;1051.2;195.6;3803.1;219.1;68.0;92.7;-26.0;85.5;20.8;64.7;-3.1;1.5;4.6;250.8;55.0;-1.2;194.5;143.0
341;23 Bouwmaterialenindustrie;2016;766.0;6600.1;257.5;1660.0;1515.6;376.5;1139.0;780.6;683.1;768.3;566.1;369.1;3477.6;63.0;0.8;226.8;1179.4;1214.0;438.5;5012.7;1012.4;184.0;3494.4;321.9;35.0;66.9;0.0;71.8;27.9;43.9;0.9;1.5;0.6;362.7;75.8;-1.2;285.7;99.2
342;23 Bouwmaterialenindustrie;2017;790.0;7871.8;330.3;1916.4;1297.2;367.0;930.2;1279.1;708.4;1325.9;654.8;359.7;4071.7;67.8;0.7;228.3;1793.1;1203.1;507.0;5730.9;1177.3;199.4;3976.3;377.9;65.4;100.6;-9.4;52.0;-3.8;55.8;-0.3;1.5;1.8;385.0;85.0;-2.8;297.2;112.5
343;23 Bouwmaterialenindustrie;2018;794.0;7078.0;243.9;1836.9;1179.6;345.3;834.3;988.7;700.3;1016.7;671.3;440.6;3433.2;76.1;0.0;192.3;1583.4;1259.3;533.6;5957.2;1193.6;197.3;4143.3;423.0;54.4;82.1;-0.8;92.9;42.7;50.2;5.8;7.4;1.6;493.1;104.2;-1.4;387.6;597.4
344;23 Bouwmaterialenindustrie;2019;806.0;15914.2;351.1;2243.9;5918.7;321.9;5596.8;2919.5;832.1;1350.1;776.6;1522.1;6037.1;77.1;0.3;219.4;7236.8;1779.6;563.9;6469.1;1413.5;244.0;4462.4;349.1;75.0;116.9;59.4;901.3;32.3;869.0;0.2;1.4;1.2;1268.1;81.7;-1.0;1185.4;493.0
345;23 Bouwmaterialenindustrie;2020;813.0;16543.3;345.7;2347.7;6651.5;355.2;6296.3;3114.9;807.6;1866.5;714.9;694.5;7845.1;76.4;0.0;205.2;5664.9;2189.9;561.8;8177.5;1527.2;255.5;5901.5;493.3;128.3;252.7;53.1;59.2;31.5;27.7;-1.2;0.5;1.7;479.9;136.0;-1.5;342.4;404.3
346;23 Bouwmaterialenindustrie;2021;907.0;14490.9;375.7;2455.3;6868.0;269.1;6598.9;1505.7;931.1;963.7;793.5;597.8;8217.4;76.6;0.0;168.6;4049.8;1297.5;681.0;7990.2;1666.1;287.0;5470.7;566.4;111.7;201.1;29.4;173.5;102.5;71.0;0.1;1.5;1.4;680.0;112.0;-2.1;565.9;477.6
347;23 Bouwmaterialenindustrie;2022;978.0;15825.3;365.0;2913.7;7424.9;459.2;6965.7;797.1;1217.4;1204.9;1183.1;719.2;9736.5;17.5;4.3;200.5;3383.1;1673.7;809.7;9545.3;1768.6;330.4;6825.0;621.3;101.1;182.9;9.3;369.4;108.8;260.6;-13.9;2.6;16.5;904.3;129.6;-5.0;769.8;248.8
348;24 Basismetaalindustrie;2011;271.0;15307.0;149.5;2483.0;8675.9;114.1;8561.8;714.8;1414.3;715.8;573.7;580.1;4993.1;0.0;23.4;201.8;5511.7;3947.4;629.6;8034.3;1268.5;288.0;6295.3;182.4;9.8;448.8;-63.3;197.8;9.1;188.7;0.0;2.8;2.7;-122.0;41.9;0.0;-80.1;228.6
349;24 Basismetaalindustrie;2012;252.0;12167.7;143.5;2157.6;6032.6;68.7;5963.9;1275.1;1170.0;481.2;508.0;399.7;2841.0;0.0;19.5;235.8;5228.6;3272.4;570.4;6967.7;1207.2;314.0;5257.6;189.0;14.3;355.2;-26.2;-1625.1;10.5;-1635.6;-3.7;0.8;4.5;-1806.9;36.0;0.0;-1771.0;57.7
350;24 Basismetaalindustrie;2013;284.0;11609.7;156.0;2183.1;5608.9;66.3;5542.6;1072.3;1125.8;500.4;608.9;354.3;2458.6;0.0;14.2;309.6;5488.8;2780.8;557.7;6950.8;1186.5;297.4;5190.9;275.9;14.6;361.7;-6.0;180.2;7.4;172.8;-0.4;1.5;1.9;102.7;95.9;0.0;6.8;109.7
351;24 Basismetaalindustrie;2014;293.0;10253.9;156.2;2182.0;3527.3;85.1;3442.2;1495.3;1137.2;661.9;780.1;313.7;20.5;0.0;12.0;311.5;6920.8;2343.7;645.3;7048.6;1402.4;297.6;4852.4;496.3;25.4;436.5;-23.6;-2894.1;-8.0;-2886.0;-1.1;0.9;2.0;-2833.5;45.0;0.0;-2878.5;90.8
352;24 Basismetaalindustrie;2015;275.0;10476.7;198.6;2278.2;3918.2;97.1;3821.1;1481.2;1012.9;481.1;694.3;412.2;1440.7;1.6;10.9;169.5;5338.3;2881.7;634.1;7117.6;1363.7;297.8;5166.1;289.9;29.1;482.3;82.4;173.5;-9.3;182.8;0.1;0.9;0.7;92.7;7.5;-0.2;85.0;115.5
353;24 Basismetaalindustrie;2016;285.0;11861.8;611.6;2575.8;3780.0;98.6;3681.4;1694.3;1374.1;662.7;804.5;358.8;1620.8;0.4;8.9;177.3;6027.5;3232.9;794.0;7336.9;1441.6;312.1;5109.6;473.5;34.6;372.5;-8.1;-180.9;-3.7;-177.3;0.7;1.0;0.3;-52.7;77.8;0.0;25.1;108.2
354;24 Basismetaalindustrie;2017;298.0;15007.4;215.7;2734.6;7374.3;103.2;7271.0;1613.2;1238.9;636.3;743.8;450.7;4928.7;2.7;7.3;158.4;5925.8;3194.4;790.1;7712.2;1332.7;288.3;5748.1;343.1;72.6;366.6;-33.9;583.8;31.3;552.5;6.1;6.5;0.4;605.0;36.7;-0.3;568.0;61.6
355;24 Basismetaalindustrie;2018;302.0;16193.2;291.5;2950.7;7757.0;90.2;7666.8;1659.8;1404.4;985.7;888.8;255.3;4973.6;2.7;5.6;166.0;5999.8;4161.0;884.7;8766.0;1487.2;324.0;6572.6;382.2;92.3;420.5;53.8;1392.0;-42.9;1434.9;-4.5;0.5;5.0;1495.4;33.6;-0.3;1461.5;1489.6
356;24 Basismetaalindustrie;2019;269.0;15156.4;814.3;3411.2;6413.7;83.8;6329.8;1064.3;1521.8;714.6;947.7;268.9;7586.1;29.0;4.6;209.4;3769.5;2550.8;1007.0;8995.8;1701.8;386.6;6755.4;152.1;53.2;339.9;10.8;40.5;26.3;14.2;-5.2;0.5;5.7;-88.5;36.7;-2.8;-54.6;38.9
357;24 Basismetaalindustrie;2020;272.0;18787.9;771.5;4048.1;8382.8;128.4;8254.4;1530.9;1366.0;985.8;591.7;1111.2;8920.6;39.6;3.0;222.1;5126.8;3625.8;849.9;7665.5;1631.6;310.7;5850.6;-127.4;193.6;303.3;7.5;170.0;26.9;143.1;-2.4;1.1;3.6;-62.0;77.4;-7.0;-146.4;197.7
358;24 Basismetaalindustrie;2021;312.0;22052.1;712.7;4489.5;9573.8;261.1;9312.7;1470.7;2587.6;1127.1;992.6;1098.0;12600.6;38.2;2.1;224.4;3657.7;4322.4;1206.7;12723.9;1788.7;430.8;9721.4;783.1;39.3;242.2;23.9;411.0;310.4;100.6;6.3;6.9;0.6;1021.3;172.7;-7.4;841.2;113.6
359;24 Basismetaalindustrie;2022;290.0;24080.2;786.9;4939.4;9256.8;183.8;9073.0;1449.1;3713.4;1713.9;862.9;1357.6;13730.4;43.4;2.6;267.2;4044.2;4736.0;1256.5;15795.9;1933.9;398.2;12723.8;740.0;65.1;228.2;-25.7;1113.5;278.7;834.8;-4.6;3.6;8.2;1660.1;333.9;-0.2;1326.0;540.9
360;25 Metaalproductenindustrie;2011;4705.0;19709.3;1251.5;4501.7;3434.0;813.8;2620.2;1988.7;2147.1;2057.0;2549.1;1780.5;8223.1;34.7;1.0;951.1;4020.9;4500.6;1977.9;21054.2;4399.2;768.7;14951.4;934.9;104.3;298.4;73.9;1261.6;142.6;1119.0;-15.1;14.2;29.4;2061.3;204.4;-7.4;1849.5;464.2
361;25 Metaalproductenindustrie;2012;4710.0;21595.9;1725.7;4419.0;4150.8;644.9;3506.2;2038.9;2147.0;3050.6;2346.5;1717.4;8252.7;42.0;0.2;961.5;4931.7;5585.5;1822.3;20215.0;4308.9;712.8;14324.2;869.2;120.1;364.6;16.5;452.9;92.5;360.4;-9.0;14.5;23.5;1085.0;194.1;-5.0;885.9;501.8
362;25 Metaalproductenindustrie;2013;4762.0;20345.3;1401.7;4357.2;3678.8;655.3;3023.5;2507.9;2018.4;1992.1;2372.8;2016.4;8115.0;23.2;0.5;850.9;4747.7;4811.6;1796.4;17706.6;4157.2;633.8;11938.0;977.6;155.7;392.4;61.0;198.8;-42.8;241.6;-1.5;15.6;17.1;999.1;174.6;-2.5;822.0;371.9
363;25 Metaalproductenindustrie;2014;4891.0;20400.7;1526.2;4319.5;4172.3;735.6;3436.7;2203.7;2003.4;2048.9;2321.9;1804.8;9539.5;29.6;0.2;814.9;4011.6;4317.3;1690.6;17224.9;4218.8;561.3;11391.9;1052.9;146.9;328.8;57.6;468.5;242.3;226.2;1.5;16.2;14.7;1398.6;214.8;-2.5;1181.3;514.9
364;25 Metaalproductenindustrie;2015;4927.0;20296.7;1332.2;4370.3;4145.9;781.2;3364.7;2218.6;1984.4;1916.6;2378.3;1950.4;9852.0;21.5;0.7;789.9;3768.1;4136.3;1727.1;17264.6;4192.2;555.4;11313.7;1203.3;149.9;307.6;59.5;290.8;115.7;175.1;8.8;24.2;15.4;1404.7;231.4;-3.1;1170.2;532.1
365;25 Metaalproductenindustrie;2016;5085.0;21398.3;1581.5;4710.8;4254.7;823.8;3430.9;2463.5;2039.0;2022.4;2484.6;1842.0;10327.8;30.4;0.1;796.3;3930.7;4460.8;1852.2;18448.3;4472.6;620.8;12088.0;1266.9;75.7;244.8;-4.9;694.8;175.9;518.9;-3.8;18.1;22.0;1783.9;257.4;-5.7;1520.8;757.6
366;25 Metaalproductenindustrie;2017;5168.0;24955.1;1779.5;5096.9;6169.0;885.2;5283.8;2493.9;2328.0;2282.4;2652.6;2152.9;12323.2;41.1;2.6;744.8;4683.2;5118.3;2041.8;20170.2;4845.3;654.0;13271.8;1399.2;49.3;252.1;13.6;623.0;285.4;337.6;-7.2;11.5;18.7;1825.8;317.8;-11.9;1496.0;566.2
367;25 Metaalproductenindustrie;2018;5333.0;24116.5;1744.8;5377.1;5215.7;1037.2;4178.5;2429.6;2429.6;2036.0;2645.2;2238.5;11582.5;49.1;1.9;658.2;4640.3;5160.5;2024.0;20870.9;5032.8;688.6;13675.9;1473.5;41.7;229.4;-108.7;586.7;300.7;286.0;2.6;12.3;9.7;1766.4;312.6;-5.3;1448.4;482.4
368;25 Metaalproductenindustrie;2019;5609.0;25450.2;1760.6;5529.1;5853.8;1920.2;3933.5;2901.1;2350.4;2154.9;2561.4;2338.9;11584.3;39.8;2.2;584.7;6878.8;4455.5;1904.9;21583.4;5256.5;725.0;14140.2;1461.7;60.8;233.3;45.7;612.4;282.8;329.7;-94.4;23.4;117.8;1852.9;319.0;-5.6;1528.3;622.1
369;25 Metaalproductenindustrie;2020;5880.0;34282.8;1977.9;5585.5;13699.5;2109.5;11590.0;2730.9;2380.6;2901.2;2269.0;2738.1;18405.5;31.4;0.9;664.4;6393.0;6951.6;1836.1;20558.6;5027.3;830.0;13416.6;1284.6;120.1;325.0;199.2;-882.6;325.1;-1207.8;3.0;17.9;14.9;399.3;337.7;-3.1;58.5;518.2
370;25 Metaalproductenindustrie;2021;6638.0;39191.4;2038.7;5790.8;16282.1;3149.0;13133.1;2677.3;3109.1;3690.5;2719.3;2883.5;21384.0;35.5;0.1;546.7;7128.2;7751.0;2345.8;23430.8;5221.1;791.4;15729.5;1688.8;106.1;308.0;23.1;1120.5;546.4;574.0;-7.7;28.8;36.5;2622.9;380.3;-9.0;2233.6;665.3
371;25 Metaalproductenindustrie;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;26 Elektrotechnische industrie;2011;915.0;9580.0;2483.4;680.6;1920.0;121.4;1798.6;216.2;888.0;1502.4;916.8;972.6;2874.7;0.0;0.0;389.5;4116.4;1759.5;440.0;8719.4;1425.8;323.9;6118.8;850.8;23.1;309.5;60.4;99.5;19.3;80.1;-16.9;5.6;22.4;707.4;88.8;0.0;618.6;209.7
373;26 Elektrotechnische industrie;2012;969.0;9312.0;2423.6;778.4;1828.8;66.6;1762.2;213.6;975.8;1509.1;963.0;619.6;3061.1;3.7;0.0;457.4;3641.1;1669.5;479.2;9494.1;1702.4;314.9;6949.6;527.2;25.0;296.9;-101.5;70.1;-9.8;80.0;1.4;7.7;6.3;225.3;61.8;-1.3;162.2;223.4
374;26 Elektrotechnische industrie;2013;969.0;9307.6;2162.1;799.3;1995.3;95.6;1899.7;214.7;842.0;1407.3;1042.2;844.6;3312.5;2.7;3.9;300.5;3489.4;1742.8;455.9;9436.5;1621.2;289.6;6775.5;750.1;19.9;300.1;81.0;85.0;19.5;65.5;-9.7;3.7;13.4;626.3;85.0;-1.3;539.9;199.4
375;26 Elektrotechnische industrie;2014;968.0;19590.4;2140.6;866.9;3964.0;110.3;3853.7;1039.9;1176.3;2418.9;2034.3;5949.3;5879.3;0.1;0.0;1370.1;4137.3;7496.1;707.5;27650.0;1754.9;276.1;24365.3;1253.8;56.3;222.9;-203.6;551.7;85.2;466.5;4.0;8.2;4.2;1439.3;182.1;0.0;1257.3;141.7
376;26 Elektrotechnische industrie;2015;995.0;38556.1;1721.7;1021.2;17648.6;122.7;17525.8;4867.7;1468.7;3111.6;1634.2;7082.4;19859.4;3.7;0.7;1324.7;8751.3;7737.8;878.6;39425.5;1735.5;266.8;34651.7;2771.5;89.2;360.9;-216.2;402.3;20.4;381.9;6.3;12.3;6.0;2692.2;201.7;-0.6;2489.9;163.6
377;26 Elektrotechnische industrie;2016;1021.0;41893.2;1975.6;913.3;18486.7;122.4;18364.2;5817.0;1251.5;4013.4;1494.1;7941.6;20326.4;1.3;1.6;1044.8;10999.2;8719.7;800.3;36972.7;1725.5;245.6;33366.3;1635.2;112.7;409.0;89.4;-0.7;36.5;-37.2;3.9;7.4;3.5;1431.5;14.9;-0.2;1446.1;110.8
378;26 Elektrotechnische industrie;2017;1005.0;46603.6;6512.7;1021.2;19003.2;185.1;18818.1;4450.7;1512.1;4178.7;1788.8;8136.3;24154.5;3.5;1.9;1118.6;7635.4;12814.3;875.4;34443.0;1612.6;436.1;31140.6;1253.7;117.8;426.2;166.6;2149.5;1283.3;866.1;5.1;9.1;4.0;3266.4;627.4;-0.6;2638.3;3234.1
379;26 Elektrotechnische industrie;2018;1023.0;45130.7;6472.1;1052.5;21847.3;483.3;21364.0;1292.8;1689.2;4370.5;1817.2;6589.1;23336.8;3.1;1.0;882.8;7872.6;12127.8;906.6;33995.8;1784.2;389.6;30075.4;1746.6;102.1;337.3;1593.9;813.9;69.9;744.0;-22.6;4.5;27.1;3896.6;554.3;-0.9;3341.5;626.1
380;26 Elektrotechnische industrie;2019;1049.0;42533.5;6952.2;1063.2;21117.5;227.6;20889.9;1573.6;1082.6;7439.0;1449.3;1856.1;22056.9;0.9;0.2;1348.2;7654.1;10537.3;935.8;21435.2;1734.8;396.8;17215.6;2088.0;134.9;469.0;-56.8;573.4;4.2;569.2;-1.5;2.7;4.2;2268.9;234.6;0.3;2034.5;696.7
381;26 Elektrotechnische industrie;2020;1067.0;42658.9;4132.5;1256.9;18025.8;239.6;17786.2;1884.1;1084.9;11524.3;1364.9;3385.5;18073.4;3.2;3.0;1103.3;7797.8;15063.6;614.7;21549.3;1823.5;369.2;17107.5;2249.1;93.8;443.6;-32.5;625.2;8.1;617.1;19.9;22.1;2.2;2512.0;168.2;-0.6;2343.2;440.8
382;26 Elektrotechnische industrie;2021;1175.0;40951.0;2812.0;1042.8;19353.8;1013.8;18340.1;470.8;1162.6;11595.8;1657.8;2855.4;15944.1;0.0;0.0;723.6;8753.9;14692.7;836.7;12675.7;1803.3;345.6;8843.2;1683.7;102.8;371.5;-8.1;1270.9;30.4;1240.5;5.1;8.4;3.3;2682.9;228.3;0.0;2454.6;1443.7
383;26 Elektrotechnische industrie;2022;1201.0;61566.9;4171.8;1647.7;35961.0;4141.2;31819.8;1074.5;2452.1;6720.8;2606.1;6932.8;26125.2;0.0;0.0;648.9;16071.3;16735.5;1985.9;23708.6;3220.5;805.9;16376.8;3305.4;158.8;718.0;-10.4;490.3;34.7;455.5;67.2;87.4;20.3;3293.2;472.7;0.0;2820.4;1824.4
384;27 Elektrische apparatenindustrie;2011;750.0;31049.7;1263.7;1753.9;16516.9;176.9;16340.0;3852.7;1585.6;3542.9;1110.4;1423.6;16019.1;54.9;0.0;959.2;6571.6;5932.9;1512.1;16205.7;2192.8;410.7;13444.2;158.0;166.8;249.7;-129.4;-1063.5;21.9;-1085.4;-26.0;2.6;28.5;-1143.7;97.1;-3.0;-1243.8;844.9
385;27 Elektrische apparatenindustrie;2012;747.0;26430.7;643.5;1385.3;9480.1;138.0;9342.1;6991.0;1434.2;2364.9;949.9;3181.8;13995.8;59.6;0.0;957.6;5082.7;5298.5;1036.5;13467.4;2107.3;358.6;11141.4;-139.9;181.0;223.4;0.7;717.3;8.4;708.9;-3.0;1.4;4.4;532.6;114.3;1.0;419.4;758.0
386;27 Elektrische apparatenindustrie;2013;739.0;28589.8;752.0;1386.7;12805.7;172.1;12633.6;6988.3;1381.0;2527.9;1036.3;1711.7;14417.8;52.5;0.0;966.6;7407.1;4706.5;1039.3;13563.2;2268.0;365.7;10632.9;296.6;414.0;255.1;-6.2;1000.3;17.3;983.0;4.3;5.3;0.9;1453.9;131.3;5.7;1328.3;781.6
387;27 Elektrische apparatenindustrie;2014;747.0;28770.1;829.3;1180.3;12401.4;262.3;12142.9;7781.6;1265.2;3270.4;972.4;1069.5;13956.1;1.5;0.0;921.8;8021.1;4855.7;1013.9;13238.6;2390.8;367.9;9797.9;681.9;410.3;303.2;-17.3;13.2;28.1;-14.9;2.1;3.2;1.2;787.0;123.5;-0.6;662.9;826.5
388;27 Elektrische apparatenindustrie;2015;755.0;32177.5;921.5;1332.2;12676.3;131.7;12544.5;10024.4;1356.7;3548.4;961.7;1356.4;15548.0;2.7;0.3;796.7;6532.7;8175.0;1122.1;13702.5;2418.8;365.8;10551.1;366.8;479.3;366.2;-96.2;563.5;59.3;504.2;-2.3;0.8;3.1;944.9;44.7;-0.3;899.9;358.5
389;27 Elektrische apparatenindustrie;2016;772.0;33493.7;928.6;1343.3;14184.9;145.7;14039.2;10225.8;1409.2;2572.6;980.9;1848.5;16659.9;787.9;0.2;484.6;7530.7;6777.8;1252.7;14235.0;2591.3;277.4;10769.8;596.6;498.3;545.6;-38.2;1417.3;0.3;1417.0;-0.7;1.0;1.7;1927.6;157.6;-44.3;1725.7;614.1
390;27 Elektrische apparatenindustrie;2017;794.0;31219.8;1175.5;1296.1;12716.2;387.6;12328.6;7692.3;1473.6;3503.9;1048.9;2313.2;18457.9;1.2;0.6;524.0;6302.7;4484.5;1448.7;15868.4;2725.2;288.6;11633.1;1221.4;516.3;394.6;-2.3;926.3;1000.8;-74.6;1.1;2.2;1.1;2268.2;180.6;-150.1;1937.5;710.0
391;27 Elektrische apparatenindustrie;2018;815.0;47558.2;1774.5;1313.8;20363.2;273.0;20090.2;5927.4;1616.2;13610.6;879.3;2073.3;23177.4;0.4;0.1;648.8;6472.1;15839.5;1419.8;15116.8;2691.5;323.8;11190.1;911.4;1152.3;498.0;22.4;743.4;-250.7;994.0;9.4;10.7;1.3;2340.8;107.6;0.0;2233.2;552.7
392;27 Elektrische apparatenindustrie;2019;822.0;39121.6;2046.3;1734.6;21156.2;1470.7;19685.5;949.7;1681.5;7635.3;1178.4;2739.5;23763.9;0.2;0.2;645.7;7900.8;5424.9;1385.9;16322.2;2588.1;389.5;12339.1;1005.5;1016.7;358.6;-35.0;1057.7;263.2;794.4;1.9;3.2;1.3;2688.1;194.4;0.0;2493.7;789.8
393;27 Elektrische apparatenindustrie;2020;829.0;41207.5;2080.9;1803.6;21913.1;1885.1;20028.0;1441.3;1841.8;5866.6;1119.3;5140.8;22766.8;0.8;0.2;621.6;10291.0;6153.0;1374.0;16745.9;2812.4;613.6;12528.3;791.5;434.8;399.3;-79.7;1111.8;-39.1;1150.9;0.4;1.3;0.9;1859.4;20.5;-0.2;1879.7;436.4
