ID;GeslachtWerknemer;Dienstverband;CaoSector;KenmerkenBaan;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
499;Totaal;Voltijd;Gesubsidieerde instellingen;604;2009;7.0;7.0;2.26;318.0;318.0;3880.0;3810.0;70.0;0.0;36.7;36.7;1687.0;1687.0
500;Totaal;Voltijd;Gesubsidieerde instellingen;605;2006;63.0;63.0;11.55;1627.0;1622.0;21730.0;19520.0;2220.0;0.0;36.6;36.5;1685.0;1685.0
501;Totaal;Voltijd;Gesubsidieerde instellingen;605;2007;61.0;61.0;11.81;1647.0;1643.0;22020.0;19770.0;2260.0;0.0;36.5;36.5;1669.0;1669.0
502;Totaal;Voltijd;Gesubsidieerde instellingen;605;2008;61.0;61.0;12.11;1688.0;1683.0;22610.0;20250.0;2360.0;10.0;36.5;36.4;1669.0;1669.0
503;Totaal;Voltijd;Gesubsidieerde instellingen;605;2009;59.0;59.0;12.28;1729.0;1724.0;23210.0;20740.0;2460.0;10.0;36.7;36.6;1685.0;1685.0
504;Totaal;Voltijd;Gesubsidieerde instellingen;606;2006;295.0;295.0;19.49;2712.0;2697.0;36670.0;32550.0;4120.0;90.0;36.4;36.2;1661.0;1661.0
505;Totaal;Voltijd;Gesubsidieerde instellingen;606;2007;304.0;304.0;20.07;2772.0;2755.0;37560.0;33270.0;4300.0;110.0;36.4;36.2;1648.0;1648.0
506;Totaal;Voltijd;Gesubsidieerde instellingen;606;2008;333.0;333.0;20.5;2817.0;2801.0;38480.0;33810.0;4670.0;140.0;36.2;36.0;1640.0;1640.0
507;Totaal;Voltijd;Gesubsidieerde instellingen;606;2009;335.0;335.0;20.8;2895.0;2877.0;39690.0;34740.0;4950.0;120.0;36.5;36.3;1660.0;1660.0
508;Totaal;Voltijd;Gesubsidieerde instellingen;701;2006;48.0;48.0;15.01;2129.0;2117.0;28150.0;25550.0;2600.0;50.0;37.0;36.9;1692.0;1692.0
509;Totaal;Voltijd;Gesubsidieerde instellingen;701;2007;67.0;67.0;14.89;2080.0;2069.0;27480.0;24960.0;2530.0;50.0;36.8;36.7;1667.0;1667.0
510;Totaal;Voltijd;Gesubsidieerde instellingen;701;2008;82.0;82.0;15.14;2099.0;2089.0;27960.0;25190.0;2770.0;80.0;36.3;36.2;1656.0;1656.0
511;Totaal;Voltijd;Gesubsidieerde instellingen;701;2009;86.0;86.0;15.64;2183.0;2172.0;29190.0;26190.0;3000.0;70.0;36.4;36.3;1667.0;1667.0
512;Totaal;Voltijd;Gesubsidieerde instellingen;702;2006;319.0;319.0;18.24;2542.0;2528.0;34390.0;30500.0;3890.0;80.0;36.4;36.2;1663.0;1663.0
513;Totaal;Voltijd;Gesubsidieerde instellingen;702;2007;308.0;308.0;19.07;2636.0;2621.0;35800.0;31630.0;4160.0;90.0;36.4;36.2;1649.0;1649.0
514;Totaal;Voltijd;Gesubsidieerde instellingen;702;2008;324.0;324.0;19.72;2714.0;2699.0;37140.0;32570.0;4570.0;120.0;36.2;36.1;1643.0;1643.0
515;Totaal;Voltijd;Gesubsidieerde instellingen;702;2009;320.0;320.0;20.06;2800.0;2783.0;38470.0;33600.0;4870.0;110.0;36.6;36.4;1665.0;1665.0
516;Totaal;Voltijd;Gesubsidieerde instellingen;703;2006;1.0;1.0;33.68;5113.0;5103.0;65560.0;61360.0;4200.0;3490.0;39.4;39.4;1818.0;1818.0
517;Totaal;Voltijd;Gesubsidieerde instellingen;703;2007;2.0;2.0;34.1;5146.0;5140.0;65750.0;61750.0;4000.0;3340.0;39.5;39.5;1809.0;1809.0
518;Totaal;Voltijd;Gesubsidieerde instellingen;703;2008;2.0;2.0;35.45;5375.0;5373.0;68350.0;64510.0;3850.0;3790.0;39.6;39.6;1819.0;1819.0
519;Totaal;Voltijd;Gesubsidieerde instellingen;703;2009;2.0;2.0;36.47;5536.0;5535.0;70000.0;66440.0;3560.0;3540.0;39.5;39.5;1821.0;1821.0
520;Totaal;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: minder dan 12 uur per week;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
521;Totaal;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: minder dan 12 uur per week;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
522;Totaal;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: minder dan 12 uur per week;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
523;Totaal;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: minder dan 12 uur per week;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
524;Totaal;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 12 tot 20 uur per week;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
525;Totaal;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 12 tot 20 uur per week;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
526;Totaal;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 12 tot 20 uur per week;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
527;Totaal;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 12 tot 20 uur per week;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
528;Totaal;Voltijd;Gesubsidieerde instellingen;803;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
529;Totaal;Voltijd;Gesubsidieerde instellingen;803;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
530;Totaal;Voltijd;Gesubsidieerde instellingen;803;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
531;Totaal;Voltijd;Gesubsidieerde instellingen;803;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
532;Totaal;Voltijd;Gesubsidieerde instellingen;804;2006;2.0;2.0;16.93;1852.0;1835.0;24490.0;22220.0;2270.0;20.0;29.5;29.3;1301.0;1301.0
533;Totaal;Voltijd;Gesubsidieerde instellingen;804;2007;3.0;3.0;17.42;1884.0;1866.0;24510.0;22600.0;1900.0;20.0;29.4;29.3;1285.0;1285.0
534;Totaal;Voltijd;Gesubsidieerde instellingen;804;2008;4.0;4.0;18.7;2061.0;1972.0;27250.0;24740.0;2510.0;30.0;29.5;28.8;1265.0;1265.0
535;Totaal;Voltijd;Gesubsidieerde instellingen;804;2009;3.0;3.0;19.41;2100.0;2061.0;28530.0;25200.0;3330.0;30.0;29.4;29.1;1274.0;1274.0
536;Totaal;Voltijd;Gesubsidieerde instellingen;805;2006;57.0;57.0;16.72;2063.0;2057.0;27620.0;24760.0;2860.0;20.0;32.7;32.6;1476.0;1476.0
537;Totaal;Voltijd;Gesubsidieerde instellingen;805;2007;61.0;61.0;17.16;2100.0;2093.0;28160.0;25200.0;2960.0;20.0;32.7;32.6;1463.0;1463.0
538;Totaal;Voltijd;Gesubsidieerde instellingen;805;2008;84.0;84.0;17.77;2184.0;2171.0;29280.0;26210.0;3080.0;20.0;32.8;32.6;1466.0;1466.0
539;Totaal;Voltijd;Gesubsidieerde instellingen;805;2009;80.0;80.0;18.12;2234.0;2221.0;30540.0;26810.0;3720.0;20.0;32.7;32.6;1471.0;1471.0
540;Totaal;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 35 uur of meer per week;2006;310.0;310.0;18.07;2583.0;2568.0;34880.0;30990.0;3890.0;100.0;37.2;37.1;1706.0;1706.0
541;Totaal;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 35 uur of meer per week;2007;313.0;313.0;18.6;2642.0;2626.0;35770.0;31700.0;4070.0;120.0;37.3;37.1;1694.0;1694.0
542;Totaal;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 35 uur of meer per week;2008;320.0;320.0;19.12;2719.0;2705.0;37150.0;32620.0;4530.0;160.0;37.3;37.1;1698.0;1698.0
543;Totaal;Voltijd;Gesubsidieerde instellingen;Arbeidsduur: 35 uur of meer per week;2009;324.0;324.0;19.46;2803.0;2787.0;38300.0;33630.0;4660.0;140.0;37.6;37.4;1719.0;1719.0
544;Totaal;Voltijd;Gesubsidieerde instellingen;901;2006;24.0;24.0;18.16;2799.0;2592.0;37800.0;33590.0;4210.0;20.0;39.2;37.2;1713.0;1713.0
545;Totaal;Voltijd;Gesubsidieerde instellingen;901;2007;24.0;24.0;18.79;2882.0;2654.0;38790.0;34580.0;4210.0;20.0;39.3;37.1;1695.0;1695.0
546;Totaal;Voltijd;Gesubsidieerde instellingen;901;2008;24.0;24.0;19.5;2978.0;2739.0;40350.0;35740.0;4610.0;20.0;39.3;36.9;1686.0;1686.0
547;Totaal;Voltijd;Gesubsidieerde instellingen;901;2009;24.0;24.0;19.89;3090.0;2827.0;41990.0;37080.0;4920.0;30.0;39.7;37.2;1705.0;1705.0
548;Totaal;Voltijd;Gesubsidieerde instellingen;902;2006;345.0;345.0;17.86;2477.0;2477.0;33410.0;29730.0;3690.0;90.0;36.3;36.3;1665.0;1665.0
549;Totaal;Voltijd;Gesubsidieerde instellingen;902;2007;353.0;353.0;18.36;2525.0;2525.0;34150.0;30300.0;3850.0;110.0;36.3;36.3;1650.0;1650.0
550;Totaal;Voltijd;Gesubsidieerde instellingen;902;2008;384.0;384.0;18.83;2579.0;2579.0;35130.0;30950.0;4180.0;140.0;36.1;36.1;1643.0;1643.0
551;Totaal;Voltijd;Gesubsidieerde instellingen;902;2009;384.0;384.0;19.19;2660.0;2660.0;36360.0;31920.0;4440.0;120.0;36.4;36.4;1664.0;1664.0
552;Totaal;Voltijd;Gesubsidieerde instellingen;951;2006;7.0;7.0;36.37;5331.0;5314.0;73430.0;63980.0;9450.0;4800.0;38.2;38.1;1753.0;1753.0
553;Totaal;Voltijd;Gesubsidieerde instellingen;951;2007;7.0;7.0;36.95;5391.0;5371.0;75120.0;64690.0;10430.0;5330.0;38.4;38.3;1744.0;1744.0
554;Totaal;Voltijd;Gesubsidieerde instellingen;951;2008;8.0;8.0;36.15;5296.0;5285.0;73740.0;63550.0;10190.0;6620.0;38.5;38.4;1754.0;1754.0
555;Totaal;Voltijd;Gesubsidieerde instellingen;951;2009;7.0;7.0;37.28;5479.0;5465.0;75870.0;65750.0;10120.0;6610.0;38.4;38.4;1759.0;1759.0
556;Totaal;Voltijd;Gesubsidieerde instellingen;952;2006;362.0;362.0;17.52;2446.0;2433.0;32970.0;29350.0;3620.0;0.0;36.4;36.3;1666.0;1666.0
557;Totaal;Voltijd;Gesubsidieerde instellingen;952;2007;370.0;370.0;18.01;2493.0;2479.0;33660.0;29920.0;3740.0;0.0;36.4;36.3;1651.0;1651.0
558;Totaal;Voltijd;Gesubsidieerde instellingen;952;2008;399.0;399.0;18.5;2549.0;2534.0;34670.0;30580.0;4090.0;0.0;36.2;36.1;1644.0;1644.0
559;Totaal;Voltijd;Gesubsidieerde instellingen;952;2009;400.0;400.0;18.88;2634.0;2618.0;35970.0;31600.0;4360.0;0.0;36.5;36.4;1664.0;1664.0
560;Totaal;Voltijd;Overheid;Totaal;2006;568.0;568.0;21.88;3093.0;3076.0;42440.0;37120.0;5330.0;20.0;37.0;36.9;1687.0;1687.0
561;Totaal;Voltijd;Overheid;Totaal;2007;566.0;566.0;22.63;3182.0;3162.0;43760.0;38180.0;5580.0;30.0;37.1;36.9;1677.0;1677.0
562;Totaal;Voltijd;Overheid;Totaal;2008;574.0;574.0;23.23;3264.0;3246.0;45570.0;39170.0;6400.0;30.0;36.9;36.8;1676.0;1676.0
563;Totaal;Voltijd;Overheid;Totaal;2009;570.0;570.0;23.76;3360.0;3340.0;47130.0;40310.0;6810.0;30.0;37.1;36.9;1687.0;1687.0
564;Totaal;Voltijd;Overheid;601;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
565;Totaal;Voltijd;Overheid;601;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
566;Totaal;Voltijd;Overheid;601;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
567;Totaal;Voltijd;Overheid;601;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
568;Totaal;Voltijd;Overheid;602;2006;;;;;;;;;;;;;
569;Totaal;Voltijd;Overheid;602;2007;;;;;;;;;;;;;
570;Totaal;Voltijd;Overheid;602;2008;2.0;2.0;5.34;862.0;861.0;11860.0;10340.0;1520.0;0.0;41.5;41.5;1936.0;1936.0
571;Totaal;Voltijd;Overheid;602;2009;2.0;2.0;5.39;979.0;978.0;13160.0;11750.0;1410.0;0.0;46.4;46.4;2177.0;2177.0
572;Totaal;Voltijd;Overheid;603;2006;;;;;;;;;;;;;
573;Totaal;Voltijd;Overheid;603;2007;;;;;;;;;;;;;
574;Totaal;Voltijd;Overheid;603;2008;;;;;;;;;;;;;
575;Totaal;Voltijd;Overheid;603;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
576;Totaal;Voltijd;Overheid;604;2006;3.0;3.0;2.53;366.0;366.0;4650.0;4390.0;260.0;10.0;38.9;38.9;1736.0;1736.0
577;Totaal;Voltijd;Overheid;604;2007;3.0;3.0;2.54;369.0;369.0;4630.0;4430.0;200.0;0.0;39.0;39.0;1745.0;1745.0
578;Totaal;Voltijd;Overheid;604;2008;3.0;3.0;2.02;284.0;284.0;3560.0;3400.0;160.0;0.0;37.6;37.6;1684.0;1684.0
579;Totaal;Voltijd;Overheid;604;2009;3.0;3.0;2.09;295.0;295.0;3640.0;3540.0;100.0;0.0;37.7;37.7;1693.0;1693.0
580;Totaal;Voltijd;Overheid;605;2006;1.0;1.0;12.2;1720.0;1712.0;22650.0;20640.0;2020.0;10.0;36.3;36.1;1684.0;1684.0
581;Totaal;Voltijd;Overheid;605;2007;1.0;1.0;12.62;1763.0;1754.0;23200.0;21160.0;2040.0;10.0;36.2;36.1;1667.0;1667.0
582;Totaal;Voltijd;Overheid;605;2008;1.0;1.0;13.06;1819.0;1817.0;23720.0;21830.0;1890.0;20.0;36.2;36.1;1669.0;1669.0
583;Totaal;Voltijd;Overheid;605;2009;1.0;1.0;13.31;1860.0;1858.0;24450.0;22320.0;2130.0;20.0;36.1;36.1;1676.0;1676.0
584;Totaal;Voltijd;Overheid;606;2006;564.0;564.0;21.99;3109.0;3092.0;42670.0;37310.0;5360.0;20.0;37.0;36.9;1687.0;1687.0
585;Totaal;Voltijd;Overheid;606;2007;561.0;561.0;22.77;3201.0;3181.0;44030.0;38420.0;5620.0;30.0;37.1;36.9;1676.0;1676.0
586;Totaal;Voltijd;Overheid;606;2008;568.0;568.0;23.43;3289.0;3271.0;45920.0;39470.0;6460.0;30.0;36.9;36.7;1675.0;1675.0
587;Totaal;Voltijd;Overheid;606;2009;563.0;563.0;23.99;3388.0;3368.0;47530.0;40650.0;6880.0;30.0;37.1;36.9;1685.0;1685.0
588;Totaal;Voltijd;Overheid;701;2006;87.0;87.0;15.74;2288.0;2280.0;31240.0;27450.0;3790.0;10.0;38.1;38.0;1738.0;1738.0
589;Totaal;Voltijd;Overheid;701;2007;98.0;98.0;16.33;2358.0;2350.0;32260.0;28300.0;3970.0;10.0;38.1;38.1;1727.0;1727.0
590;Totaal;Voltijd;Overheid;701;2008;100.0;100.0;17.02;2438.0;2430.0;33750.0;29260.0;4490.0;10.0;37.7;37.6;1713.0;1713.0
591;Totaal;Voltijd;Overheid;701;2009;103.0;103.0;17.29;2499.0;2491.0;34750.0;29990.0;4760.0;10.0;37.9;37.8;1728.0;1728.0
592;Totaal;Voltijd;Overheid;702;2006;481.0;481.0;23.03;3239.0;3221.0;44480.0;38870.0;5600.0;30.0;36.8;36.7;1678.0;1678.0
593;Totaal;Voltijd;Overheid;702;2007;468.0;468.0;23.99;3354.0;3332.0;46160.0;40250.0;5920.0;30.0;36.9;36.7;1666.0;1666.0
594;Totaal;Voltijd;Overheid;702;2008;474.0;474.0;24.58;3438.0;3418.0;48060.0;41260.0;6810.0;40.0;36.8;36.6;1669.0;1669.0
595;Totaal;Voltijd;Overheid;702;2009;467.0;467.0;25.23;3549.0;3527.0;49860.0;42590.0;7260.0;40.0;36.9;36.7;1677.0;1677.0
596;Totaal;Voltijd;Overheid;703;2006;;;;;;;;;;;;;
597;Totaal;Voltijd;Overheid;703;2007;;;;;;;;;;;;;
598;Totaal;Voltijd;Overheid;703;2008;;;;;;;;;;;;;
599;Totaal;Voltijd;Overheid;703;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600;Totaal;Voltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
601;Totaal;Voltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
602;Totaal;Voltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
603;Totaal;Voltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
604;Totaal;Voltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
605;Totaal;Voltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
606;Totaal;Voltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
607;Totaal;Voltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
608;Totaal;Voltijd;Overheid;803;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
609;Totaal;Voltijd;Overheid;803;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
610;Totaal;Voltijd;Overheid;803;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
611;Totaal;Voltijd;Overheid;803;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
612;Totaal;Voltijd;Overheid;804;2006;;;;;;;;;;;;;
613;Totaal;Voltijd;Overheid;804;2007;;;;;;;;;;;;;
614;Totaal;Voltijd;Overheid;804;2008;1.0;1.0;28.0;3743.0;2870.0;53570.0;44910.0;8660.0;20.0;34.4;28.2;1230.0;1230.0
615;Totaal;Voltijd;Overheid;804;2009;1.0;1.0;24.76;3112.0;2555.0;43580.0;37340.0;6240.0;0.0;32.3;28.5;1239.0;1239.0
616;Totaal;Voltijd;Overheid;805;2006;11.0;11.0;23.71;2977.0;2915.0;40530.0;35730.0;4810.0;20.0;34.1;33.6;1475.0;1475.0
617;Totaal;Voltijd;Overheid;805;2007;11.0;11.0;24.73;3053.0;2988.0;41870.0;36640.0;5240.0;20.0;34.0;33.5;1450.0;1450.0
618;Totaal;Voltijd;Overheid;805;2008;27.0;27.0;26.81;3255.0;3185.0;45230.0;39060.0;6170.0;20.0;33.6;32.9;1426.0;1426.0
619;Totaal;Voltijd;Overheid;805;2009;26.0;26.0;27.72;3331.0;3263.0;46760.0;39980.0;6790.0;20.0;33.4;32.8;1413.0;1413.0
620;Totaal;Voltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2006;557.0;557.0;21.84;3096.0;3080.0;42480.0;37150.0;5340.0;20.0;37.1;36.9;1692.0;1692.0
621;Totaal;Voltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2007;555.0;555.0;22.59;3184.0;3166.0;43800.0;38210.0;5580.0;30.0;37.2;37.0;1681.0;1681.0
622;Totaal;Voltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2008;546.0;546.0;23.08;3264.0;3249.0;45570.0;39160.0;6410.0;30.0;37.1;37.0;1689.0;1689.0
623;Totaal;Voltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2009;543.0;543.0;23.61;3361.0;3344.0;47150.0;40330.0;6810.0;30.0;37.3;37.1;1700.0;1700.0
624;Totaal;Voltijd;Overheid;901;2006;48.0;48.0;19.08;2927.0;2724.0;41530.0;35130.0;6400.0;20.0;38.7;37.0;1713.0;1713.0
625;Totaal;Voltijd;Overheid;901;2007;50.0;50.0;20.04;3069.0;2845.0;43290.0;36830.0;6460.0;20.0;39.0;37.0;1703.0;1703.0
626;Totaal;Voltijd;Overheid;901;2008;47.0;47.0;20.67;3150.0;2932.0;45630.0;37800.0;7830.0;20.0;39.1;37.0;1702.0;1702.0
627;Totaal;Voltijd;Overheid;901;2009;51.0;51.0;20.93;3225.0;3005.0;46530.0;38700.0;7830.0;10.0;39.3;37.3;1723.0;1723.0
628;Totaal;Voltijd;Overheid;902;2006;520.0;520.0;22.14;3109.0;3109.0;42530.0;37300.0;5230.0;20.0;36.9;36.9;1685.0;1685.0
629;Totaal;Voltijd;Overheid;902;2007;516.0;516.0;22.88;3193.0;3193.0;43800.0;38310.0;5490.0;30.0;36.9;36.9;1674.0;1674.0
630;Totaal;Voltijd;Overheid;902;2008;527.0;527.0;23.47;3274.0;3274.0;45560.0;39290.0;6270.0;30.0;36.7;36.7;1674.0;1674.0
631;Totaal;Voltijd;Overheid;902;2009;519.0;519.0;24.05;3373.0;3373.0;47180.0;40470.0;6710.0;30.0;36.9;36.9;1683.0;1683.0
632;Totaal;Voltijd;Overheid;951;2006;3.0;3.0;34.27;4912.0;4880.0;68400.0;58940.0;9460.0;4810.0;37.2;37.0;1708.0;1708.0
633;Totaal;Voltijd;Overheid;951;2007;3.0;3.0;36.03;5111.0;5079.0;70750.0;61330.0;9420.0;5060.0;37.2;37.0;1692.0;1692.0
634;Totaal;Voltijd;Overheid;951;2008;3.0;3.0;38.11;5393.0;5369.0;75190.0;64710.0;10480.0;6120.0;37.2;37.0;1691.0;1691.0
635;Totaal;Voltijd;Overheid;951;2009;3.0;3.0;39.29;5613.0;5588.0;78220.0;67360.0;10860.0;5870.0;37.4;37.2;1707.0;1707.0
636;Totaal;Voltijd;Overheid;952;2006;565.0;565.0;21.81;3084.0;3067.0;42320.0;37010.0;5300.0;0.0;37.0;36.9;1687.0;1687.0
637;Totaal;Voltijd;Overheid;952;2007;563.0;563.0;22.55;3171.0;3151.0;43610.0;38050.0;5560.0;0.0;37.1;36.9;1677.0;1677.0
638;Totaal;Voltijd;Overheid;952;2008;571.0;571.0;23.15;3252.0;3235.0;45410.0;39030.0;6380.0;0.0;36.9;36.8;1676.0;1676.0
639;Totaal;Voltijd;Overheid;952;2009;567.0;567.0;23.68;3348.0;3328.0;46960.0;40170.0;6790.0;0.0;37.1;36.9;1687.0;1687.0
640;Totaal;Deeltijd;Totaal;Totaal;2006;3694.0;1877.0;15.8;1159.0;1133.0;15750.0;13910.0;1830.0;80.0;19.1;18.8;860.0;1692.0
641;Totaal;Deeltijd;Totaal;Totaal;2007;3818.0;1965.0;16.33;1193.0;1164.0;16200.0;14310.0;1890.0;80.0;19.2;18.9;856.0;1663.0
642;Totaal;Deeltijd;Totaal;Totaal;2008;3867.0;1996.0;16.93;1231.0;1208.0;16780.0;14770.0;2010.0;100.0;19.2;18.9;856.0;1658.0
643;Totaal;Deeltijd;Totaal;Totaal;2009;3927.0;2031.0;17.31;1275.0;1257.0;17440.0;15300.0;2150.0;100.0;19.3;19.1;871.0;1685.0
644;Totaal;Deeltijd;Totaal;601;2006;287.0;120.0;11.08;684.0;667.0;9160.0;8200.0;960.0;10.0;16.0;15.8;723.0;1731.0
645;Totaal;Deeltijd;Totaal;601;2007;306.0;132.0;11.55;718.0;701.0;9660.0;8620.0;1040.0;10.0;16.3;16.1;728.0;1687.0
646;Totaal;Deeltijd;Totaal;601;2008;319.0;141.0;12.1;769.0;752.0;10260.0;9220.0;1030.0;10.0;16.7;16.4;746.0;1682.0
647;Totaal;Deeltijd;Totaal;601;2009;295.0;126.0;12.12;750.0;732.0;10140.0;9000.0;1140.0;10.0;16.2;15.9;725.0;1694.0
648;Totaal;Deeltijd;Totaal;602;2006;318.0;96.0;10.02;439.0;430.0;5760.0;5270.0;490.0;0.0;11.4;11.2;515.0;1714.0
649;Totaal;Deeltijd;Totaal;602;2007;343.0;105.0;10.15;445.0;434.0;5860.0;5330.0;520.0;0.0;11.5;11.3;513.0;1683.0
650;Totaal;Deeltijd;Totaal;602;2008;360.0;109.0;10.72;464.0;457.0;6110.0;5570.0;540.0;0.0;11.4;11.3;512.0;1685.0
651;Totaal;Deeltijd;Totaal;602;2009;377.0;112.0;11.3;487.0;482.0;6430.0;5840.0;590.0;0.0;11.3;11.2;511.0;1728.0
652;Totaal;Deeltijd;Totaal;603;2006;47.0;19.0;21.47;1262.0;1255.0;17710.0;15140.0;2570.0;1310.0;15.3;15.3;701.0;1775.0
653;Totaal;Deeltijd;Totaal;603;2007;48.0;19.0;22.75;1334.0;1326.0;18440.0;16010.0;2430.0;1290.0;15.4;15.4;700.0;1744.0
654;Totaal;Deeltijd;Totaal;603;2008;42.0;16.0;28.34;1551.0;1541.0;20490.0;18610.0;1880.0;1760.0;14.4;14.3;652.0;1734.0
655;Totaal;Deeltijd;Totaal;603;2009;31.0;12.0;27.31;1585.0;1579.0;20920.0;19020.0;1900.0;2200.0;15.2;15.2;694.0;1744.0
656;Totaal;Deeltijd;Totaal;604;2006;34.0;15.0;3.18;250.0;249.0;3180.0;3000.0;170.0;0.0;20.1;20.1;941.0;2144.0
657;Totaal;Deeltijd;Totaal;604;2007;34.0;19.0;2.86;223.0;221.0;2780.0;2680.0;110.0;0.0;20.6;20.5;929.0;1651.0
658;Totaal;Deeltijd;Totaal;604;2008;33.0;19.0;2.74;221.0;219.0;2730.0;2650.0;80.0;0.0;21.1;21.1;960.0;1636.0
659;Totaal;Deeltijd;Totaal;604;2009;41.0;24.0;2.76;227.0;226.0;2800.0;2730.0;70.0;0.0;21.4;21.4;983.0;1698.0
660;Totaal;Deeltijd;Totaal;605;2006;32.0;22.0;10.84;1025.0;1021.0;13700.0;12300.0;1400.0;0.0;24.5;24.5;1131.0;1670.0
661;Totaal;Deeltijd;Totaal;605;2007;33.0;22.0;11.1;1040.0;1037.0;13870.0;12480.0;1390.0;0.0;24.6;24.5;1121.0;1646.0
