ID;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;TotaalMannenEnVrouwen_4;Mannen_5;Vrouwen_6;TotaalJongensEnMeisjes_7;Mannen_8;Vrouwen_9;TotaalMannenEnVrouwen_10;Mannen_11;Vrouwen_12;TotaalMannenEnVrouwen_13;Mannen_14;Vrouwen_15;TotaalMannenEnVrouwen_16;Mannen_17;Vrouwen_18;TotaalMannenEnVrouwen_19;Mannen_20;Vrouwen_21;TotaalMannenEnVrouwen_22;Mannen_23;Vrouwen_24;TotaalParticuliereHuishoudens_25;GemiddeldeHuishoudensgrootte_26
45;1;2056;17746476;8744792;9001684;17330184;8562293;8767892;4448736;2393283;2055453;3718047;1761109;1956938;8245490;4132143;4113347;550467;85469;464998;367445;190289;177156;416397;182405;233992;8455227;2.05
46;1;2057;17743502;8744183;8999319;17325232;8560890;8764342;4449018;2393270;2055748;3714885;1760672;1954213;8243844;4131332;4112512;549518;85137;464381;367967;190479;177488;418378;183175;235203;8450288;2.05
47;1;2058;17741732;8744312;8997420;17322022;8560422;8761600;4450156;2393660;2056496;3711131;1760022;1951109;8243799;4131320;4112479;548567;84802;463765;368369;190618;177751;419848;183785;236063;8445547;2.05
48;1;2059;17741278;8745235;8996044;17320592;8560895;8759697;4452095;2394445;2057650;3706994;1759219;1947775;8245181;4132031;4113150;547646;84465;463181;368676;190735;177941;420820;184234;236586;8441153;2.05
49;1;2060;17742222;8746956;8995266;17321092;8562342;8758749;4454757;2395591;2059166;3702679;1758344;1944335;8247987;4133438;4114549;546768;84148;462620;368900;190821;178079;421294;184510;236784;8437338;2.05
50;2;2011;16620070;8227291;8392547;16395117;8135727;8259484;4486943;2412861;2074185;2482008;1150497;1330538;8114999;4073112;4042594;451291;77264;374238;257638;135253;122354;187924;72474;115222;7303886;2.16
51;2;2012;16657380;8247462;8410094;16426674;8152195;8274223;4438361;2388159;2050325;2422464;1121582;1300090;8032614;4034095;3998513;440136;75419;365070;251733;133079;118344;180336;68820;111279;7298613;2.13
52;2;2013;16684721;8260368;8423743;16448342;8162534;8286432;4397028;2366270;2030758;2385158;1102945;1282182;7980496;4010811;3969491;432683;74212;359179;247965;132121;115836;174273;66265;107286;7307716;2.11
53;2;2014;16702428;8269435;8432929;16464148;8170624;8293230;4355671;2345035;2010041;2360443;1089051;1270454;7928430;3985785;3942517;426759;73163;354211;245506;131169;114271;166926;64090;103303;7319067;2.09
54;2;2015;16707684;8270629;8436990;16477358;8173879;8300969;4311799;2323010;1989745;2336057;1076628;1258576;7890007;3967580;3917947;421871;72216;350094;243769;130524;113232;160729;61803;99830;7328918;2.07
55;2;2016;16713123;8272336;8441410;16482488;8175913;8304324;4268471;2300484;1969644;2317391;1065173;1247624;7856864;3947400;3899318;417811;71301;346928;242257;130080;112345;154823;59441;96259;7340805;2.05
56;2;2017;16709317;8268564;8439378;16473886;8167993;8305135;4231002;2280757;1950018;2301399;1056710;1240532;7815841;3929580;3880335;413879;70306;343592;241369;129841;111543;149340;57306;92646;7357975;2.04
57;2;2018;16699944;8262055;8439675;16466414;8159017;8302570;4192998;2260811;1932398;2284989;1047642;1236092;7769635;3913834;3855667;409037;69258;340028;240707;129834;110930;144467;55284;89346;7370853;2.02
58;2;2019;16689446;8254192;8437254;16453735;8151791;8301486;4151243;2239608;1911048;2273240;1040839;1232319;7735123;3896515;3834309;404153;68185;337096;240426;129866;110667;138595;53101;85484;7382476;2.01
59;2;2020;16684974;8249016;8435342;16459530;8152425;8303179;4108102;2217678;1888940;2265571;1035569;1228258;7694201;3878510;3812541;400905;67112;334871;240419;129891;110572;133257;51163;82307;7399938;1.99
60;2;2021;16668374;8236597;8431716;16439200;8146598;8300507;4061793;2191708;1869186;2258903;1030735;1228197;7652580;3858886;3790559;397854;66052;332668;240783;130264;110688;128427;49103;79458;7410683;1.98
61;2;2022;16661880;8234472;8428841;16438646;8139000;8296139;4014862;2170199;1846934;2253486;1026275;1227367;7608897;3839546;3767924;394363;64874;329241;241566;131044;110609;124467;47394;76886;7405797;1.96
62;2;2023;16653995;8227061;8422605;16414649;8127177;8289985;3977455;2151251;1826088;2251650;1020568;1228578;7567738;3818166;3746174;390236;63729;325641;242507;131467;110638;121471;45826;74705;7416883;1.95
63;2;2024;16625860;8201100;8419126;16389540;8114109;8279951;3945178;2131949;1810472;2249983;1015824;1227459;7524036;3800760;3723173;385184;62534;322059;243077;131959;110958;119208;44574;73058;7424530;1.94
64;2;2025;16588839;8188495;8408303;16383715;8097926;8273965;3911334;2113010;1799312;2247786;1012768;1227890;7474665;3778451;3697910;380390;61356;318420;243734;132533;111341;117140;43525;71692;7426147;1.93
65;2;2026;16584328;8178717;8408172;16362379;8085408;8271280;3878199;2094671;1782103;2242367;1009244;1226786;7428968;3757718;3672980;375084;60137;314329;244438;132845;111474;115265;42662;71101;7425845;1.92
66;2;2027;16568340;8169406;8395463;16333938;8069985;8261507;3845129;2079084;1766855;2235441;1007117;1225096;7377661;3733840;3652309;369649;59065;310224;244654;132821;111388;114799;42067;71005;7427323;1.91
67;2;2028;16555090;8161695;8389184;16306749;8054751;8252098;3812175;2063483;1752363;2229633;1005493;1225445;7326119;3704806;3630012;364746;58013;307061;244746;133264;111292;114708;41553;71077;7431195;1.9
68;2;2029;16532122;8145065;8372681;16268734;8031751;8243788;3782546;2046505;1732526;2218119;1003970;1225285;7278926;3683750;3607263;360465;56987;303473;245275;133518;111235;114654;41200;71397;7428720;1.89
69;2;2030;16498045;8128251;8365169;16240441;8016426;8224341;3757584;2036915;1725476;2215012;1002741;1220313;7230916;3654550;3576441;356728;55907;300687;245443;133689;111112;114750;40939;71138;7421490;1.89
70;2;2031;16465763;8105983;8356227;16209519;7998592;8208134;3738557;2027451;1711183;2215855;998221;1218404;7171967;3626438;3545073;352379;54981;297268;245608;133854;111175;114772;40992;71164;7401702;1.88
71;2;2032;16418192;8090832;8339959;16155774;7977833;8184909;3725126;2015612;1704494;2213016;994345;1217151;7104447;3595817;3518024;347870;54005;293817;245368;133808;111185;115091;41147;71483;7382356;1.87
72;2;2033;16368758;8055971;8319024;16115872;7954949;8160010;3698365;1999833;1696052;2202359;989423;1221420;7039817;3564756;3486764;343411;53160;290374;245081;133749;110884;115358;41343;72046;7363798;1.86
73;2;2034;16332640;8023910;8301369;16060085;7921296;8139680;3666223;1982280;1682352;2188168;984877;1223137;6978204;3536407;3455181;339156;52436;287336;245159;133711;110777;115114;41596;72825;7354650;1.86
74;2;2035;16279492;8000660;8272002;15994551;7882573;8121673;3642528;1969771;1670776;2174488;977122;1223176;6919710;3508239;3420925;335791;51683;284695;244704;133787;110654;115390;41919;73665;7338533;1.85
75;2;2036;16223860;7977460;8244646;15918412;7857610;8081680;3616731;1955626;1662803;2168728;969167;1221447;6857803;3476238;3385561;332574;50901;282100;244241;133844;110259;117584;41985;74987;7308614;1.84
76;2;2037;16166820;7946772;8215841;15884894;7837904;8046254;3611322;1953598;1654567;2166128;962383;1215548;6795714;3448450;3350967;329691;50104;279693;243922;133881;109987;117725;41497;75273;7308688;1.84
77;2;2038;16106308;7924141;8191241;15825891;7802099;8023257;3571350;1936362;1641335;2162113;956639;1206395;6732349;3421678;3317412;326961;49392;277177;243073;133841;109881;117341;40889;75943;7288595;1.83
78;2;2039;16039381;7885933;8159841;15750742;7764103;7986542;3553695;1924714;1630068;2147180;952057;1196377;6670768;3387059;3281701;324073;48718;274859;241803;133200;109410;116448;40324;76525;7272497;1.82
79;2;2040;15980025;7851552;8129920;15689100;7733634;7954949;3528597;1911309;1626666;2139205;944583;1189407;6608333;3351024;3246839;321334;48237;272615;240465;133141;108915;116673;39788;77056;7245055;1.82
80;2;2041;15922512;7812586;8117446;15627861;7705968;7930735;3516588;1897549;1616722;2134884;938085;1180933;6544491;3320095;3220660;318136;47777;270332;239746;132844;108542;117033;39574;77603;7204733;1.82
81;2;2042;15831763;7774683;8075301;15555740;7672357;7890067;3487619;1886137;1601482;2130411;931838;1172125;6476509;3295993;3190220;315327;47331;267908;239141;132289;108084;116715;39591;77688;7179132;1.81
82;2;2043;15759641;7738862;8033975;15494728;7635337;7855333;3445348;1865525;1580097;2110438;924120;1161949;6421437;3275661;3157448;312323;46855;265463;238679;131570;107514;116639;39537;77436;7164301;1.8
83;2;2044;15711374;7707640;8007796;15420860;7605481;7822795;3430134;1856773;1573419;2091227;915783;1152992;6378696;3256744;3124886;309313;46382;262931;238703;131149;106901;116039;39429;76900;7155305;1.8
84;2;2045;15671172;7686029;7985415;15340375;7561125;7786260;3414166;1848850;1564834;2070648;907001;1143174;6338293;3237722;3101052;305751;45901;260345;238470;130921;106579;115624;39144;77332;7127379;1.8
85;2;2046;15607654;7663825;7952304;15253275;7521411;7737039;3386160;1832938;1551567;2046567;897791;1131607;6302653;3212295;3081321;302238;45365;257266;238170;130807;106334;115600;38840;78138;7081964;1.8
86;2;2047;15571757;7641121;7931258;15214351;7502628;7721857;3355663;1819104;1533011;2023181;888713;1127679;6258772;3179788;3060857;298774;44682;254254;237943;129942;106194;115673;38375;78001;7056111;1.79
87;2;2048;15485964;7604162;7882274;15163214;7469482;7691972;3311571;1797779;1511868;2006158;878091;1123778;6197945;3153240;3041656;295232;43922;251342;236985;129279;106106;115393;38048;77690;7039618;1.78
88;2;2049;15416347;7562181;7836664;15089786;7440971;7656109;3275956;1778430;1492907;1994019;869807;1119321;6137203;3131764;3020741;291632;43254;248379;235844;128670;106028;115247;37764;77656;7014900;1.78
89;2;2050;15299601;7502340;7795063;15020354;7400253;7615256;3238861;1761676;1476600;1981765;860514;1114568;6089350;3108737;2987354;288048;42583;245438;235066;127852;105451;114829;37407;78004;6985729;1.77
90;2;2051;15222516;7474147;7752351;14933337;7361551;7572230;3217649;1749393;1469096;1966560;849321;1107711;6055648;3085892;2968757;284035;41813;242240;233989;127639;104785;114065;37366;77377;6966011;1.77
91;2;2052;15157425;7444034;7716103;14848094;7318536;7534640;3184654;1732307;1454940;1945399;839292;1097307;6024453;3066821;2953170;280292;41078;239241;232820;127573;104134;113368;37469;76375;6933214;1.77
92;2;2053;15094226;7404270;7693937;14788282;7283713;7502275;3155658;1714483;1441237;1928330;831164;1089537;5997340;3050099;2933465;276518;40303;236246;231909;127314;103520;113335;36594;76456;6907299;1.76
93;2;2054;15009749;7358527;7653692;14707635;7234083;7466875;3128870;1699803;1429068;1912763;823199;1084025;5937870;3016740;2915925;272807;39520;233313;231162;127063;102942;112962;35616;76100;6878473;1.76
94;2;2055;14929195;7323968;7609334;14611648;7199817;7416877;3114010;1689262;1421361;1893396;815592;1078077;5908557;2999991;2889614;269254;38764;230512;230536;126751;102770;112600;34844;75494;6843542;1.75
95;2;2056;14872870;7289212;7584308;14519494;7164939;7375437;3094439;1677437;1412409;1873632;806086;1071001;5884475;2990266;2879306;265750;38004;227527;229491;126116;102451;112269;34206;75213;6808813;1.75
96;2;2057;14783077;7255016;7538043;14430823;7125464;7330524;3065124;1665145;1397867;1852184;797153;1061642;5861446;2980255;2866212;262176;37227;224355;228330;125498;101983;111780;33722;73825;6779605;1.75
97;2;2058;14722559;7223507;7497596;14394588;7099773;7295266;3042906;1652333;1390486;1833663;786337;1051548;5823858;2962655;2849130;258440;36447;221234;227256;124940;101505;111515;33260;72697;6761686;1.75
98;2;2059;14677780;7188724;7484938;14368468;7086979;7279451;3028375;1641723;1382910;1813808;774972;1041341;5796034;2949729;2838279;254448;35691;218940;225494;124248;100937;111376;32871;71318;6731611;1.75
99;2;2060;14612650;7160855;7439856;14310694;7051892;7250987;3018373;1638258;1378260;1795696;763601;1028958;5779641;2940073;2823022;251489;34973;216578;223571;123240;100342;109964;32363;70296;6708845;1.74
100;3;2011;16685514;8261547;8424121;16480740;8180466;8300281;4676248;2508945;2167386;2938544;1391957;1545631;8636860;4322843;4315597;540480;95253;445125;290765;151074;139772;241086;100574;140344;7610766;2.25
101;3;2012;16805680;8324496;8481599;16594330;8240862;8354112;4712751;2526501;2186217;3075641;1466653;1608109;8779706;4390049;4389539;567230;100974;466025;298757;155583;143123;256944;109262;147285;7742234;2.26
102;3;2013;16926240;8386869;8539407;16711963;8300558;8411277;4737193;2541157;2196878;3193013;1530196;1661104;8906259;4454799;4453395;589391;105742;483848;306842;160063;146777;269265;116599;152875;7861909;2.27
103;3;2014;17055598;8452023;8602301;16831260;8361462;8469798;4762049;2553652;2208545;3293582;1584718;1708158;9021524;4513018;4511739;608341;109575;499078;314189;163866;150113;279617;122828;157280;7964145;2.27
104;3;2015;17174888;8513120;8661350;16947424;8419619;8527945;4778452;2563075;2216779;3390128;1636365;1754020;9128120;4558470;4564775;624171;112894;511196;321072;167694;153388;289755;128477;161753;8066079;2.28
105;3;2016;17288322;8569832;8719994;17059476;8477444;8584272;4798758;2571304;2227615;3482261;1682936;1799474;9221516;4609346;4611386;638875;115771;522898;328454;171349;156732;299023;133942;165519;8165271;2.28
106;3;2017;17409530;8628708;8782089;17172270;8532404;8640507;4815476;2580620;2234721;3578027;1732239;1845846;9310213;4649724;4653971;651917;118152;533734;335200;175055;160655;308053;139245;169225;8253888;2.28
107;3;2018;17536936;8691440;8842634;17288300;8590775;8697218;4823036;2584347;2239594;3667728;1777075;1888987;9391731;4686039;4702477;663384;120053;543587;342682;178651;164213;316492;144246;172349;8353879;2.28
108;3;2019;17652264;8750816;8899841;17410950;8649097;8757980;4836513;2590994;2246357;3767873;1822518;1938279;9461873;4726742;4741183;674543;121948;552490;349474;182270;167815;324977;149040;175178;8447152;2.28
109;3;2020;17774160;8813076;8961078;17522530;8704573;8814060;4852699;2602374;2254229;3851511;1867598;1981900;9531398;4760921;4766019;684515;123235;561400;356508;186101;171235;333860;154087;178533;8537971;2.28
110;3;2021;17896718;8873191;9023496;17643402;8763384;8875848;4889111;2621243;2268361;3935909;1911189;2027549;9607700;4798945;4808415;693823;124222;569211;363553;189770;174257;342060;159301;181872;8635023;2.28
111;3;2022;18015110;8934271;9080650;17760188;8823176;8938432;4919420;2637873;2284125;4014121;1954887;2070370;9686860;4833927;4856254;701415;124851;576708;371131;193390;177338;351123;164899;185159;8725569;2.28
112;3;2023;18137262;8988749;9148411;17884816;8876417;8993504;4949298;2654256;2295252;4096610;1996456;2112938;9754507;4863217;4891755;708471;125329;583628;377898;196643;180501;361076;170464;189249;8812971;2.29
113;3;2024;18251296;9052974;9204497;17982540;8933898;9048567;4980674;2669493;2309773;4180019;2037755;2155101;9802253;4899314;4923135;715168;125729;589524;384085;199901;183337;371803;176311;194800;8894649;2.29
114;3;2025;18374482;9108831;9262186;18084506;8978989;9100052;5010452;2683108;2324412;4265700;2078602;2191886;9862186;4936737;4954479;720981;126096;594384;390423;202972;186333;381529;181932;200252;8972698;2.29
115;3;2026;18490244;9168422;9317949;18189364;9036563;9152485;5025615;2695834;2334737;4346664;2116509;2226727;9922115;4959607;4978135;727111;126440;600247;396372;206523;189128;390942;187468;206349;9044373;2.29
116;3;2027;18604620;9227258;9373311;18303952;9091764;9212188;5050167;2705571;2346183;4416402;2153245;2272169;9979941;4978025;5004262;733446;126647;605141;401830;210129;192524;405874;193203;212382;9119617;2.29
117;3;2028;18728330;9281480;9434086;18418224;9146536;9263937;5083491;2719882;2361046;4501837;2184930;2309782;10021932;5015267;5018442;738305;126867;609633;407880;212888;195520;420813;198956;220018;9184408;2.29
118;3;2029;18837860;9332568;9499027;18498080;9192363;9315662;5131914;2744644;2384386;4583712;2223587;2353340;10069849;5049572;5030328;742774;126942;613823;415026;215821;198334;434141;205508;229876;9238859;2.3
119;3;2030;18950112;9386699;9559607;18614670;9241670;9371933;5171878;2765599;2405838;4653773;2259362;2383806;10115380;5060290;5053794;746802;126974;618026;420470;218762;201626;448916;213428;237714;9294136;2.3
120;3;2031;19047446;9439073;9611550;18702260;9288690;9412934;5192708;2778899;2416497;4718661;2293827;2408873;10141299;5068118;5072164;750985;126836;622219;427115;221834;205226;464179;219999;244718;9339983;2.3
121;3;2032;19162664;9499892;9669282;18788852;9329656;9463254;5240305;2800342;2440780;4786908;2327252;2443862;10171455;5080957;5082718;754299;126661;627003;433312;224702;208581;479527;226674;252320;9397900;2.31
122;3;2033;19269818;9551024;9728322;18857884;9363495;9501871;5285274;2823154;2462120;4836516;2357437;2478123;10200532;5094702;5091034;759541;126586;631675;439513;227459;212060;498632;234165;261581;9456156;2.31
123;3;2034;19371710;9590113;9781568;18951238;9409637;9542836;5326416;2847468;2481949;4905587;2383637;2512517;10229792;5112058;5103065;764067;126749;636330;446100;230315;214867;516856;242134;271369;9521297;2.32
124;3;2035;19455708;9631060;9828730;19029100;9450549;9590100;5373309;2873486;2501205;4959798;2412949;2537480;10248899;5119953;5120594;767951;126968;640483;452978;232937;218961;535157;250545;281425;9590800;2.32
125;3;2036;19532314;9662779;9869523;19114234;9490757;9631700;5419382;2897650;2522831;4997968;2439479;2570067;10269760;5127549;5137049;773064;127649;646167;459073;236077;223289;554573;259696;290318;9643128;2.33
126;3;2037;19621436;9701594;9919637;19209882;9535920;9667539;5479254;2926672;2544983;5032424;2458741;2597558;10280798;5136340;5139916;778321;128164;651364;465273;239218;227278;569669;268867;301075;9693648;2.33
127;3;2038;19700782;9740709;9962148;19274350;9570103;9710604;5524833;2952225;2567778;5076360;2475044;2603805;10275528;5146691;5146177;782892;128558;655995;470666;241665;231147;585470;275617;309730;9739977;2.34
128;3;2039;19783818;9781111;10006077;19342200;9608416;9743512;5555348;2967909;2587436;5119126;2501116;2619242;10289400;5145459;5151862;787836;128914;660814;476316;244114;234779;597909;279108;316906;9770808;2.34
129;3;2040;19885034;9830913;10047803;19385924;9629486;9772439;5591925;2992659;2597553;5160264;2526208;2634430;10308936;5156117;5159619;793678;129365;665260;483015;246263;238411;608624;284026;326029;9784152;2.35
130;3;2041;19946422;9868626;10079080;19475080;9656318;9819389;5629626;3006575;2621877;5208950;2545591;2657556;10343817;5168481;5171177;798761;129898;668437;490275;249775;241357;616011;288073;332474;9821629;2.35
