ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;Woninghypotheken_6;BeursgenoteerdeAandelen_7;AandelenInBeleggingsfondsen_8
797;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2002 3e kwartaal;0.0;;;52401.0;257396.0;;;
798;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2002 4e kwartaal;0.0;;;57555.0;258072.0;;;
799;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2002;0.0;;;56773.0;261549.0;;;
800;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2003 1e kwartaal;0.0;;;51313.0;262967.0;;;
801;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2003 2e kwartaal;0.0;;;52126.0;264349.0;;;
802;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2003 3e kwartaal;0.0;;;53105.0;269605.0;;;
803;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2003 4e kwartaal;0.0;;;54744.0;275795.0;;;
804;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2003;0.0;;;51313.0;262967.0;;;
805;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2004 1e kwartaal;0.0;;;55985.0;281866.0;;;
806;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2004 2e kwartaal;0.0;;;57733.0;279386.0;;;
807;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2004 3e kwartaal;0.0;;;59342.0;276189.0;;;
808;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2004 4e kwartaal;0.0;;;62685.0;276260.0;;;
809;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2004;0.0;;;55985.0;281866.0;;;
810;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2005 1e kwartaal;0.0;;;64507.0;274227.0;;;
811;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2005 2e kwartaal;0.0;;;65581.0;273591.0;;;
812;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2005 3e kwartaal;0.0;;;69786.0;281840.0;;;
813;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2005 4e kwartaal;0.0;;;68959.0;282587.0;;;
814;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2005;0.0;;;64507.0;274227.0;;;
815;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2006 1e kwartaal;0.0;;;71921.0;281889.0;;;
816;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2006 2e kwartaal;0.0;;;79435.0;281910.0;;;
817;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2006 3e kwartaal;0.0;;;78878.0;282060.0;;;
818;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2006 4e kwartaal;0.0;;;85170.0;291193.0;;;
819;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2006;0.0;;;71921.0;281889.0;;;
820;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2007 1e kwartaal;0.0;;;88127.0;300264.0;;;
821;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2007 2e kwartaal;0.0;;;94924.0;306610.0;;;
822;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2007 3e kwartaal;0.0;;;94050.0;308944.0;;;
823;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2007 4e kwartaal;0.0;;;101186.0;311114.0;;;
824;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2007;0.0;;;88127.0;300264.0;;;
825;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2008 1e kwartaal;0.0;;;99426.0;318079.0;;;
826;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2008 2e kwartaal;0.0;;;111343.0;326210.0;;;
827;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2008 3e kwartaal;0.0;;;117100.0;335864.0;;;
828;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2008 4e kwartaal;0.0;;;110940.0;336503.0;;;
829;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2008;0.0;;;99426.0;318079.0;;;
830;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2009 1e kwartaal;0.0;;;106851.0;340445.0;;;
831;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2009 2e kwartaal;0.0;;;113242.0;334361.0;;;
832;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2009 3e kwartaal;0.0;;;113963.0;334399.0;;;
833;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2009 4e kwartaal;0.0;;;105360.0;335265.0;;;
834;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2009;0.0;;;106851.0;340445.0;;;
835;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2010 1e kwartaal;0.0;17.0;13284.0;148480.0;516095.0;0.0;46511.0;0.0
836;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2010 2e kwartaal;0.0;18.0;13033.0;174789.0;532555.0;0.0;49532.0;0.0
837;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2010 3e kwartaal;0.0;29.0;10623.0;195794.0;538758.0;0.0;49597.0;0.0
838;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2010 4e kwartaal;0.0;121.0;10123.0;211073.0;545213.0;0.0;51662.0;0.0
839;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2010;0.0;17.0;13284.0;148480.0;516095.0;0.0;46511.0;0.0
840;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2011 1e kwartaal;0.0;143.0;9145.0;235047.0;548341.0;0.0;52876.0;0.0
841;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2011 2e kwartaal;0.0;111.0;8743.0;264338.0;543544.0;0.0;52979.0;0.0
842;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2011 3e kwartaal;0.0;48.0;9323.0;299760.0;541682.0;0.0;50713.0;0.0
843;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2011 4e kwartaal;0.0;37.0;9187.0;320224.0;540276.0;0.0;41350.0;0.0
844;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2011;0.0;143.0;9145.0;235047.0;548341.0;0.0;52876.0;0.0
845;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2012 1e kwartaal;0.0;30.0;8686.0;342782.0;543764.0;0.0;45274.0;0.0
846;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2012 2e kwartaal;0.0;13.0;8952.0;347945.0;545517.0;0.0;50193.0;0.0
847;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2012 3e kwartaal;0.0;16.0;8989.0;354034.0;550463.0;0.0;51685.0;0.0
848;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2012 4e kwartaal;0.0;64.0;8659.0;354922.0;554186.0;0.0;56304.0;0.0
849;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2012;0.0;30.0;8686.0;342782.0;543764.0;0.0;45274.0;0.0
850;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2013 1e kwartaal;0.0;28.0;8486.0;352761.0;557863.0;0.0;59508.0;0.0
851;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2013 2e kwartaal;0.0;38.0;8244.0;347054.0;564345.0;0.0;66460.0;0.0
852;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2013 3e kwartaal;0.0;242.0;7873.0;335776.0;571940.0;0.0;62925.0;0.0
853;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2013 4e kwartaal;0.0;144.0;7102.0;319575.0;581023.0;0.0;76963.0;0.0
854;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2013;0.0;28.0;8486.0;352761.0;557863.0;0.0;59508.0;0.0
855;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2014 1e kwartaal;0.0;153.0;6913.0;305653.0;595117.0;0.0;69558.0;0.0
856;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2014 2e kwartaal;0.0;128.0;7063.0;303586.0;597788.0;0.0;69354.0;0.0
857;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2014 3e kwartaal;0.0;170.0;7141.0;301800.0;600850.0;0.0;67675.0;0.0
858;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2014 4e kwartaal;0.0;105.0;6931.0;300701.0;608731.0;0.0;69446.0;0.0
859;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2014;0.0;153.0;6913.0;305653.0;595117.0;0.0;69558.0;0.0
860;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2015 1e kwartaal;0.0;146.0;6539.0;345784.0;612365.0;0.0;71846.0;0.0
861;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2015 2e kwartaal;0.0;52.0;6478.0;357670.0;621664.0;0.0;87898.0;0.0
862;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2015 3e kwartaal;0.0;101.0;6462.0;350814.0;631985.0;0.0;82587.0;0.0
863;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2015 4e kwartaal;0.0;166.0;6413.0;345934.0;637936.0;0.0;79196.0;0.0
864;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2015;0.0;146.0;6539.0;345784.0;612365.0;0.0;71846.0;0.0
865;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2016 1e kwartaal;0.0;59.0;6110.0;337379.0;646732.0;0.0;85532.0;0.0
866;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2016 2e kwartaal;0.0;212.0;6022.0;333150.0;660139.0;0.0;83173.0;0.0
867;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2016 3e kwartaal;0.0;59.0;6898.0;321556.0;683623.0;0.0;84213.0;0.0
868;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2016 4e kwartaal;0.0;66.0;7143.0;321107.0;705421.0;0.0;85228.0;0.0
869;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2016;0.0;59.0;6110.0;337379.0;646732.0;0.0;85532.0;0.0
870;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2017 1e kwartaal;0.0;212.0;6972.0;312061.0;716951.0;0.0;83302.0;0.0
871;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2017 2e kwartaal;0.0;58.0;6918.0;328316.0;732860.0;0.0;89945.0;0.0
872;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2017 3e kwartaal;0.0;42.0;6749.0;323143.0;740616.0;0.0;89204.0;0.0
873;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2017 4e kwartaal;0.0;80.0;6931.0;325220.0;750931.0;0.0;90757.0;0.0
874;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2017;0.0;212.0;6972.0;312061.0;716951.0;0.0;83302.0;0.0
875;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2018 1e kwartaal;0.0;28.0;6865.0;316395.0;763412.0;0.0;88030.0;0.0
876;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2018 2e kwartaal;0.0;108.0;6984.0;338696.0;763286.0;0.0;87386.0;0.0
877;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2018 3e kwartaal;0.0;30.0;6982.0;323763.0;761772.0;0.0;86555.0;0.0
878;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2018 4e kwartaal;0.0;86.0;7209.0;324094.0;761209.0;0.0;82202.0;0.0
879;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2018;0.0;28.0;6865.0;316395.0;763412.0;0.0;88030.0;0.0
880;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2019 1e kwartaal;0.0;242.0;7264.0;311442.0;762022.0;0.0;73389.0;0.0
881;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2019 2e kwartaal;0.0;181.0;7178.0;313108.0;765686.0;0.0;85534.0;0.0
882;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2019 3e kwartaal;0.0;174.0;7505.0;306590.0;765080.0;0.0;87644.0;0.0
883;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2019 4e kwartaal;0.0;144.0;7937.0;299974.0;770116.0;0.0;89280.0;0.0
884;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2019;0.0;242.0;7264.0;311442.0;762022.0;0.0;73389.0;0.0
885;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2020 1e kwartaal;0.0;252.0;8013.0;286229.0;780319.0;0.0;89001.0;0.0
886;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2020 2e kwartaal;0.0;529.0;8647.0;297451.0;794525.0;0.0;69750.0;0.0
887;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2020 3e kwartaal;0.0;515.0;9492.0;291683.0;807214.0;0.0;76997.0;0.0
888;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2020 4e kwartaal;0.0;178.0;9760.0;285696.0;807292.0;0.0;74342.0;0.0
889;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2020;0.0;252.0;8013.0;286229.0;780319.0;0.0;89001.0;0.0
890;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2021 1e kwartaal;0.0;11.0;9019.0;279146.0;874095.0;0.0;84980.0;0.0
891;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2021 2e kwartaal;0.0;463.0;8707.0;298904.0;896586.0;0.0;87746.0;0.0
892;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2021 3e kwartaal;0.0;455.0;8639.0;302087.0;892101.0;0.0;93478.0;0.0
893;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2021 4e kwartaal;0.0;404.0;8679.0;307232.0;894377.0;0.0;98876.0;0.0
894;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2021;0.0;11.0;9019.0;279146.0;874095.0;0.0;84980.0;0.0
895;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2022 1e kwartaal;0.0;177.0;8747.0;307313.0;900971.0;0.0;103584.0;0.0
896;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2022 2e kwartaal;0.0;564.0;8037.0;320106.0;909049.0;0.0;98221.0;0.0
897;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2022 3e kwartaal;0.0;491.0;7787.0;333890.0;915600.0;0.0;89594.0;0.0
898;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2022 4e kwartaal;0.0;365.0;7445.0;351234.0;928071.0;0.0;90218.0;0.0
899;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2022;0.0;177.0;8747.0;307313.0;900971.0;0.0;103584.0;0.0
900;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2023 1e kwartaal;0.0;125.0;7663.0;362343.0;929195.0;0.0;83552.0;0.0
901;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2023 2e kwartaal;0.0;631.0;7833.0;349048.0;874338.0;0.0;92414.0;0.0
902;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2023 3e kwartaal;0.0;290.0;8051.0;344347.0;877006.0;0.0;87976.0;0.0
903;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2023 4e kwartaal;0.0;401.0;7899.0;354757.0;882502.0;0.0;85575.0;0.0
904;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2023;0.0;125.0;7663.0;362343.0;929195.0;0.0;83552.0;0.0
905;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2024 1e kwartaal;0.0;559.0;8459.0;366213.0;877402.0;0.0;91370.0;0.0
906;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2024 2e kwartaal;0.0;398.0;8934.0;367904.0;874270.0;0.0;93653.0;0.0
907;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2024 3e kwartaal;0.0;318.0;9564.0;359117.0;879021.0;0.0;95070.0;0.0
908;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2024 4e kwartaal;0.0;276.0;10051.0;360277.0;879104.0;0.0;89514.0;0.0
909;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Beginbalans;2024;0.0;559.0;8459.0;366213.0;877402.0;0.0;91370.0;0.0
910;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;1999 1e kwartaal;0.0;;;2989.0;2109.0;;;
911;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;1999 2e kwartaal;0.0;;;292.0;2375.0;;;
912;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;1999 3e kwartaal;0.0;;;736.0;3525.0;;;
913;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;1999 4e kwartaal;0.0;;;960.0;2014.0;;;
914;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;1999;0.0;;;4977.0;10023.0;;;
915;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2000 1e kwartaal;0.0;;;4427.0;-623.0;;;
916;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2000 2e kwartaal;0.0;;;1980.0;-595.0;;;
917;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2000 3e kwartaal;0.0;;;2915.0;-132.0;;;
918;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2000 4e kwartaal;0.0;;;59.0;150.0;;;
919;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2000;0.0;;;9381.0;-1200.0;;;
920;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2001 1e kwartaal;0.0;;;-4368.0;-976.0;;;
921;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2001 2e kwartaal;0.0;;;2178.0;-1816.0;;;
922;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2001 3e kwartaal;0.0;;;3099.0;-2727.0;;;
923;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2001 4e kwartaal;0.0;;;2429.0;5180.0;;;
924;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2001;0.0;;;3338.0;-339.0;;;
925;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2002 1e kwartaal;0.0;;;1425.0;-3574.0;;;
926;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2002 2e kwartaal;0.0;;;-3574.0;-816.0;;;
927;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2002 3e kwartaal;0.0;;;6039.0;729.0;;;
928;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2002 4e kwartaal;0.0;;;-5954.0;5018.0;;;
929;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2002;0.0;;;-2064.0;1357.0;;;
930;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2003 1e kwartaal;0.0;;;-79.0;1241.0;;;
931;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2003 2e kwartaal;0.0;;;55.0;5453.0;;;
932;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2003 3e kwartaal;0.0;;;668.0;6287.0;;;
933;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2003 4e kwartaal;0.0;;;191.0;6223.0;;;
934;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2003;0.0;;;835.0;19204.0;;;
935;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2004 1e kwartaal;0.0;;;1957.0;-1950.0;;;
936;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2004 2e kwartaal;0.0;;;1979.0;-2788.0;;;
937;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2004 3e kwartaal;0.0;;;3823.0;340.0;;;
938;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2004 4e kwartaal;0.0;;;2365.0;-2033.0;;;
939;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2004;0.0;;;10124.0;-6431.0;;;
940;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2005 1e kwartaal;0.0;;;6169.0;2490.0;;;
941;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2005 2e kwartaal;0.0;;;2814.0;10081.0;;;
942;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2005 3e kwartaal;0.0;;;-943.0;1368.0;;;
943;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2005 4e kwartaal;0.0;;;1814.0;2450.0;;;
944;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2005;0.0;;;9854.0;16389.0;;;
945;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2006 1e kwartaal;0.0;;;7617.0;1521.0;;;
946;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2006 2e kwartaal;0.0;;;209.0;727.0;;;
947;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2006 3e kwartaal;0.0;;;6662.0;9773.0;;;
948;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2006 4e kwartaal;0.0;;;3387.0;8818.0;;;
949;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2006;0.0;;;17875.0;20839.0;;;
950;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2007 1e kwartaal;0.0;;;6536.0;5985.0;;;
951;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2007 2e kwartaal;0.0;;;-650.0;2363.0;;;
952;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2007 3e kwartaal;0.0;;;7420.0;2450.0;;;
953;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2007 4e kwartaal;0.0;;;-2006.0;6787.0;;;
954;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2007;0.0;;;11300.0;17585.0;;;
955;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2008 1e kwartaal;0.0;;;11586.0;8292.0;;;
956;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2008 2e kwartaal;0.0;;;4689.0;9504.0;;;
957;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2008 3e kwartaal;0.0;;;-8020.0;293.0;;;
958;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2008 4e kwartaal;0.0;;;-1013.0;1739.0;;;
959;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2008;0.0;;;7242.0;19828.0;;;
960;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2009 1e kwartaal;0.0;;;2351.0;-6276.0;;;
961;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2009 2e kwartaal;0.0;;;134.0;100.0;;;
962;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2009 3e kwartaal;0.0;;;-9136.0;1091.0;;;
963;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2009 4e kwartaal;0.0;;;-6492.0;14438.0;;;
964;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2009;0.0;;;-13143.0;9353.0;;;
965;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2010 1e kwartaal;0.0;-2.0;-288.0;25251.0;14980.0;0.0;-751.0;0.0
966;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2010 2e kwartaal;0.0;11.0;-2016.0;19633.0;2153.0;0.0;1608.0;0.0
967;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2010 3e kwartaal;0.0;93.0;-496.0;15274.0;8193.0;0.0;-871.0;0.0
968;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2010 4e kwartaal;0.0;22.0;-906.0;23423.0;2615.0;0.0;-280.0;0.0
969;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2010;0.0;124.0;-3706.0;83581.0;27941.0;0.0;-294.0;0.0
970;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2011 1e kwartaal;0.0;-32.0;-82.0;30453.0;-3402.0;0.0;-628.0;0.0
971;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2011 2e kwartaal;0.0;-63.0;376.0;35986.0;-1781.0;0.0;983.0;0.0
972;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2011 3e kwartaal;0.0;-11.0;29.0;19750.0;-1842.0;0.0;-77.0;0.0
973;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2011 4e kwartaal;0.0;-9.0;1029.0;22247.0;1836.0;0.0;-632.0;0.0
974;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2011;0.0;-115.0;1352.0;108436.0;-5189.0;0.0;-354.0;0.0
975;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2012 1e kwartaal;0.0;-17.0;139.0;6109.0;748.0;0.0;-498.0;0.0
976;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2012 2e kwartaal;0.0;3.0;169.0;4879.0;2809.0;0.0;3526.0;0.0
977;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2012 3e kwartaal;0.0;48.0;-399.0;1730.0;3475.0;0.0;1868.0;0.0
978;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2012 4e kwartaal;0.0;-35.0;-233.0;-1374.0;3657.0;0.0;593.0;0.0
979;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2012;0.0;-1.0;-324.0;11344.0;10689.0;0.0;5489.0;0.0
980;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2013 1e kwartaal;0.0;10.0;-208.0;-5574.0;7881.0;0.0;3117.0;0.0
981;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2013 2e kwartaal;0.0;204.0;-325.0;-9933.0;9931.0;0.0;809.0;0.0
