ID;Sterklassen;RegioS;Perioden;Accommodaties_1;Kamers_2;Slaapplaatsen_3;Accommodaties_4;Kamers_5;Slaapplaatsen_6
359;Accommodaties zonder ster;Amsterdam;2022 juni;85;2205;7799;83;2176;7615
360;Accommodaties zonder ster;Amsterdam;2022 juli;85;2205;7799;84;2180;7623
361;Accommodaties zonder ster;Amsterdam;2022 augustus;85;2205;7799;83;2174;7611
362;Accommodaties zonder ster;Amsterdam;2022 september;85;2205;7799;84;2180;7623
363;Accommodaties zonder ster;Amsterdam;2022 oktober;85;2205;7799;83;2179;7618
364;Accommodaties zonder ster;Amsterdam;2022 november;85;2205;7799;80;2161;7553
365;Accommodaties zonder ster;Amsterdam;2022 december;85;2205;7799;79;2149;7523
366;Accommodaties zonder ster;Amsterdam;2023 januari;89;2895;8351;85;2854;8082
367;Accommodaties zonder ster;Amsterdam;2023 februari;89;2895;8351;85;2854;8082
368;Accommodaties zonder ster;Amsterdam;2023 maart;89;2895;8351;85;2854;8082
369;Accommodaties zonder ster;Amsterdam;2023 april;89;2895;8351;87;2864;8130
370;Accommodaties zonder ster;Amsterdam;2023 mei;89;2895;8351;88;2882;8170
371;Accommodaties zonder ster;Amsterdam;2023 juni;89;2895;8351;88;2882;8170
372;Accommodaties zonder ster;Amsterdam;2023 juli;89;2895;8351;88;2882;8170
373;Accommodaties zonder ster;Amsterdam;2023 augustus;89;2895;8351;88;2882;8170
374;Accommodaties zonder ster;Amsterdam;2023 september;89;2895;8351;88;2882;8170
375;Accommodaties zonder ster;Amsterdam;2023 oktober;89;2895;8351;88;2882;8170
376;Accommodaties zonder ster;Amsterdam;2023 november;89;2895;8351;87;2880;8138
377;Accommodaties zonder ster;Amsterdam;2023 december;89;2895;8351;87;2880;8138
378;Accommodaties zonder ster;Amsterdam;2024 januari;79;2768;8410;77;2761;8358
379;Accommodaties zonder ster;Amsterdam;2024 februari;79;2768;8410;77;2727;8186
380;Accommodaties zonder ster;Amsterdam;2024 maart;79;2768;8410;78;2729;8218
381;Accommodaties zonder ster;Amsterdam;2024 april;79;2768;8410;78;2729;8218
382;Accommodaties zonder ster;Amsterdam;2024 mei;79;2768;8410;78;2729;8218
383;Accommodaties zonder ster;Amsterdam;2024 juni;79;2768;8410;78;2763;8390
384;Accommodaties zonder ster;Amsterdam;2024 juli;79;2768;8410;78;2763;8390
385;Accommodaties zonder ster;Amsterdam;2024 augustus;79;2768;8410;77;2757;8377
386;Accommodaties zonder ster;Amsterdam;2024 september;79;2768;8410;78;2763;8390
387;Accommodaties zonder ster;Amsterdam;2024 oktober;79;2768;8410;78;2763;8390
388;Accommodaties zonder ster;Amsterdam;2024 november;79;2768;8410;77;2761;8358
389;Accommodaties zonder ster;Amsterdam;2024 december;79;2768;8410;77;2761;8358
390;Accommodaties zonder ster;Amsterdam;2025 januari;84;2771;8668;83;2769;8636
391;Accommodaties zonder ster;Amsterdam;2025 februari;84;2771;8668;83;2769;8636
392;Accommodaties met 1 ster;Nederland;2017 januari;184;2251;5026;158;2058;4589
393;Accommodaties met 1 ster;Nederland;2017 februari;184;2251;5026;172;2162;4822
394;Accommodaties met 1 ster;Nederland;2017 maart;184;2251;5026;178;2218;4957
395;Accommodaties met 1 ster;Nederland;2017 april;184;2251;5026;181;2236;4994
396;Accommodaties met 1 ster;Nederland;2017 mei;184;2251;5026;182;2245;5012
397;Accommodaties met 1 ster;Nederland;2017 juni;184;2251;5026;182;2245;5012
398;Accommodaties met 1 ster;Nederland;2017 juli;184;2251;5026;183;2248;5020
399;Accommodaties met 1 ster;Nederland;2017 augustus;184;2251;5026;183;2248;5020
400;Accommodaties met 1 ster;Nederland;2017 september;184;2251;5026;181;2241;5004
401;Accommodaties met 1 ster;Nederland;2017 oktober;184;2251;5026;179;2230;4980
402;Accommodaties met 1 ster;Nederland;2017 november;184;2251;5026;173;2187;4881
403;Accommodaties met 1 ster;Nederland;2017 december;184;2251;5026;164;2141;4781
404;Accommodaties met 1 ster;Nederland;2018 januari;142;1909;4245;122;1703;3769
405;Accommodaties met 1 ster;Nederland;2018 februari;142;1909;4245;134;1806;4007
406;Accommodaties met 1 ster;Nederland;2018 maart;142;1909;4245;139;1852;4123
407;Accommodaties met 1 ster;Nederland;2018 april;142;1909;4245;141;1861;4149
408;Accommodaties met 1 ster;Nederland;2018 mei;142;1909;4245;139;1852;4130
409;Accommodaties met 1 ster;Nederland;2018 juni;142;1909;4245;140;1858;4143
410;Accommodaties met 1 ster;Nederland;2018 juli;142;1909;4245;141;1861;4149
411;Accommodaties met 1 ster;Nederland;2018 augustus;142;1909;4245;140;1854;4135
412;Accommodaties met 1 ster;Nederland;2018 september;142;1909;4245;138;1849;4125
413;Accommodaties met 1 ster;Nederland;2018 oktober;142;1909;4245;140;1859;4137
414;Accommodaties met 1 ster;Nederland;2018 november;142;1909;4245;136;1837;4083
415;Accommodaties met 1 ster;Nederland;2018 december;142;1909;4245;130;1805;4011
416;Accommodaties met 1 ster;Nederland;2019 januari;127;1701;3994;112;1562;3670
417;Accommodaties met 1 ster;Nederland;2019 februari;127;1701;3994;122;1652;3870
418;Accommodaties met 1 ster;Nederland;2019 maart;127;1701;3994;124;1688;3966
419;Accommodaties met 1 ster;Nederland;2019 april;127;1701;3994;126;1695;3985
420;Accommodaties met 1 ster;Nederland;2019 mei;127;1701;3994;126;1695;3985
421;Accommodaties met 1 ster;Nederland;2019 juni;127;1701;3994;126;1695;3985
422;Accommodaties met 1 ster;Nederland;2019 juli;127;1701;3994;125;1688;3971
423;Accommodaties met 1 ster;Nederland;2019 augustus;127;1701;3994;126;1695;3985
424;Accommodaties met 1 ster;Nederland;2019 september;127;1701;3994;125;1692;3979
425;Accommodaties met 1 ster;Nederland;2019 oktober;127;1701;3994;126;1695;3985
426;Accommodaties met 1 ster;Nederland;2019 november;127;1701;3994;122;1676;3933
427;Accommodaties met 1 ster;Nederland;2019 december;127;1701;3994;118;1651;3882
428;Accommodaties met 1 ster;Nederland;2020 januari;134;1716;4137;113;1549;3762
429;Accommodaties met 1 ster;Nederland;2020 februari;134;1716;4137;123;1628;3940
430;Accommodaties met 1 ster;Nederland;2020 maart;134;1716;4137;125;1643;3979
431;Accommodaties met 1 ster;Nederland;2020 april;134;1716;4137;100;1344;3252
432;Accommodaties met 1 ster;Nederland;2020 mei;134;1716;4137;102;1369;3373
433;Accommodaties met 1 ster;Nederland;2020 juni;134;1716;4137;122;1589;3891
434;Accommodaties met 1 ster;Nederland;2020 juli;134;1716;4137;124;1612;3939
435;Accommodaties met 1 ster;Nederland;2020 augustus;134;1716;4137;127;1638;3998
436;Accommodaties met 1 ster;Nederland;2020 september;134;1716;4137;125;1624;3968
437;Accommodaties met 1 ster;Nederland;2020 oktober;134;1716;4137;124;1609;3903
438;Accommodaties met 1 ster;Nederland;2020 november;134;1716;4137;122;1612;3885
439;Accommodaties met 1 ster;Nederland;2020 december;134;1716;4137;117;1564;3792
440;Accommodaties met 1 ster;Nederland;2021 januari;135;1798;4437;109;1564;3793
441;Accommodaties met 1 ster;Nederland;2021 februari;135;1798;4437;119;1654;3983
442;Accommodaties met 1 ster;Nederland;2021 maart;135;1798;4437;121;1669;4018
443;Accommodaties met 1 ster;Nederland;2021 april;135;1798;4437;127;1718;4130
444;Accommodaties met 1 ster;Nederland;2021 mei;135;1798;4437;127;1726;4147
445;Accommodaties met 1 ster;Nederland;2021 juni;135;1798;4437;132;1763;4351
446;Accommodaties met 1 ster;Nederland;2021 juli;135;1798;4437;133;1777;4375
447;Accommodaties met 1 ster;Nederland;2021 augustus;135;1798;4437;133;1777;4375
448;Accommodaties met 1 ster;Nederland;2021 september;135;1798;4437;129;1757;4330
449;Accommodaties met 1 ster;Nederland;2021 oktober;135;1798;4437;128;1738;4297
450;Accommodaties met 1 ster;Nederland;2021 november;135;1798;4437;123;1688;4059
451;Accommodaties met 1 ster;Nederland;2021 december;135;1798;4437;116;1617;3922
452;Accommodaties met 1 ster;Nederland;2022 januari;108;1508;3325;92;1337;2971
453;Accommodaties met 1 ster;Nederland;2022 februari;108;1508;3325;96;1374;3046
454;Accommodaties met 1 ster;Nederland;2022 maart;108;1508;3325;100;1456;3217
455;Accommodaties met 1 ster;Nederland;2022 april;108;1508;3325;104;1476;3190
456;Accommodaties met 1 ster;Nederland;2022 mei;108;1508;3325;106;1484;3205
457;Accommodaties met 1 ster;Nederland;2022 juni;108;1508;3325;106;1484;3205
458;Accommodaties met 1 ster;Nederland;2022 juli;108;1508;3325;106;1495;3224
459;Accommodaties met 1 ster;Nederland;2022 augustus;108;1508;3325;107;1498;3229
460;Accommodaties met 1 ster;Nederland;2022 september;108;1508;3325;105;1494;3219
461;Accommodaties met 1 ster;Nederland;2022 oktober;108;1508;3325;104;1475;3187
462;Accommodaties met 1 ster;Nederland;2022 november;108;1508;3325;103;1473;3182
463;Accommodaties met 1 ster;Nederland;2022 december;108;1508;3325;98;1433;3111
464;Accommodaties met 1 ster;Nederland;2023 januari;95;1387;3094;89;1344;3010
465;Accommodaties met 1 ster;Nederland;2023 februari;95;1387;3094;89;1344;3010
466;Accommodaties met 1 ster;Nederland;2023 maart;95;1387;3094;93;1373;3064
467;Accommodaties met 1 ster;Nederland;2023 april;95;1387;3094;94;1385;3089
468;Accommodaties met 1 ster;Nederland;2023 mei;95;1387;3094;93;1359;3031
469;Accommodaties met 1 ster;Nederland;2023 juni;95;1387;3094;93;1348;3016
470;Accommodaties met 1 ster;Nederland;2023 juli;95;1387;3094;93;1348;3016
471;Accommodaties met 1 ster;Nederland;2023 augustus;95;1387;3094;93;1348;3016
472;Accommodaties met 1 ster;Nederland;2023 september;95;1387;3094;92;1346;3011
473;Accommodaties met 1 ster;Nederland;2023 oktober;95;1387;3094;90;1329;2976
474;Accommodaties met 1 ster;Nederland;2023 november;95;1387;3094;91;1339;2998
475;Accommodaties met 1 ster;Nederland;2023 december;95;1387;3094;89;1327;2980
476;Accommodaties met 1 ster;Nederland;2024 januari;79;1214;2648;71;1145;2499
477;Accommodaties met 1 ster;Nederland;2024 februari;79;1214;2648;74;1171;2555
478;Accommodaties met 1 ster;Nederland;2024 maart;79;1214;2648;77;1196;2610
479;Accommodaties met 1 ster;Nederland;2024 april;79;1214;2648;79;1214;2648
480;Accommodaties met 1 ster;Nederland;2024 mei;79;1214;2648;79;1214;2648
481;Accommodaties met 1 ster;Nederland;2024 juni;79;1214;2648;79;1214;2648
482;Accommodaties met 1 ster;Nederland;2024 juli;79;1214;2648;79;1214;2648
483;Accommodaties met 1 ster;Nederland;2024 augustus;79;1214;2648;79;1214;2648
484;Accommodaties met 1 ster;Nederland;2024 september;79;1214;2648;79;1214;2648
485;Accommodaties met 1 ster;Nederland;2024 oktober;79;1214;2648;77;1196;2610
486;Accommodaties met 1 ster;Nederland;2024 november;79;1214;2648;78;1208;2636
487;Accommodaties met 1 ster;Nederland;2024 december;79;1214;2648;75;1182;2580
488;Accommodaties met 1 ster;Nederland;2025 januari;79;1215;2769;73;1165;2679
489;Accommodaties met 1 ster;Nederland;2025 februari;79;1215;2769;76;1194;2732
490;Accommodaties met 1 ster;Amsterdam;2017 januari;50;919;2113;49;915;2105
491;Accommodaties met 1 ster;Amsterdam;2017 februari;50;919;2113;50;919;2113
492;Accommodaties met 1 ster;Amsterdam;2017 maart;50;919;2113;50;919;2113
493;Accommodaties met 1 ster;Amsterdam;2017 april;50;919;2113;50;919;2113
494;Accommodaties met 1 ster;Amsterdam;2017 mei;50;919;2113;50;919;2113
495;Accommodaties met 1 ster;Amsterdam;2017 juni;50;919;2113;50;919;2113
496;Accommodaties met 1 ster;Amsterdam;2017 juli;50;919;2113;50;919;2113
497;Accommodaties met 1 ster;Amsterdam;2017 augustus;50;919;2113;50;919;2113
498;Accommodaties met 1 ster;Amsterdam;2017 september;50;919;2113;50;919;2113
499;Accommodaties met 1 ster;Amsterdam;2017 oktober;50;919;2113;50;919;2113
500;Accommodaties met 1 ster;Amsterdam;2017 november;50;919;2113;50;919;2113
501;Accommodaties met 1 ster;Amsterdam;2017 december;50;919;2113;49;915;2105
502;Accommodaties met 1 ster;Amsterdam;2018 januari;42;797;1730;40;788;1712
503;Accommodaties met 1 ster;Amsterdam;2018 februari;42;797;1730;42;797;1730
504;Accommodaties met 1 ster;Amsterdam;2018 maart;42;797;1730;42;797;1730
505;Accommodaties met 1 ster;Amsterdam;2018 april;42;797;1730;42;797;1730
506;Accommodaties met 1 ster;Amsterdam;2018 mei;42;797;1730;41;792;1720
507;Accommodaties met 1 ster;Amsterdam;2018 juni;42;797;1730;42;797;1730
508;Accommodaties met 1 ster;Amsterdam;2018 juli;42;797;1730;42;797;1730
509;Accommodaties met 1 ster;Amsterdam;2018 augustus;42;797;1730;42;797;1730
510;Accommodaties met 1 ster;Amsterdam;2018 september;42;797;1730;41;792;1720
511;Accommodaties met 1 ster;Amsterdam;2018 oktober;42;797;1730;42;797;1730
512;Accommodaties met 1 ster;Amsterdam;2018 november;42;797;1730;42;797;1730
513;Accommodaties met 1 ster;Amsterdam;2018 december;42;797;1730;40;788;1712
514;Accommodaties met 1 ster;Amsterdam;2019 januari;41;771;1725;41;771;1725
515;Accommodaties met 1 ster;Amsterdam;2019 februari;41;771;1725;41;771;1725
516;Accommodaties met 1 ster;Amsterdam;2019 maart;41;771;1725;41;771;1725
517;Accommodaties met 1 ster;Amsterdam;2019 april;41;771;1725;41;771;1725
518;Accommodaties met 1 ster;Amsterdam;2019 mei;41;771;1725;41;771;1725
519;Accommodaties met 1 ster;Amsterdam;2019 juni;41;771;1725;41;771;1725
520;Accommodaties met 1 ster;Amsterdam;2019 juli;41;771;1725;41;771;1725
521;Accommodaties met 1 ster;Amsterdam;2019 augustus;41;771;1725;41;771;1725
522;Accommodaties met 1 ster;Amsterdam;2019 september;41;771;1725;41;771;1725
523;Accommodaties met 1 ster;Amsterdam;2019 oktober;41;771;1725;41;771;1725
524;Accommodaties met 1 ster;Amsterdam;2019 november;41;771;1725;41;771;1725
525;Accommodaties met 1 ster;Amsterdam;2019 december;41;771;1725;41;771;1725
526;Accommodaties met 1 ster;Amsterdam;2020 januari;41;692;1738;40;687;1728
527;Accommodaties met 1 ster;Amsterdam;2020 februari;41;692;1738;41;692;1738
528;Accommodaties met 1 ster;Amsterdam;2020 maart;41;692;1738;40;666;1686
529;Accommodaties met 1 ster;Amsterdam;2020 april;41;692;1738;29;465;1163
530;Accommodaties met 1 ster;Amsterdam;2020 mei;41;692;1738;30;479;1259
531;Accommodaties met 1 ster;Amsterdam;2020 juni;41;692;1738;36;602;1574
532;Accommodaties met 1 ster;Amsterdam;2020 juli;41;692;1738;37;624;1618
533;Accommodaties met 1 ster;Amsterdam;2020 augustus;41;692;1738;38;633;1637
534;Accommodaties met 1 ster;Amsterdam;2020 september;41;692;1738;38;633;1637
535;Accommodaties met 1 ster;Amsterdam;2020 oktober;41;692;1738;37;621;1578
536;Accommodaties met 1 ster;Amsterdam;2020 november;41;692;1738;38;637;1606
537;Accommodaties met 1 ster;Amsterdam;2020 december;41;692;1738;38;637;1606
538;Accommodaties met 1 ster;Amsterdam;2021 januari;35;614;1571;31;559;1330
539;Accommodaties met 1 ster;Amsterdam;2021 februari;35;614;1571;32;564;1340
540;Accommodaties met 1 ster;Amsterdam;2021 maart;35;614;1571;30;549;1307
541;Accommodaties met 1 ster;Amsterdam;2021 april;35;614;1571;32;570;1361
542;Accommodaties met 1 ster;Amsterdam;2021 mei;35;614;1571;32;570;1361
543;Accommodaties met 1 ster;Amsterdam;2021 juni;35;614;1571;33;595;1537
544;Accommodaties met 1 ster;Amsterdam;2021 juli;35;614;1571;34;609;1561
545;Accommodaties met 1 ster;Amsterdam;2021 augustus;35;614;1571;34;609;1561
546;Accommodaties met 1 ster;Amsterdam;2021 september;35;614;1571;34;609;1561
547;Accommodaties met 1 ster;Amsterdam;2021 oktober;35;614;1571;33;595;1537
548;Accommodaties met 1 ster;Amsterdam;2021 november;35;614;1571;32;570;1361
549;Accommodaties met 1 ster;Amsterdam;2021 december;35;614;1571;31;542;1303
550;Accommodaties met 1 ster;Amsterdam;2022 januari;27;486;1155;24;435;1050
551;Accommodaties met 1 ster;Amsterdam;2022 februari;27;486;1155;25;461;1102
552;Accommodaties met 1 ster;Amsterdam;2022 maart;27;486;1155;25;461;1102
553;Accommodaties met 1 ster;Amsterdam;2022 april;27;486;1155;25;462;1035
554;Accommodaties met 1 ster;Amsterdam;2022 mei;27;486;1155;25;462;1035
555;Accommodaties met 1 ster;Amsterdam;2022 juni;27;486;1155;25;462;1035
556;Accommodaties met 1 ster;Amsterdam;2022 juli;27;486;1155;26;476;1059
557;Accommodaties met 1 ster;Amsterdam;2022 augustus;27;486;1155;26;476;1059
558;Accommodaties met 1 ster;Amsterdam;2022 september;27;486;1155;26;476;1059
559;Accommodaties met 1 ster;Amsterdam;2022 oktober;27;486;1155;25;462;1035
560;Accommodaties met 1 ster;Amsterdam;2022 november;27;486;1155;25;462;1035
561;Accommodaties met 1 ster;Amsterdam;2022 december;27;486;1155;25;462;1035
562;Accommodaties met 1 ster;Amsterdam;2023 januari;29;569;1384;28;564;1374
563;Accommodaties met 1 ster;Amsterdam;2023 februari;29;569;1384;28;564;1374
564;Accommodaties met 1 ster;Amsterdam;2023 maart;29;569;1384;29;569;1384
565;Accommodaties met 1 ster;Amsterdam;2023 april;29;569;1384;29;569;1384
566;Accommodaties met 1 ster;Amsterdam;2023 mei;29;569;1384;29;569;1384
567;Accommodaties met 1 ster;Amsterdam;2023 juni;29;569;1384;29;569;1384
568;Accommodaties met 1 ster;Amsterdam;2023 juli;29;569;1384;29;569;1384
569;Accommodaties met 1 ster;Amsterdam;2023 augustus;29;569;1384;29;569;1384
570;Accommodaties met 1 ster;Amsterdam;2023 september;29;569;1384;29;569;1384
571;Accommodaties met 1 ster;Amsterdam;2023 oktober;29;569;1384;28;564;1374
572;Accommodaties met 1 ster;Amsterdam;2023 november;29;569;1384;28;564;1374
573;Accommodaties met 1 ster;Amsterdam;2023 december;29;569;1384;28;564;1374
574;Accommodaties met 1 ster;Amsterdam;2024 januari;24;504;1111;23;488;1075
575;Accommodaties met 1 ster;Amsterdam;2024 februari;24;504;1111;24;504;1111
576;Accommodaties met 1 ster;Amsterdam;2024 maart;24;504;1111;24;504;1111
577;Accommodaties met 1 ster;Amsterdam;2024 april;24;504;1111;24;504;1111
578;Accommodaties met 1 ster;Amsterdam;2024 mei;24;504;1111;24;504;1111
579;Accommodaties met 1 ster;Amsterdam;2024 juni;24;504;1111;24;504;1111
580;Accommodaties met 1 ster;Amsterdam;2024 juli;24;504;1111;24;504;1111
581;Accommodaties met 1 ster;Amsterdam;2024 augustus;24;504;1111;24;504;1111
582;Accommodaties met 1 ster;Amsterdam;2024 september;24;504;1111;24;504;1111
583;Accommodaties met 1 ster;Amsterdam;2024 oktober;24;504;1111;24;504;1111
584;Accommodaties met 1 ster;Amsterdam;2024 november;24;504;1111;24;504;1111
585;Accommodaties met 1 ster;Amsterdam;2024 december;24;504;1111;24;504;1111
586;Accommodaties met 1 ster;Amsterdam;2025 januari;25;540;1289;25;540;1289
587;Accommodaties met 1 ster;Amsterdam;2025 februari;25;540;1289;25;540;1289
588;Accommodaties met 2 sterren;Nederland;2017 januari;427;7080;15682;351;6152;13626
589;Accommodaties met 2 sterren;Nederland;2017 februari;427;7080;15682;368;6304;13973
590;Accommodaties met 2 sterren;Nederland;2017 maart;427;7080;15682;391;6670;14765
591;Accommodaties met 2 sterren;Nederland;2017 april;427;7080;15682;422;7037;15595
592;Accommodaties met 2 sterren;Nederland;2017 mei;427;7080;15682;424;7052;15625
593;Accommodaties met 2 sterren;Nederland;2017 juni;427;7080;15682;423;7061;15642
594;Accommodaties met 2 sterren;Nederland;2017 juli;427;7080;15682;424;7065;15647
595;Accommodaties met 2 sterren;Nederland;2017 augustus;427;7080;15682;420;7049;15624
596;Accommodaties met 2 sterren;Nederland;2017 september;427;7080;15682;423;7061;15647
597;Accommodaties met 2 sterren;Nederland;2017 oktober;427;7080;15682;406;6911;15298
598;Accommodaties met 2 sterren;Nederland;2017 november;427;7080;15682;382;6515;14471
599;Accommodaties met 2 sterren;Nederland;2017 december;427;7080;15682;372;6373;14119
600;Accommodaties met 2 sterren;Nederland;2018 januari;391;6849;15938;319;6063;14073
601;Accommodaties met 2 sterren;Nederland;2018 februari;391;6849;15938;337;6244;14523
602;Accommodaties met 2 sterren;Nederland;2018 maart;391;6849;15938;357;6465;15031
603;Accommodaties met 2 sterren;Nederland;2018 april;391;6849;15938;385;6819;15871
604;Accommodaties met 2 sterren;Nederland;2018 mei;391;6849;15938;387;6834;15905
605;Accommodaties met 2 sterren;Nederland;2018 juni;391;6849;15938;386;6826;15889
606;Accommodaties met 2 sterren;Nederland;2018 juli;391;6849;15938;383;6805;15840
607;Accommodaties met 2 sterren;Nederland;2018 augustus;391;6849;15938;380;6790;15811
608;Accommodaties met 2 sterren;Nederland;2018 september;391;6849;15938;385;6817;15878
609;Accommodaties met 2 sterren;Nederland;2018 oktober;391;6849;15938;370;6659;15468
610;Accommodaties met 2 sterren;Nederland;2018 november;391;6849;15938;349;6409;14952
611;Accommodaties met 2 sterren;Nederland;2018 december;391;6849;15938;344;6332;14726
612;Accommodaties met 2 sterren;Nederland;2019 januari;392;6847;15647;321;5801;13303
613;Accommodaties met 2 sterren;Nederland;2019 februari;392;6847;15647;344;6082;13916
614;Accommodaties met 2 sterren;Nederland;2019 maart;392;6847;15647;363;6294;14359
615;Accommodaties met 2 sterren;Nederland;2019 april;392;6847;15647;387;6655;15213
616;Accommodaties met 2 sterren;Nederland;2019 mei;392;6847;15647;389;6674;15255
617;Accommodaties met 2 sterren;Nederland;2019 juni;392;6847;15647;389;6674;15255
618;Accommodaties met 2 sterren;Nederland;2019 juli;392;6847;15647;385;6652;15198
619;Accommodaties met 2 sterren;Nederland;2019 augustus;392;6847;15647;386;6799;15544
620;Accommodaties met 2 sterren;Nederland;2019 september;392;6847;15647;388;6807;15573
621;Accommodaties met 2 sterren;Nederland;2019 oktober;392;6847;15647;373;6666;15283
622;Accommodaties met 2 sterren;Nederland;2019 november;392;6847;15647;354;6375;14580
623;Accommodaties met 2 sterren;Nederland;2019 december;392;6847;15647;347;6266;14373
624;Accommodaties met 2 sterren;Nederland;2020 januari;388;7294;18036;318;6439;16032
625;Accommodaties met 2 sterren;Nederland;2020 februari;388;7294;18036;338;6702;16623
626;Accommodaties met 2 sterren;Nederland;2020 maart;388;7294;18036;351;6821;16888
627;Accommodaties met 2 sterren;Nederland;2020 april;388;7294;18036;285;5455;13225
628;Accommodaties met 2 sterren;Nederland;2020 mei;388;7294;18036;294;5516;13432
629;Accommodaties met 2 sterren;Nederland;2020 juni;388;7294;18036;358;6376;15309
630;Accommodaties met 2 sterren;Nederland;2020 juli;388;7294;18036;368;6813;16894
631;Accommodaties met 2 sterren;Nederland;2020 augustus;388;7294;18036;373;7073;17545
632;Accommodaties met 2 sterren;Nederland;2020 september;388;7294;18036;375;7116;17625
633;Accommodaties met 2 sterren;Nederland;2020 oktober;388;7294;18036;364;6998;17369
634;Accommodaties met 2 sterren;Nederland;2020 november;388;7294;18036;341;6682;16593
635;Accommodaties met 2 sterren;Nederland;2020 december;388;7294;18036;341;6657;16602
636;Accommodaties met 2 sterren;Nederland;2021 januari;407;7345;17241;333;6531;15522
637;Accommodaties met 2 sterren;Nederland;2021 februari;407;7345;17241;351;6748;16014
638;Accommodaties met 2 sterren;Nederland;2021 maart;407;7345;17241;373;6920;16367
639;Accommodaties met 2 sterren;Nederland;2021 april;407;7345;17241;395;7171;16900
640;Accommodaties met 2 sterren;Nederland;2021 mei;407;7345;17241;397;7205;16949
641;Accommodaties met 2 sterren;Nederland;2021 juni;407;7345;17241;398;7256;17010
642;Accommodaties met 2 sterren;Nederland;2021 juli;407;7345;17241;396;7174;16835
643;Accommodaties met 2 sterren;Nederland;2021 augustus;407;7345;17241;396;7187;16862
644;Accommodaties met 2 sterren;Nederland;2021 september;407;7345;17241;394;7173;16824
645;Accommodaties met 2 sterren;Nederland;2021 oktober;407;7345;17241;387;7086;16642
646;Accommodaties met 2 sterren;Nederland;2021 november;407;7345;17241;367;6884;16235
647;Accommodaties met 2 sterren;Nederland;2021 december;407;7345;17241;355;6756;15952
648;Accommodaties met 2 sterren;Nederland;2022 januari;329;6473;14958;295;6095;14108
649;Accommodaties met 2 sterren;Nederland;2022 februari;329;6473;14958;302;6204;14347
650;Accommodaties met 2 sterren;Nederland;2022 maart;329;6473;14958;313;6322;14618
651;Accommodaties met 2 sterren;Nederland;2022 april;329;6473;14958;324;6442;14902
652;Accommodaties met 2 sterren;Nederland;2022 mei;329;6473;14958;323;6419;14853
653;Accommodaties met 2 sterren;Nederland;2022 juni;329;6473;14958;322;6424;14863
654;Accommodaties met 2 sterren;Nederland;2022 juli;329;6473;14958;321;6382;14803
655;Accommodaties met 2 sterren;Nederland;2022 augustus;329;6473;14958;321;6404;14829
656;Accommodaties met 2 sterren;Nederland;2022 september;329;6473;14958;320;6379;14755
657;Accommodaties met 2 sterren;Nederland;2022 oktober;329;6473;14958;313;6320;14638
658;Accommodaties met 2 sterren;Nederland;2022 november;329;6473;14958;306;6261;14516
659;Accommodaties met 2 sterren;Nederland;2022 december;329;6473;14958;302;6167;14335
660;Accommodaties met 2 sterren;Nederland;2023 januari;320;7274;17728;282;6900;16799
661;Accommodaties met 2 sterren;Nederland;2023 februari;320;7274;17728;288;6969;16968
662;Accommodaties met 2 sterren;Nederland;2023 maart;320;7274;17728;304;7117;17285
663;Accommodaties met 2 sterren;Nederland;2023 april;320;7274;17728;314;7240;17654
664;Accommodaties met 2 sterren;Nederland;2023 mei;320;7274;17728;317;7168;17514
665;Accommodaties met 2 sterren;Nederland;2023 juni;320;7274;17728;317;7167;17514
666;Accommodaties met 2 sterren;Nederland;2023 juli;320;7274;17728;316;7164;17509
667;Accommodaties met 2 sterren;Nederland;2023 augustus;320;7274;17728;314;7125;17451
668;Accommodaties met 2 sterren;Nederland;2023 september;320;7274;17728;314;7152;17480
669;Accommodaties met 2 sterren;Nederland;2023 oktober;320;7274;17728;307;7115;17413
670;Accommodaties met 2 sterren;Nederland;2023 november;320;7274;17728;293;6964;17020
671;Accommodaties met 2 sterren;Nederland;2023 december;320;7274;17728;291;6912;16932
672;Accommodaties met 2 sterren;Nederland;2024 januari;277;5661;13647;243;5317;12907
673;Accommodaties met 2 sterren;Nederland;2024 februari;277;5661;13647;248;5344;12968
674;Accommodaties met 2 sterren;Nederland;2024 maart;277;5661;13647;261;5497;13284
675;Accommodaties met 2 sterren;Nederland;2024 april;277;5661;13647;273;5625;13574
676;Accommodaties met 2 sterren;Nederland;2024 mei;277;5661;13647;274;5628;13580
677;Accommodaties met 2 sterren;Nederland;2024 juni;277;5661;13647;273;5598;13510
678;Accommodaties met 2 sterren;Nederland;2024 juli;277;5661;13647;273;5622;13558
679;Accommodaties met 2 sterren;Nederland;2024 augustus;277;5661;13647;272;5617;13543
680;Accommodaties met 2 sterren;Nederland;2024 september;277;5661;13647;274;5615;13539
681;Accommodaties met 2 sterren;Nederland;2024 oktober;277;5661;13647;267;5575;13466
682;Accommodaties met 2 sterren;Nederland;2024 november;277;5661;13647;258;5485;13260
683;Accommodaties met 2 sterren;Nederland;2024 december;277;5661;13647;254;5392;13075
684;Accommodaties met 2 sterren;Nederland;2025 januari;271;5762;14040;250;5553;13574
685;Accommodaties met 2 sterren;Nederland;2025 februari;271;5762;14040;251;5562;13599
686;Accommodaties met 2 sterren;Amsterdam;2017 januari;78;1918;4510;71;1846;4361
687;Accommodaties met 2 sterren;Amsterdam;2017 februari;78;1918;4510;73;1862;4398
