ID;BedrijfstakkenBranchesSBI2008;Perioden;BedrijfsbestelautoS_1
2433;2521 Cv-ketel- en radiatorenindustrie;2010;161.0
2434;2521 Cv-ketel- en radiatorenindustrie;2011;143.0
2435;2521 Cv-ketel- en radiatorenindustrie;2012;177.0
2436;2521 Cv-ketel- en radiatorenindustrie;2013;166.0
2437;2521 Cv-ketel- en radiatorenindustrie;2014;169.0
2438;2521 Cv-ketel- en radiatorenindustrie;2015;183.0
2439;2521 Cv-ketel- en radiatorenindustrie;2016;193.0
2440;2529 Tank- en reservoirbouw;2009;180.0
2441;2529 Tank- en reservoirbouw;2010;273.0
2442;2529 Tank- en reservoirbouw;2011;231.0
2443;2529 Tank- en reservoirbouw;2012;227.0
2444;2529 Tank- en reservoirbouw;2013;339.0
2445;2529 Tank- en reservoirbouw;2014;327.0
2446;2529 Tank- en reservoirbouw;2015;341.0
2447;2529 Tank- en reservoirbouw;2016;401.0
2448;253 Stoomketelindustrie;2009;41.0
2449;253 Stoomketelindustrie;2010;39.0
2450;253 Stoomketelindustrie;2011;
2451;253 Stoomketelindustrie;2012;
2452;253 Stoomketelindustrie;2013;
2453;253 Stoomketelindustrie;2014;10.0
2454;253 Stoomketelindustrie;2015;
2455;253 Stoomketelindustrie;2016;
2456;2530 Stoomketelindustrie;2009;41.0
2457;2530 Stoomketelindustrie;2010;39.0
2458;2530 Stoomketelindustrie;2011;
2459;2530 Stoomketelindustrie;2012;
2460;2530 Stoomketelindustrie;2013;
2461;2530 Stoomketelindustrie;2014;10.0
2462;2530 Stoomketelindustrie;2015;
2463;2530 Stoomketelindustrie;2016;
2464;254 Wapen- en munitie-industrie;2009;9.0
2465;254 Wapen- en munitie-industrie;2010;9.0
2466;254 Wapen- en munitie-industrie;2011;
2467;254 Wapen- en munitie-industrie;2012;
2468;254 Wapen- en munitie-industrie;2013;
2469;254 Wapen- en munitie-industrie;2014;9.0
2470;254 Wapen- en munitie-industrie;2015;
2471;254 Wapen- en munitie-industrie;2016;
2472;2540 Wapen- en munitie-industrie;2009;9.0
2473;2540 Wapen- en munitie-industrie;2010;9.0
2474;2540 Wapen- en munitie-industrie;2011;
2475;2540 Wapen- en munitie-industrie;2012;
2476;2540 Wapen- en munitie-industrie;2013;
2477;2540 Wapen- en munitie-industrie;2014;9.0
2478;2540 Wapen- en munitie-industrie;2015;
2479;2540 Wapen- en munitie-industrie;2016;
2480;255 Smederijen, profielwalserijen e.d.;2009;676.0
2481;255 Smederijen, profielwalserijen e.d.;2010;680.0
2482;255 Smederijen, profielwalserijen e.d.;2011;662.0
2483;255 Smederijen, profielwalserijen e.d.;2012;651.0
2484;255 Smederijen, profielwalserijen e.d.;2013;624.0
2485;255 Smederijen, profielwalserijen e.d.;2014;597.0
2486;255 Smederijen, profielwalserijen e.d.;2015;594.0
2487;255 Smederijen, profielwalserijen e.d.;2016;586.0
2488;2550 Smederijen, profielwalserijen e.d.;2009;676.0
2489;2550 Smederijen, profielwalserijen e.d.;2010;680.0
2490;2550 Smederijen, profielwalserijen e.d.;2011;662.0
2491;2550 Smederijen, profielwalserijen e.d.;2012;651.0
2492;2550 Smederijen, profielwalserijen e.d.;2013;624.0
2493;2550 Smederijen, profielwalserijen e.d.;2014;597.0
2494;2550 Smederijen, profielwalserijen e.d.;2015;594.0
2495;2550 Smederijen, profielwalserijen e.d.;2016;586.0
2496;256 Overige metaalbewerkingsindustrie;2009;5415.0
2497;256 Overige metaalbewerkingsindustrie;2010;5565.0
2498;256 Overige metaalbewerkingsindustrie;2011;5836.0
2499;256 Overige metaalbewerkingsindustrie;2012;5773.0
2500;256 Overige metaalbewerkingsindustrie;2013;5771.0
2501;256 Overige metaalbewerkingsindustrie;2014;5814.0
2502;256 Overige metaalbewerkingsindustrie;2015;6076.0
2503;256 Overige metaalbewerkingsindustrie;2016;6497.0
2504;2561 Oppervlaktebehandelingsindustrie;2009;923.0
2505;2561 Oppervlaktebehandelingsindustrie;2010;972.0
2506;2561 Oppervlaktebehandelingsindustrie;2011;995.0
2507;2561 Oppervlaktebehandelingsindustrie;2012;939.0
2508;2561 Oppervlaktebehandelingsindustrie;2013;902.0
2509;2561 Oppervlaktebehandelingsindustrie;2014;917.0
2510;2561 Oppervlaktebehandelingsindustrie;2015;953.0
2511;2561 Oppervlaktebehandelingsindustrie;2016;1030.0
2512;2562 Algemene metaalbewerkingsindustrie;2009;4492.0
2513;2562 Algemene metaalbewerkingsindustrie;2010;4593.0
2514;2562 Algemene metaalbewerkingsindustrie;2011;4841.0
2515;2562 Algemene metaalbewerkingsindustrie;2012;4834.0
2516;2562 Algemene metaalbewerkingsindustrie;2013;4869.0
2517;2562 Algemene metaalbewerkingsindustrie;2014;4897.0
2518;2562 Algemene metaalbewerkingsindustrie;2015;5123.0
2519;2562 Algemene metaalbewerkingsindustrie;2016;5467.0
2520;257 Bestek-, gereedschapindustrie e.d.;2009;347.0
2521;257 Bestek-, gereedschapindustrie e.d.;2010;335.0
2522;257 Bestek-, gereedschapindustrie e.d.;2011;419.0
2523;257 Bestek-, gereedschapindustrie e.d.;2012;444.0
2524;257 Bestek-, gereedschapindustrie e.d.;2013;438.0
2525;257 Bestek-, gereedschapindustrie e.d.;2014;435.0
2526;257 Bestek-, gereedschapindustrie e.d.;2015;416.0
2527;257 Bestek-, gereedschapindustrie e.d.;2016;458.0
2528;2571 Scharen- en bestekindustrie;2009;
2529;2571 Scharen- en bestekindustrie;2010;
2530;2571 Scharen- en bestekindustrie;2011;
2531;2571 Scharen- en bestekindustrie;2012;
2532;2571 Scharen- en bestekindustrie;2013;
2533;2571 Scharen- en bestekindustrie;2014;
2534;2571 Scharen- en bestekindustrie;2015;
2535;2571 Scharen- en bestekindustrie;2016;
2536;2572 Hang- en sluitwerkindustrie;2009;
2537;2572 Hang- en sluitwerkindustrie;2010;
2538;2572 Hang- en sluitwerkindustrie;2011;
2539;2572 Hang- en sluitwerkindustrie;2012;
2540;2572 Hang- en sluitwerkindustrie;2013;
2541;2572 Hang- en sluitwerkindustrie;2014;
2542;2572 Hang- en sluitwerkindustrie;2015;
2543;2572 Hang- en sluitwerkindustrie;2016;
2544;2573 Gereedschapindustrie;2009;241.0
2545;2573 Gereedschapindustrie;2010;226.0
2546;2573 Gereedschapindustrie;2011;278.0
2547;2573 Gereedschapindustrie;2012;286.0
2548;2573 Gereedschapindustrie;2013;272.0
2549;2573 Gereedschapindustrie;2014;278.0
2550;2573 Gereedschapindustrie;2015;254.0
2551;2573 Gereedschapindustrie;2016;269.0
2552;259 Overige metaalproductenindustrie;2009;1098.0
2553;259 Overige metaalproductenindustrie;2010;1136.0
2554;259 Overige metaalproductenindustrie;2011;1118.0
2555;259 Overige metaalproductenindustrie;2012;1063.0
2556;259 Overige metaalproductenindustrie;2013;1048.0
2557;259 Overige metaalproductenindustrie;2014;1141.0
2558;259 Overige metaalproductenindustrie;2015;1081.0
2559;259 Overige metaalproductenindustrie;2016;1060.0
2560;2591 Stalen vatenindustrie;2009;8.0
2561;2591 Stalen vatenindustrie;2010;8.0
2562;2591 Stalen vatenindustrie;2011;7.0
2563;2591 Stalen vatenindustrie;2012;6.0
2564;2591 Stalen vatenindustrie;2013;
2565;2591 Stalen vatenindustrie;2014;11.0
2566;2591 Stalen vatenindustrie;2015;
2567;2591 Stalen vatenindustrie;2016;
2568;2592 Lichtmetalen emballage-industrie;2009;10.0
2569;2592 Lichtmetalen emballage-industrie;2010;8.0
2570;2592 Lichtmetalen emballage-industrie;2011;8.0
2571;2592 Lichtmetalen emballage-industrie;2012;7.0
2572;2592 Lichtmetalen emballage-industrie;2013;
2573;2592 Lichtmetalen emballage-industrie;2014;5.0
2574;2592 Lichtmetalen emballage-industrie;2015;
2575;2592 Lichtmetalen emballage-industrie;2016;
2576;2593 Draadproducten- en kettingindustrie;2009;149.0
2577;2593 Draadproducten- en kettingindustrie;2010;150.0
2578;2593 Draadproducten- en kettingindustrie;2011;138.0
2579;2593 Draadproducten- en kettingindustrie;2012;128.0
2580;2593 Draadproducten- en kettingindustrie;2013;131.0
2581;2593 Draadproducten- en kettingindustrie;2014;134.0
2582;2593 Draadproducten- en kettingindustrie;2015;136.0
2583;2593 Draadproducten- en kettingindustrie;2016;147.0
2584;2594 Bouten- en schroevenindustrie;2009;39.0
2585;2594 Bouten- en schroevenindustrie;2010;39.0
2586;2594 Bouten- en schroevenindustrie;2011;41.0
2587;2594 Bouten- en schroevenindustrie;2012;36.0
2588;2594 Bouten- en schroevenindustrie;2013;33.0
2589;2594 Bouten- en schroevenindustrie;2014;31.0
2590;2594 Bouten- en schroevenindustrie;2015;19.0
2591;2594 Bouten- en schroevenindustrie;2016;28.0
2592;2599 Overige metaalproductenindustrie;2009;892.0
2593;2599 Overige metaalproductenindustrie;2010;931.0
2594;2599 Overige metaalproductenindustrie;2011;924.0
2595;2599 Overige metaalproductenindustrie;2012;886.0
2596;2599 Overige metaalproductenindustrie;2013;872.0
2597;2599 Overige metaalproductenindustrie;2014;960.0
2598;2599 Overige metaalproductenindustrie;2015;912.0
2599;2599 Overige metaalproductenindustrie;2016;873.0
2600;26 Elektrotechnische industrie;2009;899.0
2601;26 Elektrotechnische industrie;2010;893.0
2602;26 Elektrotechnische industrie;2011;919.0
2603;26 Elektrotechnische industrie;2012;926.0
2604;26 Elektrotechnische industrie;2013;924.0
2605;26 Elektrotechnische industrie;2014;907.0
2606;26 Elektrotechnische industrie;2015;869.0
2607;26 Elektrotechnische industrie;2016;797.0
2608;261 Elektrocomponentenindustrie e.d.;2009;136.0
2609;261 Elektrocomponentenindustrie e.d.;2010;133.0
2610;261 Elektrocomponentenindustrie e.d.;2011;138.0
2611;261 Elektrocomponentenindustrie e.d.;2012;149.0
2612;261 Elektrocomponentenindustrie e.d.;2013;173.0
2613;261 Elektrocomponentenindustrie e.d.;2014;161.0
2614;261 Elektrocomponentenindustrie e.d.;2015;176.0
2615;261 Elektrocomponentenindustrie e.d.;2016;175.0
2616;2611 Elektronische componentenindustrie;2009;
2617;2611 Elektronische componentenindustrie;2010;
2618;2611 Elektronische componentenindustrie;2011;132.0
2619;2611 Elektronische componentenindustrie;2012;142.0
2620;2611 Elektronische componentenindustrie;2013;164.0
2621;2611 Elektronische componentenindustrie;2014;151.0
2622;2611 Elektronische componentenindustrie;2015;163.0
2623;2611 Elektronische componentenindustrie;2016;163.0
2624;2612 Elektronische printplaatindustrie;2009;
2625;2612 Elektronische printplaatindustrie;2010;
2626;2612 Elektronische printplaatindustrie;2011;6.0
2627;2612 Elektronische printplaatindustrie;2012;7.0
2628;2612 Elektronische printplaatindustrie;2013;9.0
2629;2612 Elektronische printplaatindustrie;2014;10.0
2630;2612 Elektronische printplaatindustrie;2015;13.0
2631;2612 Elektronische printplaatindustrie;2016;12.0
2632;262 Computerindustrie;2009;51.0
2633;262 Computerindustrie;2010;71.0
2634;262 Computerindustrie;2011;65.0
2635;262 Computerindustrie;2012;70.0
2636;262 Computerindustrie;2013;64.0
2637;262 Computerindustrie;2014;63.0
2638;262 Computerindustrie;2015;55.0
2639;262 Computerindustrie;2016;57.0
2640;2620 Computerindustrie;2009;51.0
2641;2620 Computerindustrie;2010;71.0
2642;2620 Computerindustrie;2011;65.0
2643;2620 Computerindustrie;2012;70.0
2644;2620 Computerindustrie;2013;64.0
2645;2620 Computerindustrie;2014;63.0
2646;2620 Computerindustrie;2015;55.0
2647;2620 Computerindustrie;2016;57.0
2648;263 Communicatieapparatenindustrie;2009;150.0
2649;263 Communicatieapparatenindustrie;2010;113.0
2650;263 Communicatieapparatenindustrie;2011;110.0
2651;263 Communicatieapparatenindustrie;2012;83.0
2652;263 Communicatieapparatenindustrie;2013;83.0
2653;263 Communicatieapparatenindustrie;2014;86.0
2654;263 Communicatieapparatenindustrie;2015;66.0
2655;263 Communicatieapparatenindustrie;2016;62.0
2656;2630 Communicatieapparatenindustrie;2009;150.0
2657;2630 Communicatieapparatenindustrie;2010;113.0
2658;2630 Communicatieapparatenindustrie;2011;110.0
2659;2630 Communicatieapparatenindustrie;2012;83.0
2660;2630 Communicatieapparatenindustrie;2013;83.0
2661;2630 Communicatieapparatenindustrie;2014;86.0
2662;2630 Communicatieapparatenindustrie;2015;66.0
2663;2630 Communicatieapparatenindustrie;2016;62.0
2664;264 Consumentenelektronicaindustrie;2009;61.0
2665;264 Consumentenelektronicaindustrie;2010;56.0
2666;264 Consumentenelektronicaindustrie;2011;58.0
2667;264 Consumentenelektronicaindustrie;2012;61.0
2668;264 Consumentenelektronicaindustrie;2013;51.0
2669;264 Consumentenelektronicaindustrie;2014;50.0
2670;264 Consumentenelektronicaindustrie;2015;53.0
2671;264 Consumentenelektronicaindustrie;2016;54.0
2672;2640 Consumentenelektronicaindustrie;2009;61.0
2673;2640 Consumentenelektronicaindustrie;2010;56.0
2674;2640 Consumentenelektronicaindustrie;2011;58.0
2675;2640 Consumentenelektronicaindustrie;2012;61.0
2676;2640 Consumentenelektronicaindustrie;2013;51.0
2677;2640 Consumentenelektronicaindustrie;2014;50.0
2678;2640 Consumentenelektronicaindustrie;2015;53.0
2679;2640 Consumentenelektronicaindustrie;2016;54.0
2680;265 Meetapparaten- en uurwerkindustrie;2009;385.0
2681;265 Meetapparaten- en uurwerkindustrie;2010;391.0
2682;265 Meetapparaten- en uurwerkindustrie;2011;423.0
2683;265 Meetapparaten- en uurwerkindustrie;2012;446.0
2684;265 Meetapparaten- en uurwerkindustrie;2013;462.0
2685;265 Meetapparaten- en uurwerkindustrie;2014;455.0
2686;265 Meetapparaten- en uurwerkindustrie;2015;428.0
2687;265 Meetapparaten- en uurwerkindustrie;2016;364.0
2688;2651 Meet-, en regelapparatenindustrie;2009;361.0
2689;2651 Meet-, en regelapparatenindustrie;2010;371.0
2690;2651 Meet-, en regelapparatenindustrie;2011;392.0
2691;2651 Meet-, en regelapparatenindustrie;2012;414.0
2692;2651 Meet-, en regelapparatenindustrie;2013;434.0
2693;2651 Meet-, en regelapparatenindustrie;2014;421.0
2694;2651 Meet-, en regelapparatenindustrie;2015;399.0
2695;2651 Meet-, en regelapparatenindustrie;2016;336.0
2696;2652 Uurwerkindustrie;2009;24.0
2697;2652 Uurwerkindustrie;2010;20.0
2698;2652 Uurwerkindustrie;2011;31.0
2699;2652 Uurwerkindustrie;2012;32.0
2700;2652 Uurwerkindustrie;2013;28.0
2701;2652 Uurwerkindustrie;2014;34.0
2702;2652 Uurwerkindustrie;2015;29.0
2703;2652 Uurwerkindustrie;2016;28.0
2704;266 Elektromedische apparatenindustrie;2009;30.0
2705;266 Elektromedische apparatenindustrie;2010;39.0
2706;266 Elektromedische apparatenindustrie;2011;44.0
2707;266 Elektromedische apparatenindustrie;2012;41.0
2708;266 Elektromedische apparatenindustrie;2013;36.0
2709;266 Elektromedische apparatenindustrie;2014;42.0
2710;266 Elektromedische apparatenindustrie;2015;39.0
2711;266 Elektromedische apparatenindustrie;2016;40.0
2712;2660 Elektromedische apparatenindustrie;2009;30.0
2713;2660 Elektromedische apparatenindustrie;2010;39.0
2714;2660 Elektromedische apparatenindustrie;2011;44.0
2715;2660 Elektromedische apparatenindustrie;2012;41.0
2716;2660 Elektromedische apparatenindustrie;2013;36.0
2717;2660 Elektromedische apparatenindustrie;2014;42.0
2718;2660 Elektromedische apparatenindustrie;2015;39.0
2719;2660 Elektromedische apparatenindustrie;2016;40.0
2720;267 Optische instrumentenindustrie;2009;76.0
2721;267 Optische instrumentenindustrie;2010;80.0
2722;267 Optische instrumentenindustrie;2011;74.0
2723;267 Optische instrumentenindustrie;2012;67.0
2724;267 Optische instrumentenindustrie;2013;46.0
2725;267 Optische instrumentenindustrie;2014;42.0
2726;267 Optische instrumentenindustrie;2015;42.0
2727;267 Optische instrumentenindustrie;2016;37.0
2728;2670 Optische instrumentenindustrie;2009;76.0
2729;2670 Optische instrumentenindustrie;2010;80.0
2730;2670 Optische instrumentenindustrie;2011;74.0
2731;2670 Optische instrumentenindustrie;2012;67.0
2732;2670 Optische instrumentenindustrie;2013;46.0
2733;2670 Optische instrumentenindustrie;2014;42.0
2734;2670 Optische instrumentenindustrie;2015;42.0
2735;2670 Optische instrumentenindustrie;2016;37.0
2736;268 Industrie van informatiedragers;2009;10.0
2737;268 Industrie van informatiedragers;2010;10.0
2738;268 Industrie van informatiedragers;2011;7.0
2739;268 Industrie van informatiedragers;2012;9.0
2740;268 Industrie van informatiedragers;2013;9.0
2741;268 Industrie van informatiedragers;2014;8.0
2742;268 Industrie van informatiedragers;2015;10.0
2743;268 Industrie van informatiedragers;2016;8.0
2744;2680 Industrie van informatiedragers;2009;10.0
2745;2680 Industrie van informatiedragers;2010;10.0
2746;2680 Industrie van informatiedragers;2011;7.0
2747;2680 Industrie van informatiedragers;2012;9.0
2748;2680 Industrie van informatiedragers;2013;9.0
2749;2680 Industrie van informatiedragers;2014;8.0
2750;2680 Industrie van informatiedragers;2015;10.0
2751;2680 Industrie van informatiedragers;2016;8.0
2752;27 Elektrische apparatenindustrie;2009;1696.0
2753;27 Elektrische apparatenindustrie;2010;1662.0
2754;27 Elektrische apparatenindustrie;2011;1735.0
2755;27 Elektrische apparatenindustrie;2012;1587.0
2756;27 Elektrische apparatenindustrie;2013;1581.0
2757;27 Elektrische apparatenindustrie;2014;1458.0
2758;27 Elektrische apparatenindustrie;2015;1365.0
2759;27 Elektrische apparatenindustrie;2016;1440.0
2760;271 Elektromotor- en -panelenindustrie;2009;536.0
2761;271 Elektromotor- en -panelenindustrie;2010;557.0
2762;271 Elektromotor- en -panelenindustrie;2011;618.0
2763;271 Elektromotor- en -panelenindustrie;2012;579.0
2764;271 Elektromotor- en -panelenindustrie;2013;615.0
2765;271 Elektromotor- en -panelenindustrie;2014;559.0
2766;271 Elektromotor- en -panelenindustrie;2015;458.0
2767;271 Elektromotor- en -panelenindustrie;2016;500.0
2768;2711 Elektromotor- en generatorindustrie;2009;389.0
2769;2711 Elektromotor- en generatorindustrie;2010;409.0
2770;2711 Elektromotor- en generatorindustrie;2011;461.0
2771;2711 Elektromotor- en generatorindustrie;2012;417.0
2772;2711 Elektromotor- en generatorindustrie;2013;444.0
2773;2711 Elektromotor- en generatorindustrie;2014;396.0
2774;2711 Elektromotor- en generatorindustrie;2015;314.0
2775;2711 Elektromotor- en generatorindustrie;2016;315.0
2776;2712 Elektropanelenindustrie;2009;147.0
2777;2712 Elektropanelenindustrie;2010;148.0
2778;2712 Elektropanelenindustrie;2011;157.0
2779;2712 Elektropanelenindustrie;2012;162.0
2780;2712 Elektropanelenindustrie;2013;171.0
2781;2712 Elektropanelenindustrie;2014;163.0
2782;2712 Elektropanelenindustrie;2015;144.0
2783;2712 Elektropanelenindustrie;2016;185.0
2784;272 Accu- en batterijenindustrie;2009;
2785;272 Accu- en batterijenindustrie;2010;
2786;272 Accu- en batterijenindustrie;2011;7.0
2787;272 Accu- en batterijenindustrie;2012;11.0
2788;272 Accu- en batterijenindustrie;2013;20.0
2789;272 Accu- en batterijenindustrie;2014;19.0
2790;272 Accu- en batterijenindustrie;2015;19.0
2791;272 Accu- en batterijenindustrie;2016;20.0
2792;2720 Accu- en batterijenindustrie;2009;
2793;2720 Accu- en batterijenindustrie;2010;
2794;2720 Accu- en batterijenindustrie;2011;7.0
2795;2720 Accu- en batterijenindustrie;2012;11.0
2796;2720 Accu- en batterijenindustrie;2013;20.0
2797;2720 Accu- en batterijenindustrie;2014;19.0
2798;2720 Accu- en batterijenindustrie;2015;19.0
2799;2720 Accu- en batterijenindustrie;2016;20.0
2800;273 Elektr. kabel-, schakelaarindustrie;2009;
2801;273 Elektr. kabel-, schakelaarindustrie;2010;
2802;273 Elektr. kabel-, schakelaarindustrie;2011;66.0
2803;273 Elektr. kabel-, schakelaarindustrie;2012;61.0
2804;273 Elektr. kabel-, schakelaarindustrie;2013;40.0
2805;273 Elektr. kabel-, schakelaarindustrie;2014;55.0
2806;273 Elektr. kabel-, schakelaarindustrie;2015;55.0
2807;273 Elektr. kabel-, schakelaarindustrie;2016;71.0
2808;2731 Optische vezelkabelindustrie;2009;
2809;2731 Optische vezelkabelindustrie;2010;37.0
2810;2731 Optische vezelkabelindustrie;2011;27.0
2811;2731 Optische vezelkabelindustrie;2012;
2812;2731 Optische vezelkabelindustrie;2013;20.0
2813;2731 Optische vezelkabelindustrie;2014;
2814;2731 Optische vezelkabelindustrie;2015;27.0
2815;2731 Optische vezelkabelindustrie;2016;35.0
2816;2732 Overige elektrische kabelindustrie;2009;17.0
2817;2732 Overige elektrische kabelindustrie;2010;14.0
2818;2732 Overige elektrische kabelindustrie;2011;34.0
2819;2732 Overige elektrische kabelindustrie;2012;42.0
2820;2732 Overige elektrische kabelindustrie;2013;
2821;2732 Overige elektrische kabelindustrie;2014;21.0
2822;2732 Overige elektrische kabelindustrie;2015;
2823;2732 Overige elektrische kabelindustrie;2016;
2824;2733 Elektr. schakelmaterialenindustrie;2009;9.0
2825;2733 Elektr. schakelmaterialenindustrie;2010;
2826;2733 Elektr. schakelmaterialenindustrie;2011;5.0
2827;2733 Elektr. schakelmaterialenindustrie;2012;
2828;2733 Elektr. schakelmaterialenindustrie;2013;
2829;2733 Elektr. schakelmaterialenindustrie;2014;
2830;2733 Elektr. schakelmaterialenindustrie;2015;
2831;2733 Elektr. schakelmaterialenindustrie;2016;
2832;274 Elektrische verlichtingsindustrie;2009;392.0
2833;274 Elektrische verlichtingsindustrie;2010;370.0
2834;274 Elektrische verlichtingsindustrie;2011;363.0
2835;274 Elektrische verlichtingsindustrie;2012;377.0
2836;274 Elektrische verlichtingsindustrie;2013;361.0
2837;274 Elektrische verlichtingsindustrie;2014;354.0
2838;274 Elektrische verlichtingsindustrie;2015;363.0
2839;274 Elektrische verlichtingsindustrie;2016;357.0
2840;2740 Elektrische verlichtingsindustrie;2009;392.0
2841;2740 Elektrische verlichtingsindustrie;2010;370.0
2842;2740 Elektrische verlichtingsindustrie;2011;363.0
2843;2740 Elektrische verlichtingsindustrie;2012;377.0
2844;2740 Elektrische verlichtingsindustrie;2013;361.0
2845;2740 Elektrische verlichtingsindustrie;2014;354.0
2846;2740 Elektrische verlichtingsindustrie;2015;363.0
2847;2740 Elektrische verlichtingsindustrie;2016;357.0
2848;275 Huishoudelijke apparatenindustrie;2009;168.0
2849;275 Huishoudelijke apparatenindustrie;2010;152.0
2850;275 Huishoudelijke apparatenindustrie;2011;186.0
2851;275 Huishoudelijke apparatenindustrie;2012;159.0
2852;275 Huishoudelijke apparatenindustrie;2013;155.0
2853;275 Huishoudelijke apparatenindustrie;2014;135.0
2854;275 Huishoudelijke apparatenindustrie;2015;134.0
2855;275 Huishoudelijke apparatenindustrie;2016;158.0
2856;2751 Elektr. huishoudapparatenindustrie;2009;38.0
2857;2751 Elektr. huishoudapparatenindustrie;2010;50.0
2858;2751 Elektr. huishoudapparatenindustrie;2011;65.0
2859;2751 Elektr. huishoudapparatenindustrie;2012;62.0
2860;2751 Elektr. huishoudapparatenindustrie;2013;56.0
2861;2751 Elektr. huishoudapparatenindustrie;2014;47.0
2862;2751 Elektr. huishoudapparatenindustrie;2015;47.0
2863;2751 Elektr. huishoudapparatenindustrie;2016;55.0
2864;2752 Overige huishoudapparatenindustrie;2009;130.0
2865;2752 Overige huishoudapparatenindustrie;2010;102.0
2866;2752 Overige huishoudapparatenindustrie;2011;121.0
2867;2752 Overige huishoudapparatenindustrie;2012;97.0
2868;2752 Overige huishoudapparatenindustrie;2013;99.0
2869;2752 Overige huishoudapparatenindustrie;2014;88.0
2870;2752 Overige huishoudapparatenindustrie;2015;87.0
2871;2752 Overige huishoudapparatenindustrie;2016;103.0
2872;279 Overige elektr. apparatenindustrie;2009;502.0
2873;279 Overige elektr. apparatenindustrie;2010;494.0
2874;279 Overige elektr. apparatenindustrie;2011;495.0
2875;279 Overige elektr. apparatenindustrie;2012;400.0
2876;279 Overige elektr. apparatenindustrie;2013;390.0
2877;279 Overige elektr. apparatenindustrie;2014;336.0
2878;279 Overige elektr. apparatenindustrie;2015;336.0
2879;279 Overige elektr. apparatenindustrie;2016;334.0
2880;2790 Overige elektr. apparatenindustrie;2009;502.0
2881;2790 Overige elektr. apparatenindustrie;2010;494.0
2882;2790 Overige elektr. apparatenindustrie;2011;495.0
2883;2790 Overige elektr. apparatenindustrie;2012;400.0
2884;2790 Overige elektr. apparatenindustrie;2013;390.0
2885;2790 Overige elektr. apparatenindustrie;2014;336.0
2886;2790 Overige elektr. apparatenindustrie;2015;336.0
2887;2790 Overige elektr. apparatenindustrie;2016;334.0
2888;28 Machine-industrie;2009;6445.0
2889;28 Machine-industrie;2010;6625.0
2890;28 Machine-industrie;2011;6943.0
2891;28 Machine-industrie;2012;6723.0
2892;28 Machine-industrie;2013;6843.0
2893;28 Machine-industrie;2014;6769.0
2894;28 Machine-industrie;2015;6118.0
2895;28 Machine-industrie;2016;6404.0
2896;281 Motoren-, pompen- e.d. industrie;2009;811.0
2897;281 Motoren-, pompen- e.d. industrie;2010;907.0
2898;281 Motoren-, pompen- e.d. industrie;2011;884.0
2899;281 Motoren-, pompen- e.d. industrie;2012;950.0
2900;281 Motoren-, pompen- e.d. industrie;2013;992.0
2901;281 Motoren-, pompen- e.d. industrie;2014;1017.0
2902;281 Motoren-, pompen- e.d. industrie;2015;774.0
2903;281 Motoren-, pompen- e.d. industrie;2016;890.0
2904;2811 Motoren- en turbine-industrie;2009;237.0
2905;2811 Motoren- en turbine-industrie;2010;295.0
2906;2811 Motoren- en turbine-industrie;2011;304.0
2907;2811 Motoren- en turbine-industrie;2012;287.0
2908;2811 Motoren- en turbine-industrie;2013;304.0
2909;2811 Motoren- en turbine-industrie;2014;311.0
2910;2811 Motoren- en turbine-industrie;2015;210.0
2911;2811 Motoren- en turbine-industrie;2016;219.0
2912;2812 Hydraulische apparatenindustrie;2009;197.0
2913;2812 Hydraulische apparatenindustrie;2010;222.0
2914;2812 Hydraulische apparatenindustrie;2011;212.0
2915;2812 Hydraulische apparatenindustrie;2012;262.0
2916;2812 Hydraulische apparatenindustrie;2013;275.0
2917;2812 Hydraulische apparatenindustrie;2014;292.0
2918;2812 Hydraulische apparatenindustrie;2015;240.0
2919;2812 Hydraulische apparatenindustrie;2016;300.0
2920;2813 Niet-hydraulische pompenindustrie;2009;215.0
2921;2813 Niet-hydraulische pompenindustrie;2010;214.0
2922;2813 Niet-hydraulische pompenindustrie;2011;202.0
2923;2813 Niet-hydraulische pompenindustrie;2012;225.0
2924;2813 Niet-hydraulische pompenindustrie;2013;233.0
2925;2813 Niet-hydraulische pompenindustrie;2014;206.0
2926;2813 Niet-hydraulische pompenindustrie;2015;170.0
2927;2813 Niet-hydraulische pompenindustrie;2016;179.0
2928;2814 Appendage-industrie;2009;75.0
2929;2814 Appendage-industrie;2010;109.0
2930;2814 Appendage-industrie;2011;85.0
2931;2814 Appendage-industrie;2012;70.0
2932;2814 Appendage-industrie;2013;66.0
2933;2814 Appendage-industrie;2014;96.0
2934;2814 Appendage-industrie;2015;68.0
2935;2814 Appendage-industrie;2016;85.0
2936;2815 Lager- en tandwielindustrie;2009;87.0
2937;2815 Lager- en tandwielindustrie;2010;67.0
2938;2815 Lager- en tandwielindustrie;2011;81.0
2939;2815 Lager- en tandwielindustrie;2012;106.0
2940;2815 Lager- en tandwielindustrie;2013;114.0
2941;2815 Lager- en tandwielindustrie;2014;112.0
2942;2815 Lager- en tandwielindustrie;2015;86.0
2943;2815 Lager- en tandwielindustrie;2016;107.0
2944;282 Overige machine-industrie algemeen;2009;3237.0
2945;282 Overige machine-industrie algemeen;2010;3247.0
2946;282 Overige machine-industrie algemeen;2011;3422.0
2947;282 Overige machine-industrie algemeen;2012;3091.0
2948;282 Overige machine-industrie algemeen;2013;3115.0
