ID;Opleidingsniveau;Marges;WijkenEnBuurten;RegiocodeGemeenteWijkBuurt_1;Bevolking15Tot75Jaar_2
3927;Laag;Ondergrens 95%-interval;Gemeenschapspolder;          ;20.0
3928;Laag;Ondergrens 95%-interval;Overdiemerpolder;          ;
3929;Laag;Ondergrens 95%-interval;Overdiemen;          ;
3930;Laag;Ondergrens 95%-interval;Diemer Vijfhoek;          ;
3931;Laag;Ondergrens 95%-interval;Dinkelland;          ;4540.0
3932;Laag;Ondergrens 95%-interval;Wijk 10 Denekamp;          ;1570.0
3933;Laag;Ondergrens 95%-interval;Centrum;          ;170.0
3934;Laag;Ondergrens 95%-interval;Kerkeres;          ;130.0
3935;Laag;Ondergrens 95%-interval;Klokkenberg;          ;50.0
3936;Laag;Ondergrens 95%-interval;Dorper-Es;          ;20.0
3937;Laag;Ondergrens 95%-interval;Veldkamp en Borchert;          ;270.0
3938;Laag;Ondergrens 95%-interval;Janskamp;          ;390.0
3939;Laag;Ondergrens 95%-interval;Diepengoor;          ;70.0
3940;Laag;Ondergrens 95%-interval;'t Pierik;          ;80.0
3941;Laag;Ondergrens 95%-interval;Kloppendijk;          ;0.0
3942;Laag;Ondergrens 95%-interval;Sombeek;          ;70.0
3943;Laag;Ondergrens 95%-interval;Buitengebied Denekamp;          ;80.0
3944;Laag;Ondergrens 95%-interval;Wijk 11 Lattrop-Breklenkamp;          ;140.0
3945;Laag;Ondergrens 95%-interval;Lattrop kern;          ;60.0
3946;Laag;Ondergrens 95%-interval;Verspreide huizen Breklenkamp;          ;10.0
3947;Laag;Ondergrens 95%-interval;Verspreide huizen Lattrop;          ;40.0
3948;Laag;Ondergrens 95%-interval;Wijk 12 Tilligte;          ;100.0
3949;Laag;Ondergrens 95%-interval;Tilligte kern;          ;50.0
3950;Laag;Ondergrens 95%-interval;Verspreide huizen Tilligte;          ;40.0
3951;Laag;Ondergrens 95%-interval;Wijk 13 Agelo;          ;70.0
3952;Laag;Ondergrens 95%-interval;Verspreide huizen Groot Agelo;          ;40.0
3953;Laag;Ondergrens 95%-interval;Verspreide huizen Klein Agelo;          ;20.0
3954;Laag;Ondergrens 95%-interval;Wijk 14 Noord Deurningen;          ;130.0
3955;Laag;Ondergrens 95%-interval;Noord Deurningen kern;          ;60.0
3956;Laag;Ondergrens 95%-interval;Verspreide huizen Noord Deurningen;          ;70.0
3957;Laag;Ondergrens 95%-interval;Wijk 15 Ootmarsum;          ;610.0
3958;Laag;Ondergrens 95%-interval;Ootmarsum Kern;          ;20.0
3959;Laag;Ondergrens 95%-interval;Ootmarsum Randkern;          ;70.0
3960;Laag;Ondergrens 95%-interval;Ootmarsum villapark Stobbenkamp;          ;40.0
3961;Laag;Ondergrens 95%-interval;Ootmarsum Cellenkamp Palthenkamp;          ;160.0
3962;Laag;Ondergrens 95%-interval;Moerbekkenkamp;          ;10.0
3963;Laag;Ondergrens 95%-interval;Wildehof;          ;90.0
3964;Laag;Ondergrens 95%-interval;Vinke-Brookhuis;          ;80.0
3965;Laag;Ondergrens 95%-interval;De Mors;          ;10.0
3966;Laag;Ondergrens 95%-interval;Verspreide huizen Ootmarsum-Oost;          ;
3967;Laag;Ondergrens 95%-interval;Buitengebied Ootmarsum-West;          ;
3968;Laag;Ondergrens 95%-interval;Wijk 16 Weerselo;          ;470.0
3969;Laag;Ondergrens 95%-interval;Weerselo;          ;110.0
3970;Laag;Ondergrens 95%-interval;Eertman;          ;90.0
3971;Laag;Ondergrens 95%-interval;Reestman;          ;40.0
3972;Laag;Ondergrens 95%-interval;'t Stift;          ;0.0
3973;Laag;Ondergrens 95%-interval;'t Spikkert;          ;
3974;Laag;Ondergrens 95%-interval;Echelpoel;          ;
3975;Laag;Ondergrens 95%-interval;Verspreide huizen Weerselo;          ;140.0
3976;Laag;Ondergrens 95%-interval;Wijk 17 Rossum;          ;350.0
3977;Laag;Ondergrens 95%-interval;Rossum;          ;170.0
3978;Laag;Ondergrens 95%-interval;Verspreide huizen Rossum;          ;160.0
3979;Laag;Ondergrens 95%-interval;Wijk 18 Saasveld;          ;260.0
3980;Laag;Ondergrens 95%-interval;Saasveld;          ;80.0
3981;Laag;Ondergrens 95%-interval;Verspreide huizen Saasveld;          ;170.0
3982;Laag;Ondergrens 95%-interval;Wijk 19 Deurningen;          ;280.0
3983;Laag;Ondergrens 95%-interval;Kern Deurningen;          ;160.0
3984;Laag;Ondergrens 95%-interval;Verspreide huizen Deurningen;          ;100.0
3985;Laag;Ondergrens 95%-interval;Wijk 20 Nutter;          ;10.0
3986;Laag;Ondergrens 95%-interval;Verspreide huizen Nutter;          ;10.0
3987;Laag;Ondergrens 95%-interval;Wijk 21 Oud Ootmarsum;          ;40.0
3988;Laag;Ondergrens 95%-interval;Verspreide huizen Oud Ootmarsum;          ;40.0
3989;Laag;Ondergrens 95%-interval;Doesburg;          ;2530.0
3990;Laag;Ondergrens 95%-interval;Wijk 01;          ;2530.0
3991;Laag;Ondergrens 95%-interval;De oude Stad binnen de gracht;          ;360.0
3992;Laag;Ondergrens 95%-interval;Noordelijk Molenveld;          ;310.0
3993;Laag;Ondergrens 95%-interval;Zuidelijk Molenveld;          ;310.0
3994;Laag;Ondergrens 95%-interval;De Ooi;          ;620.0
3995;Laag;Ondergrens 95%-interval;Beinum I;          ;540.0
3996;Laag;Ondergrens 95%-interval;Beinum II;          ;130.0
3997;Laag;Ondergrens 95%-interval;Bedrijventerrein Beinum;          ;
3998;Laag;Ondergrens 95%-interval;Bedrijventerrein Verhuellweg;          ;
3999;Laag;Ondergrens 95%-interval;Verspreide huizen Noordoost;          ;20.0
4000;Laag;Ondergrens 95%-interval;Verspreide huizen Fraterswaard-Noordoost;          ;
4001;Laag;Ondergrens 95%-interval;Verspreide huizen IJssel en Oude IJssel;          ;
4002;Laag;Ondergrens 95%-interval;Doetinchem;          ;11930.0
4003;Laag;Ondergrens 95%-interval;Wijk 01 Doetinchem Centrum;          ;880.0
4004;Laag;Ondergrens 95%-interval;Stadscentrum-Zuid;          ;160.0
4005;Laag;Ondergrens 95%-interval;Torenallee;          ;50.0
4006;Laag;Ondergrens 95%-interval;Het Loo;          ;140.0
4007;Laag;Ondergrens 95%-interval;Stadscentrum-Noord;          ;180.0
4008;Laag;Ondergrens 95%-interval;De Pas-Noord;          ;130.0
4009;Laag;Ondergrens 95%-interval;De Pas-Zuid;          ;80.0
4010;Laag;Ondergrens 95%-interval;Wijk 02;          ;1480.0
4011;Laag;Ondergrens 95%-interval;Muziekbuurt;          ;210.0
4012;Laag;Ondergrens 95%-interval;Schrijvers en dichtersbuurt;          ;180.0
4013;Laag;Ondergrens 95%-interval;Wiltinksbrug;          ;10.0
4014;Laag;Ondergrens 95%-interval;Overstegen-West;          ;690.0
4015;Laag;Ondergrens 95%-interval;Overstegen-Oost;          ;300.0
4016;Laag;Ondergrens 95%-interval;Wonninkhage;          ;10.0
4017;Laag;Ondergrens 95%-interval;Buitengebied de Gaarde;          ;10.0
4018;Laag;Ondergrens 95%-interval;Wassinkbrink-Zuidoost;          ;10.0
4019;Laag;Ondergrens 95%-interval;Wijk 03;          ;620.0
4020;Laag;Ondergrens 95%-interval;Holterhoek;          ;50.0
4021;Laag;Ondergrens 95%-interval;Schöneveld-Zuid;          ;130.0
4022;Laag;Ondergrens 95%-interval;Schöneveld-Noord;          ;390.0
4023;Laag;Ondergrens 95%-interval;Wijk 04;          ;740.0
4024;Laag;Ondergrens 95%-interval;Oosseld en Vijverberg-Zuidwest;          ;460.0
4025;Laag;Ondergrens 95%-interval;Buitengebied Polmanlaan;          ;10.0
4026;Laag;Ondergrens 95%-interval;Buitengebied de Wrange;          ;50.0
4027;Laag;Ondergrens 95%-interval;Koekendaal en Vijverberg-Noordoost;          ;60.0
4028;Laag;Ondergrens 95%-interval;Buitengebied Vossenstraat;          ;0.0
4029;Laag;Ondergrens 95%-interval;Buitengebied Nutselaer en Abdij;          ;0.0
4030;Laag;Ondergrens 95%-interval;Buitengebied IJzevoorde;          ;20.0
4031;Laag;Ondergrens 95%-interval;Buitengebied Slangenburg;          ;50.0
4032;Laag;Ondergrens 95%-interval;Wijk 05;          ;140.0
4033;Laag;Ondergrens 95%-interval;Hamburgerbroek;          ;90.0
4034;Laag;Ondergrens 95%-interval;Verheulsweide-Noord;          ;
4035;Laag;Ondergrens 95%-interval;Verheulsweide-Zuid;          ;0.0
4036;Laag;Ondergrens 95%-interval;Buitengebied Kemnaderallee;          ;0.0
4037;Laag;Ondergrens 95%-interval;Wijk 06;          ;1660.0
4038;Laag;Ondergrens 95%-interval;De Hoop-Noord;          ;80.0
4039;Laag;Ondergrens 95%-interval;De Huet fase 1 + 3;          ;280.0
4040;Laag;Ondergrens 95%-interval;De Huet fase 2;          ;290.0
4041;Laag;Ondergrens 95%-interval;De Huet fase 4;          ;150.0
4042;Laag;Ondergrens 95%-interval;De Huet fase 6 + 7;          ;310.0
4043;Laag;Ondergrens 95%-interval;De Huet fase 5;          ;370.0
4044;Laag;Ondergrens 95%-interval;Sportpark Zuid;          ;
4045;Laag;Ondergrens 95%-interval;Bedrijventerrein De Huet;          ;
4046;Laag;Ondergrens 95%-interval;Buitengebied De Huet;          ;
4047;Laag;Ondergrens 95%-interval;Wijk 07;          ;1270.0
4048;Laag;Ondergrens 95%-interval;Buitengebied Dichteren Noordwest;          ;
4049;Laag;Ondergrens 95%-interval;Romantische buurt Noord;          ;140.0
4050;Laag;Ondergrens 95%-interval;Romantische buurt Zuid;          ;120.0
4051;Laag;Ondergrens 95%-interval;Landelijk Wonen;          ;120.0
4052;Laag;Ondergrens 95%-interval;Kleurrijke buurt;          ;80.0
4053;Laag;Ondergrens 95%-interval;Stadskwartier-Zuid;          ;160.0
4054;Laag;Ondergrens 95%-interval;Stadskwartier-Noord;          ;160.0
4055;Laag;Ondergrens 95%-interval;Buitengebied en Dichterem-Oost;          ;0.0
4056;Laag;Ondergrens 95%-interval;Bedrijventerrein en Wijnbergen;          ;
4057;Laag;Ondergrens 95%-interval;Wijnbergen-het Westem;          ;120.0
4058;Laag;Ondergrens 95%-interval;Wijnbergen-het Midden;          ;
4059;Laag;Ondergrens 95%-interval;Wijnbergen-het Oosten;          ;20.0
4060;Laag;Ondergrens 95%-interval;De Hoop-Zuid;          ;230.0
4061;Laag;Ondergrens 95%-interval;Wijk 08;          ;110.0
4062;Laag;Ondergrens 95%-interval;IJsseltuin en Heelweg;          ;70.0
4063;Laag;Ondergrens 95%-interval;Bedrijventerrein Keppelseweg;          ;10.0
4064;Laag;Ondergrens 95%-interval;Buitengebied Keppelseweg;          ;0.0
4065;Laag;Ondergrens 95%-interval;Langerak-Zuid;          ;10.0
4066;Laag;Ondergrens 95%-interval;Wijk 09;          ;1700.0
4067;Laag;Ondergrens 95%-interval;Het Loo;          ;20.0
4068;Laag;Ondergrens 95%-interval;De Happert Ziekenhuis;          ;20.0
4069;Laag;Ondergrens 95%-interval;De Kruisberg;          ;20.0
4070;Laag;Ondergrens 95%-interval;De Happert Leerinkstraat;          ;240.0
4071;Laag;Ondergrens 95%-interval;De IJkenberg;          ;930.0
4072;Laag;Ondergrens 95%-interval;De Bezelhorst;          ;350.0
4073;Laag;Ondergrens 95%-interval;Buitengebied De Kruisberg;          ;10.0
4074;Laag;Ondergrens 95%-interval;Buitengebied Groot Hagen;          ;20.0
4075;Laag;Ondergrens 95%-interval;Langerak-Noord;          ;20.0
4076;Laag;Ondergrens 95%-interval;Buitengebied Christoffelstraat;          ;
4077;Laag;Ondergrens 95%-interval;Wassinkbrink-Noordwest;          ;10.0
4078;Laag;Ondergrens 95%-interval;Wijk 11 Buitengebied Doetinchem;          ;1200.0
4079;Laag;Ondergrens 95%-interval;Vulcaansoord en het Richtersbos-Zuid;          ;250.0
4080;Laag;Ondergrens 95%-interval;De Elshof-Zuid;          ;270.0
4081;Laag;Ondergrens 95%-interval;De Pol en Akkermansweide;          ;20.0
4082;Laag;Ondergrens 95%-interval;Het Hartger en de Elshof-Noord;          ;480.0
4083;Laag;Ondergrens 95%-interval;Buitengebied 't Klooster;          ;0.0
4084;Laag;Ondergrens 95%-interval;Buitengebied Pierikstraat;          ;50.0
4085;Laag;Ondergrens 95%-interval;Buitengebied Pinnedijk;          ;20.0
4086;Laag;Ondergrens 95%-interval;Wijk 31 Wehl;          ;1300.0
4087;Laag;Ondergrens 95%-interval;Wehl-Centrum;          ;720.0
4088;Laag;Ondergrens 95%-interval;Wehl-West;          ;30.0
4089;Laag;Ondergrens 95%-interval;Wehl-Zuidwest;          ;90.0
4090;Laag;Ondergrens 95%-interval;Wehl-Zuidoost;          ;30.0
4091;Laag;Ondergrens 95%-interval;Wehl-Oost;          ;10.0
4092;Laag;Ondergrens 95%-interval;Wehl-Noordoost;          ;20.0
4093;Laag;Ondergrens 95%-interval;Wehl-Noord;          ;20.0
4094;Laag;Ondergrens 95%-interval;Nieuw-Wehl-Centrum;          ;190.0
4095;Laag;Ondergrens 95%-interval;Nieuw-Wehl-Noordoost;          ;30.0
4096;Laag;Ondergrens 95%-interval;Nieuw-Wehl-Noord;          ;20.0
4097;Laag;Ondergrens 95%-interval;A18 Bedrijvenpark;          ;
4098;Laag;Ondergrens 95%-interval;Dongen;          ;5270.0
4099;Laag;Ondergrens 95%-interval;Dongen;          ;4810.0
4100;Laag;Ondergrens 95%-interval;West 1;          ;640.0
4101;Laag;Ondergrens 95%-interval;Buitengebied West 1;          ;0.0
4102;Laag;Ondergrens 95%-interval;West 2;          ;830.0
4103;Laag;Ondergrens 95%-interval;Buitengebied West 2;          ;50.0
4104;Laag;Ondergrens 95%-interval;Centrum;          ;720.0
4105;Laag;Ondergrens 95%-interval;Beljaart;          ;250.0
4106;Laag;Ondergrens 95%-interval;Biezen;          ;570.0
4107;Laag;Ondergrens 95%-interval;Hoge Akker;          ;470.0
4108;Laag;Ondergrens 95%-interval;Oud Dongen;          ;620.0
4109;Laag;Ondergrens 95%-interval;Buitengebied Oost;          ;40.0
4110;Laag;Ondergrens 95%-interval;Klein Dongen;          ;20.0
4111;Laag;Ondergrens 95%-interval;Dongen-Vaart;          ;100.0
4112;Laag;Ondergrens 95%-interval;Buitengebied Klein Dongen/Dongen-Vaart;          ;30.0
4113;Laag;Ondergrens 95%-interval;Tichelrijt;          ;
4114;Laag;Ondergrens 95%-interval;Wildert;          ;
4115;Laag;Ondergrens 95%-interval;'s Gravenmoer;          ;400.0
4116;Laag;Ondergrens 95%-interval;'s Gravenmoer;          ;
4117;Laag;Ondergrens 95%-interval;Buitengebied 's Gravenmoer;          ;
4118;Laag;Ondergrens 95%-interval;Dordrecht;          ;26620.0
4119;Laag;Ondergrens 95%-interval;Wijk 01 Binnenstad;          ;1250.0
4120;Laag;Ondergrens 95%-interval;Nieuwe Haven en omgeving;          ;90.0
4121;Laag;Ondergrens 95%-interval;Groenmarkt en omgeving;          ;80.0
4122;Laag;Ondergrens 95%-interval;Grote Markt en omgeving;          ;60.0
4123;Laag;Ondergrens 95%-interval;Wijnstraat en omgeving;          ;30.0
4124;Laag;Ondergrens 95%-interval;Kalkhaven;          ;10.0
4125;Laag;Ondergrens 95%-interval;Achterhakkers en omgeving;          ;30.0
4126;Laag;Ondergrens 95%-interval;Boogjes en omgeving;          ;120.0
4127;Laag;Ondergrens 95%-interval;Lombard en omgeving;          ;70.0
4128;Laag;Ondergrens 95%-interval;Centrum;          ;120.0
4129;Laag;Ondergrens 95%-interval;Augustijnenkamp en omgeving;          ;30.0
4130;Laag;Ondergrens 95%-interval;Geldelozepad en omgeving;          ;70.0
4131;Laag;Ondergrens 95%-interval;Rozenhof en omgeving;          ;40.0
4132;Laag;Ondergrens 95%-interval;Beverwijcksplein en omgeving;          ;60.0
4133;Laag;Ondergrens 95%-interval;Burgemeester de Raadtsingel en omgeving;          ;50.0
4134;Laag;Ondergrens 95%-interval;Kon. Wilhelminastraat en omgeving;          ;120.0
4135;Laag;Ondergrens 95%-interval;Wijk 02 Noordflank;          ;1860.0
4136;Laag;Ondergrens 95%-interval;Bleijenhoek;          ;580.0
4137;Laag;Ondergrens 95%-interval;Stadswerven;          ;40.0
4138;Laag;Ondergrens 95%-interval;Lijnbaan;          ;280.0
4139;Laag;Ondergrens 95%-interval;Matena's Pad en omgeving;          ;270.0
4140;Laag;Ondergrens 95%-interval;Merwestein-Noord;          ;80.0
4141;Laag;Ondergrens 95%-interval;Kasperspad en omgeving;          ;310.0
4142;Laag;Ondergrens 95%-interval;Park Merwestein en omgeving;          ;80.0
4143;Laag;Ondergrens 95%-interval;Wijk 03 Oud Krispijn;          ;3010.0
4144;Laag;Ondergrens 95%-interval;Zuidendijk;          ;20.0
4145;Laag;Ondergrens 95%-interval;Viottakade en omgeving;          ;490.0
4146;Laag;Ondergrens 95%-interval;Erasmuslaan en omgeving;          ;110.0
4147;Laag;Ondergrens 95%-interval;Breitnerstraat en omgeving;          ;400.0
4148;Laag;Ondergrens 95%-interval;Jacob Marisstraat en omgeving;          ;540.0
4149;Laag;Ondergrens 95%-interval;Krispijnse Driehoek;          ;680.0
4150;Laag;Ondergrens 95%-interval;Jacob Catsstraat en omgeving;          ;480.0
4151;Laag;Ondergrens 95%-interval;Rembrandtlaan en omgeving;          ;70.0
4152;Laag;Ondergrens 95%-interval;Wijk 04 Nieuw-krispijn;          ;1280.0
4153;Laag;Ondergrens 95%-interval;Pr. Bernhardstraat en omgeving;          ;510.0
4154;Laag;Ondergrens 95%-interval;Waldeck Pyrmontweg en omgeving;          ;260.0
4155;Laag;Ondergrens 95%-interval;Anna Paulownastraat en omgeving;          ;110.0
4156;Laag;Ondergrens 95%-interval;Emmastraat en omgeving;          ;130.0
4157;Laag;Ondergrens 95%-interval;Bloemenbuurt;          ;120.0
4158;Laag;Ondergrens 95%-interval;Weizigtpark;          ;50.0
4159;Laag;Ondergrens 95%-interval;Nieuweweg en omgeving;          ;
4160;Laag;Ondergrens 95%-interval;Wijk 05 Het Reeland;          ;2160.0
4161;Laag;Ondergrens 95%-interval;Wantijpark en omgeving;          ;40.0
4162;Laag;Ondergrens 95%-interval;Transvaalstraat en omgeving;          ;100.0
4163;Laag;Ondergrens 95%-interval;Indische Buurt-Zuid;          ;160.0
4164;Laag;Ondergrens 95%-interval;Indische Buurt-Noord;          ;180.0
4165;Laag;Ondergrens 95%-interval;Boeroestraat en omgeving;          ;130.0
4166;Laag;Ondergrens 95%-interval;Vogelplein-Aalscholverstraat en omgeving;          ;690.0
4167;Laag;Ondergrens 95%-interval;Hoekenessestraat en omgeving;          ;90.0
4168;Laag;Ondergrens 95%-interval;Standhasenstraat en omgeving;          ;260.0
4169;Laag;Ondergrens 95%-interval;Heysterbachstraat en omgeving;          ;140.0
4170;Laag;Ondergrens 95%-interval;Maria Montessorilaan en omgeving;          ;150.0
4171;Laag;Ondergrens 95%-interval;Sportterrein Krommedijk;          ;0.0
4172;Laag;Ondergrens 95%-interval;Wijk 06 Staart;          ;1160.0
4173;Laag;Ondergrens 95%-interval;Plein 1940-1945 en omgeving;          ;40.0
4174;Laag;Ondergrens 95%-interval;Beekmanstraat en omgeving;          ;180.0
4175;Laag;Ondergrens 95%-interval;Noorderkwartier;          ;170.0
4176;Laag;Ondergrens 95%-interval;Amerstraat en omgeving;          ;160.0
4177;Laag;Ondergrens 95%-interval;Merwedepolder-West;          ;300.0
4178;Laag;Ondergrens 95%-interval;Merwedepolder-Oost;          ;330.0
4179;Laag;Ondergrens 95%-interval;Spaarbekken;          ;
4180;Laag;Ondergrens 95%-interval;1e Merwedehaven en omgeving;          ;
4181;Laag;Ondergrens 95%-interval;2e Merwedehaven en omgeving;          ;
4182;Laag;Ondergrens 95%-interval;Wijk 07 Wielwijk;          ;1950.0
4183;Laag;Ondergrens 95%-interval;Admiraalsplein;          ;190.0
4184;Laag;Ondergrens 95%-interval;Van Kinsbergenstraat en omgeving;          ;410.0
4185;Laag;Ondergrens 95%-interval;Cornelis Evertsenstraat en omgeving;          ;290.0
4186;Laag;Ondergrens 95%-interval;Dorus Rijkersstraat en omgeving;          ;140.0
4187;Laag;Ondergrens 95%-interval;Van Ewijckstraat en omgeving;          ;470.0
4188;Laag;Ondergrens 95%-interval;Zeehavenlaan en omgeving;          ;280.0
4189;Laag;Ondergrens 95%-interval;Laan der Verenigde Naties Noord;          ;
4190;Laag;Ondergrens 95%-interval;Dordtse Hout;          ;60.0
4191;Laag;Ondergrens 95%-interval;Wijk 08 Crabbehof/Zuidhoven;          ;2300.0
4192;Laag;Ondergrens 95%-interval;Crabbehof-Zuid;          ;1550.0
4193;Laag;Ondergrens 95%-interval;Crabbehof-Noord;          ;560.0
4194;Laag;Ondergrens 95%-interval;Zuidhoven;          ;130.0
4195;Laag;Ondergrens 95%-interval;Wijk 09 Sterrenburg;          ;4260.0
4196;Laag;Ondergrens 95%-interval;Sterrenburg 1-West;          ;230.0
4197;Laag;Ondergrens 95%-interval;Sterrenburg 1-Oost;          ;970.0
4198;Laag;Ondergrens 95%-interval;Waterman en omgeving;          ;230.0
4199;Laag;Ondergrens 95%-interval;Driehoek en omgeving;          ;150.0
4200;Laag;Ondergrens 95%-interval;Blaauwweg en omgeving;          ;340.0
4201;Laag;Ondergrens 95%-interval;Minnaertweg en omgeving;          ;140.0
4202;Laag;Ondergrens 95%-interval;Mildenburg en omgeving;          ;320.0
4203;Laag;Ondergrens 95%-interval;Zuilenburg en omgeving;          ;400.0
4204;Laag;Ondergrens 95%-interval;Vredenburg en omgeving;          ;480.0
4205;Laag;Ondergrens 95%-interval;Wittenstein en omgeving;          ;470.0
4206;Laag;Ondergrens 95%-interval;Smitsweg;          ;80.0
4207;Laag;Ondergrens 95%-interval;Wijk 10 Dubbeldam;          ;1880.0
4208;Laag;Ondergrens 95%-interval;Vissersdijk-West;          ;
4209;Laag;Ondergrens 95%-interval;Vissersdijk-Beneden;          ;20.0
4210;Laag;Ondergrens 95%-interval;Vissersdijk-Oost;          ;50.0
4211;Laag;Ondergrens 95%-interval;Egstraat en omgeving;          ;
4212;Laag;Ondergrens 95%-interval;Oudendijk en omgeving;          ;40.0
4213;Laag;Ondergrens 95%-interval;Vissersdijk-Noord;          ;
4214;Laag;Ondergrens 95%-interval;Dubbeldam-Noord;          ;790.0
4215;Laag;Ondergrens 95%-interval;Dubbeldam-Zuid;          ;650.0
4216;Laag;Ondergrens 95%-interval;Bastion locatie;          ;
4217;Laag;Ondergrens 95%-interval;Locatie Karel Lotsyweg;          ;
4218;Laag;Ondergrens 95%-interval;Albert Schweitzerplaats;          ;10.0
4219;Laag;Ondergrens 95%-interval;De Hoven;          ;170.0
4220;Laag;Ondergrens 95%-interval;Zuidpolder;          ;0.0
4221;Laag;Ondergrens 95%-interval;Belthure Park;          ;0.0
4222;Laag;Ondergrens 95%-interval;Wijk 11 Stadspolders;          ;3790.0
4223;Laag;Ondergrens 95%-interval;Amazone en omgeving;          ;290.0
4224;Laag;Ondergrens 95%-interval;Palissander en omgeving;          ;420.0
4225;Laag;Ondergrens 95%-interval;Azobe en omgeving;          ;160.0
4226;Laag;Ondergrens 95%-interval;Iroko en omgeving;          ;160.0
4227;Laag;Ondergrens 95%-interval;Bedrijventerrein Groene Zoom;          ;
4228;Laag;Ondergrens 95%-interval;Van Ravesteijn-erf en omgeving;          ;410.0
4229;Laag;Ondergrens 95%-interval;Van den Broek-erf en omgeving;          ;320.0
4230;Laag;Ondergrens 95%-interval;Suze Groeneweg-erf en omgeving;          ;
4231;Laag;Ondergrens 95%-interval;Joke Smit-erf en omgeving;          ;150.0
4232;Laag;Ondergrens 95%-interval;Pearl Buck-erf en omgeving;          ;680.0
4233;Laag;Ondergrens 95%-interval;Aletta Jacobs-erf en omgeving;          ;340.0
4234;Laag;Ondergrens 95%-interval;Johanna Naber-erf en omgeving;          ;290.0
4235;Laag;Ondergrens 95%-interval;Bildersteeg en omgeving;          ;
4236;Laag;Ondergrens 95%-interval;Wijk 19 Industriegebied West;          ;160.0
4237;Laag;Ondergrens 95%-interval;Weeskinderendijk en Dokweg;          ;40.0
4238;Laag;Ondergrens 95%-interval;Handelskade en 's-Gravendeelsedijk;          ;
4239;Laag;Ondergrens 95%-interval;Voltastraat en omgeving - De Put;          ;
4240;Laag;Ondergrens 95%-interval;Louterbloemen;          ;
4241;Laag;Ondergrens 95%-interval;Wilhelminahaven;          ;
4242;Laag;Ondergrens 95%-interval;Julianahaven;          ;
4243;Laag;Ondergrens 95%-interval;Krabbegors;          ;
4244;Laag;Ondergrens 95%-interval;Krabbepolder;          ;
4245;Laag;Ondergrens 95%-interval;Wieldrecht;          ;20.0
4246;Laag;Ondergrens 95%-interval;Dordtse Kil I;          ;
4247;Laag;Ondergrens 95%-interval;Amstelwijck-West;          ;
4248;Laag;Ondergrens 95%-interval;Schotman terrein;          ;
4249;Laag;Ondergrens 95%-interval;Locatie Refaja;          ;
4250;Laag;Ondergrens 95%-interval;Amstelwijck;          ;
4251;Laag;Ondergrens 95%-interval;Tweede Tol;          ;60.0
4252;Laag;Ondergrens 95%-interval;Dordtse Kil II;          ;
4253;Laag;Ondergrens 95%-interval;Dordtse Kil III;          ;
4254;Laag;Ondergrens 95%-interval;Oostkil;          ;
4255;Laag;Ondergrens 95%-interval;Dordtse Kil IV;          ;
4256;Laag;Ondergrens 95%-interval;Wijk 98 Verspreide bebouwing;          ;130.0
4257;Laag;Ondergrens 95%-interval;Merwelanden;          ;
4258;Laag;Ondergrens 95%-interval;3e Merwedehaven;          ;
4259;Laag;Ondergrens 95%-interval;Dordtse Biesbosch;          ;110.0
4260;Laag;Ondergrens 95%-interval;Bovenpolder;          ;
4261;Laag;Ondergrens 95%-interval;Drechterland;          ;4040.0
4262;Laag;Ondergrens 95%-interval;Hoogkarspel;          ;1650.0
4263;Laag;Ondergrens 95%-interval;Buitengebied Noord;          ;
4264;Laag;Ondergrens 95%-interval;Ten westen van de Tolweg;          ;
4265;Laag;Ondergrens 95%-interval;Reigersborg Noord;          ;120.0
4266;Laag;Ondergrens 95%-interval;Plan Noord;          ;150.0
4267;Laag;Ondergrens 95%-interval;Voorstik;          ;340.0
4268;Laag;Ondergrens 95%-interval;Centrum;          ;270.0
4269;Laag;Ondergrens 95%-interval;Plan Oost;          ;370.0
4270;Laag;Ondergrens 95%-interval;Plan West;          ;80.0
4271;Laag;Ondergrens 95%-interval;Reigersborg Zuid;          ;130.0
4272;Laag;Ondergrens 95%-interval;Buitengebied West;          ;
4273;Laag;Ondergrens 95%-interval;Buitengebied Zuid;          ;10.0
4274;Laag;Ondergrens 95%-interval;Westwoud;          ;370.0
4275;Laag;Ondergrens 95%-interval;Westwoud;          ;280.0
4276;Laag;Ondergrens 95%-interval;Oudijk;          ;50.0
4277;Laag;Ondergrens 95%-interval;Binnenwijzend;          ;40.0
4278;Laag;Ondergrens 95%-interval;Oosterblokker;          ;300.0
4279;Laag;Ondergrens 95%-interval;Oosterblokker;          ;300.0
4280;Laag;Ondergrens 95%-interval;Venhuizen;          ;780.0
4281;Laag;Ondergrens 95%-interval;Centrum Venhuizen;          ;470.0
4282;Laag;Ondergrens 95%-interval;De Buurt;          ;220.0
4283;Laag;Ondergrens 95%-interval;De Hout en Blokdijk venhuizen;          ;
4284;Laag;Ondergrens 95%-interval;Drieban (gedeeltelijk), Venhuiz;          ;20.0
4285;Laag;Ondergrens 95%-interval;Zuiderdijk;          ;
4286;Laag;Ondergrens 95%-interval;Wijdenes;          ;170.0
4287;Laag;Ondergrens 95%-interval;Wijdenes;          ;130.0
4288;Laag;Ondergrens 95%-interval;Drieban Wijdenes;          ;20.0
4289;Laag;Ondergrens 95%-interval;Schellinkhout;          ;100.0
4290;Laag;Ondergrens 95%-interval;Schellinkhout;          ;100.0
