ID;BedrijfsactiviteitenSBI93;Perioden;OrdersZijnToegenomen_1;OrdersZijnGelijkGebleven_2;OrdersZijnAfgenomen_3;OrdersSaldo_4;VerwachteOrderontvangstToenemen_5;VerwachteOrderontvangstGelijkBlijven_6;VerwachteProductieAfnemen_7;VerwachteOrderontvangstSaldo_8;OordeelOrderontvangstIsGroot_9;OordeelOrderontvangstIsNormaal_10;OordeelOrderontvangstIsKlein_11;SaldoOordeelOrderontvangst_12;OmzetIsToegenomen_13;OmzetIsGelijkGebleven_14;OmzetIsAfgenomen_15;SaldoOmzetontwikkeling_16;OmzetZalToenemen_17;OmzetZalGelijkBlijven_18;OmzetZalAfnemen_19;SaldoVerwachteOmzet_20;PrijzenTarievenZijnGestegen_21;PrijzenTarievenZijnGelijkGebleven_22;PrijzenTarievenZijnGedaald_23;SaldoOntwikkelingPrijzenTarieven_24;PrijzenTarievenZullenStijgen_25;PrijzenTarievenZullenGelijkBlijven_26;PrijzenTarievenZullenDalen_27;SaldoVerwachteOntwikkelingPrijzen_28;PersoneelssterkteIsToegenomen_29;PersoneelssterkteIsGelijkBlijven_30;PersoneelssterkteIsAfgenomen_31;PersoneelssterkteSaldo_32;PersoneelssterkteZalToenemen_33;PersoneelssterkteZalGelijkBlijven_34;PersoneelssterkteZalAfnemen_35;VerwachtePersoneelssterkteSaldo_36;BeoordelingGoed_37;BeoordelingNormaalBevredigend_38;BeoordelingSlecht_39;SaldoBeoordelingGoedSlecht_40;GeenBelemmeringen_41;OnvoldoendeVraag_42;TekortAanArbeidskrachten_43;GebrekAanRuimteEnOfApparatuur_44;FinancieleBeperkingen_45;AndereOorzaken_46;OntvangstOpdrachtenOrders_47;OordeelOrderontvangst_48;VerwachtingOntvangstOrders_49;OntwikkelingOmzet_50;VerwachteOntwikkelingOmzet_51;OntwikkelingPrijzenTarieven_52;VerwachteOntwikkelingPrijzenTarieven_53;OntwikkelingPersoneelssterkte_54;VerwachteOntwikkelingPersoneelssterkte_55;OordeelEconomischKlimaat_56
438;6021;2008 oktober;;;;;;;;;;;;;6.0;80.0;14.0;-8.0;9.0;79.0;12.0;-3.0;;;;;3.0;91.0;6.0;-3.0;2.0;81.0;17.0;-15.0;23.0;77.0;0.0;23.0;0.0;52.0;48.0;-48.0;39.0;1.0;43.0;1.0;11.0;5.0;;;;-8.0;-3.0;;-3.0;-15.0;23.0;-48.0
439;6021;2008 november;;;;;;;;;;;;;41.0;58.0;1.0;40.0;31.0;33.0;36.0;-5.0;;;;;27.0;60.0;13.0;14.0;24.0;76.0;0.0;24.0;22.0;43.0;35.0;-13.0;12.0;49.0;39.0;-27.0;;;;;;;;;;40.0;-5.0;;14.0;24.0;-13.0;-27.0
440;6021;2008 december;;;;;;;;;;;;;27.0;63.0;10.0;17.0;41.0;46.0;13.0;28.0;;;;;44.0;49.0;7.0;37.0;24.0;75.0;1.0;23.0;21.0;44.0;35.0;-14.0;0.0;82.0;18.0;-18.0;;;;;;;;;;17.0;28.0;;37.0;23.0;-14.0;-18.0
441;6021;2009 januari;;;;;;;;;;;;;65.0;25.0;10.0;55.0;15.0;49.0;36.0;-21.0;;;;;42.0;30.0;28.0;14.0;23.0;53.0;24.0;-1.0;40.0;56.0;4.0;36.0;1.0;81.0;18.0;-17.0;40.0;2.0;29.0;0.0;23.0;6.0;;;;55.0;-21.0;;14.0;-1.0;36.0;-17.0
442;6021;2009 februari;;;;;;;;;;;;;53.0;33.0;14.0;39.0;17.0;47.0;36.0;-19.0;;;;;3.0;73.0;24.0;-21.0;31.0;33.0;36.0;-5.0;39.0;59.0;2.0;37.0;1.0;80.0;19.0;-18.0;;;;;;;;;;39.0;-19.0;;-21.0;-5.0;37.0;-18.0
443;6021;2009 maart;;;;;;;;;;;;;26.0;29.0;45.0;-19.0;4.0;71.0;25.0;-21.0;;;;;3.0;73.0;24.0;-21.0;45.0;46.0;9.0;36.0;38.0;59.0;3.0;35.0;0.0;79.0;21.0;-21.0;;;;;;;;;;-19.0;-21.0;;-21.0;36.0;35.0;-21.0
444;6021;2009 april;;;;;;;;;;;;;2.0;70.0;28.0;-26.0;6.0;65.0;29.0;-23.0;;;;;2.0;96.0;2.0;0.0;40.0;57.0;3.0;37.0;16.0;81.0;3.0;13.0;0.0;80.0;20.0;-20.0;45.0;3.0;13.0;0.0;34.0;5.0;;;;-26.0;-23.0;;0.0;37.0;13.0;-20.0
445;6021;2009 mei;;;;;;;;;;;;;6.0;59.0;35.0;-29.0;4.0;54.0;42.0;-38.0;;;;;1.0;97.0;2.0;-1.0;32.0;64.0;4.0;28.0;30.0;67.0;3.0;27.0;0.0;87.0;13.0;-13.0;;;;;;;;;;-29.0;-38.0;;-1.0;28.0;27.0;-13.0
446;6021;2009 juni;;;;;;;;;;;;;5.0;61.0;34.0;-29.0;25.0;57.0;18.0;7.0;;;;;2.0;97.0;1.0;1.0;19.0;78.0;3.0;16.0;33.0;64.0;3.0;30.0;0.0;85.0;15.0;-15.0;;;;;;;;;;-29.0;7.0;;1.0;16.0;30.0;-15.0
447;6021;2009 juli;;;;;;;;;;;;;7.0;82.0;11.0;-4.0;13.0;48.0;39.0;-26.0;;;;;0.0;99.0;1.0;-1.0;29.0;70.0;1.0;28.0;38.0;36.0;26.0;12.0;1.0;80.0;19.0;-18.0;28.0;3.0;22.0;0.0;42.0;5.0;;;;-4.0;-26.0;;-1.0;28.0;12.0;-18.0
448;6021;2009 augustus;;;;;;;;;;;;;4.0;82.0;14.0;-10.0;16.0;51.0;33.0;-17.0;;;;;0.0;98.0;2.0;-2.0;15.0;84.0;1.0;14.0;26.0;50.0;24.0;2.0;0.0;95.0;5.0;-5.0;;;;;;;;;;-10.0;-17.0;;-2.0;14.0;2.0;-5.0
449;6021;2009 september;;;;;;;;;;;;;30.0;53.0;17.0;13.0;44.0;45.0;11.0;33.0;;;;;1.0;97.0;2.0;-1.0;21.0;52.0;27.0;-6.0;23.0;50.0;27.0;-4.0;0.0;95.0;5.0;-5.0;;;;;;;;;;13.0;33.0;;-1.0;-6.0;-4.0;-5.0
450;6021;2009 oktober;;;;;;;;;;;;;14.0;45.0;41.0;-27.0;43.0;43.0;14.0;29.0;;;;;5.0;91.0;4.0;1.0;33.0;40.0;27.0;6.0;21.0;51.0;28.0;-7.0;0.0;96.0;4.0;-4.0;43.0;3.0;13.0;0.0;36.0;5.0;;;;-27.0;29.0;;1.0;6.0;-7.0;-4.0
451;6021;2009 november;;;;;;;;;;;;;21.0;42.0;37.0;-16.0;44.0;41.0;15.0;29.0;;;;;22.0;76.0;2.0;20.0;45.0;28.0;27.0;18.0;28.0;70.0;2.0;26.0;0.0;94.0;6.0;-6.0;;;;;;;;;;-16.0;29.0;;20.0;18.0;26.0;-6.0
452;6021;2009 december;;;;;;;;;;;;;39.0;47.0;14.0;25.0;20.0;42.0;38.0;-18.0;;;;;59.0;39.0;2.0;57.0;40.0;33.0;27.0;13.0;19.0;77.0;4.0;15.0;0.0;95.0;5.0;-5.0;;;;;;;;;;25.0;-18.0;;57.0;13.0;15.0;-5.0
453;6021;2010 januari;;;;;;;;;;;;;27.0;52.0;21.0;6.0;25.0;49.0;26.0;-1.0;;;;;65.0;35.0;0.0;65.0;22.0;44.0;34.0;-12.0;24.0;65.0;11.0;13.0;0.0;81.0;19.0;-19.0;50.0;1.0;0.0;0.0;46.0;3.0;;;;6.0;-1.0;;65.0;-12.0;13.0;-19.0
454;6021;2010 februari;;;;;;;;;;;;;36.0;42.0;22.0;14.0;26.0;71.0;3.0;23.0;;;;;25.0;74.0;1.0;24.0;17.0;47.0;36.0;-19.0;16.0;80.0;4.0;12.0;9.0;79.0;12.0;-3.0;;;;;;;;;;14.0;23.0;;24.0;-19.0;12.0;-3.0
455;6021;2010 maart;;;;;;;;;;;;;38.0;49.0;13.0;25.0;5.0;71.0;24.0;-19.0;;;;;3.0;97.0;0.0;3.0;19.0;58.0;23.0;-4.0;16.0;83.0;1.0;15.0;1.0;87.0;12.0;-11.0;;;;;;;;;;25.0;-19.0;;3.0;-4.0;15.0;-11.0
456;6021;2010 april;;;;;;;;;;;;;2.0;73.0;25.0;-23.0;4.0;82.0;14.0;-10.0;;;;;1.0;99.0;0.0;1.0;15.0;50.0;35.0;-20.0;16.0;73.0;11.0;5.0;1.0;95.0;4.0;-3.0;45.0;28.0;0.0;0.0;24.0;3.0;;;;-23.0;-10.0;;1.0;-20.0;5.0;-3.0
457;6021;2010 mei;;;;;;;;;;;;;4.0;81.0;15.0;-11.0;5.0;80.0;15.0;-10.0;;;;;3.0;96.0;1.0;2.0;17.0;70.0;13.0;4.0;15.0;75.0;10.0;5.0;1.0;86.0;13.0;-12.0;;;;;;;;;;-11.0;-10.0;;2.0;4.0;5.0;-12.0
458;6021;2010 juni;;;;;;;;;;;;;8.0;62.0;30.0;-22.0;7.0;76.0;17.0;-10.0;;;;;3.0;94.0;3.0;0.0;21.0;63.0;16.0;5.0;6.0;80.0;14.0;-8.0;1.0;73.0;26.0;-25.0;;;;;;;;;;-22.0;-10.0;;0.0;5.0;-8.0;-25.0
459;6021;2010 juli;;;;;;;;;;;;;10.0;65.0;25.0;-15.0;4.0;74.0;22.0;-18.0;;;;;2.0;95.0;3.0;-1.0;22.0;51.0;27.0;-5.0;24.0;48.0;28.0;-4.0;2.0;82.0;16.0;-14.0;78.0;7.0;1.0;0.0;14.0;0.0;;;;-15.0;-18.0;;-1.0;-5.0;-4.0;-14.0
460;6021;2010 augustus;;;;;;;;;;;;;6.0;59.0;35.0;-29.0;18.0;78.0;4.0;14.0;;;;;1.0;97.0;2.0;-1.0;23.0;63.0;14.0;9.0;5.0;80.0;15.0;-10.0;25.0;72.0;3.0;22.0;;;;;;;;;;-29.0;14.0;;-1.0;9.0;-10.0;22.0
461;6021;2010 september;;;;;;;;;;;;;5.0;63.0;32.0;-27.0;21.0;75.0;4.0;17.0;;;;;2.0;96.0;2.0;0.0;22.0;64.0;14.0;8.0;22.0;60.0;18.0;4.0;7.0;90.0;3.0;4.0;;;;;;;;;;-27.0;17.0;;0.0;8.0;4.0;4.0
462;6021;2010 oktober;;;;;;;;;;;;;39.0;55.0;6.0;33.0;36.0;27.0;37.0;-1.0;;;;;4.0;93.0;3.0;1.0;28.0;54.0;18.0;10.0;21.0;45.0;34.0;-13.0;7.0;90.0;3.0;4.0;59.0;5.0;1.0;19.0;14.0;2.0;;;;33.0;-1.0;;1.0;10.0;-13.0;4.0
463;6021;2010 november;;;;;;;;;;;;;19.0;76.0;5.0;14.0;37.0;41.0;22.0;15.0;;;;;36.0;61.0;3.0;33.0;25.0;59.0;16.0;9.0;32.0;34.0;34.0;-2.0;8.0;89.0;3.0;5.0;;;;;;;;;;14.0;15.0;;33.0;9.0;-2.0;5.0
464;6021;2010 december;;;;;;;;;;;;;33.0;61.0;6.0;27.0;53.0;40.0;7.0;46.0;;;;;53.0;42.0;5.0;48.0;24.0;60.0;16.0;8.0;16.0;51.0;33.0;-17.0;1.0;83.0;16.0;-15.0;;;;;;;;;;27.0;46.0;;48.0;8.0;-17.0;-15.0
465;6021;2011 januari;;;;;;;;;;;;;17.0;77.0;6.0;11.0;14.0;71.0;15.0;-1.0;;;;;53.0;45.0;2.0;51.0;27.0;49.0;24.0;3.0;3.0;59.0;38.0;-35.0;0.0;85.0;15.0;-15.0;30.0;4.0;1.0;0.0;48.0;17.0;;;;11.0;-1.0;;51.0;3.0;-35.0;-15.0
466;6021;2011 februari;;;;;;;;;;;;;37.0;48.0;15.0;22.0;14.0;84.0;2.0;12.0;;;;;17.0;83.0;0.0;17.0;24.0;52.0;24.0;0.0;1.0;75.0;24.0;-23.0;0.0;84.0;16.0;-16.0;;;;;;;;;;22.0;12.0;;17.0;0.0;-23.0;-16.0
467;6021;2011 maart;;;;;;;;;;;;;26.0;43.0;31.0;-5.0;16.0;82.0;2.0;14.0;;;;;4.0;96.0;0.0;4.0;26.0;35.0;39.0;-13.0;2.0;85.0;13.0;-11.0;0.0;58.0;42.0;-42.0;;;;;;;;;;-5.0;14.0;;4.0;-13.0;-11.0;-42.0
468;6021;2011 april;;;;;;;;;;;;;39.0;33.0;28.0;11.0;5.0;81.0;14.0;-9.0;;;;;4.0;96.0;0.0;4.0;12.0;51.0;37.0;-25.0;2.0;73.0;25.0;-23.0;0.0;58.0;42.0;-42.0;57.0;3.0;1.0;0.0;24.0;15.0;;;;11.0;-9.0;;4.0;-25.0;-23.0;-42.0
469;6021;2011 mei;;;;;;;;;;;;;12.0;49.0;39.0;-27.0;6.0;79.0;15.0;-9.0;;;;;4.0;96.0;0.0;4.0;1.0;74.0;25.0;-24.0;2.0;60.0;38.0;-36.0;0.0;66.0;34.0;-34.0;;;;;;;;;;-27.0;-9.0;;4.0;-24.0;-36.0;-34.0
470;6021;2011 juni;;;;;;;;;;;;;8.0;79.0;13.0;-5.0;5.0;79.0;16.0;-11.0;;;;;2.0;96.0;2.0;0.0;3.0;72.0;25.0;-22.0;1.0;72.0;27.0;-26.0;3.0;87.0;10.0;-7.0;;;;;;;;;;-5.0;-11.0;;0.0;-22.0;-26.0;-7.0
471;6021;2011 juli;;;;;;;;;;;;;6.0;71.0;23.0;-17.0;2.0;57.0;41.0;-39.0;;;;;0.0;98.0;2.0;-2.0;1.0;86.0;13.0;-12.0;1.0;71.0;28.0;-27.0;2.0;82.0;16.0;-14.0;57.0;3.0;1.0;0.0;36.0;3.0;;;;-17.0;-39.0;;-2.0;-12.0;-27.0;-14.0
472;6021;2011 augustus;;;;;;;;;;;;;5.0;71.0;24.0;-19.0;2.0;71.0;27.0;-25.0;;;;;2.0;98.0;0.0;2.0;2.0;72.0;26.0;-24.0;2.0;71.0;27.0;-25.0;0.0;83.0;17.0;-17.0;;;;;;;;;;-19.0;-25.0;;2.0;-24.0;-25.0;-17.0
473;6021;2011 september;;;;;;;;;;;;;3.0;75.0;22.0;-19.0;7.0;62.0;31.0;-24.0;;;;;2.0;95.0;3.0;-1.0;2.0;68.0;30.0;-28.0;2.0;68.0;30.0;-28.0;1.0;85.0;14.0;-13.0;;;;;;;;;;-19.0;-24.0;;-1.0;-28.0;-28.0;-13.0
474;6021;2011 oktober;;;;;;;;;;;;;3.0;79.0;18.0;-15.0;6.0;64.0;30.0;-24.0;;;;;17.0;81.0;2.0;15.0;3.0;67.0;30.0;-27.0;1.0;67.0;32.0;-31.0;2.0;84.0;14.0;-12.0;49.0;6.0;3.0;0.0;41.0;1.0;;;;-15.0;-24.0;;15.0;-27.0;-31.0;-12.0
475;6021;2011 november;;;;;;;;;;;;;4.0;57.0;39.0;-35.0;16.0;45.0;39.0;-23.0;;;;;17.0;80.0;3.0;14.0;1.0;48.0;51.0;-50.0;1.0;47.0;52.0;-51.0;0.0;76.0;24.0;-24.0;;;;;;;;;;-35.0;-23.0;;14.0;-50.0;-51.0;-24.0
476;6024;1992 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;6024;1992 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;6024;1992 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;6024;1992 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;6024;1993 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481;6024;1993 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
482;6024;1993 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
483;6024;1993 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
484;6024;1994 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
485;6024;1994 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
486;6024;1994 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
487;6024;1994 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
488;6024;1995 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
489;6024;1995 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
490;6024;1995 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
491;6024;1995 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;6024;1996 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;6024;1996 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;6024;1996 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;6024;1996 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;6024;1997 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;6024;1997 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;6024;1997 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;6024;1997 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;6024;1998 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;6024;1998 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;6024;1998 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;6024;1998 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;6024;1999 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
505;6024;1999 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
506;6024;1999 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;6024;1999 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
508;6024;2000 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;6024;2000 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
510;6024;2000 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
511;6024;2000 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
512;6024;2001 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513;6024;2001 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
514;6024;2001 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
515;6024;2001 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
516;6024;2002 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
517;6024;2002 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
518;6024;2002 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
519;6024;2002 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
520;6024;2003 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
521;6024;2003 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
522;6024;2003 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
523;6024;2003 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
524;6024;2004 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
525;6024;2004 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
526;6024;2004 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
527;6024;2004 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528;6024;2005 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
529;6024;2005 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
530;6024;2005 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;6024;2005 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532;6024;2006 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
533;6024;2006 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;6024;2006 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;6024;2006 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
536;6024;2007 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
537;6024;2007 februari;39.0;44.0;17.0;22.0;65.0;34.0;1.0;64.0;35.0;62.0;3.0;32.0;40.0;38.0;22.0;18.0;70.0;27.0;3.0;67.0;50.0;48.0;2.0;48.0;30.0;67.0;3.0;27.0;32.0;60.0;8.0;24.0;32.0;61.0;7.0;25.0;44.0;53.0;3.0;41.0;61.0;8.0;14.0;4.0;3.0;10.0;22.0;32.0;64.0;18.0;67.0;48.0;27.0;24.0;25.0;41.0
538;6024;2007 maart;29.0;58.0;13.0;16.0;65.0;32.0;3.0;62.0;39.0;55.0;6.0;33.0;33.0;54.0;13.0;20.0;67.0;30.0;3.0;64.0;24.0;70.0;6.0;18.0;19.0;80.0;1.0;18.0;27.0;65.0;8.0;19.0;41.0;55.0;4.0;37.0;38.0;55.0;7.0;31.0;59.0;6.0;24.0;3.0;1.0;7.0;16.0;33.0;62.0;20.0;64.0;18.0;18.0;19.0;37.0;31.0
539;6024;2007 april;50.0;39.0;11.0;39.0;53.0;40.0;7.0;46.0;51.0;42.0;7.0;44.0;50.0;36.0;14.0;36.0;57.0;36.0;7.0;50.0;25.0;73.0;2.0;23.0;21.0;78.0;1.0;20.0;33.0;62.0;5.0;28.0;27.0;67.0;6.0;21.0;44.0;54.0;2.0;42.0;54.0;6.0;22.0;5.0;1.0;12.0;39.0;44.0;46.0;36.0;50.0;23.0;20.0;28.0;21.0;42.0
540;6024;2007 mei;43.0;49.0;8.0;35.0;37.0;51.0;12.0;25.0;42.0;50.0;8.0;34.0;47.0;44.0;9.0;38.0;41.0;47.0;12.0;29.0;16.0;83.0;1.0;15.0;16.0;84.0;0.0;16.0;28.0;65.0;7.0;21.0;28.0;68.0;4.0;24.0;40.0;57.0;3.0;37.0;53.0;4.0;28.0;2.0;1.0;12.0;35.0;34.0;25.0;38.0;29.0;15.0;16.0;21.0;24.0;37.0
541;6024;2007 juni;40.0;52.0;8.0;32.0;40.0;48.0;12.0;28.0;44.0;55.0;1.0;43.0;47.0;46.0;7.0;40.0;45.0;43.0;12.0;33.0;22.0;78.0;0.0;22.0;20.0;78.0;2.0;18.0;25.0;67.0;8.0;17.0;28.0;65.0;7.0;21.0;46.0;54.0;0.0;46.0;48.0;0.0;39.0;1.0;2.0;10.0;32.0;43.0;28.0;40.0;33.0;22.0;18.0;17.0;21.0;46.0
542;6024;2007 juli;28.0;58.0;14.0;14.0;29.0;48.0;23.0;6.0;31.0;64.0;5.0;26.0;30.0;55.0;15.0;15.0;33.0;43.0;24.0;9.0;16.0;82.0;2.0;14.0;13.0;82.0;5.0;8.0;22.0;73.0;5.0;17.0;29.0;64.0;7.0;22.0;46.0;50.0;4.0;42.0;52.0;1.0;34.0;2.0;2.0;9.0;14.0;26.0;6.0;15.0;9.0;14.0;8.0;17.0;22.0;42.0
543;6024;2007 augustus;18.0;58.0;24.0;-6.0;51.0;47.0;2.0;49.0;34.0;61.0;5.0;29.0;23.0;53.0;24.0;-1.0;56.0;42.0;2.0;54.0;20.0;79.0;1.0;19.0;23.0;76.0;1.0;22.0;24.0;64.0;12.0;12.0;35.0;60.0;5.0;30.0;37.0;59.0;4.0;33.0;46.0;1.0;41.0;1.0;1.0;10.0;-6.0;29.0;49.0;-1.0;54.0;19.0;22.0;12.0;30.0;33.0
544;6024;2007 september;17.0;59.0;24.0;-7.0;58.0;37.0;5.0;53.0;29.0;64.0;7.0;22.0;18.0;57.0;25.0;-7.0;61.0;34.0;5.0;56.0;9.0;90.0;1.0;8.0;19.0;80.0;1.0;18.0;15.0;75.0;10.0;5.0;29.0;63.0;8.0;21.0;38.0;61.0;1.0;37.0;48.0;2.0;37.0;2.0;0.0;11.0;-7.0;22.0;53.0;-7.0;56.0;8.0;18.0;5.0;21.0;37.0
545;6024;2007 oktober;38.0;51.0;11.0;27.0;38.0;58.0;4.0;34.0;23.0;72.0;5.0;18.0;43.0;48.0;9.0;34.0;43.0;53.0;4.0;39.0;18.0;80.0;2.0;16.0;20.0;79.0;1.0;19.0;23.0;70.0;7.0;16.0;29.0;63.0;8.0;21.0;29.0;69.0;2.0;27.0;45.0;3.0;35.0;1.0;4.0;12.0;27.0;18.0;34.0;34.0;39.0;16.0;19.0;16.0;21.0;27.0
546;6024;2007 november;32.0;57.0;11.0;21.0;26.0;65.0;9.0;17.0;37.0;59.0;4.0;33.0;46.0;46.0;8.0;38.0;32.0;61.0;7.0;25.0;17.0;82.0;1.0;16.0;30.0;69.0;1.0;29.0;26.0;69.0;5.0;21.0;23.0;71.0;6.0;17.0;35.0;60.0;5.0;30.0;56.0;1.0;31.0;1.0;2.0;9.0;21.0;33.0;17.0;38.0;25.0;16.0;29.0;21.0;17.0;30.0
