ID;Geslacht;VorigeNationaliteit;Perioden;TotaalVerkrijgingNederlanderschap_1;NederlanderschapDoorErkenning_2;TotaalNederlanderschapVanRechtswege_3;NederlanderschapDoorAdoptie_4;NederlanderschapDoorOptie_5;TotaalNederlanderschapDoorVerlening_6;ZelfstandigeNaturalisatie_7;Medenaturalisatie_8
44;Totaal mannen en vrouwen;Behandeld als Nederlander;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45;Totaal mannen en vrouwen;Behandeld als Nederlander;2014;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
46;Totaal mannen en vrouwen;Behandeld als Nederlander;2015;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
47;Totaal mannen en vrouwen;Behandeld als Nederlander;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48;Totaal mannen en vrouwen;Behandeld als Nederlander;2017;6.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0
49;Totaal mannen en vrouwen;Behandeld als Nederlander;2018;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
50;Totaal mannen en vrouwen;Behandeld als Nederlander;2019;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
51;Totaal mannen en vrouwen;Behandeld als Nederlander;2020;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
52;Totaal mannen en vrouwen;Behandeld als Nederlander;2021;5.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0
53;Totaal mannen en vrouwen;Behandeld als Nederlander;2022;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
54;Totaal mannen en vrouwen;Afrika;1996;24488.0;130.0;42.0;42.0;751.0;23565.0;15090.0;8475.0
55;Totaal mannen en vrouwen;Afrika;1997;15871.0;139.0;61.0;61.0;861.0;14810.0;9719.0;5091.0
56;Totaal mannen en vrouwen;Afrika;1998;19196.0;156.0;83.0;83.0;976.0;17981.0;11377.0;6604.0
57;Totaal mannen en vrouwen;Afrika;1999;21972.0;170.0;60.0;60.0;1196.0;20546.0;13312.0;7234.0
58;Totaal mannen en vrouwen;Afrika;2000;18100.0;149.0;70.0;70.0;1089.0;16792.0;10500.0;6292.0
59;Totaal mannen en vrouwen;Afrika;2001;16541.0;149.0;64.0;64.0;1171.0;15157.0;10174.0;4983.0
60;Totaal mannen en vrouwen;Afrika;2002;14925.0;125.0;37.0;37.0;1092.0;13671.0;9141.0;4530.0
61;Totaal mannen en vrouwen;Afrika;2003;8615.0;38.0;66.0;65.0;1266.0;7245.0;4946.0;2299.0
62;Totaal mannen en vrouwen;Afrika;2004;7051.0;;115.0;104.0;1714.0;5222.0;3153.0;2069.0
63;Totaal mannen en vrouwen;Afrika;2005;8827.0;;118.0;110.0;2405.0;6304.0;4071.0;2233.0
64;Totaal mannen en vrouwen;Afrika;2006;8979.0;;103.0;89.0;3229.0;5647.0;3750.0;1897.0
65;Totaal mannen en vrouwen;Afrika;2007;8573.0;;110.0;95.0;3167.0;5296.0;3747.0;1549.0
66;Totaal mannen en vrouwen;Afrika;2008;7127.0;;74.0;53.0;2138.0;4915.0;3614.0;1301.0
67;Totaal mannen en vrouwen;Afrika;2009;7981.0;43.0;96.0;71.0;2311.0;5531.0;4231.0;1300.0
68;Totaal mannen en vrouwen;Afrika;2010;8062.0;44.0;117.0;104.0;2628.0;5273.0;3932.0;1341.0
69;Totaal mannen en vrouwen;Afrika;2011;9395.0;47.0;90.0;82.0;2820.0;6438.0;4988.0;1450.0
70;Totaal mannen en vrouwen;Afrika;2012;9211.0;34.0;112.0;103.0;2374.0;6691.0;5261.0;1430.0
71;Totaal mannen en vrouwen;Afrika;2013;6791.0;28.0;102.0;90.0;1810.0;4851.0;3793.0;1058.0
72;Totaal mannen en vrouwen;Afrika;2014;8150.0;31.0;87.0;80.0;1774.0;6258.0;4889.0;1369.0
73;Totaal mannen en vrouwen;Afrika;2015;6068.0;37.0;48.0;42.0;1752.0;4231.0;3256.0;975.0
74;Totaal mannen en vrouwen;Afrika;2016;6312.0;23.0;49.0;37.0;1850.0;4390.0;3269.0;1121.0
75;Totaal mannen en vrouwen;Afrika;2017;5641.0;31.0;46.0;39.0;1816.0;3748.0;2703.0;1045.0
76;Totaal mannen en vrouwen;Afrika;2018;5572.0;32.0;33.0;19.0;1629.0;3878.0;2903.0;975.0
77;Totaal mannen en vrouwen;Afrika;2019;5400.0;28.0;24.0;12.0;1624.0;3724.0;2697.0;1027.0
78;Totaal mannen en vrouwen;Afrika;2020;10868.0;49.0;13.0;13.0;1325.0;9481.0;6535.0;2946.0
79;Totaal mannen en vrouwen;Afrika;2021;12932.0;102.0;15.0;11.0;1184.0;11631.0;6935.0;4696.0
80;Totaal mannen en vrouwen;Afrika;2022;11659.0;113.0;31.0;13.0;1101.0;10414.0;6708.0;3706.0
81;Totaal mannen en vrouwen;Amerika;1996;6910.0;121.0;203.0;203.0;33.0;6553.0;5220.0;1333.0
82;Totaal mannen en vrouwen;Amerika;1997;4925.0;124.0;240.0;240.0;14.0;4547.0;3698.0;849.0
83;Totaal mannen en vrouwen;Amerika;1998;4576.0;96.0;199.0;199.0;14.0;4267.0;3456.0;811.0
84;Totaal mannen en vrouwen;Amerika;1999;4789.0;116.0;218.0;218.0;17.0;4438.0;3635.0;803.0
85;Totaal mannen en vrouwen;Amerika;2000;3593.0;109.0;303.0;303.0;13.0;3168.0;2520.0;648.0
86;Totaal mannen en vrouwen;Amerika;2001;3675.0;89.0;187.0;187.0;13.0;3386.0;2725.0;661.0
87;Totaal mannen en vrouwen;Amerika;2002;3516.0;89.0;84.0;84.0;18.0;3325.0;2753.0;572.0
88;Totaal mannen en vrouwen;Amerika;2003;2222.0;26.0;90.0;88.0;354.0;1752.0;1473.0;279.0
89;Totaal mannen en vrouwen;Amerika;2004;2275.0;;113.0;113.0;885.0;1277.0;978.0;299.0
90;Totaal mannen en vrouwen;Amerika;2005;3365.0;;115.0;112.0;1307.0;1943.0;1591.0;352.0
91;Totaal mannen en vrouwen;Amerika;2006;2831.0;;95.0;93.0;1071.0;1665.0;1371.0;294.0
92;Totaal mannen en vrouwen;Amerika;2007;2481.0;;76.0;65.0;716.0;1689.0;1378.0;311.0
93;Totaal mannen en vrouwen;Amerika;2008;2195.0;;81.0;73.0;566.0;1548.0;1355.0;193.0
94;Totaal mannen en vrouwen;Amerika;2009;2670.0;21.0;95.0;88.0;656.0;1898.0;1633.0;265.0
95;Totaal mannen en vrouwen;Amerika;2010;2323.0;49.0;113.0;102.0;678.0;1483.0;1256.0;227.0
96;Totaal mannen en vrouwen;Amerika;2011;2453.0;39.0;106.0;93.0;666.0;1642.0;1406.0;236.0
97;Totaal mannen en vrouwen;Amerika;2012;2732.0;38.0;88.0;78.0;490.0;2116.0;1845.0;271.0
98;Totaal mannen en vrouwen;Amerika;2013;1749.0;29.0;94.0;78.0;398.0;1228.0;1055.0;173.0
99;Totaal mannen en vrouwen;Amerika;2014;2439.0;25.0;56.0;52.0;398.0;1960.0;1711.0;249.0
100;Totaal mannen en vrouwen;Amerika;2015;1864.0;26.0;57.0;51.0;349.0;1432.0;1277.0;155.0
101;Totaal mannen en vrouwen;Amerika;2016;1949.0;17.0;59.0;57.0;417.0;1456.0;1284.0;172.0
102;Totaal mannen en vrouwen;Amerika;2017;1799.0;21.0;38.0;34.0;366.0;1374.0;1224.0;150.0
103;Totaal mannen en vrouwen;Amerika;2018;1732.0;22.0;37.0;34.0;375.0;1298.0;1135.0;163.0
104;Totaal mannen en vrouwen;Amerika;2019;1802.0;17.0;35.0;30.0;458.0;1292.0;1145.0;147.0
105;Totaal mannen en vrouwen;Amerika;2020;2572.0;9.0;24.0;21.0;427.0;2112.0;1864.0;248.0
106;Totaal mannen en vrouwen;Amerika;2021;2301.0;20.0;25.0;24.0;430.0;1826.0;1591.0;235.0
107;Totaal mannen en vrouwen;Amerika;2022;2494.0;18.0;18.0;18.0;403.0;2055.0;1810.0;245.0
108;Totaal mannen en vrouwen;Azië;1996;11060.0;64.0;247.0;247.0;33.0;10716.0;7608.0;3108.0
109;Totaal mannen en vrouwen;Azië;1997;6744.0;59.0;237.0;237.0;15.0;6433.0;4627.0;1806.0
110;Totaal mannen en vrouwen;Azië;1998;9532.0;74.0;213.0;213.0;16.0;9229.0;6236.0;2993.0
111;Totaal mannen en vrouwen;Azië;1999;12504.0;82.0;282.0;282.0;36.0;12104.0;8124.0;3980.0
112;Totaal mannen en vrouwen;Azië;2000;8273.0;79.0;492.0;492.0;31.0;7671.0;5279.0;2392.0
113;Totaal mannen en vrouwen;Azië;2001;7585.0;95.0;558.0;558.0;22.0;6910.0;4881.0;2029.0
114;Totaal mannen en vrouwen;Azië;2002;7017.0;76.0;361.0;361.0;32.0;6548.0;4494.0;2054.0
115;Totaal mannen en vrouwen;Azië;2003;4190.0;33.0;461.0;461.0;70.0;3626.0;2640.0;986.0
116;Totaal mannen en vrouwen;Azië;2004;3331.0;;615.0;611.0;79.0;2637.0;1868.0;769.0
117;Totaal mannen en vrouwen;Azië;2005;4008.0;;1059.0;1054.0;104.0;2845.0;2294.0;551.0
118;Totaal mannen en vrouwen;Azië;2006;3539.0;;524.0;514.0;158.0;2857.0;2297.0;560.0
119;Totaal mannen en vrouwen;Azië;2007;3810.0;;391.0;387.0;215.0;3204.0;2522.0;682.0
120;Totaal mannen en vrouwen;Azië;2008;3888.0;;242.0;234.0;172.0;3474.0;2777.0;697.0
121;Totaal mannen en vrouwen;Azië;2009;4287.0;25.0;205.0;202.0;278.0;3779.0;3094.0;685.0
122;Totaal mannen en vrouwen;Azië;2010;3414.0;17.0;193.0;182.0;275.0;2929.0;2434.0;495.0
123;Totaal mannen en vrouwen;Azië;2011;3951.0;18.0;136.0;133.0;309.0;3488.0;2958.0;530.0
124;Totaal mannen en vrouwen;Azië;2012;5018.0;33.0;97.0;92.0;254.0;4634.0;3846.0;788.0
125;Totaal mannen en vrouwen;Azië;2013;5999.0;14.0;71.0;65.0;253.0;5661.0;4467.0;1194.0
126;Totaal mannen en vrouwen;Azië;2014;7343.0;19.0;61.0;49.0;257.0;7006.0;5536.0;1470.0
127;Totaal mannen en vrouwen;Azië;2015;5544.0;14.0;42.0;37.0;317.0;5171.0;4076.0;1095.0
128;Totaal mannen en vrouwen;Azië;2016;4946.0;18.0;26.0;24.0;378.0;4524.0;3493.0;1031.0
129;Totaal mannen en vrouwen;Azië;2017;4580.0;17.0;45.0;38.0;392.0;4126.0;3220.0;906.0
130;Totaal mannen en vrouwen;Azië;2018;4793.0;17.0;47.0;41.0;392.0;4337.0;3293.0;1044.0
131;Totaal mannen en vrouwen;Azië;2019;6688.0;18.0;48.0;42.0;394.0;6228.0;4248.0;1980.0
132;Totaal mannen en vrouwen;Azië;2020;23874.0;25.0;33.0;29.0;371.0;23445.0;13906.0;9539.0
133;Totaal mannen en vrouwen;Azië;2021;34293.0;32.0;41.0;39.0;343.0;33877.0;19959.0;13918.0
134;Totaal mannen en vrouwen;Azië;2022;24367.0;27.0;25.0;23.0;371.0;23944.0;17515.0;6429.0
135;Totaal mannen en vrouwen;Europa (exclusief Nederlands);1996;39330.0;185.0;47.0;47.0;1955.0;37143.0;23088.0;14055.0
136;Totaal mannen en vrouwen;Europa (exclusief Nederlands);1997;31562.0;208.0;74.0;74.0;1844.0;29436.0;18843.0;10593.0
137;Totaal mannen en vrouwen;Europa (exclusief Nederlands);1998;24620.0;204.0;70.0;70.0;1135.0;23211.0;14993.0;8218.0
138;Totaal mannen en vrouwen;Europa (exclusief Nederlands);1999;18170.0;200.0;51.0;51.0;1241.0;16678.0;11829.0;4849.0
139;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2000;12568.0;220.0;52.0;52.0;1129.0;11167.0;8144.0;3023.0
140;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2001;11030.0;180.0;33.0;33.0;1107.0;9710.0;7376.0;2334.0
141;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2002;10160.0;205.0;16.0;16.0;1020.0;8919.0;6812.0;2107.0
142;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2003;7063.0;81.0;13.0;11.0;1539.0;5430.0;4229.0;1201.0
143;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2004;6791.0;;25.0;25.0;1934.0;4832.0;3328.0;1504.0
144;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2005;7437.0;;41.0;30.0;1913.0;5483.0;4057.0;1426.0
145;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2006;7220.0;;33.0;18.0;2736.0;4451.0;3357.0;1094.0
146;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2007;7917.0;;37.0;19.0;3506.0;4374.0;3350.0;1024.0
147;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2008;6370.0;;48.0;27.0;2402.0;3920.0;3034.0;886.0
148;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2009;7568.0;79.0;41.0;14.0;2974.0;4474.0;3527.0;947.0
149;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2010;8110.0;93.0;60.0;31.0;3637.0;4320.0;3348.0;972.0
150;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2011;8460.0;100.0;60.0;26.0;3352.0;4948.0;3920.0;1028.0
151;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2012;8366.0;91.0;75.0;26.0;3008.0;5192.0;4163.0;1029.0
152;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2013;6937.0;75.0;57.0;27.0;2205.0;4600.0;3496.0;1104.0
153;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2014;7372.0;97.0;58.0;12.0;2448.0;4769.0;3738.0;1031.0
154;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2015;6092.0;82.0;45.0;11.0;2670.0;3295.0;2512.0;783.0
155;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2016;6894.0;57.0;57.0;16.0;3624.0;3156.0;2449.0;707.0
156;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2017;8086.0;68.0;43.0;11.0;4763.0;3212.0;2495.0;717.0
157;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2018;7514.0;73.0;56.0;21.0;4089.0;3296.0;2595.0;701.0
158;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2019;9025.0;50.0;51.0;18.0;5535.0;3389.0;2627.0;762.0
159;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2020;9667.0;77.0;23.0;20.0;3992.0;5575.0;4195.0;1380.0
160;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2021;8440.0;114.0;22.0;14.0;3786.0;4518.0;3340.0;1178.0
161;Totaal mannen en vrouwen;Europa (exclusief Nederlands);2022;9655.0;112.0;21.0;19.0;3533.0;5989.0;4387.0;1602.0
162;Totaal mannen en vrouwen;Oceanië;1996;84.0;2.0;0.0;0.0;0.0;82.0;73.0;9.0
163;Totaal mannen en vrouwen;Oceanië;1997;46.0;1.0;1.0;1.0;1.0;43.0;38.0;5.0
164;Totaal mannen en vrouwen;Oceanië;1998;47.0;1.0;0.0;0.0;0.0;46.0;41.0;5.0
165;Totaal mannen en vrouwen;Oceanië;1999;35.0;5.0;0.0;0.0;0.0;30.0;30.0;0.0
166;Totaal mannen en vrouwen;Oceanië;2000;34.0;2.0;0.0;0.0;0.0;32.0;29.0;3.0
167;Totaal mannen en vrouwen;Oceanië;2001;36.0;2.0;0.0;0.0;0.0;34.0;29.0;5.0
168;Totaal mannen en vrouwen;Oceanië;2002;56.0;1.0;1.0;1.0;1.0;53.0;51.0;2.0
169;Totaal mannen en vrouwen;Oceanië;2003;85.0;1.0;0.0;0.0;32.0;52.0;49.0;3.0
170;Totaal mannen en vrouwen;Oceanië;2004;66.0;;0.0;0.0;33.0;33.0;31.0;2.0
171;Totaal mannen en vrouwen;Oceanië;2005;73.0;;1.0;1.0;19.0;53.0;50.0;3.0
172;Totaal mannen en vrouwen;Oceanië;2006;57.0;;0.0;0.0;19.0;38.0;34.0;4.0
173;Totaal mannen en vrouwen;Oceanië;2007;48.0;;1.0;0.0;20.0;27.0;24.0;3.0
174;Totaal mannen en vrouwen;Oceanië;2008;49.0;;1.0;1.0;21.0;27.0;24.0;3.0
175;Totaal mannen en vrouwen;Oceanië;2009;61.0;0.0;0.0;0.0;37.0;24.0;23.0;1.0
176;Totaal mannen en vrouwen;Oceanië;2010;46.0;0.0;0.0;0.0;24.0;22.0;20.0;2.0
177;Totaal mannen en vrouwen;Oceanië;2011;76.0;1.0;1.0;1.0;36.0;38.0;35.0;3.0
178;Totaal mannen en vrouwen;Oceanië;2012;59.0;0.0;0.0;0.0;20.0;39.0;39.0;0.0
179;Totaal mannen en vrouwen;Oceanië;2013;59.0;0.0;0.0;0.0;28.0;31.0;28.0;3.0
180;Totaal mannen en vrouwen;Oceanië;2014;53.0;2.0;0.0;0.0;27.0;24.0;23.0;1.0
181;Totaal mannen en vrouwen;Oceanië;2015;55.0;0.0;0.0;0.0;24.0;31.0;28.0;3.0
182;Totaal mannen en vrouwen;Oceanië;2016;61.0;1.0;0.0;0.0;29.0;31.0;27.0;4.0
183;Totaal mannen en vrouwen;Oceanië;2017;82.0;0.0;0.0;0.0;41.0;41.0;38.0;3.0
184;Totaal mannen en vrouwen;Oceanië;2018;50.0;0.0;0.0;0.0;26.0;24.0;24.0;0.0
185;Totaal mannen en vrouwen;Oceanië;2019;57.0;0.0;0.0;0.0;32.0;25.0;25.0;0.0
186;Totaal mannen en vrouwen;Oceanië;2020;95.0;0.0;0.0;0.0;24.0;71.0;67.0;4.0
187;Totaal mannen en vrouwen;Oceanië;2021;77.0;1.0;0.0;0.0;22.0;54.0;47.0;7.0
188;Totaal mannen en vrouwen;Oceanië;2022;83.0;2.0;0.0;0.0;28.0;53.0;50.0;3.0
189;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;1996;9764.0;147.0;56.0;56.0;636.0;8925.0;7072.0;1853.0
190;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;1997;11257.0;183.0;80.0;80.0;571.0;10423.0;7762.0;2661.0
191;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;1998;11927.0;189.0;80.0;80.0;461.0;11197.0;8142.0;3055.0
192;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;1999;13746.0;196.0;56.0;56.0;422.0;13072.0;9467.0;3605.0
193;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2000;8569.0;215.0;60.0;60.0;399.0;7895.0;5987.0;1908.0
194;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2001;6214.0;180.0;41.0;41.0;368.0;5625.0;4623.0;1002.0
195;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2002;5501.0;200.0;19.0;19.0;370.0;4912.0;4152.0;760.0
196;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2003;3956.0;86.0;24.0;24.0;789.0;3057.0;2621.0;436.0
197;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2004;3277.0;;51.0;50.0;806.0;2420.0;1924.0;496.0
198;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2005;4673.0;;63.0;52.0;908.0;3702.0;3152.0;550.0
199;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2006;4402.0;;50.0;36.0;1227.0;3125.0;2616.0;509.0
200;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2007;4456.0;;57.0;44.0;1401.0;2998.0;2494.0;504.0
201;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2008;3783.0;;69.0;54.0;902.0;2812.0;2289.0;523.0
202;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2009;4058.0;79.0;72.0;51.0;1095.0;2812.0;2323.0;489.0
203;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2010;3781.0;82.0;102.0;74.0;1306.0;2291.0;1896.0;395.0
204;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2011;4179.0;95.0;102.0;74.0;1416.0;2566.0;2123.0;443.0
205;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2012;4916.0;90.0;133.0;91.0;1361.0;3332.0;2705.0;627.0
206;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2013;4597.0;72.0;116.0;86.0;975.0;3434.0;2642.0;792.0
207;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2014;4905.0;91.0;88.0;43.0;967.0;3759.0;2975.0;784.0
208;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2015;3810.0;73.0;76.0;46.0;1016.0;2645.0;2057.0;588.0
209;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2016;4735.0;58.0;96.0;56.0;1878.0;2703.0;2118.0;585.0
210;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2017;5763.0;64.0;59.0;30.0;2780.0;2860.0;2253.0;607.0
211;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2018;5432.0;74.0;70.0;36.0;2368.0;2920.0;2322.0;598.0
212;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2019;6824.0;50.0;66.0;34.0;3600.0;3108.0;2427.0;681.0
213;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2020;7555.0;80.0;40.0;33.0;2457.0;4978.0;3765.0;1213.0
214;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2021;6335.0;115.0;38.0;30.0;2105.0;4077.0;3032.0;1045.0
215;Totaal mannen en vrouwen;Westerse nationaliteiten ex. Nederlands;2022;7154.0;114.0;37.0;36.0;2032.0;4971.0;3685.0;1286.0
216;Totaal mannen en vrouwen;Niet-westerse nationaliteiten;1996;72108.0;355.0;483.0;483.0;2136.0;69134.0;44007.0;25127.0
217;Totaal mannen en vrouwen;Niet-westerse nationaliteiten;1997;47891.0;348.0;533.0;533.0;2164.0;44846.0;29163.0;15683.0
