ID;Vervoerstromen;Goederensoort;Perioden;VervoerdLadinggewicht_1;Ladingtonkilometer_2;VervoerdeContainers_3
44;Totaal;03 Metaalertsen en andere delfstoffen...;2020;88539.0;11011.0;
45;Totaal;03 Metaalertsen en andere delfstoffen...;2021;88486.0;10983.0;
46;Totaal;03 Metaalertsen en andere delfstoffen...;2022;83769.0;10271.0;
47;Totaal;03 Metaalertsen en andere delfstoffen...;2023;85296.0;10340.0;
48;Totaal;04 Voedings- en genotmiddelen;2012;18886.0;2402.0;
49;Totaal;04 Voedings- en genotmiddelen;2013;19758.0;2573.0;
50;Totaal;04 Voedings- en genotmiddelen;2014;19283.0;2494.0;
51;Totaal;04 Voedings- en genotmiddelen;2015;18591.0;2383.0;
52;Totaal;04 Voedings- en genotmiddelen;2016;17968.0;2306.0;
53;Totaal;04 Voedings- en genotmiddelen;2017;18357.0;2346.0;
54;Totaal;04 Voedings- en genotmiddelen;2018;18837.0;2441.0;
55;Totaal;04 Voedings- en genotmiddelen;2019;18845.0;2415.0;
56;Totaal;04 Voedings- en genotmiddelen;2020;19533.0;2556.0;
57;Totaal;04 Voedings- en genotmiddelen;2021;19551.0;2564.0;
58;Totaal;04 Voedings- en genotmiddelen;2022;18754.0;2491.0;
59;Totaal;04 Voedings- en genotmiddelen;2023;17679.0;2337.0;
60;Totaal;"05 Textiel en textielproducten; leder...";2012;149.0;23.0;
61;Totaal;"05 Textiel en textielproducten; leder...";2013;167.0;27.0;
62;Totaal;"05 Textiel en textielproducten; leder...";2014;176.0;28.0;
63;Totaal;"05 Textiel en textielproducten; leder...";2015;121.0;19.0;
64;Totaal;"05 Textiel en textielproducten; leder...";2016;122.0;21.0;
65;Totaal;"05 Textiel en textielproducten; leder...";2017;93.0;13.0;
66;Totaal;"05 Textiel en textielproducten; leder...";2018;162.0;24.0;
67;Totaal;"05 Textiel en textielproducten; leder...";2019;153.0;24.0;
68;Totaal;"05 Textiel en textielproducten; leder...";2020;81.0;12.0;
69;Totaal;"05 Textiel en textielproducten; leder...";2021;284.0;41.0;
70;Totaal;"05 Textiel en textielproducten; leder...";2022;380.0;55.0;
71;Totaal;"05 Textiel en textielproducten; leder...";2023;124.0;17.0;
72;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2012;3497.0;607.0;
73;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2013;3430.0;621.0;
74;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2014;3142.0;589.0;
75;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2015;3048.0;590.0;
76;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2016;3004.0;580.0;
77;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2017;3099.0;581.0;
78;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2018;2692.0;500.0;
79;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2019;2557.0;480.0;
80;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2020;2622.0;473.0;
81;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2021;4413.0;717.0;
82;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2022;4461.0;711.0;
83;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2023;3478.0;527.0;
84;Totaal;07 Cokes en geraffineerde aardoliepro...;2012;70789.0;9125.0;0.0
85;Totaal;07 Cokes en geraffineerde aardoliepro...;2013;66320.0;8697.0;1.0
86;Totaal;07 Cokes en geraffineerde aardoliepro...;2014;62423.0;8283.0;1.0
87;Totaal;07 Cokes en geraffineerde aardoliepro...;2015;64366.0;8365.0;2.0
88;Totaal;07 Cokes en geraffineerde aardoliepro...;2016;67823.0;8819.0;1.0
89;Totaal;07 Cokes en geraffineerde aardoliepro...;2017;66056.0;8488.0;1.0
90;Totaal;07 Cokes en geraffineerde aardoliepro...;2018;60738.0;7842.0;2.0
91;Totaal;07 Cokes en geraffineerde aardoliepro...;2019;66816.0;8545.0;2.0
92;Totaal;07 Cokes en geraffineerde aardoliepro...;2020;62708.0;7883.0;1.0
93;Totaal;07 Cokes en geraffineerde aardoliepro...;2021;67404.0;8327.0;1.0
94;Totaal;07 Cokes en geraffineerde aardoliepro...;2022;62388.0;7686.0;2.0
95;Totaal;07 Cokes en geraffineerde aardoliepro...;2023;65725.0;8009.0;2.0
96;Totaal;08 Chemische producten en synthetisch...;2012;34931.0;5281.0;110.0
97;Totaal;08 Chemische producten en synthetisch...;2013;40411.0;5811.0;120.0
98;Totaal;08 Chemische producten en synthetisch...;2014;47214.0;6600.0;117.0
99;Totaal;08 Chemische producten en synthetisch...;2015;46614.0;6387.0;119.0
100;Totaal;08 Chemische producten en synthetisch...;2016;49122.0;6725.0;127.0
101;Totaal;08 Chemische producten en synthetisch...;2017;51259.0;6948.0;135.0
102;Totaal;08 Chemische producten en synthetisch...;2018;51269.0;6770.0;118.0
103;Totaal;08 Chemische producten en synthetisch...;2019;56919.0;7334.0;122.0
104;Totaal;08 Chemische producten en synthetisch...;2020;55497.0;7138.0;117.0
105;Totaal;08 Chemische producten en synthetisch...;2021;58137.0;7307.0;115.0
106;Totaal;08 Chemische producten en synthetisch...;2022;59525.0;7276.0;102.0
107;Totaal;08 Chemische producten en synthetisch...;2023;55863.0;6830.0;88.0
108;Totaal;09 Overige niet-metaalhoudende minera...;2012;4140.0;667.0;
109;Totaal;09 Overige niet-metaalhoudende minera...;2013;4229.0;651.0;
110;Totaal;09 Overige niet-metaalhoudende minera...;2014;5907.0;870.0;
111;Totaal;09 Overige niet-metaalhoudende minera...;2015;5330.0;807.0;
112;Totaal;09 Overige niet-metaalhoudende minera...;2016;4931.0;731.0;
113;Totaal;09 Overige niet-metaalhoudende minera...;2017;4939.0;731.0;
114;Totaal;09 Overige niet-metaalhoudende minera...;2018;5014.0;721.0;
115;Totaal;09 Overige niet-metaalhoudende minera...;2019;5140.0;730.0;
116;Totaal;09 Overige niet-metaalhoudende minera...;2020;4819.0;700.0;
117;Totaal;09 Overige niet-metaalhoudende minera...;2021;4970.0;713.0;
118;Totaal;09 Overige niet-metaalhoudende minera...;2022;4512.0;637.0;
119;Totaal;09 Overige niet-metaalhoudende minera...;2023;3835.0;535.0;
120;Totaal;"10 Metalen in primaire vorm; producte...";2012;11814.0;1998.0;2.0
121;Totaal;"10 Metalen in primaire vorm; producte...";2013;11544.0;1975.0;4.0
122;Totaal;"10 Metalen in primaire vorm; producte...";2014;11603.0;1982.0;4.0
123;Totaal;"10 Metalen in primaire vorm; producte...";2015;11998.0;2081.0;4.0
124;Totaal;"10 Metalen in primaire vorm; producte...";2016;12003.0;2057.0;0.0
125;Totaal;"10 Metalen in primaire vorm; producte...";2017;13427.0;2282.0;0.0
126;Totaal;"10 Metalen in primaire vorm; producte...";2018;12369.0;2116.0;0.0
127;Totaal;"10 Metalen in primaire vorm; producte...";2019;13306.0;2184.0;0.0
128;Totaal;"10 Metalen in primaire vorm; producte...";2020;11866.0;1901.0;0.0
129;Totaal;"10 Metalen in primaire vorm; producte...";2021;16786.0;2585.0;0.0
130;Totaal;"10 Metalen in primaire vorm; producte...";2022;15383.0;2394.0;0.0
131;Totaal;"10 Metalen in primaire vorm; producte...";2023;14498.0;2313.0;0.0
132;Totaal;11 Machines, apparaten en werktuigen,...;2012;414.0;62.0;6.0
133;Totaal;11 Machines, apparaten en werktuigen,...;2013;381.0;58.0;7.0
134;Totaal;11 Machines, apparaten en werktuigen,...;2014;499.0;70.0;9.0
135;Totaal;11 Machines, apparaten en werktuigen,...;2015;534.0;73.0;10.0
136;Totaal;11 Machines, apparaten en werktuigen,...;2016;419.0;56.0;7.0
137;Totaal;11 Machines, apparaten en werktuigen,...;2017;553.0;67.0;7.0
138;Totaal;11 Machines, apparaten en werktuigen,...;2018;676.0;81.0;6.0
139;Totaal;11 Machines, apparaten en werktuigen,...;2019;1693.0;240.0;8.0
140;Totaal;11 Machines, apparaten en werktuigen,...;2020;1398.0;207.0;5.0
141;Totaal;11 Machines, apparaten en werktuigen,...;2021;1476.0;224.0;7.0
142;Totaal;11 Machines, apparaten en werktuigen,...;2022;1512.0;229.0;8.0
143;Totaal;11 Machines, apparaten en werktuigen,...;2023;1411.0;205.0;9.0
144;Totaal;12 Transportmiddelen;2012;454.0;84.0;
145;Totaal;12 Transportmiddelen;2013;497.0;91.0;
146;Totaal;12 Transportmiddelen;2014;783.0;146.0;
147;Totaal;12 Transportmiddelen;2015;755.0;142.0;
148;Totaal;12 Transportmiddelen;2016;867.0;161.0;
149;Totaal;12 Transportmiddelen;2017;765.0;139.0;
150;Totaal;12 Transportmiddelen;2018;654.0;116.0;
151;Totaal;12 Transportmiddelen;2019;502.0;87.0;
152;Totaal;12 Transportmiddelen;2020;446.0;64.0;
153;Totaal;12 Transportmiddelen;2021;405.0;60.0;
154;Totaal;12 Transportmiddelen;2022;465.0;67.0;
155;Totaal;12 Transportmiddelen;2023;625.0;87.0;16.0
156;Totaal;"13 Meubelen; overige industrieproduct...";2012;121.0;5.0;
157;Totaal;"13 Meubelen; overige industrieproduct...";2013;53.0;2.0;
158;Totaal;"13 Meubelen; overige industrieproduct...";2014;54.0;7.0;
159;Totaal;"13 Meubelen; overige industrieproduct...";2015;57.0;8.0;
160;Totaal;"13 Meubelen; overige industrieproduct...";2016;37.0;5.0;
161;Totaal;"13 Meubelen; overige industrieproduct...";2017;40.0;6.0;
162;Totaal;"13 Meubelen; overige industrieproduct...";2018;40.0;6.0;
163;Totaal;"13 Meubelen; overige industrieproduct...";2019;13.0;2.0;
164;Totaal;"13 Meubelen; overige industrieproduct...";2020;19.0;2.0;
165;Totaal;"13 Meubelen; overige industrieproduct...";2021;14.0;1.0;
166;Totaal;"13 Meubelen; overige industrieproduct...";2022;16.0;1.0;
167;Totaal;"13 Meubelen; overige industrieproduct...";2023;18.0;2.0;
168;Totaal;"14 Secundaire grondstoffen; gemeentel...";2012;4587.0;702.0;
169;Totaal;"14 Secundaire grondstoffen; gemeentel...";2013;4421.0;723.0;
170;Totaal;"14 Secundaire grondstoffen; gemeentel...";2014;5630.0;814.0;
171;Totaal;"14 Secundaire grondstoffen; gemeentel...";2015;4777.0;722.0;
172;Totaal;"14 Secundaire grondstoffen; gemeentel...";2016;5275.0;839.0;
173;Totaal;"14 Secundaire grondstoffen; gemeentel...";2017;5071.0;759.0;
174;Totaal;"14 Secundaire grondstoffen; gemeentel...";2018;5410.0;768.0;
175;Totaal;"14 Secundaire grondstoffen; gemeentel...";2019;5119.0;755.0;
176;Totaal;"14 Secundaire grondstoffen; gemeentel...";2020;6014.0;880.0;
177;Totaal;"14 Secundaire grondstoffen; gemeentel...";2021;6137.0;914.0;
178;Totaal;"14 Secundaire grondstoffen; gemeentel...";2022;5783.0;869.0;
179;Totaal;"14 Secundaire grondstoffen; gemeentel...";2023;5590.0;813.0;
180;Totaal;15 Brieven, pakketten;2012;0.0;0.0;
181;Totaal;15 Brieven, pakketten;2013;0.0;0.0;
182;Totaal;15 Brieven, pakketten;2014;0.0;0.0;
183;Totaal;15 Brieven, pakketten;2015;0.0;0.0;
184;Totaal;15 Brieven, pakketten;2016;0.0;0.0;
185;Totaal;15 Brieven, pakketten;2017;0.0;0.0;
186;Totaal;15 Brieven, pakketten;2018;0.0;0.0;
187;Totaal;15 Brieven, pakketten;2019;0.0;0.0;
188;Totaal;15 Brieven, pakketten;2020;0.0;0.0;
189;Totaal;15 Brieven, pakketten;2021;0.0;0.0;
190;Totaal;15 Brieven, pakketten;2022;0.0;0.0;
191;Totaal;15 Brieven, pakketten;2023;;;
192;Totaal;16 Uitrusting en materiaal voor het v...;2012;4146.0;544.0;2100.0
193;Totaal;16 Uitrusting en materiaal voor het v...;2013;4075.0;542.0;2027.0
194;Totaal;16 Uitrusting en materiaal voor het v...;2014;4350.0;582.0;2160.0
195;Totaal;16 Uitrusting en materiaal voor het v...;2015;4075.0;552.0;2083.0
196;Totaal;16 Uitrusting en materiaal voor het v...;2016;3669.0;497.0;1862.0
197;Totaal;16 Uitrusting en materiaal voor het v...;2017;3750.0;489.0;1864.0
198;Totaal;16 Uitrusting en materiaal voor het v...;2018;3653.0;470.0;1809.0
199;Totaal;16 Uitrusting en materiaal voor het v...;2019;2979.0;410.0;1482.0
200;Totaal;16 Uitrusting en materiaal voor het v...;2020;2933.0;402.0;1466.0
201;Totaal;16 Uitrusting en materiaal voor het v...;2021;3083.0;416.0;1531.0
202;Totaal;16 Uitrusting en materiaal voor het v...;2022;3094.0;401.0;1520.0
203;Totaal;16 Uitrusting en materiaal voor het v...;2023;2960.0;385.0;1437.0
204;Totaal;17 Vervoerde goederen in het kader va...;2012;121.0;12.0;
205;Totaal;17 Vervoerde goederen in het kader va...;2013;89.0;7.0;
206;Totaal;17 Vervoerde goederen in het kader va...;2014;413.0;31.0;
207;Totaal;17 Vervoerde goederen in het kader va...;2015;326.0;27.0;
208;Totaal;17 Vervoerde goederen in het kader va...;2016;329.0;30.0;
209;Totaal;17 Vervoerde goederen in het kader va...;2017;215.0;19.0;
210;Totaal;17 Vervoerde goederen in het kader va...;2018;126.0;6.0;
211;Totaal;17 Vervoerde goederen in het kader va...;2019;23.0;2.0;
212;Totaal;17 Vervoerde goederen in het kader va...;2020;17.0;1.0;
213;Totaal;17 Vervoerde goederen in het kader va...;2021;53.0;3.0;
214;Totaal;17 Vervoerde goederen in het kader va...;2022;86.0;5.0;
215;Totaal;17 Vervoerde goederen in het kader va...;2023;88.0;5.0;
216;Totaal;18 Gegroepeerde goederen: diverse soo...;2012;4557.0;589.0;
217;Totaal;18 Gegroepeerde goederen: diverse soo...;2013;4735.0;591.0;
218;Totaal;18 Gegroepeerde goederen: diverse soo...;2014;5798.0;702.0;
219;Totaal;18 Gegroepeerde goederen: diverse soo...;2015;5356.0;633.0;
220;Totaal;18 Gegroepeerde goederen: diverse soo...;2016;5433.0;615.0;
221;Totaal;18 Gegroepeerde goederen: diverse soo...;2017;5616.0;598.0;
222;Totaal;18 Gegroepeerde goederen: diverse soo...;2018;5416.0;577.0;
223;Totaal;18 Gegroepeerde goederen: diverse soo...;2019;6241.0;774.0;
224;Totaal;18 Gegroepeerde goederen: diverse soo...;2020;4647.0;499.0;
225;Totaal;18 Gegroepeerde goederen: diverse soo...;2021;4283.0;411.0;
226;Totaal;18 Gegroepeerde goederen: diverse soo...;2022;3394.0;354.0;
227;Totaal;18 Gegroepeerde goederen: diverse soo...;2023;4545.0;445.0;
228;Totaal;19 Niet identificeerbare goederen: go...;2012;37507.0;5259.0;2430.0
229;Totaal;19 Niet identificeerbare goederen: go...;2013;38336.0;5470.0;2610.0
230;Totaal;19 Niet identificeerbare goederen: go...;2014;40168.0;5738.0;2832.0
231;Totaal;19 Niet identificeerbare goederen: go...;2015;39336.0;5672.0;2876.0
232;Totaal;19 Niet identificeerbare goederen: go...;2016;41497.0;6044.0;3100.0
233;Totaal;19 Niet identificeerbare goederen: go...;2017;44198.0;6391.0;3309.0
234;Totaal;19 Niet identificeerbare goederen: go...;2018;42487.0;6063.0;3198.0
235;Totaal;19 Niet identificeerbare goederen: go...;2019;44789.0;6352.0;3454.0
236;Totaal;19 Niet identificeerbare goederen: go...;2020;46201.0;6375.0;3514.0
237;Totaal;19 Niet identificeerbare goederen: go...;2021;47055.0;6458.0;3653.0
238;Totaal;19 Niet identificeerbare goederen: go...;2022;42170.0;5656.0;3443.0
239;Totaal;19 Niet identificeerbare goederen: go...;2023;36616.0;4835.0;2883.0
240;Totaal;20 Overige goederen, n.e.g.;2012;0.0;0.0;
241;Totaal;20 Overige goederen, n.e.g.;2013;0.0;0.0;
242;Totaal;20 Overige goederen, n.e.g.;2014;0.0;0.0;
243;Totaal;20 Overige goederen, n.e.g.;2015;0.0;0.0;
244;Totaal;20 Overige goederen, n.e.g.;2016;0.0;0.0;
245;Totaal;20 Overige goederen, n.e.g.;2017;0.0;0.0;
246;Totaal;20 Overige goederen, n.e.g.;2018;0.0;0.0;
247;Totaal;20 Overige goederen, n.e.g.;2019;0.0;0.0;
248;Totaal;20 Overige goederen, n.e.g.;2020;0.0;0.0;
249;Totaal;20 Overige goederen, n.e.g.;2021;0.0;0.0;
250;Totaal;20 Overige goederen, n.e.g.;2022;0.0;0.0;
251;Totaal;20 Overige goederen, n.e.g.;2023;;;
252;Binnenlands;Totaal;2012;100621.0;11947.0;1627.0
253;Binnenlands;Totaal;2013;102526.0;12385.0;1696.0
254;Binnenlands;Totaal;2014;109534.0;12673.0;1832.0
255;Binnenlands;Totaal;2015;110029.0;12861.0;1881.0
256;Binnenlands;Totaal;2016;112823.0;13224.0;1949.0
257;Binnenlands;Totaal;2017;112068.0;12949.0;2036.0
258;Binnenlands;Totaal;2018;119007.0;13411.0;2097.0
259;Binnenlands;Totaal;2019;114682.0;13275.0;2113.0
260;Binnenlands;Totaal;2020;115470.0;13043.0;2207.0
261;Binnenlands;Totaal;2021;119069.0;13366.0;2317.0
262;Binnenlands;Totaal;2022;115324.0;12800.0;2303.0
263;Binnenlands;Totaal;2023;110547.0;12057.0;2076.0
264;Binnenlands;01 Producten van de landbouw, jacht e...;2012;2748.0;328.0;
265;Binnenlands;01 Producten van de landbouw, jacht e...;2013;3424.0;417.0;
266;Binnenlands;01 Producten van de landbouw, jacht e...;2014;4389.0;526.0;
267;Binnenlands;01 Producten van de landbouw, jacht e...;2015;4034.0;481.0;
268;Binnenlands;01 Producten van de landbouw, jacht e...;2016;4499.0;548.0;
269;Binnenlands;01 Producten van de landbouw, jacht e...;2017;4488.0;548.0;
270;Binnenlands;01 Producten van de landbouw, jacht e...;2018;4298.0;544.0;
271;Binnenlands;01 Producten van de landbouw, jacht e...;2019;4593.0;602.0;
272;Binnenlands;01 Producten van de landbouw, jacht e...;2020;4047.0;502.0;
273;Binnenlands;01 Producten van de landbouw, jacht e...;2021;3275.0;407.0;
274;Binnenlands;01 Producten van de landbouw, jacht e...;2022;4091.0;507.0;
275;Binnenlands;01 Producten van de landbouw, jacht e...;2023;4360.0;543.0;
276;Binnenlands;"02 Steenkool en bruinkool; ruwe aardo...";2012;2702.0;376.0;
277;Binnenlands;"02 Steenkool en bruinkool; ruwe aardo...";2013;2925.0;403.0;
278;Binnenlands;"02 Steenkool en bruinkool; ruwe aardo...";2014;3404.0;489.0;
279;Binnenlands;"02 Steenkool en bruinkool; ruwe aardo...";2015;2424.0;328.0;
280;Binnenlands;"02 Steenkool en bruinkool; ruwe aardo...";2016;1462.0;218.0;
281;Binnenlands;"02 Steenkool en bruinkool; ruwe aardo...";2017;1315.0;167.0;
282;Binnenlands;"02 Steenkool en bruinkool; ruwe aardo...";2018;1535.0;198.0;
283;Binnenlands;"02 Steenkool en bruinkool; ruwe aardo...";2019;1201.0;152.0;
284;Binnenlands;"02 Steenkool en bruinkool; ruwe aardo...";2020;946.0;103.0;
285;Binnenlands;"02 Steenkool en bruinkool; ruwe aardo...";2021;1471.0;191.0;
286;Binnenlands;"02 Steenkool en bruinkool; ruwe aardo...";2022;1409.0;165.0;
287;Binnenlands;"02 Steenkool en bruinkool; ruwe aardo...";2023;1094.0;124.0;
288;Binnenlands;03 Metaalertsen en andere delfstoffen...;2012;36895.0;4013.0;
289;Binnenlands;03 Metaalertsen en andere delfstoffen...;2013;37457.0;4143.0;
290;Binnenlands;03 Metaalertsen en andere delfstoffen...;2014;40833.0;4088.0;
291;Binnenlands;03 Metaalertsen en andere delfstoffen...;2015;40095.0;4078.0;
292;Binnenlands;03 Metaalertsen en andere delfstoffen...;2016;40381.0;4179.0;
293;Binnenlands;03 Metaalertsen en andere delfstoffen...;2017;39192.0;3944.0;
294;Binnenlands;03 Metaalertsen en andere delfstoffen...;2018;44901.0;4395.0;
295;Binnenlands;03 Metaalertsen en andere delfstoffen...;2019;36467.0;3951.0;
296;Binnenlands;03 Metaalertsen en andere delfstoffen...;2020;40168.0;4428.0;
297;Binnenlands;03 Metaalertsen en andere delfstoffen...;2021;36921.0;3994.0;
298;Binnenlands;03 Metaalertsen en andere delfstoffen...;2022;33231.0;3559.0;
299;Binnenlands;03 Metaalertsen en andere delfstoffen...;2023;33440.0;3476.0;
300;Binnenlands;04 Voedings- en genotmiddelen;2012;7980.0;878.0;
301;Binnenlands;04 Voedings- en genotmiddelen;2013;8315.0;951.0;
302;Binnenlands;04 Voedings- en genotmiddelen;2014;8243.0;926.0;
303;Binnenlands;04 Voedings- en genotmiddelen;2015;8471.0;966.0;
304;Binnenlands;04 Voedings- en genotmiddelen;2016;8046.0;893.0;
305;Binnenlands;04 Voedings- en genotmiddelen;2017;8267.0;917.0;
306;Binnenlands;04 Voedings- en genotmiddelen;2018;8497.0;950.0;
307;Binnenlands;04 Voedings- en genotmiddelen;2019;8544.0;943.0;
308;Binnenlands;04 Voedings- en genotmiddelen;2020;8214.0;913.0;
309;Binnenlands;04 Voedings- en genotmiddelen;2021;8191.0;913.0;
310;Binnenlands;04 Voedings- en genotmiddelen;2022;8001.0;890.0;
311;Binnenlands;04 Voedings- en genotmiddelen;2023;7326.0;798.0;
312;Binnenlands;"05 Textiel en textielproducten; leder...";2012;20.0;2.0;
313;Binnenlands;"05 Textiel en textielproducten; leder...";2013;20.0;2.0;
314;Binnenlands;"05 Textiel en textielproducten; leder...";2014;25.0;4.0;
315;Binnenlands;"05 Textiel en textielproducten; leder...";2015;9.0;1.0;
316;Binnenlands;"05 Textiel en textielproducten; leder...";2016;25.0;4.0;
317;Binnenlands;"05 Textiel en textielproducten; leder...";2017;6.0;1.0;
318;Binnenlands;"05 Textiel en textielproducten; leder...";2018;35.0;5.0;
319;Binnenlands;"05 Textiel en textielproducten; leder...";2019;17.0;3.0;
320;Binnenlands;"05 Textiel en textielproducten; leder...";2020;11.0;1.0;
321;Binnenlands;"05 Textiel en textielproducten; leder...";2021;39.0;5.0;
322;Binnenlands;"05 Textiel en textielproducten; leder...";2022;87.0;13.0;
323;Binnenlands;"05 Textiel en textielproducten; leder...";2023;28.0;3.0;
324;Binnenlands;06 Hout, hout- en kurkwaren (m.u.v. m...;2012;678.0;90.0;
325;Binnenlands;06 Hout, hout- en kurkwaren (m.u.v. m...;2013;582.0;92.0;
326;Binnenlands;06 Hout, hout- en kurkwaren (m.u.v. m...;2014;457.0;82.0;
327;Binnenlands;06 Hout, hout- en kurkwaren (m.u.v. m...;2015;326.0;61.0;
328;Binnenlands;06 Hout, hout- en kurkwaren (m.u.v. m...;2016;346.0;63.0;
329;Binnenlands;06 Hout, hout- en kurkwaren (m.u.v. m...;2017;426.0;78.0;
330;Binnenlands;06 Hout, hout- en kurkwaren (m.u.v. m...;2018;333.0;58.0;
331;Binnenlands;06 Hout, hout- en kurkwaren (m.u.v. m...;2019;333.0;68.0;
332;Binnenlands;06 Hout, hout- en kurkwaren (m.u.v. m...;2020;588.0;103.0;
333;Binnenlands;06 Hout, hout- en kurkwaren (m.u.v. m...;2021;2049.0;280.0;
334;Binnenlands;06 Hout, hout- en kurkwaren (m.u.v. m...;2022;2127.0;279.0;
335;Binnenlands;06 Hout, hout- en kurkwaren (m.u.v. m...;2023;1756.0;223.0;
336;Binnenlands;07 Cokes en geraffineerde aardoliepro...;2012;23252.0;2705.0;0.0
337;Binnenlands;07 Cokes en geraffineerde aardoliepro...;2013;20959.0;2438.0;0.0
338;Binnenlands;07 Cokes en geraffineerde aardoliepro...;2014;19157.0;2248.0;0.0
339;Binnenlands;07 Cokes en geraffineerde aardoliepro...;2015;22357.0;2563.0;0.0
340;Binnenlands;07 Cokes en geraffineerde aardoliepro...;2016;23828.0;2663.0;0.0
341;Binnenlands;07 Cokes en geraffineerde aardoliepro...;2017;22614.0;2536.0;0.0
342;Binnenlands;07 Cokes en geraffineerde aardoliepro...;2018;22440.0;2524.0;0.0
343;Binnenlands;07 Cokes en geraffineerde aardoliepro...;2019;23515.0;2560.0;0.0
344;Binnenlands;07 Cokes en geraffineerde aardoliepro...;2020;20086.0;2047.0;0.0
345;Binnenlands;07 Cokes en geraffineerde aardoliepro...;2021;22808.0;2292.0;0.0
346;Binnenlands;07 Cokes en geraffineerde aardoliepro...;2022;21603.0;2233.0;0.0
347;Binnenlands;07 Cokes en geraffineerde aardoliepro...;2023;21235.0;2176.0;0.0
