ID;Geslacht;Kenmerken;Perioden;TotaalWerknemers_1;WilMeerUrenWerken_2;WilGelijkAantalUrenWerken_3;WilMinderUrenWerkenStoppenMetWerk_4;WilMeerUrenWerken_5;WilGelijkAantalUrenWerken_6;WilMinderUrenWerkenStoppenMetWerk_7
1642;4000;300003;2001 Voor revisie;239.0;10.0;201.0;28.0;4.2;83.9;11.9
1643;4000;300003;2001 Na revisie;244.0;10.0;199.0;35.0;4.2;81.6;14.2
1644;4000;300003;2002;237.0;10.0;202.0;26.0;4.0;85.0;10.9
1645;4000;300003;2003;228.0;12.0;196.0;20.0;5.2;85.8;8.9
1646;4000;300003;2004;223.0;12.0;190.0;21.0;5.3;85.3;9.3
1647;4000;300003;2005;223.0;14.0;188.0;21.0;6.1;84.3;9.6
1648;4000;300003;2006;222.0;13.0;190.0;19.0;5.7;85.8;8.5
1649;4000;300003;2007;230.0;14.0;196.0;20.0;6.3;84.9;8.8
1650;4000;300003;2008;241.0;13.0;206.0;22.0;5.5;85.5;9.0
1651;4000;300003;2009;228.0;12.0;199.0;17.0;5.4;87.2;7.4
1652;4000;300003;2010;221.0;14.0;189.0;18.0;6.3;85.4;8.3
1653;4000;300003;2011;217.0;15.0;186.0;16.0;6.9;85.6;7.5
1654;4000;300003;2012;;;;;;;
1655;4000;300003;2013;;;;;;;
1656;4000;300007;1992;;;;;;;
1657;4000;300007;1993;;;;;;;
1658;4000;300007;1994;;;;;;;
1659;4000;300007;1995;;;;;;;
1660;4000;300007;1996;794.0;88.0;599.0;107.0;11.1;75.5;13.4
1661;4000;300007;1997;840.0;88.0;637.0;115.0;10.5;75.8;13.6
1662;4000;300007;1998;872.0;86.0;661.0;125.0;9.8;75.8;14.3
1663;4000;300007;1999;969.0;79.0;740.0;151.0;8.1;76.3;15.6
1664;4000;300007;2000;968.0;84.0;727.0;157.0;8.7;75.1;16.2
1665;4000;300007;2001 Voor revisie;988.0;68.0;792.0;127.0;6.9;80.2;12.9
1666;4000;300007;2001 Na revisie;987.0;68.0;773.0;146.0;6.9;78.3;14.8
1667;4000;300007;2002;999.0;67.0;812.0;120.0;6.7;81.3;12.0
1668;4000;300007;2003;995.0;75.0;810.0;111.0;7.5;81.3;11.1
1669;4000;300007;2004;974.0;86.0;789.0;100.0;8.8;81.0;10.2
1670;4000;300007;2005;975.0;97.0;786.0;92.0;9.9;80.6;9.5
1671;4000;300007;2006;1001.0;97.0;811.0;93.0;9.7;81.0;9.3
1672;4000;300007;2007;1037.0;99.0;830.0;108.0;9.6;80.1;10.4
1673;4000;300007;2008;1092.0;100.0;883.0;110.0;9.1;80.8;10.1
1674;4000;300007;2009;1081.0;102.0;882.0;97.0;9.4;81.7;8.9
1675;4000;300007;2010;1035.0;107.0;836.0;91.0;10.4;80.9;8.8
1676;4000;300007;2011;1039.0;111.0;840.0;88.0;10.7;80.8;8.5
1677;4000;300007;2012;;;;;;;
1678;4000;300007;2013;;;;;;;
1679;4000;300013;1992;;;;;;;
1680;4000;300013;1993;;;;;;;
1681;4000;300013;1994;;;;;;;
1682;4000;300013;1995;;;;;;;
1683;4000;300013;1996;1039.0;116.0;783.0;139.0;11.2;75.4;13.4
1684;4000;300013;1997;1090.0;119.0;823.0;148.0;11.0;75.4;13.6
1685;4000;300013;1998;1160.0;119.0;873.0;167.0;10.3;75.3;14.4
1686;4000;300013;1999;1156.0;105.0;903.0;149.0;9.0;78.1;12.9
1687;4000;300013;2000;1213.0;112.0;934.0;167.0;9.2;77.0;13.8
1688;4000;300013;2001 Voor revisie;1216.0;94.0;977.0;145.0;7.7;80.4;11.9
1689;4000;300013;2001 Na revisie;1292.0;105.0;1011.0;176.0;8.1;78.3;13.7
1690;4000;300013;2002;1295.0;95.0;1068.0;132.0;7.3;82.5;10.2
1691;4000;300013;2003;1336.0;111.0;1101.0;124.0;8.3;82.4;9.3
1692;4000;300013;2004;1354.0;125.0;1113.0;116.0;9.3;82.2;8.6
1693;4000;300013;2005;1382.0;143.0;1123.0;116.0;10.4;81.2;8.4
1694;4000;300013;2006;1439.0;147.0;1180.0;112.0;10.2;82.0;7.8
1695;4000;300013;2007;1510.0;154.0;1224.0;132.0;10.2;81.1;8.7
1696;4000;300013;2008;1533.0;156.0;1246.0;131.0;10.2;81.3;8.6
1697;4000;300013;2009;1578.0;166.0;1286.0;127.0;10.5;81.5;8.0
1698;4000;300013;2010;1636.0;174.0;1334.0;128.0;10.6;81.6;7.8
1699;4000;300013;2011;1639.0;183.0;1326.0;130.0;11.1;80.9;8.0
1700;4000;300013;2012;;;;;;;
1701;4000;300013;2013;;;;;;;
1702;4000;999999;1992;;;;;;;
1703;4000;999999;1993;;;;;;;
1704;4000;999999;1994;;;;;;;
1705;4000;999999;1995;;;;;;;
1706;4000;999999;1996;22.0;3.0;17.0;2.0;13.3;78.2;8.5
1707;4000;999999;1997;33.0;4.0;25.0;4.0;12.2;75.5;12.3
1708;4000;999999;1998;33.0;3.0;25.0;4.0;10.3;76.2;13.6
1709;4000;999999;1999;39.0;5.0;29.0;5.0;11.9;74.1;13.9
1710;4000;999999;2000;44.0;4.0;34.0;6.0;10.2;76.6;13.2
1711;4000;999999;2001 Voor revisie;;;;;;;
1712;4000;999999;2001 Na revisie;47.0;5.0;36.0;7.0;10.2;75.9;13.9
1713;4000;999999;2002;;;;;;;
1714;4000;999999;2003;;;;;;;
1715;4000;999999;2004;;;;;;;
1716;4000;999999;2005;;;;;;;
1717;4000;999999;2006;;;;;;;
1718;4000;999999;2007;;;;;;;
1719;4000;999999;2008;;;;;;;
1720;4000;999999;2009;20.0;3.0;15.0;2.0;14.9;74.6;10.6
1721;4000;999999;2010;20.0;2.0;16.0;2.0;11.7;80.6;7.6
1722;4000;999999;2011;22.0;3.0;17.0;2.0;13.0;78.0;8.9
1723;4000;999999;2012;;;;;;;
1724;4000;999999;2013;;;;;;;
