ID;Object;Regio;Perioden;AantalVerkooptransacties_1;OppervlakteLandbouwgrond_2;PrijsVerkooptransacties_3;AantalVerkooptransacties_4;OppervlakteLandbouwgrond_5;PrijsVerkooptransacties_6;PrijsVerpacht_7;IndexVerpacht_8;PrijsOnverpacht_9;IndexOnverpacht_10;AantalPachtovereenkomsten_11;OppervlakteLandbouwgrond_12;PrijsPachtcontracten_13;AantalPachtovereenkomsten_14;OppervlakteLandbouwgrond_15;PrijsPachtcontracten_16;AantalPachtovereenkomsten_17;OppervlakteLandbouwgrond_18;PrijsPachtcontracten_19;AantalPachtovereenkomsten_20;OppervlakteLandbouwgrond_21;PrijsPachtcontracten_22;PrijsTotaal_23;IndexTotaal_24;PrijsRegulier_25;IndexRegulier_26
59;Boerderijen;Bouwhoek en Hogeland;1990 4e kwartaal;2;;;2;;;;;;;;;;;;;;;;;;;;;;
60;Boerderijen;Bouwhoek en Hogeland;1990 jaarcijfer;3;;;9;91.0;17108.0;;;;;;;;;;;;;;;;;;;;
61;Boerderijen;Bouwhoek en Hogeland;1991 1e kwartaal;0;0.0;;4;85.0;13023.0;;;;;;;;;;;;;;;;;;;;
62;Boerderijen;Bouwhoek en Hogeland;1991 2e kwartaal;0;0.0;;2;;;;;;;;;;;;;;;;;;;;;;
63;Boerderijen;Bouwhoek en Hogeland;1991 3e kwartaal;1;;;1;;;;;;;;;;;;;;;;;;;;;;
64;Boerderijen;Bouwhoek en Hogeland;1991 4e kwartaal;0;0.0;;0;0.0;;;;;;;;;;;;;;;;;;;;;
65;Boerderijen;Bouwhoek en Hogeland;1991 jaarcijfer;1;;;7;118.0;14067.0;;;;;;;;;;;;;;;;;;;;
66;Boerderijen;Bouwhoek en Hogeland;1992 1e kwartaal;0;0.0;;4;62.0;16835.0;;;;;7.0;360.0;358.0;7.0;360.0;358.0;;;;;;;;;;
67;Boerderijen;Bouwhoek en Hogeland;1992 2e kwartaal;1;;;9;85.0;18650.0;;;;;4.0;171.0;377.0;4.0;171.0;377.0;;;;;;;;;;
68;Boerderijen;Bouwhoek en Hogeland;1992 3e kwartaal;1;;;6;131.0;12388.0;;;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;
69;Boerderijen;Bouwhoek en Hogeland;1992 4e kwartaal;1;;;5;136.0;16472.0;;;;;3.0;;;3.0;;;;;;;;;;;;
70;Boerderijen;Bouwhoek en Hogeland;1992 jaarcijfer;3;;;24;415.0;15701.0;;;;;14.0;666.0;370.0;14.0;666.0;370.0;;;;;;;;;;
71;Boerderijen;Bouwhoek en Hogeland;1993 1e kwartaal;0;0.0;;5;120.0;11254.0;;;;;1.0;;;1.0;;;;;;;;;;;;
72;Boerderijen;Bouwhoek en Hogeland;1993 2e kwartaal;1;;;7;89.0;15837.0;;;;;6.0;228.0;504.0;6.0;228.0;504.0;;;;;;;;;;
73;Boerderijen;Bouwhoek en Hogeland;1993 3e kwartaal;2;;;3;;;;;;;9.0;359.0;513.0;9.0;359.0;513.0;;;;;;;;;;
74;Boerderijen;Bouwhoek en Hogeland;1993 4e kwartaal;0;0.0;;15;314.0;13523.0;;;;;12.0;464.0;420.0;12.0;464.0;420.0;;;;;;;;;;
75;Boerderijen;Bouwhoek en Hogeland;1993 jaarcijfer;3;;;30;532.0;15202.0;;;;;28.0;1096.0;467.0;28.0;1096.0;467.0;;;;;;;;;;
76;Boerderijen;Bouwhoek en Hogeland;1994 1e kwartaal;1;;;0;0.0;;;;;;9.0;353.0;420.0;9.0;353.0;420.0;;;;;;;;;;
77;Boerderijen;Bouwhoek en Hogeland;1994 2e kwartaal;0;0.0;;0;0.0;;;;;;2.0;;;2.0;;;;;;;;;;;;
78;Boerderijen;Bouwhoek en Hogeland;1994 3e kwartaal;0;0.0;;0;0.0;;;;;;3.0;;;3.0;;;;;;;;;;;;
79;Boerderijen;Bouwhoek en Hogeland;1994 4e kwartaal;1;;;0;0.0;;;;;;1.0;;;1.0;;;;;;;;;;;;
80;Boerderijen;Bouwhoek en Hogeland;1994 jaarcijfer;2;;;0;0.0;;;;;;15.0;610.0;417.0;15.0;610.0;417.0;;;;;;;;;;
81;Boerderijen;Bouwhoek en Hogeland;1995 1e kwartaal;0;0.0;;1;;;;;;;1.0;;;1.0;;;;;;;;;;;;
82;Boerderijen;Bouwhoek en Hogeland;1995 2e kwartaal;0;0.0;;3;;;;;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;
83;Boerderijen;Bouwhoek en Hogeland;1995 3e kwartaal;0;0.0;;0;0.0;;;;;;2.0;;;2.0;;;;;;;;;;;;
84;Boerderijen;Bouwhoek en Hogeland;1995 4e kwartaal;0;0.0;;3;;;;;;;4.0;190.0;547.0;4.0;190.0;547.0;;;;;;;;;;
85;Boerderijen;Bouwhoek en Hogeland;1995 jaarcijfer;0;0.0;;7;161.0;26955.0;;;;;7.0;315.0;504.0;7.0;315.0;504.0;;;;;;;;;;
86;Boerderijen;Bouwhoek en Hogeland;1996 1e kwartaal;0;0.0;;2;;;;;;;3.0;;;3.0;;;;;;;;;;;;
87;Boerderijen;Bouwhoek en Hogeland;1996 2e kwartaal;2;;;1;;;;;;;18.0;676.0;492.0;18.0;676.0;492.0;;;;;;;;;;
88;Boerderijen;Bouwhoek en Hogeland;1996 3e kwartaal;0;0.0;;3;;;;;;;3.0;;;3.0;;;;;;;;;;;;
89;Boerderijen;Bouwhoek en Hogeland;1996 4e kwartaal;0;0.0;;2;;;;;;;6.0;269.0;506.0;6.0;269.0;506.0;;;;;;;;;;
90;Boerderijen;Bouwhoek en Hogeland;1996 jaarcijfer;2;;;8;188.0;24867.0;;;;;30.0;1234.0;481.0;30.0;1234.0;481.0;;;;;;;;;;
91;Boerderijen;Bouwhoek en Hogeland;1997 1e kwartaal;0;0.0;;2;;;;;;;4.0;181.0;379.0;4.0;181.0;379.0;;;;;;;;;;
92;Boerderijen;Bouwhoek en Hogeland;1997 2e kwartaal;0;0.0;;3;;;;;;;6.0;213.0;456.0;6.0;213.0;456.0;;;;;;;;;;
93;Boerderijen;Bouwhoek en Hogeland;1997 3e kwartaal;0;0.0;;1;;;;;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;
94;Boerderijen;Bouwhoek en Hogeland;1997 4e kwartaal;1;;;4;131.0;28316.0;;;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;
95;Boerderijen;Bouwhoek en Hogeland;1997 jaarcijfer;1;;;10;223.0;26274.0;;;;;10.0;394.0;422.0;10.0;394.0;422.0;;;;;;;;;;
96;Boerderijen;Bouwhoek en Hogeland;1998 1e kwartaal;0;0.0;;0;0.0;;;;;;1.0;;;1.0;;;;;;;;;;;;
97;Boerderijen;Bouwhoek en Hogeland;1998 2e kwartaal;2;;;1;;;;;;;5.0;201.0;336.0;5.0;201.0;336.0;;;;;;;;;;
98;Boerderijen;Bouwhoek en Hogeland;1998 3e kwartaal;0;0.0;;1;;;;;;;1.0;;;1.0;;;;;;;;;;;;
99;Boerderijen;Bouwhoek en Hogeland;1998 4e kwartaal;1;;;4;68.0;31220.0;;;;;6.0;256.0;476.0;6.0;256.0;476.0;;;;;;;;;;
100;Boerderijen;Bouwhoek en Hogeland;1998 jaarcijfer;3;;;6;74.0;30449.0;;;;;13.0;597.0;393.0;13.0;597.0;393.0;;;;;;;;;;
101;Boerderijen;Bouwhoek en Hogeland;1999 1e kwartaal;1;;;1;;;;;;;5.0;207.0;608.0;5.0;207.0;608.0;;;;;;;;;;
102;Boerderijen;Bouwhoek en Hogeland;1999 2e kwartaal;1;;;2;;;;;;;12.0;543.0;486.0;12.0;543.0;486.0;;;;;;;;;;
103;Boerderijen;Bouwhoek en Hogeland;1999 3e kwartaal;0;0.0;;0;0.0;;;;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;
104;Boerderijen;Bouwhoek en Hogeland;1999 4e kwartaal;1;;;3;;;;;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;
105;Boerderijen;Bouwhoek en Hogeland;1999 jaarcijfer;3;;;6;164.0;31538.0;;;;;17.0;750.0;520.0;17.0;750.0;520.0;;;;;;;;;;
106;Boerderijen;Bouwhoek en Hogeland;2000 1e kwartaal;0;0.0;;3;;;;;;;;;;;;;;;;;;;;;;
107;Boerderijen;Bouwhoek en Hogeland;2000 2e kwartaal;2;;;4;102.0;58901.0;;;;;;;;;;;;;;;;;;;;
108;Boerderijen;Bouwhoek en Hogeland;2000 3e kwartaal;0;0.0;;1;;;;;;;;;;;;;;;;;;;;;;
109;Boerderijen;Bouwhoek en Hogeland;2000 4e kwartaal;1;;;4;137.0;40749.0;;;;;;;;;;;;;;;;;;;;
110;Boerderijen;Bouwhoek en Hogeland;2000 jaarcijfer;3;;;12;246.0;50279.0;;;;;;;;;;;;;;;;;;;;
111;Boerderijen;Bouwhoek en Hogeland;2001 jaarcijfer;2;;;7;161.0;48800.0;;;;;;;;;;;;;;;;;;;;
112;Boerderijen;Veenkolonien en Oldambt;1990 1e kwartaal;0;0.0;;7;181.0;10482.0;;;;;;;;;;;;;;;;;;;;
113;Boerderijen;Veenkolonien en Oldambt;1990 2e kwartaal;0;0.0;;12;262.0;17017.0;;;;;;;;;;;;;;;;;;;;
114;Boerderijen;Veenkolonien en Oldambt;1990 3e kwartaal;0;0.0;;2;;;;;;;;;;;;;;;;;;;;;;
115;Boerderijen;Veenkolonien en Oldambt;1990 4e kwartaal;0;0.0;;8;74.0;17607.0;;;;;;;;;;;;;;;;;;;;
116;Boerderijen;Veenkolonien en Oldambt;1990 jaarcijfer;0;0.0;;29;618.0;13886.0;;;;;;;;;;;;;;;;;;;;
117;Boerderijen;Veenkolonien en Oldambt;1991 1e kwartaal;0;0.0;;14;154.0;20012.0;;;;;;;;;;;;;;;;;;;;
118;Boerderijen;Veenkolonien en Oldambt;1991 2e kwartaal;1;;;20;358.0;16654.0;;;;;;;;;;;;;;;;;;;;
119;Boerderijen;Veenkolonien en Oldambt;1991 3e kwartaal;0;0.0;;10;153.0;16971.0;;;;;;;;;;;;;;;;;;;;
120;Boerderijen;Veenkolonien en Oldambt;1991 4e kwartaal;0;0.0;;20;193.0;19150.0;;;;;;;;;;;;;;;;;;;;
121;Boerderijen;Veenkolonien en Oldambt;1991 jaarcijfer;1;;;64;859.0;17879.0;;;;;;;;;;;;;;;;;;;;
122;Boerderijen;Veenkolonien en Oldambt;1992 1e kwartaal;1;;;26;383.0;16926.0;;;;;5.0;71.0;438.0;5.0;71.0;438.0;;;;;;;;;;
123;Boerderijen;Veenkolonien en Oldambt;1992 2e kwartaal;0;0.0;;22;333.0;13477.0;;;;;9.0;265.0;386.0;9.0;265.0;386.0;;;;;;;;;;
124;Boerderijen;Veenkolonien en Oldambt;1992 3e kwartaal;1;;;7;53.0;19785.0;;;;;3.0;;;3.0;;;;;;;;;;;;
125;Boerderijen;Veenkolonien en Oldambt;1992 4e kwartaal;0;0.0;;13;213.0;21600.0;;;;;3.0;;;3.0;;;;;;;;;;;;
126;Boerderijen;Veenkolonien en Oldambt;1992 jaarcijfer;2;;;68;981.0;16926.0;;;;;20.0;537.0;372.0;20.0;537.0;372.0;;;;;;;;;;
127;Boerderijen;Veenkolonien en Oldambt;1993 1e kwartaal;1;;;13;378.0;14158.0;;;;;6.0;225.0;377.0;6.0;225.0;377.0;;;;;;;;;;
128;Boerderijen;Veenkolonien en Oldambt;1993 2e kwartaal;1;;;26;259.0;18514.0;;;;;7.0;143.0;358.0;7.0;143.0;358.0;;;;;;;;;;
129;Boerderijen;Veenkolonien en Oldambt;1993 3e kwartaal;1;;;12;64.0;23869.0;;;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;
130;Boerderijen;Veenkolonien en Oldambt;1993 4e kwartaal;0;0.0;;15;164.0;18696.0;;;;;3.0;;;3.0;;;;;;;;;;;;
131;Boerderijen;Veenkolonien en Oldambt;1993 jaarcijfer;3;;;66;866.0;17062.0;;;;;16.0;475.0;370.0;16.0;475.0;370.0;;;;;;;;;;
132;Boerderijen;Veenkolonien en Oldambt;1994 1e kwartaal;1;;;7;97.0;16563.0;;;;;11.0;331.0;393.0;11.0;331.0;393.0;;;;;;;;;;
133;Boerderijen;Veenkolonien en Oldambt;1994 2e kwartaal;0;0.0;;3;;;;;;;2.0;;;2.0;;;;;;;;;;;;
134;Boerderijen;Veenkolonien en Oldambt;1994 3e kwartaal;0;0.0;;1;;;;;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;
135;Boerderijen;Veenkolonien en Oldambt;1994 4e kwartaal;1;;;2;;;;;;;1.0;;;1.0;;;;;;;;;;;;
136;Boerderijen;Veenkolonien en Oldambt;1994 jaarcijfer;2;;;13;164.0;20284.0;;;;;14.0;456.0;361.0;14.0;456.0;361.0;;;;;;;;;;
137;Boerderijen;Veenkolonien en Oldambt;1995 1e kwartaal;0;0.0;;8;115.0;17970.0;;;;;2.0;;;2.0;;;;;;;;;;;;
138;Boerderijen;Veenkolonien en Oldambt;1995 2e kwartaal;0;0.0;;5;84.0;13795.0;;;;;1.0;;;1.0;;;;;;;;;;;;
139;Boerderijen;Veenkolonien en Oldambt;1995 3e kwartaal;0;0.0;;3;;;;;;;2.0;;;2.0;;;;;;;;;;;;
140;Boerderijen;Veenkolonien en Oldambt;1995 4e kwartaal;0;0.0;;6;88.0;14294.0;;;;;2.0;;;2.0;;;;;;;;;;;;
141;Boerderijen;Veenkolonien en Oldambt;1995 jaarcijfer;0;0.0;;22;375.0;16155.0;;;;;7.0;216.0;395.0;7.0;216.0;395.0;;;;;;;;;;
142;Boerderijen;Veenkolonien en Oldambt;1996 1e kwartaal;0;0.0;;4;92.0;19195.0;;;;;2.0;;;2.0;;;;;;;;;;;;
143;Boerderijen;Veenkolonien en Oldambt;1996 2e kwartaal;0;0.0;;6;103.0;22916.0;;;;;12.0;403.0;352.0;12.0;403.0;352.0;;;;;;;;;;
144;Boerderijen;Veenkolonien en Oldambt;1996 3e kwartaal;0;0.0;;3;;;;;;;3.0;;;3.0;;;;;;;;;;;;
145;Boerderijen;Veenkolonien en Oldambt;1996 4e kwartaal;0;0.0;;5;58.0;22871.0;;;;;5.0;58.0;449.0;5.0;58.0;449.0;;;;;;;;;;
146;Boerderijen;Veenkolonien en Oldambt;1996 jaarcijfer;0;0.0;;18;328.0;21918.0;;;;;22.0;663.0;356.0;22.0;663.0;356.0;;;;;;;;;;
147;Boerderijen;Veenkolonien en Oldambt;1997 1e kwartaal;0;0.0;;5;100.0;17924.0;;;;;2.0;;;2.0;;;;;;;;;;;;
148;Boerderijen;Veenkolonien en Oldambt;1997 2e kwartaal;0;0.0;;6;147.0;28361.0;;;;;3.0;;;3.0;;;;;;;;;;;;
149;Boerderijen;Veenkolonien en Oldambt;1997 3e kwartaal;0;0.0;;4;114.0;16291.0;;;;;1.0;;;1.0;;;;;;;;;;;;
150;Boerderijen;Veenkolonien en Oldambt;1997 4e kwartaal;1;;;4;33.0;29087.0;;;;;2.0;;;2.0;;;;;;;;;;;;
151;Boerderijen;Veenkolonien en Oldambt;1997 jaarcijfer;1;;;19;394.0;22281.0;;;;;8.0;258.0;290.0;8.0;258.0;290.0;;;;;;;;;;
152;Boerderijen;Veenkolonien en Oldambt;1998 1e kwartaal;0;0.0;;5;116.0;22054.0;;;;;4.0;185.0;311.0;4.0;185.0;311.0;;;;;;;;;;
153;Boerderijen;Veenkolonien en Oldambt;1998 2e kwartaal;0;0.0;;12;280.0;26501.0;;;;;4.0;235.0;243.0;4.0;235.0;243.0;;;;;;;;;;
154;Boerderijen;Veenkolonien en Oldambt;1998 3e kwartaal;2;;;11;176.0;22689.0;;;;;1.0;;;1.0;;;;;;;;;;;;
155;Boerderijen;Veenkolonien en Oldambt;1998 4e kwartaal;0;0.0;;6;81.0;29178.0;;;;;9.0;343.0;390.0;9.0;343.0;390.0;;;;;;;;;;
156;Boerderijen;Veenkolonien en Oldambt;1998 jaarcijfer;2;;;34;652.0;25003.0;;;;;18.0;787.0;329.0;18.0;787.0;329.0;;;;;;;;;;
157;Boerderijen;Veenkolonien en Oldambt;1999 1e kwartaal;0;0.0;;11;251.0;24550.0;;;;;1.0;;;1.0;;;;;;;;;;;;
158;Boerderijen;Veenkolonien en Oldambt;1999 2e kwartaal;0;0.0;;6;126.0;31356.0;;;;;7.0;506.0;284.0;7.0;506.0;284.0;;;;;;;;;;
159;Boerderijen;Veenkolonien en Oldambt;1999 3e kwartaal;0;0.0;;4;90.0;32854.0;;;;;0.0;0.0;;0.0;0.0;;;;;;;;;;;
