ID;Inkomensgroepen;Kenmerken;Perioden;Geborenen_1;Levendgeborenen_2;Doodgeborenen_3;Overleden1eWeek_4;PerinataleSterfteTMDag7_5;Doodgeboren1000Geborenen_6;Overleden1eWeek1000Levendgeborenen_7;PerinatStTMDag71000Geborenen_8;Geborenen_9;Levendgeborenen_10;Doodgeborenen_11;NeonataleSterfte_12;PerinataleSterfteTM28Dagen_13;Doodgeboren1000Geborenen_14;NeonataleSterfte1000Levendgeborenen_15;PerinataleSterfteTM28Dagen1000Geb_16;Levendgeborenen_17;Overleden1eWeek_18;NeonataleSterfte_19;Zuigelingensterfte_20;Overleden1eWeek1000Levendgeborenen_21;NeonataleSterfte1000Levendgeborenen_22;Zuigelingensterfte1000Levendgeborenen_23
15;0;Migratieachtergrond: Nederland;2007;134560;133768;792.0;334.0;1127.0;5.9;2.5;8.4;134560;133768;792.0;428.0;1220.0;5.9;3.2;9.1;133768;334.0;428.0;526.0;2.5;3.2;3.9
16;0;Migratieachtergrond: Nederland;2008;136848;136066;782.0;307.0;1089.0;5.7;2.3;8.0;136848;136066;782.0;401.0;1183.0;5.7;2.9;8.6;136066;307.0;401.0;494.0;2.3;2.9;3.6
17;0;Migratieachtergrond: Nederland;2009;136167;135462;704.0;311.0;1015.0;5.2;2.3;7.5;136167;135462;704.0;386.0;1090.0;5.2;2.9;8.0;135462;311.0;386.0;524.0;2.3;2.9;3.9
18;0;Migratieachtergrond: Nederland;2010;134305;133623;682.0;326.0;1008.0;5.1;2.4;7.5;134305;133623;682.0;414.0;1096.0;5.1;3.1;8.2;133623;326.0;414.0;517.0;2.4;3.1;3.9
19;0;Migratieachtergrond: Nederland;2011;130318;129673;645.0;308.0;953.0;4.9;2.4;7.3;130318;129673;645.0;386.0;1031.0;4.9;3.0;7.9;129673;308.0;386.0;498.0;2.4;3.0;3.8
20;0;Migratieachtergrond: Nederland;2012;125860;125245;615.0;259.0;874.0;4.9;2.1;6.9;125860;125245;615.0;328.0;943.0;4.9;2.6;7.5;125245;259.0;328.0;443.0;2.1;2.6;3.5
21;0;Migratieachtergrond: Nederland;2013;122162;121611;552.0;267.0;819.0;4.5;2.2;6.7;122162;121611;552.0;352.0;903.0;4.5;2.9;7.4;121611;267.0;352.0;450.0;2.2;2.9;3.7
22;0;Migratieachtergrond: Nederland;2014;123804;123234;570.0;237.0;806.0;4.6;1.9;6.5;123804;123234;570.0;322.0;892.0;4.6;2.6;7.2;123234;237.0;322.0;418.0;1.9;2.6;3.4
23;0;Migratieachtergrond: Nederland;2015;119175;118633;542.0;211.0;754.0;4.5;1.8;6.3;119175;118633;542.0;292.0;834.0;4.5;2.5;7.0;118633;211.0;292.0;373.0;1.8;2.5;3.1
24;0;Migratieachtergrond: met migratieacht...;2004;48459;48064;395.0;137.0;531.0;8.1;2.8;11.0;48459;48064;395.0;169.0;564.0;8.1;3.5;11.6;48064;137.0;169.0;241.0;2.8;3.5;5.0
25;0;Migratieachtergrond: met migratieacht...;2005;47592;47207;385.0;186.0;571.0;8.1;3.9;12.0;47592;47207;385.0;225.0;610.0;8.1;4.8;12.8;47207;186.0;225.0;300.0;3.9;4.8;6.4
26;0;Migratieachtergrond: met migratieacht...;2006;47413;47027;386.0;151.0;537.0;8.1;3.2;11.3;47413;47027;386.0;197.0;583.0;8.1;4.2;12.3;47027;151.0;197.0;254.0;3.2;4.2;5.4
27;0;Migratieachtergrond: met migratieacht...;2007;47140;46810;330.0;163.0;492.0;7.0;3.5;10.4;47140;46810;330.0;207.0;537.0;7.0;4.4;11.4;46810;163.0;207.0;269.0;3.5;4.4;5.8
28;0;Migratieachtergrond: met migratieacht...;2008;48169;47804;365.0;146.0;512.0;7.6;3.1;10.6;48169;47804;365.0;181.0;547.0;7.6;3.8;11.3;47804;146.0;181.0;243.0;3.1;3.8;5.1
29;0;Migratieachtergrond: met migratieacht...;2009;48846;48504;342.0;146.0;488.0;7.0;3.0;10.0;48846;48504;342.0;190.0;532.0;7.0;3.9;10.9;48504;146.0;190.0;262.0;3.0;3.9;5.4
30;0;Migratieachtergrond: met migratieacht...;2010;50052;49737;315.0;130.0;445.0;6.3;2.6;8.9;50052;49737;315.0;170.0;485.0;6.3;3.4;9.7;49737;130.0;170.0;239.0;2.6;3.4;4.8
31;0;Migratieachtergrond: met migratieacht...;2011;49767;49470;297.0;129.0;426.0;6.0;2.6;8.6;49767;49470;297.0;167.0;464.0;6.0;3.4;9.3;49470;129.0;167.0;220.0;2.6;3.4;4.4
32;0;Migratieachtergrond: met migratieacht...;2012;50167;49836;331.0;131.0;462.0;6.6;2.6;9.2;50167;49836;331.0;183.0;514.0;6.6;3.7;10.2;49836;131.0;183.0;264.0;2.6;3.7;5.3
33;0;Migratieachtergrond: met migratieacht...;2013;49142;48891;251.0;138.0;389.0;5.1;2.8;7.9;49142;48891;251.0;176.0;427.0;5.1;3.6;8.7;48891;138.0;176.0;218.0;2.8;3.6;4.5
34;0;Migratieachtergrond: met migratieacht...;2014;51326;51028;299.0;160.0;459.0;5.8;3.1;8.9;51326;51028;299.0;209.0;507.0;5.8;4.1;9.9;51028;160.0;209.0;275.0;3.1;4.1;5.4
35;0;Migratieachtergrond: met migratieacht...;2015;51783;51472;311.0;132.0;443.0;6.0;2.6;8.6;51783;51472;311.0;178.0;489.0;6.0;3.5;9.4;51472;132.0;178.0;225.0;2.6;3.5;4.4
36;0;Migratieachtergrond: westers;2004;16722;16623;99.0;34.0;133.0;5.9;2.0;7.9;16722;16623;99.0;39.0;138.0;5.9;2.4;8.3;16623;34.0;39.0;58.0;2.0;2.4;3.5
37;0;Migratieachtergrond: westers;2005;16291;16195;96.0;40.0;136.0;5.9;2.4;8.3;16291;16195;96.0;49.0;145.0;5.9;3.1;8.9;16195;40.0;49.0;66.0;2.4;3.1;4.1
38;0;Migratieachtergrond: westers;2006;16018;15891;128.0;48.0;175.0;8.0;3.0;10.9;16018;15891;128.0;56.0;184.0;8.0;3.5;11.5;15891;48.0;56.0;72.0;3.0;3.5;4.5
39;0;Migratieachtergrond: westers;2007;16224;16134;90.0;51.0;141.0;5.6;3.2;8.7;16224;16134;90.0;57.0;148.0;5.6;3.5;9.1;16134;51.0;57.0;68.0;3.2;3.5;4.2
40;0;Migratieachtergrond: westers;2008;16755;16667;88.0;34.0;122.0;5.3;2.1;7.3;16755;16667;88.0;38.0;126.0;5.3;2.3;7.5;16667;34.0;38.0;55.0;2.1;2.3;3.3
41;0;Migratieachtergrond: westers;2009;17366;17266;100.0;36.0;136.0;5.8;2.1;7.8;17366;17266;100.0;47.0;147.0;5.8;2.7;8.5;17266;36.0;47.0;58.0;2.1;2.7;3.4
42;0;Migratieachtergrond: westers;2010;17751;17668;83.0;37.0;120.0;4.7;2.1;6.8;17751;17668;83.0;45.0;128.0;4.7;2.6;7.2;17668;37.0;45.0;64.0;2.1;2.6;3.6
43;0;Migratieachtergrond: westers;2011;17375;17288;87.0;28.0;115.0;5.0;1.6;6.6;17375;17288;87.0;38.0;125.0;5.0;2.2;7.2;17288;28.0;38.0;52.0;1.6;2.2;3.0
44;0;Migratieachtergrond: westers;2012;17443;17353;90.0;27.0;117.0;5.2;1.6;6.7;17443;17353;90.0;38.0;129.0;5.2;2.2;7.4;17353;27.0;38.0;60.0;1.6;2.2;3.5
45;0;Migratieachtergrond: westers;2013;17481;17413;67.0;39.0;107.0;3.8;2.2;6.1;17481;17413;67.0;50.0;118.0;3.8;2.9;6.8;17413;39.0;50.0;62.0;2.2;2.9;3.6
46;0;Migratieachtergrond: westers;2014;18152;18079;73.0;38.0;110.0;4.0;2.1;6.1;18152;18079;73.0;50.0;123.0;4.0;2.8;6.7;18079;38.0;50.0;63.0;2.1;2.8;3.5
47;0;Migratieachtergrond: westers;2015;18533;18431;102.0;37.0;139.0;5.5;2.0;7.5;18533;18431;102.0;53.0;155.0;5.5;2.9;8.4;18431;37.0;53.0;65.0;2.0;2.9;3.5
48;0;Migratieachtergrond: niet-westers;2004;31737;31441;296.0;103.0;399.0;9.3;3.3;12.6;31737;31441;296.0;130.0;426.0;9.3;4.1;13.4;31441;103.0;130.0;183.0;3.3;4.1;5.8
49;0;Migratieachtergrond: niet-westers;2005;31301;31012;289.0;146.0;435.0;9.2;4.7;13.9;31301;31012;289.0;176.0;465.0;9.2;5.7;14.8;31012;146.0;176.0;234.0;4.7;5.7;7.6
50;0;Migratieachtergrond: niet-westers;2006;31395;31136;259.0;103.0;362.0;8.2;3.3;11.5;31395;31136;259.0;141.0;400.0;8.2;4.5;12.7;31136;103.0;141.0;182.0;3.3;4.5;5.8
51;0;Migratieachtergrond: niet-westers;2007;30916;30677;239.0;112.0;351.0;7.7;3.6;11.4;30916;30677;239.0;150.0;389.0;7.7;4.9;12.6;30677;112.0;150.0;202.0;3.6;4.9;6.6
52;0;Migratieachtergrond: niet-westers;2008;31414;31136;277.0;112.0;389.0;8.8;3.6;12.4;31414;31136;277.0;143.0;420.0;8.8;4.6;13.4;31136;112.0;143.0;187.0;3.6;4.6;6.0
53;0;Migratieachtergrond: niet-westers;2009;31480;31239;242.0;110.0;352.0;7.7;3.5;11.2;31480;31239;242.0;143.0;385.0;7.7;4.6;12.2;31239;110.0;143.0;204.0;3.5;4.6;6.5
54;0;Migratieachtergrond: niet-westers;2010;32301;32069;232.0;93.0;325.0;7.2;2.9;10.1;32301;32069;232.0;125.0;357.0;7.2;3.9;11.1;32069;93.0;125.0;176.0;2.9;3.9;5.5
55;0;Migratieachtergrond: niet-westers;2011;32392;32182;210.0;101.0;311.0;6.5;3.1;9.6;32392;32182;210.0;129.0;339.0;6.5;4.0;10.5;32182;101.0;129.0;167.0;3.1;4.0;5.2
56;0;Migratieachtergrond: niet-westers;2012;32724;32483;241.0;104.0;345.0;7.4;3.2;10.5;32724;32483;241.0;144.0;385.0;7.4;4.4;11.8;32483;104.0;144.0;204.0;3.2;4.4;6.3
57;0;Migratieachtergrond: niet-westers;2013;31662;31478;184.0;98.0;282.0;5.8;3.1;8.9;31662;31478;184.0;125.0;309.0;5.8;4.0;9.8;31478;98.0;125.0;156.0;3.1;4.0;5.0
58;0;Migratieachtergrond: niet-westers;2014;33174;32948;226.0;122.0;348.0;6.8;3.7;10.5;33174;32948;226.0;159.0;385.0;6.8;4.8;11.6;32948;122.0;159.0;212.0;3.7;4.8;6.4
59;0;Migratieachtergrond: niet-westers;2015;33250;33041;209.0;94.0;304.0;6.3;2.9;9.1;33250;33041;209.0;124.0;334.0;6.3;3.8;10.0;33041;94.0;124.0;161.0;2.9;3.8;4.9
60;0;Migratieachtergrond: 1e generatie;2004;33928;33637;291.0;97.0;388.0;8.6;2.9;11.4;33928;33637;291.0;119.0;410.0;8.6;3.5;12.1;33637;97.0;119.0;175.0;2.9;3.5;5.2
61;0;Migratieachtergrond: 1e generatie;2005;32860;32567;293.0;132.0;426.0;8.9;4.1;13.0;32860;32567;293.0;164.0;457.0;8.9;5.0;13.9;32567;132.0;164.0;215.0;4.1;5.0;6.6
62;0;Migratieachtergrond: 1e generatie;2006;32387;32127;260.0;114.0;374.0;8.0;3.5;11.5;32387;32127;260.0;148.0;409.0;8.0;4.6;12.6;32127;114.0;148.0;191.0;3.5;4.6;5.9
63;0;Migratieachtergrond: 1e generatie;2007;31335;31094;241.0;112.0;353.0;7.7;3.6;11.3;31335;31094;241.0;145.0;386.0;7.7;4.7;12.3;31094;112.0;145.0;184.0;3.6;4.7;5.9
64;0;Migratieachtergrond: 1e generatie;2008;31588;31333;255.0;106.0;361.0;8.1;3.4;11.4;31588;31333;255.0;129.0;384.0;8.1;4.1;12.2;31333;106.0;129.0;171.0;3.4;4.1;5.4
65;0;Migratieachtergrond: 1e generatie;2009;31492;31253;239.0;99.0;338.0;7.6;3.2;10.7;31492;31253;239.0;127.0;366.0;7.6;4.1;11.6;31253;99.0;127.0;179.0;3.2;4.1;5.7
66;0;Migratieachtergrond: 1e generatie;2010;32172;31946;226.0;85.0;312.0;7.0;2.7;9.7;32172;31946;226.0;110.0;336.0;7.0;3.4;10.4;31946;85.0;110.0;161.0;2.7;3.4;5.1
67;0;Migratieachtergrond: 1e generatie;2011;31964;31776;188.0;92.0;280.0;5.9;2.9;8.7;31964;31776;188.0;121.0;308.0;5.9;3.8;9.6;31776;92.0;121.0;146.0;2.9;3.8;4.6
68;0;Migratieachtergrond: 1e generatie;2012;31644;31415;229.0;95.0;324.0;7.2;3.0;10.2;31644;31415;229.0;134.0;363.0;7.2;4.3;11.5;31415;95.0;134.0;186.0;3.0;4.3;5.9
69;0;Migratieachtergrond: 1e generatie;2013;30418;30249;170.0;86.0;255.0;5.6;2.8;8.4;30418;30249;170.0;114.0;283.0;5.6;3.8;9.3;30249;86.0;114.0;144.0;2.8;3.8;4.8
70;0;Migratieachtergrond: 1e generatie;2014;31519;31329;190.0;111.0;300.0;6.0;3.5;9.5;31519;31329;190.0;144.0;334.0;6.0;4.6;10.6;31329;111.0;144.0;189.0;3.5;4.6;6.0
71;0;Migratieachtergrond: 1e generatie;2015;31667;31459;208.0;83.0;291.0;6.6;2.6;9.2;31667;31459;208.0;109.0;317.0;6.6;3.5;10.0;31459;83.0;109.0;137.0;2.6;3.5;4.4
72;0;Migratieachtergrond: 2e generatie ;2004;14531;14427;104.0;40.0;144.0;7.1;2.8;9.9;14531;14427;104.0;51.0;154.0;7.1;3.5;10.6;14427;40.0;51.0;66.0;2.8;3.5;4.6
73;0;Migratieachtergrond: 2e generatie ;2005;14732;14641;91.0;54.0;145.0;6.2;3.7;9.8;14732;14641;91.0;61.0;153.0;6.2;4.2;10.4;14641;54.0;61.0;85.0;3.7;4.2;5.8
74;0;Migratieachtergrond: 2e generatie ;2006;15026;14900;126.0;37.0;163.0;8.4;2.5;10.9;15026;14900;126.0;49.0;175.0;8.4;3.3;11.6;14900;37.0;49.0;63.0;2.5;3.3;4.2
75;0;Migratieachtergrond: 2e generatie ;2007;15805;15716;89.0;51.0;139.0;5.6;3.2;8.8;15805;15716;89.0;62.0;151.0;5.6;3.9;9.5;15716;51.0;62.0;86.0;3.2;3.9;5.4
76;0;Migratieachtergrond: 2e generatie ;2008;16581;16471;110.0;40.0;150.0;6.7;2.4;9.1;16581;16471;110.0;52.0;163.0;6.7;3.2;9.8;16471;40.0;52.0;72.0;2.4;3.2;4.4
77;0;Migratieachtergrond: 2e generatie ;2009;17354;17250;103.0;46.0;150.0;6.0;2.7;8.6;17354;17250;103.0;63.0;166.0;6.0;3.6;9.6;17250;46.0;63.0;82.0;2.7;3.6;4.8
78;0;Migratieachtergrond: 2e generatie ;2010;17880;17791;89.0;44.0;133.0;5.0;2.5;7.5;17880;17791;89.0;60.0;149.0;5.0;3.4;8.4;17791;44.0;60.0;78.0;2.5;3.4;4.4
79;0;Migratieachtergrond: 2e generatie ;2011;17803;17693;110.0;37.0;147.0;6.2;2.1;8.2;17803;17693;110.0;46.0;156.0;6.2;2.6;8.8;17693;37.0;46.0;73.0;2.1;2.6;4.1
80;0;Migratieachtergrond: 2e generatie ;2012;18523;18422;102.0;36.0;138.0;5.5;2.0;7.4;18523;18422;102.0;48.0;150.0;5.5;2.6;8.1;18422;36.0;48.0;78.0;2.0;2.6;4.2
81;0;Migratieachtergrond: 2e generatie ;2013;18724;18642;82.0;52.0;134.0;4.4;2.8;7.2;18724;18642;82.0;62.0;144.0;4.4;3.3;7.7;18642;52.0;62.0;74.0;2.8;3.3;4.0
82;0;Migratieachtergrond: 2e generatie ;2014;19808;19699;109.0;49.0;158.0;5.5;2.5;8.0;19808;19699;109.0;65.0;173.0;5.5;3.3;8.8;19699;49.0;65.0;86.0;2.5;3.3;4.4
83;0;Migratieachtergrond: 2e generatie ;2015;20116;20013;103.0;49.0;152.0;5.1;2.4;7.6;20116;20013;103.0;69.0;172.0;5.1;3.4;8.6;20013;49.0;69.0;88.0;2.4;3.4;4.4
84;0;Zwangerschapsduur: Totaal 22 wkn of meer;2004;194892;193633;1259.0;525.0;1784.0;6.5;2.7;9.2;194892;193633;1259.0;676.0;1935.0;6.5;3.5;9.9;193633;525.0;676.0;878.0;2.7;3.5;4.5
85;0;Zwangerschapsduur: Totaal 22 wkn of meer;2005;188281;187031;1250.0;603.0;1853.0;6.6;3.2;9.8;188281;187031;1250.0;744.0;1994.0;6.6;4.0;10.6;187031;603.0;744.0;965.0;3.2;4.0;5.2
86;0;Zwangerschapsduur: Totaal 22 wkn of meer;2006;185568;184396;1172.0;509.0;1681.0;6.3;2.8;9.1;185568;184396;1172.0;665.0;1837.0;6.3;3.6;9.9;184396;509.0;665.0;845.0;2.8;3.6;4.6
87;0;Zwangerschapsduur: Totaal 22 wkn of meer;2007;181700;180578;1122.0;497.0;1619.0;6.2;2.8;8.9;181700;180578;1122.0;635.0;1757.0;6.2;3.5;9.7;180578;497.0;635.0;795.0;2.8;3.5;4.4
88;0;Zwangerschapsduur: Totaal 22 wkn of meer;2008;185017;183870;1147.0;453.0;1600.0;6.2;2.5;8.6;185017;183870;1147.0;582.0;1729.0;6.2;3.2;9.3;183870;453.0;582.0;737.0;2.5;3.2;4.0
89;0;Zwangerschapsduur: Totaal 22 wkn of meer;2009;185013;183967;1046.0;457.0;1503.0;5.7;2.5;8.1;185013;183967;1046.0;576.0;1623.0;5.7;3.1;8.8;183967;457.0;576.0;786.0;2.5;3.1;4.3
90;0;Zwangerschapsduur: Totaal 22 wkn of meer;2010;184357;183360;997.0;456.0;1453.0;5.4;2.5;7.9;184357;183360;997.0;584.0;1581.0;5.4;3.2;8.6;183360;456.0;584.0;756.0;2.5;3.2;4.1
91;0;Zwangerschapsduur: Totaal 22 wkn of meer;2011;180085;179143;942.0;437.0;1379.0;5.2;2.4;7.7;180085;179143;942.0;553.0;1495.0;5.2;3.1;8.3;179143;437.0;553.0;718.0;2.4;3.1;4.0
92;0;Zwangerschapsduur: Totaal 22 wkn of meer;2012;176027;175081;946.0;390.0;1336.0;5.4;2.2;7.6;176027;175081;946.0;511.0;1457.0;5.4;2.9;8.3;175081;390.0;511.0;707.0;2.2;2.9;4.0
93;0;Zwangerschapsduur: Totaal 22 wkn of meer;2013;171305;170502;803.0;405.0;1208.0;4.7;2.4;7.1;171305;170502;803.0;528.0;1331.0;4.7;3.1;7.8;170502;405.0;528.0;667.0;2.4;3.1;3.9
94;0;Zwangerschapsduur: Totaal 22 wkn of meer;2014;175130;174262;868.0;397.0;1265.0;5.0;2.3;7.2;175130;174262;868.0;531.0;1400.0;5.0;3.0;8.0;174262;397.0;531.0;693.0;2.3;3.0;4.0
95;0;Zwangerschapsduur: Totaal 22 wkn of meer;2015;170958;170105;853.0;343.0;1196.0;5.0;2.0;7.0;170958;170105;853.0;469.0;1323.0;5.0;2.8;7.7;170105;343.0;469.0;598.0;2.0;2.8;3.5
96;0;Zwangerschapsduur: 22 tot 28 weken;2004;1061;564;498.0;222.0;720.0;468.9;393.9;678.1;1061;564;498.0;245.0;743.0;468.9;435.4;700.1;564;222.0;245.0;257.0;393.9;435.4;455.2
97;0;Zwangerschapsduur: 22 tot 28 weken;2005;1065;570;495.0;284.0;779.0;464.5;497.4;730.9;1065;570;495.0;308.0;803.0;464.5;540.1;753.7;570;284.0;308.0;323.0;497.4;540.1;567.0
98;0;Zwangerschapsduur: 22 tot 28 weken;2006;1079;566;514.0;238.0;751.0;475.9;420.6;696.3;1079;566;514.0;281.0;794.0;475.9;496.7;736.2;566;238.0;281.0;294.0;420.6;496.7;519.8
99;0;Zwangerschapsduur: 22 tot 28 weken;2007;1130;614;517.0;268.0;784.0;457.1;436.2;693.9;1130;614;517.0;303.0;819.0;457.1;493.2;724.9;614;268.0;303.0;312.0;436.2;493.2;508.8
100;0;Zwangerschapsduur: 22 tot 28 weken;2008;1197;659;537.0;252.0;789.0;449.1;382.1;659.6;1197;659;537.0;290.0;827.0;449.1;439.7;691.3;659;252.0;290.0;308.0;382.1;439.7;466.7
101;0;Zwangerschapsduur: 22 tot 28 weken;2009;1128;610;518.0;257.0;775.0;459.2;420.7;686.7;1128;610;518.0;296.0;814.0;459.2;484.8;721.4;610;257.0;296.0;316.0;420.7;484.8;517.2
102;0;Zwangerschapsduur: 22 tot 28 weken;2010;1149;649;500.0;253.0;753.0;435.4;390.1;655.7;1149;649;500.0;288.0;788.0;435.4;443.4;685.7;649;253.0;288.0;304.0;390.1;443.4;468.7
103;0;Zwangerschapsduur: 22 tot 28 weken;2011;1108;665;443.0;246.0;690.0;399.9;370.8;622.4;1108;665;443.0;291.0;734.0;399.9;437.5;662.4;665;246.0;291.0;312.0;370.8;437.5;469.6
104;0;Zwangerschapsduur: 22 tot 28 weken;2012;1159;668;491.0;229.0;719.0;423.4;342.2;620.8;1159;668;491.0;275.0;765.0;423.4;411.0;660.4;668;229.0;275.0;301.0;342.2;411.0;451.2
105;0;Zwangerschapsduur: 22 tot 28 weken;2013;1098;679;419.0;222.0;641.0;381.6;327.0;583.8;1098;679;419.0;272.0;691.0;381.6;400.6;629.3;679;222.0;272.0;304.0;327.0;400.6;447.7
106;0;Zwangerschapsduur: 22 tot 28 weken;2014;1130;682;448.0;221.0;670.0;396.8;324.6;592.6;1130;682;448.0;270.0;718.0;396.8;396.0;635.6;682;221.0;270.0;301.0;324.6;396.0;441.4
107;0;Zwangerschapsduur: 22 tot 28 weken;2015;1067;620;447.0;202.0;649.0;419.1;325.6;608.2;1067;620;447.0;253.0;700.0;419.1;408.6;656.5;620;202.0;253.0;282.0;325.6;408.6;454.8
108;0;Zwangerschapsduur: 28 tot 32 weken;2004;1482;1323;159.0;58.0;217.0;107.5;43.8;146.6;1482;1323;159.0;77.0;236.0;107.5;58.2;159.4;1323;58.0;77.0;95.0;43.8;58.2;71.9
109;0;Zwangerschapsduur: 28 tot 32 weken;2005;1538;1392;146.0;59.0;204.0;94.6;42.3;133.0;1538;1392;146.0;90.0;236.0;94.6;64.7;153.2;1392;59.0;90.0;108.0;42.3;64.7;77.4
110;0;Zwangerschapsduur: 28 tot 32 weken;2006;1407;1253;154.0;49.0;203.0;109.4;39.0;144.1;1407;1253;154.0;66.0;220.0;109.4;53.0;156.5;1253;49.0;66.0;75.0;39.0;53.0;60.2
111;0;Zwangerschapsduur: 28 tot 32 weken;2007;1361;1238;122.0;52.0;174.0;90.0;41.9;128.1;1361;1238;122.0;74.0;197.0;90.0;60.0;144.6;1238;52.0;74.0;96.0;41.9;60.0;77.3
112;0;Zwangerschapsduur: 28 tot 32 weken;2008;1464;1341;123.0;27.0;150.0;83.9;19.9;102.2;1464;1341;123.0;45.0;168.0;83.9;33.8;114.9;1341;27.0;45.0;59.0;19.9;33.8;43.9
113;0;Zwangerschapsduur: 28 tot 32 weken;2009;1468;1337;131.0;37.0;168.0;89.2;28.0;114.7;1468;1337;131.0;55.0;185.0;89.2;40.8;126.4;1337;37.0;55.0;75.0;28.0;40.8;56.3
114;0;Zwangerschapsduur: 28 tot 32 weken;2010;1363;1266;97.0;40.0;137.0;71.1;31.9;100.8;1363;1266;97.0;62.0;159.0;71.1;49.3;116.9;1266;40.0;62.0;78.0;31.9;49.3;61.3
115;0;Zwangerschapsduur: 28 tot 32 weken;2011;1304;1202;102.0;21.0;123.0;78.1;17.3;94.1;1304;1202;102.0;36.0;138.0;78.1;30.2;106.0;1202;21.0;36.0;50.0;17.3;30.2;42.0
116;0;Zwangerschapsduur: 28 tot 32 weken;2012;1299;1198;101.0;32.0;133.0;77.9;26.6;102.5;1299;1198;101.0;47.0;148.0;77.9;39.4;114.2;1198;32.0;47.0;68.0;26.6;39.4;56.7
