ID;LandVanLading;LandVanLossing;Perioden;LadingtonkilometersTotaal_1;LadingtonkilometersInNederland_2;LadingtonkilometersInBuitenland_3;TotaalVervoerdGewicht_4;LandbouwproductenDieren_5;VoedingsproductenVeevoeder_6;VasteBrandstoffen_7;AardolienAardolieproducten_8;ErtsenEnMetaalresiduen_9;MetalenMetalenHalffabricaten_10;RuweMineralenEnBouwmaterialen_11;Meststoffen_12;ChemischeProducten_13;OverigeGoederenEnFabricaten_14;Containervervoer_15
153;Nederland;Buitenland, totaal;1996;42446.0;15849.0;26597.0;121906.0;1325.0;7262.0;12991.0;30502.0;33024.0;1573.0;16268.0;3217.0;6876.0;8869.0;92.0
154;Nederland;Buitenland, totaal;1997;48237.0;18451.0;29786.0;138635.0;1138.0;7817.0;16787.0;32446.0;35481.0;1859.0;18736.0;4059.0;8238.0;12074.0;890.0
155;Nederland;Buitenland, totaal;1998;44542.0;17439.0;27103.0;131888.0;753.0;7248.0;17646.0;29007.0;35899.0;3255.0;16768.0;3444.0;6974.0;10894.0;983.0
156;Nederland;Buitenland, totaal;1999;41569.0;16467.0;25102.0;123601.0;730.0;6791.0;15836.0;28035.0;32991.0;2119.0;15804.0;3524.0;7827.0;9944.0;1071.0
157;Nederland;Buitenland, totaal;2000;42013.0;16670.0;25343.0;122824.0;946.0;6799.0;17685.0;25104.0;31869.0;2227.0;16269.0;3510.0;8172.0;10244.0;1125.0
158;Nederland;Buitenland, totaal;2001;47450.0;17419.0;30031.0;130543.0;1250.0;8476.0;21957.0;27509.0;31989.0;3054.0;15566.0;2899.0;8319.0;9523.0;972.0
159;Nederland;Buitenland, totaal;2002;43594.0;16764.0;26830.0;123413.0;929.0;7780.0;22362.0;23663.0;31807.0;2474.0;13421.0;3476.0;9730.0;7772.0;874.0
160;Nederland;Buitenland, totaal;2003;38431.0;15700.0;22731.0;115983.0;1219.0;7059.0;19337.0;22327.0;31880.0;2480.0;12288.0;2308.0;8921.0;8165.0;701.0
161;Nederland;Buitenland, totaal;2004;40576.0;16728.0;23848.0;125449.0;1363.0;6763.0;21820.0;23849.0;33640.0;3260.0;12584.0;2255.0;9485.0;10430.0;770.0
162;Nederland;Buitenland, totaal;2005;39857.0;16557.0;23300.0;123408.0;685.0;7009.0;19885.0;24509.0;32113.0;3554.0;12895.0;2109.0;9597.0;11051.0;825.0
163;Nederland;Buitenland, totaal;2006;39987.0;16871.0;23116.0;125605.0;844.0;6342.0;21590.0;25712.0;31583.0;3587.0;12478.0;2095.0;10048.0;11324.0;799.0
164;Nederland;Buitenland, totaal;2007;38919.0;17121.0;21798.0;123903.0;1200.0;6542.0;21796.0;20818.0;30960.0;4049.0;13636.0;2804.0;12153.0;9944.0;808.0
165;Nederland;Buitenland, totaal;2008;38721.0;17096.0;21625.0;122367.0;1226.0;6889.0;21348.0;21507.0;31193.0;3674.0;12985.0;2600.0;11375.0;9571.0;758.0
166;Nederland;Buitenland, totaal;2009;28973.0;12245.0;16728.0;88336.0;921.0;5791.0;14133.0;21900.0;13876.0;2419.0;10767.0;1939.0;9805.0;6784.0;568.0
167;Nederland;Buitenland, totaal;2010;;;;133343.0;;;;;;;;;;;
168;Nederland;Buitenland, totaal;2011;;;;134339.0;;;;;;;;;;;
169;Nederland;Buitenland, totaal;2012;;;;131452.0;;;;;;;;;;;
170;Nederland;België;1996;6192.0;3772.0;2420.0;37286.0;295.0;1599.0;2235.0;10912.0;3038.0;409.0;11184.0;1193.0;2617.0;3803.0;91.0
171;Nederland;België;1997;5980.0;3604.0;2376.0;35424.0;205.0;1595.0;2406.0;8069.0;2889.0;509.0;10997.0;1514.0;2689.0;4551.0;279.0
172;Nederland;België;1998;6174.0;3780.0;2394.0;37379.0;187.0;1544.0;2473.0;9891.0;2959.0;599.0;11320.0;1364.0;2377.0;4665.0;311.0
173;Nederland;België;1999;6038.0;3686.0;2352.0;36605.0;201.0;1442.0;2273.0;10346.0;2791.0;572.0;11186.0;1175.0;2548.0;4070.0;316.0
174;Nederland;België;2000;6046.0;3767.0;2279.0;35361.0;215.0;1567.0;2694.0;7959.0;3086.0;524.0;11434.0;1078.0;2536.0;4269.0;367.0
175;Nederland;België;2001;6064.0;3745.0;2319.0;35954.0;290.0;1951.0;3040.0;8791.0;2830.0;565.0;10299.0;998.0;2494.0;4695.0;408.0
176;Nederland;België;2002;6164.0;3647.0;2517.0;34807.0;367.0;2061.0;2503.0;8370.0;4310.0;525.0;8698.0;854.0;2709.0;4412.0;421.0
177;Nederland;België;2003;5951.0;3806.0;2145.0;35593.0;607.0;1520.0;2479.0;9319.0;4581.0;735.0;7520.0;591.0;2840.0;5401.0;412.0
178;Nederland;België;2004;5978.0;3877.0;2101.0;38093.0;859.0;1405.0;3145.0;10442.0;3770.0;760.0;7471.0;437.0;2998.0;6806.0;446.0
179;Nederland;België;2005;6161.0;4145.0;2016.0;38961.0;208.0;1742.0;3160.0;10417.0;3537.0;1206.0;8060.0;439.0;3074.0;7118.0;479.0
180;Nederland;België;2006;6095.0;4159.0;1936.0;38619.0;303.0;1547.0;3178.0;11036.0;3207.0;1089.0;7627.0;446.0;3197.0;6989.0;444.0
181;Nederland;België;2007;7398.0;5558.0;1840.0;41449.0;451.0;1944.0;2960.0;10856.0;3247.0;1598.0;8392.0;1041.0;5080.0;5881.0;455.0
182;Nederland;België;2008;7621.0;5713.0;1908.0;41292.0;527.0;2210.0;2945.0;10328.0;4308.0;1355.0;7948.0;981.0;4896.0;5793.0;468.0
183;Nederland;België;2009;5837.0;4380.0;1457.0;32717.0;360.0;1655.0;1192.0;10660.0;1193.0;973.0;7192.0;756.0;4404.0;4331.0;368.0
184;Nederland;België;2010;;;;42345.0;;;;;;;;;;;
185;Nederland;België;2011;;;;44907.0;;;;;;;;;;;
186;Nederland;België;2012;;;;43038.0;;;;;;;;;;;
187;Nederland;Duitsland;1996;27581.0;10674.0;16907.0;74514.0;788.0;5056.0;8871.0;16813.0;27580.0;1074.0;4678.0;1668.0;3984.0;4002.0;1.0
188;Nederland;Duitsland;1997;32872.0;13258.0;19614.0;92556.0;733.0;5666.0;12573.0;20637.0;31056.0;1160.0;7106.0;2119.0;4856.0;6650.0;562.0
189;Nederland;Duitsland;1998;29309.0;12102.0;17207.0;84233.0;414.0;5011.0;13271.0;15594.0;31526.0;2252.0;5120.0;1646.0;3921.0;5480.0;619.0
190;Nederland;Duitsland;1999;26813.0;11255.0;15558.0;77078.0;406.0;4645.0;11653.0;14517.0;28782.0;1275.0;4292.0;1911.0;4501.0;5097.0;684.0
191;Nederland;Duitsland;2000;27370.0;11440.0;15930.0;77933.0;554.0;4454.0;13184.0;14168.0;27545.0;1390.0;4475.0;2010.0;4968.0;5185.0;681.0
192;Nederland;Duitsland;2001;27832.0;11560.0;16272.0;79892.0;753.0;5036.0;16077.0;13439.0;27445.0;1896.0;4904.0;1416.0;4966.0;3959.0;494.0
193;Nederland;Duitsland;2002;26887.0;11319.0;15568.0;77040.0;442.0;4605.0;17062.0;11741.0;26125.0;1530.0;4418.0;2069.0;6203.0;2845.0;396.0
194;Nederland;Duitsland;2003;23351.0;10318.0;13033.0;70045.0;455.0;4450.0;14525.0;10172.0;25936.0;1380.0;4349.0;1268.0;5179.0;2332.0;255.0
195;Nederland;Duitsland;2004;25846.0;11355.0;14491.0;77415.0;383.0;4558.0;16204.0;10841.0;28558.0;2078.0;4681.0;1375.0;5500.0;3237.0;287.0
196;Nederland;Duitsland;2005;25061.0;10936.0;14125.0;74614.0;397.0;4422.0;14405.0;11284.0;27355.0;1954.0;4448.0;1223.0;5511.0;3617.0;307.0
197;Nederland;Duitsland;2006;26125.0;11349.0;14776.0;78009.0;419.0;4124.0;15977.0;12578.0;27329.0;2050.0;4555.0;1221.0;5823.0;3932.0;312.0
198;Nederland;Duitsland;2007;25167.0;10457.0;14710.0;75050.0;672.0;4011.0;17076.0;8573.0;26869.0;1995.0;4940.0;1260.0;6077.0;3578.0;313.0
199;Nederland;Duitsland;2008;24729.0;10249.0;14480.0;73682.0;611.0;4020.0;16580.0;9843.0;26008.0;1795.0;4788.0;1215.0;5484.0;3337.0;255.0
200;Nederland;Duitsland;2009;17475.0;6859.0;10616.0;49123.0;508.0;3522.0;11658.0;9193.0;12262.0;1095.0;3319.0;876.0;4574.0;2116.0;175.0
201;Nederland;Duitsland;2010;;;;82459.0;;;;;;;;;;;
202;Nederland;Duitsland;2011;;;;81824.0;;;;;;;;;;;
203;Nederland;Duitsland;2012;;;;80419.0;;;;;;;;;;;
204;Nederland;Frankrijk;1996;3895.0;779.0;3116.0;5595.0;105.0;108.0;1629.0;1151.0;1615.0;49.0;237.0;265.0;242.0;194.0;0.0
205;Nederland;Frankrijk;1997;3480.0;765.0;2715.0;4998.0;54.0;99.0;1649.0;1070.0;1043.0;46.0;217.0;290.0;388.0;143.0;4.0
206;Nederland;Frankrijk;1998;3384.0;771.0;2613.0;4927.0;55.0;86.0;1763.0;1024.0;910.0;121.0;161.0;297.0;387.0;122.0;7.0
207;Nederland;Frankrijk;1999;3424.0;791.0;2633.0;5007.0;49.0;87.0;1799.0;1136.0;864.0;106.0;171.0;258.0;393.0;145.0;14.0
208;Nederland;Frankrijk;2000;2945.0;686.0;2259.0;4273.0;68.0;121.0;1543.0;756.0;742.0;136.0;192.0;240.0;372.0;102.0;10.0
209;Nederland;Frankrijk;2001;4085.0;840.0;3245.0;6046.0;74.0;176.0;2572.0;904.0;995.0;336.0;183.0;288.0;418.0;100.0;9.0
210;Nederland;Frankrijk;2002;3744.0;864.0;2880.0;5352.0;55.0;177.0;2634.0;578.0;766.0;213.0;142.0;309.0;348.0;131.0;11.0
211;Nederland;Frankrijk;2003;3681.0;815.0;2866.0;5246.0;61.0;298.0;2235.0;603.0;835.0;170.0;221.0;291.0;409.0;124.0;7.0
212;Nederland;Frankrijk;2004;3274.0;723.0;2551.0;4854.0;53.0;154.0;2284.0;493.0;709.0;148.0;185.0;285.0;446.0;98.0;6.0
213;Nederland;Frankrijk;2005;3213.0;709.0;2504.0;4767.0;35.0;157.0;2138.0;646.0;656.0;144.0;203.0;285.0;412.0;92.0;8.0
214;Nederland;Frankrijk;2006;2998.0;670.0;2328.0;4492.0;37.0;135.0;2247.0;330.0;535.0;182.0;162.0;280.0;460.0;123.0;12.0
215;Nederland;Frankrijk;2007;2422.0;550.0;1872.0;3669.0;21.0;156.0;1591.0;222.0;370.0;181.0;171.0;342.0;486.0;129.0;10.0
216;Nederland;Frankrijk;2008;2571.0;597.0;1974.0;3796.0;14.0;202.0;1648.0;287.0;395.0;202.0;157.0;290.0;469.0;132.0;9.0
217;Nederland;Frankrijk;2009;2052.0;497.0;1555.0;3033.0;15.0;206.0;1135.0;548.0;130.0;180.0;133.0;187.0;394.0;105.0;7.0
218;Nederland;Frankrijk;2010;;;;4987.0;;;;;;;;;;;
219;Nederland;Frankrijk;2011;;;;4492.0;;;;;;;;;;;
220;Nederland;Frankrijk;2012;;;;4645.0;;;;;;;;;;;
221;Nederland;Overige landen (m.n. binnen Europa);1996;4777.0;623.0;4154.0;4511.0;137.0;499.0;256.0;1626.0;791.0;41.0;169.0;91.0;33.0;870.0;0.0
222;Nederland;Overige landen (m.n. binnen Europa);1997;5905.0;823.0;5082.0;5657.0;146.0;457.0;159.0;2670.0;493.0;144.0;416.0;136.0;305.0;730.0;45.0
223;Nederland;Overige landen (m.n. binnen Europa);1998;5676.0;786.0;4890.0;5349.0;97.0;607.0;139.0;2498.0;504.0;283.0;167.0;137.0;289.0;627.0;46.0
224;Nederland;Overige landen (m.n. binnen Europa);1999;5295.0;734.0;4561.0;4911.0;74.0;617.0;111.0;2036.0;554.0;166.0;155.0;180.0;385.0;632.0;58.0
225;Nederland;Overige landen (m.n. binnen Europa);2000;5653.0;777.0;4876.0;5257.0;109.0;657.0;264.0;2221.0;496.0;177.0;168.0;182.0;296.0;688.0;67.0
226;Nederland;Overige landen (m.n. binnen Europa);2001;9470.0;1275.0;8195.0;8651.0;133.0;1313.0;268.0;4375.0;719.0;257.0;180.0;197.0;441.0;769.0;61.0
227;Nederland;Overige landen (m.n. binnen Europa);2002;6799.0;935.0;5864.0;6214.0;65.0;937.0;163.0;2974.0;606.0;206.0;163.0;244.0;470.0;384.0;47.0
228;Nederland;Overige landen (m.n. binnen Europa);2003;5448.0;761.0;4687.0;5099.0;96.0;791.0;98.0;2233.0;528.0;195.0;198.0;158.0;493.0;308.0;27.0
229;Nederland;Overige landen (m.n. binnen Europa);2004;5478.0;772.0;4706.0;5087.0;68.0;646.0;187.0;2073.0;603.0;274.0;247.0;158.0;541.0;289.0;31.0
230;Nederland;Overige landen (m.n. binnen Europa);2005;5421.0;768.0;4653.0;5066.0;45.0;688.0;182.0;2162.0;565.0;250.0;184.0;162.0;600.0;224.0;31.0
231;Nederland;Overige landen (m.n. binnen Europa);2006;4769.0;692.0;4077.0;4485.0;85.0;536.0;188.0;1768.0;512.0;266.0;134.0;148.0;568.0;280.0;30.0
232;Nederland;Overige landen (m.n. binnen Europa);2007;3932.0;556.0;3376.0;3734.0;56.0;431.0;170.0;1167.0;473.0;276.0;134.0;162.0;510.0;355.0;30.0
233;Nederland;Overige landen (m.n. binnen Europa);2008;3800.0;536.0;3264.0;3596.0;74.0;456.0;175.0;1048.0;482.0;320.0;92.0;113.0;527.0;309.0;26.0
234;Nederland;Overige landen (m.n. binnen Europa);2009;3609.0;509.0;3100.0;3463.0;38.0;408.0;148.0;1499.0;291.0;172.0;123.0;119.0;433.0;233.0;18.0
235;Nederland;Overige landen (m.n. binnen Europa);2010;;;;3552.0;;;;;;;;;;;
236;Nederland;Overige landen (m.n. binnen Europa);2011;;;;3116.0;;;;;;;;;;;
237;Nederland;Overige landen (m.n. binnen Europa);2012;;;;3350.0;;;;;;;;;;;
238;Buitenland, totaal;Totaal gelost;1996;33941.0;12828.0;21113.0;79229.0;5976.0;3827.0;2754.0;8855.0;3199.0;6218.0;27231.0;2665.0;9318.0;9186.0;402.0
239;Buitenland, totaal;Totaal gelost;1997;37219.0;14285.0;22934.0;85911.0;6377.0;4527.0;2369.0;9343.0;3840.0;5009.0;27640.0;3683.0;8100.0;15023.0;785.0
240;Buitenland, totaal;Totaal gelost;1998;36924.0;14398.0;22526.0;87846.0;6343.0;4624.0;3152.0;8876.0;2840.0;6525.0;28930.0;3191.0;8861.0;14504.0;907.0
241;Buitenland, totaal;Totaal gelost;1999;38397.0;14700.0;23697.0;89718.0;6860.0;4628.0;3261.0;8342.0;3165.0;4756.0;29503.0;3401.0;8484.0;17317.0;1376.0
242;Buitenland, totaal;Totaal gelost;2000;39194.0;14973.0;24221.0;90208.0;6551.0;3941.0;3476.0;9092.0;3101.0;5771.0;26238.0;3499.0;9583.0;18956.0;1567.0
243;Buitenland, totaal;Totaal gelost;2001;40536.0;14616.0;25920.0;94033.0;6634.0;4222.0;3454.0;10361.0;2955.0;7372.0;28395.0;3309.0;8479.0;18851.0;1687.0
244;Buitenland, totaal;Totaal gelost;2002;36390.0;13739.0;22651.0;88825.0;6301.0;3846.0;3974.0;10807.0;2361.0;5252.0;26197.0;2849.0;10190.0;17047.0;1555.0
245;Buitenland, totaal;Totaal gelost;2003;38883.0;14502.0;24381.0;93396.0;5918.0;4072.0;4171.0;12339.0;3158.0;6087.0;24174.0;2786.0;10526.0;20163.0;1393.0
246;Buitenland, totaal;Totaal gelost;2004;41371.0;15711.0;25660.0;103523.0;5825.0;4924.0;5473.0;14045.0;3439.0;7212.0;24795.0;2794.0;11460.0;23555.0;1577.0
247;Buitenland, totaal;Totaal gelost;2005;41834.0;15990.0;25844.0;105866.0;5822.0;5322.0;5291.0;13181.0;3505.0;7314.0;24438.0;2823.0;12623.0;25548.0;1611.0
248;Buitenland, totaal;Totaal gelost;2006;42426.0;16491.0;25935.0;107730.0;5757.0;5523.0;4998.0;13580.0;3137.0;7300.0;26778.0;2836.0;12959.0;24861.0;1580.0
249;Buitenland, totaal;Totaal gelost;2007;46319.0;17216.0;29103.0;114990.0;6602.0;4605.0;5249.0;13870.0;3185.0;8469.0;34369.0;2891.0;15306.0;20444.0;1620.0
250;Buitenland, totaal;Totaal gelost;2008;44012.0;16550.0;27462.0;110535.0;6404.0;4340.0;5153.0;14165.0;2665.0;7179.0;34589.0;2943.0;14895.0;18203.0;1401.0
251;Buitenland, totaal;Totaal gelost;2009;36308.0;13518.0;22790.0;91570.0;6252.0;3983.0;4477.0;12477.0;2970.0;4496.0;29227.0;2482.0;12947.0;12258.0;979.0
252;Buitenland, totaal;Totaal gelost;2010;;;;110230.0;;;;;;;;;;;
253;Buitenland, totaal;Totaal gelost;2011;;;;111842.0;;;;;;;;;;;
254;Buitenland, totaal;Totaal gelost;2012;;;;116947.0;;;;;;;;;;;
255;Buitenland, totaal;Nederland;1996;16404.0;6775.0;9629.0;48179.0;4219.0;2546.0;851.0;3916.0;1789.0;2057.0;22030.0;730.0;4463.0;5578.0;251.0
256;Buitenland, totaal;Nederland;1997;17551.0;7523.0;10028.0;51567.0;4294.0;2943.0;677.0;3087.0;2418.0;2379.0;22453.0;668.0;3983.0;8664.0;531.0
257;Buitenland, totaal;Nederland;1998;17103.0;7502.0;9601.0;52240.0;4460.0;3134.0;692.0;2991.0;1424.0;2821.0;23158.0;650.0;4504.0;8406.0;575.0
258;Buitenland, totaal;Nederland;1999;17659.0;7535.0;10124.0;52706.0;4485.0;3099.0;523.0;3377.0;1491.0;1944.0;22888.0;763.0;4169.0;9967.0;843.0
259;Buitenland, totaal;Nederland;2000;16760.0;7100.0;9660.0;50326.0;4592.0;2401.0;537.0;3695.0;1471.0;2024.0;19727.0;711.0;4483.0;10685.0;978.0
260;Buitenland, totaal;Nederland;2001;19802.0;7778.0;12024.0;55597.0;5373.0;2614.0;619.0;4363.0;1344.0;3266.0;21742.0;710.0;4193.0;11373.0;1056.0
261;Buitenland, totaal;Nederland;2002;17636.0;7570.0;10066.0;53430.0;4963.0;2424.0;1008.0;5131.0;1001.0;2255.0;20400.0;610.0;4918.0;10720.0;966.0
262;Buitenland, totaal;Nederland;2003;16653.0;7225.0;9428.0;51102.0;4146.0;2383.0;1063.0;5171.0;1180.0;2103.0;18324.0;614.0;5078.0;11040.0;755.0
263;Buitenland, totaal;Nederland;2004;18642.0;8140.0;10502.0;60083.0;4249.0;3342.0;1491.0;7308.0;1584.0;2655.0;18492.0;789.0;6342.0;13830.0;805.0
264;Buitenland, totaal;Nederland;2005;19254.0;8219.0;11035.0;60779.0;4547.0;3736.0;1305.0;7470.0;1545.0;2259.0;17874.0;794.0;6758.0;14490.0;812.0
265;Buitenland, totaal;Nederland;2006;19928.0;8717.0;11211.0;64404.0;4533.0;3817.0;1265.0;7766.0;1460.0;2379.0;20114.0;736.0;7098.0;15236.0;781.0
266;Buitenland, totaal;Nederland;2007;22359.0;9138.0;13221.0;69223.0;5122.0;2834.0;1593.0;8740.0;1302.0;2801.0;25976.0;953.0;9363.0;10540.0;799.0
267;Buitenland, totaal;Nederland;2008;20693.0;8720.0;11973.0;65829.0;4773.0;2695.0;1456.0;7814.0;941.0;2397.0;25649.0;821.0;9516.0;9766.0;741.0
268;Buitenland, totaal;Nederland;2009;18163.0;7387.0;10776.0;56047.0;4844.0;2647.0;1123.0;7186.0;1202.0;1752.0;21118.0;654.0;8519.0;7002.0;564.0
269;Buitenland, totaal;Nederland;2010;;;;65645.0;;;;;;;;;;;
270;Buitenland, totaal;Nederland;2011;;;;66346.0;;;;;;;;;;;
271;Buitenland, totaal;Nederland;2012;;;;68529.0;;;;;;;;;;;
272;Buitenland, totaal;Buitenland, totaal;1996;17537.0;6053.0;11484.0;31050.0;1757.0;1281.0;1903.0;4939.0;1410.0;4161.0;5201.0;1935.0;4855.0;3608.0;151.0
273;Buitenland, totaal;Buitenland, totaal;1997;19669.0;6762.0;12907.0;34344.0;2083.0;1584.0;1692.0;6256.0;1422.0;2630.0;5187.0;3015.0;4117.0;6359.0;254.0
274;Buitenland, totaal;Buitenland, totaal;1998;19820.0;6896.0;12924.0;35606.0;1883.0;1490.0;2460.0;5885.0;1416.0;3704.0;5772.0;2541.0;4357.0;6098.0;332.0
275;Buitenland, totaal;Buitenland, totaal;1999;20738.0;7166.0;13572.0;37012.0;2375.0;1529.0;2738.0;4965.0;1674.0;2812.0;6615.0;2638.0;4315.0;7350.0;533.0
276;Buitenland, totaal;Buitenland, totaal;2000;22434.0;7873.0;14561.0;39882.0;1959.0;1540.0;2939.0;5397.0;1630.0;3747.0;6511.0;2788.0;5100.0;8271.0;589.0
277;Buitenland, totaal;Buitenland, totaal;2001;20734.0;6838.0;13896.0;38436.0;1261.0;1608.0;2835.0;5998.0;1611.0;4106.0;6653.0;2599.0;4286.0;7478.0;631.0
278;Buitenland, totaal;Buitenland, totaal;2002;18754.0;6169.0;12585.0;35395.0;1338.0;1422.0;2966.0;5676.0;1360.0;2997.0;5797.0;2239.0;5272.0;6327.0;588.0
279;Buitenland, totaal;Buitenland, totaal;2003;22230.0;7277.0;14953.0;42294.0;1772.0;1689.0;3108.0;7168.0;1978.0;3984.0;5850.0;2172.0;5448.0;9123.0;638.0
280;Buitenland, totaal;Buitenland, totaal;2004;22729.0;7571.0;15158.0;43440.0;1576.0;1582.0;3982.0;6737.0;1855.0;4557.0;6303.0;2005.0;5118.0;9725.0;773.0
281;Buitenland, totaal;Buitenland, totaal;2005;22580.0;7771.0;14809.0;45087.0;1275.0;1586.0;3986.0;5711.0;1960.0;5055.0;6564.0;2029.0;5865.0;11058.0;799.0
282;Buitenland, totaal;Buitenland, totaal;2006;22498.0;7774.0;14724.0;43326.0;1224.0;1706.0;3733.0;5814.0;1677.0;4921.0;6664.0;2100.0;5861.0;9625.0;799.0
283;Buitenland, totaal;Buitenland, totaal;2007;23960.0;8079.0;15881.0;45767.0;1480.0;1771.0;3656.0;5130.0;1884.0;5667.0;8393.0;1938.0;5943.0;9905.0;821.0
284;Buitenland, totaal;Buitenland, totaal;2008;23319.0;7830.0;15489.0;44706.0;1631.0;1645.0;3697.0;6351.0;1724.0;4781.0;8940.0;2122.0;5378.0;8438.0;661.0
285;Buitenland, totaal;Buitenland, totaal;2009;18145.0;6131.0;12014.0;35523.0;1408.0;1337.0;3354.0;5291.0;1768.0;2743.0;8109.0;1828.0;4428.0;5257.0;415.0
286;Buitenland, totaal;Buitenland, totaal;2010;;;;44585.0;;;;;;;;;;;
287;Buitenland, totaal;Buitenland, totaal;2011;;;;45496.0;;;;;;;;;;;
288;Buitenland, totaal;Buitenland, totaal;2012;;;;48418.0;;;;;;;;;;;
289;Buitenland, totaal;België;1996;7310.0;2623.0;4687.0;13991.0;1039.0;788.0;166.0;494.0;382.0;2726.0;3549.0;1048.0;2265.0;1535.0;113.0
290;Buitenland, totaal;België;1997;9297.0;3365.0;5932.0;17391.0;1472.0;980.0;201.0;264.0;448.0;1481.0;4154.0;2040.0;1769.0;4582.0;152.0
291;Buitenland, totaal;België;1998;8316.0;3052.0;5264.0;16301.0;1321.0;789.0;178.0;108.0;386.0;1987.0;4258.0;1571.0;1910.0;3794.0;206.0
292;Buitenland, totaal;België;1999;9637.0;3473.0;6164.0;18626.0;1866.0;1024.0;173.0;134.0;449.0;1376.0;5078.0;1702.0;1805.0;5020.0;362.0
293;Buitenland, totaal;België;2000;10419.0;3894.0;6525.0;19900.0;1560.0;1042.0;192.0;182.0;514.0;1965.0;5047.0;1852.0;2017.0;5529.0;363.0
294;Buitenland, totaal;België;2001;9378.0;3292.0;6086.0;19526.0;984.0;980.0;310.0;1378.0;391.0;2160.0;5066.0;1627.0;1757.0;4874.0;364.0
295;Buitenland, totaal;België;2002;7624.0;2789.0;4835.0;16877.0;994.0;791.0;310.0;1286.0;317.0;1558.0;4505.0;1261.0;2066.0;3788.0;306.0
296;Buitenland, totaal;België;2003;10756.0;3520.0;7236.0;23362.0;1226.0;902.0;555.0;2324.0;660.0;2746.0;4415.0;1242.0;2380.0;6913.0;376.0
297;Buitenland, totaal;België;2004;11548.0;3841.0;7707.0;24694.0;1062.0;835.0;531.0;2967.0;660.0;2858.0;4958.0;1159.0;2467.0;7197.0;453.0
298;Buitenland, totaal;België;2005;11434.0;3937.0;7497.0;26056.0;1044.0;863.0;564.0;2419.0;825.0;2811.0;5244.0;1111.0;2841.0;8336.0;480.0
299;Buitenland, totaal;België;2006;10859.0;3825.0;7034.0;23556.0;837.0;748.0;335.0;2458.0;494.0;2546.0;5406.0;1227.0;2561.0;6945.0;483.0
300;Buitenland, totaal;België;2007;11992.0;4356.0;7636.0;26263.0;1123.0;824.0;468.0;2375.0;560.0;2973.0;7204.0;1109.0;2812.0;6815.0;512.0
301;Buitenland, totaal;België;2008;11246.0;4067.0;7179.0;24879.0;1222.0;851.0;622.0;1990.0;492.0;2564.0;7651.0;1177.0;2582.0;5729.0;415.0
302;Buitenland, totaal;België;2009;8856.0;3316.0;5540.0;20681.0;1079.0;833.0;593.0;1762.0;1112.0;1684.0;6930.0;1080.0;2124.0;3484.0;242.0
303;Buitenland, totaal;België;2010;;;;26014.0;;;;;;;;;;;
304;Buitenland, totaal;België;2011;;;;25758.0;;;;;;;;;;;
305;Buitenland, totaal;België;2012;;;;27403.0;;;;;;;;;;;
306;Buitenland, totaal;Duitsland;1996;6765.0;2567.0;4198.0;12526.0;458.0;414.0;1214.0;3858.0;617.0;249.0;1192.0;639.0;2310.0;1576.0;21.0
307;Buitenland, totaal;Duitsland;1997;6952.0;2603.0;4349.0;13053.0;441.0;493.0;1103.0;5307.0;655.0;343.0;637.0;750.0;2104.0;1221.0;78.0
308;Buitenland, totaal;Duitsland;1998;7374.0;2894.0;4480.0;14353.0;311.0;524.0;1733.0;4680.0;828.0;573.0;1055.0;740.0;2211.0;1700.0;100.0
309;Buitenland, totaal;Duitsland;1999;6612.0;2622.0;3990.0;12881.0;276.0;364.0;1769.0;3888.0;741.0;382.0;1052.0;635.0;2237.0;1537.0;127.0
310;Buitenland, totaal;Duitsland;2000;7408.0;2917.0;4491.0;14276.0;229.0;373.0;1729.0;4333.0;808.0;599.0;1030.0;709.0;2712.0;1754.0;161.0
311;Buitenland, totaal;Duitsland;2001;6629.0;2576.0;4053.0;12838.0;154.0;435.0;1494.0;3720.0;737.0;560.0;1168.0;691.0;2231.0;1648.0;177.0
312;Buitenland, totaal;Duitsland;2002;6847.0;2515.0;4332.0;12962.0;186.0;465.0;1609.0;3318.0;655.0;372.0;904.0;746.0;2912.0;1795.0;196.0
313;Buitenland, totaal;Duitsland;2003;7247.0;2847.0;4400.0;14181.0;358.0;639.0;1714.0;3639.0;850.0;784.0;970.0;683.0;2792.0;1754.0;205.0
314;Buitenland, totaal;Duitsland;2004;7143.0;2830.0;4313.0;14015.0;368.0;656.0;2354.0;2966.0;716.0;1051.0;914.0;562.0;2373.0;2056.0;251.0
315;Buitenland, totaal;Duitsland;2005;7593.0;3027.0;4566.0;14876.0;157.0;624.0;2544.0;2559.0;783.0;1594.0;942.0;629.0;2729.0;2313.0;257.0
316;Buitenland, totaal;Duitsland;2006;7650.0;3061.0;4589.0;15207.0;256.0;859.0;2398.0;2594.0;680.0;1615.0;909.0;608.0;3020.0;2268.0;256.0
317;Buitenland, totaal;Duitsland;2007;7362.0;2735.0;4627.0;14267.0;202.0;751.0;2275.0;1903.0;640.0;1810.0;757.0;512.0;2938.0;2479.0;253.0
318;Buitenland, totaal;Duitsland;2008;7641.0;2824.0;4817.0;14813.0;313.0;653.0;2114.0;3318.0;549.0;1509.0;932.0;661.0;2599.0;2164.0;197.0
319;Buitenland, totaal;Duitsland;2009;5981.0;2092.0;3889.0;10957.0;196.0;401.0;1777.0;2744.0;281.0;710.0;705.0;522.0;2126.0;1494.0;142.0
