ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
151;20;2012;207836;105485;102351
152;20;2013;205269;104417;100851
153;20;2014;203388;103204;100184
154;21;2008;198933;100510;98423
155;21;2009;200117;101659;98458
156;21;2010;199536;101051;98485
157;21;2011;201956;101996;99960
158;21;2012;209972;106590;103382
159;21;2013;209732;106136;103595
160;21;2014;207222;105092;102130
161;22;2008;195726;98807;96919
162;22;2009;200797;101194;99604
163;22;2010;202139;102443;99696
164;22;2011;201591;101864;99727
165;22;2012;203962;102800;101162
166;22;2013;211937;107367;104569
167;22;2014;211758;106951;104807
168;23;2008;194580;98350;96230
169;23;2009;197515;99531;97983
170;23;2010;202722;102012;100710
171;23;2011;204128;103317;100812
172;23;2012;203542;102730;100811
173;23;2013;205895;103666;102229
174;23;2014;213855;108220;105636
175;24;2008;190950;96049;94901
176;24;2009;196087;98930;97157
177;24;2010;199125;100200;98925
178;24;2011;204378;102724;101654
179;24;2012;205779;104043;101736
180;24;2013;205197;103467;101730
181;24;2014;207562;104412;103151
182;25;2008;193161;97140;96021
183;25;2009;192194;96506;95687
184;25;2010;197329;99410;97920
185;25;2011;200388;100720;99669
186;25;2012;205615;103244;102371
187;25;2013;207047;104586;102461
188;25;2014;206500;104030;102470
189;26;2008;198950;99347;99603
190;26;2009;194183;97512;96672
191;26;2010;193263;96915;96348
192;26;2011;198332;99799;98533
193;26;2012;201348;101108;100240
194;26;2013;206576;103636;102940
195;26;2014;208066;105011;103055
196;27;2008;202212;101405;100807
197;27;2009;199728;99638;100090
198;27;2010;194991;97810;97182
199;27;2011;194056;97219;96837
200;27;2012;199005;100044;98961
201;27;2013;202015;101364;100651
202;27;2014;207271;103908;103363
203;28;2008;196659;98296;98363
204;28;2009;202782;101658;101124
205;28;2010;200348;99930;100418
206;28;2011;195584;98076;97508
207;28;2012;194581;97453;97128
208;28;2013;199455;100241;99214
209;28;2014;202485;101579;100906
210;29;2008;198231;99095;99137
211;29;2009;197146;98565;98581
212;29;2010;203236;101911;101325
213;29;2011;200797;100190;100607
214;29;2012;195961;98285;97676
215;29;2013;194933;97648;97285
216;29;2014;199763;100411;99351
217;30;2008;196133;98006;98127
218;30;2009;198545;99201;99343
219;30;2010;197557;98738;98819
220;30;2011;203575;102047;101528
221;30;2012;201087;100302;100785
222;30;2013;196222;98368;97854
223;30;2014;195202;97732;97469
224;31;2008;198816;99813;99004
225;31;2009;196393;98076;98317
226;31;2010;198829;99298;99531
227;31;2011;197883;98863;99020
228;31;2012;203795;102108;101687
229;31;2013;201293;100358;100935
230;31;2014;196429;98414;98016
231;32;2008;201137;100401;100736
232;32;2009;199041;99876;99165
233;32;2010;196695;98195;98499
234;32;2011;199115;99418;99697
235;32;2012;198162;98985;99178
236;32;2013;204002;102184;101818
237;32;2014;201512;100443;101069
238;33;2008;210699;105262;105437
239;33;2009;201237;100400;100837
240;33;2010;199251;99942;99309
241;33;2011;196942;98294;98648
242;33;2012;199303;99493;99810
243;33;2013;198368;99069;99300
244;33;2014;204159;102238;101921
245;34;2008;218958;109184;109774
246;34;2009;210613;105161;105451
247;34;2010;201306;100400;100906
248;34;2011;199390;99980;99409
249;34;2012;197076;98339;98737
250;34;2013;199404;99522;99882
251;34;2014;198503;99118;99386
252;35;2008;237890;118615;119274
253;35;2009;218770;109019;109751
254;35;2010;210553;105088;105465
255;35;2011;201356;100399;100958
256;35;2012;199464;99988;99476
257;35;2013;197160;98359;98802
258;35;2014;199473;99534;99939
259;36;2008;250061;125640;124420
260;36;2009;237493;118321;119172
261;36;2010;218597;108868;109729
262;36;2011;210475;105006;105469
263;36;2012;201341;100357;100984
264;36;2013;199486;99962;99524
265;36;2014;197205;98351;98855
266;37;2008;261638;131666;129972
267;37;2009;249510;125256;124254
268;37;2010;237078;118037;119041
269;37;2011;218369;108705;109663
270;37;2012;210298;104882;105416
271;37;2013;201238;100280;100959
272;37;2014;199425;99903;99521
273;38;2008;267994;135297;132697
274;38;2009;260939;131187;129752
275;38;2010;249025;124929;124096
276;38;2011;236693;117786;118907
277;38;2012;218128;108549;109579
278;38;2013;210115;104765;105350
279;38;2014;201139;100214;100925
280;39;2008;256893;129610;127283
281;39;2009;267289;134819;132470
282;39;2010;260323;130781;129542
283;39;2011;248575;124641;123934
284;39;2012;236313;117553;118760
285;39;2013;217885;108400;109485
286;39;2014;209940;104661;105280
287;40;2008;255232;129149;126083
288;40;2009;256236;129151;127085
289;40;2010;266654;134375;132279
290;40;2011;259748;130390;129358
291;40;2012;248125;124339;123786
292;40;2013;235933;117305;118629
293;40;2014;217641;108233;109408
294;41;2008;256762;130060;126702
295;41;2009;254628;128736;125891
296;41;2010;255676;128772;126904
297;41;2011;266083;133995;132088
298;41;2012;259209;130040;129169
299;41;2013;247706;124074;123632
300;41;2014;235597;117098;118500
301;42;2008;261739;132839;128900
302;42;2009;256137;129628;126509
303;42;2010;254067;128364;125704
304;42;2011;255133;128416;126718
305;42;2012;265508;133624;131883
306;42;2013;258670;129699;128971
307;42;2014;247289;123817;123472
308;43;2008;266464;134853;131610
309;43;2009;261004;132319;128685
310;43;2010;255525;129181;126344
311;43;2011;253484;127953;125531
312;43;2012;254543;128007;126536
313;43;2013;264886;133198;131689
314;43;2014;258091;129308;128783
315;44;2008;262666;132988;129678
316;44;2009;265641;134277;131364
317;44;2010;260264;131793;128471
318;44;2011;254872;128711;126160
319;44;2012;252846;127506;125340
320;44;2013;253901;127564;126337
321;44;2014;264219;132742;131476
322;45;2008;258227;130217;128011
323;45;2009;261849;132469;129380
324;45;2010;264829;133766;131063
325;45;2011;259513;131319;128194
326;45;2012;254180;128274;125906
327;45;2013;252166;127090;125077
328;45;2014;253223;127155;126069
329;46;2008;256083;129028;127055
330;46;2009;257356;129690;127666
331;46;2010;260992;131953;129039
332;46;2011;263954;133245;130708
333;46;2012;258673;130819;127855
334;46;2013;253401;127810;125591
335;46;2014;251418;126656;124762
336;47;2008;249478;125815;123663
337;47;2009;255163;128474;126688
338;47;2010;256429;129134;127295
339;47;2011;260067;131399;128668
340;47;2012;262997;132675;130321
341;47;2013;257757;130271;127486
342;47;2014;252551;127304;125246
343;48;2008;247625;124486;123139
344;48;2009;248460;125196;123264
345;48;2010;254197;127894;126303
346;48;2011;255443;128543;126900
347;48;2012;259065;130799;128266
348;48;2013;261964;132062;129902
349;48;2014;256775;129686;127089
350;49;2008;241202;121338;119863
351;49;2009;246635;123898;122737
352;49;2010;247444;124589;122855
353;49;2011;253215;127312;125904
354;49;2012;254427;127945;126482
355;49;2013;258035;130193;127842
356;49;2014;260912;131447;129466
357;50;2008;236475;118786;117689
358;50;2009;240180;120733;119446
359;50;2010;245614;123300;122315
360;50;2011;246389;123968;122420
361;50;2012;252174;126705;125469
362;50;2013;253360;127326;126035
363;50;2014;256967;129572;127395
364;51;2008;232701;117188;115513
365;51;2009;235442;118184;117259
366;51;2010;239142;120126;119016
367;51;2011;244565;122693;121872
368;51;2012;245297;123331;121966
369;51;2013;251095;126082;125013
370;51;2014;252263;126692;125571
371;52;2008;227364;113824;113540
372;52;2009;231625;116553;115072
373;52;2010;234391;117574;116818
374;52;2011;238079;119508;118570
375;52;2012;243474;122065;121409
376;52;2013;244172;122682;121490
377;52;2014;249987;125449;124539
378;53;2008;224177;112742;111435
379;53;2009;226275;113187;113087
380;53;2010;230525;115907;114618
381;53;2011;233298;116945;116353
382;53;2012;236962;118864;118098
383;53;2013;242334;121412;120922
384;53;2014;243005;122011;120994
385;54;2008;220937;111188;109749
386;54;2009;223053;112090;110963
387;54;2010;225166;112555;112610
388;54;2011;229403;115263;114140
389;54;2012;232173;116312;115861
390;54;2013;235819;118220;117599
391;54;2014;241174;120763;120411
392;55;2008;221461;111595;109866
393;55;2009;219786;110523;109263
394;55;2010;221915;111442;110473
395;55;2011;224035;111921;112115
396;55;2012;228245;114610;113636
397;55;2013;231016;115671;115346
398;55;2014;234646;117570;117075
399;56;2008;213637;107760;105878
400;56;2009;220194;110861;109333
401;56;2010;218559;109823;108736
402;56;2011;220696;110755;109941
403;56;2012;222815;111243;111572
404;56;2013;226992;113912;113080
405;56;2014;229771;114987;114784
406;57;2008;214528;108077;106451
407;57;2009;212321;106983;105338
408;57;2010;218850;110077;108772
409;57;2011;217259;109071;108188
410;57;2012;219387;110007;109380
411;57;2013;221506;110503;111003
412;57;2014;225663;113157;112506
413;58;2008;217196;109514;107682
414;58;2009;213105;107237;105868
415;58;2010;210968;106192;104776
416;58;2011;217459;109273;108186
417;58;2012;215901;108293;107608
418;58;2013;218020;109232;108788
419;58;2014;220143;109741;110402
420;59;2008;223414;112871;110543
421;59;2009;215663;108614;107049
422;59;2010;211633;106381;105252
423;59;2011;209557;105380;104177
424;59;2012;216007;108444;107563
425;59;2013;214474;107489;106985
426;59;2014;216591;108432;108159
427;60;2008;234627;117844;116782
428;60;2009;221674;111814;109859
429;60;2010;214029;107633;106396
430;60;2011;210053;105442;104612
431;60;2012;208029;104479;103550
432;60;2013;214428;107525;106903
433;60;2014;212931;106598;106333
434;61;2008;241010;121485;119525
435;61;2009;232673;116644;116029
436;61;2010;219868;110711;109157
437;61;2011;212322;106600;105721
438;61;2012;208392;104447;103944
439;61;2013;206419;103521;102897
440;61;2014;212770;106546;106224
441;62;2008;172251;86358;85893
442;62;2009;238830;120140;118690
443;62;2010;230600;115380;115220
444;62;2011;217932;109537;108395
445;62;2012;210479;105495;104984
446;62;2013;206593;103381;103212
447;62;2014;204678;102493;102184
448;63;2008;179026;89478;89548
449;63;2009;170603;85328;85275
450;63;2010;236553;118725;117828
451;63;2011;228422;114046;114377
452;63;2012;215890;108293;107597
453;63;2013;208538;104324;104214
454;63;2014;204701;102251;102451
455;64;2008;168579;84227;84351
456;64;2009;177144;88294;88850
457;64;2010;168827;84219;84608
458;64;2011;234094;117196;116898
459;64;2012;226066;112599;113467
460;64;2013;213678;106943;106735
461;64;2014;206435;103051;103385
462;65;2008;154635;77042;77594
463;65;2009;166626;82989;83638
464;65;2010;175104;87013;88092
465;65;2011;166901;83017;83884
466;65;2012;231429;115540;115889
467;65;2013;223506;111027;112479
468;65;2014;211279;105474;105804
469;66;2008;146064;72395;73669
470;66;2009;152692;75800;76892
471;66;2010;164563;81675;82888
472;66;2011;172944;85653;87291
473;66;2012;164846;81732;83114
474;66;2013;228594;113775;114819
475;66;2014;220794;109356;111438
476;67;2008;148170;72734;75435
477;67;2009;144054;71127;72927
478;67;2010;150606;74490;76116
479;67;2011;162340;80286;82054
480;67;2012;170612;84212;86400
481;67;2013;162624;80366;82258
482;67;2014;225552;111907;113645
483;68;2008;140835;68289;72545
484;68;2009;145960;71338;74622
485;68;2010;141945;69796;72150
486;68;2011;148412;73113;75299
487;68;2012;159996;78822;81174
488;68;2013;168148;82688;85460
489;68;2014;160288;78926;81361
490;69;2008;135902;65665;70236
491;69;2009;138544;66863;71681
492;69;2010;143583;69859;73723
493;69;2011;139670;68378;71292
494;69;2012;146032;71640;74392
495;69;2013;157450;77253;80197
496;69;2014;165489;81060;84429
497;70;2008;125832;60035;65797
498;70;2009;133455;64150;69305
499;70;2010;136063;65336;70728
500;70;2011;141007;68272;72735
501;70;2012;137193;66852;70341
502;70;2013;143440;70052;73388
503;70;2014;154686;75560;79126
504;71;2008;123013;58161;64851
505;71;2009;123327;58495;64832
506;71;2010;130805;62518;68286
507;71;2011;133374;63691;69683
508;71;2012;138211;66560;71650
509;71;2013;134500;65203;69297
510;71;2014;140634;68338;72296
511;72;2008;117712;54953;62759
512;72;2009;120297;56495;63802
513;72;2010;120615;56834;63781
514;72;2011;127929;60758;67171
515;72;2012;130457;61914;68543
516;72;2013;135183;64713;70470
517;72;2014;131590;63423;68167
518;73;2008;113643;52146;61497
519;73;2009;114839;53213;61625
520;73;2010;117373;54727;62646
521;73;2011;117694;55072;62622
522;73;2012;124831;58888;65943
523;73;2013;127313;60028;67285
524;73;2014;131936;62759;69178
525;74;2008;108653;49128;59525
526;74;2009;110594;50324;60270
527;74;2010;111771;51378;60394
528;74;2011;114247;52857;61390
529;74;2012;114573;53210;61363
530;74;2013;121525;56913;64613
531;74;2014;123972;58038;65934
532;75;2008;107582;47772;59810
533;75;2009;105417;47213;58204
534;75;2010;107322;48390;58933
535;75;2011;108473;49425;59048
536;75;2012;110883;50866;60017
537;75;2013;111215;51228;59987
538;75;2014;117986;54816;63170
539;76;2008;101748;44326;57422
540;76;2009;104009;45694;58315
541;76;2010;101937;45187;56750
542;76;2011;103800;46341;57459
543;76;2012;104921;47355;57566
544;76;2013;107269;48761;58508
545;76;2014;107621;49134;58487
546;77;2008;98911;42174;56737
547;77;2009;98005;42179;55826
548;77;2010;100204;43511;56693
549;77;2011;98227;43057;55170
550;77;2012;100040;44184;55856
551;77;2013;101138;45178;55960
552;77;2014;103431;46547;56884
553;78;2008;90616;37622;52994
554;78;2009;94862;39895;54967
555;78;2010;94026;39940;54085
556;78;2011;96154;41231;54923
557;78;2012;94278;40832;53446
558;78;2013;96043;41931;54112
559;78;2014;97129;42909;54220
560;79;2008;85958;34664;51294
561;79;2009;86465;35316;51149
562;79;2010;90542;37486;53056
563;79;2011;89778;37572;52206
564;79;2012;91836;38821;53015
565;79;2013;90068;38479;51589
566;79;2014;91800;39554;52246
567;80;2008;78257;30768;47489
568;80;2009;81604;32318;49287
569;80;2010;82114;32965;49149
570;80;2011;86005;35024;50982
571;80;2012;85311;35141;50171
572;80;2013;87290;36342;50948
573;80;2014;85657;36064;49593
574;81;2008;73859;28116;45743
575;81;2009;73834;28475;45359
576;81;2010;77022;29943;47079
577;81;2011;77524;30576;46948
578;81;2012;81214;32515;48699
579;81;2013;80585;32659;47926
580;81;2014;82498;33814;48684
581;82;2008;68020;24932;43088
582;82;2009;69200;25800;43400
583;82;2010;69200;26160;43040
584;82;2011;72208;27537;44671
585;82;2012;72695;28149;44546
586;82;2013;76172;29961;46211
587;82;2014;75628;30133;45496
588;83;2008;63355;22028;41327
589;83;2009;63243;22675;40568
590;83;2010;64351;23489;40862
591;83;2011;64368;23844;40524
592;83;2012;67180;25120;42059
593;83;2013;67649;25704;41945
594;83;2014;70921;27391;43530
595;84;2008;58776;19994;38782
596;84;2009;58407;19865;38542
597;84;2010;58300;20468;37832
598;84;2011;59328;21222;38107
599;84;2012;59353;21561;37793
600;84;2013;61958;22733;39226
601;84;2014;62421;23287;39134
602;85;2008;51382;16924;34458
603;85;2009;53628;17829;35799
604;85;2010;53307;17730;35577
605;85;2011;53201;18281;34919
606;85;2012;54140;18968;35172
607;85;2013;54166;19286;34881
608;85;2014;56575;20356;36220
609;86;2008;45768;14391;31377
610;86;2009;46355;14875;31480
611;86;2010;48385;15680;32705
612;86;2011;48100;15603;32498
613;86;2012;47992;16099;31893
614;86;2013;48837;16713;32123
615;86;2014;48888;17012;31876
616;87;2008;40412;12146;28266
617;87;2009;40725;12426;28299
618;87;2010;41239;12852;28387
619;87;2011;43044;13555;29489
620;87;2012;42788;13493;29295
621;87;2013;42680;13929;28750
622;87;2014;43450;14475;28975
623;88;2008;29411;8377;21034
624;88;2009;35436;10304;25133
625;88;2010;35702;10545;25157
626;88;2011;36140;10908;25232
627;88;2012;37711;11508;26203
628;88;2013;37489;11459;26030
629;88;2014;37402;11839;25562
630;89;2008;23575;6235;17340
631;89;2009;25376;6955;18421
632;89;2010;30561;8558;22003
633;89;2011;30776;8758;22018
634;89;2012;31138;9059;22079
635;89;2013;32484;9556;22928
636;89;2014;32316;9523;22792
637;90;2008;20165;5128;15037
638;90;2009;19906;5049;14856
639;90;2010;21420;5635;15784
640;90;2011;25787;6932;18854
641;90;2012;25959;7094;18866
642;90;2013;26258;7338;18920
643;90;2014;27410;7745;19665
644;91;2008;16216;3858;12358
645;91;2009;16711;4063;12648
646;91;2010;16494;4000;12494
647;91;2011;17736;4464;13273
648;91;2012;21344;5490;15854
649;91;2013;21480;5617;15863
650;91;2014;21738;5813;15926
651;92;2008;12757;2853;9904
652;92;2009;13163;2987;10176
653;92;2010;13556;3142;10414
654;92;2011;13377;3092;10285
655;92;2012;14373;3449;10924
656;92;2013;17291;4240;13050
657;92;2014;17410;4339;13071
658;93;2008;10507;2247;8260
659;93;2009;10136;2153;7983
660;93;2010;10452;2250;8201
661;93;2011;10756;2367;8389
662;93;2012;10612;2329;8283
663;93;2013;11391;2593;8798
664;93;2014;13712;3190;10522
665;94;2008;7661;1524;6137
666;94;2009;8138;1643;6495
667;94;2010;7848;1572;6276
668;94;2011;8086;1642;6444
669;94;2012;8314;1725;6589
670;94;2013;8200;1695;6504
671;94;2014;8804;1888;6916
672;95;2008;5477;1024;4453
673;95;2009;5802;1087;4715
674;95;2010;6158;1170;4988
675;95;2011;5935;1118;4816
676;95;2012;6109;1166;4943
677;95;2013;6276;1224;5052
678;95;2014;6194;1202;4992
679;96;2008;3704;645;3058
680;96;2009;4032;705;3327
681;96;2010;4268;748;3520
682;96;2011;4524;803;3721
683;96;2012;4356;766;3590
684;96;2013;4480;797;3683
685;96;2014;4605;836;3768
686;97;2008;2563;423;2141
687;97;2009;2628;428;2200
688;97;2010;2857;467;2390
689;97;2011;3022;494;2527
690;97;2012;3198;529;2669
691;97;2013;3077;504;2573
692;97;2014;3167;524;2643
693;98;2008;1733;261;1472
694;98;2009;1749;268;1480
695;98;2010;1792;272;1520
696;98;2011;1947;296;1650
697;98;2012;2055;313;1741
698;98;2013;2174;335;1839
699;98;2014;2092;318;1774
700;99;2008;2659;367;2293
701;99;2009;2888;386;2502
702;99;2010;3043;400;2643
703;99;2011;3169;410;2759
704;99;2012;3347;429;2917
705;99;2013;3529;450;3079
706;99;2014;3727;474;3253
707;0 tot 5 jaar;2008;946024;484047;461975
708;0 tot 5 jaar;2009;926500;473888;452612
709;0 tot 5 jaar;2010;913281;467202;446080
710;0 tot 5 jaar;2011;905389;463069;442322
711;0 tot 5 jaar;2012;899063;459641;439421
712;0 tot 5 jaar;2013;895322;457749;437573
713;0 tot 5 jaar;2014;892308;456223;436085
714;5 tot 10 jaar;2008;1011199;517289;493909
715;5 tot 10 jaar;2009;1009353;516471;492882
716;5 tot 10 jaar;2010;999518;511141;488378
717;5 tot 10 jaar;2011;979347;501220;478130
718;5 tot 10 jaar;2012;960523;491826;468696
719;5 tot 10 jaar;2013;940898;481635;459263
720;5 tot 10 jaar;2014;922383;472014;450368
721;10 tot 15 jaar;2008;978899;500731;478168
722;10 tot 15 jaar;2009;980270;501656;478615
723;10 tot 15 jaar;2010;982661;503212;479449
724;10 tot 15 jaar;2011;995080;509421;485660
725;10 tot 15 jaar;2012;1004478;513725;490752
726;10 tot 15 jaar;2013;1010545;517393;493152
727;10 tot 15 jaar;2014;1009251;516867;492384
728;15 tot 20 jaar;2008;1004382;513193;491188
729;15 tot 20 jaar;2009;1009350;515546;493805
730;15 tot 20 jaar;2010;1012749;517516;495233
731;15 tot 20 jaar;2011;1002841;512173;490668
732;15 tot 20 jaar;2012;992832;507737;485095
733;15 tot 20 jaar;2013;986940;504274;482665
734;15 tot 20 jaar;2014;988940;505525;483417
735;20 tot 25 jaar;2008;978543;494820;483724
736;20 tot 25 jaar;2009;992165;501737;490428
737;20 tot 25 jaar;2010;1003563;507048;496515
738;20 tot 25 jaar;2011;1020166;515868;504298
739;20 tot 25 jaar;2012;1031091;521648;509442
740;20 tot 25 jaar;2013;1038030;525053;512974
741;20 tot 25 jaar;2014;1043785;527879;515908
742;25 tot 30 jaar;2008;989213;495283;493931
743;25 tot 30 jaar;2009;986033;493879;492154
744;25 tot 30 jaar;2010;989167;495976;493193
745;25 tot 30 jaar;2011;989157;496004;493154
746;25 tot 30 jaar;2012;996510;500134;496376
747;25 tot 30 jaar;2013;1010026;507475;502551
748;25 tot 30 jaar;2014;1024085;514939;509145
749;30 tot 35 jaar;2008;1025743;512666;513078
750;30 tot 35 jaar;2009;1005829;502714;503113
751;30 tot 35 jaar;2010;993638;496573;497064
752;30 tot 35 jaar;2011;996905;498602;498302
753;30 tot 35 jaar;2012;999423;499227;500197
754;30 tot 35 jaar;2013;999289;499501;499789
755;30 tot 35 jaar;2014;995805;497945;497861
756;35 tot 40 jaar;2008;1274476;640828;633646
757;35 tot 40 jaar;2009;1234001;618602;615399
758;35 tot 40 jaar;2010;1175576;587703;587873
759;35 tot 40 jaar;2011;1115468;556537;558931
760;35 tot 40 jaar;2012;1065544;531329;534215
761;35 tot 40 jaar;2013;1025884;511766;514120
762;35 tot 40 jaar;2014;1007182;502663;504520
763;40 tot 45 jaar;2008;1302863;659889;642973
764;40 tot 45 jaar;2009;1293646;654111;639534
765;40 tot 45 jaar;2010;1292186;652485;639702
766;40 tot 45 jaar;2011;1289320;649465;639855
767;40 tot 45 jaar;2012;1280231;643516;636714
768;40 tot 45 jaar;2013;1261096;631840;629258
769;40 tot 45 jaar;2014;1222837;611198;611639
770;45 tot 50 jaar;2008;1252615;630884;621731
771;45 tot 50 jaar;2009;1269463;639727;629735
772;45 tot 50 jaar;2010;1283891;647336;636555
773;45 tot 50 jaar;2011;1292192;651818;640374
774;45 tot 50 jaar;2012;1289342;650512;638830
775;45 tot 50 jaar;2013;1283323;647426;635898
776;45 tot 50 jaar;2014;1274879;642248;632632
777;50 tot 55 jaar;2008;1141654;573728;567926
778;50 tot 55 jaar;2009;1156575;580747;575827
779;50 tot 55 jaar;2010;1174838;589462;585377
780;50 tot 55 jaar;2011;1191734;598377;593355
781;50 tot 55 jaar;2012;1210080;607277;602803
782;50 tot 55 jaar;2013;1226780;615722;611059
783;50 tot 55 jaar;2014;1243396;624487;618910
784;55 tot 60 jaar;2008;1090236;549817;540420
785;55 tot 60 jaar;2009;1081069;544218;536851
786;55 tot 60 jaar;2010;1081925;543915;538009
787;55 tot 60 jaar;2011;1089006;546400;542607
788;55 tot 60 jaar;2012;1102355;552597;549759
789;55 tot 60 jaar;2013;1112008;556807;555202
790;55 tot 60 jaar;2014;1126814;563887;562926
791;60 tot 65 jaar;2008;995493;499392;496099
792;60 tot 65 jaar;2009;1040924;522220;518703
793;60 tot 65 jaar;2010;1069877;536668;533209
794;60 tot 65 jaar;2011;1102823;552821;550003
795;60 tot 65 jaar;2012;1068856;535313;533542
796;60 tot 65 jaar;2013;1049656;525694;523961
797;60 tot 65 jaar;2014;1041515;520939;520577
798;65 tot 70 jaar;2008;725606;356125;369479
799;65 tot 70 jaar;2009;747876;368117;379760
800;65 tot 70 jaar;2010;775801;382833;392969
801;65 tot 70 jaar;2011;790267;390447;399820
802;65 tot 70 jaar;2012;872915;431946;440969
803;65 tot 70 jaar;2013;940322;465109;475213
804;65 tot 70 jaar;2014;983402;486723;496677
805;70 tot 75 jaar;2008;588853;274423;314429
